AttNC,AttC,Fce,EpisodesSoFar,TimestepsSoFar,TtR,optimgain,entropy,TimeElapsed,meankl,MtR,entloss,surrgain
1.9090909090909092,1.0909090909090908,0.09901085481682502,12660,2699872,70.1590909090909,0.00084934797,1.1946992,35459.344873428345,0.003823329,13.428191727248477,0.0,0.00084934797
1.7209302325581395,1.2790697674418605,0.11435927191053298,12703,2709953,82.11627906976744,0.0006014079,1.1842471,35602.658784627914,0.0047279336,15.588163068481407,0.0,0.0006014079
1.6595744680851063,1.3404255319148937,0.1042747444583951,12750,2719787,70.08510638297872,0.0010380361,1.1723518,35726.19458055496,0.007361915,13.389120610655999,0.0,0.0010380361
1.8888888888888888,1.1111111111111112,0.10791067431067432,12795,2729852,75.73333333333333,0.00039109905,1.1478736,35865.56654500961,0.0014154277,14.345157529331997,0.0,0.00039109905
2.1904761904761907,0.8095238095238095,0.11266666666666666,12837,2739856,66.71428571428571,0.0014456881,1.1601996,35987.4539577961,0.0067275353,12.570274441870064,0.0,0.0014456881
1.9565217391304348,1.0434782608695652,0.10588456837382977,12883,2749968,71.67391304347827,0.00046807659,1.1457521,36109.52167272568,0.0044095237,13.854253527347167,0.0,0.00046807659
1.951219512195122,1.048780487804878,0.10936585365853663,12924,2759969,82.02439024390245,0.00053764676,1.1383195,36256.15976715088,0.0014349644,15.725871083879744,0.0,0.00053764676
2.073170731707317,0.926829268292683,0.1271219512195122,12965,2769970,77.1219512195122,0.000334847,1.13946,36404.83966875076,0.0014111998,14.615048441333357,0.0,0.000334847
1.8695652173913044,1.1304347826086956,0.0946905763708008,13011,2779839,66.1304347826087,0.0007733775,1.1691102,36529.777841329575,0.0021563773,12.482974045934812,0.0,0.0007733775
2.2195121951219514,0.7804878048780488,0.10563685636856371,13052,2789848,77.26829268292683,0.0007660703,1.1543756,36671.71070075035,0.0032316789,14.753235639406983,0.0,0.0007660703
1.891304347826087,1.108695652173913,0.11373913043478259,13098,2799874,69.06521739130434,0.00050458935,1.1566807,36803.818056344986,0.0012710894,12.948369890373915,0.0,0.00050458935
1.9523809523809523,1.0476190476190477,0.10330735930735935,13140,2809888,75.92857142857143,0.001274177,1.1682271,36930.38324046135,0.0040167975,14.366134003019987,0.0,0.001274177
1.9090909090909092,1.0909090909090908,0.1050133502860776,13184,2819948,72.3409090909091,0.00038368328,1.1736635,37066.61761689186,0.0015991363,14.091359817741845,0.0,0.00038368328
