TimeElapsed,TimestepsSoFar,EpisodesSoFar,meankl,optimgain,TtR,Fce,surrgain,AttNC,entropy,AttC,MtR,entloss
11611.595064163208,1409820,6773,0.0064227935,0.0024912017,32.42857142857143,0.12971428571428578,0.0024912017,0.9523809523809523,0.525931,0.047619047619047616,18.465694104962875,0.0
11697.743613004684,1419842,6821,0.0040338165,0.002484317,29.9375,0.15074867724867727,0.002484317,0.8333333333333334,0.49346846,0.16666666666666666,17.071124527737627,0.0
11787.468556642532,1429856,6867,0.003505542,0.0018619995,30.304347826086957,0.1212173913043478,0.0018619995,0.8695652173913043,0.48367393,0.13043478260869565,17.08950369828038,0.0
11866.697486162186,1439862,6909,0.0066920593,0.0022851427,32.976190476190474,0.14123809523809522,0.0022851427,0.9523809523809523,0.4453395,0.047619047619047616,18.764730613913652,0.0
11944.040210008621,1449864,6951,0.00368586,0.0014891586,33.976190476190474,0.13590476190476192,0.0014891586,0.9523809523809523,0.44754297,0.047619047619047616,19.217249670351357,0.0
12027.501011133194,1459872,6997,0.005749448,0.0018859466,29.282608695652176,0.12428985507246373,0.0018859466,0.8695652173913043,0.38638633,0.13043478260869565,16.20020048856316,0.0
12106.79814338684,1469895,7042,0.0036953967,0.0014079743,28.533333333333335,0.12030476190476194,0.0014079743,0.8888888888888888,0.3778219,0.1111111111111111,16.276059048474877,0.0
12183.953984260559,1479897,7084,0.006474078,0.0012766368,32.476190476190474,0.1299047619047619,0.0012766368,0.9523809523809523,0.36333826,0.047619047619047616,18.052977103007482,0.0
12262.540269374847,1489899,7126,0.00882976,0.0030691247,31.714285714285715,0.12685714285714286,0.0030691247,0.9523809523809523,0.3461618,0.047619047619047616,18.084427936237205,0.0
12350.149622917175,1499900,7167,0.0058366624,0.0036447402,32.53658536585366,0.13014634146341467,0.0036447402,0.975609756097561,0.379715,0.024390243902439025,18.866646411793884,0.0
12441.671514034271,1509902,7209,0.0066880104,0.0022490083,30.904761904761905,0.12361904761904764,0.0022490083,0.9523809523809523,0.3511353,0.047619047619047616,17.48406642589412,0.0
