optimgain,TimestepsSoFar,AttC,MtR,meankl,AttNC,surrgain,entropy,TtR,Fce,TimeElapsed,entloss,EpisodesSoFar
0.0042833397,3529822,0.024390243902439025,19.63541821666076,0.013197461,0.975609756097561,0.0042833397,0.09893719,34.58536585365854,0.13940534262485485,28854.15854716301,0.0,15823
0.0036380554,3539823,0.024390243902439025,19.703076134190002,0.004790901,0.975609756097561,0.0036380554,0.11474334,34.63414634146341,0.13853658536585364,28933.614028453827,0.0,15864
0.003507531,3549826,0.06976744186046512,18.818464586669656,0.0038069016,0.9302325581395349,0.003507531,0.11617363,33.348837209302324,0.13339534883720933,29010.577936649323,0.0,15907
0.0035146112,3559828,0.047619047619047616,20.138529277487052,0.0037116334,0.9523809523809523,0.0035146112,0.116138965,35.54761904761905,0.1421904761904762,29090.4686961174,0.0,15949
0.004708658,3569829,0.024390243902439025,20.95476249399006,0.005576635,0.975609756097561,0.004708658,0.12871537,36.36585365853659,0.14546341463414636,29169.97842359543,0.0,15990
0.0012493584,3579831,0.047619047619047616,19.54056745141643,0.0026822984,0.9523809523809523,0.0012493584,0.12835713,34.785714285714285,0.13914285714285712,29254.845512628555,0.0,16032
0.0028849824,3589832,0.024390243902439025,20.315903806362794,0.005819824,0.975609756097561,0.0028849824,0.15527855,35.36585365853659,0.14146341463414633,29332.32675242424,0.0,16073
0.0032401246,3599834,0.047619047619047616,19.438819657225796,0.009040993,0.9523809523809523,0.0032401246,0.11421886,34.54761904761905,0.13819047619047622,29418.167772769928,0.0,16115
0.001154692,3609841,0.024390243902439025,19.104689135715915,0.0019609397,0.975609756097561,0.001154692,0.09807281,33.46341463414634,0.13724041811846693,29487.88773226738,0.0,16156
0.0038183427,3619842,0.024390243902439025,20.158150091171674,0.0056893234,0.975609756097561,0.0038183427,0.14501409,34.609756097560975,0.1384390243902439,29567.49049925804,0.0,16197
0.0032152375,3629855,0.06976744186046512,19.524130080303888,0.0064900084,0.9302325581395349,0.0032152375,0.14584295,34.25581395348837,0.14106553911205072,29642.931274175644,0.0,16240
0.0043594483,3639858,0.06976744186046512,19.32816958848912,0.005339026,0.9302325581395349,0.0043594483,0.14566107,33.44186046511628,0.13376744186046513,29726.031364917755,0.0,16283
