surrgain,TimestepsSoFar,optimgain,meankl,EpisodesSoFar,entloss,MtR,AttNC,TtR,TimeElapsed,Fce,entropy,AttC
0.00013628362,2419805,0.00013628362,0.00072421035,11167,0.0,14.910026939546482,1.6521739130434783,77.6086956521739,12687.73414850235,0.10882539682539684,1.2976459,1.3478260869565217
0.0008199707,2429877,0.0008199707,0.0055534826,11213,0.0,14.679083967107635,1.673913043478261,76.23913043478261,12737.164076089859,0.12572915181753389,1.2874362,1.326086956521739
0.0003264791,2439856,0.0003264791,0.0028416002,11257,0.0,14.778785075530116,1.7272727272727273,78.27272727272727,12785.083507061005,0.10908439372075739,1.284617,1.2727272727272727
0.0011241048,2449891,0.0011241048,0.0027871204,11302,0.0,15.04374731804388,1.711111111111111,80.0,12838.789647817612,0.10774736842105263,1.2797728,1.288888888888889
0.0015204774,2459860,0.0015204774,0.0024678665,11348,0.0,15.466633689032024,1.5217391304347827,79.8913043478261,12889.653606891632,0.12520851600385002,1.2774656,1.4782608695652173
0.0010705398,2469979,0.0010705398,0.0070436182,11393,0.0,13.460852878019342,1.9555555555555555,69.73333333333333,12938.626121044159,0.10764094143404489,1.2819792,1.0444444444444445
0.0007306554,2479776,0.0007306554,0.005346703,11437,0.0,14.861254877528266,1.9090909090909092,76.9090909090909,12987.908498048782,0.10531661442006274,1.271168,1.0909090909090908
0.0009126689,2489792,0.0009126689,0.0020627175,11479,0.0,16.82405129017615,1.8095238095238095,88.92857142857143,13043.577286481857,0.1203076923076923,1.2723391,1.1904761904761905
0.0015723399,2499861,0.0015723399,0.005365364,11524,0.0,15.781390806790089,1.6666666666666667,81.4,13089.558058261871,0.11320238948626044,1.2630649,1.3333333333333333
0.0011934661,2509758,0.0011934661,0.0031429117,11566,0.0,16.489747756970406,1.7380952380952381,84.35714285714286,13138.752581357956,0.12322289933538529,1.2487,1.2619047619047619
0.0014637024,2519809,0.0014637024,0.0056038434,11613,0.0,13.592518832121018,1.7446808510638299,69.57446808510639,13191.808049917221,0.10589874706019893,1.2299778,1.2553191489361701
0.0024929144,2529898,0.0024929144,0.008145494,11660,0.0,16.175920266889054,1.4680851063829787,84.12765957446808,13247.228222370148,0.12513048578894043,1.2196047,1.5319148936170213
0.00155044,2539899,0.00155044,0.0044352836,11701,0.0,16.15002710172821,1.9268292682926829,83.41463414634147,13294.843486785889,0.11121951219512201,1.2391391,1.0731707317073171
0.0016727967,2549754,0.0016727967,0.0053758933,11749,0.0,14.997554877628334,1.4166666666666667,77.875,13345.025133371353,0.12278981937602627,1.2412212,1.5833333333333333
0.0016574076,2559787,0.0016574076,0.002108439,11792,0.0,15.273374915056781,1.7906976744186047,81.06976744186046,13393.916766881943,0.13191297824456116,1.2357693,1.2093023255813953
0.0012420339,2569790,0.0012420339,0.0020506885,11833,0.0,15.9349710754215,1.9024390243902438,83.1951219512195,13450.012153148651,0.11092682926829273,1.2318529,1.0975609756097562
0.0012988568,2579877,0.0012988568,0.0028392465,11879,0.0,14.744890009293785,1.6521739130434783,76.17391304347827,13499.232494831085,0.10766521589966722,1.2216096,1.3478260869565217
0.0011479957,2589986,0.0011479957,0.0028802548,11927,0.0,15.244710877927242,1.625,78.75,13551.302350997925,0.11830084058282692,1.2080518,1.375
0.00093868916,2599821,0.00093868916,0.00620467,11971,0.0,15.830087086158931,1.7727272727272727,82.43181818181819,13599.611852407455,0.11414797323888236,1.2068567,1.2272727272727273
0.0023284282,2609830,0.0023284282,0.005658036,12019,0.0,15.353216635835075,1.4166666666666667,79.0625,13654.052190065384,0.11368138485681105,1.1985286,1.5833333333333333
0.0011735684,2619846,0.0011735684,0.0016316808,12063,0.0,15.099670566876783,1.8181818181818181,79.9090909090909,13702.917264223099,0.11285714285714289,1.227295,1.1818181818181819
0.0015228088,2629921,0.0015228088,0.0032426536,12110,0.0,13.937206621293802,1.6170212765957446,73.02127659574468,13755.46419787407,0.1039321615787851,1.2292914,1.3829787234042554
0.0006659729,2639944,0.0006659729,0.0021055203,12153,0.0,14.193107882819543,1.813953488372093,76.67441860465117,13803.299764871597,0.1036899224806202,1.2519633,1.186046511627907
0.0013669551,2649800,0.0013669551,0.0035214974,12196,0.0,14.818432049006041,1.8372093023255813,78.20930232558139,13857.603501319885,0.11822721197540767,1.2778738,1.1627906976744187
0.001258042,2659766,0.001258042,0.0034876626,12243,0.0,14.918297711381815,1.5106382978723405,77.1063829787234,13904.27004814148,0.11647377899265525,1.2641501,1.4893617021276595
0.0003565712,2669815,0.0003565712,0.0018760229,12288,0.0,14.705793886460851,1.6444444444444444,76.93333333333334,13951.84038066864,0.10642796248934361,1.2620982,1.3555555555555556
0.0012147278,2679826,0.0012147278,0.0036071183,12329,0.0,16.358860380899557,1.6585365853658536,86.70731707317073,14005.494827270508,0.11772949002217298,1.2513419,1.3414634146341464
0.0006925644,2689834,0.0006925644,0.0016384606,12371,0.0,15.448054922418857,1.9761904761904763,80.78571428571429,14061.512726783752,0.11238095238095241,1.2474232,1.0238095238095237
0.0011499837,2699838,0.0011499837,0.0018686242,12413,0.0,15.365018873223713,2.0,80.21428571428571,14113.38687801361,0.1306666666666667,1.2366254,1.0
0.00033480147,2709863,0.00033480147,0.00071047765,12456,0.0,13.72618520465548,2.0232558139534884,72.27906976744185,14158.809960126877,0.10206119951040396,1.2289329,0.9767441860465116
0.003910523,2719905,0.003910523,0.008739384,12502,0.0,14.51514567927667,1.6521739130434783,75.0,14208.771918058395,0.11160288305045339,1.2276101,1.3478260869565217
0.00021371918,2729914,0.00021371918,0.0016432345,12545,0.0,15.307025059023289,1.8837209302325582,80.44186046511628,14262.473226308823,0.13041860465116276,1.2386068,1.1162790697674418
0.00097304786,2739927,0.00097304786,0.0020915198,12586,0.0,15.631694418268621,2.073170731707317,83.41463414634147,14312.499658107758,0.11299812382739216,1.227773,0.926829268292683
