EpisodesSoFar,meankl,AttC,entropy,MtR,entloss,surrgain,AttNC,TimeElapsed,TimestepsSoFar,TtR,Fce,optimgain
21706,0.0056552435,0.14893617021276595,0.17987059,17.92406572647926,0.0,0.0072687226,0.851063829787234,17990.309766054153,4749906,31.680851063829788,0.1294549138804458,0.0072687226
21749,0.0052206884,0.06976744186046512,0.19141196,18.455552983905115,0.0,0.008721075,0.9302325581395349,18025.665061235428,4759921,32.093023255813954,0.13176386404293383,0.008721075
21790,0.0052041025,0.024390243902439025,0.19647066,19.74658804954335,0.0,0.0077064973,0.975609756097561,18064.19784760475,4769936,34.63414634146341,0.14006504065040654,0.0077064973
21834,0.004329086,0.09090909090909091,0.20509349,17.72872092734158,0.0,0.007489317,0.9090909090909091,18102.4084584713,4779958,31.113636363636363,0.13108612440191386,0.007489317
21878,0.004379014,0.11363636363636363,0.18746392,17.56646146777877,0.0,0.0067775054,0.8863636363636364,18136.617358207703,4789757,30.954545454545453,0.12682154882154884,0.0067775054
21920,0.005136437,0.047619047619047616,0.19249001,21.063817544959935,0.0,0.007002595,0.9523809523809523,18170.768062353134,4799759,36.23809523809524,0.14495238095238094,0.007002595
21962,0.0047538877,0.047619047619047616,0.20943259,19.793486918081644,0.0,0.0064693657,0.9523809523809523,18208.05864429474,4809809,34.642857142857146,0.14052478134110785,0.0064693657
22003,0.0047439653,0.024390243902439025,0.21689427,20.77305923248822,0.0,0.007055136,0.975609756097561,18245.360077142715,4819862,35.48780487804878,0.14448964565117353,0.007055136
22043,0.0048452416,0.0,0.22221331,19.568548799386527,0.0,0.007121771,1.0,18285.65473484993,4829862,34.5,0.13800000000000004,0.007121771
22085,0.0048946477,0.047619047619047616,0.22475512,19.472902666340293,0.0,0.0070717796,0.9523809523809523,18323.53865146637,4839884,34.357142857142854,0.14158276643990933,0.0070717796
22127,0.0049442686,0.047619047619047616,0.1996231,19.22657717284763,0.0,0.007175063,0.9523809523809523,18359.25993347168,4849886,33.904761904761905,0.13561904761904764,0.007175063
22168,0.004124079,0.024390243902439025,0.20588496,19.361503145124928,0.0,0.006705492,0.975609756097561,18395.697452306747,4859929,33.51219512195122,0.13592739648326718,0.006705492
22210,0.0044328626,0.047619047619047616,0.21922344,19.536105430343987,0.0,0.0073133805,0.9523809523809523,18432.265832424164,4869943,34.19047619047619,0.14023443223443222,0.0073133805
22253,0.0055736518,0.09302325581395349,0.20517541,19.333042937577243,0.0,0.007408795,0.9069767441860465,18468.770817041397,4879919,33.81395348837209,0.14138849772230566,0.007408795
22294,0.003979569,0.024390243902439025,0.20656002,20.836511289028707,0.0,0.006533837,0.975609756097561,18507.047077178955,4889952,36.24390243902439,0.14946637102734664,0.006533837
22341,0.0051022745,0.1702127659574468,0.24453732,17.14993637960022,0.0,0.007547095,0.8297872340425532,18541.129201173782,4899852,29.340425531914892,0.13334127977432106,0.007547095
22385,0.004087867,0.09090909090909091,0.24179573,18.453514945902388,0.0,0.006108255,0.9090909090909091,18577.458963632584,4909858,32.27272727272727,0.12909090909090912,0.006108255
22427,0.0038032897,0.047619047619047616,0.24564636,19.14191756854971,0.0,0.0060065123,0.9523809523809523,18613.438138246536,4919860,33.142857142857146,0.13257142857142853,0.0060065123
22471,0.004723654,0.09090909090909091,0.26676932,18.048777542677286,0.0,0.0059262556,0.9090909090909091,18650.660883903503,4929918,31.772727272727273,0.1296694214876033,0.0059262556
22516,0.0045324354,0.1111111111111111,0.2583465,17.951756093375348,0.0,0.0073987977,0.8888888888888888,18690.271904468536,4939971,31.355555555555554,0.13136589423648246,0.0073987977
22560,0.0036484927,0.13636363636363635,0.2560107,17.348476592281017,0.0,0.006344101,0.8636363636363636,18727.79358315468,4949757,30.136363636363637,0.13619283331048038,0.006344101
22601,0.0047648163,0.024390243902439025,0.24633193,19.55874479732177,0.0,0.006552803,0.975609756097561,18762.33576965332,4959768,34.36585365853659,0.13958314855875834,0.006552803
22645,0.0051086782,0.09090909090909091,0.24600062,19.38603137368143,0.0,0.0070484118,0.9090909090909091,18798.167110681534,4969800,33.86363636363637,0.1376650717703349,0.0070484118
22687,0.0052841827,0.047619047619047616,0.22426805,19.76944323709508,0.0,0.006836502,0.9523809523809523,18834.241936206818,4979802,34.80952380952381,0.13923809523809524,0.006836502
22728,0.0046825134,0.024390243902439025,0.2293095,19.115238012465486,0.0,0.0072817015,0.975609756097561,18874.7274954319,4989803,33.68292682926829,0.13473170731707318,0.0072817015
22777,0.0047670053,0.20408163265306123,0.2044129,17.943078330108616,0.0,0.0073027345,0.7959183673469388,18915.068516492844,4999801,31.040816326530614,0.1524327503167531,0.0073027345
