AttNC,entloss,TtR,TimestepsSoFar,Fce,optimgain,AttC,meankl,MtR,EpisodesSoFar,surrgain,TimeElapsed,entropy
1.7272727272727273,0.0,81.20454545454545,2089771,0.12178141207206511,0.00090579886,1.2727272727272727,0.0021159472,15.73658536304528,9618,0.00090579886,12468.37981915474,1.3525486
1.5319148936170213,0.0,74.80851063829788,2099783,0.1133737251718276,0.00077954406,1.4680851063829787,0.0028698314,14.45594314577595,9665,0.00077954406,12526.030107498169,1.3371677
1.5510204081632653,0.0,79.22448979591837,2109872,0.11737519966935873,0.0013145437,1.4489795918367347,0.0043339804,15.311913567045753,9714,0.0013145437,12579.99869275093,1.3119
1.7674418604651163,0.0,81.69767441860465,2119937,0.11093913904007917,0.0004948125,1.2325581395348837,0.006961935,15.478326020824111,9757,0.0004948125,12646.694403886795,1.2553701
1.975609756097561,0.0,82.60975609756098,2129938,0.11014634146341466,0.0014730489,1.024390243902439,0.004766802,15.589042926249338,9798,0.0014730489,12711.581841230392,1.2487819
1.7173913043478262,0.0,75.78260869565217,2139843,0.113676218060806,0.00050271885,1.2826086956521738,0.0050520534,14.769622279274037,9844,0.00050271885,12767.271754741669,1.2426766
1.6666666666666667,0.0,78.8,2149998,0.10918137537937674,0.0017958435,1.3333333333333333,0.0037686017,14.98843895306555,9889,0.0017958435,12825.951889753342,1.2588588
1.9285714285714286,0.0,75.5,2159905,0.10975296785380821,0.0007999156,1.0714285714285714,0.002786187,14.417149931169861,9931,0.0007999156,12889.789868354797,1.2880988
1.7659574468085106,0.0,74.55319148936171,2169948,0.1256059204440333,0.0009947622,1.2340425531914894,0.006382325,14.176360260116645,9978,0.0009947622,12945.770166158676,1.286538
1.6382978723404256,0.0,76.34042553191489,2179794,0.10701519756838909,0.0007646876,1.3617021276595744,0.0035386444,14.836146137630909,10025,0.0007646876,13004.173348665237,1.2945042
1.7906976744186047,0.0,82.81395348837209,2189827,0.11545949232406144,0.0013865718,1.2093023255813953,0.0033864232,15.886216942161262,10068,0.0013865718,13061.141922950745,1.3019515
1.6590909090909092,0.0,85.02272727272727,2199841,0.11336363636363639,0.0006489756,1.3409090909090908,0.0050471732,15.779888611396775,10112,0.0006489756,13119.418763637543,1.3038841
1.75,0.0,84.0,2209865,0.12074603174603178,0.00060431723,1.25,0.0023638385,16.103058364558976,10156,0.00060431723,13186.55492734909,1.2941893
1.5918367346938775,0.0,71.0204081632653,2219916,0.14528209205760226,0.00044446666,1.4081632653061225,0.0033930216,13.422660588300786,10205,0.00044446666,13241.193969488144,1.258179
1.7727272727272727,0.0,82.5,2229944,0.11600432900432901,0.0010132482,1.2272727272727273,0.0018785357,15.557001975424958,10249,0.0010132482,13299.733256816864,1.2541537
1.8837209302325582,0.0,76.46511627906976,2239762,0.10499667774086381,0.0010313136,1.1162790697674418,0.0031301214,14.608563288675864,10292,0.0010313136,13358.43639421463,1.2465101
1.8085106382978724,0.0,72.44680851063829,2249913,0.11433904804513415,0.0011384562,1.1914893617021276,0.0018714961,14.011170144112135,10339,0.0011384562,13420.407227516174,1.2573963
1.930232558139535,0.0,74.02325581395348,2259950,0.10527574750830566,0.0007348865,1.069767441860465,0.0032673946,14.209706712805,10382,0.0007348865,13484.264441728592,1.2586266
1.9318181818181819,0.0,73.56818181818181,2269998,0.10382991202346047,0.00093475444,1.0681818181818181,0.0021100524,13.862108175201193,10426,0.00093475444,13536.858827829361,1.2847776
1.8604651162790697,0.0,70.74418604651163,2279784,0.10091251384274645,0.00020220286,1.1395348837209303,0.0057003275,13.322518267365949,10469,0.00020220286,13593.110695362091,1.3620574
1.880952380952381,0.0,78.64285714285714,2289788,0.12857142857142861,0.0018875072,1.119047619047619,0.014766598,14.980988065025413,10511,0.0018875072,13649.506769657135,1.365525
1.7954545454545454,0.0,79.0909090909091,2299802,0.11293939393939398,0.00076962815,1.2045454545454546,0.0065670917,15.030001095977372,10555,0.00076962815,13711.067763090134,1.358288
1.7234042553191489,0.0,73.59574468085107,2309965,0.10625260581683557,0.0008849663,1.2765957446808511,0.0015805386,14.115472609812015,10602,0.0008849663,13769.774062395096,1.3715721
1.7272727272727273,0.0,84.81818181818181,2319991,0.11309090909090912,0.0007102951,1.2727272727272727,0.0011560766,16.068572495137566,10646,0.0007102951,13828.484464645386,1.3890474
1.75,0.0,80.86363636363636,2329790,0.1150649350649351,0.00038643493,1.25,0.0023879472,15.32249892506515,10690,0.00038643493,13886.352273702621,1.3717777
1.6511627906976745,0.0,87.13953488372093,2339807,0.11618604651162796,0.0009703593,1.3488372093023255,0.0014402437,16.50585776116002,10733,0.0009703593,13948.362379550934,1.3719513
1.711111111111111,0.0,78.6,2349920,0.11510753051092035,0.00072286377,1.288888888888889,0.0019007601,15.05056706300845,10778,0.00072286377,14009.888518095016,1.4102672
1.7906976744186047,0.0,81.48837209302326,2359947,0.10992612859097131,0.0008973429,1.2093023255813953,0.0024964854,15.431296545622635,10821,0.0008973429,14064.635763406754,1.4463745
1.702127659574468,0.0,76.53191489361703,2369925,0.1092001304156956,0.0007743276,1.297872340425532,0.0012743436,14.779364069537424,10868,0.0007743276,14123.347619533539,1.4565431
1.627906976744186,0.0,85.46511627906976,2379930,0.11395348837209303,0.001223235,1.372093023255814,0.0064135683,16.262076890996607,10911,0.001223235,14187.963584899902,1.4727697
1.48,0.0,75.18,2389851,0.11150743525480367,0.00061060436,1.52,0.0007683016,14.361603929795553,10961,0.00061060436,14246.537560939789,1.4756303
1.64,0.0,75.66,2399983,0.11170602418875665,0.00055285136,1.36,0.0019536265,14.63507973311527,11011,0.00055285136,14309.345164775848,1.4483755
1.6170212765957446,0.0,76.65957446808511,2409823,0.11094767830857752,0.00068013027,1.3829787234042554,0.006864387,14.928669296385785,11058,0.00068013027,14359.663096189499,1.4772584
1.52,0.0,80.16,2419991,0.13254911431183658,0.001293574,1.48,0.0059080226,15.435953171607627,11108,0.001293574,14428.601904392242,1.4978033
1.2115384615384615,0.0,78.92307692307692,2429944,0.13730576063083805,0.0005367686,1.7884615384615385,0.0011297243,15.073353874736606,11160,0.0005367686,14482.757379055023,1.4894663
1.619047619047619,0.0,94.71428571428571,2439950,0.12628571428571428,0.00078027294,1.380952380952381,0.005166908,18.015985058267233,11202,0.00078027294,14545.892765045166,1.499057
1.489795918367347,0.0,86.44897959183673,2449794,0.12891278638744075,0.0004154593,1.510204081632653,0.004178766,16.51512916462044,11251,0.0004154593,14606.017212152481,1.4989899
1.0517241379310345,0.0,78.67241379310344,2459787,0.1225333233955048,0.00064456736,1.9482758620689655,0.0015594439,15.057082647339005,11309,0.00064456736,14663.318761348724,1.4938164
0.9811320754716981,0.0,80.49056603773585,2469797,0.1547086122982354,0.00019678548,2.018867924528302,0.00063641014,15.471565316272219,11362,0.00019678548,14722.24248290062,1.4860862
