surrgain,AttNC,EpisodesSoFar,TimestepsSoFar,MtR,TtR,entropy,TimeElapsed,Fce,meankl,AttC,entloss,optimgain
0.0007405121,1.5625,21799,4829828,14.962227976249997,77.5625,1.3710823,28374.359852790833,0.14161111066660267,0.0040624253,1.4375,0.0,0.0007405121
0.00059763464,1.7826086956521738,21845,4839914,14.567791017208485,76.43478260869566,1.3743062,28427.309538125992,0.10714536671058408,0.002838684,1.2173913043478262,0.0,0.00059763464
0.00054205727,1.8,21890,4849949,14.978589520357774,78.46666666666667,1.357898,28480.41684818268,0.10902792022792024,0.0057645207,1.2,0.0,0.00054205727
0.0005741404,1.7727272727272727,21934,4859772,15.470184324011951,80.52272727272727,1.3287854,28529.35072684288,0.12208202323991803,0.0024975468,1.2272727272727273,0.0,0.0005741404
0.0010965464,1.6666666666666667,21976,4869788,17.4678546725861,91.21428571428571,1.3361942,28578.81318950653,0.1300256991685563,0.0015540072,1.3333333333333333,0.0,0.0010965464
0.0010304138,1.6521739130434783,22022,4879854,16.043513558411657,83.41304347826087,1.3365484,28632.455060243607,0.11384643848288621,0.003498025,1.3478260869565217,0.0,0.0010304138
0.00087378797,1.6666666666666667,22070,4889928,14.202326069955674,74.5,1.342968,28687.348913669586,0.10720512820512823,0.0034333004,1.3333333333333333,0.0,0.00087378797
0.0006388204,1.6595744680851063,22117,4899874,13.823610998221813,71.23404255319149,1.3360626,28735.520348072052,0.13047033429467994,0.0011018461,1.3404255319148937,0.0,0.0006388204
0.0005653992,1.6458333333333333,22165,4909990,14.772822478101725,78.0625,1.3115641,28784.937346220016,0.11451155413076874,0.0040961583,1.3541666666666667,0.0,0.0005653992
0.00083261717,1.9318181818181819,22209,4919849,15.133269904901645,77.86363636363636,1.3149292,28837.61571574211,0.10903811813705029,0.001627314,1.0681818181818181,0.0,0.00083261717
0.00060457864,1.7173913043478262,22255,4929969,14.534267027112099,75.52173913043478,1.2981367,28893.27061033249,0.1208609301079252,0.004005546,1.2826086956521738,0.0,0.00060457864
0.0003237925,1.7954545454545454,22299,4939999,14.959800313145307,78.95454545454545,1.2901604,28944.250774621964,0.10796442687747042,0.0009442787,1.2045454545454546,0.0,0.0003237925
0.00063276774,1.813953488372093,22342,4949757,14.74035882084842,77.51162790697674,1.3115137,28991.42129778862,0.10334883720930238,0.0019210663,1.186046511627907,0.0,0.00063276774
0.0014682007,2.0232558139534884,22385,4959762,15.064163544630777,78.20930232558139,1.3044459,29043.78752017021,0.11193798449612405,0.0019083003,0.9767441860465116,0.0,0.0014682007
0.0003066035,1.9024390243902438,22426,4969765,16.188929544335416,85.46341463414635,1.3066016,29097.49503993988,0.11395121951219514,0.00024431234,1.0975609756097562,0.0,0.0003066035
0.00096145883,1.7727272727272727,22470,4979789,15.071878443244247,78.20454545454545,1.3253055,29147.94142150879,0.11137898465171193,0.0017329985,1.2272727272727273,0.0,0.00096145883
0.001102773,1.6666666666666667,22515,4989828,14.096933040045906,75.53333333333333,1.379761,29195.144726753235,0.10695398428731764,0.0052061267,1.3333333333333333,0.0,0.001102773
0.00068024395,1.9069767441860466,22558,4999865,15.81243272772436,82.32558139534883,1.421884,29249.47224521637,0.11483942414174975,0.0019513153,1.0930232558139534,0.0,0.00068024395
