TimeElapsed,MpbtN,surrgain,Ptt,AttNC,entropy,Tbt,meankl,entloss,TtR,MpbtA,Tmt,Tmc,AttC,optimgain,MtR,EpisodesSoFar,TimestepsSoFar
51254.21234512329,81.98280367859543,0.009163962,79.37703525345063,0.5526315789473685,0.20335782,334147.36842105264,0.006584877,0.0,-66.89473684210526,18.017196321404594,81.57894736842105,22.36842105263158,0.4473684210526316,0.009163962,-37.21778130175222,15730,3259964
51388.26511979103,81.6936605840707,0.0074406066,79.03032546429547,0.41025641025641024,0.20226665,332721.23076923075,0.0050484575,0.0,-66.35897435897436,18.306339415929276,81.23076923076923,22.743589743589745,0.5897435897435898,0.0074406066,-36.619042043504514,15769,3269807
51530.06044268608,82.44672227564168,0.006309604,79.72387427679081,0.3902439024390244,0.18702725,335772.0975609756,0.005159741,0.0,-67.58536585365853,17.553277724358324,81.97560975609755,22.0,0.6097560975609756,0.006309604,-38.271178138662435,15810,3279999
51660.88579106331,81.80468833698185,0.004301729,79.62360574495011,0.47368421052631576,0.18428694,335333.05263157893,0.0050197034,0.0,-66.97368421052632,18.19531166301812,81.86842105263158,22.105263157894736,0.5263157894736842,0.004301729,-37.384278576357644,15848,3289857
51796.85617518425,82.13661842513565,0.0048754364,79.16891915531748,0.5128205128205128,0.21032792,333246.358974359,0.0039534704,0.0,-66.82051282051282,17.863381574864345,81.35897435897436,22.58974358974359,0.48717948717948717,0.0048754364,-37.56116163658568,15887,3299874
51929.77171134949,81.49755545150146,0.007058301,79.70231820436838,0.5641025641025641,0.21600533,335766.9743589744,0.0057944427,0.0,-66.82051282051282,18.502444548498545,81.97435897435898,22.025641025641026,0.4358974358974359,0.007058301,-37.873038689521266,15926,3309883
52058.27380633354,81.80210559478108,0.0060031614,79.86848854674334,0.6410256410256411,0.19653948,336397.1282051282,0.0044971746,0.0,-67.2051282051282,18.19789440521891,82.12820512820512,21.846153846153847,0.358974358974359,0.0060031614,-38.39015734006189,15965,3319746
52194.21508193016,81.65862900435042,0.008313556,78.82090434121864,0.5526315789473685,0.20573892,331883.7894736842,0.0075058076,0.0,-66.1842105263158,18.34137099564959,81.02631578947368,22.973684210526315,0.4473684210526316,0.008313556,-36.611382803554655,16003,3329844
52328.4963388443,80.93284986179495,0.004425317,79.27911912054964,0.4,0.20075738,333824.0,0.0047417083,0.0,-65.95,19.06715013820503,81.5,22.475,0.6,0.004425317,-36.824486260239304,16043,3339835
52468.11878490448,82.63149603544339,0.0074792434,78.99561059326099,0.34146341463414637,0.18648796,332575.2195121951,0.0068056374,0.0,-67.1219512195122,17.368503964556584,81.1951219512195,22.78048780487805,0.6585365853658537,0.0074792434,-37.33636961234796,16084,3349921
52604.01116013527,81.87116705238894,0.004951526,79.6332088832065,0.38461538461538464,0.17360565,335031.7948717949,0.004057064,0.0,-67.0,18.128832947611063,81.7948717948718,22.076923076923077,0.6153846153846154,0.004951526,-36.937106477320796,16123,3359960
52733.35593032837,80.04783151888263,0.0069564735,79.70242359627905,0.5675675675675675,0.22114033,335761.2972972973,0.008576321,0.0,-65.62162162162163,19.95216848111736,81.97297297297297,22.027027027027028,0.43243243243243246,0.0069564735,-36.56013563596054,16160,3369793
52871.48659133911,81.57182508482803,0.006545697,79.52451484853346,0.4358974358974359,0.17457658,334716.71794871794,0.005185219,0.0,-66.6923076923077,18.42817491517196,81.71794871794872,22.205128205128204,0.5641025641025641,0.006545697,-37.25071227435722,16199,3379803
53001.59545636177,80.95474057594899,0.0076018837,79.18737747584674,0.5263157894736842,0.17836614,333500.63157894736,0.005993112,0.0,-65.92105263157895,19.045259424051004,81.42105263157895,22.57894736842105,0.47368421052631576,0.0076018837,-36.49398004208642,16237,3389973
53137.500338315964,82.01473931253426,0.004839203,79.8133507513274,0.46153846153846156,0.17902324,336082.0512820513,0.0050215963,0.0,-67.28205128205128,17.98526068746575,82.05128205128206,21.897435897435898,0.5384615384615384,0.004839203,-37.92348591453246,16276,3399891
53276.0644133091,82.38080265247402,0.0060467855,79.67873461375814,0.6578947368421053,0.18918453,335656.4210526316,0.004722997,0.0,-67.5,17.619197347525994,81.94736842105263,22.05263157894737,0.34210526315789475,0.0060467855,-37.883404341394844,16314,3409812
53403.03982067108,80.8825973790831,0.005627237,79.42469135152365,0.7297297297297297,0.19032988,334543.5675675676,0.0048983796,0.0,-66.05405405405405,19.11740262091689,81.67567567567568,22.324324324324323,0.2702702702702703,0.005627237,-36.96827521582635,16351,3419903
53536.80155467987,81.78970976267192,0.0062713716,79.19316996679996,0.7027027027027027,0.20136786,333436.54054054053,0.0055533135,0.0,-66.5945945945946,18.210290237328103,81.4054054054054,22.56756756756757,0.2972972972972973,0.0062713716,-37.26844486929708,16388,3429921
53670.66698408127,81.12173055633066,0.007271048,79.02168984217568,0.4864864864864865,0.19351389,332772.3243243243,0.006927249,0.0,-65.91891891891892,18.87826944366933,81.24324324324324,22.756756756756758,0.5135135135135135,0.007271048,-37.09884353454056,16425,3439750
53800.756675720215,80.58182891561367,0.0054492634,80.00849527330993,0.41025641025641024,0.19031885,337027.28205128206,0.0041198176,0.0,-66.3076923076923,19.418171084386326,82.28205128205128,21.692307692307693,0.5897435897435898,0.0054492634,-37.26208004332623,16464,3449822
53943.182599544525,82.36715990700176,0.0061273254,79.35517687665843,0.5,0.17153774,334233.6,0.005351511,0.0,-67.225,17.63284009299827,81.6,22.4,0.5,0.0061273254,-37.97400513708577,16504,3459840
54073.375353336334,82.39289880742508,0.005695044,79.62177696576573,0.7631578947368421,0.1534858,335225.2631578947,0.00625667,0.0,-67.42105263157895,17.607101192574913,81.84210526315789,22.105263157894736,0.23684210526315788,0.005695044,-37.69717920256942,16542,3469828
54205.22291851044,83.51687913538711,0.0062590637,79.2998959520589,0.6756756756756757,0.17750463,333990.0540540541,0.0056183306,0.0,-68.13513513513513,16.483120864612864,81.54054054054055,22.45945945945946,0.32432432432432434,0.0062590637,-37.507569447924844,16579,3479721
54337.335813999176,82.90504366191126,0.0068491288,79.54138100895273,0.8108108108108109,0.18996745,334875.6756756757,0.006956093,0.0,-67.78378378378379,17.094956338088725,81.75675675675676,22.18918918918919,0.1891891891891892,0.0068491288,-37.83643858495644,16616,3489870
54468.573337078094,82.99968490994343,0.0068543274,78.64202651625286,0.868421052631579,0.17077763,331021.4736842105,0.0063789003,0.0,-67.07894736842105,17.000315090056578,80.8157894736842,23.157894736842106,0.13157894736842105,0.0068543274,-38.186209646932696,16654,3499980
54603.68652057648,81.79665557607183,0.0058914796,79.43325711591515,0.7222222222222222,0.16767778,334392.8888888889,0.005173273,0.0,-66.77777777777777,18.203344423928158,81.63888888888889,22.305555555555557,0.2777777777777778,0.0058914796,-36.91138467891835,16690,3509789
54734.69539260864,83.3788850512396,0.005563153,78.89382451843335,0.6842105263157895,0.16565637,332207.15789473685,0.0043680817,0.0,-67.65789473684211,16.621114948760404,81.10526315789474,22.894736842105264,0.3157894736842105,0.005563153,-37.71463000075883,16728,3519979
54862.530007362366,82.51827300926097,0.006840381,79.8725759753237,0.6216216216216216,0.18581246,336425.5135135135,0.005762101,0.0,-67.78378378378379,17.481726990739034,82.13513513513513,21.83783783783784,0.3783783783783784,0.006840381,-37.78906014044356,16765,3529737
55001.871906757355,80.78736829828028,0.0063023376,79.49799421028014,0.6578947368421053,0.17887601,334686.3157894737,0.0047464874,0.0,-66.0,19.212631701719722,81.71052631578948,22.236842105263158,0.34210526315789475,0.0063023376,-36.76409599626105,16803,3539786
55127.19077372551,82.73802448271061,0.006837378,80.15709979196761,0.7692307692307693,0.18665229,337762.46153846156,0.0056783035,0.0,-68.23076923076923,17.26197551728937,82.46153846153847,21.53846153846154,0.23076923076923078,0.006837378,-38.21346700108025,16842,3550000
55255.515541791916,83.04109184631093,0.004941411,79.57307995766918,0.8378378378378378,0.16533104,335097.08108108107,0.0050827,0.0,-67.94594594594595,16.958908153689052,81.8108108108108,22.16216216216216,0.16216216216216217,0.004941411,-38.56272570060203,16879,3559748
55397.94424819946,81.29260514991681,0.0056621763,79.17384216940623,0.5945945945945946,0.18214875,333436.54054054053,0.0053813406,0.0,-66.16216216216216,18.707394850083194,81.4054054054054,22.594594594594593,0.40540540540540543,0.0056621763,-36.67027757360302,16916,3569770
55524.132502794266,82.01802094091758,0.006401411,79.64872995474275,0.5789473684210527,0.18339714,335440.84210526315,0.0058641667,0.0,-67.1842105263158,17.98197905908242,81.89473684210526,22.07894736842105,0.42105263157894735,0.006401411,-37.32219351619352,16954,3579831
55664.81173205376,82.66317872970012,0.0062330537,79.84230431470536,0.5641025641025641,0.20284835,336292.10256410256,0.005616275,0.0,-67.87179487179488,17.33682127029986,82.1025641025641,21.871794871794872,0.4358974358974359,0.0062330537,-37.75545150071191,16993,3589951
55793.65096664429,81.10756478446179,0.004505026,79.3230782917097,0.7027027027027027,0.16872801,334100.75675675675,0.0041940636,0.0,-66.16216216216216,18.892435215538207,81.56756756756756,22.43243243243243,0.2972972972972973,0.004505026,-36.735762556318804,17030,3599982
55923.41193509102,82.23531567342258,0.0048583006,79.22859597833012,0.631578947368421,0.15850051,333500.63157894736,0.0068669464,0.0,-67.0,17.764684326577402,81.42105263157895,22.526315789473685,0.3684210526315789,0.0048583006,-38.350555777802036,17068,3609794
56059.906254291534,83.35427543807413,0.0045793946,79.24388436212135,0.7297297297297297,0.17755108,333657.9459459459,0.0048778066,0.0,-67.89189189189189,16.645724561925903,81.45945945945945,22.513513513513512,0.2702702702702703,0.0045793946,-37.66462827036123,17105,3619757
56190.2845249176,82.61187609941571,0.0038090271,79.69782062623304,0.631578947368421,0.17585382,335656.4210526316,0.002920644,0.0,-67.71052631578948,17.38812390058432,81.94736842105263,22.026315789473685,0.3684210526315789,0.0038090271,-37.85398704360155,17143,3629891
56322.68576860428,81.84732869029509,0.0046052285,78.9709210269536,0.5405405405405406,0.16711538,332550.91891891893,0.0055633304,0.0,-66.48648648648648,18.1526713097049,81.1891891891892,22.81081081081081,0.4594594594594595,0.0046052285,-36.36341595819511,17180,3639962
56457.79904437065,82.64732675461944,0.010120132,78.71831713537071,0.7222222222222222,0.18931323,331434.6666666667,0.008614412,0.0,-66.88888888888889,17.35267324538055,80.91666666666667,23.083333333333332,0.2777777777777778,0.010120132,-36.53234550954211,17216,3649880
56587.104739665985,81.30823150964788,0.005544972,79.68989723078508,0.5675675675675675,0.18073362,335539.8918918919,0.004860666,0.0,-66.62162162162163,18.691768490352118,81.91891891891892,22.027027027027028,0.43243243243243246,0.005544972,-36.77817544024946,17253,3659746
56724.88411927223,82.94793655905963,0.0059518707,79.98888259422577,0.46153846153846156,0.17430504,337027.28205128206,0.005228668,0.0,-68.25641025641026,17.052063440940362,82.28205128205128,21.71794871794872,0.5384615384615384,0.0059518707,-38.20500426894588,17292,3669838
56855.65826392174,81.34376552760659,0.0070898253,79.31079426066033,0.5789473684210527,0.17833066,334039.5789473684,0.0052396576,0.0,-66.34210526315789,18.656234472393436,81.55263157894737,22.44736842105263,0.42105263157894735,0.0070898253,-36.80450261496314,17330,3679987
56986.38983178139,82.07837605726604,0.0069063795,80.01298755922629,0.5263157894736842,0.18009351,336949.8947368421,0.005065583,0.0,-67.52631578947368,17.921623942733934,82.26315789473684,21.68421052631579,0.47368421052631576,0.0069063795,-38.45117336648867,17368,3689789
