meankl,TimestepsSoFar,AttNC,TimeElapsed,TtR,entloss,MtR,EpisodesSoFar,Fce,entropy,AttC,optimgain,surrgain
0.008933181,2729802,1.2448979591836735,35897.35845255852,84.12244897959184,0.0,16.197117814596204,12986,0.14487610927211447,2.6502223,1.7551020408163265,9.029134e-06,9.029134e-06
0.010174852,2739921,1.105263157894737,36018.241195201874,76.10526315789474,0.0,14.57058617118499,13043,0.1548484166058537,2.5526311,1.894736842105263,6.237284e-06,6.237284e-06
0.008933174,2749756,1.25,36136.64872050285,90.5625,0.0,17.175900642125423,13091,0.1372320261437908,2.6502223,1.75,2.5152587e-05,2.5152587e-05
0.010174845,2759823,1.3018867924528301,36257.43921518326,83.60377358490567,0.0,16.250127796086492,13144,0.17776806796866376,2.5526311,1.6981132075471699,9.39331e-06,9.39331e-06
0.010174758,2769873,1.26,36383.357367515564,85.32,0.0,16.61645464983465,13194,0.1814429813664596,2.455056,1.74,1.964798e-05,1.964798e-05
0.010174758,2779931,1.3541666666666667,36499.70078468323,84.125,0.0,16.231969112653676,13242,0.136718253968254,2.3574276,1.6458333333333333,3.873469e-05,3.873469e-05
0.010174776,2789941,1.5,36618.18594408035,87.0,0.0,16.44488909087455,13288,0.13765217391304346,2.2598612,1.5,9.615072e-06,9.615072e-06
0.008933174,2799982,1.4222222222222223,36747.95102286339,89.26666666666667,0.0,17.183406083124716,13333,0.12744214559386974,2.3574276,1.5777777777777777,4.9861654e-05,4.9861654e-05
0.008933181,2809782,1.425531914893617,36859.68436717987,83.68085106382979,0.0,16.015127624547176,13380,0.1154569402228977,2.4550526,1.574468085106383,4.660543e-06,4.660543e-06
0.008933174,2819854,1.18,36988.32230210304,80.04,0.0,15.493077975058123,13430,0.15965700965700969,2.5526311,1.82,2.5639852e-06,2.5639852e-06
0.008933174,2829878,1.26,37112.56571173668,86.52,0.0,16.63950852018478,13480,0.18448380952380947,2.6502223,1.74,1.1322784e-05,1.1322784e-05
0.008933181,2839965,1.150943396226415,37225.26982784271,78.62264150943396,0.0,15.11643741812551,13533,0.1120531097134871,2.7478025,1.849056603773585,5.3049725e-06,5.3049725e-06
