AttNC,TimestepsSoFar,meankl,Fce,optimgain,EpisodesSoFar,MtR,AttC,TtR,entropy,TimeElapsed,surrgain,entloss
0.975609756097561,3509963,0.0075911707,0.14439024390243899,0.0035606627,15847,20.56750568653011,0.024390243902439025,36.09756097560975,-0.18781437,29479.5183467865,0.0035606627,0.0
0.975609756097561,3519964,0.009052994,0.14731707317073173,0.004275714,15888,21.02802781435138,0.024390243902439025,36.829268292682926,-0.19354048,29565.910803079605,0.004275714,0.0
1.0,3529964,0.0073064733,0.1508,0.0034649312,15928,21.468596061871303,0.0,37.7,-0.18727061,29650.316370248795,0.0034649312,0.0
1.0,3539964,0.0077601564,0.13740000000000002,0.0026986008,15968,19.71224505331366,0.0,34.35,-0.20536613,29737.198088645935,0.0026986008,0.0
0.975609756097561,3549965,0.007388372,0.1371707317073171,0.0049849595,16009,19.161749551688185,0.024390243902439025,34.292682926829265,-0.15565503,29821.90580868721,0.0049849595,0.0
1.0,3559965,0.013064748,0.1344,0.004449457,16049,18.802024998496247,0.0,33.6,-0.13561729,29907.800404548645,0.004449457,0.0
0.975609756097561,3569966,0.007361993,0.1364878048780488,0.0027887921,16090,19.552376530008697,0.024390243902439025,34.1219512195122,-0.16006242,29985.33903670311,0.0027887921,0.0
1.0,3579966,0.005995719,0.1307,0.005156552,16130,18.68658750801535,0.0,32.675,-0.1394217,30069.011278152466,0.005156552,0.0
1.0,3589966,0.0063494323,0.13730000000000003,0.0010734275,16170,19.453256165216782,0.0,34.325,-0.14439459,30147.317892551422,0.0010734275,0.0
1.0,3599966,0.0074151307,0.1358,0.0054349923,16210,18.942266996803074,0.0,33.95,-0.17260516,30234.02039194107,0.0054349923,0.0
1.0,3609966,0.010475649,0.12830000000000005,0.0029038587,16250,18.5158059217875,0.0,32.075,-0.19519609,30309.963662862778,0.0029038587,0.0
1.0,3619966,0.007215574,0.12680000000000005,0.0045693344,16290,17.913194423166605,0.0,31.7,-0.22430943,30390.206686019897,0.0045693344,0.0
1.0,3629966,0.0071228216,0.13590000000000005,0.003983096,16330,19.32324934906035,0.0,33.975,-0.24186221,30479.507591485977,0.003983096,0.0
1.0,3639966,0.006624039,0.12450000000000003,0.004410698,16370,17.849488681535735,0.0,31.125,-0.19527598,30569.156077861786,0.004410698,0.0
0.975609756097561,3649967,0.006456124,0.1305365853658537,0.004126367,16411,18.64746454536087,0.024390243902439025,32.63414634146341,-0.20499375,30640.250732660294,0.004126367,0.0
1.0,3659967,0.007957192,0.12780000000000002,0.004803821,16451,18.01281963766901,0.0,31.95,-0.20272025,30721.661166906357,0.004803821,0.0
1.0,3669967,0.0062814523,0.13510000000000003,0.004453298,16491,18.924395161018076,0.0,33.775,-0.18942831,30806.351935625076,0.004453298,0.0
1.0,3679967,0.0077931588,0.14670000000000002,0.0055806004,16531,20.956082247419204,0.0,36.675,-0.18391418,30896.73682999611,0.0055806004,0.0
0.975609756097561,3689968,0.006288283,0.12595121951219515,0.0044789664,16572,17.833656810129483,0.024390243902439025,31.48780487804878,-0.2110613,30968.55494451523,0.0044789664,0.0
1.0,3699968,0.0051940833,0.13720000000000004,0.0032664742,16612,19.723642900688304,0.0,34.3,-0.20043366,31054.12629032135,0.0032664742,0.0
1.0,3709968,0.005370579,0.13310000000000002,0.003658176,16652,18.488276704596593,0.0,33.275,-0.17083526,31126.107335329056,0.003658176,0.0
1.0,3719968,0.008181405,0.13840000000000005,0.005636486,16692,19.665129580284617,0.0,34.6,-0.18353112,31212.586497545242,0.005636486,0.0
1.0,3729968,0.00548028,0.1396,0.0032711334,16732,19.561548469391774,0.0,34.9,-0.22047383,31290.161828041077,0.0032711334,0.0
1.0,3739968,0.007423494,0.13940000000000002,0.0051936237,16772,19.95680113263376,0.0,34.85,-0.23881565,31371.543675899506,0.0051936237,0.0
1.0,3749968,0.006328935,0.13610000000000005,0.004685016,16812,19.29053860269815,0.0,34.025,-0.1961116,31467.699460029602,0.004685016,0.0
