EpisodesSoFar,surrgain,AttNC,TtR,Fce,meankl,TimeElapsed,entloss,AttC,MtR,entropy,TimestepsSoFar,optimgain
6888,0.0016906057,2.85,162.525,0.21669999999999998,0.0043594227,6457.413197517395,0.0,0.15,30.097642059977424,0.03687276,1559832,0.0016906057
6928,0.0019359024,2.9,142.425,0.1899,0.0026127,6497.199610948563,0.0,0.1,26.369742606356944,0.036630787,1569832,0.0019359024
6968,0.0023728125,2.975,150.15,0.2002,0.0049003493,6541.546313285828,0.0,0.025,27.528525532429313,0.074335985,1579832,0.0023728125
7009,0.0032245128,2.6341463414634148,149.78048780487805,0.20111327248241814,0.0057582897,6581.9495594501495,0.0,0.36585365853658536,27.833923756768012,0.0586842,1589995,0.0032245128
7049,0.0030053258,2.725,149.175,0.19890000000000002,0.0066029704,6623.865774869919,0.0,0.275,27.414772114888756,0.071121156,1599995,0.0030053258
7089,0.0026880892,2.775,143.775,0.1917,0.0061799358,6663.6197390556335,0.0,0.225,26.727634639984274,0.06030654,1609995,0.0026880892
7129,0.0015053552,2.825,154.125,0.20549999999999996,0.0043757274,6706.038096666336,0.0,0.175,28.74646298829411,0.043754578,1619995,0.0015053552
7169,0.0022769517,2.8,136.8,0.18240000000000003,0.00653164,6748.667310714722,0.0,0.2,25.21934279629728,-0.022224413,1629995,0.0022769517
7209,0.0018437022,2.9,141.6,0.18880000000000002,0.0060185976,6789.504127979279,0.0,0.1,26.304121556454305,-0.08090216,1639995,0.0018437022
7249,0.0016596097,2.925,151.875,0.20250000000000004,0.0040964577,6832.406186580658,0.0,0.075,27.895784783785096,-0.07217322,1649995,0.0016596097
7289,0.0013016207,2.925,151.275,0.2017,0.0051617553,6872.930627584457,0.0,0.075,27.50977705367298,-0.07255201,1659995,0.0013016207
7329,0.0007175977,2.875,162.075,0.21610000000000004,0.002545935,6915.53438782692,0.0,0.125,29.947456792360157,-0.050258886,1669995,0.0007175977
7369,0.0024346295,2.975,144.9,0.19319999999999998,0.00637884,6955.275529623032,0.0,0.025,26.85501553066583,-0.008408577,1679995,0.0024346295
7409,0.0010610443,2.95,156.675,0.20889999999999995,0.0048044887,6997.868929386139,0.0,0.05,29.00705303931945,-0.04235611,1689995,0.0010610443
7449,0.0008497457,2.9,157.275,0.2097,0.0056187785,7037.783662557602,0.0,0.1,29.11933000488846,-0.06390303,1699995,0.0008497457
7489,0.0009895823,2.9,146.1,0.19479999999999997,0.0060996455,7079.7582240104675,0.0,0.1,26.75686925775392,-0.0050220997,1709995,0.0009895823
7529,0.0005455704,2.9,154.2,0.2056,0.0024798461,7119.186049699783,0.0,0.1,28.652688486508538,-0.009920146,1719995,0.0005455704
7569,0.00068870443,2.875,155.925,0.20790000000000003,0.006673624,7161.192715644836,0.0,0.125,29.149530728375215,-0.086132854,1729995,0.00068870443
7609,0.0006172526,2.875,165.3,0.2204,0.0014385255,7201.508497238159,0.0,0.125,30.825578647692303,-0.09288736,1739995,0.0006172526
7649,0.0007148346,2.95,176.1,0.23480000000000006,0.004104168,7242.824285507202,0.0,0.05,32.69570058330821,-0.14454642,1749995,0.0007148346
7689,0.0015930887,2.925,157.65,0.21019999999999994,0.008697763,7284.128028392792,0.0,0.075,29.070866198065147,-0.21903633,1759995,0.0015930887
7729,0.001006424,2.975,159.825,0.2131,0.00714855,7326.746887922287,0.0,0.025,29.725603988852413,-0.29486,1769995,0.001006424
7769,0.0006590805,3.0,162.975,0.21729999999999997,0.00443645,7367.425892114639,0.0,0.0,30.243100820348968,-0.26600945,1779995,0.0006590805
7809,0.00080207747,2.975,162.675,0.21689999999999995,0.0040214667,7407.794400930405,0.0,0.025,30.17884104092027,-0.29875025,1789995,0.00080207747
7849,0.0008385717,2.975,175.125,0.2335000000000001,0.0042441385,7449.23447561264,0.0,0.025,32.50321725839108,-0.31441993,1799995,0.0008385717
7889,0.0011903595,2.95,169.5,0.22599999999999992,0.005125763,7491.215121507645,0.0,0.05,31.76702981826791,-0.3368836,1809995,0.0011903595
7929,0.0013026352,2.975,168.675,0.22489999999999996,0.003973934,7533.7789306640625,0.0,0.025,31.47420815904848,-0.35294738,1819995,0.0013026352
7969,0.0018087163,2.9,164.25,0.219,0.0037679083,7573.496993780136,0.0,0.1,30.545437257439044,-0.335644,1829995,0.0018087163
8009,0.001559704,2.975,169.35,0.22579999999999995,0.0048322026,7615.533862829208,0.0,0.025,31.48195694395983,-0.33605024,1839995,0.001559704
8049,0.0012150569,2.925,160.425,0.21390000000000003,0.005968203,7655.651500463486,0.0,0.075,29.686111874278915,-0.31407613,1849995,0.0012150569
8089,0.0011281113,2.925,173.85,0.23179999999999995,0.0068970732,7697.621246814728,0.0,0.075,31.819329471827906,-0.3527438,1859995,0.0011281113
8129,0.0009900376,2.975,177.675,0.23690000000000003,0.0032819123,7737.603793859482,0.0,0.025,33.043295931298346,-0.36688176,1869995,0.0009900376
8169,0.0014184302,2.925,174.75,0.2353516853932584,0.005163298,7779.008195400238,0.0,0.075,32.39708217053165,-0.39788616,1879834,0.0014184302
8209,0.0019460846,3.0,170.175,0.22690000000000005,0.007943956,7819.965857744217,0.0,0.0,31.810067428108482,-0.4330517,1889834,0.0019460846
8249,0.0009374685,2.975,170.475,0.22729999999999997,0.0064930767,7860.372655630112,0.0,0.025,31.564132249624095,-0.41635945,1899834,0.0009374685
8289,0.0018982805,2.95,173.55,0.23140000000000005,0.0068269125,7901.763876438141,0.0,0.05,32.05676273598341,-0.36296478,1909834,0.0018982805
8329,0.0019622885,2.875,179.7,0.23959999999999995,0.0056562126,7942.300623178482,0.0,0.125,33.46477146488083,-0.39665753,1919834,0.0019622885
8371,0.0020952397,2.8095238095238093,151.14285714285714,0.20802987861811384,0.005000997,7984.694708585739,0.0,0.19047619047619047,28.08527158029491,-0.4390474,1929930,0.0020952397
8411,0.00077780726,3.0,153.9,0.20519999999999997,0.0052870507,8025.331575155258,0.0,0.0,28.152569595587515,-0.45245177,1939930,0.00077780726
8451,0.0022023637,2.975,162.9,0.2172,0.0070416313,8067.239784002304,0.0,0.025,30.518000780703005,-0.38689378,1949930,0.0022023637
8491,0.0009900313,2.975,173.55,0.2314,0.0071165096,8107.498267412186,0.0,0.025,32.35336177087539,-0.4615778,1959930,0.0009900313
8531,0.0012381164,3.0,175.5,0.23399999999999993,0.0064117154,8148.775774478912,0.0,0.0,32.54585263264463,-0.4611528,1969930,0.0012381164
8571,0.0018218704,2.975,172.875,0.2305,0.0046192557,8188.967566251755,0.0,0.025,32.18296237760272,-0.4246217,1979930,0.0018218704
8611,0.002073643,3.0,169.2,0.22560000000000002,0.007815051,8229.318306207657,0.0,0.0,31.07502039932144,-0.4210284,1989930,0.002073643
8651,0.0012066701,3.0,171.75,0.229,0.009617159,8270.059806108475,0.0,0.0,31.684766400028007,-0.4876382,1999930,0.0012066701
8691,0.0005821604,3.0,174.45,0.2326,0.0058127535,8310.80391383171,0.0,0.0,32.40978473859839,-0.5166912,2009930,0.0005821604
8731,0.0012743858,2.875,165.975,0.2213,0.0048931325,8350.869703531265,0.0,0.125,31.031967032338464,-0.5631953,2019930,0.0012743858
8771,0.0012027537,2.9,175.725,0.2343,0.0056567667,8390.93028640747,0.0,0.1,33.16047925782107,-0.51992786,2029930,0.0012027537
8811,0.0010973831,3.0,172.95,0.2306,0.007007731,8432.634463071823,0.0,0.0,32.12899947933947,-0.51110893,2039930,0.0010973831
8854,0.0029850972,2.6511627906976742,172.11627906976744,0.23995190583782777,0.0077114967,8472.981916189194,0.0,0.3488372093023256,32.65851473696676,-0.53376013,2049932,0.0029850972
8900,0.0020820776,2.3043478260869565,145.6304347826087,0.21993044954156912,0.0056286347,8513.696137666702,0.0,0.6956521739130435,28.19846804605009,-0.5566701,2059988,0.0020820776
8941,0.0019870296,2.6097560975609757,162.0,0.22353697251258223,0.0039494955,8554.424595594406,0.0,0.3902439024390244,30.89806646092801,-0.5396439,2069906,0.0019870296
8982,0.0018994212,2.682926829268293,172.2439024390244,0.23520245608050477,0.0048575946,8597.599703073502,0.0,0.3170731707317073,32.358131869139925,-0.54756963,2079776,0.0018994212
9026,0.0025222886,2.4545454545454546,155.3181818181818,0.22681519767038888,0.0052650226,8638.0686378479,0.0,0.5454545454545454,29.62660100325418,-0.53922135,2089800,0.0025222886
9066,0.00192739,2.875,184.125,0.24550000000000005,0.0066239503,8680.069786787033,0.0,0.125,34.45587931020306,-0.5641185,2099800,0.00192739
9107,0.0020930525,2.8780487804878048,165.21951219512195,0.22416260162601626,0.0050043417,8722.233828544617,0.0,0.12195121951219512,31.10286922383565,-0.5900613,2109875,0.0020930525
9149,0.0020979643,2.7857142857142856,158.0,0.22131942374565322,0.0046774107,8763.426859617233,0.0,0.21428571428571427,29.86558744761813,-0.622003,2119969,0.0020979643
9189,0.0015262171,3.0,199.5,0.26600000000000007,0.008698172,8804.399760007858,0.0,0.0,37.51382339182353,-0.5808496,2129969,0.0015262171
9230,0.0015155779,2.8536585365853657,181.46341463414635,0.24712119051015066,0.004533206,8844.312859535217,0.0,0.14634146341463414,33.958314101676336,-0.6165826,2139765,0.0015155779
9274,0.0022240763,2.6818181818181817,148.22727272727272,0.21064265103231472,0.0046777287,8887.744634151459,0.0,0.3181818181818182,28.228359363470634,-0.5785863,2149953,0.0022240763
9315,0.0016423268,2.902439024390244,171.8780487804878,0.23317073170731703,0.007100682,8928.51515340805,0.0,0.0975609756097561,32.429392923074246,-0.5681138,2159998,0.0016423268
9356,0.0021830825,2.8292682926829267,172.6829268292683,0.23439896016515027,0.0051520597,8971.368886947632,0.0,0.17073170731707318,32.19487192516333,-0.5926584,2169810,0.0021830825
9396,0.0029204064,2.725,152.4,0.20319999999999996,0.0057662292,9011.332809209824,0.0,0.275,28.517774721092525,-0.54836404,2179810,0.0029204064
9436,0.0023985235,2.875,166.425,0.22190000000000004,0.006640212,9053.745419025421,0.0,0.125,31.205701721300123,-0.54920006,2189810,0.0023985235
9476,0.0026564712,2.95,168.075,0.22410000000000002,0.0052844253,9094.507723093033,0.0,0.05,31.221425466661707,-0.5369586,2199810,0.0026564712
9517,0.001633788,2.8048780487804876,158.26829268292684,0.2131593595690558,0.005378363,9135.209883928299,0.0,0.1951219512195122,29.700335848378195,-0.5211408,2209973,0.001633788
9557,0.0021630877,2.95,167.1,0.22280000000000003,0.008160573,9176.24326133728,0.0,0.05,31.25527532357243,-0.5146184,2219973,0.0021630877
9598,0.001699082,2.8292682926829267,161.1951219512195,0.2226553116879051,0.0051613147,9218.25854086876,0.0,0.17073170731707318,30.119357139703947,-0.5447006,2229783,0.001699082
9638,0.0031395024,3.0,187.575,0.2501,0.008238274,9260.091251373291,0.0,0.0,35.360746731126525,-0.53075546,2239783,0.0031395024
9679,0.0024028863,2.902439024390244,169.3170731707317,0.2275121951219512,0.005658317,9301.172776460648,0.0,0.0975609756097561,31.500027787531607,-0.5257933,2249808,0.0024028863
9721,0.002717752,2.738095238095238,150.07142857142858,0.20811374832064486,0.0068734465,9342.634850263596,0.0,0.2619047619047619,28.23057014360001,-0.5321029,2259892,0.002717752
9761,0.0019441055,2.95,162.0,0.21600000000000003,0.005913869,9382.707926988602,0.0,0.05,30.35097078651064,-0.55386966,2269892,0.0019441055
9801,0.001572785,2.975,170.7,0.22760000000000008,0.008518887,9424.547682285309,0.0,0.025,31.903699059548636,-0.5848407,2279892,0.001572785
9841,0.0016546397,2.95,157.65,0.21020000000000008,0.0054846127,9464.953778982162,0.0,0.05,28.901051115481106,-0.6236556,2289892,0.0016546397
9881,0.0020076728,2.975,173.4,0.23120000000000007,0.008451736,9508.007706403732,0.0,0.025,31.992039516226093,-0.6026069,2299892,0.0020076728
9921,0.0025121788,3.0,184.35,0.24580000000000007,0.005195448,9547.77918124199,0.0,0.0,34.01820060289607,-0.59619284,2309892,0.0025121788
9961,0.0022591269,3.0,168.75,0.225,0.0061189565,9589.053266525269,0.0,0.0,31.183685448548168,-0.64426166,2319892,0.0022591269
10001,0.0015143957,3.0,175.2,0.23359999999999997,0.006503491,9631.782722949982,0.0,0.0,32.3548124459213,-0.6841846,2329892,0.0015143957
10041,0.0021435018,2.975,186.225,0.24829999999999997,0.009282485,9672.934749603271,0.0,0.025,34.49916031732083,-0.6423706,2339892,0.0021435018
10081,0.0013055385,3.0,160.575,0.21409999999999996,0.004427398,9714.217467546463,0.0,0.0,29.835092199598044,-0.62078685,2349892,0.0013055385
10121,0.0009207441,3.0,166.125,0.22150000000000003,0.006414538,9753.989372253418,0.0,0.0,31.07869679216646,-0.68265533,2359892,0.0009207441
10161,0.0032393006,3.0,163.875,0.2185,0.010746622,9795.932538986206,0.0,0.0,30.41644616979384,-0.6398727,2369892,0.0032393006
10201,0.0034217346,2.975,165.825,0.22109999999999994,0.00913575,9836.062283039093,0.0,0.025,30.521259911171985,-0.68207395,2379892,0.0034217346
10241,0.00097167765,3.0,172.8,0.23040000000000008,0.0031117375,9877.223664522171,0.0,0.0,31.750913791033167,-0.6680895,2389892,0.00097167765
10281,0.0018740143,3.0,161.325,0.21509999999999993,0.0062114387,9917.190458774567,0.0,0.0,29.47809682525978,-0.69260436,2399892,0.0018740143
10321,0.0017063825,3.0,173.325,0.2311,0.008732175,9959.42457485199,0.0,0.0,32.095588341099074,-0.71775484,2409892,0.0017063825
10361,0.0015591772,3.0,170.25,0.22699999999999992,0.0048068664,9999.60994553566,0.0,0.0,31.66131623175309,-0.69451326,2419892,0.0015591772
10401,0.0017609533,3.0,159.9,0.21319999999999992,0.008143592,10040.51780295372,0.0,0.0,29.862411652129047,-0.70372975,2429892,0.0017609533
10441,0.0018701149,3.0,174.825,0.2331,0.008466168,10082.048638820648,0.0,0.0,32.385970889862946,-0.7435306,2439892,0.0018701149
10481,0.0010898329,3.0,165.0,0.22000000000000003,0.0063233366,10122.570014238358,0.0,0.0,30.362224979132566,-0.7888622,2449892,0.0010898329
10521,0.0022334778,2.975,175.95,0.2346,0.0073778993,10165.958148479462,0.0,0.025,32.40842289100459,-0.7948815,2459892,0.0022334778
10561,0.0017667551,2.975,173.175,0.23089999999999997,0.003572474,10206.230884075165,0.0,0.025,32.28587594713233,-0.7807576,2469892,0.0017667551
10601,0.0028918758,3.0,165.15,0.22019999999999995,0.007772357,10247.712987422943,0.0,0.0,30.682072044548722,-0.7816762,2479892,0.0028918758
10641,0.0033363297,3.0,166.125,0.22149999999999995,0.00592501,10287.369431257248,0.0,0.0,30.595883215879688,-0.80448776,2489892,0.0033363297
10681,0.0045226896,3.0,157.425,0.20989999999999998,0.0071540345,10330.943805456161,0.0,0.0,29.02363010859876,-0.8178701,2499892,0.0045226896
10721,0.004516581,3.0,169.425,0.22589999999999993,0.0076016765,10370.931611776352,0.0,0.0,31.24282495386,-0.844071,2509892,0.004516581
10761,0.003675819,2.975,152.325,0.20309999999999992,0.0065838224,10412.673061847687,0.0,0.025,28.313573124061854,-0.8361168,2519892,0.003675819
10801,0.0036745744,2.975,159.6,0.21279999999999988,0.0066155377,10454.003525733948,0.0,0.025,29.633413969541984,-0.8243819,2529892,0.0036745744
10841,0.0043960935,2.975,143.625,0.19149999999999998,0.0078230705,10495.524836540222,0.0,0.025,26.861752986609922,-0.83098984,2539892,0.0043960935
10881,0.0047081984,3.0,155.7,0.2076,0.008160114,10538.30765748024,0.0,0.0,28.962159339119314,-0.8376654,2549892,0.0047081984
10921,0.004135447,3.0,160.275,0.21369999999999995,0.0068173967,10578.63744854927,0.0,0.0,29.786256807773317,-0.82999724,2559892,0.004135447
10961,0.0030746597,3.0,146.55,0.1954,0.006285143,10621.849200248718,0.0,0.0,27.205522312115637,-0.8199414,2569892,0.0030746597
11001,0.0038146556,2.95,147.3,0.1964,0.006233262,10661.915928602219,0.0,0.05,27.576027482958022,-0.83940065,2579892,0.0038146556
11041,0.0032184804,2.975,161.25,0.21500000000000002,0.006219237,10705.591709375381,0.0,0.025,29.795947809031695,-0.84328026,2589892,0.0032184804
11081,0.0028458815,2.925,150.15,0.2002,0.0054882476,10745.518702745438,0.0,0.075,27.85330913928015,-0.8490604,2599892,0.0028458815
11121,0.0034829152,2.975,147.375,0.19650000000000004,0.0066139554,10787.958195447922,0.0,0.025,27.533663143836282,-0.8590883,2609892,0.0034829152
11161,0.0037520106,2.975,136.65,0.1822,0.0068693543,10828.084589242935,0.0,0.025,25.581403770363575,-0.85923743,2619892,0.0037520106
11201,0.0035741022,2.95,146.925,0.19590000000000002,0.007259425,10870.40620136261,0.0,0.05,27.59112834082894,-0.86554074,2629892,0.0035741022
11241,0.0039682896,2.975,165.975,0.2212999999999999,0.0065511647,10912.21142745018,0.0,0.025,30.682292705095648,-0.86621577,2639892,0.0039682896
11281,0.0040980945,2.975,143.7,0.19160000000000005,0.007417326,10953.455326080322,0.0,0.025,26.79778596388393,-0.82875144,2649892,0.0040980945
11321,0.0033560928,2.875,153.825,0.20509999999999998,0.005586742,10994.862770318985,0.0,0.125,28.917050567762402,-0.81799823,2659892,0.0033560928
11361,0.003892475,2.85,150.45,0.20060000000000003,0.007187914,11036.741497039795,0.0,0.15,28.159492340579483,-0.8023474,2669892,0.003892475
11401,0.0034399144,2.95,150.9,0.20119999999999996,0.005579551,11080.06691789627,0.0,0.05,27.959350757169148,-0.7495557,2679892,0.0034399144
11442,0.00418811,2.8048780487804876,143.85365853658536,0.19693717664449373,0.0054483865,11120.731228351593,0.0,0.1951219512195122,27.057199414707956,-0.7267642,2689925,0.00418811
11482,0.0036857198,2.775,142.425,0.18989999999999999,0.0057455245,11162.239705324173,0.0,0.225,26.564504083464943,-0.7084172,2699925,0.0036857198
11524,0.0029614728,2.6666666666666665,148.5,0.20305154733504094,0.006509852,11202.040586948395,0.0,0.3333333333333333,28.08035733650044,-0.7158767,2709822,0.0029614728
11564,0.0034784006,2.825,158.85,0.21179999999999993,0.0046280455,11243.834295988083,0.0,0.175,29.783763618384732,-0.7194401,2719822,0.0034784006
11604,0.0051010298,2.85,144.75,0.19300000000000003,0.007894322,11283.674972057343,0.0,0.15,27.19755046670985,-0.69116336,2729822,0.0051010298
11644,0.0042461264,2.85,151.35,0.20180000000000003,0.0074864547,11324.657639980316,0.0,0.15,28.359673382464667,-0.6859754,2739822,0.0042461264
11684,0.0047043194,2.9,157.125,0.20950000000000002,0.006329691,11365.397154569626,0.0,0.1,29.524085278783474,-0.6878858,2749822,0.0047043194
11725,0.0047144378,2.682926829268293,140.41463414634146,0.1914730286212595,0.00696214,11405.96257352829,0.0,0.3170731707317073,26.803318345089348,-0.69470173,2759792,0.0047144378
11766,0.004913902,2.8536585365853657,156.4390243902439,0.21028090832632465,0.006813946,11447.612874746323,0.0,0.14634146341463414,29.5125821637646,-0.6936095,2769937,0.004913902
11807,0.003976321,2.7804878048780486,138.0731707317073,0.19078335724533715,0.0058801016,11487.64868426323,0.0,0.21951219512195122,26.2132779668137,-0.6962508,2779954,0.003976321
11847,0.004948122,2.9,148.5,0.20149411764705882,0.0069107832,11529.109505414963,0.0,0.1,27.879490406473018,-0.6733198,2789789,0.004948122
11887,0.0039188014,2.85,144.6,0.1928,0.0065547572,11569.290446281433,0.0,0.15,27.409776431384635,-0.70078665,2799789,0.0039188014
11927,0.0030868244,2.975,151.725,0.20229999999999998,0.006071282,11613.315572738647,0.0,0.025,28.301018944898182,-0.713196,2809789,0.0030868244
11967,0.0038698255,2.85,161.025,0.21469999999999997,0.007005006,11653.267109632492,0.0,0.15,30.162454300465804,-0.74352574,2819789,0.0038698255
12007,0.0033292577,2.85,144.0,0.192,0.004588986,11695.34590125084,0.0,0.15,27.164561586912424,-0.73438036,2829789,0.0033292577
12047,0.004541788,2.875,149.025,0.19870000000000004,0.006574971,11734.83516407013,0.0,0.125,27.92019886058896,-0.7426587,2839789,0.004541788
12087,0.0031657007,2.875,166.575,0.22209999999999996,0.00603754,11779.376274824142,0.0,0.125,31.219456572233547,-0.75108165,2849789,0.0031657007
12128,0.0032381255,2.8292682926829267,146.70731707317074,0.19825594700391447,0.006505778,11819.746037721634,0.0,0.17073170731707318,27.82043341891022,-0.73262346,2859870,0.0032381255
12168,0.0023888785,2.95,162.3,0.2164,0.005627667,11860.675075054169,0.0,0.05,30.58075132451234,-0.7695269,2869870,0.0023888785
12208,0.004240121,2.875,151.35,0.20179999999999998,0.006730568,11901.04297208786,0.0,0.125,28.410453936041286,-0.718262,2879870,0.004240121
12248,0.0034436674,2.9,155.625,0.20749999999999993,0.006779138,11942.524223327637,0.0,0.1,29.41901528506918,-0.7210129,2889870,0.0034436674
12289,0.0033629984,2.7560975609756095,143.26829268292684,0.19230746489283074,0.005384926,11984.858909845352,0.0,0.24390243902439024,27.247023420509567,-0.69280547,2899903,0.0033629984
12329,0.002745047,2.925,170.175,0.22689999999999996,0.0063152984,12024.932432413101,0.0,0.075,31.91004449498693,-0.68082875,2909903,0.002745047
12369,0.0030394811,2.875,167.175,0.22290000000000001,0.0076519796,12066.863664388657,0.0,0.125,31.556837735355487,-0.65386474,2919903,0.0030394811
12409,0.0022358194,2.975,144.3,0.19240000000000002,0.0047512273,12106.92890381813,0.0,0.025,27.08609393766533,-0.6416577,2929903,0.0022358194
12449,0.002996317,2.975,149.85,0.19979999999999995,0.0060702013,12148.901160955429,0.0,0.025,28.038826862045358,-0.6503359,2939903,0.002996317
12489,0.0032536776,2.975,153.975,0.20529999999999998,0.007047368,12188.941624164581,0.0,0.025,28.88373246664732,-0.6249737,2949903,0.0032536776
12529,0.002700588,3.0,154.875,0.2065,0.0065903054,12229.864575386047,0.0,0.0,28.801646726857957,-0.59683657,2959903,0.002700588
12569,0.0033189992,3.0,153.825,0.2050999999999999,0.005539539,12270.681562662125,0.0,0.0,28.91814422500159,-0.5994817,2969903,0.0033189992
12609,0.0032151174,3.0,159.45,0.21259999999999998,0.0058235065,12312.232315063477,0.0,0.0,29.768087255685305,-0.6247965,2979903,0.0032151174
12649,0.003380078,2.925,157.8,0.21039999999999998,0.0070867054,12353.510478973389,0.0,0.075,29.374675490986544,-0.625727,2989903,0.003380078
12689,0.0038848037,2.9,143.4,0.19119999999999998,0.008487024,12394.565564393997,0.0,0.1,27.12116607850682,-0.633062,2999903,0.0038848037
12729,0.0037713333,2.975,150.75,0.201,0.0062560393,12437.084755420685,0.0,0.025,28.258170044897014,-0.6431889,3009903,0.0037713333
12769,0.0027662723,3.0,153.375,0.2045,0.0069683003,12477.426347970963,0.0,0.0,28.727370355922268,-0.68713385,3019903,0.0027662723
12809,0.002958134,2.925,143.325,0.19109999999999996,0.0066789826,12520.569703102112,0.0,0.075,26.584975105074694,-0.72611696,3029903,0.002958134
12849,0.0035507588,2.95,158.925,0.21189999999999998,0.00742485,12560.524708747864,0.0,0.05,29.763931400136954,-0.7418426,3039903,0.0035507588
12889,0.0026796935,2.95,152.475,0.20329999999999995,0.0061492585,12601.579252004623,0.0,0.05,28.72015257694927,-0.74967813,3049903,0.0026796935
12929,0.001756044,3.0,153.375,0.20449999999999996,0.004205049,12642.131171941757,0.0,0.0,28.651117565021547,-0.74176484,3059903,0.001756044
12969,0.0031493648,3.0,168.525,0.22470000000000004,0.007929484,12683.229649066925,0.0,0.0,31.73605493701055,-0.75597596,3069903,0.0031493648
13009,0.002635317,3.0,166.725,0.22230000000000003,0.0068449248,12724.289554357529,0.0,0.0,31.299234793661704,-0.75997055,3079903,0.002635317
13049,0.0029412124,3.0,169.65,0.2262,0.006100416,12765.380027532578,0.0,0.0,31.69545871633928,-0.75960314,3089903,0.0029412124
13089,0.0031421757,2.95,141.375,0.18849999999999995,0.005335715,12806.863732099533,0.0,0.05,26.60531905683551,-0.7537621,3099903,0.0031421757
13129,0.0032770487,3.0,144.0,0.192,0.0058882833,12848.203421115875,0.0,0.0,27.076247470326546,-0.7322171,3109903,0.0032770487
13169,0.0023556314,3.0,148.425,0.19790000000000002,0.0047897645,12889.865184545517,0.0,0.0,27.622488325540008,-0.7204578,3119903,0.0023556314
13209,0.0028018237,3.0,149.025,0.19869999999999993,0.006413118,12929.731298208237,0.0,0.0,28.33534035524388,-0.7266803,3129903,0.0028018237
13249,0.0024255016,3.0,171.9,0.22920000000000001,0.0052051097,12972.969603538513,0.0,0.0,32.001321111736594,-0.72778326,3139903,0.0024255016
13289,0.0033444075,2.975,157.2,0.20959999999999995,0.007459568,13012.611872911453,0.0,0.025,29.260092790722563,-0.7493464,3149903,0.0033444075
13329,0.0018333934,3.0,150.6,0.2008,0.0062231063,13054.977073669434,0.0,0.0,28.213693915367976,-0.7160426,3159903,0.0018333934
13369,0.0027918927,3.0,139.725,0.18629999999999997,0.0061883414,13095.01962685585,0.0,0.0,26.075763209063307,-0.6829211,3169903,0.0027918927
13409,0.0026553816,3.0,148.65,0.1982,0.007082607,13135.62253856659,0.0,0.0,28.02451017226362,-0.72479385,3179903,0.0026553816
13449,0.0023686849,3.0,153.825,0.2051,0.005944596,13180.46037721634,0.0,0.0,29.02359728883861,-0.74489504,3189903,0.0023686849
13489,0.0023553006,2.95,154.95,0.20659999999999995,0.0061690523,13221.835550785065,0.0,0.05,29.4338073721081,-0.7654378,3199903,0.0023553006
13529,0.0034058222,3.0,145.2,0.19360000000000002,0.0092900675,13262.80985569954,0.0,0.0,27.2943927878194,-0.7857457,3209903,0.0034058222
13569,0.0025037064,3.0,148.725,0.19830000000000006,0.005296966,13303.000427246094,0.0,0.0,27.77518773590748,-0.7743745,3219903,0.0025037064
13609,0.0028312216,3.0,157.5,0.20999999999999996,0.0074370797,13344.753173828125,0.0,0.0,29.525382933169595,-0.7698323,3229903,0.0028312216
13649,0.0024657343,3.0,164.85,0.2198,0.0061728843,13384.940494060516,0.0,0.0,30.72322028186619,-0.76230735,3239903,0.0024657343
13689,0.0022386177,3.0,152.175,0.2029,0.008037647,13426.809827327728,0.0,0.0,28.37466773330818,-0.796757,3249903,0.0022386177
13729,0.0026687582,3.0,161.85,0.2158,0.0099755945,13467.365544080734,0.0,0.0,30.570594205971446,-0.805721,3259903,0.0026687582
13769,0.0024781795,3.0,154.8,0.20639999999999997,0.0047152927,13508.093288183212,0.0,0.0,28.991258418606055,-0.7972401,3269903,0.0024781795
13809,0.0022205373,3.0,172.125,0.22949999999999998,0.007371242,13548.692461490631,0.0,0.0,32.58799449273436,-0.79518694,3279903,0.0022205373
13849,0.0026553157,2.925,166.275,0.22169999999999992,0.0064134044,13589.135903596878,0.0,0.075,30.93515896290461,-0.8278009,3289903,0.0026553157
13889,0.0019816027,2.975,165.3,0.2204,0.004754024,13630.51807641983,0.0,0.025,30.983424175823934,-0.8430138,3299903,0.0019816027
13929,0.0026817683,2.95,160.725,0.21430000000000002,0.006992407,13670.700432777405,0.0,0.05,30.011307648739795,-0.88203335,3309903,0.0026817683
13969,0.0023266952,2.95,166.05,0.22140000000000004,0.010614087,13711.920434951782,0.0,0.05,31.048364842514,-0.8979529,3319903,0.0023266952
14009,0.0036785186,2.975,156.9,0.2092,0.008492278,13752.81035065651,0.0,0.025,28.984873818421477,-0.8767091,3329903,0.0036785186
14049,0.002725802,3.0,173.325,0.23109999999999994,0.010088547,13793.701744794846,0.0,0.0,32.39278841315898,-0.89726394,3339903,0.002725802
14089,0.002411694,2.975,156.3,0.2084,0.0045660096,13834.360384941101,0.0,0.025,29.355240440412064,-0.8695724,3349903,0.002411694
14129,0.0021459933,3.0,159.75,0.21300000000000002,0.005995691,13875.075407028198,0.0,0.0,29.760405390694377,-0.8644227,3359903,0.0021459933
14169,0.0021877533,2.975,168.075,0.22409999999999997,0.007372501,13919.248567342758,0.0,0.025,31.41833256218925,-0.90373284,3369903,0.0021877533
14209,0.0010923655,3.0,164.175,0.21889999999999993,0.0070595955,13959.652150392532,0.0,0.0,30.7730712805449,-0.9352272,3379903,0.0010923655
