AttNC,optimgain,TtR,TimestepsSoFar,AttC,MtR,EpisodesSoFar,meankl,surrgain,entloss,Fce,TimeElapsed,entropy
1.5348837209302326,0.0005081039,107.30232558139535,2379990,1.4651162790697674,20.105974271887348,11122,0.0052296855,0.0005081039,0.0,0.1456276369998002,12007.477262020111,0.9598215
1.6590909090909092,0.0012029728,99.47727272727273,2389792,1.3409090909090908,19.275325953243076,11166,0.007673309,0.0012029728,0.0,0.14328219841417236,12060.875093221664,0.93298787
1.4090909090909092,0.0008235916,108.13636363636364,2399992,1.5909090909090908,20.561910037045358,11210,0.005264624,0.0008235916,0.0,0.15026267352323594,12111.52408671379,0.89111793
1.4523809523809523,0.00089034514,110.57142857142857,2409776,1.5476190476190477,21.127177930411726,11252,0.0037877418,0.00089034514,0.0,0.15706306615554239,12159.382706403732,0.89427227
1.2653061224489797,0.0006637586,96.48979591836735,2419981,1.7346938775510203,18.58697197580485,11301,0.0037585027,0.0006637586,0.0,0.1400345083934298,12215.332733392715,0.8875266
1.5238095238095237,0.0009477814,107.85714285714286,2429832,1.4761904761904763,20.517999422193377,11343,0.007909128,0.0009477814,0.0,0.15114428156133333,12265.553404092789,0.8908266
1.8,0.001039914,113.325,2439832,1.2,21.23831512142467,11383,0.0067869793,0.001039914,0.0,0.15109999999999998,12318.291796207428,0.8324385
1.6829268292682926,0.00077906594,115.6829268292683,2449830,1.3170731707317074,21.853439986057303,11424,0.0046450044,0.00077906594,0.0,0.15597841969203102,12367.551666021347,0.8316087
1.7857142857142858,0.00044774474,110.5,2459757,1.2142857142857142,20.798452773097406,11466,0.0044428366,0.00044774474,0.0,0.15081249948482076,12418.109949350357,0.8327186
1.75,0.0011626007,103.02272727272727,2469774,1.25,19.55567575546879,11510,0.0058779395,0.0011626007,0.0,0.14744891358843712,12466.669065475464,0.7844036
1.853658536585366,0.0008073288,110.34146341463415,2479786,1.146341463414634,20.749600092136795,11551,0.006405406,0.0008073288,0.0,0.15143848131207688,12520.943507432938,0.7636664
1.9285714285714286,0.0015222209,113.5,2489916,1.0714285714285714,21.184652432238074,11593,0.0071138656,0.0015222209,0.0,0.15276264304171283,12570.022124767303,0.7844677
1.8095238095238095,0.0006967046,106.5,2499918,1.1904761904761905,19.854163479418485,11635,0.0067627155,0.0006967046,0.0,0.14200000000000002,12621.757972478867,0.8409012
1.975609756097561,0.0015828164,108.95121951219512,2509923,1.024390243902439,20.361991321148828,11676,0.009511444,0.0015828164,0.0,0.14526829268292682,12670.136669635773,0.79001796
2.275,0.0012465802,105.825,2519923,0.725,19.86133698072621,11716,0.0066162166,0.0012465802,0.0,0.14110000000000003,12725.564097166061,0.7888965
2.097560975609756,0.0008089844,109.6829268292683,2529930,0.9024390243902439,20.54135286830192,11757,0.008349995,0.0008089844,0.0,0.1462439024390244,12774.892225027084,0.80965066
1.825,0.0010800995,109.125,2539930,1.175,20.256259283736675,11797,0.0064078877,0.0010800995,0.0,0.14550000000000002,12828.039548158646,0.8123326
1.829268292682927,0.00082146225,109.82926829268293,2549955,1.170731707317073,20.475341431250424,11838,0.0064205728,0.00082146225,0.0,0.1490731707317073,12875.871512174606,0.8561548
1.6046511627906976,0.0014201928,105.97674418604652,2559751,1.3953488372093024,20.166986163928087,11881,0.0057358705,0.0014201928,0.0,0.14639667997807534,12932.212549686432,0.8369128
1.775,0.00064980774,118.05,2569751,1.225,22.470494056789235,11921,0.005104862,0.00064980774,0.0,0.1574,12979.470923423767,0.87878865
1.5952380952380953,0.00062910846,108.57142857142857,2579804,1.4047619047619047,20.566612980430392,11963,0.0055386405,0.00062910846,0.0,0.14723271043815925,13031.378512859344,0.8330876
1.8095238095238095,0.00085021567,109.14285714285714,2589972,1.1904761904761905,20.691861135311818,12005,0.0049098805,0.00085021567,0.0,0.1498670649738611,13081.32842540741,0.8196362
1.7804878048780488,0.0015979273,114.51219512195122,2599994,1.2195121951219512,21.334073501407108,12046,0.007691424,0.0015979273,0.0,0.15645881173596912,13137.691645145416,0.83986354
1.875,0.0008349528,112.125,2609867,1.125,21.270671888932263,12086,0.003685495,0.0008349528,0.0,0.1519780487804878,13187.408075809479,0.87487316
1.8,0.0007658976,110.775,2619867,1.2,20.54604086404754,12126,0.0046691443,0.0007658976,0.0,0.1477,13237.692474365234,0.8769532
1.5681818181818181,0.0008462078,108.06818181818181,2629935,1.4318181818181819,20.592239829011703,12170,0.004318862,0.0008462078,0.0,0.15611040376779692,13289.239508867264,0.9074051
1.619047619047619,0.00033946484,107.92857142857143,2639788,1.380952380952381,20.729021911724402,12212,0.006718672,0.00033946484,0.0,0.15034452394056133,13343.15063548088,0.87446964
1.8048780487804879,0.0009917994,108.21951219512195,2649803,1.1951219512195121,20.334624020051606,12253,0.0075601186,0.0009917994,0.0,0.14429268292682926,13392.357491254807,0.81152743
1.5609756097560976,0.0011140208,112.3170731707317,2659834,1.4390243902439024,21.162376012092615,12294,0.0044972626,0.0011140208,0.0,0.15320220298977183,13443.496417045593,0.7866161
2.0476190476190474,0.0012602671,102.78571428571429,2669922,0.9523809523809523,19.432074739657345,12336,0.0064348164,0.0012602671,0.0,0.14171877102489347,13498.594846010208,0.7909533
2.225,0.0011284119,115.35,2679922,0.775,21.700595165240784,12376,0.0061746123,0.0011284119,0.0,0.1538,13547.727877616882,0.7810045
1.6046511627906976,0.001337356,106.32558139534883,2689953,1.3953488372093024,19.913142043060816,12419,0.006025666,0.001337356,0.0,0.14389414595028063,13597.26543045044,0.7909595
1.8095238095238095,0.0008967814,106.42857142857143,2699806,1.1904761904761905,20.271841963593403,12461,0.0047938363,0.0008967814,0.0,0.14692472063900638,13648.898593902588,0.8097573
1.8571428571428572,0.0010995577,104.14285714285714,2709812,1.1428571428571428,19.653224300288162,12503,0.007889779,0.0010995577,0.0,0.13885714285714285,13703.919981241226,0.74879605
2.025,0.001364151,115.65,2719812,0.975,21.623275898613322,12543,0.0055666477,0.001364151,0.0,0.1542,13757.01408457756,0.726662
1.7804878048780488,0.0013646104,109.82926829268293,2729831,1.2195121951219512,20.73934255745129,12584,0.0065535787,0.0013646104,0.0,0.14881129653401798,13807.379757881165,0.7764944
1.565217391304348,0.0012201342,103.23913043478261,2739794,1.434782608695652,19.817554419077272,12630,0.006204269,0.0012201342,0.0,0.14710137955157218,13856.653909921646,0.7964519
1.8048780487804879,0.0009249415,113.63414634146342,2749797,1.1951219512195121,21.51740460305611,12671,0.006523117,0.0009249415,0.0,0.15151219512195124,13907.882932901382,0.8560177
1.4444444444444444,0.0019304047,104.93333333333334,2759769,1.5555555555555556,19.894309682509775,12716,0.009243602,0.0019304047,0.0,0.14756803957700418,13958.35516166687,0.7985228
1.5777777777777777,0.0013044927,103.8,2769857,1.4222222222222223,19.503947052762978,12761,0.0047037057,0.0013044927,0.0,0.14283208249266105,14013.387943267822,0.83012
1.6,0.00087598443,97.66666666666667,2779817,1.4,18.555368540591314,12806,0.0062581557,0.00087598443,0.0,0.13603029332874952,14063.278611183167,0.8129109
2.125,0.00066447165,111.525,2789817,0.875,20.67652084543645,12846,0.0057802238,0.00066447165,0.0,0.1487,14114.741909503937,0.7993122
2.0,0.0013514512,113.775,2799817,1.0,21.36608122964062,12886,0.008619031,0.0013514512,0.0,0.1517,14166.547811031342,0.7519354
1.6521739130434783,0.0011903386,101.02173913043478,2809961,1.3478260869565217,19.33585008271966,12932,0.0050792857,0.0011903386,0.0,0.1395005472092329,14218.44914484024,0.7945516
1.951219512195122,0.0011171283,112.09756097560975,2819883,1.048780487804878,21.302923405734813,12973,0.0070684873,0.0011171283,0.0,0.1506352874055056,14267.506023645401,0.7906052
1.7906976744186047,0.0013452439,105.13953488372093,2829934,1.2093023255813953,20.137947095385993,13016,0.007632845,0.0013452439,0.0,0.15053181900126195,14319.360223770142,0.7238103
