AttC,EpisodesSoFar,entropy,meankl,AttNC,entloss,surrgain,TimestepsSoFar,Fce,optimgain,TtR,TimeElapsed,MtR
7.317073170731708,41,1.4117857,0.0072218943,2.682926829268293,0.0,0.00033203064,9792,0.17190507580751477,0.00033203064,424.1463414634146,140.3018560409546,24.553672491686843
7.653061224489796,90,1.4111338,0.0012769247,2.3469387755102042,0.0,0.0007250168,19887,0.19951531774824696,0.0007250168,439.59183673469386,265.46299743652344,26.009773599018434
7.830188679245283,143,1.4174806,0.00037168426,2.169811320754717,0.0,0.0002691176,29929,0.16618544557437825,0.0002691176,360.75471698113205,391.82671904563904,21.26048976569431
7.9423076923076925,195,1.4226872,0.005202823,2.0576923076923075,0.0,0.0004087134,39759,0.1614232376602094,0.0004087134,353.2692307692308,520.4212958812714,20.795233016535594
7.844827586206897,253,1.4172478,0.003273565,2.1551724137931036,0.0,0.0015593449,49839,0.18416926397995168,0.0015593449,389.82758620689657,649.1779327392578,23.53975851716985
8.246376811594203,322,1.4133309,0.0018470502,1.7536231884057971,0.0,0.00090233824,59978,0.20155976528694022,0.00090233824,352.3188405797101,776.0185151100159,21.61808213018553
7.584615384615384,387,1.4023436,0.0035743525,2.4153846153846152,0.0,0.0023694474,69775,0.23465832128451386,0.0023694474,447.84615384615387,894.2687990665436,27.586792790882832
6.042253521126761,458,1.3866428,0.0027750195,3.9577464788732395,0.0,0.0017072415,79812,0.31653293383119463,0.0017072415,592.112676056338,1031.2282478809357,35.671409246321645
6.295774647887324,529,1.3791369,0.0010357692,3.704225352112676,0.0,0.0007452992,89975,0.3017263774002247,0.0007452992,544.7887323943662,1153.7274408340454,33.48544214657491
5.344262295081967,590,1.3661331,0.0054082666,4.655737704918033,0.0,0.0011845581,99777,0.3033104370532925,0.0011845581,629.1803278688525,1284.1159026622772,37.72412612110443
5.521739130434782,659,1.3392366,0.0030995733,4.478260869565218,0.0,0.0009603065,109802,0.333288386580011,0.0009603065,667.536231884058,1416.8814532756805,39.68905922112848
4.777777777777778,722,1.307621,0.003833482,5.222222222222222,0.0,0.00093197706,119805,0.39905170155817465,0.00093197706,795.3968253968254,1546.7748301029205,47.14573202102158
4.846153846153846,787,1.2698333,0.003494021,5.153846153846154,0.0,0.0011422681,129977,0.4194240836629523,0.0011422681,861.8461538461538,1669.906620502472,51.01409260537011
4.701492537313433,854,1.234315,0.0029222106,5.298507462686567,0.0,0.00093941984,139906,0.44375082575006963,0.00093941984,922.9850746268656,1806.1166944503784,53.88967415082316
3.8275862068965516,912,1.2109406,0.001345928,6.172413793103448,0.0,0.0008382324,149887,0.5021066777373236,0.0008382324,1093.103448275862,1944.2358038425446,63.77158731590261
2.9019607843137254,963,1.1761518,0.0026856104,7.098039215686274,0.0,0.0009010498,159791,0.5658389221660081,0.0009010498,1293.7254901960785,2083.5462691783905,74.72598961118041
3.018867924528302,1016,1.17714,0.00066719815,6.981132075471698,0.0,0.00093533663,169764,0.5727100485847162,0.00093533663,1311.5094339622642,2212.4507117271423,75.4548390639869
2.588235294117647,1067,1.1508318,0.0035510028,7.411764705882353,0.0,0.0010769968,179986,0.6107981130363914,0.0010769968,1424.7058823529412,2337.431956768036,82.42945553831112
3.290909090909091,1122,1.0953412,0.0043838327,6.709090909090909,0.0,0.0010087058,189880,0.6387611767218171,0.0010087058,1394.1818181818182,2467.8803362846375,81.07845464124534
