meankl,TimestepsSoFar,AttNC,entloss,entropy,Fce,surrgain,TimeElapsed,optimgain,EpisodesSoFar,AttC,MtR,TtR
0.0044251718,9780,0.7205882352941176,0.0,1.3994522,0.17156436768762265,0.00036434428,109.40159940719604,0.00036434428,68,2.2794117647058822,12.952086453601982,67.01470588235294
0.0039029955,19896,0.4578313253012048,0.0,1.4055152,0.11624593182317958,0.0007296102,248.02111053466797,0.0007296102,151,2.5421686746987953,11.10805939151833,54.433734939759034
0.0074441517,29833,0.6901408450704225,0.0,1.3944099,0.13530169676704254,0.0010806188,388.96664547920227,0.0010806188,222,2.3098591549295775,12.373799528991942,62.28169014084507
0.004121934,39980,1.1272727272727272,0.0,1.3962307,0.11849732872125218,0.0007498072,501.9606328010559,0.0007498072,277,1.8727272727272728,15.331160828689681,79.30909090909091
0.00529104,49765,1.25,0.0,1.4135276,0.12997628458498026,0.00061750744,628.8316910266876,0.00061750744,321,1.75,17.717509104187926,92.79545454545455
0.0035146172,59847,1.18,0.0,1.3977164,0.15931789473684208,0.0009825714,751.4560656547546,0.0009825714,371,1.82,17.054477189039545,87.78
0.0022914724,69878,1.1428571428571428,0.0,1.3881861,0.17299843014128724,0.0008040476,875.3074221611023,0.0008040476,420,1.8571428571428572,15.721295534637415,82.89795918367346
0.0033860574,79962,1.2708333333333333,0.0,1.3739492,0.1461974532559639,0.000785187,1011.3323268890381,0.000785187,468,1.7291666666666667,17.045758686314276,89.75
0.0021349243,89997,1.1777777777777778,0.0,1.3791405,0.14065185185185186,0.00054592843,1122.3082864284515,0.00054592843,513,1.8222222222222222,18.350360261636467,96.86666666666666
0.0035076176,99885,1.0784313725490196,0.0,1.3710086,0.12349142393842542,0.0010421327,1260.4692931175232,0.0010421327,564,1.9215686274509804,16.313156966733775,83.6470588235294
0.0034896592,109896,1.5609756097560976,0.0,1.3814607,0.14133924611973392,0.0009772064,1404.4283623695374,0.0009772064,605,1.4390243902439024,20.13200955096861,104.41463414634147
0.0048570544,119918,1.3043478260869565,0.0,1.3950651,0.1568502415458937,0.0009622701,1536.9492807388306,0.0009622701,651,1.6956521739130435,18.59088929371373,96.45652173913044
0.0035229821,129984,1.0188679245283019,0.0,1.3796002,0.12304347638513917,0.0008890223,1694.065367937088,0.0008890223,704,1.9811320754716981,16.03586550238459,82.24528301886792
