entloss,TtR,meankl,entropy,optimgain,AttC,AttNC,TimestepsSoFar,EpisodesSoFar,Fce,surrgain,TimeElapsed,MtR
0.0,89.58823529411765,0.0026408045,1.3322636,0.0012761711,2.0784313725490198,0.9215686274509803,399843,1989,0.14301466858248243,0.0012761711,1612.3669941425323,17.273128700966563
0.0,92.08163265306122,0.0019816444,1.3592407,0.0006759771,1.9591836734693877,1.0408163265306123,409952,2038,0.15711532359979563,0.0006759771,1653.2261350154877,17.519453030408336
0.0,96.125,0.0030741382,1.359012,0.00082519173,1.9375,1.0625,419927,2086,0.151039350621222,0.00082519173,1692.2464382648468,18.75809821646818
0.0,108.0,0.0027493385,1.3693876,0.00089552713,1.5714285714285714,1.4285714285714286,429786,2128,0.1460388349514563,0.00089552713,1732.7906312942505,20.689635767577055
0.0,93.82978723404256,0.005923203,1.3470435,0.0009599111,1.574468085106383,1.425531914893617,439855,2175,0.147557010365521,0.0009599111,1771.9864537715912,17.8845091617226
0.0,93.3125,0.0043115895,1.3303196,0.0012835952,1.8125,1.1875,449985,2223,0.13637871189531534,0.0012835952,1812.4892592430115,17.47410608086972
0.0,90.06976744186046,0.0053124917,1.3355714,0.000998262,1.627906976744186,1.372093023255814,459767,2266,0.1286703580657069,0.000998262,1853.2823972702026,17.077273627542173
0.0,94.6,0.0027049459,1.3084208,0.0011401082,1.488888888888889,1.511111111111111,469782,2311,0.15697777777777777,0.0011401082,1894.3294348716736,18.081575579484984
0.0,102.14634146341463,0.0027405117,1.3277557,0.00075185834,1.170731707317073,1.829268292682927,479785,2352,0.14422764227642274,0.00075185834,1934.9180085659027,19.544679867728355
0.0,105.20930232558139,0.0021746715,1.3293483,0.0009193054,1.3488372093023255,1.6511627906976745,489860,2395,0.14691532942848232,0.0009193054,1974.974018573761,20.238384258275886
0.0,96.53333333333333,0.0042359238,1.3292964,0.0010286326,1.488888888888889,1.511111111111111,499915,2440,0.13118440545808968,0.0010286326,2016.0801000595093,18.205771051290075
0.0,93.95744680851064,0.0032758648,1.3100618,0.00087041117,1.7446808510638299,1.2553191489361701,509835,2487,0.14097799294294916,0.00087041117,2056.405567407608,18.014955597704304
0.0,99.97826086956522,0.0042222934,1.3044816,0.0011974172,1.434782608695652,1.565217391304348,519859,2533,0.15495652173913044,0.0011974172,2097.617833852768,19.213657784974004
0.0,101.37209302325581,0.0054145735,1.3028568,0.001301994,1.5348837209302326,1.4651162790697674,529904,2576,0.13963072586328404,0.001301994,2137.88250041008,19.12774026978991
0.0,94.8,0.0024435453,1.3004143,0.000956488,1.7555555555555555,1.2444444444444445,539925,2621,0.12878024691358025,0.000956488,2180.0089762210846,17.927081662086742
0.0,102.4,0.0037065174,1.3172731,0.0009252879,1.6888888888888889,1.3111111111111111,549889,2666,0.14943952420728607,0.0009252879,2219.0296533107758,19.633980637286907
0.0,100.95348837209302,0.002951177,1.3187737,0.00081783446,1.4186046511627908,1.5813953488372092,559892,2709,0.1346046511627907,0.00081783446,2259.617502450943,19.222915767858638
0.0,99.88636363636364,0.0038324392,1.3251961,0.0010015843,1.7045454545454546,1.2954545454545454,569948,2753,0.13637433155080217,0.0010015843,2298.777868270874,19.159864355493855
0.0,90.41176470588235,0.003990241,1.3060305,0.0012541561,2.0784313725490198,0.9215686274509803,579984,2804,0.14326311179173146,0.0012541561,2339.6903541088104,17.10023173822523
0.0,93.84782608695652,0.0026493268,1.2982081,0.0008956802,1.7608695652173914,1.2391304347826086,589853,2850,0.1332677917895309,0.0008956802,2379.2000703811646,17.522246043015176
0.0,91.38461538461539,0.0049440227,1.2853295,0.0014246735,1.8653846153846154,1.1346153846153846,599802,2902,0.13894418829844318,0.0014246735,2420.5787909030914,17.47963293621313
0.0,101.37209302325581,0.0031433904,1.260904,0.0010486349,1.5813953488372092,1.4186046511627908,609903,2945,0.13673318329582393,0.0010486349,2459.7658500671387,19.263476876821347
0.0,101.09302325581395,0.0026011267,1.2651472,0.0008613897,1.5116279069767442,1.4883720930232558,619964,2988,0.1597603468663776,0.0008613897,2501.003650903702,19.218697528783583
0.0,107.28571428571429,0.0047404557,1.2491354,0.0014793605,1.4285714285714286,1.5714285714285714,629879,3030,0.14826982413945508,0.0014793605,2541.6598262786865,20.76263813034131
0.0,104.42857142857143,0.004948694,1.2574984,0.0013289306,1.380952380952381,1.619047619047619,639911,3072,0.14205797101449275,0.0013289306,2581.964581489563,19.656229095353428
0.0,99.97674418604652,0.0035090537,1.2746164,0.0011882042,1.3488372093023255,1.6511627906976745,649783,3115,0.13973834476775826,0.0011882042,2624.437618970871,18.956118016745094
0.0,94.625,0.0024130153,1.268595,0.00089833856,1.625,1.375,659939,3163,0.1385955674259368,0.00089833856,2663.8712010383606,17.996334718557637
0.0,96.13953488372093,0.0036202804,1.2530016,0.0011544663,1.5813953488372092,1.4186046511627908,669763,3206,0.1370013932054442,0.0011544663,2705.4471106529236,18.396175196411903
0.0,102.6,0.0027086681,1.2567861,0.00088293455,1.5777777777777777,1.4222222222222223,679880,3251,0.15501017916456508,0.00088293455,2744.774574279785,19.432099892321045
0.0,97.59574468085107,0.0031252585,1.2574888,0.00095573626,1.7234042553191489,1.2765957446808511,689760,3298,0.15281915471345808,0.00095573626,2787.486790895462,18.81498852263653
0.0,89.25,0.0043027764,1.2380369,0.0012237153,1.7692307692307692,1.2307692307692308,699763,3350,0.13519443191391206,0.0012237153,2827.2357964515686,17.27196121228329
0.0,106.0,0.0030684012,1.2278924,0.0013691325,1.5333333333333334,1.4666666666666666,709850,3395,0.15652063692765447,0.0013691325,2867.3553450107574,20.19523310099344
0.0,98.73913043478261,0.003859341,1.2387804,0.0010550547,1.5,1.5,719850,3441,0.15170681437836403,0.0010550547,2907.532813310623,18.898223983457996
0.0,101.52272727272727,0.0028859861,1.2252223,0.0008702276,1.4545454545454546,1.5454545454545454,729920,3485,0.14425386433897075,0.0008702276,2947.973316192627,19.13096056148642
0.0,90.32608695652173,0.0048435004,1.2025154,0.0012498911,1.5217391304347827,1.4782608695652173,739753,3531,0.1447930040973519,0.0012498911,2988.227019071579,17.148729912612367
0.0,99.58695652173913,0.0028812378,1.1848136,0.0011374314,1.7173913043478262,1.2826086956521738,749762,3577,0.16436096888579796,0.0011374314,3028.4824497699738,18.86150035885925
0.0,91.62,0.0045704134,1.1400586,0.001042304,1.82,1.18,759829,3627,0.13754276956759715,0.001042304,3068.8363370895386,17.294494075039157
0.0,100.46511627906976,0.0030216766,1.125676,0.0012566666,1.5813953488372092,1.4186046511627908,769805,3670,0.14316281771050077,0.0012566666,3110.0057847499847,19.343599749873565
0.0,103.53658536585365,0.0024116847,1.1395711,0.0010633812,1.5121951219512195,1.4878048780487805,779828,3711,0.14093743372216333,0.0010633812,3151.042001247406,19.57220714439205
0.0,96.54545454545455,0.0031735306,1.1134658,0.0012911654,1.3863636363636365,1.6136363636363635,789769,3755,0.1310972289742343,0.0012911654,3190.674010515213,18.594764504592703
0.0,98.13333333333334,0.0030490854,1.1070526,0.0013064878,1.6888888888888889,1.3111111111111111,799770,3800,0.14345180078095288,0.0013064878,3233.526057243347,18.85602455429668
0.0,107.5609756097561,0.006331207,1.1484954,0.0017331785,1.3902439024390243,1.6097560975609757,809787,3841,0.14475179340028696,0.0017331785,3272.900788784027,20.52244158243535
0.0,101.0,0.00628939,1.1309043,0.002866574,1.9166666666666667,1.0833333333333333,819988,3889,0.15714997164542774,0.002866574,3314.9103701114655,19.8536331506473
0.0,99.21428571428571,0.0048761796,1.1109133,0.0013823985,1.5714285714285714,1.4285714285714286,829785,3931,0.1366550522648084,0.0013823985,3354.6247894763947,19.136202573326894
0.0,100.53191489361703,0.0033179657,1.0859983,0.0011136078,1.851063829787234,1.148936170212766,839817,3978,0.14868553178279867,0.0011136078,3394.930060148239,19.23201388497752
0.0,97.59574468085107,0.0072474484,1.045654,0.0020892313,2.0425531914893615,0.9574468085106383,849805,4025,0.14467100499351335,0.0020892313,3438.3377652168274,18.394134414134605
0.0,91.56,0.006155425,1.0385703,0.0016765768,2.14,0.86,859853,4075,0.1396464564934257,0.0016765768,3477.932470560074,17.621517595592508
0.0,108.90697674418605,0.004392171,1.019283,0.0015381094,1.697674418604651,1.302325581395349,869956,4118,0.1506401994741489,0.0015381094,3518.532913684845,20.91004827123152
0.0,106.425,0.0050423383,1.0341219,0.0021000495,1.45,1.55,879956,4158,0.14190000000000003,0.0021000495,3559.0166671276093,19.798390452836106
0.0,108.07142857142857,0.0041318005,1.0415641,0.0015596312,1.3571428571428572,1.6428571428571428,889966,4200,0.17035978835978835,0.0015596312,3599.7001531124115,20.70425864007472
0.0,109.07142857142857,0.003275763,1.050122,0.0011926196,1.4523809523809523,1.5476190476190477,899986,4242,0.14673389355742297,0.0011926196,3640.524724960327,20.358793976346412
0.0,104.78571428571429,0.0033390422,1.0330046,0.0014771713,1.8095238095238095,1.1904761904761905,909761,4284,0.14553884711779452,0.0014771713,3683.133868932724,20.18985347192349
0.0,105.42857142857143,0.003315029,1.0213592,0.0012264649,1.7380952380952381,1.2619047619047619,919817,4326,0.1436630036630037,0.0012264649,3722.40665602684,20.362039616638118
0.0,100.43478260869566,0.005946304,0.9849276,0.0018795064,1.9782608695652173,1.0217391304347827,929995,4372,0.14351245907204263,0.0018795064,3763.030954360962,19.346758857219488
0.0,108.14634146341463,0.0033582826,0.9783292,0.0015130191,1.6829268292682926,1.3170731707317074,940000,4413,0.1441951219512195,0.0015130191,3803.4106996059418,20.325791971434874
0.0,106.64285714285714,0.0037670156,0.9956832,0.0015825109,1.8571428571428572,1.1428571428571428,949925,4455,0.14702419967960884,0.0015825109,3844.009817838669,20.627427349428313
0.0,100.3953488372093,0.002645098,0.97692984,0.0011360616,1.8604651162790697,1.1395348837209303,959751,4498,0.13789914393650574,0.0011360616,3884.807124853134,19.346332211092868
0.0,96.12765957446808,0.0042667664,1.0080576,0.0012895635,2.127659574468085,0.8723404255319149,969841,4545,0.14014529431288145,0.0012895635,3924.7247216701508,18.653453618470337
0.0,104.35714285714286,0.0024576492,1.0268557,0.001127213,1.8333333333333333,1.1666666666666667,979849,4587,0.1438095238095238,0.001127213,3966.1697537899017,20.048095040832543
0.0,98.08695652173913,0.003794904,1.0278319,0.0020375904,1.9565217391304348,1.0434782608695652,989870,4633,0.14886693030917197,0.0020375904,4006.659365415573,18.758773118319656
0.0,110.07142857142857,0.003658993,1.0155773,0.0017841879,1.5476190476190477,1.4523809523809523,999880,4675,0.1467619047619048,0.0017841879,4047.842558860779,20.85448497501955
0.0,104.30232558139535,0.004457841,1.0303344,0.0016409017,1.697674418604651,1.302325581395349,1009903,4718,0.14034473324213403,0.0016409017,4087.230823993683,19.759420728234993
0.0,105.13333333333334,0.0048851543,0.9926137,0.0018615845,1.6888888888888889,1.3111111111111111,1019775,4763,0.17345547012412685,0.0018615845,4127.8719980716705,20.281528603596527
0.0,108.81818181818181,0.006203826,0.9536305,0.0021183838,1.2954545454545454,1.7045454545454546,1029839,4807,0.1482617079889807,0.0021183838,4167.855342388153,20.81334900258921
0.0,106.73333333333333,0.004036544,0.94286996,0.0014512675,1.4222222222222223,1.5777777777777777,1039907,4852,0.15585005932604665,0.0014512675,4209.54510807991,20.52274130249953
0.0,116.25,0.0021105183,0.93715066,0.0014426244,1.4,1.6,1049854,4892,0.1557802030456853,0.0014426244,4249.793465614319,21.85626556284238
0.0,104.28571428571429,0.005723919,0.9392868,0.0015908747,1.5476190476190477,1.4523809523809523,1059876,4934,0.14384580498866215,0.0015908747,4290.073221445084,19.6540137138022
0.0,104.78571428571429,0.005178984,0.93554574,0.0016917455,1.2619047619047619,1.7380952380952381,1069888,4976,0.15265608465608466,0.0016917455,4331.356515407562,19.858279032982516
0.0,114.975,0.0040992075,0.9412983,0.0019454359,0.975,2.025,1079888,5016,0.15330000000000005,0.0019454359,4371.488758325577,21.827533783637257
0.0,103.97560975609755,0.004547455,0.9169315,0.001983942,1.2682926829268293,1.7317073170731707,1089889,5057,0.13863414634146343,0.001983942,4412.406749248505,19.640186828386813
0.0,113.475,0.005005772,0.94578344,0.0018625371,1.125,1.875,1099889,5097,0.15129999999999996,0.0018625371,4452.357151031494,21.453888418241256
0.0,105.14285714285714,0.0031929717,0.9730664,0.001467165,1.2142857142857142,1.7857142857142858,1109893,5139,0.1401904761904762,0.001467165,4492.648411273956,20.232237332917176
0.0,100.53488372093024,0.0023893479,0.94996536,0.0012361832,1.186046511627907,1.813953488372093,1119926,5182,0.13653746770025843,0.0012361832,4533.2002058029175,18.869706508273097
0.0,108.0,0.0048830872,0.97015274,0.0017539228,1.119047619047619,1.880952380952381,1129974,5224,0.14758078958078957,0.0017539228,4573.644478797913,20.381166000395208
0.0,102.0,0.005075537,0.9515249,0.0020295398,1.0952380952380953,1.9047619047619047,1139759,5266,0.13911564625850342,0.0020295398,4613.480926990509,19.62197893626084
0.0,102.13636363636364,0.004110585,0.9369329,0.0019193232,1.2272727272727273,1.7727272727272727,1149837,5310,0.1386889452011403,0.0019193232,4653.110261440277,19.59656482891154
0.0,110.925,0.0029572295,0.95424104,0.001185573,1.025,1.975,1159837,5350,0.1479,0.001185573,4693.610294103622,20.77987997872469
0.0,106.82926829268293,0.003807849,0.9397409,0.0013739392,0.975609756097561,2.024390243902439,1169838,5391,0.1424390243902439,0.0013739392,4733.953703165054,19.93965793909481
0.0,110.85714285714286,0.0051916433,0.9541582,0.0019211256,1.0714285714285714,1.9285714285714286,1179962,5433,0.14984319384319383,0.0019211256,4774.935408115387,21.303128776475823
0.0,110.85365853658537,0.0031080048,0.96345377,0.0013477582,1.170731707317073,1.829268292682927,1189979,5474,0.14780487804878048,0.0013477582,4814.922042608261,21.07066772562651
0.0,105.90697674418605,0.004118579,0.965027,0.0015169019,1.2325581395348837,1.7674418604651163,1199992,5517,0.1412093023255814,0.0015169019,4854.793693304062,20.351498115186107
0.0,100.78571428571429,0.0035607505,0.97239846,0.0015333883,1.2380952380952381,1.7619047619047619,1209829,5559,0.13859023284110394,0.0015333883,4895.045535802841,19.071583973426637
0.0,106.17073170731707,0.0042628534,0.9591815,0.0017749277,1.1951219512195121,1.8048780487804879,1219832,5600,0.1415609756097561,0.0017749277,4935.473108768463,20.180397429219873
0.0,102.95454545454545,0.0043131965,0.96063125,0.0020025987,1.4545454545454546,1.5454545454545454,1229864,5644,0.14122314049586776,0.0020025987,4975.679754495621,19.55186595976335
0.0,116.25,0.0035769264,1.0027456,0.0013145866,1.225,1.775,1239864,5684,0.155,0.0013145866,5016.6781368255615,21.952898580882874
0.0,113.28571428571429,0.004191089,0.99565077,0.0012129853,1.3333333333333333,1.6666666666666667,1249892,5726,0.15292753623188413,0.0012129853,5057.249152898788,21.1557779668607
0.0,100.35714285714286,0.0028101688,1.0124065,0.0012176351,1.3095238095238095,1.6904761904761905,1259898,5768,0.15752380952380957,0.0012176351,5097.5496072769165,18.737683210356852
0.0,108.65853658536585,0.0041275728,0.99903905,0.0017812472,1.0,2.0,1269899,5809,0.14487804878048782,0.0017812472,5137.3712430000305,20.45385218088
0.0,108.4186046511628,0.0050609773,1.0089109,0.0015139709,1.2093023255813953,1.7906976744186047,1279912,5852,0.14455813953488375,0.0015139709,5177.719184398651,20.56225830274693
0.0,103.74418604651163,0.003840924,0.995069,0.0013944898,1.1395348837209303,1.8604651162790697,1289931,5895,0.16403830369357045,0.0013944898,5217.127340555191,19.715702300327358
0.0,103.95348837209302,0.0055928496,0.9993277,0.0017398478,1.1162790697674418,1.8837209302325582,1299946,5938,0.1456537467700258,0.0017398478,5257.025446653366,19.992556917839117
0.0,105.07317073170732,0.00508575,1.0077475,0.0016950063,1.2682926829268293,1.7317073170731707,1309963,5979,0.14277187948350076,0.0016950063,5296.495390892029,20.069629249364112
0.0,105.85714285714286,0.004636688,1.0240641,0.002020783,1.4761904761904763,1.5238095238095237,1319969,6021,0.14114285714285718,0.002020783,5336.439035177231,20.304764618010157
0.0,100.0909090909091,0.0033286063,1.0083586,0.0012838043,1.6136363636363635,1.3863636363636365,1329798,6065,0.16337666480250215,0.0012838043,5376.992682695389,18.999257126014296
0.0,108.8780487804878,0.003196102,1.0145915,0.0018501915,1.4390243902439024,1.5609756097560976,1339811,6106,0.14694934333958726,0.0018501915,5416.515951633453,20.83419119547022
0.0,115.0,0.0057555,0.9929197,0.0022717072,1.5476190476190477,1.4523809523809523,1349827,6148,0.17853968253968253,0.0022717072,5456.419844388962,21.75463522189862
0.0,106.32558139534883,0.0035536017,0.9907827,0.001560255,1.302325581395349,1.697674418604651,1359986,6191,0.14300585350419234,0.001560255,5496.355944395065,20.402612444492572
0.0,113.1,0.004070115,1.0105457,0.0015767516,1.55,1.45,1369759,6231,0.15474782608695653,0.0015767516,5536.500897884369,21.7688410830368
0.0,113.86363636363636,0.004900743,0.99470353,0.001605628,1.6136363636363635,1.3863636363636365,1379814,6275,0.1611835697254607,0.001605628,5577.018984794617,22.19090976708044
0.0,114.15,0.0075515974,0.9923062,0.002436883,1.425,1.575,1389814,6315,0.1522,0.002436883,5616.654150009155,21.563312230119877
0.0,112.04651162790698,0.0031010818,0.9843181,0.0015837452,1.372093023255814,1.627906976744186,1399812,6358,0.1566532629304036,0.0015837452,5658.0682690143585,21.63690148495003
0.0,125.63414634146342,0.0032734605,0.9792515,0.0015447373,1.2926829268292683,1.7073170731707317,1409780,6399,0.17080439099321865,0.0015447373,5697.851336956024,24.016793817855753
0.0,109.04347826086956,0.00603343,0.99108464,0.0018411598,1.5,1.5,1419922,6445,0.1493640772568706,0.0018411598,5737.562816858292,20.87513049994805
0.0,112.64285714285714,0.0067371014,0.9666268,0.002235444,1.3095238095238095,1.6904761904761905,1429976,6487,0.1540971817298348,0.002235444,5778.082359075546,21.085270437089445
0.0,108.4390243902439,0.0049178246,0.9633754,0.0018539566,1.5121951219512195,1.4878048780487805,1439760,6528,0.14577150192554558,0.0018539566,5818.201369524002,20.64216264049634
0.0,107.11363636363636,0.004012837,0.92657137,0.0014396744,1.4772727272727273,1.5227272727272727,1449902,6572,0.1486647490440594,0.0014396744,5858.868687391281,20.455459880132
0.0,115.90243902439025,0.003479535,0.92741144,0.0012005249,1.1219512195121952,1.8780487804878048,1459913,6613,0.15453658536585366,0.0012005249,5899.142226457596,22.0117733680993
0.0,116.25,0.0047338624,0.9495371,0.0014349758,1.1,1.9,1469913,6653,0.15499999999999997,0.0014349758,5939.2759437561035,22.005836905591515
0.0,111.35714285714286,0.0044834525,0.9524372,0.0018935038,1.0,2.0,1479921,6695,0.1517823129251701,0.0018935038,5978.986446857452,20.793599250689425
0.0,111.83720930232558,0.0031340455,0.9272284,0.0014411538,1.1627906976744187,1.8372093023255813,1489787,6738,0.15381143192400354,0.0014411538,6019.291419267654,21.243110754400313
0.0,114.57142857142857,0.0041837236,0.92278636,0.0018476807,1.2857142857142858,1.7142857142857142,1499780,6780,0.16190322141482033,0.0018476807,6059.148221492767,21.919319192847837
0.0,109.95348837209302,0.0047067786,0.94328153,0.0019105107,1.2790697674418605,1.7209302325581395,1509833,6823,0.15746803039826296,0.0019105107,6100.484016180038,20.906916703726587
0.0,112.5,0.0034007975,0.94665444,0.0018085673,1.7380952380952381,1.2619047619047619,1519931,6865,0.15282888540031395,0.0018085673,6141.131054878235,21.399996720719493
0.0,110.64285714285714,0.0038712462,0.9552647,0.001547638,1.4761904761904763,1.5238095238095237,1529880,6907,0.15459831709163993,0.001547638,6181.410005569458,20.785850607890342
0.0,108.83720930232558,0.0044510537,0.96644706,0.0014824972,1.3953488372093024,1.6046511627906976,1539989,6950,0.1533475123855158,0.0014824972,6221.381589174271,20.60213918745406
0.0,111.14285714285714,0.0028039918,0.9600971,0.0012152522,1.2380952380952381,1.7619047619047619,1549752,6992,0.15232900432900434,0.0012152522,6260.910678625107,21.282326275753547
0.0,103.0,0.0045273975,0.9726574,0.001694336,1.1777777777777778,1.8222222222222222,1559797,7037,0.1443901034637877,0.001694336,6300.916618347168,19.65028801198643
0.0,109.67441860465117,0.0037189873,0.9548906,0.0017569254,0.9767441860465116,2.0232558139534884,1569822,7080,0.14990495449949445,0.0017569254,6340.50223326683,20.791439718639687
0.0,102.53333333333333,0.0036189845,0.9424874,0.0016235987,1.0888888888888888,1.9111111111111112,1579987,7125,0.14847213865613626,0.0016235987,6380.941137075424,19.78734022661469
0.0,110.85365853658537,0.0037839229,0.9171708,0.0018551061,1.0731707317073171,1.9268292682926829,1589990,7166,0.1478048780487805,0.0018551061,6421.078253030777,20.828539057758288
0.0,106.09756097560975,0.0036811864,0.91691744,0.0014215825,1.0,2.0,1599754,7207,0.14146341463414633,0.0014215825,6461.691029310226,20.209742228836625
0.0,109.82926829268293,0.0038590124,0.8879855,0.0016439664,0.9024390243902439,2.097560975609756,1609769,7248,0.14796747967479673,0.0016439664,6501.7217309474945,21.02438796138313
0.0,110.34146341463415,0.0042566773,0.88995457,0.001929453,0.926829268292683,2.073170731707317,1619772,7289,0.1471219512195122,0.001929453,6541.384473085403,20.870461465236858
0.0,113.26829268292683,0.0038084826,0.87037575,0.0018963002,1.048780487804878,1.951219512195122,1629781,7330,0.15363685636856372,0.0018963002,6582.89403796196,21.590047106372893
0.0,107.93181818181819,0.0063631907,0.8596839,0.0024208326,1.4318181818181819,1.5681818181818181,1639923,7374,0.15156213559233403,0.0024208326,6622.356063604355,20.93610952793978
0.0,109.85714285714286,0.0044012493,0.862412,0.0020901733,1.2619047619047619,1.7380952380952381,1649925,7416,0.14647619047619048,0.0020901733,6662.936841726303,20.829974841341283
0.0,110.07142857142857,0.0040188576,0.8435509,0.0022355358,1.2142857142857142,1.7857142857142858,1659997,7458,0.15195706417893673,0.0022355358,6702.819313049316,20.92627828974176
0.0,114.57142857142857,0.0036828888,0.82434464,0.0020023794,1.1666666666666667,1.8333333333333333,1669976,7500,0.16310684671878706,0.0020023794,6743.5282418727875,21.91955640919194
0.0,115.53658536585365,0.004200814,0.79517,0.0024190715,1.170731707317073,1.829268292682927,1679997,7541,0.15511265969802554,0.0024190715,6783.092586755753,22.044611628387912
0.0,111.4390243902439,0.0037248502,0.7910556,0.0020579945,1.146341463414634,1.853658536585366,1689762,7582,0.15537260305834596,0.0020579945,6823.252548694611,21.334322224839834
0.0,125.775,0.0058871633,0.79671276,0.0019951263,0.875,2.125,1699762,7622,0.16770000000000002,0.0019951263,6863.162054777145,23.674649401498353
0.0,119.70731707317073,0.0041781487,0.78771454,0.0016716238,1.1951219512195121,1.8048780487804879,1709763,7663,0.15960975609756098,0.0016716238,6903.238305091858,22.793048777486565
0.0,108.06521739130434,0.005412221,0.7813323,0.0021209172,1.5,1.5,1719941,7709,0.18170552371161297,0.0021209172,6943.4136531353,20.633888199299644
0.0,120.675,0.0040826057,0.76819354,0.0019008883,1.275,1.725,1729941,7749,0.16089999999999996,0.0019008883,6983.089612483978,22.651763702301434
0.0,113.65116279069767,0.0041316436,0.74054414,0.0018260826,1.1395348837209303,1.8604651162790697,1739980,7792,0.15457042182623576,0.0018260826,7023.810626745224,21.810213311756584
0.0,120.29268292682927,0.0052539124,0.76228476,0.0020456924,1.2682926829268293,1.7317073170731707,1749844,7833,0.16182950978024635,0.0020456924,7064.028890609741,23.080595459928688
0.0,120.42857142857143,0.003307134,0.75803477,0.0020424698,1.1428571428571428,1.8571428571428572,1759930,7875,0.16510850208809394,0.0020424698,7104.560770273209,23.043654452241235
0.0,107.79545454545455,0.0034778086,0.75603724,0.0017531667,1.5227272727272727,1.4772727272727273,1769964,7919,0.15434498834498836,0.0017531667,7144.2909235954285,20.796291403196584
0.0,115.92857142857143,0.006109526,0.7619022,0.0025872039,1.3333333333333333,1.6666666666666667,1779783,7961,0.159188009123493,0.0025872039,7183.97828412056,22.184602812445092
0.0,112.0,0.0046234657,0.7667802,0.0023059812,1.2619047619047619,1.7380952380952381,1789809,8003,0.15454212454212454,0.0023059812,7224.60160946846,21.290071233887694
0.0,121.71428571428571,0.0036117206,0.75244117,0.0020196415,1.0,2.0,1799839,8045,0.16898655730234674,0.0020196415,7264.370521068573,22.786390869502696
0.0,113.63414634146342,0.0029837242,0.731952,0.0020013854,1.1951219512195121,1.8048780487804879,1809755,8086,0.1561832007538404,0.0020013854,7304.232568502426,21.82084383605899
0.0,110.72093023255815,0.0047727926,0.70940614,0.0023379964,1.3255813953488371,1.6744186046511629,1819864,8129,0.1534026932740338,0.0023379964,7343.923760652542,20.95259938286824
0.0,125.625,0.004579296,0.6848204,0.002373114,0.825,2.175,1829864,8169,0.1675,0.002373114,7384.180869817734,24.046381655659452
0.0,109.36363636363636,0.0033151824,0.6773667,0.0020764421,1.1363636363636365,1.8636363636363635,1839797,8213,0.14894334133020268,0.0020764421,7424.160369634628,20.760888900618262
0.0,126.225,0.0035616455,0.6707714,0.0020231924,0.8,2.2,1849797,8253,0.16829999999999998,0.0020231924,7465.269421577454,23.875767899056367
0.0,131.175,0.0031921775,0.6781371,0.00223092,0.75,2.25,1859797,8293,0.1749,0.00223092,7505.045950174332,24.81551338606354
0.0,115.74418604651163,0.004263606,0.69827944,0.0021536082,0.9767441860465116,2.0232558139534884,1869856,8336,0.1599163124114362,0.0021536082,7545.58951997757,21.900002078036337
0.0,119.025,0.0047342214,0.7287001,0.0025281545,1.075,1.925,1879856,8376,0.1587,0.0025281545,7585.4554126262665,22.627508099295927
0.0,118.39024390243902,0.0033688042,0.7214351,0.0015425949,1.170731707317073,1.829268292682927,1889869,8417,0.1596322701688555,0.0015425949,7625.466512203217,22.474607699733742
0.0,116.79069767441861,0.0045742635,0.69423324,0.0022785165,1.0930232558139534,1.9069767441860466,1900000,8460,0.16001725997842503,0.0022785165,7665.55931019783,22.504181082576565
0.0,124.95,0.0057236217,0.68959785,0.0025620193,0.975,2.025,1910000,8500,0.16660000000000003,0.0025620193,7705.889734506607,23.81595800355819
0.0,121.02439024390245,0.00484527,0.68072516,0.0026499762,1.2439024390243902,1.7560975609756098,1919800,8541,0.16398608756141037,0.0026499762,7746.914488792419,22.699547415956427
0.0,112.77272727272727,0.0031431487,0.6641176,0.0019849571,1.3636363636363635,1.6363636363636365,1929928,8585,0.1572183115352122,0.0019849571,7787.443126916885,21.308782605040594
0.0,128.9268292682927,0.0034424071,0.67328346,0.0019016485,0.926829268292683,2.073170731707317,1939933,8626,0.17190243902439026,0.0019016485,7827.813397169113,24.496349681192655
0.0,123.65853658536585,0.004838508,0.66094464,0.0026017954,1.170731707317073,1.829268292682927,1949954,8667,0.16700580720092914,0.0026017954,7867.92507648468,23.40704866032485
0.0,120.36585365853658,0.0035680726,0.635797,0.0021845947,1.048780487804878,1.951219512195122,1959792,8708,0.16252419667053813,0.0021845947,7908.818936824799,23.135865171124358
0.0,126.51219512195122,0.003633445,0.6162923,0.0023017814,1.0975609756097562,1.9024390243902438,1969797,8749,0.16868292682926833,0.0023017814,7949.296637296677,24.21023437208189
0.0,122.85365853658537,0.0057222974,0.6275698,0.002796401,1.2195121951219512,1.7804878048780488,1979800,8790,0.1638048780487805,0.002796401,7989.6157143116,23.61812035612614
0.0,130.2,0.0040233857,0.6121232,0.0023903132,1.0,2.0,1989800,8830,0.1736,0.0023903132,8031.120846271515,24.33097979496917
0.0,117.28571428571429,0.004926805,0.5938111,0.002661799,1.3095238095238095,1.6904761904761905,1999956,8872,0.15749001536098314,0.002661799,8070.580404043198,22.51194803391804
0.0,122.78048780487805,0.00381884,0.57920074,0.0021527729,0.975609756097561,2.024390243902439,2009997,8913,0.16619393218322423,0.0021527729,8110.999875545502,23.28719819925977
0.0,137.775,0.00494202,0.5476317,0.0024179993,0.675,2.325,2019997,8953,0.18370000000000003,0.0024179993,8150.924961566925,26.337895593943063
0.0,132.975,0.005172569,0.50912523,0.002638789,0.775,2.225,2029997,8993,0.17729999999999999,0.002638789,8191.566334962845,25.294325701022878
