TtR,entloss,entropy,Ptt,surrgain,EpisodesSoFar,Tmc,MpbtA,TimeElapsed,MpbtN,Tbt,optimgain,TimestepsSoFar,MtR,Tmt,AttC,AttNC,meankl
-138.65671641791045,0.0,0.22786176,54.79420091187692,0.002149478,15871,49.0,75.28380664406222,39337.17501664162,24.716193355937765,230048.4776119403,0.002149478,2269999,-10.098362032715215,56.16417910447761,2.656716417910448,7.343283582089552,0.0102620255
-133.59375,0.0,0.25742263,54.98156807632042,0.0019989365,15935,48.78125,76.29038169409385,39495.18539381027,23.709618305906154,230784.0,0.0019989365,2279891,-9.63313174555194,56.34375,3.65625,6.34375,0.010443533
-194.16666666666666,0.0,0.18679962,59.71901169631696,0.0014721705,15995,43.7,68.36136068954185,39640.177612781525,31.63863931045815,251084.8,0.0014721705,2289928,-12.602378938993422,61.3,7.716666666666667,2.283333333333333,0.0087337205
-132.96875,0.0,0.2298327,55.018134112012866,0.0027366302,16059,48.78125,76.36840746533906,39796.14326953888,23.631592534660907,231104.0,0.0027366302,2299902,-9.357129922752648,56.421875,5.015625,4.984375,0.010264156
-152.6984126984127,0.0,0.20063621,57.49856855233001,0.0009822674,16122,46.111111111111114,74.20053832926317,39945.06236457825,25.799461670736836,241664.0,0.0009822674,2309931,-10.416723518536605,59.0,6.333333333333333,3.6666666666666665,0.008382071
-144.76190476190476,0.0,0.23122531,55.28659989693826,0.0022800819,16185,48.46031746031746,74.47724361730246,40100.35971355438,25.52275638269753,232106.66666666666,0.0022800819,2319864,-10.162914997754509,56.666666666666664,4.619047619047619,5.380952380952381,0.010151403
-136.30769230769232,0.0,0.2576976,56.01173099379395,0.0019502899,16250,47.676923076923075,76.19460316188758,40255.73903298378,23.805396838112394,235173.4153846154,0.0019502899,2329879,-9.713121201570075,57.41538461538462,4.892307692307693,5.107692307692307,0.009668496
-170.80645161290323,0.0,0.17549084,58.066106795248466,0.0020011163,16312,45.483870967741936,71.48782736308345,40403.14891266823,28.51217263691654,244042.32258064515,0.0020011163,2339990,-11.149940058701587,59.58064516129032,7.661290322580645,2.338709677419355,0.008622453
-148.73015873015873,0.0,0.20751846,56.781052267534925,0.0016546667,16375,46.857142857142854,74.5255577110728,40556.25304841995,25.474442288927193,238478.22222222222,0.0016546667,2349971,-10.355486730839823,58.22222222222222,5.396825396825397,4.603174603174603,0.008709824
-135.0,0.0,0.23807038,54.32556201995395,0.001241474,16439,49.515625,75.69082804447419,40718.31434893608,24.309171955525823,228096.0,0.001241474,2359861,-9.663484246773887,55.6875,4.015625,5.984375,0.010991534
-134.54545454545453,0.0,0.20108627,54.223005356971754,0.0011505854,16505,49.60606060606061,75.81194274363999,40882.778054237366,24.188057256360022,227576.24242424243,0.0011505854,2369902,-9.89602800271479,55.56060606060606,4.575757575757576,5.424242424242424,0.007941068
-136.15384615384616,0.0,0.22235824,54.73838341907927,0.0016181897,16570,49.06153846153846,75.74536752703203,41045.84913110733,24.254632472967984,229817.1076923077,0.0016181897,2379895,-9.92010165957584,56.10769230769231,3.6769230769230767,6.323076923076923,0.010264541
-140.46153846153845,0.0,0.24677184,55.55188873076785,0.002174027,16635,48.16923076923077,75.36124732433599,41216.176365852356,24.63875267566403,233219.93846153846,0.002174027,2389949,-10.279350403980487,56.93846153846154,4.2153846153846155,5.7846153846153845,0.00981559
-186.39344262295083,0.0,0.16848977,59.24432058808489,0.0012746276,16696,44.21311475409836,69.55332218536742,41365.83375239372,30.44667781463257,249050.22950819673,0.0012746276,2399965,-12.237756308333468,60.80327868852459,7.770491803278689,2.2295081967213113,0.008072331
-151.42857142857142,0.0,0.21620218,56.30707768047614,0.0018462177,16759,47.36507936507937,73.84377221920127,41523.832768917084,26.156227780798726,236462.73015873015,0.0018462177,2409988,-10.49050295007232,57.73015873015873,5.031746031746032,4.968253968253968,0.009901551
-161.16666666666666,0.0,0.18055008,58.82748161082234,0.0010965992,16819,44.65,73.41300398178554,41676.426965236664,26.58699601821444,247193.6,0.0010965992,2419905,-10.89637098891102,60.35,5.533333333333333,4.466666666666667,0.008060896
-158.4375,0.0,0.25249195,56.64356554340801,0.0018028049,16883,47.0,72.65270189768093,41840.342317819595,27.347298102319094,237888.0,0.0018028049,2429975,-11.352999572760618,58.078125,3.0,7.0,0.0109681105
-160.98360655737704,0.0,0.2159276,57.72932648095172,0.002354956,16944,45.83606557377049,72.9140433498064,41996.879303216934,27.085956650193584,242536.9180327869,0.002354956,2439978,-10.941457161486186,59.21311475409836,5.295081967213115,4.704918032786885,0.009620454
-154.44444444444446,0.0,0.22848113,56.13473097507139,0.0014361766,17007,47.55555555555556,73.1047071548267,42156.28598666191,26.895292845173298,235747.55555555556,0.0014361766,2449836,-11.08856657628127,57.55555555555556,3.746031746031746,6.253968253968254,0.009977754
-143.4375,0.0,0.24378075,55.59439992822197,0.0016361456,17071,48.140625,74.72145369230503,42317.45395040512,25.278546307694988,233472.0,0.0016361456,2459866,-10.137397063676028,57.0,4.640625,5.359375,0.010781191
-157.34375,0.0,0.196719,56.89428527179987,0.0009775235,17135,46.71875,73.08593525279409,42470.29745173454,26.91406474720592,238912.0,0.0009775235,2469873,-10.751319487241322,58.328125,6.6875,3.3125,0.008499993
-148.4126984126984,0.0,0.20507234,56.93731308487488,0.0030050664,17198,46.666666666666664,74.58669050497598,42622.919521570206,25.41330949502403,239063.3650793651,0.0030050664,2479842,-10.325304457896742,58.36507936507937,5.698412698412699,4.301587301587301,0.009759513
-142.0,0.0,0.1795238,55.42927534825543,0.0011679138,17263,48.30769230769231,74.94318126823788,42777.62010240555,25.05681873176211,232715.8153846154,0.0011679138,2489927,-9.963926976206452,56.815384615384616,5.138461538461539,4.861538461538461,0.0083252415
-147.53846153846155,0.0,0.25173897,56.48435698984523,0.0019180481,17328,47.184615384615384,74.46802437408274,42939.53043651581,25.531975625917198,237252.92307692306,0.0019180481,2499944,-10.794700222644101,57.92307692307692,3.230769230769231,6.769230769230769,0.010594053
-161.31147540983608,0.0,0.17604394,57.37312586791443,0.0014827326,17389,46.21311475409836,72.60844452805755,43083.93943834305,27.39155547194244,240992.52459016393,0.0014827326,2509922,-10.655987890608898,58.83606557377049,7.081967213114754,2.918032786885246,0.008786942
-142.34375,0.0,0.23877531,55.67702465695105,0.0014606304,17453,48.046875,74.98171641829593,43242.249116659164,25.01828358170407,233792.0,0.0014606304,2519867,-10.147280210459705,57.078125,4.46875,5.53125,0.010439906
-151.84615384615384,0.0,0.18318258,57.21032077123043,0.0011104266,17518,46.36923076923077,74.11971803332534,43393.62586569786,25.88028196667464,240214.64615384614,0.0011104266,2529968,-10.414085008989817,58.646153846153844,6.769230769230769,3.230769230769231,0.008222028
-139.53846153846155,0.0,0.22491011,55.60224789484075,0.0011958918,17583,48.15384615384615,75.44728708163123,43552.830275058746,24.552712918368744,233598.03076923077,0.0011958918,2539994,-10.14161713752697,57.03076923076923,4.538461538461538,5.461538461538462,0.010788462
-135.53846153846155,0.0,0.22577144,54.45488350563471,0.0016994488,17648,49.38461538461539,75.6903004430101,43712.89547967911,24.30969955698987,228682.83076923076,0.0016994488,2549872,-9.862425392467912,55.83076923076923,4.584615384615384,5.415384615384616,0.008600544
-140.0,0.0,0.20844825,54.453136910541424,0.0010136447,17714,49.36363636363637,74.9932346134496,43874.63478708267,25.00676538655038,228569.21212121213,0.0010136447,2559831,-10.144472566260841,55.803030303030305,5.287878787878788,4.712121212121212,0.008352432
-139.69230769230768,0.0,0.18346441,55.33514878286643,0.0011198336,17779,48.41538461538462,75.3263577102695,44035.73595619202,24.67364228973048,232337.72307692308,0.0011198336,2569965,-9.838398769001794,56.723076923076924,5.276923076923077,4.723076923076923,0.006862293
-139.84848484848484,0.0,0.22446865,55.06757393660437,0.0014729145,17845,48.72727272727273,75.32647082139857,44197.2275261879,24.673529178601427,231299.87878787878,0.0014729145,2579979,-9.999068874390534,56.46969696969697,3.3636363636363638,6.636363636363637,0.010395658
-146.76923076923077,0.0,0.17762645,55.137423001062785,0.0009937686,17910,48.646153846153844,73.95462915317778,44356.665714502335,26.045370846822212,231581.53846153847,0.0009937686,2589885,-10.503387267748115,56.53846153846154,5.076923076923077,4.923076923076923,0.0075331237
-126.11940298507463,0.0,0.23097175,53.07837853926167,0.002626214,17977,50.8955223880597,76.8341607442393,44519.66871738434,23.16583925576071,222956.89552238805,0.002626214,2599952,-9.34421372648875,54.43283582089552,2.5671641791044775,7.432835820895522,0.009848243
-148.28125,0.0,0.14905336,55.1599660025413,0.001006951,18041,48.578125,73.72632968234771,44679.236048936844,26.273670317652286,231488.0,0.001006951,2609889,-10.43596364246807,56.515625,5.03125,4.96875,0.010236833
-132.12121212121212,0.0,0.20107557,54.421540185092276,0.0014352298,18107,49.40909090909091,76.30114463642963,44850.61304187775,23.698855363570356,228507.15151515152,0.0014352298,2619913,-9.841085570584374,55.78787878787879,1.303030303030303,8.696969696969697,0.008045779
-136.5151515151515,0.0,0.20343861,54.251903805940046,0.0010507242,18173,49.60606060606061,75.45028835707076,45019.48443508148,24.549711642929257,227824.48484848486,0.0010507242,2629901,-9.996254397982359,55.621212121212125,1.7878787878787878,8.212121212121213,0.0054646777
-129.24242424242425,0.0,0.23602006,54.43761553244768,0.0013320207,18239,49.42424242424242,76.80811615359495,45186.53188371658,23.191883846405037,228693.33333333334,0.0013320207,2639983,-9.326287981770495,55.833333333333336,2.393939393939394,7.606060606060606,0.010597687
-147.61904761904762,0.0,0.16474512,55.80395532238825,0.001781279,18302,47.904761904761905,74.34107156909549,45342.20172429085,25.658928430904496,234317.20634920636,0.001781279,2649943,-10.085498203918034,57.20634920634921,5.365079365079365,4.634920634920635,0.009377248
-154.0,0.0,0.17891215,55.78398839999952,0.0018460169,18367,47.95384615384615,73.0742295034729,45507.44692659378,26.925770496527075,234354.21538461538,0.0018460169,2659910,-10.84873631351119,57.215384615384615,3.3384615384615386,6.661538461538462,0.008912017
-137.27272727272728,0.0,0.20480816,54.07959642616472,0.0015591278,18433,49.77272727272727,75.19331196584085,45672.82243204117,24.80668803415917,227017.69696969696,0.0015591278,2669913,-10.041234908323059,55.42424242424242,1.4696969696969697,8.530303030303031,0.008685188
-137.34375,0.0,0.20482212,54.60493695674189,0.0013604781,18497,49.234375,75.48554701600305,45838.911499500275,24.514452983996936,229376.0,0.0013604781,2679896,-9.954205778143034,56.0,2.671875,7.328125,0.009066697
-142.15384615384616,0.0,0.22435875,55.459679477744274,0.0017997714,18562,48.276923076923076,75.13052724494636,46000.09594082832,24.869472755053643,232841.84615384616,0.0017997714,2689943,-10.195480236733982,56.84615384615385,2.9846153846153847,7.015384615384615,0.010764102
-146.96969696969697,0.0,0.22600833,55.3179115099241,0.0017148777,18628,48.43939393939394,74.11237764094619,46162.14581656456,25.88762235905382,232292.84848484848,0.0017148777,2699963,-10.42451599992384,56.71212121212121,3.757575757575758,6.242424242424242,0.009381489
-173.11475409836066,0.0,0.18323466,58.843774536352456,0.0018345972,18689,44.63934426229508,71.5168302046535,46314.95510101318,28.48316979534649,247304.39344262294,0.0018345972,2709964,-11.458096750531679,60.377049180327866,6.688524590163935,3.3114754098360657,0.0078001707
-142.92307692307693,0.0,0.19583403,55.34053079760466,0.0012459771,18754,48.43076923076923,74.75501894123695,46477.08982491493,25.24498105876302,232463.75384615385,0.0012459771,2719960,-10.1457861152827,56.753846153846155,3.6,6.4,0.008611902
-125.9090909090909,0.0,0.21604449,53.73467968377982,0.0011518996,18820,50.18181818181818,77.08884788761517,46644.46949863434,22.91115211238482,225714.42424242425,0.0011518996,2729952,-9.257611092861481,55.10606060606061,2.6666666666666665,7.333333333333333,0.008647945
-128.0,0.0,0.2047835,54.03236042074308,0.0016847717,18885,49.84615384615385,76.80608109997792,46805.84476327896,23.19391890002209,226918.4,0.0016847717,2739914,-9.268435108722015,55.4,4.030769230769231,5.969230769230769,0.008799624
-138.125,0.0,0.21258172,55.96405892620794,0.0015480951,18949,47.734375,75.90887880985011,46970.381784915924,24.091121190149902,235008.0,0.0015480951,2749943,-9.821449034967241,57.375,4.5625,5.4375,0.010085528
-143.125,0.0,0.20226988,55.33670623634384,0.0009657637,19013,48.421875,74.7429927235464,47127.9605383873,25.25700727645364,232384.0,0.0009657637,2759963,-10.081492951912706,56.734375,4.359375,5.640625,0.009007362
-138.15384615384616,0.0,0.21065255,55.80136120736972,0.0019350409,19078,47.92307692307692,75.884899790268,47289.698823690414,24.115100209732017,234354.21538461538,0.0019350409,2769903,-9.73031822731953,57.215384615384615,4.030769230769231,5.969230769230769,0.009640324
-152.1875,0.0,0.20670502,55.48388537280715,0.0015696693,19142,48.234375,73.25132524610567,47452.984401226044,26.748674753894335,232896.0,0.0015696693,2779964,-10.738157116374971,56.859375,3.9375,6.0625,0.009119142
-148.90625,0.0,0.22511852,56.56175947857498,0.0016354297,19206,47.109375,74.42697246517095,47616.06745219231,25.573027534829066,237632.0,0.0016354297,2789875,-10.669195183567988,58.015625,3.71875,6.28125,0.010477708
-144.375,0.0,0.17620969,56.23769081645157,0.0013023455,19270,47.453125,75.07023408088925,47771.347296476364,24.929765919110753,236224.0,0.0013023455,2799993,-9.99469728940215,57.671875,6.0625,3.9375,0.007888109
-131.36363636363637,0.0,0.23323084,54.566063459390975,0.0019101577,19336,49.27272727272727,76.52658529926555,47936.86995768547,23.473414700734455,229189.81818181818,0.0019101577,2809978,-9.616808622771309,55.95454545454545,2.272727272727273,7.7272727272727275,0.009602212
-136.40625,0.0,0.22293855,54.84961681701254,0.0016395939,19400,48.953125,75.64895584174221,48101.51159834862,24.351044158257803,230336.0,0.0016395939,2819857,-9.677449845786976,56.234375,4.96875,5.03125,0.008709739
-150.0,0.0,0.21583578,56.818159302889114,0.0014807645,19463,46.80952380952381,74.19128748811731,48250.76718497276,25.8087125118827,238608.25396825396,0.0014807645,2829926,-10.3501742647909,58.25396825396825,6.349206349206349,3.6507936507936507,0.010028151
-180.16949152542372,0.0,0.17652166,58.72869684898476,0.0015204725,19522,44.76271186440678,70.13300815779422,48404.34674358368,29.866991842205792,246801.35593220338,0.0015204725,2839904,-11.821788521957393,60.25423728813559,7.186440677966102,2.8135593220338984,0.008849115
-150.79365079365078,0.0,0.19588625,57.20633586301906,0.0020149057,19585,46.41269841269841,74.35657017357887,48558.25687503815,25.643429826421126,240363.68253968254,0.0020149057,2849858,-10.698276036732823,58.682539682539684,5.777777777777778,4.222222222222222,0.009157621
-145.9090909090909,0.0,0.21822657,55.697409293870436,0.0015194953,19651,48.015151515151516,74.35973302415283,48714.2431435585,25.64026697584718,233844.36363636365,0.0015194953,2859959,-10.435917671680702,57.09090909090909,5.166666666666667,4.833333333333333,0.009612538
-162.25806451612902,0.0,0.17227773,57.605309795371234,0.0011785516,19713,45.96774193548387,72.58712061034629,48861.73013281822,27.4128793896537,241994.32258064515,0.0011785516,2869874,-10.851882940806389,59.08064516129032,7.274193548387097,2.725806451612903,0.008791465
-143.33333333333334,0.0,0.17684801,55.9350733687301,0.0012753509,19779,47.77272727272727,74.92002807650032,49016.816806316376,25.079971923499695,234899.39393939395,0.0012753509,2879941,-10.026914414996257,57.34848484848485,6.257575757575758,3.742424242424242,0.009227207
-136.36363636363637,0.0,0.19008379,54.430145511624154,0.0008927725,19845,49.378787878787875,75.62220058813946,49177.327852249146,24.377799411860558,228445.0909090909,0.0008927725,2889923,-9.95379324920231,55.77272727272727,3.3333333333333335,6.666666666666667,0.0077506653
-138.63636363636363,0.0,0.24622054,54.37255982099914,0.0027604443,19911,49.484848484848484,75.11990688970936,49345.08834505081,24.880093110290655,228383.0303030303,0.0027604443,2899902,-10.331625037447337,55.75757575757576,2.1363636363636362,7.863636363636363,0.009954939
-160.48387096774192,0.0,0.17688316,56.88610424703733,0.0011959934,19973,46.74193548387097,72.60955713869618,49495.900220394135,27.390442861303846,238955.35483870967,0.0011959934,2909841,-10.886161280432118,58.33870967741935,6.887096774193548,3.1129032258064515,0.008088481
-156.5079365079365,0.0,0.17122239,56.456633729746834,0.0015276517,20036,47.19047619047619,73.13442244303617,49646.68906569481,26.865577556963807,237047.87301587302,0.0015276517,2919995,-10.397687527965823,57.87301587301587,6.507936507936508,3.492063492063492,0.008357837
-148.4375,0.0,0.16524497,55.499690331209145,0.0011131628,20100,48.234375,73.92719652157288,49803.07127070427,26.072803478427126,233024.0,0.0011131628,2929948,-10.410166480158106,56.890625,4.609375,5.390625,0.008073877
-163.59375,0.0,0.2392193,56.377641416619234,0.0033071942,20164,47.296875,71.69997927676276,49966.109990119934,28.30002072323722,236800.0,0.0033071942,2939920,-12.009997907747202,57.8125,1.609375,8.390625,0.011203786
-139.3846153846154,0.0,0.25552005,55.6051366839442,0.0019863888,20229,48.10769230769231,75.50287419698843,50121.50421667099,24.497125803011592,233408.9846153846,0.0019863888,2949950,-9.899862386037213,56.98461538461538,4.984615384615385,5.015384615384615,0.011286824
-268.6666666666667,0.0,0.118935525,61.65189670090676,0.00140319,20289,41.63333333333333,58.098264525434644,50270.13512301445,41.90173547456535,259413.33333333334,0.00140319,2959925,-16.407128414072993,63.333333333333336,8.8,1.2,0.008417663
-158.4375,0.0,0.15386222,56.518214049573864,0.0011640631,20353,47.140625,72.73163360270786,50426.4283721447,27.26836639729212,237376.0,0.0011640631,2969985,-11.038373648469465,57.953125,4.96875,5.03125,0.007899968
-143.65079365079364,0.0,0.23400937,56.42672521132435,0.0016833505,20416,47.23809523809524,75.14152998207393,50584.85904049873,24.858470017926056,236982.85714285713,0.0016833505,2979923,-10.413290620862211,57.857142857142854,2.619047619047619,7.380952380952381,0.010213502
-152.8125,0.0,0.22875781,56.12906451568412,0.0016443316,20480,47.546875,73.43455457576225,50742.173189878464,26.565445424237783,235648.0,0.0016443316,2989948,-10.992523691426062,57.53125,5.140625,4.859375,0.010908157
-174.28571428571428,0.0,0.15781276,58.330256699216704,0.0011075299,20543,45.17460317460318,70.78139175018555,50891.62057876587,29.21860824981445,245044.82539682538,0.0011075299,2999995,-11.504924984249337,59.82539682539682,7.841269841269841,2.1587301587301586,0.008603339
-136.5625,0.0,0.21144648,55.3299537854783,0.0019168076,20607,48.40625,75.89335056511761,51045.45807433128,24.10664943488238,232256.0,0.0019168076,3009870,-9.635757652813677,56.703125,5.4375,4.5625,0.008802335
-157.1875,0.0,0.16043107,56.2794185153218,0.00082372694,20671,47.421875,72.91051800197772,51194.42975640297,27.089481998022265,236480.0,0.00082372694,3019909,-10.531022730083833,57.734375,7.0625,2.9375,0.0077064806
-136.06060606060606,0.0,0.20623633,53.82848197146986,0.0013189118,20737,50.06060606060606,75.46661488551533,51353.28854751587,24.533385114484656,226024.72727272726,0.0013189118,3029923,-9.886455764646168,55.18181818181818,3.803030303030303,6.196969696969697,0.010303911
-132.12121212121212,0.0,0.21567518,54.04375353668834,0.0017537632,20803,49.81818181818182,76.16116243572243,51509.962742090225,23.838837564277533,226893.57575757575,0.0017537632,3039934,-9.618040938691086,55.39393939393939,4.318181818181818,5.681818181818182,0.0106572695
-142.46153846153845,0.0,0.16522199,55.5542052474594,0.0016781747,20868,48.184615384615384,75.00843129393925,51662.591120004654,24.99156870606078,233282.95384615383,0.0016781747,3049963,-10.055353560285626,56.95384615384615,6.076923076923077,3.923076923076923,0.00920293
-126.56716417910448,0.0,0.2132093,53.17731020516325,0.0013179895,20935,50.776119402985074,76.71208105513922,51817.63608789444,23.28791894486079,223323.7014925373,0.0013179895,3059995,-9.398354206409717,54.52238805970149,3.8507462686567164,6.149253731343284,0.009068653
-134.46153846153845,0.0,0.21418865,54.9410938033899,0.0018094874,21000,48.86153846153846,76.07996840149464,51966.762686252594,23.920031598505357,230762.33846153846,0.0018094874,3069954,-9.646170527525205,56.33846153846154,5.630769230769231,4.369230769230769,0.010428491
-239.51612903225808,0.0,0.12597404,60.17573800495091,0.00160081,21062,43.20967741935484,61.77322260255467,52111.54774212837,38.226777397445325,253027.09677419355,0.00160081,3079858,-14.837263228115185,61.774193548387096,9.080645161290322,0.9193548387096774,0.00824901
-136.92307692307693,0.0,0.15955524,54.801859810598586,0.0018912506,21127,49.01538461538462,75.72510791145672,52259.02024722099,24.274892088543307,230195.2,0.0018912506,3089874,-9.786725400469384,56.2,4.3538461538461535,5.6461538461538465,0.00857331
-137.84615384615384,0.0,0.19627629,55.35744547128506,0.0010013403,21192,48.38461538461539,75.70851875109949,52424.23274874687,24.29148124890052,232400.73846153845,0.0010013403,3099845,-10.100679355089175,56.738461538461536,1.7846153846153847,8.215384615384615,0.009055205
-144.6969696969697,0.0,0.22438355,55.21839019926017,0.0017963895,21258,48.54545454545455,74.457062275945,52582.26438498497,25.54293772405498,231858.42424242425,0.0017963895,3109973,-10.392539052148113,56.60606060606061,2.5454545454545454,7.454545454545454,0.0105902925
-137.96875,0.0,0.2056492,55.08613954576601,0.0012268558,21322,48.71875,75.55283221108304,52736.795842409134,24.44716778891692,231424.0,0.0012268558,3119957,-9.718994913100754,56.5,4.71875,5.28125,0.010186538
-158.0952380952381,0.0,0.16798426,56.28385536027678,0.001439627,21385,47.38095238095238,72.66063452642054,52887.3155708313,27.3393654735795,236332.6984126984,0.001439627,3129984,-10.934800169426781,57.698412698412696,5.857142857142857,4.142857142857143,0.007884209
-140.15384615384616,0.0,0.22353168,55.612003082649856,0.0016795648,21450,48.12307692307692,75.38190179675047,53041.65907597542,24.61809820324951,233535.0153846154,0.0016795648,3139977,-10.063726995758042,57.01538461538462,4.3538461538461535,5.6461538461538465,0.011582321
-148.88888888888889,0.0,0.1955051,55.85581164054163,0.0010955512,21513,47.87301587301587,74.002210601897,53192.67827582359,25.997789398103,234642.2857142857,0.0010955512,3149880,-10.261687021333454,57.285714285714285,6.571428571428571,3.4285714285714284,0.009060929
-174.91803278688525,0.0,0.15290034,58.906594698313974,0.0013443934,21574,44.57377049180328,71.07701747988976,53339.61839723587,28.922982520110228,247572.9836065574,0.0013443934,3159844,-11.640945781056688,60.442622950819676,7.0,3.0,0.008772389
-148.0,0.0,0.2015133,56.137150709106926,0.0015764313,21639,47.52307692307692,74.30735846119883,53495.451904296875,25.692641538801194,235614.52307692307,0.0015764313,3169956,-10.61043515529207,57.52307692307692,4.076923076923077,5.923076923076923,0.009523593
-159.50819672131146,0.0,0.19851887,57.07339519818052,0.0013526395,21700,46.52459016393443,72.63016754497133,53645.90157866478,27.369832455028657,239649.5737704918,0.0013526395,3179861,-11.049515994635046,58.50819672131148,5.39344262295082,4.60655737704918,0.01031213
-148.4375,0.0,0.21486847,55.91386881191438,0.0015522772,21764,47.796875,74.05388186346777,53797.2829375267,25.946118136532252,234816.0,0.0015522772,3189922,-10.31976404185987,57.328125,6.140625,3.859375,0.011181299
-200.67796610169492,0.0,0.13684241,59.98121035587363,0.0012749078,21823,43.42372881355932,67.57318752474927,53937.29778242111,32.42681247525071,252216.40677966102,0.0012749078,3199859,-12.753061676002375,61.57627118644068,8.288135593220339,1.7118644067796611,0.009323119
-145.46875,0.0,0.1896564,56.349804780009606,0.0014109198,21887,47.3125,74.85285397319953,54094.285311460495,25.14714602680049,236608.0,0.0014109198,3209866,-10.450456799107503,57.765625,4.109375,5.890625,0.008367199
-147.84615384615384,0.0,0.22406201,56.25744185419805,0.0014412475,21952,47.43076923076923,74.3045628772693,54247.26181912422,25.695437122730684,236307.6923076923,0.0014412475,3219941,-10.525677954211181,57.69230769230769,3.7846153846153845,6.2153846153846155,0.009645971
-166.984126984127,0.0,0.19844566,57.16884182234377,0.0029815615,22015,46.44444444444444,71.62592903227618,54396.06449890137,28.374070967723807,240168.6349206349,0.0029815615,3229982,-11.14051514514682,58.63492063492063,7.349206349206349,2.6507936507936507,0.009674132
-274.40677966101697,0.0,0.13423128,62.27837601433012,0.0015631799,22074,40.94915254237288,57.39712797408387,54538.869146585464,42.60287202591613,262005.15254237287,0.0015631799,3239987,-16.59577430268386,63.96610169491525,8.94915254237288,1.0508474576271187,0.008534337
-147.8125,0.0,0.20227046,56.72904762264845,0.001931383,22138,46.953125,74.54293670380638,54692.81182336807,25.457063296193652,238464.0,0.001931383,3249999,-10.407474586307975,58.21875,4.0625,5.9375,0.0096060885
-150.0,0.0,0.18656223,55.39639660722125,0.0016857928,22202,48.375,73.58198589631456,54851.575441122055,26.418014103685415,232704.0,0.0016857928,3259971,-10.733991185132014,56.8125,3.671875,6.328125,0.008035956
-142.1875,0.0,0.22562806,55.58155919498703,0.0011533777,22266,48.140625,74.9982740864706,55010.9970061779,25.001725913529402,233344.0,0.0011533777,3269918,-10.239145115491267,56.96875,2.453125,7.546875,0.010274516
-159.375,0.0,0.18887833,56.00164958565126,0.0024159113,22330,47.703125,72.23985598506648,55166.60932612419,27.760144014933477,235200.0,0.0024159113,3279952,-11.202902269739074,57.421875,4.59375,5.40625,0.009959867
-148.90625,0.0,0.21459192,55.94853368780599,0.0016551977,22394,47.765625,74.09022548662509,55325.320981264114,25.909774513374956,235008.0,0.0016551977,3289898,-10.799624515905336,57.375,3.671875,6.328125,0.010292483
-142.76923076923077,0.0,0.2123187,54.54126679664425,0.0011541065,22459,49.292307692307695,74.44411223953577,55481.15994787216,25.555887760464223,229060.92307692306,0.0011541065,3299945,-10.209114172217673,55.92307692307692,4.2153846153846155,5.7846153846153845,0.009779922
-149.20634920634922,0.0,0.18155248,56.6212624095245,0.0015582086,22522,47.0,74.45613353447006,55627.12453579903,25.54386646552993,237698.03174603175,0.0015582086,3309948,-10.297786960223535,58.03174603174603,5.492063492063492,4.507936507936508,0.009329173
-132.30769230769232,0.0,0.21762548,54.81743558317302,0.0021291159,22587,49.0,76.40726619447878,55784.95312213898,23.59273380552124,230258.21538461538,0.0021291159,3319914,-9.51051583272549,56.215384615384615,3.4461538461538463,6.553846153846154,0.01029273
-164.44444444444446,0.0,0.21695697,57.04909868135271,0.001606901,22650,46.57142857142857,71.86816440681044,55938.08945918083,28.131835593189567,239648.50793650793,0.001606901,3329851,-11.566470176909071,58.507936507936506,4.555555555555555,5.444444444444445,0.010019929
-216.4406779661017,0.0,0.14999442,60.03617376772153,0.001250538,22709,43.3728813559322,65.15521355470757,56082.52989721298,34.84478644529242,252494.10169491524,0.001250538,3339936,-13.63054465026366,61.644067796610166,8.457627118644067,1.5423728813559323,0.008467832
-168.8709677419355,0.0,0.17596962,57.8695019083648,0.0015863238,22771,45.67741935483871,71.58060625430385,56232.06039905548,28.419393745696148,243117.4193548387,0.0015863238,3349881,-11.59372231141458,59.354838709677416,5.209677419354839,4.790322580645161,0.009410583
-156.82539682539684,0.0,0.18849203,56.861054031117604,0.0025023227,22834,46.77777777777778,73.0896340539613,56383.575608968735,26.910365946038684,238868.31746031746,0.0025023227,3359908,-10.906332200549288,58.317460317460316,4.063492063492063,5.936507936507937,0.010204464
-135.3968253968254,0.0,0.18956059,56.63621712619563,0.0017027918,22897,47.01587301587302,76.74165478568393,56541.7560377121,23.258345214316055,237893.07936507938,0.0017027918,3369841,-9.67057173748393,58.07936507936508,2.9206349206349205,7.079365079365079,0.008503645
-150.46153846153845,0.0,0.21485,56.96233075363256,0.0027232026,22962,46.676923076923075,74.37721456948574,56698.39690732956,25.622785430514277,239332.43076923076,0.0027232026,3379981,-10.48041025262234,58.43076923076923,3.4307692307692306,6.569230769230769,0.010632291
-194.6551724137931,0.0,0.16218935,59.04369871460242,0.0017357861,23020,44.41379310344828,68.12637930281242,56844.99769949913,31.87362069718756,248090.4827586207,0.0017357861,3389826,-12.562410141056874,60.56896551724138,6.448275862068965,3.5517241379310347,0.0084098205
-155.87301587301587,0.0,0.16928028,56.412515981031234,0.001069447,23083,47.23809523809524,73.02083390331669,56996.20325779915,26.97916609668334,236852.82539682538,0.001069447,3399913,-10.715058679181151,57.82539682539682,5.142857142857143,4.857142857142857,0.0092204055
