TtR,entropy,TimeElapsed,entloss,TimestepsSoFar,MtR,AttC,EpisodesSoFar,meankl,AttNC,optimgain,surrgain,Fce
34.1219512195122,-0.22291608,25145.743555545807,0.0,3129824,19.353162634580222,0.024390243902439025,14022,0.0031312564,0.975609756097561,0.0032626549,0.0032626549,0.13648780487804882
33.675,-0.1899166,25230.000033140182,0.0,3139824,19.297681120619536,0.0,14062,0.0066751954,1.0,0.006484102,0.006484102,0.1347
34.525,-0.17295791,25311.960557222366,0.0,3149824,19.606515763868895,0.0,14102,0.007593044,1.0,0.0043015266,0.0043015266,0.13810000000000003
35.45,-0.13405123,25387.230464458466,0.0,3159824,20.18988829550302,0.0,14142,0.0065404237,1.0,0.00453465,0.00453465,0.14180000000000004
35.725,-0.16925046,25460.3133020401,0.0,3169824,20.242912969104673,0.0,14182,0.006282548,1.0,0.0036825822,0.0036825822,0.14289999999999997
36.6,-0.17457367,25537.86655974388,0.0,3179824,20.718180018260174,0.0,14222,0.01153647,1.0,0.00465868,0.00465868,0.1464
34.85,-0.15041596,25616.17004275322,0.0,3189824,20.26862334882379,0.0,14262,0.0074838386,1.0,0.0025659988,0.0025659988,0.1394
32.073170731707314,-0.18585916,25699.21130681038,0.0,3199825,18.253590286944885,0.024390243902439025,14303,0.0055567236,0.975609756097561,0.0039303084,0.0039303084,0.1282926829268293
35.525,-0.16195142,25771.544415473938,0.0,3209825,20.19643023026164,0.0,14343,0.0060899993,1.0,0.002568045,0.002568045,0.14210000000000003
32.925,-0.18039757,25848.436470270157,0.0,3219825,19.06729963724092,0.0,14383,0.006589012,1.0,0.004145755,0.004145755,0.1317
31.951219512195124,-0.18691266,25926.056317329407,0.0,3229826,18.024278786905725,0.024390243902439025,14424,0.0054044654,0.975609756097561,0.0037581883,0.0037581883,0.12780487804878052
35.375,-0.19126329,26013.793432950974,0.0,3239826,20.383231556983525,0.0,14464,0.0016666313,1.0,0.0009887817,0.0009887817,0.14150000000000004
34.2,-0.18777427,26086.747138738632,0.0,3249826,19.541320621607927,0.0,14504,0.00679653,1.0,0.0045824186,0.0045824186,0.13680000000000003
33.325,-0.19065093,26173.596535921097,0.0,3259826,18.917024251151055,0.0,14544,0.007820268,1.0,0.005695445,0.005695445,0.13330000000000003
32.525,-0.17830616,26248.259047985077,0.0,3269826,18.236060952883797,0.0,14584,0.007498721,1.0,0.004288954,0.004288954,0.1301
32.5609756097561,-0.18022206,26335.328083515167,0.0,3279827,18.223163616865044,0.024390243902439025,14625,0.0034960387,0.975609756097561,0.00246306,0.00246306,0.1302439024390244
33.975,-0.19494028,26417.1511657238,0.0,3289827,19.379256970814115,0.0,14665,0.002393362,1.0,0.0021578944,0.0021578944,0.1359
32.5,-0.16345271,26492.99401330948,0.0,3299827,18.634144425166518,0.0,14705,0.004760879,1.0,0.0029609757,0.0029609757,0.13000000000000003
32.707317073170735,-0.17358346,26567.892295122147,0.0,3309828,18.662880574580022,0.024390243902439025,14746,0.0060517974,0.975609756097561,0.005216606,0.005216606,0.1308292682926829
34.4,-0.122904345,26650.2748606205,0.0,3319828,19.572832182508712,0.0,14786,0.007294139,1.0,0.004977143,0.004977143,0.1376
31.4,-0.11515364,26731.03799176216,0.0,3329828,17.950301436561467,0.0,14826,0.009285047,1.0,0.0028255188,0.0028255188,0.12560000000000002
31.261904761904763,-0.13095373,26810.477269411087,0.0,3339830,17.871970215860383,0.047619047619047616,14868,0.0048776236,0.9523809523809523,0.00349831,0.00349831,0.12504761904761907
32.275,-0.161736,26895.421450138092,0.0,3349830,18.64968827406483,0.0,14908,0.0047952943,1.0,0.0020300003,0.0020300003,0.12910000000000005
31.26829268292683,-0.14697824,26966.704085588455,0.0,3359831,17.376523437501767,0.024390243902439025,14949,0.0041962555,0.975609756097561,0.002811151,0.002811151,0.12507317073170734
31.357142857142858,-0.2169194,27041.515147447586,0.0,3369833,17.71961697044532,0.047619047619047616,14991,0.008294744,0.9523809523809523,0.0044447356,0.0044447356,0.12542857142857147
