meankl,entloss,TtR,optimgain,EpisodesSoFar,TimeElapsed,surrgain,MtR,TimestepsSoFar,AttNC,AttC,Fce,entropy
0.004978972,0.0,34.15,0.0025100564,12929,22794.559772729874,0.0025100564,19.44344929864318,2869840,1.0,0.0,0.1366,0.16385707
0.004824047,0.0,31.272727272727273,0.0034453003,12973,22876.700806856155,0.0034453003,17.66595351965875,2879844,0.9090909090909091,0.09090909090909091,0.1250909090909091,0.18704382
0.0058391904,0.0,31.023255813953487,0.0033981747,13016,22955.32316160202,0.0033981747,17.679178436661246,2889847,0.9302325581395349,0.06976744186046512,0.12409302325581398,0.17488648
0.006228898,0.0,33.925,0.0047938433,13056,23027.832815885544,0.0047938433,19.37437462849271,2899847,1.0,0.0,0.13570000000000002,0.20669368
0.006065084,0.0,31.857142857142858,0.0029651185,13098,23097.890051841736,0.0029651185,18.07610642636844,2909849,0.9523809523809523,0.047619047619047616,0.12742857142857145,0.18973733
0.0070415144,0.0,33.41463414634146,0.0056142816,13139,23184.06804704666,0.0056142816,19.15441373831714,2919850,0.975609756097561,0.024390243902439025,0.13365853658536586,0.22445637
0.0059679872,0.0,32.92857142857143,0.004092604,13181,23268.635142087936,0.004092604,18.700215262875748,2929852,0.9523809523809523,0.047619047619047616,0.13171428571428573,0.24054086
0.005655512,0.0,33.61904761904762,0.0034032715,13223,23341.817889928818,0.0034032715,18.958089721437233,2939860,0.9523809523809523,0.047619047619047616,0.13778231292517007,0.24402744
0.004702854,0.0,31.6046511627907,0.0031836492,13266,23421.173198223114,0.0031836492,18.15739754583234,2949865,0.9302325581395349,0.06976744186046512,0.12641860465116278,0.28216007
0.0060295155,0.0,33.13953488372093,0.0030223664,13309,23507.088094472885,0.0030223664,18.78251670830724,2959868,0.9302325581395349,0.06976744186046512,0.13255813953488374,0.2962023
0.007367061,0.0,33.73809523809524,0.0048428904,13351,23584.113633155823,0.0048428904,19.081112806534794,2969872,0.9523809523809523,0.047619047619047616,0.1349523809523809,0.28147438
0.0058202418,0.0,36.166666666666664,0.0043616495,13393,23661.27582716942,0.0043616495,20.68171054273854,2979874,0.9523809523809523,0.047619047619047616,0.14466666666666667,0.24691267
0.005659845,0.0,34.46511627906977,0.005072557,13436,23738.405484199524,0.005072557,19.643136412799496,2989919,0.9302325581395349,0.06976744186046512,0.14172545620877267,0.24221791
0.007609668,0.0,33.45238095238095,0.004148549,13478,23818.032801628113,0.004148549,19.23407917095028,2999929,0.9523809523809523,0.047619047619047616,0.13635978835978838,0.21201499
0.004905552,0.0,34.88095238095238,0.0037559571,13520,23895.67710161209,0.0037559571,19.851180259039012,3009935,0.9523809523809523,0.047619047619047616,0.13952380952380952,0.17114432
0.004032729,0.0,34.642857142857146,0.0030985016,13562,23974.166266918182,0.0030985016,19.68236129570066,3019941,0.9523809523809523,0.047619047619047616,0.1464126984126984,0.17491746
0.004560222,0.0,33.904761904761905,0.0039475444,13604,24039.907908201218,0.0039475444,19.224462534127728,3029943,0.9523809523809523,0.047619047619047616,0.13561904761904764,0.2203508
0.0068033705,0.0,34.92857142857143,0.0043261736,13646,24128.3054022789,0.0043261736,19.911001173869096,3039945,0.9523809523809523,0.047619047619047616,0.13971428571428574,0.1953338
0.0076781996,0.0,32.46341463414634,0.0042309985,13687,24215.607614278793,0.0042309985,18.265585349213357,3049958,0.975609756097561,0.024390243902439025,0.1334108818011257,0.1785808
0.0046674246,0.0,33.68292682926829,0.0025151768,13728,24285.198180437088,0.0025151768,19.370353105760405,3059967,0.975609756097561,0.024390243902439025,0.1399566395663957,0.191744
0.006761803,0.0,33.023809523809526,0.00401379,13770,24369.67063498497,0.00401379,18.766598530823156,3069969,0.9523809523809523,0.047619047619047616,0.13209523809523813,0.19501695
0.006265495,0.0,33.78048780487805,0.0044784714,13811,24446.160457372665,0.0044784714,19.54853683102178,3079970,0.975609756097561,0.024390243902439025,0.13512195121951223,0.20532215
0.0066315155,0.0,32.88095238095238,0.0032170448,13853,24525.39944076538,0.0032170448,18.832531044774242,3089972,0.9523809523809523,0.047619047619047616,0.13152380952380954,0.18959758
0.006221788,0.0,32.333333333333336,0.004189383,13895,24596.532823085785,0.004189383,18.292250666763277,3099974,0.9523809523809523,0.047619047619047616,0.15304761904761907,0.18201281
0.005376342,0.0,31.767441860465116,0.0022894624,13938,24674.75160264969,0.0022894624,18.268115168709297,3109977,0.9302325581395349,0.06976744186046512,0.12706976744186047,0.17054935
0.005950511,0.0,36.41463414634146,0.0043595703,13979,24764.230327129364,0.0043595703,20.66107125484898,3119978,0.975609756097561,0.024390243902439025,0.14565853658536587,0.18093151
0.006345281,0.0,31.866666666666667,0.004381112,14024,24828.377525806427,0.004381112,18.248007057833544,3129983,0.8888888888888888,0.1111111111111111,0.14959999999999996,0.1857376
0.004748557,0.0,33.18604651162791,0.0038465245,14067,24905.296002864838,0.0038465245,18.856094658400913,3139992,0.9302325581395349,0.06976744186046512,0.1449612403100775,0.16411401
0.0062598097,0.0,35.97560975609756,0.003592569,14108,24994.53669810295,0.003592569,20.272406705000012,3149993,0.975609756097561,0.024390243902439025,0.1439024390243902,0.13946307
0.0056930254,0.0,36.325,0.0031396316,14148,25080.3694088459,0.0031396316,20.66775060985824,3159993,1.0,0.0,0.14530000000000004,0.13648222
0.0066490606,0.0,36.075,0.0057861893,14188,25145.866400003433,0.0057861893,20.59011396496304,3169993,1.0,0.0,0.1443,0.18031098
