optimgain,entropy,AttNC,MtR,EpisodesSoFar,TtR,meankl,Fce,surrgain,entloss,TimestepsSoFar,AttC,TimeElapsed
0.0016360311,0.47845665,2.1,23.697438333938543,5410,126.75,0.0042869374,0.16900000000000007,0.0016360311,0.0,1209896,0.9,4760.335246324539
0.0022537622,0.47195613,2.375,24.30180950769458,5450,129.375,0.0040040077,0.17250000000000001,0.0022537622,0.0,1219896,0.625,4798.074424743652
0.0019223277,0.440918,2.2439024390243905,24.53134585383426,5491,129.29268292682926,0.005097335,0.17520537292329444,0.0019223277,0.0,1229965,0.7560975609756098,4835.94021821022
0.0023384842,0.39615905,2.225,25.004446270824833,5531,132.075,0.0051031127,0.17609999999999992,0.0023384842,0.0,1239965,0.775,4873.081127882004
0.0020523595,0.3972495,2.175,25.068890555657497,5571,133.575,0.0041080904,0.17810000000000004,0.0020523595,0.0,1249965,0.825,4910.954457521439
0.0023902557,0.35292688,2.35,27.96375762797057,5611,147.825,0.005553227,0.1971,0.0023902557,0.0,1259965,0.65,4948.9037890434265
0.0013737427,0.34387147,2.35,25.355449892482937,5651,135.3,0.0041722157,0.18039999999999998,0.0013737427,0.0,1269965,0.65,4986.598774671555
0.0024250255,0.32394472,2.325,28.56887808626263,5691,151.725,0.0048925043,0.2023,0.0024250255,0.0,1279965,0.675,5023.705165863037
0.0024400605,0.30553162,1.975,24.547999402754314,5731,129.75,0.0045903916,0.17637012987012984,0.0024400605,0.0,1289792,1.025,5060.874113559723
0.0022049856,0.3252162,1.951219512195122,28.596556206563363,5772,148.609756097561,0.0055444743,0.2046725288337916,0.0022049856,0.0,1299770,1.048780487804878,5098.551599264145
0.002596008,0.30755344,1.3255813953488371,26.534225605923847,5815,131.58139534883722,0.0043332363,0.198368109961611,0.002596008,0.0,1309775,1.6744186046511629,5135.846041917801
0.0027974525,0.285678,1.5714285714285714,23.858845107868667,5857,123.28571428571429,0.008809758,0.17071888534365454,0.0027974525,0.0,1319872,1.4285714285714286,5173.47626543045
0.0026585467,0.28531998,2.048780487804878,26.802465728236186,5898,139.82926829268294,0.0069845137,0.19432804951913848,0.0026585467,0.0,1329892,0.9512195121951219,5210.64471077919
0.0033520833,0.2462608,1.8780487804878048,27.291393128504694,5939,140.34146341463415,0.006853784,0.19556271855798613,0.0033520833,0.0,1339874,1.1219512195121952,5248.370111942291
0.0024617817,0.18962233,2.375,26.337186718218526,5979,139.425,0.005968165,0.1859,0.0024617817,0.0,1349874,0.625,5286.539005279541
0.0015208806,0.17854314,2.55,25.52799541942684,6019,137.475,0.0037172816,0.1833,0.0015208806,0.0,1359874,0.45,5323.433817148209
0.002564563,0.15245049,2.675,28.752142219304467,6059,155.475,0.0076530925,0.20730000000000004,0.002564563,0.0,1369874,0.325,5361.270267248154
0.002030758,0.15297815,2.097560975609756,27.360395756185838,6100,143.78048780487805,0.0057048583,0.19898964249916473,0.002030758,0.0,1379792,0.9024390243902439,5398.106582164764
0.0019441014,0.11175538,2.45,28.396665200259104,6140,151.95,0.0069054337,0.20260000000000006,0.0019441014,0.0,1389792,0.55,5435.758368253708
0.0014139424,0.10214169,2.575,32.61802118003,6180,174.45,0.0034275306,0.2326,0.0014139424,0.0,1399792,0.425,5472.983291149139
0.0012659485,0.11495801,2.525,28.691022507142264,6220,155.175,0.0036075371,0.20689999999999995,0.0012659485,0.0,1409792,0.475,5510.861050367355
0.0017179166,0.15491709,2.6,30.2862355350425,6260,162.0,0.005212513,0.21600000000000003,0.0017179166,0.0,1419792,0.4,5547.175954580307
0.0024654986,0.11459127,2.142857142857143,25.967237442237483,6302,137.07142857142858,0.0056539774,0.1898264111435977,0.0024654986,0.0,1429901,0.8571428571428571,5583.923627376556
0.0018857686,0.07424581,2.2,31.010396573840758,6342,162.45,0.0055550933,0.2165999999999999,0.0018857686,0.0,1439901,0.8,5619.938131093979
0.0021412922,0.07927381,2.525,28.918142402986206,6382,157.875,0.0058742072,0.2105,0.0021412922,0.0,1449901,0.475,5656.26270532608
0.0018598633,0.06822204,2.1463414634146343,27.179340568404562,6423,142.90243902439025,0.0041922205,0.1935136892449423,0.0018598633,0.0,1459959,0.8536585365853658,5693.411979675293
0.0023707275,0.073044665,2.35,28.069444185530664,6463,148.725,0.0080012875,0.20009580419580417,0.0023707275,0.0,1469852,0.65,5729.848647117615
0.0018465968,0.08911073,2.6097560975609757,29.859103348325682,6504,160.390243902439,0.0061313366,0.21560975609756103,0.0018465968,0.0,1479977,0.3902439024390244,5766.555198907852
0.0013883008,0.060212255,2.675,28.98936142812436,6544,156.525,0.0045523928,0.20870000000000002,0.0013883008,0.0,1489977,0.325,5803.0876677036285
0.0014637138,0.019313022,2.8,30.207236666885414,6584,164.1,0.0043680854,0.21880000000000002,0.0014637138,0.0,1499977,0.2,5840.432949542999
0.0020513856,0.0029654503,2.85,29.719679547508132,6624,161.625,0.008370592,0.21550000000000008,0.0020513856,0.0,1509977,0.15,5877.168456077576
0.0012279358,-0.020683473,2.825,30.965060764209632,6664,171.0,0.004476166,0.22800000000000006,0.0012279358,0.0,1519977,0.175,5914.232178688049
0.002349465,-0.061000846,2.85,29.98753760984107,6704,164.775,0.009877944,0.2197,0.002349465,0.0,1529977,0.15,5950.721179485321
0.0013313781,-0.014047623,2.825,31.473984142937894,6744,171.975,0.004363033,0.22929999999999998,0.0013313781,0.0,1539977,0.175,5987.389446020126
0.0013197185,-0.057422567,2.8,31.45424361289846,6784,173.475,0.005921792,0.23129999999999998,0.0013197185,0.0,1549977,0.2,6024.180530548096
0.002193408,-0.113542944,2.675,31.542400408875267,6824,170.7,0.0077986163,0.22759999999999994,0.002193408,0.0,1559977,0.325,6060.067129850388
0.0012001307,-0.12750955,2.731707317073171,35.062481538878544,6865,188.9268292682927,0.004152384,0.2542815239917105,0.0012001307,0.0,1569949,0.2682926829268293,6098.137022256851
0.0027630106,-0.07366596,2.4634146341463414,29.80947364255653,6906,162.21951219512195,0.006909777,0.2206559217922202,0.0027630106,0.0,1579917,0.5365853658536586,6134.6197419166565
0.0016444916,-0.073067546,2.875,31.297269522178908,6946,171.675,0.004703361,0.22890000000000002,0.0016444916,0.0,1589917,0.125,6171.2507474422455
0.0017092264,-0.09222466,2.8,32.89394124380537,6986,179.25,0.0047085923,0.23900000000000002,0.0017092264,0.0,1599917,0.2,6207.960349082947
0.0015809357,-0.15631267,2.925,30.248459162165602,7026,168.825,0.008284831,0.2251,0.0015809357,0.0,1609917,0.075,6244.575886249542
0.0010165322,-0.103342526,3.0,35.813074607391414,7066,196.8,0.005503203,0.2624,0.0010165322,0.0,1619917,0.0,6281.359785079956
0.001006029,-0.1319041,2.925,32.31674897134859,7106,177.3,0.008663328,0.2364,0.001006029,0.0,1629917,0.075,6317.550272941589
0.0017455958,-0.16282693,2.8,32.26154310188509,7146,174.9,0.006758565,0.23320000000000002,0.0017455958,0.0,1639917,0.2,6353.040687799454
0.0016279831,-0.20277412,2.825,31.06709131448567,7186,170.025,0.007592489,0.22669999999999998,0.0016279831,0.0,1649917,0.175,6389.256254673004
0.001554952,-0.19834892,2.925,32.42682210779928,7226,177.0,0.005072342,0.23600000000000004,0.001554952,0.0,1659917,0.075,6424.451402902603
0.0020816715,-0.25862122,2.95,33.25218856439477,7266,180.375,0.008072357,0.24050000000000002,0.0020816715,0.0,1669917,0.05,6460.33151268959
0.0012378185,-0.26061612,2.925,37.19426291244371,7306,200.025,0.0032172087,0.26929292929292925,0.0012378185,0.0,1679766,0.075,6496.01867556572
