entropy,TimeElapsed,AttNC,AttC,MtR,Tmc,MpbtA,EpisodesSoFar,Tmt,TtR,Ptt,optimgain,MpbtN,Tbt,meankl,surrgain,entloss,TimestepsSoFar
0.22694409,37767.071598529816,0.6216216216216216,0.3783783783783784,-36.999514991584626,22.89189189189189,17.625444109428294,11801,81.10810810810811,-66.8108108108108,78.89666807289424,0.0044587483,82.37455589057171,332218.8108108108,0.0033571213,0.0044587483,0.0,2229776
0.23316553,37898.930889606476,0.6153846153846154,0.38461538461538464,-38.592985059763535,21.0,17.683288241841606,11840,82.8974358974359,-68.25641025641026,80.64062741136813,0.004644498,82.31671175815839,339547.89743589744,0.004388129,0.004644498,0.0,2239753
0.25459492,38034.990449905396,0.7894736842105263,0.21052631578947367,-37.70148719483469,22.289473684210527,17.196972050797257,11878,81.6842105263158,-67.65789473684211,79.4531057915268,0.004509064,82.80302794920273,334578.5263157895,0.004093972,0.004509064,0.0,2249943
0.22343996,38170.94002532959,0.8157894736842105,0.18421052631578946,-38.05123413406439,21.973684210526315,18.452377580874934,11916,82.0,-66.86842105263158,79.74778447006501,0.0031345398,81.54762241912508,335872.0,0.0048045334,0.0031345398,0.0,2259940
0.26016933,38303.13701915741,0.8055555555555556,0.19444444444444445,-36.84819678958867,22.52777777777778,18.68436833874022,11952,81.44444444444444,-66.22222222222223,79.23090969154453,0.0038901793,81.31563166125977,333596.44444444444,0.0038817239,0.0038901793,0.0,2269763
0.23164338,38443.77584576607,0.8,0.2,-38.93130726076379,22.1,17.3362553250627,11992,81.875,-67.725,79.62832128854114,0.0063806456,82.66374467493732,335360.0,0.0067155296,0.0063806456,0.0,2279955
0.2448802,38582.08439850807,0.7105263157894737,0.2894736842105263,-38.00080098885156,21.605263157894736,17.609411835258143,12030,82.36842105263158,-67.89473684210526,80.0887795782513,0.0037822877,82.39058816474184,337381.05263157893,0.0044879173,0.0037822877,0.0,2289963
0.21285035,38716.34697532654,0.3902439024390244,0.6097560975609756,-39.50563504676285,20.73170731707317,16.868046511453166,12071,83.2439024390244,-69.1951219512195,80.90325004215235,0.0070251357,83.13195348854681,340967.0243902439,0.005623884,0.0070251357,0.0,2299921
0.20697431,38857.6438035965,0.5384615384615384,0.46153846153846156,-38.0986972087319,21.692307692307693,16.782526919895748,12110,82.23076923076923,-68.43589743589743,80.00149907528242,0.005682907,83.21747308010426,336817.23076923075,0.0055874395,0.005682907,0.0,2309984
0.21744478,38988.00078058243,0.7567567567567568,0.24324324324324326,-38.4133735787198,21.945945945945947,16.283729457362433,12147,82.02702702702703,-68.67567567567568,79.77404037515792,0.0056961942,83.71627054263757,335982.7027027027,0.0054263338,0.0056961942,0.0,2319893
0.2499915,39117.81034898758,0.4473684210526316,0.5526315789473685,-38.50944061022736,21.473684210526315,16.8562237753047,12185,82.5,-68.60526315789474,80.21116842597621,0.0061595794,83.1437762246953,337920.0,0.0061165993,0.0061595794,0.0,2329894
0.21199282,39267.43567419052,0.5526315789473685,0.4473684210526316,-37.50729383025004,21.736842105263158,17.52092577968334,12223,82.23684210526316,-67.84210526315789,79.9642742938818,0.0042566787,82.47907422031665,336842.1052631579,0.0047937324,0.0042566787,0.0,2339880
0.24209017,39395.34637618065,0.7297297297297297,0.2702702702702703,-37.91178920880363,21.18918918918919,17.099492059330398,12260,82.72972972972973,-68.5945945945946,80.46809769991407,0.008817581,82.90050794066961,338860.97297297296,0.0075497697,0.008817581,0.0,2349919
0.22168884,39530.625841856,0.7297297297297297,0.2702702702702703,-38.00274160198434,22.2972972972973,16.805588872408137,12297,81.67567567567568,-67.94594594594595,79.44507445589802,0.004529053,83.19441112759186,334543.5675675676,0.0048207254,0.004529053,0.0,2359797
0.2301144,39671.52509045601,0.6578947368421053,0.34210526315789475,-38.11208254944952,21.289473684210527,17.144617823542674,12335,82.6842105263158,-68.52631578947368,80.38372829798745,0.0030362336,82.85538217645733,338674.5263157895,0.0031461932,0.0030362336,0.0,2369811
0.25460875,39802.53447961807,0.4,0.6,-38.65669083902677,21.625,16.526087005265133,12375,82.375,-68.775,80.07680652729454,0.0055685197,83.47391299473486,337408.0,0.0039625075,0.0055685197,0.0,2379973
0.2811066,39940.92907547951,0.47368421052631576,0.5263157894736842,-37.34602776820317,21.894736842105264,18.1398109716194,12413,82.07894736842105,-67.1842105263158,79.82166744366148,0.0051906463,81.8601890283806,336195.36842105264,0.0061922166,0.0051906463,0.0,2389982
0.25374228,40087.06291556358,0.575,0.425,-40.00636473704982,20.8,18.13529394632809,12453,83.15,-68.075,80.83569058954268,0.0048200395,81.86470605367194,340582.4,0.0047206557,0.0048200395,0.0,2399909
0.24711323,40219.672887563705,0.25,0.75,-37.448630216240396,22.075,18.277053606365605,12493,81.9,-66.925,79.65401773336609,0.004940695,81.72294639363439,335462.4,0.005226591,0.004940695,0.0,2409937
0.27840307,40362.95162296295,0.5526315789473685,0.4473684210526316,-36.80541685565933,22.05263157894737,18.64679430760728,12531,81.92105263157895,-66.65789473684211,79.67440926281444,0.006260425,81.35320569239272,335548.63157894736,0.0049788286,0.006260425,0.0,2419985
0.28353956,40500.84701752663,0.39473684210526316,0.6052631578947368,-37.02641683438622,22.68421052631579,19.175218345113134,12569,81.28947368421052,-65.71052631578948,79.0860744998904,0.0048628603,80.82478165488685,332961.6842105263,0.004567336,0.0048628603,0.0,2429919
0.24250542,40638.62172746658,0.4634146341463415,0.5365853658536586,-37.93203129249095,22.341463414634145,19.418908880719318,12610,81.63414634146342,-65.78048780487805,79.40576221108137,0.0052777794,80.58109111928073,334373.46341463417,0.0057937866,0.0052777794,0.0,2439843
0.24352619,40775.54719758034,0.5384615384615384,0.46153846153846156,-37.368191706189,21.512820512820515,20.107681183177252,12649,82.43589743589743,-65.8974358974359,80.17230590396927,0.0028133332,79.89231881682275,337657.4358974359,0.002177832,0.0028133332,0.0,2449804
0.24725798,40915.278809547424,0.5,0.5,-36.6089973684981,22.44736842105263,19.133368379607,12687,81.55263157894737,-65.94736842105263,79.31051144153449,0.005582334,80.866631620393,334039.5789473684,0.0057888054,0.005582334,0.0,2459880
0.22194356,41051.08911204338,0.45,0.55,-38.184171375592086,21.7,18.28752228008969,12727,82.3,-67.25,80.00711482449618,0.0043234983,81.71247771991031,337100.8,0.005157977,0.0043234983,0.0,2469917
0.23124194,41192.050186395645,0.5,0.5,-36.61174797983637,22.394736842105264,18.293305191018693,12765,81.57894736842105,-66.65789473684211,79.35559924442808,0.003990489,81.70669480898131,334147.36842105264,0.0046746256,0.003990489,0.0,2479960
0.23212807,41327.16245555878,0.6578947368421053,0.34210526315789475,-37.738122250020695,21.763157894736842,18.09288194867914,12803,82.15789473684211,-67.28947368421052,79.93626809396426,0.0034728162,81.90711805132086,336518.7368421053,0.004002351,0.0034728162,0.0,2489866
0.2702721,41455.84383773804,0.7368421052631579,0.2631578947368421,-38.75135367395575,21.157894736842106,16.55168685914732,12841,82.8157894736842,-69.10526315789474,80.50715866051283,0.0068996428,83.44831314085268,339213.4736842105,0.0068794554,0.0068996428,0.0,2499858
0.24852912,41608.34533786774,0.5384615384615384,0.46153846153846156,-38.066772014571455,22.41025641025641,17.75700919682288,12880,81.53846153846153,-67.05128205128206,79.33645147255743,0.0043248795,82.24299080317712,333981.53846153844,0.0036089553,0.0043248795,0.0,2509919
0.24081181,41736.73892235756,0.6216216216216216,0.3783783783783784,-36.3340264035198,22.18918918918919,18.159540148800975,12917,81.78378378378379,-66.94594594594595,79.54638215279213,0.005025846,81.84045985119901,334986.3783783784,0.004392343,0.005025846,0.0,2519903
0.2403345,41878.841789484024,0.6153846153846154,0.38461538461538464,-39.27849624229658,22.0,17.420745407294614,12956,81.94871794871794,-67.6923076923077,79.71846032449798,0.0069764513,82.5792545927054,335661.9487179487,0.006190828,0.0069764513,0.0,2529770
0.22272643,42016.09028458595,0.6052631578947368,0.39473684210526316,-36.76966106321837,22.394736842105264,19.178965561995355,12994,81.57894736842105,-65.94736842105263,79.35384739979413,0.005064951,80.82103443800463,334147.36842105264,0.006339467,0.005064951,0.0,2539926
0.2800762,42145.921979665756,0.6216216216216216,0.3783783783783784,-37.150903369197785,22.0,18.13785222875506,13031,82.0,-67.16216216216216,79.72621425748498,0.007012622,81.86214777124492,335872.0,0.006380938,0.007012622,0.0,2549889
0.27459803,42291.62383055687,0.325,0.675,-38.521369311266604,20.95,18.811792933764263,13071,83.025,-67.425,80.69891705088062,0.0042290557,81.18820706623576,340070.4,0.0047902665,0.0042290557,0.0,2559741
0.2536271,42431.25589752197,0.5365853658536586,0.4634146341463415,-38.5355075092865,21.609756097560975,17.188670718623268,13112,82.34146341463415,-68.21951219512195,80.08257510826057,0.005153186,82.81132928137671,337270.6341463415,0.005960693,0.005153186,0.0,2569912
0.26055753,42566.96569466591,0.3170731707317073,0.6829268292682927,-38.78243200222668,21.951219512195124,18.032693165528844,13153,82.02439024390245,-67.2439024390244,79.77032579822806,0.0039033052,81.96730683447113,335971.9024390244,0.0035421844,0.0039033052,0.0,2579920
0.24857107,42702.67140650749,0.47368421052631576,0.5263157894736842,-36.07431417186422,23.13157894736842,19.667112532972936,13191,80.86842105263158,-65.0,78.67234925185971,0.004900624,80.33288746702708,331237.05263157893,0.004132518,0.004900624,0.0,2589897
0.24616328,42838.81264638901,0.6052631578947368,0.39473684210526316,-36.9029502325512,22.05263157894737,18.36887513125695,13229,81.92105263157895,-66.89473684210526,79.6733433716117,0.0032620688,81.63112486874303,335548.63157894736,0.0038150086,0.0032620688,0.0,2599867
0.23424678,42974.77037191391,0.5641025641025641,0.4358974358974359,-37.58311418054406,21.564102564102566,18.649321215669595,13268,82.38461538461539,-67.05128205128206,80.1234795353315,0.0030677642,81.35067878433041,337447.3846153846,0.0052080927,0.0030677642,0.0,2609957
0.2671061,43113.48955464363,0.7368421052631579,0.2631578947368421,-38.42053671005425,21.42105263157895,16.793144232094505,13306,82.52631578947368,-68.71052631578948,80.25746733949774,0.006516244,83.20685576790551,338027.7894736842,0.0060803313,0.006516244,0.0,2619957
0.2536894,43236.90333032608,0.8461538461538461,0.15384615384615385,-39.310636007589366,20.846153846153847,17.301491986347166,13345,83.07692307692308,-68.74358974358974,80.78938457075344,0.0039042113,82.69850801365283,340283.07692307694,0.0046288464,0.0039042113,0.0,2629823
0.24216792,43371.563643693924,0.6666666666666666,0.3333333333333333,-38.41944445614584,21.94871794871795,18.15380042684704,13384,82.0,-67.12820512820512,79.76677687738109,0.00813999,81.84619957315297,335872.0,0.0057268864,0.00813999,0.0,2639994
0.23552828,43506.7054579258,0.5789473684210527,0.42105263157894735,-38.085956445174205,21.13157894736842,17.7782554062298,13422,82.8157894736842,-68.10526315789474,80.5256142882664,0.006077665,82.22174459377018,339213.4736842105,0.0056246794,0.006077665,0.0,2649892
0.29562208,43636.04658484459,0.8421052631578947,0.15789473684210525,-38.52703878381907,20.842105263157894,17.576381988338834,13460,83.13157894736842,-68.52631578947368,80.80172057004991,0.0069037233,82.42361801166115,340506.94736842107,0.0072971755,0.0069037233,0.0,2659925
0.3058282,43773.20757460594,0.6052631578947368,0.39473684210526316,-37.30098341807844,21.5,19.76244889635733,13498,82.42105263157895,-66.13157894736842,80.17925079091715,0.0070261536,80.23755110364266,337596.63157894736,0.005901245,0.0070261536,0.0,2669812
0.25544807,43915.221428871155,0.3902439024390244,0.6097560975609756,-36.940203355297285,22.073170731707318,20.00913900176231,13539,81.92682926829268,-65.53658536585365,79.6593921395297,0.0045437943,79.99086099823768,335572.2926829268,0.0044470876,0.0045437943,0.0,2679925
0.24934033,44059.780445337296,0.4,0.6,-37.77622180674083,22.925,18.686289490415554,13579,81.075,-65.95,78.86625598278901,0.0063805375,81.31371050958447,332083.2,0.0050881426,0.0063805375,0.0,2689987
0.23842745,44199.899548769,0.5897435897435898,0.41025641025641024,-38.348351223116246,21.641025641025642,17.614197061112808,13618,82.3076923076923,-67.82051282051282,80.05324483303075,0.0050497893,82.38580293888718,337132.3076923077,0.0049909446,0.0050497893,0.0,2699908
0.23296538,44334.09062886238,0.3076923076923077,0.6923076923076923,-36.7499435251163,22.58974358974359,17.819881224970622,13657,81.38461538461539,-66.8974358974359,79.17290534313608,0.0037432495,82.18011877502937,333351.3846153846,0.0037129647,0.0037432495,0.0,2709930
0.24862617,44476.84124088287,0.5384615384615384,0.46153846153846156,-37.82658515965516,22.205128205128204,17.730404323276087,13696,81.7948717948718,-67.28205128205128,79.53606981456313,0.005851796,82.26959567672392,335031.7948717949,0.0043627387,0.005851796,0.0,2719941
0.23531006,44610.84244585037,0.5945945945945946,0.40540540540540543,-37.327108868772626,22.08108108108108,19.248015740954013,13733,81.89189189189189,-66.13513513513513,79.6477840765391,0.0030479627,80.75198425904595,335429.1891891892,0.0034899844,0.0030479627,0.0,2729776
0.29506737,44748.40554189682,0.5526315789473685,0.4473684210526316,-37.96381354199284,21.36842105263158,17.993560647219415,13771,82.52631578947368,-67.71052631578948,80.29878183583546,0.005845102,82.00643935278059,338027.7894736842,0.005095129,0.005845102,0.0,2739740
0.27109608,44891.81129169464,0.2926829268292683,0.7073170731707317,-37.50466021440617,21.951219512195124,18.319876400218366,13812,82.02439024390245,-67.0,79.76844435015288,0.0036743926,81.68012359978167,335971.9024390244,0.0029056035,0.0036743926,0.0,2749967
0.2648662,45028.34428477287,0.45,0.55,-37.61310784419682,21.975,18.380228576946358,13852,81.975,-66.9,79.7431778159236,0.0053102747,81.61977142305363,335769.6,0.004920718,0.0053102747,0.0,2759762
0.24190012,45185.663721084595,0.4888888888888889,0.5111111111111111,-41.43159386119981,22.0,17.46260996213386,13897,82.0,-67.71111111111111,79.72526549137709,0.010112356,82.53739003786613,335872.0,0.0075895004,0.010112356,0.0,2769869
0.2182624,45324.78207325935,0.48717948717948717,0.5128205128205128,-37.1577605655632,22.205128205128204,18.452264148326112,13936,81.74358974358974,-66.6923076923077,79.52753490881767,0.004363916,81.5477358516739,334821.74358974356,0.0047384826,0.004363916,0.0,2779719
0.27896246,45462.02463245392,0.5897435897435898,0.41025641025641024,-37.50136032976673,21.94871794871795,18.308567701787098,13975,82.02564102564102,-67.05128205128206,79.77091559217071,0.004188083,81.69143229821293,335977.0256410256,0.0043531065,0.004188083,0.0,2789897
0.3232805,45599.28317904472,0.7631578947368421,0.23684210526315788,-37.39838973584538,22.07894736842105,18.70763845944544,14013,81.92105263157895,-66.60526315789474,79.65323749631054,0.0073661013,81.29236154055454,335548.63157894736,0.007297789,0.0073661013,0.0,2799918
0.2533948,45738.8346221447,0.5,0.5,-40.440343064509456,21.477272727272727,18.00971689011023,14057,82.4090909090909,-67.61363636363636,80.19668217967613,0.0074384185,81.99028310988977,337547.63636363635,0.005306566,0.0074384185,0.0,2809994
0.24286272,45883.38917398453,0.5,0.5,-37.933550824107826,21.975,19.429003428350327,14097,82.0,-66.075,79.74691448564471,0.0044006975,80.57099657164967,335872.0,0.0046139467,0.0044006975,0.0,2819959
0.27831724,46013.8844332695,0.5945945945945946,0.40540540540540543,-36.70296041760923,23.135135135135137,17.736431813567343,14134,80.86486486486487,-66.54054054054055,78.66912015579665,0.0043584676,82.26356818643266,331222.4864864865,0.0043735346,0.0043584676,0.0,2829775
0.21781088,46152.17229819298,0.5,0.5,-38.31530103245836,21.30952380952381,18.130991097298626,14176,82.64285714285714,-67.66666666666667,80.36195465217753,0.005885869,81.86900890270138,338505.14285714284,0.0055603953,0.005885869,0.0,2839991
0.2275782,46296.049216747284,0.5384615384615384,0.46153846153846156,-37.96173331854632,22.128205128205128,17.209381491576156,14215,81.82051282051282,-67.74358974358974,79.59777768914667,0.0033881653,82.79061850842386,335136.8205128205,0.00458423,0.0033881653,0.0,2849958
0.2968193,46423.359486579895,0.8378378378378378,0.16216216216216217,-37.85153630053558,21.81081081081081,17.62311220060876,14252,82.1891891891892,-67.72972972972973,79.90337401744668,0.0064737764,82.37688779939121,336646.91891891893,0.007849273,0.0064737764,0.0,2859873
0.23156223,46571.72766685486,0.4634146341463415,0.5365853658536586,-38.89874695196791,22.146341463414632,17.8715852753282,14293,81.82926829268293,-67.2439024390244,79.58610230855876,0.0061809327,82.1284147246718,335172.68292682926,0.004281259,0.0061809327,0.0,2869792
0.25460795,46706.00445008278,0.6,0.4,-37.54492064961018,22.225,17.419089488212187,14333,81.75,-67.525,79.51307158509101,0.005843588,82.58091051178783,334848.0,0.0042777294,0.005843588,0.0,2879941
0.23329897,46846.436573028564,0.4473684210526316,0.5526315789473685,-36.87303615940865,23.236842105263158,18.23486997960294,14371,80.71052631578948,-66.0,78.56520256474691,0.0035404891,81.76513002039705,330590.3157894737,0.0045444337,0.0035404891,0.0,2889909
0.31446782,46988.03954935074,0.7894736842105263,0.21052631578947367,-39.397997569628316,20.710526315789473,16.922214885493638,14409,83.21052631578948,-69.13157894736842,80.91231039780176,0.0060423063,83.07778511450636,340830.3157894737,0.0076497467,0.0060423063,0.0,2899827
0.2925454,47118.442618370056,0.7435897435897436,0.2564102564102564,-37.878832860711334,22.333333333333332,18.278805325979118,14448,81.66666666666667,-66.76923076923077,79.4175118229558,0.007227109,81.72119467402086,334506.6666666667,0.006187451,0.007227109,0.0,2909818
0.27204588,47256.10177850723,0.5365853658536586,0.4634146341463415,-37.84908637226707,22.170731707317074,18.874416571516612,14489,81.82926829268293,-66.41463414634147,79.56799048231079,0.00519722,81.12558342848338,335172.68292682926,0.005379347,0.00519722,0.0,2919948
0.26525465,47395.80534529686,0.3902439024390244,0.6097560975609756,-38.71117290846988,21.26829268292683,18.599382195875027,14530,82.6829268292683,-67.3170731707317,80.40035466658243,0.0033348373,81.40061780412496,338669.26829268294,0.003994659,0.0033348373,0.0,2929900
0.25716168,47535.325392484665,0.6,0.4,-37.71874755706374,22.725,18.35528135522173,14570,81.25,-66.35,79.04799551677685,0.003971095,81.64471864477827,332800.0,0.004032459,0.003971095,0.0,2940000
0.24008945,47669.36428785324,0.7777777777777778,0.2222222222222222,-35.91896292752589,23.083333333333332,19.610918470334543,14606,80.91666666666667,-65.05555555555556,78.71704412191946,0.0047845156,80.38908152966545,331434.6666666667,0.0044504213,0.0047845156,0.0,2949847
0.28252572,47798.2736427784,0.8421052631578947,0.15789473684210525,-36.90379503092798,22.36842105263158,18.86972488858876,14644,81.63157894736842,-66.23684210526316,79.38435717165571,0.0062104585,81.13027511141122,334362.94736842107,0.0068937987,0.0062104585,0.0,2959992
0.23635471,47940.25351381302,0.65,0.35,-38.6684461602849,21.475,18.253967852770913,14684,82.525,-67.45,80.2144693641273,0.005766496,81.7460321472291,338022.4,0.007289493,0.005766496,0.0,2969798
0.25653082,48076.89425110817,0.6153846153846154,0.38461538461538464,-37.10740626228561,22.17948717948718,19.674820180841916,14723,81.82051282051282,-65.71794871794872,79.56054374029812,0.0062571773,80.3251798191581,335136.8205128205,0.006996738,0.0062571773,0.0,2979948
0.25158834,48212.27008652687,0.2564102564102564,0.7435897435897436,-37.058868182581875,23.0,18.52762626427638,14762,80.97435897435898,-65.97435897435898,78.78981732205898,0.0044961334,81.47237373572362,331670.9743589744,0.004213389,0.0044961334,0.0,2989797
0.2786515,48353.33487534523,0.375,0.625,-37.11056613041352,22.3,19.947035753430384,14802,81.65,-65.4,79.43865437462235,0.0050527435,80.05296424656963,334438.4,0.004653377,0.0050527435,0.0,2999852
0.21629296,48494.37089729309,0.40476190476190477,0.5952380952380952,-38.2181445500032,21.88095238095238,18.37211490958194,14844,82.11904761904762,-67.02380952380952,79.83687944879264,0.0059740753,81.62788509041809,336359.61904761905,0.0056957956,0.0059740753,0.0,3009771
0.27518848,48628.663305044174,0.5641025641025641,0.4358974358974359,-37.16463701746454,22.102564102564102,18.982564186799042,14883,81.8974358974359,-66.33333333333333,79.63241134920683,0.0067537087,81.01743581320093,335451.89743589744,0.0060506742,0.0067537087,0.0,3019910
0.27411664,48765.71013021469,0.55,0.45,-37.35429451211824,21.8,20.032497224889187,14923,82.175,-65.725,79.91098863167299,0.003885385,79.96750277511082,336588.8,0.0042821174,0.003885385,0.0,3029898
0.25055945,48902.75887584686,0.375,0.625,-36.63955426114259,22.55,19.90159221984014,14963,81.45,-65.25,79.21652561703182,0.0059665986,80.09840778015987,333619.2,0.0051947255,0.0059665986,0.0,3039805
0.26159975,49039.86775493622,0.5128205128205128,0.48717948717948717,-37.18893640804635,22.307692307692307,19.561669727809715,15002,81.66666666666667,-65.6923076923077,79.43574492358594,0.0049763,80.43833027219027,334506.6666666667,0.0054463814,0.0049763,0.0,3049903
0.2776222,49179.75770115852,0.325,0.675,-37.082542707070445,23.0,19.38100556086103,15042,81.0,-65.3,78.79511398343615,0.0061786314,80.61899443913894,331776.0,0.005084037,0.0061786314,0.0,3059961
0.24192332,49332.5890789032,0.16279069767441862,0.8372093023255814,-37.539679205652355,23.11627906976744,18.34115796070449,15085,80.86046511627907,-66.04651162790698,78.68288379298794,0.004913202,81.65884203929551,331204.4651162791,0.0048112255,0.004913202,0.0,3069977
0.27819145,49475.13064599037,0.25,0.75,-36.94883766867576,22.425,18.58950680817535,15125,81.575,-66.4,79.33105494906212,0.0069345366,81.41049319182464,334131.2,0.0068843635,0.0069345366,0.0,3079968
0.2910996,49607.25332093239,0.3333333333333333,0.6666666666666666,-37.64700587360948,22.358974358974358,19.10502095113033,15164,81.64102564102564,-66.05128205128206,79.39298048270321,0.0048634843,80.89497904886967,334401.641025641,0.0052086674,0.0048634843,0.0,3089835
0.22863483,49765.50483059883,0.19148936170212766,0.8085106382978723,-40.76147713169573,21.851063829787233,17.86594629275189,15211,82.14893617021276,-67.48936170212765,79.86492190987776,0.0078121475,82.13405370724811,336482.0425531915,0.006476027,0.0078121475,0.0,3099979
0.2279999,49902.469858407974,0.19047619047619047,0.8095238095238095,-38.19866576482319,22.0,19.01795542202762,15253,81.97619047619048,-66.4047619047619,79.72395621987846,0.006035548,80.9820445779724,335774.4761904762,0.005719903,0.006035548,0.0,3109941
0.24521838,50037.094026088715,0.3076923076923077,0.6923076923076923,-36.54794612696542,22.025641025641026,19.757988967543373,15292,81.94871794871794,-65.74358974358974,79.69897745119607,0.005445239,80.24201103245663,335661.9487179487,0.0057264245,0.005445239,0.0,3119937
0.25350294,50172.34552192688,0.48717948717948717,0.5128205128205128,-36.99439793287536,21.871794871794872,20.070214492048926,15331,82.05128205128206,-65.58974358974359,79.83448257746605,0.005543161,79.9297855079511,336082.0512820513,0.0060223634,0.005543161,0.0,3129853
0.21904136,50307.397320985794,0.4523809523809524,0.5476190476190477,-39.387149780167555,21.333333333333332,18.943046363554192,15373,82.61904761904762,-66.97619047619048,80.34086002191196,0.00719467,81.05695363644581,338407.61904761905,0.005877342,0.00719467,0.0,3139895
0.2157423,50450.128026008606,0.46153846153846156,0.5384615384615384,-38.194919581667186,21.974358974358974,19.051128971279734,15412,82.02564102564102,-66.41025641025641,79.75028561624416,0.00396326,80.94887102872026,335977.0256410256,0.0048029893,0.00396326,0.0,3149767
0.23660925,50583.85988879204,0.46153846153846156,0.5384615384615384,-37.87249470445929,22.435897435897434,18.183350545576438,15451,81.56410256410257,-66.76923076923077,79.32185069914036,0.0036594789,81.81664945442357,334086.5641025641,0.00414422,0.0036594789,0.0,3159885
0.25762594,50713.30436515808,0.5135135135135135,0.4864864864864865,-35.8297137573891,22.72972972972973,19.776851209197435,15488,81.21621621621621,-65.16216216216216,79.037638630937,0.008607229,80.22314879080254,332661.6216216216,0.007830429,0.008607229,0.0,3169809
0.23347236,50850.79084992409,0.5384615384615384,0.46153846153846156,-37.55216766383118,22.128205128205128,19.1505699902424,15527,81.87179487179488,-66.2051282051282,79.60820361905537,0.003613559,80.84943000975758,335346.8717948718,0.003547702,0.003613559,0.0,3179780
0.25749847,50979.36336898804,0.5789473684210527,0.42105263157894735,-35.73602123504014,22.86842105263158,19.878600336261567,15565,81.13157894736842,-65.0,78.91944255059546,0.0065982942,80.12139966373843,332314.94736842107,0.007602217,0.0065982942,0.0,3189847
0.21283896,51134.66560578346,0.4444444444444444,0.5555555555555556,-41.070328534080396,22.244444444444444,17.142976685722157,15610,81.68888888888888,-67.75555555555556,79.48809048092399,0.009434635,82.85702331427787,334597.68888888886,0.0076946183,0.009434635,0.0,3199997
0.23420425,51265.665553569794,0.6578947368421053,0.34210526315789475,-37.69922883054381,22.342105263157894,18.450165590931586,15648,81.65789473684211,-66.60526315789474,79.41042149375816,0.003632016,81.54983440906842,334470.7368421053,0.004293125,0.003632016,0.0,3209701
0.22275439,51398.86018705368,0.65,0.35,-37.7398548230362,22.1,19.86241153554866,15688,81.9,-65.65,79.6333475843212,0.006498284,80.13758846445133,335462.4,0.006678215,0.006498284,0.0,3219953
0.25462118,51535.626791000366,0.6153846153846154,0.38461538461538464,-37.30915170989675,21.71794871794872,19.28585738432359,15727,82.28205128205128,-66.41025641025641,79.99049360920343,0.005734674,80.71414261567641,337027.28205128206,0.0051382147,0.005734674,0.0,3229914
0.21526384,51669.45056462288,0.45,0.55,-36.564051522037595,22.2,20.063516915643294,15767,81.8,-65.4,79.54070193887925,0.005131497,79.93648308435671,335052.8,0.0049271532,0.005131497,0.0,3239961
0.22782125,51808.33974123001,0.358974358974359,0.6410256410256411,-37.63376060435009,22.512820512820515,19.126993771558542,15806,81.48717948717949,-65.92307692307692,79.24896784037426,0.005070465,80.87300622844145,333771.4871794872,0.005160253,0.005070465,0.0,3249954
0.21051767,51947.24028325081,0.5365853658536586,0.4634146341463415,-38.896860831355006,22.4390243902439,18.01392136780815,15847,81.51219512195122,-66.85365853658537,79.30955854248877,0.0055567473,81.98607863219188,333873.9512195122,0.0057596406,0.0055567473,0.0,3259882
0.21600889,52077.78529024124,0.717948717948718,0.28205128205128205,-37.20896462038269,22.333333333333332,18.536599379059602,15886,81.66666666666667,-66.53846153846153,79.41832314177427,0.0050973045,81.46340062094039,334506.6666666667,0.004950298,0.0050973045,0.0,3269841
0.22960213,52211.06464910507,0.6842105263157895,0.3157894736842105,-37.81990590437732,21.657894736842106,18.959280209827217,15924,82.3157894736842,-66.71052631578948,80.04108801402077,0.0057198782,81.04071979017279,337165.4736842105,0.00597405,0.0057198782,0.0,3279793
0.23423924,52343.66349864006,0.35,0.65,-37.6031705014734,22.35,18.323307796032775,15964,81.6,-66.65,79.39281190668413,0.0066246493,81.67669220396722,334233.6,0.0048695644,0.0066246493,0.0,3289925
0.2587011,52474.242673397064,0.5135135135135135,0.4864864864864865,-36.71676651115172,22.72972972972973,18.704139886253788,16001,81.27027027027027,-66.08108108108108,79.04863626640422,0.0055880263,81.2958601137462,332883.02702702704,0.0064504715,0.0055880263,0.0,3299752
0.21697627,52618.761239767075,0.4523809523809524,0.5476190476190477,-38.45531308821866,21.904761904761905,18.78388380092233,16043,82.0952380952381,-66.69047619047619,79.81383869985243,0.0068731904,81.21611619907769,336262.09523809527,0.0066186637,0.0068731904,0.0,3309869
0.26231888,52750.165350914,0.5263157894736842,0.47368421052631576,-36.49039974137071,22.342105263157894,19.590609138628814,16081,81.60526315789474,-65.60526315789474,79.39744059853082,0.0073137376,80.4093908613712,334255.15789473685,0.006524182,0.0073137376,0.0,3319979
0.2571074,52888.59362101555,0.4358974358974359,0.5641025641025641,-37.314149595998174,22.53846153846154,20.442593488162274,16120,81.46153846153847,-64.84615384615384,79.22536356571497,0.005970001,79.55740651183773,333666.46153846156,0.006281308,0.005970001,0.0,3329894
0.23136748,53025.25262260437,0.4634146341463415,0.5365853658536586,-37.30247421243683,21.951219512195124,19.239773145824262,16161,82.02439024390245,-66.2439024390244,79.76849907955852,0.006257106,80.76022685417576,335971.9024390244,0.005903488,0.006257106,0.0,3339944
