surrgain,EpisodesSoFar,TimeElapsed,TimestepsSoFar,Fce,MtR,AttNC,AttC,entropy,TtR,optimgain,entloss,meankl
0.0022833648,12199,9096.691249370575,2549890,0.1417,19.991993465866635,1.0,0.0,0.0052986145,35.425,0.0022833648,0.0,0.005514557
0.002970958,12240,9128.913757562637,2559891,0.13648780487804885,19.027836948180887,0.975609756097561,0.024390243902439025,-0.003878495,34.1219512195122,0.002970958,0.0,0.006101444
0.0021502662,12282,9159.420690059662,2569893,0.13114285714285712,18.5545429920233,0.9523809523809523,0.047619047619047616,-0.0008072853,32.785714285714285,0.0021502662,0.0,0.0077224565
0.0027374038,12324,9192.520399093628,2579895,0.13466666666666666,19.100917916336158,0.9523809523809523,0.047619047619047616,0.057060346,33.666666666666664,0.0027374038,0.0,0.008800483
0.0020992644,12367,9223.381113767624,2589898,0.13618604651162788,19.071418387000264,0.9302325581395349,0.06976744186046512,0.03659123,34.04651162790697,0.0020992644,0.0,0.006796592
0.0024886443,12409,9255.93552327156,2599992,0.14929851510496667,21.02925413737642,0.9523809523809523,0.047619047619047616,0.05912533,36.76190476190476,0.0024886443,0.0,0.006897955
0.002355941,12452,9287.519814014435,2609995,0.13748837209302325,19.78052403413905,0.9302325581395349,0.06976744186046512,0.035835903,34.372093023255815,0.002355941,0.0,0.008818364
0.0021291543,12493,9318.714501142502,2619830,0.14042275565718218,19.44754956894195,0.926829268292683,0.07317073170731707,0.016661666,34.02439024390244,0.0021291543,0.0,0.0048891646
0.0019699081,12537,9350.522333860397,2629795,0.13851045564604886,18.953226685473247,0.8863636363636364,0.11363636363636363,-0.012264127,33.13636363636363,0.0019699081,0.0,0.006053086
0.002474562,12578,9381.478252649307,2639796,0.14321951219512194,20.396053433503898,0.975609756097561,0.024390243902439025,0.061734803,35.80487804878049,0.002474562,0.0,0.008144082
0.0023916913,12624,9413.882666826248,2649864,0.13216507000736924,18.647271571172986,0.8695652173913043,0.13043478260869565,0.08552931,32.47826086956522,0.0023916913,0.0,0.0059622126
