EpisodesSoFar,surrgain,AttNC,AttC,MtR,TimeElapsed,optimgain,entropy,entloss,TtR,Fce,TimestepsSoFar,meankl
15402,0.00073514,1.7272727272727273,1.2727272727272727,14.754948254863832,46983.53389000893,0.00073514,1.3283721,0.0,77.86363636363636,0.1296103896103896,3419782,0.0038878287
15448,0.00015178528,1.9130434782608696,1.0869565217391304,13.384740869208326,47122.26255249977,0.00015178528,1.2959491,0.0,70.69565217391305,0.10012422360248453,3429816,0.0018785802
15491,0.00017805379,2.255813953488372,0.7441860465116279,14.1903442161829,47237.12029361725,0.00017805379,1.3038833,0.0,74.16279069767442,0.12421340629274967,3439905,0.0009380738
15539,0.0005100474,1.75,1.25,14.277829460845076,47375.35837674141,0.0005100474,1.2656151,0.0,75.1875,0.1038780663780664,3449959,0.0031598124
15582,0.00065206527,1.7674418604651163,1.2325581395348837,15.603219363528092,47497.42140865326,0.00065206527,1.2662323,0.0,81.76744186046511,0.12318489197877541,3459867,0.004994764
15624,0.000923614,1.9285714285714286,1.0714285714285714,15.496677394370812,47621.07764959335,0.000923614,1.2945532,0.0,80.42857142857143,0.11399359743897562,3469939,0.0031219402
15664,0.00040535076,1.85,1.15,17.115696402943374,47752.24329686165,0.00040535076,1.2796633,0.0,90.45,0.12060000000000004,3479939,0.00351536
15706,0.0005034429,2.0952380952380953,0.9047619047619048,14.911949081062382,47883.05933022499,0.0005034429,1.2795515,0.0,78.42857142857143,0.1045714285714286,3489967,0.0050794384
15754,0.0014322822,1.75,1.25,14.180416468486365,48010.20391201973,0.0014322822,1.2608649,0.0,73.5,0.11101033795865023,3499898,0.004195581
15797,0.00068669027,1.8837209302325582,1.1162790697674418,15.289796536807758,48126.02963256836,0.00068669027,1.2324752,0.0,79.81395348837209,0.11469600920763713,3509975,0.0033564742
15840,0.0018401596,1.8837209302325582,1.1162790697674418,15.417496697079649,48259.70942354202,0.0018401596,1.2288284,0.0,80.23255813953489,0.11878558650651674,3519785,0.004391009
15884,0.00061638944,1.9318181818181819,1.0681818181818181,13.962304902508073,48378.97891712189,0.00061638944,1.2226666,0.0,73.22727272727273,0.10455332546241639,3529839,0.0025270788
15926,0.0005293925,2.0476190476190474,0.9523809523809523,15.644532122160118,48516.28978037834,0.0005293925,1.2612206,0.0,81.35714285714286,0.11146031746031747,3539857,0.004120632
15968,0.0010786768,1.9761904761904763,1.0238095238095237,14.693819153221469,48632.77014875412,0.0010786768,1.2793099,0.0,76.78571428571429,0.10574220925057702,3549758,0.0035105566
16014,0.0006512873,1.8043478260869565,1.1956521739130435,13.75661534238758,48771.00540304184,0.0006512873,1.2804377,0.0,72.52173913043478,0.09780176345393742,3559916,0.003027524
16061,0.0010636724,1.574468085106383,1.425531914893617,15.171638692591895,48889.95141911507,0.0010636724,1.2706692,0.0,79.27659574468085,0.11642340391646593,3569985,0.0025511174
16106,0.00073605496,1.8222222222222222,1.1777777777777778,13.177347674103139,49018.18870806694,0.00073605496,1.3027829,0.0,69.0,0.09758771270634993,3579813,0.002892943
16156,0.00032785645,1.66,1.34,13.195535083459328,49150.295655965805,0.00032785645,1.2807194,0.0,68.64,0.14366260363089783,3589969,0.0019066674
16203,0.0003971344,1.702127659574468,1.297872340425532,12.550278936627011,49277.11869907379,0.0003971344,1.2881589,0.0,65.74468085106383,0.09995163034198104,3599782,0.0033456436
16247,0.0004286489,1.8181818181818181,1.1818181818181819,14.385014677541022,49423.690789699554,0.0004286489,1.2790945,0.0,75.0,0.10427272727272731,3609808,0.0016302592
16290,0.0005195068,2.0,1.0,14.948824606095108,49533.7269718647,0.0005195068,1.2983783,0.0,79.32558139534883,0.10576744186046518,3619813,0.0041416893
16335,0.0010159663,1.8444444444444446,1.1555555555555554,14.636895714012798,49665.7990963459,0.0010159663,1.2293599,0.0,76.73333333333333,0.11478518518518517,3629858,0.0060716826
16379,0.0007298879,1.8181818181818181,1.1818181818181819,13.629116876962796,49799.342337846756,0.0007298879,1.2137036,0.0,72.06818181818181,0.0977662337662338,3639908,0.0038172533
16425,0.0006402392,1.8695652173913044,1.1304347826086956,13.245814839413336,49926.403092861176,0.0006402392,1.2429172,0.0,69.3913043478261,0.12602491911699013,3649957,0.0027576024
16468,0.000679951,2.0232558139534884,0.9767441860465116,13.852259363787475,50055.8343026638,0.000679951,1.2855935,0.0,70.95348837209302,0.09823291799739109,3659785,0.0041849446
16513,0.0005052521,1.8666666666666667,1.1333333333333333,13.812049284612074,50179.81941485405,0.0005052521,1.2786859,0.0,73.13333333333334,0.09868013468013473,3669830,0.002141073
16569,0.0008975403,1.5714285714285714,1.4285714285714286,11.221945855531922,50312.993866205215,0.0008975403,1.2439656,0.0,58.125,0.1173238757326036,3679931,0.0032475337
16615,0.0004170166,1.8695652173913044,1.1304347826086956,13.66108747812827,50428.765698194504,0.0004170166,1.2329229,0.0,70.69565217391305,0.1027796302350078,3689979,0.003643398
16659,0.0010294113,1.8863636363636365,1.1136363636363635,13.619478660695613,50567.13736271858,0.0010294113,1.2008725,0.0,71.31818181818181,0.12626554078332733,3699800,0.003099885
16705,0.0006114461,1.673913043478261,1.326086956521739,14.715884166439185,50690.13457226753,0.0006114461,1.1779757,0.0,76.17391304347827,0.11450474049962539,3709896,0.0016800542
16747,0.0005562925,2.1904761904761907,0.8095238095238095,13.944546235418402,50818.26616072655,0.0005562925,1.2314326,0.0,72.85714285714286,0.10250169650169656,3719944,0.0035354341
16789,0.0008402293,1.9523809523809523,1.0476190476190477,14.790038091519508,50942.57453227043,0.0008402293,1.2281469,0.0,77.14285714285714,0.10285714285714287,3729950,0.0040103216
16835,0.0011791692,1.6521739130434783,1.3478260869565217,14.99532350646872,51066.850155591965,0.0011791692,1.2208278,0.0,77.28260869565217,0.11085956156121073,3739785,0.002918013
16881,0.0003122987,1.826086956521739,1.173913043478261,13.413618608165306,51194.82437419891,0.0003122987,1.2605478,0.0,70.82608695652173,0.10147717436888505,3749792,0.0019367477
16923,0.0003047933,2.0238095238095237,0.9761904761904762,15.020244963609574,51328.57424759865,0.0003047933,1.2556943,0.0,78.92857142857143,0.10523809523809528,3759800,0.0011853386
16965,0.00046352795,1.9761904761904763,1.0238095238095237,15.587491545635274,51465.66973900795,0.00046352795,1.2249864,0.0,83.71428571428571,0.11368831168831173,3769812,0.0033733838
17007,0.0006436462,2.0714285714285716,0.9285714285714286,14.496050351481477,51587.1155629158,0.0006436462,1.2094623,0.0,77.28571428571429,0.10436758563074357,3779986,0.0029617513
17052,0.002396674,1.8888888888888888,1.1111111111111112,13.709224684056055,51722.220927000046,0.002396674,1.2510165,0.0,71.86666666666666,0.10904801052252032,3789814,0.008967546
17094,0.00081030704,2.0,1.0,16.035939434771688,51854.945004701614,0.00081030704,1.2598771,0.0,84.42857142857143,0.11421621621621625,3799856,0.0028285428
17142,0.0010814565,1.6666666666666667,1.3333333333333333,14.345378531297692,51996.28038072586,0.0010814565,1.249433,0.0,74.9375,0.11962420912420914,3809757,0.0025254984
17185,0.0007883484,1.8837209302325582,1.1162790697674418,15.94197771225285,52121.24429273605,0.0007883484,1.2459713,0.0,82.6046511627907,0.11290566037735848,3819822,0.0013141318
17228,0.0009698537,1.8604651162790697,1.1395348837209303,17.475181699432827,52255.82047510147,0.0009698537,1.2327167,0.0,91.25581395348837,0.12572854324692287,3829881,0.002649839
17269,0.0015786687,2.024390243902439,0.975609756097561,16.14628807156471,52380.803780794144,0.0015786687,1.229858,0.0,84.73170731707317,0.13726829268292684,3839882,0.0044716243
17314,0.0011271999,1.6666666666666667,1.3333333333333333,15.264027050436795,52498.075674295425,0.0011271999,1.2514616,0.0,79.2,0.11747630173474187,3849763,0.0027503641
17357,0.00071124826,1.9534883720930232,1.0465116279069768,15.632658081652135,52643.032380104065,0.00071124826,1.2438855,0.0,83.30232558139535,0.11687374428277299,3859924,0.0031895027
17402,0.001188062,1.7333333333333334,1.2666666666666666,15.753276415314321,52783.31180548668,0.001188062,1.232127,0.0,80.66666666666667,0.1351432798715953,3869792,0.0033867075
17448,0.0012061168,1.9130434782608696,1.0869565217391304,14.631920626913969,52912.08126568794,0.0012061168,1.2172177,0.0,76.95652173913044,0.10669013112491374,3879894,0.002628694
17499,0.001028562,1.5686274509803921,1.4313725490196079,13.593152169299113,53035.458793878555,0.001028562,1.1913289,0.0,70.82352941176471,0.12789251810315885,3889998,0.0042032134
17542,0.0008433146,1.9069767441860466,1.0930232558139534,15.433539076356135,53170.69088745117,0.0008433146,1.1842706,0.0,81.13953488372093,0.11590546486931089,3899830,0.0024155693
17587,0.00030311508,1.9111111111111112,1.0888888888888888,14.245958814236241,53291.50032091141,0.00030311508,1.2012941,0.0,74.33333333333333,0.10811910198777369,3909842,0.005274667
17629,0.000537413,1.880952380952381,1.119047619047619,15.093400588906913,53415.55415725708,0.000537413,1.1671005,0.0,79.21428571428571,0.10561904761904765,3919846,0.0018896145
17673,0.0007242513,1.7272727272727273,1.2727272727272727,14.692830580492465,53548.862267017365,0.0007242513,1.1556836,0.0,76.70454545454545,0.1090450323670138,3929910,0.0015053655
17717,0.0009028178,1.7727272727272727,1.2272727272727273,14.188961182100392,53664.225048303604,0.0009028178,1.1687474,0.0,74.38636363636364,0.12450988142292493,3939942,0.008227898
17759,0.0012927635,2.0476190476190474,0.9523809523809523,14.722381196491034,53789.45185446739,0.0012927635,1.1811532,0.0,79.0,0.10533333333333339,3949952,0.0073778452
17803,0.0009616562,1.7954545454545454,1.2045454545454546,15.159684600913925,53923.259002923965,0.0009616562,1.1551079,0.0,79.9090909090909,0.11158382338764103,3959773,0.00475446
17844,0.0008459539,1.7073170731707317,1.2926829268292683,17.895440244170338,54076.295353889465,0.0008459539,1.1572814,0.0,94.39024390243902,0.1258536585365854,3969774,0.0021525451
17889,0.00097065023,1.8666666666666667,1.1333333333333333,15.303206076469511,54212.16430687904,0.00097065023,1.1466848,0.0,79.26666666666667,0.11368985709630872,3979863,0.002977956
17931,0.00132989,2.0238095238095237,0.9761904761904762,15.01455420117613,54374.063598394394,0.00132989,1.1620959,0.0,79.71428571428571,0.10628571428571432,3989885,0.003600775
17973,0.001501473,1.880952380952381,1.119047619047619,16.71343237963901,54516.1442759037,0.001501473,1.1630296,0.0,89.14285714285714,0.12087557603686641,3999919,0.005565458
18015,0.0014515956,1.880952380952381,1.119047619047619,16.2857182097058,54656.59185504913,0.0014515956,1.1619112,0.0,83.85714285714286,0.11718669690098264,4009756,0.0049408567
18057,0.0013664827,1.9047619047619047,1.0952380952380953,15.433650742869734,54778.81509876251,0.0013664827,1.1615026,0.0,80.14285714285714,0.10685714285714289,4019762,0.004039948
18098,0.0011911194,2.024390243902439,0.975609756097561,15.871175789496029,54911.2974820137,0.0011911194,1.1801094,0.0,84.21951219512195,0.11431978319783201,4029825,0.0040239533
18140,0.0010725341,2.1666666666666665,0.8333333333333334,14.525128667841779,55042.67470383644,0.0010725341,1.217339,0.0,76.35714285714286,0.10180952380952385,4039835,0.00299018
18186,0.000999969,1.8043478260869565,1.1956521739130435,13.625610148506567,55171.65485715866,0.000999969,1.2164198,0.0,70.23913043478261,0.10002113863748857,4049767,0.0032770871
18228,0.0007140925,2.0714285714285716,0.9285714285714286,14.745041032151656,55309.22959113121,0.0007140925,1.2148978,0.0,79.71428571428571,0.11289795918367347,4059781,0.0019442125
18271,0.00041637165,1.9767441860465116,1.0232558139534884,14.355534315400979,55430.24110865593,0.00041637165,1.2148881,0.0,75.06976744186046,0.100093023255814,4069804,0.0016160535
18314,0.00076455943,1.8604651162790697,1.1395348837209303,15.505188987859999,55564.14752459526,0.00076455943,1.1967107,0.0,80.5813953488372,0.13308970099667777,4079871,0.004177503
18358,0.0006436635,1.8409090909090908,1.1590909090909092,15.501517028430094,55678.00367331505,0.0006436635,1.1741834,0.0,80.79545454545455,0.11295382395382396,4089927,0.0036925352
18403,3.5858154e-06,1.8222222222222222,1.1777777777777778,13.790776456389752,55803.155313014984,3.5858154e-06,1.1817492,0.0,72.0,0.09924102564102567,4099960,0.003589087
18445,0.0011085513,1.9523809523809523,1.0476190476190477,14.718445511573764,55930.70060348511,0.0011085513,1.2136236,0.0,77.28571428571429,0.12676190476190477,4109962,0.0033079037
18490,0.0011693044,1.8222222222222222,1.1777777777777778,13.453894739130043,56054.94898200035,0.0011693044,1.2049671,0.0,70.4,0.16873469833469834,4119800,0.0059994184
18531,0.00083736266,1.975609756097561,1.024390243902439,14.976357123824316,56179.00624847412,0.00083736266,1.2178948,0.0,80.1219512195122,0.10682926829268295,4129807,0.0014001122
18575,0.0008411034,1.8863636363636365,1.1136363636363635,13.748462147473957,56298.20721769333,0.0008411034,1.2382282,0.0,72.61363636363636,0.1218888888888889,4139821,0.003263142
18619,0.0018706006,1.8863636363636365,1.1136363636363635,15.50506506204078,56429.25282239914,0.0018706006,1.2684722,0.0,81.54545454545455,0.11583349983349986,4149945,0.004513147
18663,0.00069662376,1.75,1.25,15.30422103371326,56546.262127161026,0.00069662376,1.2863767,0.0,80.25,0.10700000000000003,4159957,0.0018212335
18707,0.00089761,1.9772727272727273,1.0227272727272727,13.983685972003174,56673.45376944542,0.00089761,1.3232396,0.0,73.0909090909091,0.10266004876349709,4169997,0.0021110862
18749,0.00033216196,1.9523809523809523,1.0476190476190477,15.24693657216471,56801.11045217514,0.00033216196,1.3442266,0.0,80.85714285714286,0.13619047619047617,4179756,0.0018992615
18791,0.0005637044,1.9523809523809523,1.0476190476190477,15.636301880135411,56922.97450017929,0.0005637044,1.3662204,0.0,80.71428571428571,0.10761904761904766,4189764,0.0017864926
18831,0.00065014674,1.825,1.175,17.658235616088707,57041.62302613258,0.00065014674,1.3994521,0.0,92.325,0.12310000000000003,4199764,0.0038204528
18873,0.00074312807,1.880952380952381,1.119047619047619,15.776177047999981,57167.76253819466,0.00074312807,1.4102784,0.0,83.35714285714286,0.11114285714285717,4209770,0.0021435095
18917,0.0004826131,1.7272727272727273,1.2727272727272727,15.241387305430283,57293.4545879364,0.0004826131,1.4181378,0.0,80.79545454545455,0.15424598930481287,4219792,0.0010035646
18959,0.0010926407,1.5714285714285714,1.4285714285714286,17.05679400108686,57415.465124845505,0.0010926407,1.4632481,0.0,90.28571428571429,0.12038095238095241,4229798,0.005140877
19001,0.00048062173,1.7857142857142858,1.2142857142857142,15.609364260385389,57550.51279044151,0.00048062173,1.4890221,0.0,81.71428571428571,0.10895238095238101,4239800,0.0026170455
19043,0.00060663756,1.8095238095238095,1.1904761904761905,15.36835000835298,57671.3588719368,0.00060663756,1.5158589,0.0,81.07142857142857,0.1127619047619048,4249810,0.002421592
19084,0.00045835166,1.7317073170731707,1.2682926829268293,17.151503790225814,57804.35509514809,0.00045835166,1.5376409,0.0,88.3170731707317,0.11775609756097564,4259811,0.0018673422
19128,0.0005459432,1.7727272727272727,1.2272727272727273,15.7598401024711,57926.33669877052,0.0005459432,1.6036295,0.0,82.97727272727273,0.11853719008264463,4269839,0.007957904
19169,0.00041178742,1.8780487804878048,1.1219512195121952,17.231443996733642,58046.95684957504,0.00041178742,1.6816777,0.0,90.4390243902439,0.1273588850174216,4279846,0.005993044
19213,7.925771e-05,1.6363636363636365,1.3636363636363635,15.445682723326279,58171.902859926224,7.925771e-05,1.6944261,0.0,81.20454545454545,0.10827272727272728,4289870,0.0021369327
19255,0.00065801037,1.8571428571428572,1.1428571428571428,16.554296262654177,58276.151027441025,0.00065801037,1.7442607,0.0,86.92857142857143,0.13961904761904761,4299880,0.0092028
19301,0.00043283438,1.3695652173913044,1.6304347826086956,16.136091137726954,58402.568266391754,0.00043283438,1.7532669,0.0,83.47826086956522,0.12359600621331675,4309759,0.005566933
19348,0.0004983724,1.6170212765957446,1.3829787234042554,16.01921418335214,58529.061472415924,0.0004983724,1.7422234,0.0,84.06382978723404,0.11885842265237566,4319824,0.002281055
19400,0.00070227915,1.4038461538461537,1.5961538461538463,15.56475885791581,58662.883626937866,0.00070227915,1.7206193,0.0,80.13461538461539,0.13661991764420914,4329932,0.004369452
19446,0.00033030956,1.565217391304348,1.434782608695652,16.312256115214065,58804.453632354736,0.00033030956,1.6994244,0.0,85.8913043478261,0.12327153961129571,4339905,0.0042831497
19492,0.0005883204,1.5869565217391304,1.4130434782608696,16.0321352074421,58938.645523786545,0.0005883204,1.6934911,0.0,84.84782608695652,0.14097181079789775,4349945,0.0041445536
19542,0.00043689169,1.38,1.62,14.935548126111515,59065.3594660759,0.00043689169,1.6701283,0.0,78.06,0.11494236962268686,4359814,0.0019995912
19587,0.00062796834,1.6888888888888889,1.3111111111111111,16.850991345086136,59208.44175195694,0.00062796834,1.6293057,0.0,88.46666666666667,0.12169218106995887,4369883,0.0036764913
19632,0.0003914439,1.488888888888889,1.511111111111111,17.205614909935168,59328.18757748604,0.0003914439,1.6265893,0.0,89.33333333333333,0.14509940429940432,4379936,0.0036655166
19681,0.0006519938,1.489795918367347,1.510204081632653,14.848124432268316,59445.637979745865,0.0006519938,1.5939921,0.0,77.6938775510204,0.11393529525460729,4389865,0.004241529
19725,0.00038292134,1.6818181818181819,1.3181818181818181,17.470257075835136,59578.10554099083,0.00038292134,1.5553871,0.0,91.1590909090909,0.14715151515151514,4399947,0.0043275044
19767,0.000610488,1.8571428571428572,1.1428571428571428,16.830214264363992,59702.41620516777,0.000610488,1.5638833,0.0,87.78571428571429,0.11704761904761905,4409957,0.0022095162
19809,0.00027479656,1.5714285714285714,1.4285714285714286,17.73006961710678,59826.14565396309,0.00027479656,1.5811446,0.0,93.28571428571429,0.12623628691983124,4419788,0.0012556127
19858,0.0005112101,1.510204081632653,1.489795918367347,14.86900247581661,59955.957146406174,0.0005112101,1.6192216,0.0,77.51020408163265,0.12248313712723866,4429905,0.0033273816
19901,0.00039169478,1.744186046511628,1.255813953488372,16.60998668267367,60070.16888856888,0.00039169478,1.6403905,0.0,86.86046511627907,0.14065116279069767,4439934,0.0012334086
19944,0.00048069344,1.8837209302325582,1.1162790697674418,17.00962145463166,60193.1039288044,0.00048069344,1.6732172,0.0,87.69767441860465,0.14976505664877757,4449977,0.0022978839
19988,0.00039375102,1.6136363636363635,1.3863636363636365,16.819414301563583,60314.379417181015,0.00039375102,1.6657714,0.0,88.77272727272727,0.14242424242424237,4459762,0.0027554142
20033,0.0004129893,1.5555555555555556,1.4444444444444444,16.875312597491114,60439.66214752197,0.0004129893,1.6970314,0.0,88.6,0.12557460317460317,4469789,0.002175942
20076,0.00029342447,1.6511627906976745,1.3488372093023255,17.457455278550515,60559.886243104935,0.00029342447,1.6982342,0.0,91.95348837209302,0.12595348837209303,4479818,0.0049980846
20124,0.00037506715,1.4583333333333333,1.5416666666666667,16.227291323817006,60679.70765662193,0.00037506715,1.6691571,0.0,84.25,0.1236789768538995,4489920,0.005246857
20176,0.00073108316,1.5384615384615385,1.4615384615384615,13.704093090785225,60800.983013153076,0.00073108316,1.6596675,0.0,71.48076923076923,0.1619082321187584,4499978,0.006014836
20222,0.00047614644,1.4782608695652173,1.5217391304347827,16.231905155040778,60921.06520342827,0.00047614644,1.6322424,0.0,84.3913043478261,0.11675057208237984,4509785,0.0034228037
20268,0.00078052824,1.5869565217391304,1.4130434782608696,15.98880671640753,61047.21503853798,0.00078052824,1.6244282,0.0,83.41304347826087,0.11254369784804569,4519905,0.0043104584
20317,0.0006542979,1.2653061224489797,1.7346938775510203,15.720281094527929,61165.08706903458,0.0006542979,1.6169536,0.0,82.16326530612245,0.1360269070945763,4529863,0.0042347223
20367,0.00011220703,1.3,1.7,15.824627211179902,61289.774024009705,0.00011220703,1.5753088,0.0,81.6,0.127153339849221,4539788,0.004161131
20417,0.00077876257,1.4,1.6,17.162114177032148,61410.05410218239,0.00077876257,1.574869,0.0,88.44,0.1368983499493257,4549813,0.0034429824
20466,0.0005007019,1.489795918367347,1.510204081632653,15.411625561795981,61527.72680091858,0.0005007019,1.545087,0.0,81.55102040816327,0.12026966565261886,4559908,0.0029023348
20514,0.0007269633,1.3541666666666667,1.6458333333333333,15.991588570430837,61643.354766368866,0.0007269633,1.4835182,0.0,83.625,0.12407131403778264,4569895,0.00510601
20562,0.00048811187,1.5833333333333333,1.4166666666666667,15.483064454169332,61769.807373046875,0.00048811187,1.477625,0.0,81.0625,0.11579730892888788,4579792,0.0025143526
20604,0.00081210176,1.7142857142857142,1.2857142857142858,18.05361624201783,61890.98969364166,0.00081210176,1.4432461,0.0,95.35714285714286,0.12996273291925467,4589830,0.0028255652
20650,0.00070204673,1.8478260869565217,1.1521739130434783,15.658498923070683,62004.85500526428,0.00070204673,1.4318066,0.0,82.17391304347827,0.12457500234851093,4599755,0.0021561116
20692,0.0005077469,1.880952380952381,1.119047619047619,15.739864137697307,62134.68086671829,0.0005077469,1.4464003,0.0,82.92857142857143,0.11057142857142861,4609763,0.002281104
20739,0.00046035004,1.446808510638298,1.553191489361702,16.067904952698452,62253.93633508682,0.00046035004,1.4271234,0.0,82.85106382978724,0.12210457573986126,4619791,0.0019173265
20783,0.0006817749,1.6136363636363635,1.3863636363636365,17.979081289469505,62377.396844387054,0.0006817749,1.4307766,0.0,92.45454545454545,0.132974987974988,4629863,0.0017163529
20827,0.00063368597,1.8181818181818181,1.1818181818181819,16.753604212664015,62495.54177737236,0.00063368597,1.4362683,0.0,87.06818181818181,0.1193634410282455,4639898,0.0017921489
20873,0.00067143555,1.6956521739130435,1.3043478260869565,15.735733135993916,62618.945007801056,0.00067143555,1.4231716,0.0,80.6086956521739,0.11302955015998496,4649787,0.0049460195
20918,0.00044549763,1.711111111111111,1.288888888888889,16.27036613768875,62727.50245189667,0.00044549763,1.3842405,0.0,85.4,0.12390003741114852,4659856,0.004306528
20965,0.00082729594,1.702127659574468,1.297872340425532,13.658515112726535,62849.86554646492,0.00082729594,1.4293216,0.0,72.95744680851064,0.11194215713364651,4669967,0.0031609212
21006,0.001322894,1.829268292682927,1.170731707317073,15.717338413776401,62984.61999845505,0.001322894,1.4198438,0.0,82.6829268292683,0.11727528858078672,4679789,0.0025844488
21051,0.0005917178,1.7777777777777777,1.2222222222222223,14.640248673266306,63105.2571451664,0.0005917178,1.393835,0.0,76.13333333333334,0.10784932888462301,4689892,0.003188176
21097,0.0003713318,1.7826086956521738,1.2173913043478262,14.489851243071502,63235.91597008705,0.0003713318,1.4077592,0.0,75.65217391304348,0.1344980847331867,4699833,0.0017057416
21141,0.0005877909,1.8409090909090908,1.1590909090909092,15.59236245003808,63355.89210319519,0.0005877909,1.424317,0.0,80.18181818181819,0.10934343434343438,4709873,0.0015638648
21181,0.0006595784,1.95,1.05,16.91618312191435,63481.32898950577,0.0006595784,1.402579,0.0,89.25,0.11900000000000006,4719873,0.004586927
21226,0.0005301,1.8444444444444446,1.1555555555555554,14.463867765163302,63590.855656147,0.0005301,1.4368526,0.0,74.53333333333333,0.1110804036881731,4729799,0.0026585204
21272,0.0005393036,1.7826086956521738,1.2173913043478262,14.869692048233874,63714.87112593651,0.0005393036,1.4777861,0.0,76.95652173913044,0.10853218111441175,4739861,0.0041243695
21320,0.00095458934,1.7083333333333333,1.2916666666666667,14.235876701783058,63847.98386597633,0.00095458934,1.4670383,0.0,75.0,0.11125724819842468,4749955,0.0047272756
21366,0.00079934084,1.6304347826086956,1.3695652173913044,14.521437287933336,63955.64771318436,0.00079934084,1.463504,0.0,76.69565217391305,0.11143866095121455,4759820,0.003715616
21414,0.00015654297,1.7291666666666667,1.2708333333333333,13.51872307739705,64073.458622694016,0.00015654297,1.4366549,0.0,71.5625,0.10056016514349853,4769984,0.0034983144
21456,0.000771519,1.7857142857142858,1.2142857142857142,17.02052645980008,64195.783121585846,0.000771519,1.4092633,0.0,88.64285714285714,0.11819047619047618,4779988,0.0038700523
21500,0.00014483744,1.75,1.25,14.56970991426657,64312.7482984066,0.00014483744,1.3976195,0.0,75.95454545454545,0.10405321507760533,4789813,0.0033294263
21546,0.0006215129,1.608695652173913,1.391304347826087,15.440436737743102,64435.619755744934,0.0006215129,1.3679208,0.0,80.54347826086956,0.11801254037465717,4799878,0.0019871416
21593,0.00020129597,1.8297872340425532,1.1702127659574468,14.663524376238255,64561.11706614494,0.00020129597,1.3466805,0.0,76.14893617021276,0.10769885433715222,4809951,0.0014718145
21638,0.00045660196,1.8222222222222222,1.1777777777777778,13.40558674026933,64693.095824718475,0.00045660196,1.3857414,0.0,69.86666666666666,0.09518024691358028,4819773,0.0036750326
21685,0.00055519,1.7446808510638299,1.2553191489361701,14.026273922166396,64807.40252780914,0.00055519,1.3332989,0.0,74.04255319148936,0.11055464629932717,4829814,0.003662377
21725,0.00011947021,1.925,1.075,16.52420305726154,64935.37803244591,0.00011947021,1.2935404,0.0,88.5,0.11800000000000004,4839814,0.0030361388
21770,0.00042862803,1.9777777777777779,1.0222222222222221,13.23072696605701,65056.83758497238,0.00042862803,1.3376467,0.0,69.46666666666667,0.10085986749212558,4849931,0.0030766989
21812,0.00037238438,1.9047619047619047,1.0952380952380953,14.724888754359887,65192.799416303635,0.00037238438,1.3526732,0.0,78.71428571428571,0.10702947845804996,4859955,0.0016207733
21855,0.0004472102,2.0697674418604652,0.9302325581395349,14.26768579590477,65302.669921159744,0.0004472102,1.3781714,0.0,74.44186046511628,0.10831493552702746,4869775,0.0017964767
21900,8.068034e-05,1.7777777777777777,1.2222222222222223,15.446340580040285,65427.10207033157,8.068034e-05,1.3666878,0.0,81.06666666666666,0.11983157894736846,4879844,0.0011492725
21945,0.00043092243,1.8666666666666667,1.1333333333333333,14.184819734597408,65541.98536586761,0.00043092243,1.3382078,0.0,74.33333333333333,0.10660795422900689,4889909,0.0013425448
21992,0.0005760518,1.7659574468085106,1.2340425531914894,14.024911642763568,65658.78787326813,0.0005760518,1.348276,0.0,72.76595744680851,0.10885604986373418,4899751,0.0020983596
22034,0.00086806744,1.8333333333333333,1.1666666666666667,15.812540005239693,65769.12245893478,0.00086806744,1.331712,0.0,81.85714285714286,0.1091428571428572,4909765,0.0047550425
22083,0.00047707316,1.653061224489796,1.346938775510204,14.018171372165664,65897.12682437897,0.00047707316,1.3039653,0.0,71.0204081632653,0.10884134680611016,4919845,0.0019288603
22126,0.0011398257,1.9767441860465116,1.0232558139534884,15.937322124315811,66027.938580513,0.0011398257,1.2834471,0.0,81.62790697674419,0.11420047319522189,4929890,0.008093987
22169,0.00080425723,1.8837209302325582,1.1162790697674418,15.56527658460525,66142.33069896698,0.00080425723,1.2418247,0.0,82.18604651162791,0.11760649686231085,4939925,0.0050286837
22211,0.0013339707,1.9761904761904763,1.0238095238095237,15.234610342250944,66268.48003697395,0.0013339707,1.2534053,0.0,81.21428571428571,0.11242424242424247,4949939,0.0035793828
22258,0.0004925588,1.6382978723404256,1.3617021276595744,14.06773760973304,66381.89166355133,0.0004925588,1.2368299,0.0,73.2127659574468,0.11027070598165728,4959893,0.0027040858
22303,0.0008572611,1.711111111111111,1.288888888888889,14.941061922498982,66510.1306977272,0.0008572611,1.214044,0.0,80.4,0.10963660130718957,4969926,0.003521535
22349,0.00046279092,1.826086956521739,1.173913043478261,12.592306863012704,66625.55708265305,0.00046279092,1.2062962,0.0,65.8695652173913,0.09668030690537088,4979755,0.0011292872
22398,0.0010513484,1.836734693877551,1.163265306122449,12.840958134929497,66731.9156908989,0.0010513484,1.190904,0.0,66.36734693877551,0.09929203676142453,4989896,0.0037692918
22444,0.0008293915,1.7826086956521738,1.2173913043478262,14.47461310137755,66845.53375792503,0.0008293915,1.155873,0.0,75.65217391304348,0.1101187274230753,4999763,0.0052148113
