Fce,AttC,meankl,EpisodesSoFar,MtR,TimeElapsed,TimestepsSoFar,TtR,entloss,entropy,AttNC,optimgain,surrgain
0.1644444444444444,6.534883720930233,0.008933204,2816,22.51325149122785,6687.631023645401,679884,393.48837209302326,0.0,4.7390137,3.4651162790697674,1.6853332e-07,1.6853332e-07
0.16367963386727688,6.9523809523809526,0.008933204,2858,22.752221994582232,6775.680827379227,689926,396.9047619047619,0.0,4.83662,3.0476190476190474,4.470825e-08,4.470825e-08
0.16355225726654302,6.404761904761905,0.010174744,2900,23.2358550994675,6880.672892093658,699972,397.85714285714283,0.0,4.739014,3.5952380952380953,9.582519e-08,9.582519e-08
0.16146341463414637,6.853658536585366,0.008933204,2941,23.2228836272479,6970.650902271271,709975,403.6585365853659,0.0,4.83662,3.1463414634146343,1.0253906e-07,1.0253906e-07
0.1541328847771236,6.7073170731707314,0.010174781,2982,21.97636886565952,7070.25151848793,719761,379.7560975609756,0.0,4.7390137,3.292682926829268,7.774353e-08,7.774353e-08
0.16274349965654314,6.704545454545454,0.008933102,3026,22.600238490481544,7167.613339662552,729867,390.22727272727275,0.0,4.83662,3.2954545454545454,1.1299133e-07,1.1299133e-07
0.15503103448275862,6.9,0.010128021,3066,21.87345829714946,7272.353538751602,739762,384.5,0.0,4.7392535,3.1,3.0517577e-09,3.0517577e-09
0.16570000000000001,6.5,0.008933196,3106,23.93713470166807,7367.445438146591,749762,414.25,0.0,4.836852,3.5,1.1550903e-07,1.1550903e-07
0.1656063152533741,6.690476190476191,0.008933102,3148,23.342124502690783,7468.007829666138,759858,399.04761904761904,0.0,4.9343786,3.3095238095238093,1.3763427e-07,1.3763427e-07
0.16208025177025964,6.7560975609756095,0.010174744,3189,23.277595184027188,7566.5163033008575,769889,396.5853658536585,0.0,4.836852,3.2439024390243905,8.5449216e-08,8.5449216e-08
0.14924734524734526,7.0,0.010173919,3233,20.832557652209324,7671.0869019031525,779959,362.95454545454544,0.0,4.7392535,3.0,2.5939942e-08,2.5939942e-08
0.1626341463414634,6.317073170731708,0.008933204,3274,23.437561996327954,7767.995644807816,789970,406.5853658536585,0.0,4.83686,3.682926829268293,1.6807556e-07,1.6807556e-07
0.14828571428571427,6.761904761904762,0.010174639,3316,21.333270919836917,7872.755250453949,799994,370.7142857142857,0.0,4.7392545,3.238095238095238,1.6174317e-08,1.6174317e-08
0.1598298355076574,6.414634146341464,0.01017476,3357,22.696676069863752,7963.573776006699,809798,394.8780487804878,0.0,4.6416154,3.5853658536585367,6.736755e-08,6.736755e-08
0.15431196823596144,6.902439024390244,0.008933102,3398,21.69195257169422,8075.605412483215,819841,377.5609756097561,0.0,4.7392545,3.097560975609756,2.0805359e-07,2.0805359e-07
0.1551376891842008,7.0,0.010174863,3440,22.12433433246304,8162.7833342552185,829993,384.04761904761904,0.0,4.6416154,3.0,2.3910522e-07,2.3910522e-07
0.16736901408450705,6.325,0.008933102,3480,23.49466269342002,8265.882814884186,839814,412.75,0.0,4.7392545,3.675,1.6117096e-07,1.6117096e-07
0.1645,6.3,0.00893294,3520,23.757301532013216,8353.975596904755,849814,411.25,0.0,4.83686,3.7,3.677368e-08,3.677368e-08
0.15810151615029666,6.585365853658536,0.008933196,3561,22.323277857868177,8458.586495637894,859851,386.8292682926829,0.0,4.934379,3.4146341463414633,1.3076782e-07,1.3076782e-07
0.15743472022955524,7.024390243902439,0.008933067,3602,22.445232471359155,8550.613112688065,869868,390.2439024390244,0.0,5.0319858,2.975609756097561,6.67572e-08,6.67572e-08
0.16469999999999996,6.675,0.008933196,3642,23.35610807299621,8652.703456163406,879868,411.75,0.0,5.129624,3.325,2.053833e-07,2.053833e-07
0.15348693544042377,7.27906976744186,0.008933102,3685,20.99392520934234,8744.15491938591,889925,371.6279069767442,0.0,5.227235,2.7209302325581395,6.5460206e-08,6.5460206e-08
0.16712597328087858,6.690476190476191,0.008932599,3727,22.530173335526353,8838.858572006226,899784,394.04761904761904,0.0,5.3247523,3.3095238095238093,1.6021728e-08,1.6021728e-08
0.15588041532402436,6.738095238095238,0.008931296,3769,21.63593033857243,8940.535275697708,909838,379.5238095238095,0.0,5.4223623,3.261904761904762,8.8500975e-09,8.8500975e-09
0.16301446878875572,6.536585365853658,0.01017476,3810,23.041523812151727,9030.740745544434,919897,401.219512195122,0.0,5.3247213,3.4634146341463414,4.058838e-08,4.058838e-08
0.17979547412105554,5.674418604651163,0.0101699745,3853,24.942639918490265,9133.764544487,929944,428.13953488372096,0.0,5.2272367,4.325581395348837,3.90625e-08,3.90625e-08
0.17314127592288514,6.357142857142857,0.010174639,3895,24.051231915650973,9226.012310266495,940000,420.0,0.0,5.1296268,3.642857142857143,2.5634765e-08,2.5634765e-08
0.1743,6.225,0.008933204,3935,24.448508948054346,9322.557857513428,949755,423.5,0.0,5.2272367,3.775,4.318237e-08,4.318237e-08
0.1644185149469624,6.404761904761905,0.008932931,3977,23.239373419185092,9418.60515165329,959955,405.95238095238096,0.0,5.3247538,3.5952380952380953,3.7689208e-08,3.7689208e-08
0.16969999999999996,6.725,0.010174863,4017,24.422890231722707,9524.291867256165,969955,424.25,0.0,5.2272367,3.275,1.0177612e-07,1.0177612e-07
0.15364243650875328,7.195121951219512,0.010174744,4058,21.788366964612997,9615.052198886871,979811,375.8536585365854,0.0,5.1296263,2.8048780487804876,1.3061523e-07,1.3061523e-07
0.16145581510287269,6.829268292682927,0.008930675,4099,22.776953575519304,9720.562832832336,989765,391.219512195122,0.0,5.227234,3.1707317073170733,1.26647945e-08,1.26647945e-08
0.16070383275261327,7.0,0.008933204,4141,22.738808845527092,9813.728951215744,999819,396.9047619047619,0.0,5.3247223,3.0,5.79834e-08,5.79834e-08
0.1622,6.55,0.008933102,4181,23.547644081968205,9914.957282304764,1009819,405.5,0.0,5.4223623,3.45,4.119873e-08,4.119873e-08
0.16309999999999997,6.65,0.008933102,4221,22.87021205462234,10004.044261217117,1019819,407.75,0.0,5.519975,3.35,6.3171385e-08,6.3171385e-08
0.16781168462847418,6.390243902439025,0.008929695,4262,23.80302385603576,10101.553832292557,1029862,413.6585365853659,0.0,5.6174936,3.6097560975609757,-1.2207031e-09,-1.2207031e-09
0.15893091703618017,6.761904761904762,0.0089325905,4304,22.29155429757014,10188.075885295868,1039932,389.76190476190476,0.0,5.715109,3.238095238095238,-3.2043457e-09,-3.2043457e-09
0.15406002438560581,7.023255813953488,0.010174871,4347,20.662002123468593,10287.157233476639,1049756,361.16279069767444,0.0,5.6174936,2.9767441860465116,6.3171385e-08,6.3171385e-08
0.17439999999999997,6.125,0.010174751,4387,24.911493859223093,10374.027099132538,1059756,436.0,0.0,5.519965,3.875,8.041382e-08,8.041382e-08
0.17204017216642756,6.146341463414634,0.008933067,4428,24.14145155659059,10471.746688842773,1069807,424.390243902439,0.0,5.6174936,3.8536585365853657,4.4174193e-08,4.4174193e-08
0.17114222619485778,6.818181818181818,0.008933204,4472,22.808549368621694,10567.109786748886,1079871,394.54545454545456,0.0,5.715109,3.1818181818181817,1.2512207e-08,1.2512207e-08
0.17291056910569108,6.365853658536586,0.008933204,4513,25.048671184850242,10662.51022696495,1089886,424.6341463414634,0.0,5.8127065,3.6341463414634148,1.8005371e-08,1.8005371e-08
0.15287804878048783,6.926829268292683,0.008933102,4554,22.117509974496127,10757.230366945267,1099899,382.1951219512195,0.0,5.910319,3.073170731707317,3.5095216e-08,3.5095216e-08
0.16410436755530342,6.536585365853658,0.01017476,4595,23.250386656873992,10849.278885364532,1109942,404.390243902439,0.0,5.8127065,3.4634146341463414,2.7618409e-08,2.7618409e-08
0.16622448083317645,6.714285714285714,0.010174744,4637,23.239040688792965,10949.810724973679,1119755,398.3333333333333,0.0,5.715109,3.2857142857142856,0.0,0.0
0.1614341954341954,7.023809523809524,0.00893294,4679,22.68470165638268,11041.283892154694,1129867,394.5238095238095,0.0,5.8127065,2.9761904761904763,1.0070801e-08,1.0070801e-08
0.16222138836772976,6.7560975609756095,0.010174871,4720,23.478296034595175,11145.832179069519,1139932,400.0,0.0,5.715109,3.2439024390243905,1.8005371e-08,1.8005371e-08
0.1677541717541718,6.428571428571429,0.010166138,4762,22.94856949808935,11233.071944713593,1149817,397.14285714285717,0.0,5.617505,3.5714285714285716,5.493164e-09,5.493164e-09
0.171827392120075,6.170731707317073,0.008931296,4803,24.638483418225277,11337.62218260765,1159856,425.609756097561,0.0,5.71512,3.8292682926829267,7.781982e-09,7.781982e-09
0.1585819288441321,7.355555555555555,0.008933204,4848,21.465578368425795,11427.462908744812,1169979,372.22222222222223,0.0,5.812717,2.6444444444444444,3.6315917e-08,3.6315917e-08
0.15855817391154883,6.878048780487805,0.008933196,4889,22.269478353023644,11527.435231924057,1179805,387.3170731707317,0.0,5.9103227,3.1219512195121952,2.105713e-08,2.105713e-08
0.17505691056910566,6.560975609756097,0.010174751,4930,24.047765713773313,11620.797850847244,1189808,417.5609756097561,0.0,5.812717,3.4390243902439024,-2.89917e-09,-2.89917e-09
0.1648366592756837,6.853658536585366,0.010174751,4971,23.844252153849546,11719.992182731628,1199841,410.4878048780488,0.0,5.812717,3.1463414634146343,-2.89917e-09,-2.89917e-09
0.16361904761904764,6.714285714285714,0.008931977,5013,23.35123063866274,11810.696387767792,1209883,409.04761904761904,0.0,5.9103217,3.2857142857142856,7.629395e-09,7.629395e-09
0.1632730562503326,6.72093023255814,0.008933102,5056,22.83221439551719,11913.407645463943,1219950,398.13953488372096,0.0,6.007855,3.2790697674418605,3.0517577e-09,3.0517577e-09
0.16790243902439025,6.463414634146342,0.010174751,5097,24.161307735699083,12013.022202730179,1229955,419.7560975609756,0.0,5.9103217,3.5365853658536586,-1.0986328e-08,-1.0986328e-08
0.16862504289506583,6.659090909090909,0.008933416,5141,23.053690118651126,12114.231352567673,1239820,394.3181818181818,0.0,6.007855,3.340909090909091,9.155274e-09,9.155274e-09
0.16659999999999997,7.0,0.010174266,5181,23.8826168297293,12216.85369181633,1249820,416.5,0.0,5.9103217,3.0,9.765625e-09,9.765625e-09
0.1620501747248735,6.785714285714286,0.008933204,5223,22.746872586172742,12314.102444171906,1259914,391.9047619047619,0.0,6.007855,3.2142857142857144,3.2196045e-08,3.2196045e-08
0.16999999999999998,6.675,0.01017476,5263,24.218585574711476,12410.281052589417,1269914,425.0,0.0,5.9103217,3.325,5.340576e-09,5.340576e-09
