EpisodesSoFar,AttNC,meankl,Ptt,TimestepsSoFar,entloss,Tmc,entropy,surrgain,MpbtN,MtR,optimgain,TimeElapsed,MpbtA,TtR,Tbt,Tmt,AttC
15244,2.6065573770491803,0.0034183098,58.8363553362554,2219875,0.0,44.63934426229508,0.21656701,0.0021851182,34.14910704104449,-13.827015304768413,0.0021851182,39486.80138134956,65.85089295895551,-207.21311475409837,247237.24590163934,60.36065573770492,7.39344262295082
15304,3.4166666666666665,0.003634939,57.864866666366,2229905,0.0,45.7,0.21695769,0.0026530034,30.48833949977062,-12.600886038406522,0.0026530034,39644.776710510254,69.51166050022935,-181.5,243165.86666666667,59.36666666666667,6.583333333333333
15363,3.7288135593220337,0.0035186221,59.26692037567764,2239884,0.0,44.20338983050848,0.22571293,0.0025411323,31.964805860641395,-13.420299387656332,0.0025411323,39798.6411485672,68.0351941393586,-195.42372881355934,249231.18644067796,60.847457627118644,6.271186440677966
15422,3.610169491525424,0.0032224292,59.38096283696835,2249861,0.0,44.067796610169495,0.218917,0.0025520704,30.952552486931886,-12.822486774031137,0.0025520704,39952.83387303352,69.04744751306811,-189.32203389830508,249647.7288135593,60.94915254237288,6.389830508474576
15483,3.8524590163934427,0.0040829503,58.640871880287506,2259972,0.0,44.85245901639344,0.22858742,0.0030594582,28.487613307791733,-11.93607711324678,0.0030594582,40105.52648973465,71.51238669220827,-172.13114754098362,246431.47540983607,60.16393442622951,6.147540983606557
15541,3.706896551724138,0.0040926407,58.87458557483327,2269905,0.0,44.60344827586207,0.2316125,0.0027941363,29.5153317543677,-12.321922915913694,0.0027941363,40259.22133398056,70.48466824563234,-179.13793103448276,247454.89655172414,60.41379310344828,6.293103448275862
15601,3.4833333333333334,0.0039981697,58.085796214936245,2279954,0.0,45.46666666666667,0.20716451,0.00274251,29.203146511487617,-11.83191759003433,0.00274251,40413.42140889168,70.79685348851238,-174.5,244121.6,59.6,6.516666666666667
15659,3.6724137931034484,0.0038395373,57.544575970350145,2289902,0.0,46.01724137931034,0.23466918,0.0031033936,27.403751741321436,-11.065369679356712,0.0031033936,40570.128373622894,72.59624825867857,-162.24137931034483,241664.0,59.0,6.327586206896552
15718,3.6440677966101696,0.0044474984,58.36483492242723,2299858,0.0,45.16949152542373,0.2474687,0.0031926155,28.381402915761125,-11.545714605020333,0.0031926155,40723.865349292755,71.61859708423889,-170.33898305084745,245343.45762711865,59.898305084745765,6.3559322033898304
15776,3.0517241379310347,0.004428215,58.6655706691942,2309897,0.0,44.827586206896555,0.22669336,0.0027939714,30.62954426122244,-12.268918720118663,0.0027939714,40876.2947409153,69.3704557387776,-185.51724137931035,246536.8275862069,60.189655172413794,6.948275862068965
15835,2.9491525423728815,0.004643062,58.382167949052864,2319821,0.0,45.13559322033898,0.22690707,0.0035374286,32.31107344181831,-13.077225799294178,0.0035374286,41034.21063733101,67.68892655818168,-194.40677966101694,245343.45762711865,59.898305084745765,7.0508474576271185
15895,2.933333333333333,0.0037647663,57.511415487634466,2329894,0.0,46.06666666666667,0.22294967,0.0023839558,28.84899462314447,-11.679496578255632,0.0023839558,41185.646005153656,71.15100537685557,-171.0,241595.73333333334,58.983333333333334,7.066666666666666
15955,3.15,0.0045637195,56.64432286829997,2339889,0.0,47.016666666666666,0.25291997,0.0033462204,29.72827221216045,-11.92562905726832,0.0033462204,41348.37459921837,70.27172778783952,-171.83333333333334,237977.6,58.1,6.85
16016,3.3278688524590163,0.0045356806,57.179065285819796,2349969,0.0,46.42622950819672,0.23779887,0.003950431,29.523158199559706,-11.843464747079512,0.003950431,41499.76130080223,70.47684180044027,-172.95081967213116,240186.75409836066,58.63934426229508,6.672131147540983
16076,3.3666666666666667,0.0039583575,57.297702291334524,2359834,0.0,46.3,0.2568742,0.0030197084,28.405074391836596,-11.612017379449718,0.0030197084,41658.48855447769,71.59492560816342,-167.33333333333334,240708.26666666666,58.766666666666666,6.633333333333334
16138,2.8870967741935485,0.0033133142,58.480962357608675,2369993,0.0,45.03225806451613,0.25223804,0.002792051,29.394835598548752,-12.31145733072934,0.002792051,41812.48344230652,70.60516440145126,-176.61290322580646,245760.0,60.0,7.112903225806452
16198,2.933333333333333,0.0035675012,57.66800113420219,2379883,0.0,45.9,0.2470877,0.0025810758,30.50260110424522,-12.309394688203556,0.0025810758,41974.18317651749,69.49739889575478,-181.0,242278.4,59.15,7.066666666666666
16259,3.4262295081967213,0.0042940225,56.3035638484854,2389850,0.0,47.36065573770492,0.2596448,0.002927349,28.889679013630868,-11.647472106008474,0.002927349,42131.68790769577,71.11032098636913,-166.2295081967213,236426.49180327868,57.721311475409834,6.573770491803279
16321,3.1129032258064515,0.0046993326,57.72564479812167,2399941,0.0,45.83870967741935,0.24653082,0.0030697228,28.450429231364897,-11.675038390905792,0.0030697228,42285.83895921707,71.54957076863512,-168.8709677419355,242522.83870967742,59.20967741935484,6.887096774193548
16381,3.033333333333333,0.0037012931,58.024601939833815,2409967,0.0,45.516666666666666,0.22417024,0.0024860392,28.86672253035453,-11.838205360536852,0.0024860392,42441.84702515602,71.13327746964545,-172.33333333333334,243780.26666666666,59.516666666666666,6.966666666666667
16442,3.459016393442623,0.0032027015,57.26403572604238,2419901,0.0,46.32786885245902,0.23882554,0.0027325929,27.405152203527095,-11.305417285521507,0.0027325929,42600.26028060913,72.5948477964729,-161.14754098360655,240522.49180327868,58.721311475409834,6.540983606557377
16502,3.5166666666666666,0.0038955493,56.181645369883455,2429909,0.0,47.516666666666666,0.23573066,0.0032175644,27.00386887163152,-10.889241513398087,0.0032175644,42759.81842589378,72.99613112836846,-156.0,235997.86666666667,57.61666666666667,6.483333333333333
16563,3.377049180327869,0.00359945,57.373073710713584,2439867,0.0,46.21311475409836,0.22664979,0.0031282702,28.92432923089881,-11.62761161662719,0.0031282702,42912.31895709038,71.0756707691012,-170.49180327868854,240992.52459016393,58.83606557377049,6.622950819672131
16624,3.5737704918032787,0.005173513,57.47898968730938,2449873,0.0,46.09836065573771,0.23621877,0.0039058435,28.849564329266784,-11.634536285533764,0.0039058435,43070.20752811432,71.1504356707332,-170.1639344262295,241462.55737704918,58.950819672131146,6.426229508196721
16686,3.338709677419355,0.0033796574,57.632582520273544,2459971,0.0,45.95161290322581,0.23198785,0.0030416513,29.43316692405005,-12.082864025261912,0.0030416513,43226.24353933334,70.56683307594994,-174.67741935483872,242192.51612903227,59.12903225806452,6.661290322580645
16747,3.0655737704918034,0.004111425,56.179510232336085,2469944,0.0,47.50819672131148,0.22563876,0.0028504746,28.452138248587527,-11.504120334902385,0.0028504746,43383.40715813637,71.54786175141248,-164.4262295081967,235956.45901639343,57.60655737704918,6.934426229508197
16808,3.0163934426229506,0.005349039,57.293112854399766,2479894,0.0,46.32786885245902,0.25231147,0.003244728,28.785387681853255,-11.834337038614066,0.003244728,43543.78369855881,71.21461231814673,-169.672131147541,240791.0819672131,58.78688524590164,6.983606557377049
16870,3.0,0.003588801,58.01441924893397,2489934,0.0,45.53225806451613,0.22385105,0.0025445828,29.554348222803128,-12.06290319719695,0.0025445828,43698.45588326454,70.44565177719684,-176.61290322580646,243778.06451612903,59.516129032258064,7.0
16932,2.564516129032258,0.0040682456,56.17893122935252,2499954,0.0,47.5,0.22482823,0.0032667865,30.424663844166542,-12.000793423766194,0.0032667865,43863.18564558029,69.57533615583347,-176.29032258064515,235916.38709677418,57.596774193548384,7.435483870967742
16993,2.918032786885246,0.00370007,56.651351486156656,2509917,0.0,46.98360655737705,0.24268982,0.0027579782,27.404586176074123,-11.049406183025242,0.0027579782,44017.03856301308,72.59541382392585,-159.34426229508196,237903.73770491802,58.08196721311475,7.081967213114754
17055,2.8225806451612905,0.0033064499,57.39225139225098,2519973,0.0,46.193548387096776,0.23280278,0.0025762625,29.87802407604593,-12.067812755326406,0.0025762625,44178.334693193436,70.12197592395404,-176.4516129032258,241069.4193548387,58.854838709677416,7.17741935483871
17115,2.3833333333333333,0.004064107,57.580686561214634,2529858,0.0,46.0,0.22869426,0.0025917531,28.700036559750497,-11.356911160272938,0.0025917531,44329.59997677803,71.2999634402495,-170.83333333333334,241937.06666666668,59.06666666666667,7.616666666666666
17177,2.6774193548387095,0.0032112873,58.00065756061173,2539896,0.0,45.54838709677419,0.22422442,0.0022787882,30.18355378787957,-12.462104308558809,0.0022787882,44486.799449682236,69.8164462121204,-180.6451612903226,243712.0,59.5,7.32258064516129
17238,2.9836065573770494,0.0038052718,57.08430674757319,2549854,0.0,46.52459016393443,0.24572475,0.0030017775,28.160117299635655,-11.57068747700338,0.0030017775,44642.717785835266,71.83988270036433,-165.40983606557376,239783.868852459,58.540983606557376,7.016393442622951
17299,2.540983606557377,0.0031833304,58.35681524101466,2559999,0.0,45.16393442622951,0.24116153,0.002711036,30.046817456972832,-12.076536699685903,0.002711036,44797.31985998154,69.95318254302715,-179.8360655737705,245222.81967213115,59.868852459016395,7.459016393442623
17358,2.7796610169491527,0.0031247379,58.98280066606269,2569927,0.0,44.49152542372882,0.2394093,0.0026077314,31.07561055343888,-12.680001816549732,0.0026077314,44946.937608242035,68.92438944656111,-190.33898305084745,247912.13559322033,60.52542372881356,7.220338983050848
17419,2.442622950819672,0.0033343884,58.16323822675034,2579961,0.0,45.36065573770492,0.23731543,0.0026497887,30.06499121934213,-12.042264691360963,0.0026497887,45103.17625617981,69.93500878065785,-180.49180327868854,244349.90163934426,59.65573770491803,7.557377049180328
17478,3.0,0.0054485034,57.79467343608806,2589936,0.0,45.76271186440678,0.26053116,0.0032358358,29.3359517396978,-11.703796283485511,0.0032358358,45259.21605491638,70.66404826030222,-175.42372881355934,242844.2033898305,59.28813559322034,7.0
17537,1.7796610169491525,0.0046384274,59.14267338690045,2599831,0.0,44.30508474576271,0.22455922,0.0031566788,31.90218064765553,-12.610641956172863,0.0031566788,45412.45165514946,68.09781935234449,-194.23728813559322,248536.94915254237,60.67796610169491,8.220338983050848
17598,2.4098360655737703,0.0036681043,58.38383096040077,2609965,0.0,45.131147540983605,0.22206452,0.002999497,30.424085596744277,-12.18212665377865,0.002999497,45567.19165158272,69.5759144032557,-183.9344262295082,245357.11475409835,59.90163934426229,7.590163934426229
17659,2.6721311475409837,0.0039571123,57.49615796770582,2619891,0.0,46.08196721311475,0.23993567,0.0027592846,29.259736483871873,-11.752890021583683,0.0027592846,45718.49373626709,70.74026351612815,-172.95081967213116,241529.70491803277,58.967213114754095,7.327868852459017
17722,2.7301587301587302,0.0032175342,57.29791737709235,2629981,0.0,46.301587301587304,0.23827812,0.002681288,27.930592336881453,-11.434206652356126,0.002681288,45876.24922156334,72.06940766311854,-164.28571428571428,240688.7619047619,58.76190476190476,7.26984126984127
17784,2.935483870967742,0.0036608563,56.49360265927854,2639919,0.0,47.16129032258065,0.24571128,0.0032369196,28.165420587020186,-11.509987388856395,0.0032369196,46030.794920921326,71.83457941297983,-163.70967741935485,237237.67741935485,57.91935483870968,7.064516129032258
17846,2.6451612903225805,0.0040842937,57.35275782732215,2649965,0.0,46.25806451612903,0.24248,0.002625102,27.248281871227245,-11.050620669246701,0.002625102,46187.93662214279,72.75171812877275,-160.96774193548387,241003.35483870967,58.83870967741935,7.354838709677419
17907,2.262295081967213,0.003148014,57.27883051769426,2659993,0.0,46.31147540983606,0.23842075,0.0026428055,30.588828025824903,-12.187705170796761,0.0026428055,46340.02863764763,69.41117197417509,-181.31147540983608,240589.6393442623,58.73770491803279,7.737704918032787
17968,3.262295081967213,0.0039105187,56.9852883880634,2669920,0.0,46.65573770491803,0.25327027,0.0029014042,27.444202948593126,-11.307486519761342,0.0029014042,46501.64565205574,72.55579705140686,-160.81967213114754,239448.131147541,58.459016393442624,6.737704918032787
18028,3.7666666666666666,0.0035555717,57.79363555906617,2679890,0.0,45.766666666666666,0.24415752,0.0028003168,29.182078107771297,-12.035876182060598,0.0028003168,46658.18580341339,70.81792189222874,-174.33333333333334,242824.53333333333,59.28333333333333,6.233333333333333
18089,3.3934426229508197,0.0035995177,57.88638718605949,2689988,0.0,45.68852459016394,0.25952628,0.0028731578,28.616053474312046,-11.647030847609674,0.0028731578,46818.23240184784,71.38394652568795,-170.65573770491804,243275.54098360657,59.39344262295082,6.60655737704918
18148,2.694915254237288,0.005051154,57.87593061653437,2699895,0.0,45.67796610169491,0.2711484,0.0032693262,29.5230810328288,-11.732134222490277,0.0032693262,46973.06884622574,70.47691896717122,-177.11864406779662,243191.3220338983,59.3728813559322,7.305084745762712
18208,3.0166666666666666,0.00407083,59.33568907195594,2709953,0.0,44.11666666666667,0.24684294,0.0028983448,30.49081369819717,-12.377294718774998,0.0028983448,47126.75747990608,69.50918630180284,-187.0,249446.4,60.9,6.983333333333333
18269,2.7049180327868854,0.0044569066,57.27821869930419,2719977,0.0,46.32786885245902,0.25396538,0.0036125223,29.280489394176087,-11.581283145667227,0.0036125223,47282.502809524536,70.71951060582393,-173.44262295081967,240656.7868852459,58.75409836065574,7.295081967213115
18331,3.4516129032258065,0.0035505707,56.84210597885974,2729927,0.0,46.79032258064516,0.24092178,0.0021429528,27.873258519387523,-11.46491806725737,0.0021429528,47439.16597557068,72.12674148061247,-163.70967741935485,238757.16129032258,58.29032258064516,6.548387096774194
18393,3.435483870967742,0.0037290868,56.040696292120984,2739981,0.0,47.67741935483871,0.25431055,0.0031888343,28.472664867432943,-11.476878456920534,0.0031888343,47598.01360464096,71.52733513256706,-163.70967741935485,235453.93548387097,57.483870967741936,6.564516129032258
18455,4.016129032258065,0.0034425815,56.307496724879826,2749844,0.0,47.37096774193548,0.25316456,0.0028172608,28.305986363548143,-11.49376989636221,0.0028172608,47756.120675086975,71.69401363645187,-164.67741935483872,236510.96774193548,57.74193548387097,5.983870967741935
18519,3.484375,0.0033977344,56.64194045768101,2759950,0.0,47.03125,0.25726596,0.0028131166,28.7096835698012,-11.909894031233387,0.0028131166,47915.632321834564,71.2903164301988,-167.5,238016.0,58.109375,6.515625
18582,3.888888888888889,0.0034822419,57.27892441933529,2769856,0.0,46.34920634920635,0.26160198,0.0029312402,30.08725976822763,-12.265403989484597,0.0029312402,48077.25045490265,69.91274023177237,-177.3015873015873,240753.77777777778,58.77777777777778,6.111111111111111
18644,3.8548387096774195,0.0037019097,56.895732378146576,2779876,0.0,46.70967741935484,0.24490689,0.0029564442,27.777934698886632,-11.04786534670821,0.0029564442,48234.943583488464,72.22206530111336,-162.74193548387098,238889.29032258064,58.32258064516129,6.145161290322581
18707,3.492063492063492,0.00377586,56.93219691965774,2789952,0.0,46.714285714285715,0.24579172,0.0024471113,28.72585935857032,-11.851318822962762,0.0024471113,48390.77001452446,71.27414064142968,-169.52380952380952,239258.4126984127,58.41269841269841,6.507936507936508
18767,4.733333333333333,0.0036467526,57.73330870411326,2799865,0.0,45.81666666666667,0.2513391,0.0029894782,28.002354617602744,-11.644670152446224,0.0029894782,48547.81224656105,71.99764538239725,-166.66666666666666,242483.2,59.2,5.266666666666667
18829,4.806451612903226,0.0027455585,55.64564065759375,2809870,0.0,48.08064516129032,0.25737226,0.003191228,26.724357555388064,-10.776917880991215,0.003191228,48706.266244888306,73.27564244461193,-152.41935483870967,233670.1935483871,57.04838709677419,5.193548387096774
18890,4.655737704918033,0.0039807865,56.90778977908583,2819841,0.0,46.721311475409834,0.2676316,0.0026034364,27.822587813336277,-11.424421092871476,0.0026034364,48869.55204749107,72.17741218666373,-162.78688524590163,239045.24590163934,58.36065573770492,5.344262295081967
18951,3.8360655737704916,0.0041406006,57.15624131794099,2829869,0.0,46.442622950819676,0.26312557,0.0027821579,28.70004166970331,-11.692913922497057,0.0027821579,49027.97278523445,71.29995833029668,-168.85245901639345,240052.45901639343,58.60655737704918,6.163934426229508
19013,3.274193548387097,0.003258939,57.92567097038668,2839891,0.0,45.61290322580645,0.2652993,0.0031225684,29.44131330253825,-12.03048080570166,0.0031225684,49183.983667850494,70.55868669746177,-175.80645161290323,243315.61290322582,59.403225806451616,6.725806451612903
19074,3.6557377049180326,0.0034769843,56.1327824043434,2849886,0.0,47.540983606557376,0.2735092,0.0026465938,26.365059197380642,-10.54405452448351,0.0026465938,49339.37040066719,73.6349408026194,-152.13114754098362,235687.868852459,57.540983606557376,6.344262295081967
19136,3.1774193548387095,0.0034394115,56.867400016805796,2859976,0.0,46.74193548387097,0.23730512,0.002425875,27.61222203957839,-11.12882880351371,0.002425875,49495.71647620201,72.38777796042162,-161.61290322580646,238757.16129032258,58.29032258064516,6.82258064516129
19197,3.721311475409836,0.0040775817,56.308049587975745,2869946,0.0,47.39344262295082,0.25273874,0.0029289892,28.282017455676637,-11.41690991917215,0.0029289892,49655.801300764084,71.71798254432338,-164.4262295081967,236627.9344262295,57.77049180327869,6.278688524590164
19259,3.725806451612903,0.0040608635,56.81133474804802,2879990,0.0,46.806451612903224,0.24558559,0.0035487262,27.992143326643475,-11.400565971467344,0.0035487262,49811.11142158508,72.0078566733565,-163.2258064516129,238558.96774193548,58.24193548387097,6.274193548387097
19320,3.9672131147540983,0.0034588207,56.37406430546451,2889989,0.0,47.295081967213115,0.26058158,0.0027784058,26.659107737393878,-10.89800720516028,0.0027784058,49969.83923006058,73.3408922626061,-153.9344262295082,236762.22950819673,57.80327868852459,6.032786885245901
19380,3.4,0.0036026533,57.071869689086675,2899887,0.0,46.55,0.26617754,0.0033645579,26.68892620278962,-10.825913353412329,0.0033645579,50126.28731107712,73.31107379721038,-157.0,239752.53333333333,58.53333333333333,6.6
19442,3.4838709677419355,0.002897907,56.15536324280786,2909835,0.0,47.54838709677419,0.26703256,0.002303797,26.982178917713554,-10.939280267679532,0.002303797,50279.50259208679,73.01782108228642,-155.48387096774192,235916.38709677418,57.596774193548384,6.516129032258065
19506,3.34375,0.0031189625,56.53257219780991,2919991,0.0,47.125,0.25105572,0.0025268176,25.771540544362214,-10.568293883813256,0.0025268176,50435.29418969154,74.22845945563776,-149.375,237440.0,57.96875,6.65625
19569,3.507936507936508,0.003066982,56.84584012021405,2929988,0.0,46.77777777777778,0.266258,0.0027126384,24.317284623882003,-10.223799385459019,0.0027126384,50592.85719060898,75.68271537611797,-142.06349206349208,238738.2857142857,58.285714285714285,6.492063492063492
19631,3.7580645161290325,0.0034990478,56.80259007526109,2939882,0.0,46.83870967741935,0.25055242,0.0025446229,28.631884227845923,-11.530848500519303,0.0025446229,50755.15269947052,71.36811577215408,-168.06451612903226,238625.03225806452,58.25806451612903,6.241935483870968
19693,4.67741935483871,0.0044044154,56.86388184916406,2949874,0.0,46.774193548387096,0.27247274,0.003126232,26.283478508184405,-10.56912670671538,0.003126232,50910.9885969162,73.7165214918156,-153.70967741935485,238889.29032258064,58.32258064516129,5.32258064516129
19754,3.5245901639344264,0.002876222,56.51135111487897,2959926,0.0,47.14754098360656,0.2600711,0.002824487,28.810635155798586,-11.437425637934037,0.002824487,51068.35472249985,71.1893648442014,-166.88524590163934,237366.55737704918,57.950819672131146,6.475409836065574
19815,3.737704918032787,0.003724714,57.41908003404198,2969944,0.0,46.16393442622951,0.26868445,0.002678643,28.320126292752498,-11.498505960085833,0.002678643,51223.816806554794,71.67987370724748,-167.70491803278688,241193.96721311475,58.885245901639344,6.262295081967213
19876,3.442622950819672,0.0037803045,57.410947909162765,2979893,0.0,46.16393442622951,0.2510389,0.0029206045,25.530335518071286,-10.448021178569247,0.0029206045,51376.50805521011,74.4696644819287,-150.49180327868854,241126.81967213115,58.868852459016395,6.557377049180328
19937,3.4098360655737703,0.004143526,57.14833900022299,2989848,0.0,46.459016393442624,0.22829166,0.0031489898,28.771241401910657,-11.704072496594932,0.0031489898,51530.34298706055,71.22875859808931,-170.0,240052.45901639343,58.60655737704918,6.590163934426229
20000,3.888888888888889,0.003582258,56.20195708888705,2999984,0.0,47.492063492063494,0.26607925,0.0027750398,25.856872079084425,-10.65415620041155,0.0027750398,51687.867394924164,74.14312792091559,-148.57142857142858,236072.6349206349,57.63492063492063,6.111111111111111
20061,4.114754098360656,0.004804042,56.78438837119668,3009903,0.0,46.83606557377049,0.26114312,0.00374701,26.916485246914064,-10.91182105390962,0.00374701,51851.273566007614,73.08351475308588,-157.70491803278688,238440.9180327869,58.21311475409836,5.885245901639344
20124,3.9523809523809526,0.0036944353,56.47937118172587,3019956,0.0,47.17460317460318,0.2531314,0.0027936727,25.449922897194654,-10.492278334952061,0.0027936727,52008.71852684021,74.55007710280535,-147.93650793650792,237177.90476190476,57.904761904761905,6.0476190476190474
20186,3.8548387096774195,0.0043513793,56.24025699264241,3029883,0.0,47.435483870967744,0.27035457,0.0033099789,27.43402952525231,-11.199236678078258,0.0033099789,52164.34863734245,72.5659704747477,-158.38709677419354,236180.64516129033,57.66129032258065,6.145161290322581
20248,4.048387096774194,0.0040406846,56.68994678614566,3039950,0.0,46.95161290322581,0.28420693,0.003378272,25.646546027564426,-10.439477722315356,0.003378272,52321.675488233566,74.3534539724356,-150.32258064516128,238096.51612903227,58.12903225806452,5.951612903225806
20309,3.622950819672131,0.0040972005,56.69042350780498,3049916,0.0,46.950819672131146,0.2801523,0.0028629028,27.73632565572446,-11.104794885284218,0.0028629028,52484.00168991089,72.26367434427551,-162.29508196721312,238105.18032786885,58.131147540983605,6.377049180327869
20370,4.229508196721311,0.004363694,56.9436058784765,3059989,0.0,46.68852459016394,0.281276,0.0029842928,27.892225492394793,-11.254351960583442,0.0029842928,52639.51807427406,72.10777450760521,-164.59016393442624,239246.68852459016,58.40983606557377,5.770491803278689
20429,3.4745762711864407,0.0040931543,57.67158983961078,3069847,0.0,45.898305084745765,0.2661369,0.002772571,29.613626159304395,-11.81029305388658,0.002772571,52800.60992741585,70.3863738406956,-176.61016949152543,242288.81355932204,59.152542372881356,6.52542372881356
20491,3.4193548387096775,0.0038623298,56.65904571255462,3079975,0.0,46.983870967741936,0.26995543,0.003156042,28.018951213465897,-11.208441547739076,0.003156042,52956.922626018524,71.98104878653412,-163.2258064516129,237964.38709677418,58.096774193548384,6.580645161290323
20553,2.9193548387096775,0.0036810804,57.545977852341146,3089947,0.0,46.064516129032256,0.2651952,0.0026447799,29.92793921677074,-11.926294767672179,0.0026447799,53112.99140167236,70.07206078322925,-178.70967741935485,241928.25806451612,59.064516129032256,7.080645161290323
20614,3.360655737704918,0.0042949654,57.186418925894785,3099857,0.0,46.442622950819676,0.26534662,0.003000593,27.291109313441606,-10.999650943781047,0.003000593,53267.87363624573,72.70889068655838,-161.14754098360655,240321.04918032786,58.67213114754098,6.639344262295082
20676,2.935483870967742,0.003753017,57.155227036446156,3109808,0.0,46.435483870967744,0.24836127,0.00268318,28.40449278983273,-11.221035554306471,0.00268318,53423.68706059456,71.59550721016727,-167.41935483870967,240012.38709677418,58.596774193548384,7.064516129032258
20738,3.274193548387097,0.0042910413,56.394359735298515,3119878,0.0,47.25806451612903,0.2713333,0.0033541077,25.82216936777585,-10.303394837195862,0.0033541077,53580.003742456436,74.17783063222416,-150.16129032258064,236775.2258064516,57.806451612903224,6.725806451612903
20800,2.870967741935484,0.003236464,57.281756947016966,3129906,0.0,46.32258064516129,0.25113073,0.0031298352,27.56617835719572,-10.951522071113827,0.0031298352,53732.59065580368,72.43382164280428,-163.06451612903226,240673.03225806452,58.75806451612903,7.129032258064516
20862,3.338709677419355,0.0033545,56.15049651221661,3139879,0.0,47.516129032258064,0.24260764,0.0026955402,26.50151752505027,-10.572847852319589,0.0026955402,53893.31742477417,73.49848247494974,-152.90322580645162,235718.1935483871,57.54838709677419,6.661290322580645
20924,3.838709677419355,0.004184506,55.966571494967326,3149864,0.0,47.725806451612904,0.24315426,0.00343071,25.1836758403319,-10.248539351214603,0.00343071,54052.28231930733,74.81632415966806,-144.19354838709677,234991.48387096773,57.37096774193548,6.161290322580645
20986,3.6451612903225805,0.005241568,55.56904478310646,3159907,0.0,48.17741935483871,0.24574886,0.0032306665,27.29712849645021,-10.925844460284148,0.0032306665,54216.07161927223,72.70287150354979,-155.6451612903226,233405.93548387097,56.983870967741936,6.354838709677419
21048,3.7096774193548385,0.003781472,55.752339534609064,3169921,0.0,47.983870967741936,0.22850394,0.0027402316,26.50521552711839,-10.699168920657366,0.0027402316,54372.758393764496,73.49478447288159,-151.4516129032258,234198.70967741936,57.17741935483871,6.290322580645161
21110,4.387096774193548,0.0049163946,56.736788083579015,3179848,0.0,46.88709677419355,0.26147234,0.0030239578,26.189251903975602,-10.739832230170487,0.0030239578,54532.99597072601,73.81074809602438,-152.25806451612902,238228.64516129033,58.16129032258065,5.612903225806452
21171,3.4262295081967213,0.0035247472,55.90126447914744,3189912,0.0,47.80327868852459,0.24404544,0.0028662507,27.533992226025457,-10.74783924642786,0.0028662507,54688.497628211975,72.46600777397457,-158.0327868852459,234747.80327868852,57.31147540983606,6.573770491803279
21234,3.365079365079365,0.004640075,55.62473250666172,3199930,0.0,48.111111111111114,0.26035374,0.0030730343,27.473286996600937,-10.842611269598391,0.0030730343,54846.673310518265,72.52671300339908,-156.82539682539684,233602.03174603175,57.03174603174603,6.634920634920635
21295,2.7049180327868854,0.005084996,57.74113643145299,3209977,0.0,45.83606557377049,0.25434777,0.0032596895,31.389420629085127,-12.386085657353833,0.0032596895,55007.23014688492,68.61057937091486,-188.52459016393442,242671.2131147541,59.24590163934426,7.295081967213115
21357,2.435483870967742,0.0039345133,57.208377881570314,3219942,0.0,46.38709677419355,0.24214229,0.0033826758,33.32793015589373,-12.94715057574603,0.0033826758,55167.638756513596,66.67206984410628,-197.58064516129033,240276.64516129033,58.66129032258065,7.564516129032258
21420,2.380952380952381,0.003650771,57.83206703896593,3229843,0.0,45.74603174603175,0.24268465,0.0033082126,31.661059691907074,-12.634055079797896,0.0033082126,55324.69034576416,68.33894030809293,-191.11111111111111,243094.3492063492,59.34920634920635,7.619047619047619
21482,3.096774193548387,0.004075261,57.160436123980325,3239865,0.0,46.46774193548387,0.25495672,0.0030491513,29.716279010247284,-11.785854072398488,0.0030491513,55483.00108766556,70.28372098975271,-176.29032258064515,240210.5806451613,58.645161290322584,6.903225806451613
21544,2.661290322580645,0.003127649,57.0154776967245,3249903,0.0,46.62903225806452,0.23698717,0.0027652655,28.318073264904495,-11.315354593533836,0.0027652655,55642.770195007324,71.68192673509553,-168.2258064516129,239616.0,58.5,7.338709677419355
21606,2.806451612903226,0.0044459617,58.76702134185524,3259964,0.0,44.74193548387097,0.24138497,0.0039537465,30.438832659682458,-12.377720714662198,0.0039537465,55801.17770075798,69.56116734031754,-185.32258064516128,247081.29032258064,60.32258064516129,7.193548387096774
21668,2.596774193548387,0.0045138164,56.45257580890082,3269926,0.0,47.193548387096776,0.22321518,0.0030377668,29.950032158668215,-11.820852700707157,0.0030377668,55960.39435863495,70.04996784133176,-175.48387096774192,237039.48387096773,57.87096774193548,7.403225806451613
21730,2.4838709677419355,0.003941535,56.60011642509313,3279998,0.0,47.04838709677419,0.22925578,0.0026329968,30.78642467625449,-12.29748134131705,0.0026329968,56120.82816314697,69.21357532374549,-179.83870967741936,237700.12903225806,58.03225806451613,7.516129032258065
21791,3.8360655737704916,0.0048037767,57.04079368936241,3289885,0.0,46.557377049180324,0.2634914,0.0035761932,26.121142649215237,-10.6856526619418,0.0035761932,56277.14381480217,73.87885735078478,-152.62295081967213,239515.2786885246,58.47540983606557,6.163934426229508
21853,3.2419354838709675,0.00398806,57.548773768713446,3299976,0.0,46.03225806451613,0.25618747,0.0029579906,28.40577316193751,-11.44307215176803,0.0029579906,56434.152659893036,71.5942268380625,-169.19354838709677,241796.12903225806,59.03225806451613,6.758064516129032
21912,2.847457627118644,0.0038227667,58.156253978512616,3309958,0.0,45.389830508474574,0.24095675,0.0029901795,31.134429699586516,-12.300229680066364,0.0029901795,56590.76827168465,68.8655703004135,-187.96610169491527,244440.94915254237,59.67796610169491,7.1525423728813555
