entropy,Tbt,MtR,entloss,meankl,TtR,MpbtN,TimestepsSoFar,Tmc,Ptt,MpbtA,AttNC,EpisodesSoFar,TimeElapsed,Tmt,optimgain,AttC,surrgain
0.16959019,336757.6216216216,-37.80696881822494,0.0,0.0073530287,-68.32432432432432,83.0891484537055,3399898,21.756756756756758,79.9475424011797,16.91085154629452,0.7297297297297297,16665,46962.14213848114,82.21621621621621,0.010939099,0.2702702702702703,0.010939099
0.17260836,331991.5789473684,-38.70073016648502,0.0,0.0048271576,-68.21052631578948,84.14574192208636,3409727,22.94736842105263,78.84364802832052,15.854258077913645,0.7631578947368421,16703,47075.176872730255,81.05263157894737,0.009777408,0.23684210526315788,0.009777408
0.15951714,334470.7368421053,-37.882073485385206,0.0,0.004798733,-68.1842105263158,83.49770405520762,3419792,22.31578947368421,79.42801273050748,16.50229594479239,0.7105263157894737,16741,47186.888588666916,81.65789473684211,0.00804971,0.2894736842105263,0.00804971
0.16760454,336195.36842105264,-37.121409658204044,0.0,0.005592221,-67.76315789473684,82.54177063570717,3429979,21.92105263157895,79.79965811583563,17.458229364292823,0.6052631578947368,16779,47293.53739953041,82.07894736842105,0.008724146,0.39473684210526316,0.008724146
0.17001529,334794.1052631579,-38.07299558649599,0.0,0.0054040914,-68.39473684210526,83.6704083979231,3439828,22.263157894736842,79.48080997440131,16.329591602076892,0.6578947368421053,16817,47403.726665735245,81.73684210526316,0.007371071,0.34210526315789475,0.007371071
0.1664053,336998.4,-38.17961831172907,0.0,0.006631031,-68.125,82.8063742235369,3449977,21.7,80.00142733461418,17.193625776463122,0.6,16857,47520.16431593895,82.275,0.012520552,0.4,0.012520552
0.17670186,340506.94736842107,-39.16611410669151,0.0,0.0059801317,-68.55263157894737,82.45746467644808,3459699,20.842105263157894,80.79980304888865,17.542535323551924,0.631578947368421,16895,47630.935500860214,83.13157894736842,0.010831073,0.3684210526315789,0.010831073
0.16919209,341504.0,-39.16684286933903,0.0,0.006208394,-68.925,82.67802614753421,3469982,20.525,81.08346030428542,17.321973852465778,0.725,16935,47738.821982860565,83.375,0.011635292,0.275,0.011635292
0.17059484,335766.9743589744,-38.75924058753649,0.0,0.006549469,-68.76923076923077,83.87096884697755,3479878,21.974358974358974,79.74332316155622,16.12903115302245,0.5384615384615384,16974,47850.92549753189,81.97435897435898,0.010876194,0.46153846153846156,0.010876194
0.17426242,336607.1794871795,-37.96927761569633,0.0,0.007121373,-68.0,82.76897382675516,3489942,21.82051282051282,79.89346391350573,17.23102617324484,0.5897435897435898,17013,47962.06584906578,82.17948717948718,0.013554599,0.41025641025641024,0.013554599
0.16108124,337704.4210526316,-38.79125223013519,0.0,0.0060313954,-69.36842105263158,84.16383327089432,3499980,21.526315789473685,80.16450049937505,15.836166729105688,0.8157894736842105,17051,48068.473823308945,82.44736842105263,0.010109557,0.18421052631578946,0.010109557
0.1797042,333561.4358974359,-37.13794563595272,0.0,0.006479676,-66.23076923076923,81.3218052267519,3509863,22.53846153846154,79.21981150936112,18.678194773248062,0.46153846153846156,17090,48181.59238219261,81.43589743589743,0.010746401,0.5384615384615384,0.010746401
0.18114832,335656.4210526316,-37.999675430139476,0.0,0.006955661,-67.84210526315789,82.79117772827736,3519783,22.026315789473685,79.69773324343137,17.20882227172263,0.631578947368421,17128,48291.43676662445,81.94736842105263,0.010885076,0.3684210526315789,0.010885076
0.16993353,336457.14285714284,-39.33635488998208,0.0,0.0052662995,-69.30952380952381,84.3969168649451,3529955,21.857142857142858,79.86000470230786,15.603083135054893,0.5714285714285714,17170,48405.821853637695,82.14285714285714,0.009772284,0.42857142857142855,0.009772284
0.17594165,335764.2105263158,-37.61629518676115,0.0,0.0059581953,-67.65789473684211,82.55525179271825,3539963,22.026315789473685,79.70141136983867,17.444748207281727,0.6052631578947368,17208,48516.1263961792,81.97368421052632,0.008689622,0.39473684210526316,0.008689622
0.18076873,335360.0,-38.867986024429726,0.0,0.005823935,-68.2,83.25742332469875,3549807,22.125,79.61108892144692,16.742576675301237,0.5,17248,48634.305404663086,81.875,0.009944492,0.5,0.009944492
0.17833604,336082.0512820513,-38.3156872730653,0.0,0.006259111,-67.74358974358974,82.5373946912889,3559800,21.94871794871795,79.7751663783588,17.4626053087111,0.5128205128205128,17287,48745.40296459198,82.05128205128206,0.009428296,0.48717948717948717,0.009428296
0.17599146,340992.0,-38.68718507781258,0.0,0.0057154493,-68.225,81.96239482602229,3569913,20.675,80.94862322972973,18.03760517397771,0.625,17327,48851.5190911293,83.25,0.009195899,0.375,0.009195899
0.16162024,336734.3157894737,-37.81572511865887,0.0,0.0054835873,-67.73684210526316,82.35684496052752,3579919,21.789473684210527,79.9224193787624,17.6431550394725,0.6842105263157895,17365,48960.066479206085,82.21052631578948,0.01025775,0.3157894736842105,0.01025775
0.17471418,338707.6923076923,-38.89366052225659,0.0,0.0061307163,-68.87179487179488,83.25115548152075,3589952,21.23076923076923,80.43048007282495,16.74884451847924,0.6666666666666666,17404,49069.314160346985,82.6923076923077,0.0137588475,0.3333333333333333,0.0137588475
0.17889313,337762.46153846156,-38.69472246453797,0.0,0.0051698256,-68.7948717948718,83.40114584561005,3599836,21.487179487179485,80.19555914940747,16.598854154389947,0.5641025641025641,17443,49177.1166074276,82.46153846153847,0.010967615,0.4358974358974359,0.010967615
0.16826832,337657.4358974359,-39.25658049361822,0.0,0.0056585153,-68.58974358974359,83.21973033010354,3609780,21.512820512820515,80.1698191983341,16.78026966989646,0.5897435897435898,17482,49291.40502381325,82.43589743589743,0.0084583545,0.41025641025641024,0.0084583545
0.17582898,337612.8,-38.90071918161117,0.0,0.0054239854,-69.0,83.66857737589898,3619976,21.55,80.1430757614297,16.331422624101005,0.65,17522,49399.79045510292,82.425,0.010465588,0.35,0.010465588
0.18242693,336082.0512820513,-38.06575619831812,0.0,0.005598166,-67.53846153846153,82.27301548327307,3629842,21.871794871794872,79.83421807114946,17.726984516726944,0.5128205128205128,17561,49512.20954680443,82.05128205128206,0.012122412,0.48717948717948717,0.012122412
0.18824235,337867.4871794872,-38.2301251099753,0.0,0.004659097,-68.43589743589743,82.96344545952901,3639813,21.487179487179485,80.20038208844404,17.03655454047099,0.5384615384615384,17600,49623.78180146217,82.48717948717949,0.009733841,0.46153846153846156,0.009733841
0.19669263,335009.6842105263,-37.929784215306775,0.0,0.0057769874,-67.89473684210526,83.02495204690699,3649804,22.18421052631579,79.55229942994734,16.975047953093014,0.5263157894736842,17638,49730.84210729599,81.78947368421052,0.012372782,0.47368421052631576,0.012372782
0.18391332,337657.4358974359,-38.58949246371062,0.0,0.006230879,-69.17948717948718,83.91118789271168,3659721,21.564102564102566,80.1316679724047,16.08881210728834,0.5897435897435898,17677,49843.16449046135,82.43589743589743,0.01195078,0.41025641025641024,0.01195078
0.1793738,336949.8947368421,-37.22336786095889,0.0,0.005411925,-67.71052631578948,82.2859033850957,3669795,21.68421052631579,80.01299287348304,17.714096614904317,0.631578947368421,17715,49952.742529153824,82.26315789473684,0.008400692,0.3684210526315789,0.008400692
0.1926167,337510.4,-38.70042801006656,0.0,0.0051620686,-68.85,83.51308567421117,3679934,21.525,80.15621861854531,16.486914325788817,0.55,17755,50066.43494915962,82.4,0.009194381,0.45,0.009194381
0.18266718,335346.8717948718,-38.27837217911419,0.0,0.005080162,-67.76923076923077,82.7575963371393,3689927,22.076923076923077,79.64594675224188,17.24240366286072,0.5128205128205128,17794,50180.77739572525,81.87179487179488,0.00866775,0.48717948717948717,0.00866775
0.18104188,335564.8,-39.45020140375026,0.0,0.0050717406,-68.625,83.71744499049342,3699853,22.025,79.6954483378448,16.282555009506595,0.5,17834,50293.67296385765,81.925,0.007312219,0.5,0.007312219
0.20309414,339022.76923076925,-38.897352365444505,0.0,0.0062386077,-69.61538461538461,84.11323675252707,3709883,21.153846153846153,80.50203771122108,15.886763247472928,0.5128205128205128,17873,50402.77144789696,82.76923076923077,0.013049441,0.48717948717948717,0.013049441
0.18753909,336588.8,-38.63414868219751,0.0,0.006188695,-68.575,83.46031298697163,3719785,21.8,79.9083053624054,16.539687013028363,0.45,17913,50519.45605301857,82.175,0.009689987,0.55,0.009689987
0.17527634,340582.4,-38.36924669304213,0.0,0.0059576896,-68.325,82.14066089507158,3729963,20.75,80.8734475562965,17.859339104928434,0.575,17953,50631.03721451759,83.15,0.009838296,0.425,0.009838296
0.17931153,334643.2,-38.884267280250484,0.0,0.005197337,-68.6,83.93772988595929,3739909,22.3,79.44678996809657,16.062270114040693,0.5,17993,50746.25181889534,81.7,0.009694718,0.5,0.009694718
0.18638307,334578.5263157895,-38.1830121663834,0.0,0.00507903,-68.55263157894737,83.95856803078681,3749750,22.289473684210527,79.45197442673098,16.041431969213182,0.631578947368421,18031,50856.159020900726,81.6842105263158,0.009964307,0.3684210526315789,0.009964307
0.18393846,336502.1538461539,-38.216139669336535,0.0,0.0049570138,-68.41025641025641,83.25224841090251,3759790,21.82051282051282,79.8881308122581,16.747751589097504,0.5384615384615384,18070,50969.50060224533,82.15384615384616,0.009029071,0.46153846153846156,0.009029071
0.18034899,339752.4210526316,-38.61204690735567,0.0,0.0056047416,-69.21052631578948,83.40647826081491,3769782,20.94736842105263,80.68885735186689,16.593521739185075,0.6842105263157895,18108,51076.5622177124,82.94736842105263,0.00920763,0.3157894736842105,0.00920763
0.18973936,335764.2105263158,-38.35411290022795,0.0,0.0058443923,-68.60526315789474,83.67400243906677,3779901,22.0,79.72197838782043,16.32599756093325,0.6578947368421053,18146,51186.56731271744,81.97368421052632,0.009051794,0.34210526315789475,0.009051794
0.2055354,337753.9459459459,-37.83806298916765,0.0,0.005584116,-67.78378378378379,82.18993248188681,3789753,21.45945945945946,80.21729628240712,17.81006751811321,0.7027027027027027,18183,51293.83809757233,82.45945945945945,0.010830509,0.2972972972972973,0.010830509
0.2110168,338227.2,-37.45996705217924,0.0,0.005821978,-67.55,81.75101288100124,3799964,21.35,80.31993333390793,18.248987118998762,0.475,18223,51403.05799770355,82.575,0.009571144,0.525,0.009571144
0.17912315,337972.5128205128,-39.41805688369246,0.0,0.00470212,-69.0,83.57854386232901,3809921,21.384615384615383,80.28343937631773,16.42145613767099,0.6153846153846154,18262,51515.29678153992,82.51282051282051,0.008426167,0.38461538461538464,0.008426167
0.21409531,338750.2702702703,-38.20183988441976,0.0,0.0059449156,-68.72972972972973,83.07041449273257,3819815,21.2972972972973,80.38012952171498,16.929585507267436,0.7027027027027027,18299,51621.52087330818,82.70270270270271,0.01086225,0.2972972972972973,0.01086225
0.2130272,336384.0,-39.07704076175507,0.0,0.0042804396,-68.0,82.76378758048435,3829806,21.8,79.90186707279904,17.236212419515677,0.6,18339,51734.17486047745,82.125,0.00799018,0.4,0.00799018
0.19999646,335979.7894736842,-37.51212676611136,0.0,0.005350931,-68.1842105263158,83.109183475919,3839744,21.94736842105263,79.76966459282481,16.890816524081014,0.5789473684210527,18377,51846.78856372833,82.02631578947368,0.009204135,0.42105263157894735,0.009204135
0.19854155,336922.25641025644,-37.551053269902596,0.0,0.006424559,-67.48717948717949,82.0438483547831,3849951,21.666666666666668,80.02452578590442,17.956151645216885,0.6923076923076923,18416,51955.91236925125,82.25641025641026,0.010340518,0.3076923076923077,0.010340518
0.17642656,336076.8,-38.274832045765564,0.0,0.004994807,-68.0,82.8525799024786,3859964,21.925,79.79142165222426,17.147420097521398,0.525,18456,52071.349022865295,82.05,0.00930793,0.475,0.00930793
0.20546809,336093.4054054054,-37.6068586886259,0.0,0.006546662,-67.5945945945946,82.38516498592703,3869982,21.91891891891892,79.79630071491147,17.614835014072995,0.6756756756756757,18493,52182.23811340332,82.05405405405405,0.009625777,0.32432432432432434,0.009625777
0.1583417,337027.28205128206,-39.05710940369262,0.0,0.007962717,-68.87179487179488,83.67644858550473,3879892,21.615384615384617,80.06846655977097,16.323551414495267,0.717948717948718,18532,52293.12304186821,82.28205128205128,0.0055647613,0.28205128205128205,0.0055647613
0.18723574,335117.4736842105,-37.67362619228557,0.0,0.0051684966,-67.23684210526316,82.16129543437462,3889845,22.105263157894736,79.61607728549264,17.83870456562539,0.5789473684210527,18570,52403.39055299759,81.8157894736842,0.009581269,0.42105263157894735,0.009581269
0.18588684,339456.0,-38.96812257249542,0.0,0.005056615,-69.7,84.07781614246392,3899765,21.05,80.59860699060263,15.922183857536107,0.575,18610,52514.29793334007,82.875,0.01085216,0.425,0.01085216
0.1854967,339251.2,-39.43467442328621,0.0,0.004964083,-69.95,84.44591287834336,3909979,21.125,80.53346595163701,15.554087121656655,0.675,18650,52623.06287240982,82.825,0.008318231,0.325,0.008318231
0.18476562,336502.1538461539,-38.51870744454717,0.0,0.0046266792,-68.25641025641026,83.04664203088059,3919751,21.82051282051282,79.88956097312679,16.953357969119427,0.5384615384615384,18689,52737.202550411224,82.15384615384616,0.008163494,0.46153846153846156,0.008163494
0.19177796,339353.6,-38.826338953540024,0.0,0.0057919496,-69.575,83.94545444711312,3929831,21.125,80.53702488712811,16.054545552886875,0.625,18729,52848.364990234375,82.85,0.011179157,0.375,0.011179157
0.17308806,337042.28571428574,-39.376790518617206,0.0,0.0053776465,-68.45238095238095,83.15716770040318,3939915,21.595238095238095,80.08432207729432,16.84283229959683,0.4523809523809524,18771,52970.65052843094,82.28571428571429,0.009299381,0.5476190476190477,0.009299381
0.18334675,336607.1794871795,-38.49989726367046,0.0,0.0047801263,-68.23076923076923,82.99653067472443,3949932,21.743589743589745,79.95248093047222,17.003469325275578,0.6666666666666666,18810,53081.17604017258,82.17948717948718,0.0077465316,0.3333333333333333,0.0077465316
0.17461672,334901.8947368421,-37.93773084014777,0.0,0.0057021794,-67.84210526315789,82.98274194246362,3959881,22.236842105263158,79.50645245913303,17.017258057536377,0.6578947368421053,18848,53191.031698942184,81.76315789473684,0.008396619,0.34210526315789475,0.008396619
0.18583415,332883.02702702704,-36.74787837516118,0.0,0.0068106684,-66.75675675675676,82.0956459419517,3969790,22.7027027027027,79.06523622310489,17.904354058048302,0.5945945945945946,18885,53302.264288663864,81.27027027027027,0.013986936,0.40540540540540543,0.013986936
0.19559279,336734.3157894737,-37.91534069247907,0.0,0.005643312,-68.76315789473684,83.64031711317273,3979866,21.763157894736842,79.9419724075479,16.35968288682726,0.7368421052631579,18923,53410.314501047134,82.21052631578948,0.009584814,0.2631578947368421,0.009584814
0.18571465,338287.58974358975,-38.680656485567006,0.0,0.004671955,-68.41025641025641,82.78021830703506,3989992,21.41025641025641,80.27435909819454,17.21978169296494,0.6410256410256411,18962,53523.51900887489,82.58974358974359,0.008537472,0.358974358974359,0.008537472
0.16714346,338636.8,-39.90842689954225,0.0,0.0052743927,-69.55,84.11962886182822,3999812,21.25,80.41249440985271,15.880371138171773,0.675,19002,53640.09570479393,82.675,0.009738635,0.325,0.009738635
0.17859867,337657.4358974359,-38.641138223277345,0.0,0.0073131425,-69.28205128205128,84.04459118661383,4009943,21.487179487179485,80.19236434256591,15.955408813386166,0.6153846153846154,19041,53746.82670712471,82.43589743589743,0.008855875,0.38461538461538464,0.008855875
0.20045999,337596.63157894736,-38.92811980496633,0.0,0.005047916,-68.78947368421052,83.46763616245227,4019793,21.473684210526315,80.19933024776125,16.532363837547734,0.6052631578947368,19079,53859.224209070206,82.42105263157895,0.008971457,0.39473684210526316,0.008971457
0.18405129,337715.2,-38.66505521449294,0.0,0.00492154,-69.05,83.70726235748391,4029866,21.475,80.20325645214777,16.29273764251609,0.65,19119,53970.92068648338,82.45,0.009540319,0.35,0.009540319
0.18696299,339232.8205128205,-38.317595903907076,0.0,0.0065787737,-68.58974358974359,82.7991773368197,4039818,21.076923076923077,80.56869472378388,17.200822663180322,0.6410256410256411,19158,54079.699830293655,82.82051282051282,0.010850569,0.358974358974359,0.010850569
0.17267603,336179.2,-38.60848264287894,0.0,0.0055157347,-69.0,84.0727515871123,4049933,21.925,79.79676101987286,15.927248412887707,0.525,19198,54195.19423317909,82.075,0.008242261,0.475,0.008242261
0.18125093,338997.8947368421,-38.13036311871509,0.0,0.0057073887,-67.6842105263158,81.75584986790726,4059858,21.236842105263158,80.4362436032941,18.244150132092717,0.7631578947368421,19236,54304.648076057434,82.76315789473684,0.010441732,0.23684210526315788,0.010441732
0.19246358,336817.23076923075,-37.827347133378744,0.0,0.006230047,-67.51282051282051,82.07497227175207,4069967,21.666666666666668,80.01968431712513,17.925027728247894,0.5641025641025641,19275,54415.558717250824,82.23076923076923,0.012192004,0.4358974358974359,0.012192004
0.17029314,338392.6153846154,-38.08755392944511,0.0,0.005524176,-68.2051282051282,82.56249171437976,4079845,21.384615384615383,80.29995267256295,17.437508285620265,0.6410256410256411,19314,54525.70926070213,82.61538461538461,0.0095965965,0.358974358974359,0.0095965965
0.17821199,340178.0512820513,-39.21715998966819,0.0,0.005318776,-69.0,83.0561371567293,4089958,20.897435897435898,80.7438155593893,16.943862843270683,0.6153846153846154,19353,54638.563212156296,83.05128205128206,0.0106893405,0.38461538461538464,0.0106893405
0.17154695,335207.7837837838,-38.05082788921542,0.0,0.006252476,-68.37837837837837,83.5806489465122,4099820,22.135135135135137,79.59698555084702,16.419351053487805,0.5135135135135135,19390,54749.53765654564,81.83783783783784,0.010198876,0.4864864864864865,0.010198876
0.1688569,338392.6153846154,-38.604693883342534,0.0,0.0052364394,-68.76923076923077,83.24521253428924,4109888,21.358974358974358,80.31959689236334,16.754787465710766,0.6153846153846154,19429,54861.143280267715,82.61538461538461,0.0096430145,0.38461538461538464,0.0096430145
0.18152581,338944.0,-39.321278164894686,0.0,0.005584416,-69.45,83.89859663456001,4119881,21.225,80.44362377859113,16.10140336543999,0.625,19469,54975.604732751846,82.75,0.012376264,0.375,0.012376264
0.16922322,337200.4324324324,-37.75282609265892,0.0,0.005476042,-68.45945945945945,83.1539612738295,4129730,21.594594594594593,80.09063493836936,16.846038726170523,0.7027027027027027,19506,55084.88241434097,82.32432432432432,0.009005821,0.2972972972972973,0.009005821
0.17283165,340567.4146341463,-40.6564677606764,0.0,0.0056648324,-70.36585365853658,84.59770686547766,4139910,20.78048780487805,80.85089665816791,15.40229313452234,0.6829268292682927,19547,55195.88852548599,83.14634146341463,0.009309384,0.3170731707317073,0.009309384
0.16848181,335548.63157894736,-38.70744797753725,0.0,0.0059949583,-68.86842105263158,84.06343173754621,4149876,22.07894736842105,79.65435776187448,15.936568262453775,0.7368421052631579,19585,55304.84127283096,81.92105263157895,0.011337514,0.2631578947368421,0.011337514
0.17953639,337596.63157894736,-38.46760685044057,0.0,0.006687542,-69.26315789473684,84.03414288554806,4159814,21.57894736842105,80.11764516904948,15.965857114451936,0.7105263157894737,19623,55414.64155459404,82.42105263157895,0.009876696,0.2894736842105263,0.009876696
0.17181627,337057.6842105263,-38.59403150224233,0.0,0.0065756743,-68.84210526315789,83.65861472463456,4169877,21.657894736842106,80.03491520956469,16.341385275365425,0.7631578947368421,19661,55524.96052861214,82.28947368421052,0.0099111,0.23684210526315788,0.0099111
0.17867474,339968.0,-37.72263690064925,0.0,0.0055704582,-69.07894736842105,83.22999085994554,4179962,20.92105263157895,80.71743951996582,16.770009140054437,0.7631578947368421,19699,55632.328726530075,83.0,0.010818481,0.23684210526315788,0.010818481
0.17610604,333392.84210526315,-37.96608331409442,0.0,0.005514174,-67.8157894736842,83.32572737484645,4189919,22.605263157894736,79.16228313401527,16.674272625153574,0.6578947368421053,19737,55745.18058562279,81.39473684210526,0.008376767,0.34210526315789475,0.008376767
0.1692677,338841.6,-39.691198681347075,0.0,0.0046800626,-68.5,82.71838129772296,4199928,21.25,80.41932225131963,17.281618702277036,0.525,19777,55857.16483616829,82.725,0.00922529,0.475,0.00922529
0.1788605,335346.8717948718,-38.45643375618748,0.0,0.004744732,-68.71794871794872,83.91006528230751,4209946,22.128205128205128,79.60655770450123,16.08993471769248,0.6666666666666666,19816,55968.37329316139,81.87179487179488,0.008751405,0.3333333333333333,0.008751405
0.17714936,338674.5263157895,-38.70100681820697,0.0,0.004888581,-68.8157894736842,83.2126715565993,4219851,21.289473684210527,80.38365164152434,16.787328443400693,0.6842105263157895,19854,56076.7935295105,82.6842105263158,0.007878137,0.3157894736842105,0.007878137
0.18382603,338329.6,-38.76992744528084,0.0,0.005692668,-68.575,82.98215096280488,4229988,21.35,80.32363816127902,17.01784903719512,0.575,19894,56190.511509895325,82.6,0.010794711,0.425,0.010794711
0.17643519,335979.7894736842,-38.472853081937934,0.0,0.0058288155,-69.0,84.12762143137412,4239924,21.94736842105263,79.7714860134829,15.87237856862589,0.5526315789473685,19932,56301.49558210373,82.02631578947368,0.009004492,0.4473684210526316,0.009004492
0.17367046,334764.97297297296,-37.284041468738074,0.0,0.0057990076,-67.70270270270271,82.82257630923573,4249809,22.243243243243242,79.4954066795796,17.17742369076428,0.5945945945945946,19969,56410.830510139465,81.72972972972973,0.010865833,0.40540540540540543,0.010865833
0.1882278,334506.6666666667,-38.528739807821275,0.0,0.00581631,-68.28205128205128,83.6239245985154,4259949,22.307692307692307,79.43643623956655,16.376075401484602,0.6410256410256411,20008,56522.31436419487,81.66666666666667,0.011583171,0.358974358974359,0.011583171
0.164842,334506.6666666667,-39.52146232315537,0.0,0.005326055,-68.53846153846153,83.85331066973832,4269871,22.256410256410255,79.47416312180468,16.146689330261673,0.6666666666666666,20047,56636.97027564049,81.66666666666667,0.009050514,0.3333333333333333,0.009050514
0.17304254,337704.4210526316,-37.77029419065209,0.0,0.00653349,-68.21052631578948,82.71971479927323,4279930,21.55263157894737,80.1424680793148,17.280285200726762,0.5526315789473685,20085,56745.0051047802,82.44736842105263,0.0084718065,0.4473684210526316,0.0084718065
0.15695435,339022.76923076925,-39.290280791683614,0.0,0.004675905,-69.6923076923077,84.1980356366256,4289802,21.23076923076923,80.44276837566223,15.801964363374408,0.6923076923076923,20124,56857.01713132858,82.76923076923077,0.00981073,0.3076923076923077,0.00981073
0.16318096,337027.28205128206,-38.590976286983974,0.0,0.005708828,-69.0,83.8427018979529,4299946,21.666666666666668,80.02847617740498,16.15729810204709,0.5897435897435898,20163,56967.157257556915,82.28205128205128,0.009525287,0.41025641025641024,0.009525287
0.17634387,335440.84210526315,-38.22855752340345,0.0,0.006629493,-68.1842105263158,83.2257223347428,4309919,22.05263157894737,79.66976915412442,16.774277665257202,0.6052631578947368,20201,57076.30972957611,81.89473684210526,0.011780117,0.39473684210526316,0.011780117
0.16149026,339652.92307692306,-39.42846325321671,0.0,0.0062747863,-69.38461538461539,83.65226345999889,4319809,21.0,80.646982435498,16.3477365400011,0.6666666666666666,20240,57185.612728595734,82.92307692307692,0.009297644,0.3333333333333333,0.009297644
0.16006963,342986.1052631579,-38.721000912320115,0.0,0.00647173,-69.36842105263158,82.80704884195086,4329962,20.210526315789473,81.38261348506119,17.19295115804914,0.7894736842105263,20278,57289.270260095596,83.73684210526316,0.010987318,0.21052631578947367,0.010987318
0.1458771,335075.55555555556,-37.37959155937117,0.0,0.00584811,-67.33333333333333,82.29339265758823,4339754,22.194444444444443,79.54459492603296,17.706607342411765,0.5555555555555556,20314,57399.876090049744,81.80555555555556,0.010403131,0.4444444444444444,0.010403131
0.16428046,333456.41025641025,-37.79299133107615,0.0,0.0054034204,-67.23076923076923,82.65022396699155,4349946,22.53846153846154,79.21623658765482,17.349776033008443,0.6666666666666666,20353,57511.35432982445,81.41025641025641,0.0096669905,0.3333333333333333,0.0096669905
0.16141729,331886.7027027027,-37.64434232286597,0.0,0.0060648522,-67.29729729729729,83.02811357054738,4359822,22.972972972972972,78.82028351401897,16.971886429452628,0.7567567567567568,20390,57620.72034597397,81.02702702702703,0.007080684,0.24324324324324326,0.007080684
0.16155273,337596.63157894736,-38.41952175514594,0.0,0.0057329326,-68.42105263157895,83.02174804219756,4369732,21.55263157894737,80.13975224174425,16.978251957802428,0.7894736842105263,20428,57727.547949790955,82.42105263157895,0.012472396,0.21052631578947367,0.012472396
0.16127048,338086.0540540541,-37.89727880614905,0.0,0.005412637,-68.16216216216216,82.52607946551484,4379842,21.43243243243243,80.24884043939733,17.47392053448514,0.6756756756756757,20465,57835.33958697319,82.54054054054055,0.010138184,0.32432432432432434,0.010138184
0.15485457,337432.38095238095,-39.93078651886755,0.0,0.0050319755,-68.92857142857143,83.64891370404534,4389961,21.595238095238095,80.09918772231364,16.351086295954683,0.5,20507,57951.268049001694,82.38095238095238,0.010909119,0.5,0.010909119
0.16704156,334100.75675675675,-37.5708191483175,0.0,0.0059184036,-66.67567567567568,81.72760034929718,4399777,22.405405405405407,79.34610009248357,18.272399650702834,0.7297297297297297,20544,58060.447321891785,81.56756756756756,0.008978905,0.2702702702702703,0.008978905
0.15405163,335979.7894736842,-37.828203455386145,0.0,0.004582634,-68.05263157894737,82.96515995321028,4409823,21.973684210526315,79.75104786337768,17.03484004678973,0.7105263157894737,20582,58169.0608048439,82.02631578947368,0.008513366,0.2894736842105263,0.008513366
0.16581833,333657.9459459459,-37.18803380439466,0.0,0.006553594,-67.64864864864865,82.99800614042356,4419905,22.513513513513512,79.24493226229583,17.001993859576448,0.7567567567567568,20619,58276.08170771599,81.45945945945945,0.012061167,0.24324324324324326,0.012061167
0.1689479,333482.6666666667,-36.86949456118757,0.0,0.0063849557,-67.36111111111111,82.75002066541248,4429741,22.583333333333332,79.183708238879,17.249979334587508,0.6111111111111112,20655,58386.68031644821,81.41666666666667,0.012216844,0.3888888888888889,0.012216844
0.16189815,334972.8780487805,-40.00896612011286,0.0,0.0059360173,-68.92682926829268,84.22906522877912,4439770,22.146341463414632,79.57881706599049,15.770934771220881,0.6341463414634146,20696,58499.2818903923,81.78048780487805,0.009916839,0.36585365853658536,0.009916839
0.17014353,333246.358974359,-38.645535396527556,0.0,0.0056684525,-67.87179487179488,83.42105308966863,4449813,22.58974358974359,79.16954163104832,16.57894691033139,0.6410256410256411,20735,58613.21063423157,81.35897435897436,0.008663086,0.358974358974359,0.008663086
0.15069738,338351.15789473685,-38.96710076340516,0.0,0.0065192576,-69.02631578947368,83.58135919841527,4459752,21.36842105263158,80.31060886670406,16.418640801584726,0.6842105263157895,20773,58725.07345032692,82.60526315789474,0.00926894,0.3157894736842105,0.00926894
0.15523577,333876.5128205128,-38.47878110616328,0.0,0.005744532,-68.53846153846153,84.06386308310509,4469835,22.487179487179485,79.27100407992285,15.936136916894899,0.6153846153846154,20812,58840.51657652855,81.51282051282051,0.0075680143,0.38461538461538464,0.0075680143
0.15789832,334211.45945945947,-37.16769979268228,0.0,0.0057531204,-68.10810810810811,83.4172006018326,4479789,22.405405405405407,79.3491768765512,16.58279939816739,0.7567567567567568,20849,58950.97370147705,81.5945945945946,0.01112037,0.24324324324324326,0.01112037
0.15012734,335556.92307692306,-38.67530623003808,0.0,0.00608147,-68.82051282051282,83.9934387644147,4489954,22.05128205128205,79.67484494597677,16.006561235585313,0.7435897435897436,20888,59063.12662291527,81.92307692307692,0.008142146,0.2564102564102564,0.008142146
0.1706338,334543.5675675676,-38.48753528866436,0.0,0.00706147,-68.67567567567568,84.03617897740133,4499842,22.324324324324323,79.42517705347862,15.96382102259868,0.6756756756756757,20925,59170.073996543884,81.67567567567568,0.011446869,0.32432432432432434,0.011446869
0.1652594,336087.5789473684,-38.20627689764617,0.0,0.0064933747,-68.34210526315789,83.23446238652929,4509875,21.92105263157895,79.79533724608633,16.765537613470695,0.7105263157894737,20963,59280.715084552765,82.05263157894737,0.009048514,0.2894736842105263,0.009048514
0.15138087,336087.5789473684,-37.51351039133559,0.0,0.00537778,-67.84210526315789,82.68053781176845,4519981,21.92105263157895,79.79635745535639,17.319462188231558,0.7894736842105263,21001,59390.32196354866,82.05263157894737,0.008769583,0.21052631578947367,0.008769583
