AttC,surrgain,TimestepsSoFar,MtR,optimgain,entropy,TimeElapsed,AttNC,TtR,entloss,meankl,Fce,EpisodesSoFar
0.7448275862068966,0.0009257309,9868,5.775438075063312,0.0009257309,1.4126621,47.2602653503418,0.25517241379310346,9.758620689655173,0.0,0.0050749746,0.09287298254027597,145
0.6176470588235294,0.0012771412,19897,7.991621747515126,0.0012771412,1.3883805,144.5907506942749,0.38235294117647056,13.549019607843137,0.0,0.006063232,0.09127514638294418,247
0.5125,0.000998436,29786,9.745668467275577,0.000998436,1.3588258,223.87894749641418,0.4875,17.05,0.0,0.0024889142,0.07857423687423686,327
0.43661971830985913,0.00082253723,39847,11.755794168001636,0.00082253723,1.3466177,304.4337258338928,0.5633802816901409,20.64788732394366,0.0,0.0011393629,0.09764680390032504,398
0.42857142857142855,0.0012731613,49941,10.825233022638713,0.0012731613,1.3398004,389.6992435455322,0.5714285714285714,18.985714285714284,0.0,0.0020513856,0.10522694122694118,468
0.48,0.0012058975,59817,10.658853289288658,0.0012058975,1.2989455,452.17876267433167,0.52,18.56,0.0,0.005778229,0.10406125430125428,543
0.3939393939393939,0.0010416717,69863,11.952639875606035,0.0010416717,1.2909731,554.3866894245148,0.6060606060606061,20.666666666666668,0.0,0.0034018375,0.08976046176046176,609
0.42857142857142855,0.0012574379,79993,11.564995078282873,0.0012574379,1.234431,630.831015586853,0.5714285714285714,19.957142857142856,0.0,0.008179477,0.09097513764126339,679
0.2909090909090909,0.0020687438,89783,13.002474152389672,0.0020687438,1.2362112,712.4213297367096,0.7090909090909091,23.054545454545455,0.0,0.0052140364,0.09221818181818184,734
0.3939393939393939,0.0014547311,99911,12.125295145031279,0.0014547311,1.189631,781.4535329341888,0.6060606060606061,20.62121212121212,0.0,0.006764676,0.10317795312389218,800
0.3442622950819672,0.0017094758,109992,12.674118209463707,0.0017094758,1.1608317,854.8698008060455,0.6557377049180327,22.016393442622952,0.0,0.004685588,0.10234990025153962,861
0.30357142857142855,0.0013012558,119849,13.860352846663101,0.0013012558,1.1776903,952.0066611766815,0.6964285714285714,23.910714285714285,0.0,0.0029293357,0.1028074606891937,917
0.3103448275862069,0.00082780456,129915,12.67256891614431,0.00082780456,1.1470283,1020.605959892273,0.6896551724137931,22.051724137931036,0.0,0.004160435,0.1208748263231022,975
0.36065573770491804,0.000913192,139769,12.325284820345676,0.000913192,1.1246381,1099.5958144664764,0.639344262295082,20.983606557377048,0.0,0.0037178101,0.11352967615262698,1036
0.23076923076923078,0.0001431427,149801,15.23395127257446,0.0001431427,1.1249208,1176.0997190475464,0.7692307692307693,26.384615384615383,0.0,0.00041418654,0.11087912087912086,1088
0.3103448275862069,0.0010375397,159849,12.995463191911686,0.0010375397,1.0958678,1260.560171842575,0.6896551724137931,22.689655172413794,0.0,0.0026706655,0.0924355716878403,1146
0.375,0.0014028621,169903,11.236004714006349,0.0014028621,1.0313109,1353.5875742435455,0.625,19.71875,0.0,0.0053517763,0.09902281746031748,1210
0.3548387096774194,0.0015941536,179955,12.554601769687304,0.0015941536,0.97436035,1417.164067029953,0.6451612903225806,21.483870967741936,0.0,0.008562597,0.10653111762789183,1272
0.13043478260869565,0.0008563278,189967,16.020727576635274,0.0008563278,0.9967901,1496.862736940384,0.8695652173913043,28.065217391304348,0.0,0.001105244,0.1122608695652174,1318
0.36065573770491804,0.0012584244,199751,10.772068492261617,0.0012584244,0.9454955,1570.185869693756,0.639344262295082,19.081967213114755,0.0,0.004234994,0.09805464480874318,1379
