AttNC,TimestepsSoFar,optimgain,MtR,entropy,EpisodesSoFar,TimeElapsed,TtR,Fce,entloss,AttC,surrgain,meankl
1.48,3429862,0.00091404014,13.394381213745632,1.2462289,15324,22313.69450378418,69.3,0.11586693248959504,0.0,1.52,0.00091404014,0.0036163325
1.9047619047619047,3439884,0.0006274516,15.391971134827294,1.2518834,15366,22380.494010686874,79.21428571428571,0.11214565826330535,0.0,1.0952380952380953,0.0006274516,0.004280353
1.8409090909090908,3449902,0.002023474,14.423607797521392,1.2412083,15410,22440.491901159286,74.38636363636364,0.10982251082251084,0.0,1.1590909090909092,0.002023474,0.00245232
1.8478260869565217,3459964,0.0007782665,13.291095757554583,1.2586266,15456,22503.81562113762,68.02173913043478,0.09691291960857182,0.0,1.1521739130434783,0.0007782665,0.0030173673
1.7391304347826086,3469775,0.0005544398,13.080624236133374,1.2602537,15502,22563.667495250702,67.1086956521739,0.1032826919873397,0.0,1.2608695652173914,0.0005544398,0.0053746128
1.6888888888888889,3479830,0.0006936076,15.862337120660634,1.250231,15547,22628.600138664246,82.33333333333333,0.11250793650793652,0.0,1.3111111111111111,0.0006936076,0.0031791853
1.7346938775510203,3489987,0.0011580306,13.773877859143061,1.2439092,15596,22692.629503011703,71.0204081632653,0.1260869393986021,0.0,1.2653061224489797,0.0011580306,0.0027599887
1.8372093023255813,3499807,0.0015760015,14.916447603461554,1.2341281,15639,22753.152047634125,77.16279069767442,0.10958616577221231,0.0,1.1627906976744187,0.0015760015,0.0021496918
1.627906976744186,3509846,0.00084094185,16.651228272948444,1.22485,15682,22812.151158809662,87.0,0.11844679351656097,0.0,1.372093023255814,0.00084094185,0.0037184209
1.6458333333333333,3519823,0.0008183334,14.930561844294358,1.2165501,15730,22885.22452712059,77.375,0.11582977014638528,0.0,1.3541666666666667,0.0008183334,0.0056047007
