entropy,meankl,TtR,AttC,EpisodesSoFar,AttNC,TimestepsSoFar,entloss,Fce,TimeElapsed,MtR,surrgain,optimgain
-2.5056405,0.010174781,2500.0,0.0,15541,10.0,3759996,0.0,1.0,103090.57519483566,142.8784238871937,0.0003167333,0.0003167333
-2.4080746,0.008933204,2500.0,0.0,15581,10.0,3769996,0.0,1.0,103294.23443126678,142.8784238871937,0.0005252982,0.0005252982
-2.3104575,0.008933204,2500.0,0.0,15621,10.0,3779996,0.0,1.0,103491.20306897163,142.8784238871937,0.00019533589,0.00019533589
-2.21289,0.008933204,2500.0,0.0,15661,10.0,3789996,0.0,1.0,103691.55959939957,142.8784238871937,0.0002709074,0.0002709074
-2.3104575,0.010174871,2500.0,0.0,15701,10.0,3799996,0.0,1.0,103894.92544674873,142.8784238871937,9.989548e-05,9.989548e-05
-2.4080746,0.010174781,2500.0,0.0,15741,10.0,3809996,0.0,1.0,104091.52953314781,142.8784238871937,0.00010439678,0.00010439678
-2.5056405,0.010174781,2500.0,0.0,15781,10.0,3819996,0.0,1.0,104290.90191960335,142.8784238871937,3.7285023e-05,3.7285023e-05
-2.603264,0.010174863,2500.0,0.0,15821,10.0,3829996,0.0,1.0,104496.26572489738,142.8784238871937,0.000252488,0.000252488
-2.7008162,0.010174781,2500.0,0.0,15861,10.0,3839996,0.0,1.0,104693.17612934113,142.8784238871937,0.00054598216,0.00054598216
-2.603264,0.008933204,2500.0,0.0,15901,10.0,3849996,0.0,1.0,104886.11291217804,142.8784238871937,0.00065216166,0.00065216166
-2.7008169,0.010175198,2500.0,0.0,15941,10.0,3859996,0.0,1.0,105087.95352816582,142.8784238871937,0.00045458198,0.00045458198
-2.7984326,0.010174781,2500.0,0.0,15981,10.0,3869996,0.0,1.0,105283.41428852081,142.8784238871937,0.0001885721,0.0001885721
-2.8106377,0.00015002489,2500.0,0.0,16021,10.0,3879996,0.0,1.0,105525.11535906792,142.8784238871937,1.3408184e-06,1.3408184e-06
-2.7130237,0.008933196,2500.0,0.0,16061,10.0,3889996,0.0,1.0,105720.11944913864,142.8784238871937,9.517189e-05,9.517189e-05
-2.8106377,0.010174781,2500.0,0.0,16101,10.0,3899996,0.0,1.0,105912.98603105545,142.8784238871937,0.00031134541,0.00031134541
-2.7130237,0.008933204,2500.0,0.0,16141,10.0,3909996,0.0,1.0,106104.3421189785,142.8784238871937,0.0003763652,0.0003763652
-2.6154554,0.008933204,2500.0,0.0,16181,10.0,3919996,0.0,1.0,106295.2938990593,142.8784238871937,0.00032801964,0.00032801964
-2.5178463,0.008933102,2500.0,0.0,16221,10.0,3929996,0.0,1.0,106489.10769295692,142.8784238871937,0.00022756966,0.00022756966
-2.4202814,0.008933204,2500.0,0.0,16261,10.0,3939996,0.0,1.0,106695.30629706383,142.8784238871937,0.00033011936,0.00033011936
-2.3226597,0.008933416,2500.0,0.0,16301,10.0,3949996,0.0,1.0,106887.05343341827,142.8784238871937,0.00012276547,0.00012276547
-2.2250955,0.008933102,2500.0,0.0,16341,10.0,3959996,0.0,1.0,107073.73120355606,142.8784238871937,0.0001809907,0.0001809907
-2.3226597,0.010174863,2500.0,0.0,16381,10.0,3969996,0.0,1.0,107271.24178886414,142.8784238871937,0.00025865776,0.00025865776
-2.2250955,0.008933204,2500.0,0.0,16421,10.0,3979996,0.0,1.0,107469.99751830101,142.8784238871937,6.0806065e-05,6.0806065e-05
-2.1274784,0.008933102,2500.0,0.0,16461,10.0,3989996,0.0,1.0,107669.13921022415,142.8784238871937,0.00031296338,0.00031296338
-2.2250957,0.010174863,2500.0,0.0,16501,10.0,3999996,0.0,1.0,107871.45136475563,142.8784238871937,0.0002689914,0.0002689914
-2.3226597,0.010174781,2500.0,0.0,16541,10.0,4009996,0.0,1.0,108072.79625320435,142.8784238871937,0.00014962013,0.00014962013
-2.2250957,0.008933204,2500.0,0.0,16581,10.0,4019996,0.0,1.0,108273.88792395592,142.8784238871937,0.0006327872,0.0006327872
-2.3226597,0.010174871,2500.0,0.0,16621,10.0,4029996,0.0,1.0,108477.33315324783,142.8784238871937,0.00025030095,0.00025030095
-2.2250957,0.008933204,2500.0,0.0,16661,10.0,4039996,0.0,1.0,108697.78702759743,142.8784238871937,0.00019323727,0.00019323727
-2.3226597,0.010174863,2500.0,0.0,16701,10.0,4049996,0.0,1.0,108907.26311254501,142.8784238871937,0.0002998721,0.0002998721
-2.4202814,0.01017476,2500.0,0.0,16741,10.0,4059996,0.0,1.0,109115.97546625137,142.8784238871937,0.00034008964,0.00034008964
-2.3226597,0.008933196,2500.0,0.0,16781,10.0,4069996,0.0,1.0,109318.30118584633,142.8784238871937,0.0002256449,0.0002256449
-2.2250957,0.008933204,2500.0,0.0,16821,10.0,4079996,0.0,1.0,109530.33111834526,142.8784238871937,4.868516e-05,4.868516e-05
-2.322664,0.01017476,2500.0,0.0,16861,10.0,4089996,0.0,1.0,109730.89664006233,142.8784238871937,0.0003201841,0.0003201841
-2.2250957,0.008933204,2500.0,0.0,16901,10.0,4099996,0.0,1.0,109928.42940926552,142.8784238871937,0.000316585,0.000316585
-2.1274786,0.008933102,2500.0,0.0,16941,10.0,4109996,0.0,1.0,110131.4209895134,142.8784238871937,0.0003739998,0.0003739998
-2.0299072,0.008933204,2500.0,0.0,16981,10.0,4119996,0.0,1.0,110333.12159180641,142.8784238871937,0.00016489792,0.00016489792
-2.1274786,0.010174781,2500.0,0.0,17021,10.0,4129996,0.0,1.0,110527.64391946793,142.8784238871937,0.0003353015,0.0003353015
-2.0299072,0.008933196,2500.0,0.0,17061,10.0,4139996,0.0,1.0,110729.55054283142,142.8784238871937,0.000763223,0.000763223
-2.1274786,0.010174871,2500.0,0.0,17101,10.0,4149996,0.0,1.0,110935.78317570686,142.8784238871937,0.00028929173,0.00028929173
-2.225096,0.010174781,2500.0,0.0,17141,10.0,4159996,0.0,1.0,111131.16588973999,142.8784238871937,0.0006398339,0.0006398339
-2.1274786,0.008933416,2500.0,0.0,17181,10.0,4169996,0.0,1.0,111329.79041671753,142.8784238871937,0.00012854327,0.00012854327
-2.225096,0.010174781,2500.0,0.0,17221,10.0,4179996,0.0,1.0,111528.97107481956,142.8784238871937,0.00035830753,0.00035830753
-2.322664,0.010174781,2500.0,0.0,17261,10.0,4189996,0.0,1.0,111732.7822175026,142.8784238871937,0.00022003685,0.00022003685
-2.4202816,0.010174781,2500.0,0.0,17301,10.0,4199996,0.0,1.0,111935.28399634361,142.8784238871937,0.00072634214,0.00072634214
-2.5178466,0.010174781,2500.0,0.0,17341,10.0,4209996,0.0,1.0,112146.71777319908,142.8784238871937,5.0804997e-06,5.0804997e-06
-2.615471,0.010174781,2500.0,0.0,17381,10.0,4219996,0.0,1.0,112353.79338693619,142.8784238871937,8.664185e-05,8.664185e-05
-2.5178466,0.008933204,2500.0,0.0,17421,10.0,4229996,0.0,1.0,112562.45491671562,142.8784238871937,0.0002565161,0.0002565161
-2.615471,0.010174871,2500.0,0.0,17461,10.0,4239996,0.0,1.0,112762.80460524559,142.8784238871937,7.2156905e-07,7.2156905e-07
-2.5178466,0.008933204,2500.0,0.0,17501,10.0,4249996,0.0,1.0,112971.20171427727,142.8784238871937,0.0006828299,0.0006828299
-2.615471,0.010174781,2500.0,0.0,17541,10.0,4259996,0.0,1.0,113176.22903823853,142.8784238871937,0.00049149664,0.00049149664
-2.7130237,0.010174863,2500.0,0.0,17581,10.0,4269996,0.0,1.0,113378.27130007744,142.8784238871937,0.00038658944,0.00038658944
-2.615471,0.00893351,2500.0,0.0,17621,10.0,4279996,0.0,1.0,113583.21695590019,142.8784238871937,0.0004424414,0.0004424414
-2.5178466,0.008933204,2500.0,0.0,17661,10.0,4289996,0.0,1.0,113797.6005768776,142.8784238871937,0.00026649266,0.00026649266
-2.4202816,0.008933102,2500.0,0.0,17701,10.0,4299996,0.0,1.0,114006.684871912,142.8784238871937,6.3191746e-06,6.3191746e-06
-2.3226643,0.008933196,2500.0,0.0,17741,10.0,4309996,0.0,1.0,114222.03848791122,142.8784238871937,0.0008085523,0.0008085523
-2.225096,0.008933204,2500.0,0.0,17781,10.0,4319996,0.0,1.0,114432.81299901009,142.8784238871937,0.00030543224,0.00030543224
-2.3226643,0.010174871,2500.0,0.0,17821,10.0,4329996,0.0,1.0,114643.81565070152,142.8784238871937,0.0002213801,0.0002213801
-2.3196125,9.298325e-06,2500.0,0.0,17861,10.0,4339996,0.0,1.0,114928.13870716095,142.8784238871937,8.5716245e-08,8.5716245e-08
-2.41723,0.010174863,2500.0,0.0,17901,10.0,4349996,0.0,1.0,115131.89705610275,142.8784238871937,0.00013078476,0.00013078476
-2.4233332,3.7431717e-05,2500.0,0.0,17941,10.0,4359996,0.0,1.0,115408.15838599205,142.8784238871937,3.3836365e-08,3.3836365e-08
-2.5208983,0.010174871,2500.0,0.0,17981,10.0,4369996,0.0,1.0,115599.28631973267,142.8784238871937,7.980986e-05,7.980986e-05
-2.4233332,0.008933102,2500.0,0.0,18021,10.0,4379996,0.0,1.0,115800.00313782692,142.8784238871937,0.00018591963,0.00018591963
-2.3257158,0.008933204,2500.0,0.0,18061,10.0,4389996,0.0,1.0,115995.16308665276,142.8784238871937,0.0004097222,0.0004097222
-2.2281477,0.008933196,2500.0,0.0,18101,10.0,4399996,0.0,1.0,116199.90113377571,142.8784238871937,6.568695e-05,6.568695e-05
-2.3257158,0.010174781,2500.0,0.0,18141,10.0,4409996,0.0,1.0,116408.36773085594,142.8784238871937,0.000895674,0.000895674
-2.4233332,0.010174871,2500.0,0.0,18181,10.0,4419996,0.0,1.0,116615.92076683044,142.8784238871937,0.00021270475,0.00021270475
-2.3257158,0.008933204,2500.0,0.0,18221,10.0,4429996,0.0,1.0,116817.69085121155,142.8784238871937,0.00034884323,0.00034884323
-2.4233332,0.01017476,2500.0,0.0,18261,10.0,4439996,0.0,1.0,117017.57123708725,142.8784238871937,0.00015031153,0.00015031153
-2.3257158,0.008933416,2500.0,0.0,18301,10.0,4449996,0.0,1.0,117216.76861095428,142.8784238871937,0.00027634422,0.00027634422
-2.2769492,0.0023053885,2500.0,0.0,18341,10.0,4459996,0.0,1.0,117429.00966882706,142.8784238871937,3.517618e-06,3.517618e-06
-2.3745139,0.010174781,2500.0,0.0,18381,10.0,4469996,0.0,1.0,117632.71980047226,142.8784238871937,8.621916e-05,8.621916e-05
-2.4721372,0.010174863,2500.0,0.0,18421,10.0,4479996,0.0,1.0,117833.91722726822,142.8784238871937,0.00013494592,0.00013494592
-2.3745139,0.008933204,2500.0,0.0,18461,10.0,4489996,0.0,1.0,118034.88031125069,142.8784238871937,0.00012962268,0.00012962268
-2.2769492,0.008933196,2500.0,0.0,18501,10.0,4499996,0.0,1.0,118237.62558984756,142.8784238871937,6.2507526e-05,6.2507526e-05
-2.1793299,0.008933204,2500.0,0.0,18541,10.0,4509996,0.0,1.0,118436.31166601181,142.8784238871937,0.00023728018,0.00023728018
-2.2769492,0.010174871,2500.0,0.0,18581,10.0,4519996,0.0,1.0,118644.231965065,142.8784238871937,0.00024439621,0.00024439621
-2.2281477,0.0023053025,2500.0,0.0,18621,10.0,4529996,0.0,1.0,118854.26946473122,142.8784238871937,4.986706e-06,4.986706e-06
-2.325716,0.010174781,2500.0,0.0,18661,10.0,4539996,0.0,1.0,119052.45975160599,142.8784238871937,5.610693e-05,5.610693e-05
-2.4233334,0.010174863,2500.0,0.0,18701,10.0,4549996,0.0,1.0,119246.05065345764,142.8784238871937,5.8155154e-05,5.8155154e-05
-2.5208983,0.010174781,2500.0,0.0,18741,10.0,4559996,0.0,1.0,119441.16249656677,142.8784238871937,6.0110856e-06,6.0110856e-06
-2.4233334,0.008933204,2500.0,0.0,18781,10.0,4569996,0.0,1.0,119634.11737823486,142.8784238871937,0.0007743211,0.0007743211
-2.3745139,0.0023053885,2500.0,0.0,18821,10.0,4579996,0.0,1.0,119846.57265305519,142.8784238871937,3.6502838e-06,3.6502838e-06
-2.4721372,0.010174863,2500.0,0.0,18861,10.0,4589996,0.0,1.0,120048.73565864563,142.8784238871937,0.00028248882,0.00028248882
-2.3745139,0.008933196,2500.0,0.0,18901,10.0,4599996,0.0,1.0,120240.90341877937,142.8784238871937,0.00017582165,0.00017582165
-2.4721372,0.01017476,2500.0,0.0,18941,10.0,4609996,0.0,1.0,120431.7147655487,142.8784238871937,0.00031911788,0.00031911788
-2.5697026,0.010174863,2500.0,0.0,18981,10.0,4619996,0.0,1.0,120631.75943613052,142.8784238871937,7.6918586e-05,7.6918586e-05
-2.6672664,0.010174871,2500.0,0.0,19021,10.0,4629996,0.0,1.0,120830.92766356468,142.8784238871937,0.00029116843,0.00029116843
-2.5697026,0.008933204,2500.0,0.0,19061,10.0,4639996,0.0,1.0,121016.38431239128,142.8784238871937,0.00030498736,0.00030498736
-2.6672664,0.010174781,2500.0,0.0,19101,10.0,4649996,0.0,1.0,121209.94418549538,142.8784238871937,0.00012584846,0.00012584846
-2.7648919,0.010174781,2500.0,0.0,19141,10.0,4659996,0.0,1.0,121410.85656261444,142.8784238871937,0.00022070522,0.00022070522
-2.6672664,0.008933204,2500.0,0.0,19181,10.0,4669996,0.0,1.0,121605.49954748154,142.8784238871937,0.0002653218,0.0002653218
-2.6916745,0.00060504675,2500.0,0.0,19221,10.0,4679996,0.0,1.0,121822.00888848305,142.8784238871937,2.3839473e-06,2.3839473e-06
-2.5941143,0.008933204,2500.0,0.0,19261,10.0,4689996,0.0,1.0,122016.31607246399,142.8784238871937,0.00031560723,0.00031560723
-2.6916745,0.01017476,2500.0,0.0,19301,10.0,4699996,0.0,1.0,122214.69118762016,142.8784238871937,0.00038535503,0.00038535503
-2.7893,0.010174781,2500.0,0.0,19341,10.0,4709996,0.0,1.0,122407.00566291809,142.8784238871937,0.00033400458,0.00033400458
-2.886873,0.010174781,2500.0,0.0,19381,10.0,4719996,0.0,1.0,122596.57130861282,142.8784238871937,0.00012367718,0.00012367718
-2.9844618,0.010174781,2500.0,0.0,19421,10.0,4729996,0.0,1.0,122794.23049259186,142.8784238871937,0.0006228705,0.0006228705
-2.886873,0.008933204,2500.0,0.0,19461,10.0,4739996,0.0,1.0,122993.47461938858,142.8784238871937,0.00035363305,0.00035363305
-2.7893,0.008933102,2500.0,0.0,19501,10.0,4749996,0.0,1.0,123184.24819660187,142.8784238871937,0.00023663454,0.00023663454
-2.886873,0.010174751,2500.0,0.0,19541,10.0,4759996,0.0,1.0,123378.74481034279,142.8784238871937,0.00018173389,0.00018173389
-2.9844618,0.010174781,2500.0,0.0,19581,10.0,4769996,0.0,1.0,123567.22867155075,142.8784238871937,9.377431e-05,9.377431e-05
-2.886873,0.008933204,2500.0,0.0,19621,10.0,4779996,0.0,1.0,123754.96232652664,142.8784238871937,4.073301e-05,4.073301e-05
-2.7893,0.008933204,2500.0,0.0,19661,10.0,4789996,0.0,1.0,123944.19004845619,142.8784238871937,0.00020057244,0.00020057244
-2.6916745,0.008933204,2500.0,0.0,19701,10.0,4799996,0.0,1.0,124131.85135436058,142.8784238871937,0.000640252,0.000640252
-2.7893,0.010174871,2500.0,0.0,19741,10.0,4809996,0.0,1.0,124325.73698782921,142.8784238871937,3.9068986e-05,3.9068986e-05
-2.886873,0.010174781,2500.0,0.0,19781,10.0,4819996,0.0,1.0,124507.33267068863,142.8784238871937,0.00022526657,0.00022526657
-2.9844618,0.010174781,2500.0,0.0,19821,10.0,4829996,0.0,1.0,124702.08318185806,142.8784238871937,0.0007642577,0.0007642577
-3.0820365,0.01017476,2500.0,0.0,19861,10.0,4839996,0.0,1.0,124896.19966769218,142.8784238871937,1.0323839e-05,1.0323839e-05
-3.0790038,9.417534e-06,2500.0,0.0,19901,10.0,4849996,0.0,1.0,125162.69568490982,142.8784238871937,7.129669e-08,7.129669e-08
-2.981425,0.008933102,2500.0,0.0,19941,10.0,4859996,0.0,1.0,125355.93217468262,142.8784238871937,0.00022438698,0.00022438698
-3.0790038,0.010175116,2500.0,0.0,19981,10.0,4869996,0.0,1.0,125549.8774702549,142.8784238871937,0.00068089616,0.00068089616
-3.1765943,0.010174781,2500.0,0.0,20021,10.0,4879996,0.0,1.0,125748.53081655502,142.8784238871937,8.4029074e-05,8.4029074e-05
-3.0790038,0.008933204,2500.0,0.0,20061,10.0,4889996,0.0,1.0,125940.92816972733,142.8784238871937,0.00026246547,0.00026246547
-2.981425,0.008933204,2500.0,0.0,20101,10.0,4899996,0.0,1.0,126134.1558880806,142.8784238871937,0.00029819805,0.00029819805
-2.8838103,0.008933204,2500.0,0.0,20141,10.0,4909996,0.0,1.0,126326.70957970619,142.8784238871937,0.0005360971,0.0005360971
-2.7862418,0.008933102,2500.0,0.0,20181,10.0,4919996,0.0,1.0,126519.89011144638,142.8784238871937,0.00022230785,0.00022230785
-2.6886294,0.00893351,2500.0,0.0,20221,10.0,4929996,0.0,1.0,126709.16409349442,142.8784238871937,0.00014226722,0.00014226722
-2.7862418,0.01017476,2500.0,0.0,20261,10.0,4939996,0.0,1.0,126900.96208620071,142.8784238871937,0.00043701695,0.00043701695
-2.8838103,0.010174863,2500.0,0.0,20301,10.0,4949996,0.0,1.0,127096.49368929863,142.8784238871937,0.0004648233,0.0004648233
-2.981425,0.010174781,2500.0,0.0,20341,10.0,4959996,0.0,1.0,127290.01306915283,142.8784238871937,0.00015630135,0.00015630135
-3.0790038,0.010174781,2500.0,0.0,20381,10.0,4969996,0.0,1.0,127475.53230023384,142.8784238871937,0.0003336178,0.0003336178
-2.981425,0.008933204,2500.0,0.0,20421,10.0,4979996,0.0,1.0,127667.86726331711,142.8784238871937,9.956642e-05,9.956642e-05
-3.0790038,0.010174781,2500.0,0.0,20461,10.0,4989996,0.0,1.0,127847.0081744194,142.8784238871937,0.0001258559,0.0001258559
-2.981425,0.008933204,2500.0,0.0,20501,10.0,4999996,0.0,1.0,128016.60436272621,142.8784238871937,0.00076659385,0.00076659385
