Fce,EpisodesSoFar,entloss,entropy,surrgain,TtR,AttC,TimestepsSoFar,TimeElapsed,meankl,MtR,AttNC,optimgain
0.9983999999999998,5578,0.0,0.34486753,0.00055464986,2496.0,0.0,1359963,9920.961969137192,0.002772136,142.67091873375847,10.0,0.00055464986
0.9972999999999999,5618,0.0,0.37651572,0.000985165,2493.25,0.0,1369963,9990.21593618393,0.0070099183,142.47631395962512,10.0,0.000985165
0.9904,5658,0.0,0.4084753,0.0009435556,2476.0,0.0,1379963,10063.10575580597,0.005796244,141.57368375650339,10.0,0.0009435556
0.9646282051282054,5698,0.0,0.3936164,0.0010525146,2400.75,0.25,1389752,10133.645094394684,0.0065323524,137.3348338915119,9.75,0.0010525146
0.9747999999999999,5738,0.0,0.3955179,0.0006193327,2437.0,0.0,1399752,10203.284860610962,0.0038401922,139.36505478067807,10.0,0.0006193327
0.9586999999999998,5778,0.0,0.4467053,0.0011214721,2396.75,0.175,1409752,10275.812609434128,0.0050813262,137.02877138349908,9.825,0.0011214721
0.9493,5818,0.0,0.43704164,0.0006536396,2373.25,0.225,1419752,10346.510251283646,0.00254179,135.70703350541,9.775,0.0006536396
0.9617999999999999,5858,0.0,0.4009986,0.00077780365,2404.5,0.0,1429752,10419.247282028198,0.004170381,137.59003923214522,10.0,0.00077780365
0.9733000000000003,5898,0.0,0.41688862,0.0008319765,2433.25,0.0,1439752,10489.985509872437,0.0044586556,139.12675275786495,10.0,0.0008319765
0.986,5938,0.0,0.3849768,0.0012301422,2465.0,0.0,1449752,10565.291321516037,0.0066866577,140.95062840180063,10.0,0.0012301422
0.9788,5978,0.0,0.36587843,0.0004967318,2447.0,0.0,1459752,10635.132827043533,0.0038288406,139.97363469401495,10.0,0.0004967318
0.9780000000000001,6018,0.0,0.4035637,0.00079680525,2445.0,0.0,1469752,10705.792314529419,0.006437971,139.82798596924607,10.0,0.00079680525
0.9696999999999998,6058,0.0,0.40745243,0.0005950565,2424.25,0.0,1479752,10778.07437324524,0.003478929,138.65951896624676,10.0,0.0005950565
0.9567,6098,0.0,0.4114196,0.00059546606,2391.75,0.225,1489752,10848.475463151932,0.004096751,136.66899838724387,9.775,0.00059546606
0.9745999999999999,6138,0.0,0.4354972,0.00069221057,2436.5,0.0,1499752,10919.393745422363,0.005070925,139.49351926456603,10.0,0.00069221057
0.962,6178,0.0,0.39861757,0.00044870452,2405.0,0.0,1509752,10989.54075217247,0.0038550019,137.63006047300664,10.0,0.00044870452
0.969,6218,0.0,0.44262913,0.00039770224,2422.5,0.0,1519752,11060.901178359985,0.003377312,138.5190233008383,10.0,0.00039770224
0.9324761904761903,6260,0.0,0.4077269,0.00061424467,2307.8571428571427,0.47619047619047616,1529760,11129.677612781525,0.0047260085,132.0999612454596,9.523809523809524,0.00061424467
0.9662,6300,0.0,0.43298072,0.00087926653,2415.5,0.0,1539760,11200.864078044891,0.0062503307,138.1373167078161,10.0,0.00087926653
0.9534999999999998,6340,0.0,0.43438727,0.0006657123,2383.75,0.0,1549760,11270.43744969368,0.005387068,136.31415529243844,10.0,0.0006657123
0.9349999999999999,6380,0.0,0.43356305,0.0007065004,2337.5,0.0,1559760,11339.8271651268,0.0043933834,133.67361939287454,10.0,0.0007065004
0.9072999999999999,6420,0.0,0.47032878,0.0008208951,2268.25,0.0,1569760,11411.601199865341,0.0045231995,129.8118868512275,10.0,0.0008208951
0.8582000000000004,6460,0.0,0.4605821,0.0007108527,2145.5,0.2,1579760,11480.801093578339,0.00770163,123.33721026181652,9.8,0.0007108527
0.9157000000000002,6500,0.0,0.48677757,0.0007438259,2289.25,0.0,1589760,11552.021082878113,0.0037920377,130.9142335835473,10.0,0.0007438259
0.8881999999999998,6540,0.0,0.4927468,0.00043909447,2220.5,0.225,1599760,11621.163084983826,0.002290803,127.29463403905129,9.775,0.00043909447
0.8606752164231534,6582,0.0,0.45104098,0.0005981323,2133.095238095238,0.47619047619047616,1609920,11691.573211431503,0.005507125,122.32385734321322,9.523809523809524,0.0005981323
0.8856000000000002,6622,0.0,0.45358,0.00083054305,2214.0,0.425,1619920,11761.742320299149,0.0058944807,126.92093667091649,9.575,0.00083054305
0.9185543237250554,6663,0.0,0.44701296,0.0007387477,2280.487804878049,0.2682926829268293,1629931,11832.216453552246,0.0045414553,130.64473563233184,9.731707317073171,0.0007387477
0.9385,6703,0.0,0.4108282,0.0007289624,2346.25,0.0,1639931,11901.583552122116,0.0067929253,134.1710512605843,10.0,0.0007289624
0.9370452961672477,6744,0.0,0.4008993,0.0006418952,2334.1463414634145,0.24390243902439024,1649938,11970.838772535324,0.0044644466,133.51555313095977,9.75609756097561,0.0006418952
0.9695,6784,0.0,0.44174266,0.0010404836,2423.75,0.0,1659938,12041.728641748428,0.0069228387,138.7387781836057,10.0,0.0010404836
0.9583999999999999,6824,0.0,0.40148687,0.0010679439,2396.0,0.05,1669938,12111.889724493027,0.0054919543,137.09857738760695,9.95,0.0010679439
0.9756000000000002,6864,0.0,0.38496095,0.0008346207,2439.0,0.0,1679938,12180.301089763641,0.005227121,139.4813881577116,10.0,0.0008346207
0.9709000000000001,6904,0.0,0.39045227,0.00092910265,2427.25,0.0,1689938,12251.17848777771,0.005498264,138.88598992789872,10.0,0.00092910265
0.9563999999999998,6944,0.0,0.40950325,0.00052594085,2391.0,0.0,1699938,12321.369931936264,0.0027186084,136.8039136715915,10.0,0.00052594085
0.9511999999999997,6984,0.0,0.46246085,0.0005150308,2378.0,0.0,1709938,12391.243645429611,0.005259,136.1561551824273,10.0,0.0005150308
0.9279999999999999,7024,0.0,0.44143626,0.00090141984,2320.0,0.225,1719938,12460.779632091522,0.005505009,132.79029481859024,9.775,0.00090141984
0.9343999999999999,7064,0.0,0.4307585,0.0006962243,2336.0,0.0,1729938,12532.047930955887,0.0044703446,133.62188238564846,10.0,0.0006962243
0.96,7104,0.0,0.42728758,0.0005379701,2400.0,0.0,1739938,12601.777680158615,0.0036467856,137.1533133910077,10.0,0.0005379701
0.9208000000000002,7144,0.0,0.4270628,0.00088476064,2302.0,0.225,1749938,12672.96350812912,0.008657131,132.03455200930665,9.775,0.00088476064
0.9252000000000002,7184,0.0,0.41531673,0.0010631194,2313.0,0.0,1759938,12741.886947393417,0.008324255,132.37930176860925,10.0,0.0010631194
0.9403344827586209,7224,0.0,0.40246284,0.000697349,2344.5,0.25,1769833,12813.77044725418,0.004568069,134.1067412198436,9.75,0.000697349
