Fce,TtR,meankl,EpisodesSoFar,surrgain,optimgain,AttNC,MtR,entropy,AttC,TimestepsSoFar,TimeElapsed,entloss
0.13664307033511677,60.833333333333336,0.007866371,72,0.00055267947,0.00055267947,0.6527777777777778,11.936903228185123,1.415292,2.3472222222222223,10000,49.870253801345825,0.0
0.14774384236453197,73.65517241379311,0.001626915,130,0.00032872925,0.00032872925,0.896551724137931,14.162412245060253,1.3988401,2.103448275862069,19899,98.17839670181274,0.0
0.12227069659094988,86.0,0.0040029096,181,0.00036587424,0.00036587424,1.2549019607843137,16.544469990475218,1.3793831,1.7450980392156863,29851,149.92496013641357,0.0
0.11082916033624476,67.07462686567165,0.00602217,248,0.0006580943,0.0006580943,0.7313432835820896,13.141765969548507,1.379311,2.2686567164179103,39928,196.56593918800354,0.0
0.14635016835016837,80.88888888888889,0.007219556,302,0.00048742982,0.00048742982,1.1481481481481481,15.783707461624244,1.4002231,1.8518518518518519,49972,243.54512071609497,0.0
0.16504877838211168,83.38888888888889,0.0026235448,356,0.0004493243,0.0004493243,0.9629629629629629,16.14688881230562,1.3807466,2.037037037037037,59939,293.29321336746216,0.0
0.13896257816257815,79.47272727272727,0.0030373323,411,0.00037733003,0.00037733003,1.0,15.236229082353518,1.364209,2.0,69881,343.08922386169434,0.0
0.12458876369080453,86.3265306122449,0.0020112363,460,0.0004929151,0.0004929151,1.3673469387755102,16.357371417053905,1.3556008,1.6326530612244898,79970,389.70659351348877,0.0
0.12821670117322292,88.95652173913044,0.0011473015,506,0.00057781115,0.00057781115,1.2173913043478262,16.910742443433804,1.3494474,1.7826086956521738,89755,435.4045729637146,0.0
0.14484681621936524,85.05882352941177,0.0077504558,557,0.0007303182,0.0007303182,1.2352941176470589,15.904241654044599,1.3252771,1.7647058823529411,99836,486.88519287109375,0.0
0.12066031746031748,85.86666666666666,0.0052632215,602,0.00054473674,0.00054473674,1.6,16.301941178523187,1.3690943,1.4,109857,539.0550856590271,0.0
0.13142952699474442,78.92307692307692,0.0017928354,654,0.000522993,0.000522993,1.3653846153846154,15.163537416914117,1.3517599,1.6346153846153846,119953,588.4512803554535,0.0
0.174032634032634,81.88235294117646,0.0041832873,705,0.00065648585,0.00065648585,1.2352941176470589,15.448724851069004,1.3295149,1.7647058823529411,129996,630.3848407268524,0.0
0.12045454545454545,90.3409090909091,0.0060377126,749,0.0011157109,0.0011157109,1.5909090909090908,17.366227545314988,1.360145,1.4090909090909092,139759,681.2313840389252,0.0
0.11355102040816324,85.16326530612245,0.003011851,798,0.00044157408,0.00044157408,1.163265306122449,16.164648270627396,1.3895354,1.836734693877551,149808,732.8537440299988,0.0
0.15025014142785878,74.08474576271186,0.0077833636,857,0.0008373581,0.0008373581,0.9152542372881356,14.221946248731264,1.3647453,2.0847457627118646,159991,786.5542869567871,0.0
0.12066324786324786,88.06666666666666,0.009040814,902,0.0006039533,0.0006039533,1.5555555555555556,16.7581920274427,1.3457409,1.4444444444444444,169773,831.2904303073883,0.0
0.11190909090909094,83.93181818181819,0.0013217881,946,0.0003998001,0.0003998001,1.6363636363636365,15.899229212277156,1.3389987,1.3636363636363635,179791,881.8676092624664,0.0
0.11376744186046514,85.32558139534883,0.0059462367,989,0.00055963034,0.00055963034,1.6511627906976745,16.03417016289454,1.3177614,1.3488372093023255,189800,932.8161118030548,0.0
0.13790476190476192,85.64285714285714,0.007865297,1031,0.0008824984,0.0008824984,1.880952380952381,16.19382739652326,1.3372834,1.119047619047619,199802,983.1289055347443,0.0
0.13351479722323709,80.73913043478261,0.007922733,1077,0.0010091319,0.0010091319,1.608695652173913,15.392372934728833,1.3621948,1.391304347826087,209840,1030.9156458377838,0.0
0.16913475177304965,89.80851063829788,0.0024517071,1124,0.00029211884,0.00029211884,1.2765957446808511,17.199112814061387,1.3824073,1.7234042553191489,219849,1082.8795187473297,0.0
0.12911627906976747,96.83720930232558,0.002397594,1167,0.00044581603,0.00044581603,1.5813953488372092,18.69325221725488,1.3874903,1.4186046511627908,229858,1132.399182319641,0.0
