entropy,AttNC,entloss,surrgain,meankl,AttC,Fce,TimeElapsed,TtR,MtR,optimgain,EpisodesSoFar,TimestepsSoFar
0.53313506,9.75609756097561,0.0,0.0001721802,0.008933204,0.24390243902439024,0.9915772357723577,101008.3197991848,2438.7804878048782,139.3961690336239,0.0001721802,15251,3659981
0.43554616,10.0,0.0,0.00029319953,0.010175116,0.0,0.9977,101217.84724378586,2494.25,142.5392791911955,0.00029319953,15291,3669981
0.533135,9.75609756097561,0.0,0.00041706944,0.008933102,0.24390243902439024,0.9832520325203252,101427.21774363518,2438.5365853658536,139.39603474891499,0.00041706944,15332,3679990
0.43554616,9.95,0.0,9.829536e-05,0.010174871,0.05,0.9979999999999999,101626.48971414566,2495.0,142.60959378880503,9.829536e-05,15372,3689990
0.33795244,10.0,0.0,0.00017213989,0.01017476,0.0,0.9993000000000001,101827.42158150673,2498.25,142.77243545826724,0.00017213989,15412,3699990
0.43554628,10.0,0.0,0.00048497802,0.008933204,0.0,0.9998999999999999,102025.10414290428,2499.75,142.86657768776095,0.00048497802,15452,3709990
0.33795258,10.0,0.0,0.00013817116,0.01017476,0.0,0.9987999999999999,102214.71911621094,2497.0,142.70879472552733,0.00013817116,15492,3719990
0.43554667,10.0,0.0,0.00067285524,0.008933204,0.0,0.9992999999999999,102403.8631196022,2498.25,142.7738044339031,0.00067285524,15532,3729990
0.33795258,10.0,0.0,0.0002710229,0.01017476,0.0,0.9996000000000003,102602.85120534897,2499.0,142.8372605294116,0.0002710229,15572,3739990
0.24036661,10.0,0.0,0.00013000403,0.010174863,0.0,0.9999,102797.80513906479,2499.75,142.8630501716553,0.00013000403,15612,3749990
0.33795258,10.0,0.0,4.81211e-05,0.008933204,0.0,1.0,102991.48300027847,2500.0,142.8784238871937,4.81211e-05,15652,3759990
0.24036652,10.0,0.0,0.0002344519,0.010174871,0.0,1.0,103188.08944749832,2500.0,142.8784238871937,0.0002344519,15692,3769990
0.33795244,10.0,0.0,0.00031783181,0.008933196,0.0,1.0,103378.13745045662,2500.0,142.8784238871937,0.00031783181,15732,3779990
0.43554628,10.0,0.0,0.00020826804,0.008933196,0.0,1.0,103570.25039434433,2500.0,142.8784238871937,0.00020826804,15772,3789990
0.53313977,10.0,0.0,0.00010733459,0.008933416,0.0,0.9988999999999999,103761.38768434525,2497.25,142.72997795016036,0.00010733459,15812,3799990
0.43554634,9.75609756097561,0.0,6.771444e-05,0.01017476,0.24390243902439024,0.9773379790940767,103957.56523680687,2434.878048780488,139.16557769335037,6.771444e-05,15853,3809997
0.33795258,10.0,0.0,0.0005295831,0.010174863,0.0,0.9995,104154.59562730789,2498.75,142.8169849081384,0.0005295831,15893,3819997
0.43554634,10.0,0.0,0.00013853815,0.008933204,0.0,1.0,104357.83155751228,2500.0,142.8784238871937,0.00013853815,15933,3829997
0.53313506,10.0,0.0,0.00058652007,0.008933102,0.0,0.9986999999999998,104559.5261566639,2496.75,142.6918726100326,0.00058652007,15973,3839997
0.6307298,9.95,0.0,0.00038394867,0.008933196,0.05,0.9958,104768.00723600388,2489.5,142.2789555797718,0.00038394867,16013,3849997
0.7283115,9.069767441860465,0.0,0.0003135402,0.008933204,0.9302325581395349,0.9238228128460684,104962.72063970566,2256.5116279069766,129.02390935178127,0.0003135402,16056,3859777
0.6307298,10.0,0.0,0.00025602532,0.010174871,0.0,0.9861999999999999,105157.411028862,2465.5,140.84710650363726,0.00025602532,16096,3869777
0.53313506,10.0,0.0,0.00080037874,0.010174871,0.0,0.9927000000000001,105361.92625164986,2481.75,141.9026331129599,0.00080037874,16136,3879777
0.43554628,10.0,0.0,5.9428006e-05,0.010174781,0.0,0.9972999999999997,105572.83322572708,2493.25,142.5264059014088,5.9428006e-05,16176,3889777
0.33795244,10.0,0.0,0.00022360448,0.01017476,0.0,0.9994,105766.88531303406,2498.5,142.79342597922172,0.00022360448,16216,3899777
0.24036165,10.0,0.0,0.00040409417,0.010174871,0.0,0.9998000000000001,105962.92200803757,2499.5,142.84388716886662,0.00040409417,16256,3909777
0.33795244,10.0,0.0,0.00015757154,0.008933204,0.0,0.9998999999999999,106168.38871598244,2499.75,142.8683332724877,0.00015757154,16296,3919777
0.24036165,10.0,0.0,0.00016430778,0.010174781,0.0,0.9999,106371.74795675278,2499.75,142.86915750953335,0.00016430778,16336,3929777
0.33795235,10.0,0.0,0.00014330696,0.008933196,0.0,0.9999,106563.98243761063,2499.75,142.8673250088904,0.00014330696,16376,3939777
0.24036159,10.0,0.0,0.00026820335,0.010174781,0.0,0.9995999999999998,106758.02048754692,2499.0,142.82700625664202,0.00026820335,16416,3949777
0.33795187,10.0,0.0,0.00034147504,0.008933196,0.0,0.9999,106953.90654277802,2499.75,142.86201501277296,0.00034147504,16456,3959777
0.43554616,10.0,0.0,0.00013591156,0.008933204,0.0,0.9997999999999999,107143.69373846054,2499.5,142.8449698023166,0.00013591156,16496,3969777
0.53313494,10.0,0.0,0.00012994916,0.008933102,0.0,0.9991,107338.98744726181,2497.75,142.74354226112777,0.00012994916,16536,3979777
0.6307295,9.75609756097561,0.0,0.00018551912,0.008933416,0.24390243902439024,0.9776585365853661,107544.11909985542,2432.1951219512193,139.03375879726678,0.00018551912,16577,3989782
0.7283115,9.523809523809524,0.0,0.00020402062,0.008933416,0.47619047619047616,0.9631421594278738,107744.22741603851,2370.714285714286,135.60139972238517,0.00020402062,16619,3999828
0.6307295,9.523809523809524,0.0,2.9829149e-05,0.010174863,0.47619047619047616,0.9546215853112402,107953.73835921288,2358.3333333333335,134.94768174659634,2.9829149e-05,16661,4009868
0.72831064,9.523809523809524,0.0,0.000204907,0.008933196,0.47619047619047616,0.9562416966786712,108151.16414952278,2369.285714285714,135.4399649013656,0.000204907,16703,4019892
0.6307295,9.75609756097561,0.0,0.0004797113,0.010174863,0.24390243902439024,0.9685968436154947,108363.54121136665,2411.4634146341464,137.88274999070694,0.0004797113,16744,4029909
0.72831064,10.0,0.0,0.00060614606,0.008933204,0.0,0.9941999999999996,108570.6921787262,2485.5,141.94616805841852,0.00060614606,16784,4039909
0.825905,9.707317073170731,0.0,4.5584336e-05,0.008933204,0.2926829268292683,0.9601672473867592,108770.20939397812,2391.951219512195,136.68145566247327,4.5584336e-05,16825,4049916
0.72831064,8.652173913043478,0.0,0.0002714461,0.010174863,1.3478260869565217,0.8692748314487445,108977.59353923798,2107.8260869565215,120.49686469202314,0.0002714461,16871,4059980
0.6307295,10.0,0.0,0.0005363402,0.010174751,0.0,0.9877999999999998,109188.76618504524,2469.5,141.08187103088497,0.0005363402,16911,4069980
0.72831064,10.0,0.0,0.00024464985,0.008933204,0.0,0.9936999999999998,109390.60097408295,2484.25,141.9501798123762,0.00024464985,16951,4079980
0.6307295,9.523809523809524,0.0,6.8416804e-05,0.010174781,0.47619047619047616,0.957034013605442,109605.39426612854,2347.8571428571427,134.35015625333028,6.8416804e-05,16993,4089992
0.53313494,9.75609756097561,0.0,0.0004011301,0.01017476,0.24390243902439024,0.9862113821138211,109819.33210682869,2425.3658536585367,138.6608757211408,0.0004011301,17034,4099995
0.63072956,10.0,0.0,0.00021177973,0.008933416,0.0,0.9974999999999999,110018.7485973835,2493.75,142.5239126418734,0.00021177973,17074,4109995
0.533135,9.75609756097561,0.0,5.3885735e-05,0.010174863,0.24390243902439024,0.9694634146341464,110216.7298181057,2423.6585365853657,138.47777341385628,5.3885735e-05,17115,4119998
0.43554616,10.0,0.0,0.00024793638,0.010174781,0.0,0.9975999999999997,110421.80897426605,2494.0,142.52010468572863,0.00024793638,17155,4129998
0.33795235,10.0,0.0,6.1668376e-05,0.010174751,0.0,0.9987,110628.84766221046,2496.75,142.66760142312924,6.1668376e-05,17195,4139998
0.43554616,10.0,0.0,0.0004936393,0.008933204,0.0,0.9997999999999999,110826.56973266602,2499.5,142.8490146439063,0.0004936393,17235,4149998
0.53313494,10.0,0.0,0.00029395497,0.008933102,0.0,0.9995,111026.5624024868,2498.75,142.80980202262919,0.00029395497,17275,4159998
0.43554616,10.0,0.0,0.00011753797,0.010174781,0.0,0.9978,111228.17689323425,2494.5,142.5464320224475,0.00011753797,17315,4169998
0.533135,9.75,0.0,0.00042749124,0.008933102,0.25,0.9849111111111112,111427.23022150993,2435.5,139.2367537614197,0.00042749124,17355,4179757
0.43554616,9.707317073170731,0.0,0.00034527457,0.010174863,0.2926829268292683,0.9767804878048781,111628.2648062706,2430.0,138.93417975119362,0.00034527457,17396,4189762
0.33795187,9.523809523809524,0.0,0.0002586011,0.010174781,0.47619047619047616,0.9617927170868347,111836.11557936668,2379.7619047619046,136.05055384615505,0.0002586011,17438,4199784
0.24036162,10.0,0.0,0.00034637973,0.01017476,0.0,0.9996,112053.92031478882,2499.0,142.82434069093006,0.00034637973,17478,4209784
0.1915688,10.0,0.0,4.7188378e-06,0.0024602725,0.0,0.9998999999999999,112271.53295469284,2499.75,142.86645833134133,4.7188378e-06,17518,4219784
0.28915733,10.0,0.0,0.0007358958,0.008933416,0.0,1.0,112463.14376115799,2500.0,142.8784238871937,0.0007358958,17558,4229784
0.1915688,10.0,0.0,0.00046932022,0.01017476,0.0,0.9998999999999999,112666.95469713211,2499.75,142.863127040233,0.00046932022,17598,4239784
0.28915733,10.0,0.0,9.718193e-05,0.008933204,0.0,1.0,112869.44424581528,2500.0,142.8784238871937,9.718193e-05,17638,4249784
0.1915688,10.0,0.0,0.000118125856,0.01017476,0.0,0.9998000000000001,113068.10977625847,2499.5,142.85235180210776,0.000118125856,17678,4259784
0.09397887,10.0,0.0,0.00016094036,0.010174863,0.0,1.0,113272.32700037956,2500.0,142.8784238871937,0.00016094036,17718,4269784
0.19156882,10.0,0.0,1.5961514e-05,0.008933196,0.0,1.0,113470.52282357216,2500.0,142.8784238871937,1.5961514e-05,17758,4279784
0.09397889,10.0,0.0,0.0004694235,0.010174863,0.0,1.0,113670.68015098572,2500.0,142.8784238871937,0.0004694235,17798,4289784
0.1915691,10.0,0.0,0.00016289396,0.008933204,0.0,1.0,113866.49734210968,2500.0,142.8784238871937,0.00016289396,17838,4299784
0.093978904,10.0,0.0,0.00035538513,0.010175116,0.0,1.0,114070.7753162384,2500.0,142.8784238871937,0.00035538513,17878,4309784
0.1915691,10.0,0.0,0.00022485973,0.008933196,0.0,1.0,114270.74900960922,2500.0,142.8784238871937,0.00022485973,17918,4319784
0.093978904,10.0,0.0,0.00062126183,0.010175116,0.0,1.0,114471.95669102669,2500.0,142.8784238871937,0.00062126183,17958,4329784
0.19156888,10.0,0.0,0.00010242815,0.008933196,0.0,1.0,114672.5575659275,2500.0,142.8784238871937,0.00010242815,17998,4339784
0.09397887,10.0,0.0,0.00028287712,0.010174863,0.0,1.0,114872.85428953171,2500.0,142.8784238871937,0.00028287712,18038,4349784
0.19156882,10.0,0.0,0.00025904534,0.008933196,0.0,1.0,115073.22046852112,2500.0,142.8784238871937,0.00025904534,18078,4359784
0.28915733,10.0,0.0,0.00031882944,0.008933204,0.0,1.0,115284.35838913918,2500.0,142.8784238871937,0.00031882944,18118,4369784
0.3867492,10.0,0.0,0.00016250447,0.008933196,0.0,1.0,115484.28646421432,2500.0,142.8784238871937,0.00016250447,18158,4379784
0.2891575,10.0,0.0,7.272197e-05,0.010174781,0.0,0.9998000000000001,115677.25761055946,2499.5,142.85666081604177,7.272197e-05,18198,4389784
0.19156882,10.0,0.0,0.0006322034,0.010174863,0.0,0.9998999999999999,115873.92506051064,2499.75,142.86073369382547,0.0006322034,18238,4399784
0.09397883,10.0,0.0,0.00012221155,0.010174863,0.0,0.9998999999999999,116073.5815103054,2499.75,142.86978549084083,0.00012221155,18278,4409784
0.19156799,10.0,0.0,0.00048140914,0.008933204,0.0,1.0,116270.73937392235,2500.0,142.8784238871937,0.00048140914,18318,4419784
0.2891573,10.0,0.0,0.00016652685,0.008933102,0.0,0.9999,116465.12735247612,2499.75,142.86108485299786,0.00016652685,18358,4429784
0.19156791,10.0,0.0,0.00036470423,0.010174871,0.0,1.0,116658.21716356277,2500.0,142.8784238871937,0.00036470423,18398,4439784
0.09397826,10.0,0.0,0.00021933285,0.01017476,0.0,0.9999,116854.80347323418,2499.75,142.8688266013242,0.00021933285,18438,4449784
-0.0036120417,10.0,0.0,4.7694662e-05,0.010174781,0.0,1.0,117049.27398967743,2500.0,142.8784238871937,4.7694662e-05,18478,4459784
-0.10120314,10.0,0.0,9.819645e-05,0.010174863,0.0,1.0,117255.21922850609,2500.0,142.8784238871937,9.819645e-05,18518,4469784
-0.0036121265,10.0,0.0,2.534399e-05,0.008933204,0.0,1.0,117456.1706559658,2500.0,142.8784238871937,2.534399e-05,18558,4479784
0.093978204,10.0,0.0,0.0002354818,0.008933102,0.0,1.0,117656.51703333855,2500.0,142.8784238871937,0.0002354818,18598,4489784
-0.0036121265,10.0,0.0,6.137966e-05,0.010174781,0.0,1.0,117864.65027499199,2500.0,142.8784238871937,6.137966e-05,18638,4499784
0.09397867,10.0,0.0,0.00035633973,0.008933204,0.0,1.0,118067.51972484589,2500.0,142.8784238871937,0.00035633973,18678,4509784
-0.0036119567,10.0,0.0,0.00047180164,0.01017476,0.0,1.0,118274.89167356491,2500.0,142.8784238871937,0.00047180164,18718,4519784
0.09397826,10.0,0.0,0.00019144612,0.008933196,0.0,1.0,118464.63098621368,2500.0,142.8784238871937,0.00019144612,18758,4529784
-0.0036125183,10.0,0.0,7.5598415e-05,0.010174871,0.0,1.0,118667.13717055321,2500.0,142.8784238871937,7.5598415e-05,18798,4539784
0.09397826,10.0,0.0,0.00011771669,0.008933204,0.0,1.0,118875.07670617104,2500.0,142.8784238871937,0.00011771669,18838,4549784
0.19156797,10.0,0.0,0.00014386888,0.008933204,0.0,1.0,119076.63464832306,2500.0,142.8784238871937,0.00014386888,18878,4559784
0.2891573,10.0,0.0,0.0001223643,0.00893351,0.0,1.0,119272.35411596298,2500.0,142.8784238871937,0.0001223643,18918,4569784
0.38674915,10.0,0.0,7.603606e-05,0.008933102,0.0,0.9998000000000001,119479.29121494293,2499.5,142.8596863723441,7.603606e-05,18958,4579784
0.28915516,10.0,0.0,0.00024139971,0.010174863,0.0,0.9998000000000001,119679.75737476349,2499.5,142.86048958731755,0.00024139971,18998,4589784
0.38674906,10.0,0.0,6.388466e-05,0.008933196,0.0,0.9995999999999998,119877.54788374901,2499.0,142.82372991194666,6.388466e-05,19038,4599784
0.48434195,10.0,0.0,0.00013134474,0.008933204,0.0,0.9994,120081.61063623428,2498.5,142.78820129305572,0.00013134474,19078,4609784
0.38674906,10.0,0.0,0.0002551079,0.010174781,0.0,0.9987,120284.9908080101,2496.75,142.69885373853486,0.0002551079,19118,4619784
0.28915513,10.0,0.0,0.0002595956,0.01017476,0.0,0.9988999999999999,120471.41293382645,2497.25,142.71910471550024,0.0002595956,19158,4629784
0.38674906,10.0,0.0,0.00016726567,0.008933204,0.0,0.9999,120668.87733507156,2499.75,142.8651301165201,0.00016726567,19198,4639784
0.28915507,10.0,0.0,0.0001537818,0.010174863,0.0,0.9998000000000001,120867.81719899178,2499.5,142.8526482004363,0.0001537818,19238,4649784
0.38674906,10.0,0.0,0.00075310405,0.008933204,0.0,0.9999,121060.44893813133,2499.75,142.85723531593612,0.00075310405,19278,4659784
0.28915507,10.0,0.0,0.00017156421,0.010174781,0.0,0.9995,121246.84780192375,2498.75,142.81397970522076,0.00017156421,19318,4669784
0.29525733,10.0,0.0,9.2067715e-08,3.707409e-05,0.0,0.9996999999999998,121498.44965147972,2499.25,142.84911872273875,9.2067715e-08,19358,4679784
0.39284977,10.0,0.0,0.0003604992,0.008933204,0.0,1.0,121692.26805114746,2500.0,142.8784238871937,0.0003604992,19398,4689784
0.29525733,9.75609756097561,0.0,0.00032566974,0.010174863,0.24390243902439024,0.9844878048780488,121894.16181373596,2437.317073170732,139.3027176696743,0.00032566974,19439,4699789
0.39284977,10.0,0.0,0.0008337787,0.00893351,0.0,0.9997999999999999,122087.39913010597,2499.5,142.85102093588588,0.0008337787,19479,4709789
0.49043968,9.75609756097561,0.0,0.0004369324,0.008933196,0.24390243902439024,0.9834471544715447,122284.5347867012,2438.5365853658536,139.3709751647716,0.0004369324,19520,4719792
0.39284977,9.925,0.0,2.473341e-05,0.010174781,0.075,0.9958,122483.88249444962,2489.5,142.33092169840515,2.473341e-05,19560,4729792
0.3440543,10.0,0.0,2.2523498e-06,0.0024602725,0.0,0.9997,122696.92736577988,2499.25,142.83050766407956,2.2523498e-06,19600,4739792
0.24646027,10.0,0.0,6.638893e-05,0.010174871,0.0,1.0,122884.52793812752,2500.0,142.8784238871937,6.638893e-05,19640,4749792
0.3440543,10.0,0.0,0.00013647802,0.008933416,0.0,1.0,123081.68750786781,2500.0,142.8784238871937,0.00013647802,19680,4759792
0.44164175,10.0,0.0,0.00041756354,0.008933196,0.0,1.0,123287.57240724564,2500.0,142.8784238871937,0.00041756354,19720,4769792
0.5392365,10.0,0.0,0.00020938479,0.008933102,0.0,0.9998000000000001,123477.27805495262,2499.5,142.8468426110338,0.00020938479,19760,4779792
0.44164175,9.75609756097561,0.0,0.0003074535,0.010174781,0.24390243902439024,0.9814959349593495,123672.29721331596,2435.609756097561,139.30189181295788,0.0003074535,19801,4789819
0.5392365,9.75609756097561,0.0,0.00019372928,0.008933204,0.24390243902439024,0.9819930313588849,123873.60885930061,2438.048780487805,139.34000454803945,0.00019372928,19842,4799826
0.44164184,9.75609756097561,0.0,0.00028731747,0.01017476,0.24390243902439024,0.9801393728222995,124071.21100783348,2433.4146341463415,139.07700210514037,0.00028731747,19883,4809833
0.3440543,10.0,0.0,0.000538789,0.01017476,0.0,0.9987999999999999,124267.44859457016,2497.0,142.7396298467511,0.000538789,19923,4819833
0.24646094,9.523809523809524,0.0,7.5533426e-05,0.010174781,0.47619047619047616,0.9695555555555554,124464.31376886368,2381.904761904762,136.198068590044,7.5533426e-05,19965,4829851
0.3440543,10.0,0.0,0.0002464826,0.008933102,0.0,0.9998000000000001,124670.19649720192,2499.5,142.83973765799925,0.0002464826,20005,4839851
0.44164187,10.0,0.0,8.1276405e-05,0.008933204,0.0,0.9998000000000001,124870.2880256176,2499.5,142.85642434354435,8.1276405e-05,20045,4849851
0.5392368,9.75609756097561,0.0,0.0005113021,0.008933204,0.24390243902439024,0.9805553470919324,125069.70474529266,2438.048780487805,139.35446959379203,0.0005113021,20086,4859864
0.44164187,9.75609756097561,0.0,0.00057090743,0.010174863,0.24390243902439024,0.9810081300813009,125263.91935300827,2433.4146341463415,139.127887029838,0.00057090743,20127,4869879
0.5392368,9.682926829268293,0.0,0.00022663375,0.008933102,0.3170731707317073,0.9830922587486743,125465.9139213562,2433.6585365853657,139.1909058591758,0.00022663375,20168,4879902
0.44164187,10.0,0.0,0.0005326802,0.010174781,0.0,0.9974000000000001,125662.9822165966,2493.5,142.51340883713297,0.0005326802,20208,4889902
0.5392365,10.0,0.0,0.0006838059,0.008933102,0.0,0.9987,125853.16955018044,2496.75,142.67785299844974,0.0006838059,20248,4899902
0.44164187,10.0,0.0,8.438986e-05,0.010174781,0.0,0.9958000000000002,126049.98493266106,2489.5,142.24197540070926,8.438986e-05,20288,4909902
0.5392365,10.0,0.0,0.0002861773,0.008933196,0.0,0.9990999999999998,126245.220110178,2497.75,142.75321806958058,0.0002861773,20328,4919902
0.6368167,9.75609756097561,0.0,0.00095336075,0.008933102,0.24390243902439024,0.9828292682926831,126439.06275010109,2433.170731707317,139.05612063761984,0.00095336075,20369,4929907
0.5392365,9.925,0.0,0.0006352343,0.010174863,0.075,0.9913999999999998,126639.73145699501,2478.5,141.6886264512328,0.0006352343,20409,4939907
0.6368167,9.523809523809524,0.0,0.00034923543,0.008933204,0.47619047619047616,0.9625442176870749,126833.97861456871,2374.7619047619046,135.70323678543062,0.00034923543,20451,4949919
0.73441017,9.75609756097561,0.0,0.00020587271,0.008933102,0.24390243902439024,0.9776910569105689,127022.92166376114,2424.6341463414633,138.54198268147243,0.00020587271,20492,4959928
0.8320073,9.731707317073171,0.0,0.00010386861,0.008933204,0.2682926829268293,0.9678048780487807,127211.05227446556,2407.560975609756,137.63625072218105,0.00010386861,20533,4969933
0.73441017,9.707317073170731,0.0,0.00046832016,0.010174863,0.2926829268292683,0.9583731048121291,127390.95964097977,2380.487804878049,136.19352692719417,0.00046832016,20574,4979970
0.6368167,10.0,0.0,2.469347e-05,0.010174863,0.0,0.9860000000000003,127577.17067337036,2465.0,140.83779624373852,2.469347e-05,20614,4989970
0.73441046,9.75609756097561,0.0,0.00047060734,0.008933204,0.24390243902439024,0.9774959349593496,127756.66936469078,2423.6585365853657,138.42869485295552,0.00047060734,20655,4999973
