EpisodesSoFar,AttNC,MtR,TimeElapsed,TimestepsSoFar,optimgain,Fce,entloss,surrgain,AttC,TtR,meankl,entropy
16855,0.8,15.259789966993562,15461.409811973572,3519988,0.0043201903,0.11105874736101339,0.0,0.0043201903,0.2,26.44,0.0029714184,0.58492976
16899,0.9090909090909091,17.293130699810778,15504.830844402313,3529996,0.0049555483,0.12036363636363637,0.0,0.0049555483,0.09090909090909091,30.09090909090909,0.0029456757,0.58172876
16943,0.8863636363636364,15.860966567439123,15547.153638362885,3539753,0.0044651357,0.11272727272727275,0.0,0.0044651357,0.11363636363636363,28.181818181818183,0.0033211433,0.57082903
16989,0.8695652173913043,15.989460481099142,15590.579742193222,3549759,0.0036774902,0.11243478260869565,0.0,0.0036774902,0.13043478260869565,28.108695652173914,0.003228208,0.569184
17032,0.9302325581395349,16.782420016966917,15636.444560050964,3559912,0.003925,0.12344803799178906,0.0,0.003925,0.06976744186046512,29.25581395348837,0.0027609677,0.5829184
17077,0.8888888888888888,15.682683416067592,15677.274272203445,3569939,0.0043859277,0.11030264550264553,0.0,0.0043859277,0.1111111111111111,27.333333333333332,0.00552174,0.5525207
17125,0.8333333333333334,15.26953481948784,15717.173273324966,3579949,0.0038740234,0.12708333333333335,0.0,0.0038740234,0.16666666666666666,26.583333333333332,0.0032287228,0.53310865
17170,0.8666666666666667,15.978574366212454,15762.891415834427,3589761,0.004316815,0.11525614035087722,0.0,0.004316815,0.13333333333333333,27.91111111111111,0.0034241418,0.53792244
17216,0.8695652173913043,15.615344331201172,15814.68499827385,3599767,0.0021956277,0.10843478260869568,0.0,0.0021956277,0.13043478260869565,27.108695652173914,0.0058615175,0.5256066
17261,0.8888888888888888,14.928865321217225,15856.76787352562,3609774,0.002804129,0.10364444444444448,0.0,0.002804129,0.1111111111111111,25.91111111111111,0.0036708207,0.484546
17306,0.8888888888888888,15.052596573442775,15897.095345258713,3619779,0.0031554208,0.12728888888888895,0.0,0.0031554208,0.1111111111111111,26.288888888888888,0.0023634133,0.48630068
17349,0.9302325581395349,15.530937601730448,15939.058432340622,3629784,0.0028265992,0.11714728682170546,0.0,0.0028265992,0.06976744186046512,27.372093023255815,0.0018963058,0.49041432
17397,0.8333333333333334,14.335817817471815,15984.161991596222,3639796,0.004432082,0.12216666666666669,0.0,0.004432082,0.16666666666666666,25.354166666666668,0.004513988,0.46982086
17440,0.9302325581395349,16.672890513193245,16028.56915640831,3649801,0.003250541,0.11506976744186047,0.0,0.003250541,0.06976744186046512,28.767441860465116,0.0023530084,0.4572728
17484,0.9090909090909091,15.346387222600692,16070.746824026108,3659815,0.0059450776,0.11024793388429753,0.0,0.0059450776,0.09090909090909091,27.068181818181817,0.0046797968,0.4695231
17530,0.8695652173913043,16.636871954820585,16113.69928741455,3669971,0.0040273615,0.11548517132162398,0.0,0.0040273615,0.13043478260869565,28.543478260869566,0.0035452766,0.48047924
17577,0.851063829787234,14.321135758659713,16166.801568984985,3680000,0.0035691415,0.10193524514338577,0.0,0.0035691415,0.14893617021276595,25.06382978723404,0.0037640664,0.48956305
17620,0.9069767441860465,16.173613001114855,16208.146073579788,3689756,0.005014343,0.11423255813953494,0.0,0.005014343,0.09302325581395349,28.558139534883722,0.004217824,0.50831956
17667,0.851063829787234,14.42117845011659,16247.602481126785,3699877,0.004874548,0.12750621233935902,0.0,0.004874548,0.14893617021276595,25.23404255319149,0.0040221964,0.52841115
17714,0.851063829787234,14.196760880466213,16287.526382446289,3709890,0.0028812562,0.10598581560283692,0.0,0.0028812562,0.14893617021276595,24.74468085106383,0.0033682007,0.55490327
17763,0.8163265306122449,14.70007458137568,16335.730426549911,3719899,0.00430261,0.14302040816326528,0.0,0.00430261,0.1836734693877551,25.591836734693878,0.0036135116,0.56372297
17806,0.9302325581395349,16.575748987691217,16383.312047243118,3729902,0.005102621,0.11813953488372095,0.0,0.005102621,0.06976744186046512,29.53488372093023,0.005063553,0.57517564
17854,0.8333333333333334,15.955153379034144,16427.682810544968,3739910,0.0041817413,0.11100000000000003,0.0,0.0041817413,0.16666666666666666,27.75,0.0035402142,0.58370966
17904,0.78,14.612447210912606,16468.718867063522,3749781,0.0046910434,0.11498051751344823,0.0,0.0046910434,0.22,25.6,0.0028747637,0.5915933
17951,0.851063829787234,16.499010143593406,16514.95397210121,3759814,0.004021756,0.13784730913642051,0.0,0.004021756,0.14893617021276595,28.872340425531913,0.0024325752,0.6118677
17995,0.9090909090909091,17.616660137146344,16552.18614935875,3769856,0.004634967,0.13153656869446348,0.0,0.004634967,0.09090909090909091,30.568181818181817,0.0043798005,0.6086934
18044,0.8163265306122449,15.32601641236117,16591.314958810806,3779973,0.0038294238,0.11405690252012482,0.0,0.0038294238,0.1836734693877551,26.93877551020408,0.0028586308,0.60565174
18087,0.9302325581395349,16.664651822720405,16632.336726665497,3789976,0.0035745434,0.11497674418604652,0.0,0.0035745434,0.06976744186046512,28.74418604651163,0.0030709547,0.6077882
18134,0.8297872340425532,15.716806536321943,16678.91658616066,3799772,0.0039046342,0.11304344990625255,0.0,0.0039046342,0.1702127659574468,27.04255319148936,0.0026559276,0.6097413
18184,0.8,14.47628541370792,16724.375750541687,3809830,0.0054043764,0.10314295415959253,0.0,0.0054043764,0.2,25.26,0.004139016,0.61871135
18228,0.9090909090909091,16.715746336926852,16769.207568645477,3819912,0.0039727953,0.11998158803222098,0.0,0.0039727953,0.09090909090909091,29.15909090909091,0.002922908,0.6136475
18275,0.851063829787234,15.72080527469856,16809.546067476273,3829925,0.0033734161,0.11223100303951372,0.0,0.0033734161,0.14893617021276595,27.319148936170212,0.0030378087,0.6239834
18322,0.851063829787234,15.42968207246365,16848.776007652283,3839962,0.0038446572,0.11723877068557922,0.0,0.0038446572,0.14893617021276595,27.21276595744681,0.002580705,0.622078
18366,0.9090909090909091,17.01134029380364,16898.639155626297,3849968,0.0035628562,0.1282121212121212,0.0,0.0035628562,0.09090909090909091,30.181818181818183,0.0029344305,0.62798125
18417,0.7647058823529411,14.20360764527578,16942.770924568176,3859778,0.0052075535,0.10459278382199276,0.0,0.0052075535,0.23529411764705882,24.54901960784314,0.004400246,0.6011249
18466,0.8163265306122449,15.157657927037457,16982.87405371666,3869811,0.0044742147,0.10811791383219956,0.0,0.0044742147,0.1836734693877551,26.163265306122447,0.00320893,0.6011637
18513,0.851063829787234,15.51876271966928,17031.07266497612,3879818,0.003459956,0.12995744680851062,0.0,0.003459956,0.14893617021276595,27.19148936170213,0.002687444,0.59892803
18556,0.9302325581395349,16.489983426546885,17075.860834360123,3889825,0.0033918922,0.11665116279069769,0.0,0.0033918922,0.06976744186046512,29.162790697674417,0.0030648408,0.5898432
18601,0.8888888888888888,14.692577972311943,17120.45295906067,3899834,0.0043026353,0.13478518518518517,0.0,0.0043026353,0.1111111111111111,26.333333333333332,0.004725869,0.5527642
18649,0.8333333333333334,15.284289142468056,17163.35169529915,3909844,0.0037642864,0.10625000000000005,0.0,0.0037642864,0.16666666666666666,26.5625,0.0034342743,0.53360915
18697,0.8333333333333334,14.786288410504048,17204.850281476974,3919854,0.0030249755,0.10258333333333336,0.0,0.0030249755,0.16666666666666666,25.645833333333332,0.0020623829,0.5495082
18743,0.8695652173913043,15.911273311469632,17252.464705705643,3929860,0.002939676,0.11060869565217393,0.0,0.002939676,0.13043478260869565,27.652173913043477,0.0021135237,0.564309
18784,0.975609756097561,17.27291236343312,17296.818821430206,3939861,0.003419664,0.12107317073170733,0.0,0.003419664,0.024390243902439025,30.26829268292683,0.0030204633,0.54961014
18825,0.975609756097561,16.238260932393,17335.72677707672,3949872,0.0030018585,0.12272283813747233,0.0,0.0030018585,0.024390243902439025,28.5609756097561,0.0036460778,0.5722324
18870,0.8888888888888888,15.3023313074528,17375.253569841385,3959877,0.0043186224,0.10648888888888892,0.0,0.0043186224,0.1111111111111111,26.622222222222224,0.005180587,0.5256257
18915,0.8888888888888888,15.051049450741164,17422.844672441483,3969884,0.0031815185,0.1059555555555556,0.0,0.0031815185,0.1111111111111111,26.488888888888887,0.0030165315,0.5212984
18957,0.9523809523809523,16.439653862356458,17466.074612617493,3979886,0.0038059617,0.11504761904761904,0.0,0.0038059617,0.047619047619047616,28.761904761904763,0.0043194285,0.5290826
19005,0.8333333333333334,13.785672504155114,17506.950302362442,3989896,0.0055737924,0.09708333333333335,0.0,0.0055737924,0.16666666666666666,24.270833333333332,0.0046944763,0.56038576
19053,0.8333333333333334,14.588180639447897,17551.88737654686,3999904,0.0024271987,0.10225000000000001,0.0,0.0024271987,0.16666666666666666,25.5625,0.0025544947,0.55747306
19101,0.8333333333333334,14.967943205519958,17597.855876922607,4009912,0.0028589622,0.10508333333333336,0.0,0.0028589622,0.16666666666666666,26.270833333333332,0.002564849,0.534543
19144,0.9302325581395349,17.433408739726442,17643.164821624756,4019915,0.003536609,0.12148837209302328,0.0,0.003536609,0.06976744186046512,30.372093023255815,0.0036350754,0.5551454
19194,0.8,14.174141244057312,17685.481870174408,4029927,0.00391999,0.10514666666666665,0.0,0.00391999,0.2,24.64,0.006660311,0.57339543
19246,0.7692307692307693,13.464267184999748,17729.228411912918,4039949,0.0032043303,0.09238461538461541,0.0,0.0032043303,0.23076923076923078,23.096153846153847,0.0027889214,0.5421231
19288,0.9523809523809523,17.05042401670823,17766.08153653145,4049955,0.003997821,0.11914285714285715,0.0,0.003997821,0.047619047619047616,29.785714285714285,0.00311985,0.5084041
19331,0.9302325581395349,16.44552344803659,17810.445036172867,4059960,0.004207724,0.11469767441860466,0.0,0.004207724,0.06976744186046512,28.674418604651162,0.003896846,0.5270362
19379,0.8333333333333334,15.009475835325928,17863.596930027008,4069968,0.0028277542,0.10658333333333336,0.0,0.0028277542,0.16666666666666666,26.645833333333332,0.0032240269,0.5154694
19427,0.8333333333333334,14.342199278913482,17905.434814691544,4079978,0.0041496106,0.10158333333333336,0.0,0.0041496106,0.16666666666666666,25.395833333333332,0.0031255437,0.5247288
19472,0.8888888888888888,15.02448873059003,17946.78662610054,4089983,0.0037719146,0.10604444444444447,0.0,0.0037719146,0.1111111111111111,26.511111111111113,0.0030726637,0.5457132
19517,0.8888888888888888,15.449481789099153,17994.20769405365,4099992,0.0032712494,0.112,0.0,0.0032712494,0.1111111111111111,26.91111111111111,0.0037302612,0.56258893
19563,0.8695652173913043,15.60582289537,18033.87626862526,4110000,0.0056927437,0.11182608695652174,0.0,0.0056927437,0.13043478260869565,27.956521739130434,0.0048133316,0.5226143
19606,0.9069767441860465,16.845948183008662,18078.923199415207,4119754,0.004863672,0.11860465116279072,0.0,0.004863672,0.09302325581395349,29.651162790697676,0.003555886,0.5025942
19649,0.9302325581395349,15.853419408029774,18122.46551012993,4129757,0.005239203,0.11172093023255816,0.0,0.005239203,0.06976744186046512,27.930232558139537,0.0044612535,0.47850516
19691,0.9523809523809523,16.85229675606552,18170.256603479385,4139759,0.006452257,0.11742857142857148,0.0,0.006452257,0.047619047619047616,29.357142857142858,0.0038711468,0.48649037
19734,0.9302325581395349,16.86202757173536,18213.576607465744,4149772,0.0038255858,0.11944186046511632,0.0,0.0038255858,0.06976744186046512,29.86046511627907,0.0045900187,0.480092
19781,0.851063829787234,15.177537236728966,18256.290119171143,4159781,0.0048555657,0.1063829787234043,0.0,0.0048555657,0.14893617021276595,26.595744680851062,0.0045026634,0.46630585
19823,0.9523809523809523,16.736654799698826,18296.543165445328,4169783,0.00472269,0.11609523809523814,0.0,0.00472269,0.047619047619047616,29.023809523809526,0.0031541074,0.4682725
19868,0.8888888888888888,15.52308273291924,18337.452550411224,4179792,0.004667912,0.10915555555555558,0.0,0.004667912,0.1111111111111111,27.288888888888888,0.0028434924,0.48095444
19914,0.8695652173913043,15.44032162252346,18375.958775758743,4189798,0.004931639,0.10834782608695656,0.0,0.004931639,0.13043478260869565,27.08695652173913,0.0030005458,0.47760332
19962,0.8333333333333334,14.700504697960241,18419.13935494423,4199814,0.0048759887,0.13194444444444445,0.0,0.0048759887,0.16666666666666666,26.083333333333332,0.004092987,0.48290694
20006,0.9090909090909091,15.761898740725838,18466.10486960411,4209818,0.004656131,0.10890909090909094,0.0,0.004656131,0.09090909090909091,27.227272727272727,0.0029222358,0.46924144
20049,0.9302325581395349,16.402344216455734,18512.64604449272,4219821,0.0033267562,0.11525581395348843,0.0,0.0033267562,0.06976744186046512,28.813953488372093,0.0035861733,0.4665958
20091,0.9523809523809523,16.71020205135141,18552.36322593689,4229823,0.0057782196,0.11780952380952386,0.0,0.0057782196,0.047619047619047616,29.452380952380953,0.003807175,0.48670655
20137,0.8695652173913043,15.272847530646048,18596.890243291855,4239839,0.004469018,0.10773913043478264,0.0,0.004469018,0.13043478260869565,26.934782608695652,0.0034131599,0.48976642
20180,0.9302325581395349,15.950843799380651,18642.3201212883,4249842,0.0045780535,0.11116279069767444,0.0,0.0045780535,0.06976744186046512,27.790697674418606,0.0035722144,0.5169708
20228,0.8333333333333334,14.295277788396417,18683.79176592827,4259852,0.0053011687,0.10175000000000002,0.0,0.0053011687,0.16666666666666666,25.4375,0.0047864793,0.5232127
20276,0.8333333333333334,14.195296903860841,18725.080735206604,4269868,0.0035405213,0.0985833333333334,0.0,0.0035405213,0.16666666666666666,24.645833333333332,0.002972947,0.5019532
20322,0.8695652173913043,16.243085630256136,18777.249339342117,4279884,0.005015825,0.1168447204968944,0.0,0.005015825,0.13043478260869565,28.456521739130434,0.0056113745,0.5169464
20367,0.8888888888888888,17.275708785133624,18816.294153690338,4289889,0.0044794288,0.12133333333333333,0.0,0.0044794288,0.1111111111111111,30.333333333333332,0.0036326847,0.51307356
20407,1.0,17.981966688113584,18860.73093008995,4299889,0.005526869,0.12780000000000002,0.0,0.005526869,0.0,31.95,0.0034502654,0.52545464
20454,0.8297872340425532,15.292768098349423,18900.021820545197,4309861,0.0045431326,0.11451420120332091,0.0,0.0045431326,0.1702127659574468,26.72340425531915,0.0035478156,0.5070794
20501,0.851063829787234,15.432466068911333,18939.241281032562,4319872,0.005607431,0.10740425531914896,0.0,0.005607431,0.14893617021276595,26.851063829787233,0.0046829935,0.52609324
20545,0.9090909090909091,16.440897825443084,18984.26304411888,4329876,0.004680206,0.13772727272727273,0.0,0.004680206,0.09090909090909091,28.772727272727273,0.0039147525,0.5442837
20594,0.8163265306122449,15.200231287886703,19029.832799196243,4339909,0.005156018,0.14710204081632652,0.0,0.005156018,0.1836734693877551,26.244897959183675,0.0037300403,0.53328586
20639,0.8888888888888888,16.847164525013188,19068.354423761368,4349914,0.004855182,0.1175111111111111,0.0,0.004855182,0.1111111111111111,29.377777777777776,0.0036296586,0.5447502
20685,0.8695652173913043,15.710874987099473,19112.525468349457,4359920,0.0049315644,0.11008695652173914,0.0,0.0049315644,0.13043478260869565,27.52173913043478,0.0036726529,0.5140779
20725,1.0,18.906501762820895,19151.60332584381,4369920,0.004375159,0.13170000000000007,0.0,0.004375159,0.0,32.925,0.003184252,0.5024618
20770,0.8888888888888888,15.866774834511448,19190.91269850731,4379925,0.005108081,0.11155555555555559,0.0,0.005108081,0.1111111111111111,27.88888888888889,0.0035190613,0.5036004
20813,0.9302325581395349,16.97348155217618,19230.74335861206,4389928,0.004610562,0.11804651162790701,0.0,0.004610562,0.06976744186046512,29.511627906976745,0.0029384957,0.49591044
20855,0.9523809523809523,17.44613483389692,19277.11509346962,4399930,0.00513436,0.12200000000000001,0.0,0.00513436,0.047619047619047616,30.5,0.0034491555,0.49079564
20901,0.8695652173913043,15.511520462354344,19320.99249267578,4409936,0.0057947724,0.10956521739130437,0.0,0.0057947724,0.13043478260869565,27.391304347826086,0.0036161202,0.49970675
20945,0.9090909090909091,16.418775979947256,19361.762722492218,4419940,0.0043744384,0.13836363636363633,0.0,0.0043744384,0.09090909090909091,28.931818181818183,0.002606683,0.4879334
20988,0.9302325581395349,17.205184459237614,19403.763289690018,4429993,0.0048760995,0.12143365253077977,0.0,0.0048760995,0.06976744186046512,29.813953488372093,0.003824302,0.5030031
21033,0.8888888888888888,16.75245241721437,19446.122106790543,4440000,0.0054619806,0.11688888888888889,0.0,0.0054619806,0.1111111111111111,29.22222222222222,0.0038635228,0.5121435
21075,0.9285714285714286,17.552414196281898,19491.306149482727,4449799,0.0058463295,0.12392705167173255,0.0,0.0058463295,0.07142857142857142,30.261904761904763,0.0040218467,0.5003046
21120,0.8888888888888888,16.9390318496577,19536.752810955048,4459804,0.0050292215,0.11848888888888892,0.0,0.0050292215,0.1111111111111111,29.622222222222224,0.0028470731,0.51082224
21164,0.9090909090909091,18.249831013315667,19580.969212532043,4469816,0.004663612,0.13149350649350652,0.0,0.004663612,0.09090909090909091,31.295454545454547,0.003360733,0.496481
21206,0.9523809523809523,17.956849151264393,19621.630883932114,4479818,0.004917355,0.12657142857142856,0.0,0.004917355,0.047619047619047616,31.642857142857142,0.0031121196,0.49561495
21250,0.9090909090909091,16.96389739995464,19664.60235977173,4489828,0.005185327,0.12794805194805195,0.0,0.005185327,0.09090909090909091,30.40909090909091,0.0031891193,0.49348783
21292,0.9523809523809523,18.14621441809183,19709.056830644608,4499830,0.005755724,0.12609523809523812,0.0,0.005755724,0.047619047619047616,31.523809523809526,0.0040016775,0.5247475
21336,0.9090909090909091,16.418667538864327,19752.44267296791,4509836,0.006070412,0.1160909090909091,0.0,0.006070412,0.09090909090909091,29.022727272727273,0.008660775,0.5557258
21379,0.9302325581395349,17.821627585101915,19794.535371541977,4519839,0.0052657058,0.12437209302325583,0.0,0.0052657058,0.06976744186046512,31.093023255813954,0.0029075255,0.57019883
21427,0.8333333333333334,16.78984165283663,19837.131892442703,4529893,0.0045271795,0.12179100529100532,0.0,0.0045271795,0.16666666666666666,29.25,0.0023020192,0.5811665
21471,0.8863636363636364,17.324294312611222,19880.81885433197,4539754,0.0053895814,0.13022625522768724,0.0,0.0053895814,0.11363636363636363,30.227272727272727,0.004123591,0.5894876
21525,0.7407407407407407,14.210527216929009,19922.1730158329,4549792,0.0054300167,0.13198570500324885,0.0,0.0054300167,0.25925925925925924,24.37037037037037,0.0035548173,0.592254
21575,0.8,15.089477368257029,19961.22483253479,4559820,0.0045980727,0.12568,0.0,0.0045980727,0.2,26.44,0.004139958,0.5662621
21621,0.8695652173913043,17.68638732811805,20006.7034368515,4569852,0.005312702,0.12783422323925758,0.0,0.005312702,0.13043478260869565,30.847826086956523,0.0046202973,0.549131
21667,0.8695652173913043,16.93198541999165,20049.30732679367,4579888,0.0041075437,0.12132533733133437,0.0,0.0041075437,0.13043478260869565,30.0,0.0038511627,0.5318902
21709,0.9523809523809523,18.077573703776256,20090.82732987404,4589890,0.004649075,0.12752380952380954,0.0,0.004649075,0.047619047619047616,31.88095238095238,0.003838066,0.5389622
21754,0.8888888888888888,17.094585322141103,20135.419090270996,4599901,0.0043305014,0.12388571428571432,0.0,0.0043305014,0.1111111111111111,30.2,0.0029092266,0.5251131
21801,0.851063829787234,17.215200343054658,20183.06238436699,4609930,0.0051429137,0.1444262593198763,0.0,0.0051429137,0.14893617021276595,29.851063829787233,0.004341196,0.49148804
21850,0.8163265306122449,14.339395613315187,20223.93216252327,4619941,0.0048114425,0.1018775510204082,0.0,0.0048114425,0.1836734693877551,25.46938775510204,0.0024864648,0.4972934
21893,0.9302325581395349,18.276354423929853,20261.640354394913,4629944,0.0053493483,0.12669767441860463,0.0,0.0053493483,0.06976744186046512,31.674418604651162,0.0031583242,0.49713197
21938,0.8888888888888888,16.503911629486378,20299.01489186287,4639961,0.0052252607,0.1177982905982906,0.0,0.0052252607,0.1111111111111111,29.044444444444444,0.0028089138,0.5055848
21985,0.851063829787234,16.852846636662225,20347.757352113724,4649972,0.0059557976,0.11787234042553195,0.0,0.0059557976,0.14893617021276595,29.46808510638298,0.0046545533,0.5130517
22032,0.851063829787234,16.49794315059434,20392.197377204895,4659985,0.005325734,0.11548936170212766,0.0,0.005325734,0.14893617021276595,28.872340425531913,0.0045595276,0.51574993
22076,0.8863636363636364,17.749627914981183,20434.763080596924,4669818,0.0047258604,0.1292013068898315,0.0,0.0047258604,0.11363636363636363,31.181818181818183,0.003764483,0.49926764
22123,0.851063829787234,16.78925057093101,20474.673858880997,4679833,0.0055288537,0.1166808510638298,0.0,0.0055288537,0.14893617021276595,29.170212765957448,0.0037067856,0.47937262
22166,0.9069767441860465,19.089082755222567,20520.91521167755,4689849,0.0056914017,0.1361010189654332,0.0,0.0056914017,0.09302325581395349,33.30232558139535,0.004124528,0.49462813
22213,0.851063829787234,16.495754012964344,20561.841309070587,4699872,0.004960134,0.13600000000000004,0.0,0.004960134,0.14893617021276595,28.70212765957447,0.003662014,0.4850671
22256,0.9302325581395349,18.842395153642496,20604.785491466522,4709875,0.0050369264,0.13097674418604652,0.0,0.0050369264,0.06976744186046512,32.74418604651163,0.003928894,0.46670195
22303,0.851063829787234,17.515053421542117,20643.355461359024,4719926,0.00516474,0.13589282899921198,0.0,0.00516474,0.14893617021276595,31.23404255319149,0.0037246104,0.4588012
22354,0.7647058823529411,15.939655566262612,20687.819806337357,4729822,0.005418043,0.11646149474282469,0.0,0.005418043,0.23529411764705882,27.725490196078432,0.0045118197,0.44339058
22402,0.8333333333333334,17.622425705660742,20730.3433406353,4739938,0.004496112,0.12898562115728426,0.0,0.004496112,0.16666666666666666,30.833333333333332,0.0023315873,0.451995
22448,0.8695652173913043,17.794705842267412,20772.10116505623,4749946,0.005849202,0.12400000000000001,0.0,0.005849202,0.13043478260869565,31.0,0.004177146,0.41724005
22491,0.9302325581395349,19.981289790944288,20812.39666247368,4759973,0.0054920753,0.14770683579985902,0.0,0.0054920753,0.06976744186046512,35.04651162790697,0.003276477,0.416919
22534,0.9302325581395349,18.937681486526472,20858.683073282242,4769976,0.005196042,0.1325581395348837,0.0,0.005196042,0.06976744186046512,33.13953488372093,0.003139476,0.41284102
22577,0.9069767441860465,19.004093051974632,20902.48265504837,4779804,0.006380174,0.13625948592411263,0.0,0.006380174,0.09302325581395349,32.74418604651163,0.0035544606,0.4217559
22620,0.9302325581395349,18.566174281109205,20947.657158851624,4789809,0.0050785965,0.1314418604651163,0.0,0.0050785965,0.06976744186046512,32.86046511627907,0.0030561406,0.44347793
22660,1.0,20.080814542142075,20989.809472322464,4799809,0.004813672,0.1405,0.0,0.004813672,0.0,35.125,0.0032782997,0.46190137
22709,0.8163265306122449,17.758018258095078,21027.97087788582,4809956,0.005501728,0.1345658821913976,0.0,0.005501728,0.1836734693877551,31.285714285714285,0.0045716357,0.4617106
22756,0.851063829787234,17.46569396491724,21069.204553365707,4819963,0.0051331893,0.12119148936170214,0.0,0.0051331893,0.14893617021276595,30.29787234042553,0.0034001586,0.45159996
22800,0.9090909090909091,18.374312416984754,21110.792152166367,4829969,0.0054739695,0.1308181818181818,0.0,0.0054739695,0.09090909090909091,32.70454545454545,0.0047863377,0.44215772
22844,0.9090909090909091,17.201879492896794,21153.23648262024,4839989,0.0052787177,0.12537433155080213,0.0,0.0052787177,0.09090909090909091,30.40909090909091,0.0041596033,0.4443352
22885,0.975609756097561,19.45201450094839,21197.31708574295,4849990,0.005082724,0.1333658536585366,0.0,0.005082724,0.024390243902439025,33.34146341463415,0.0031651973,0.44927633
22929,0.9090909090909091,17.24172108245813,21240.955349445343,4859994,0.0050147898,0.12081818181818188,0.0,0.0050147898,0.09090909090909091,30.204545454545453,0.003593167,0.44691664
22971,0.9285714285714286,18.54198714474375,21284.97502017021,4869767,0.0051344726,0.13398185941043084,0.0,0.0051344726,0.07142857142857142,32.976190476190474,0.0029881625,0.44485137
23014,0.9302325581395349,18.664411453314557,21325.836121559143,4879788,0.0057078307,0.1419954400364797,0.0,0.0057078307,0.06976744186046512,32.627906976744185,0.005724507,0.4384773
23062,0.8333333333333334,15.93428197242588,21370.7065885067,4889874,0.006414737,0.12395971867007678,0.0,0.006414737,0.16666666666666666,28.5,0.0060174693,0.4251542
23110,0.8333333333333334,14.840433895332746,21412.72514295578,4899882,0.00510701,0.10408333333333335,0.0,0.00510701,0.16666666666666666,26.020833333333332,0.0041537676,0.41619852
23153,0.9302325581395349,17.46151633708741,21452.60032057762,4909885,0.0047988375,0.12372093023255819,0.0,0.0047988375,0.06976744186046512,30.930232558139537,0.0030887944,0.41986457
23197,0.9090909090909091,17.022314396977944,21495.512595653534,4919891,0.005492557,0.11954545454545461,0.0,0.005492557,0.09090909090909091,29.886363636363637,0.0027975857,0.4145316
23240,0.9302325581395349,18.488682401968724,21538.9894220829,4929894,0.005325522,0.12948837209302327,0.0,0.005325522,0.06976744186046512,32.372093023255815,0.0041915015,0.4277002
23283,0.9302325581395349,18.18800094447635,21582.473816156387,4939897,0.004740732,0.12641860465116284,0.0,0.004740732,0.06976744186046512,31.6046511627907,0.002567776,0.44201308
23332,0.8163265306122449,15.724585468996187,21628.863578557968,4949914,0.004309506,0.11020408163265306,0.0,0.004309506,0.1836734693877551,27.551020408163264,0.0043251235,0.4468044
23374,0.9523809523809523,18.88072806204799,21666.120428562164,4959916,0.0050268625,0.13266666666666668,0.0,0.0050268625,0.047619047619047616,33.166666666666664,0.0029770306,0.45878834
23417,0.9302325581395349,18.07973491237967,21710.159633636475,4969921,0.0057172705,0.13528682170542639,0.0,0.0057172705,0.06976744186046512,31.906976744186046,0.0042646574,0.47375482
23459,0.9523809523809523,17.787574822630486,21758.506863355637,4979923,0.005463855,0.12438095238095241,0.0,0.005463855,0.047619047619047616,31.095238095238095,0.004486581,0.47944415
23504,0.8888888888888888,17.186872735748995,21802.20500421524,4989928,0.0052316133,0.1416888888888889,0.0,0.0052316133,0.1111111111111111,29.88888888888889,0.0043603056,0.48331898
23554,0.78,14.293374148373651,21840.53909921646,4999775,0.0053380495,0.10345605351170568,0.0,0.0053380495,0.22,24.9,0.0037476562,0.46435526
