AttNC,surrgain,optimgain,TimestepsSoFar,AttC,Fce,EpisodesSoFar,TimeElapsed,entloss,MtR,meankl,entropy,TtR
1.0,0.0052800337,0.0052800337,4079963,0.0,0.1437,17482,12849.947403907776,0.0,20.411058652262305,0.006927208,-0.092849664,35.925
1.0,0.0046440735,0.0046440735,4089963,0.0,0.14420000000000005,17522,12881.177195549011,0.0,20.425845183801254,0.0078000077,-0.106796265,36.05
1.0,0.003602829,0.003602829,4099963,0.0,0.14780000000000001,17562,12911.811400413513,0.0,21.04687098521787,0.0062772585,-0.113402665,36.95
0.9090909090909091,0.0043012802,0.0043012802,4109967,0.09090909090909091,0.1347272727272727,17606,12943.779972791672,0.0,19.05536063391308,0.008956138,-0.16173497,33.68181818181818
1.0,0.003955646,0.003955646,4119967,0.0,0.14529999999999998,17646,12974.114938497543,0.0,20.771349260423765,0.0057751285,-0.15241945,36.325
0.975609756097561,0.0039943573,0.0039943573,4129974,0.024390243902439025,0.15333797909407665,17687,13005.637278795242,0.0,21.50633574000933,0.007130672,-0.1497954,37.48780487804878
0.975609756097561,0.003484079,0.003484079,4139975,0.024390243902439025,0.1478048780487805,17728,13036.162248373032,0.0,20.59042358361639,0.006434381,-0.12855245,36.951219512195124
1.0,0.0039750435,0.0039750435,4149975,0.0,0.14780000000000001,17768,13067.2388048172,0.0,21.018493039954844,0.0057039442,-0.10219215,36.95
0.9523809523809523,0.004310339,0.004310339,4159995,0.047619047619047616,0.14888721804511273,17810,13098.860724925995,0.0,20.633993144776582,0.008209828,-0.09897139,36.642857142857146
0.975,0.0041604917,0.0041604917,4169762,0.025,0.14391176470588235,17850,13129.867260694504,0.0,20.018955218240738,0.0071132705,-0.0911143,34.95
0.975609756097561,0.0043730284,0.0043730284,4179763,0.024390243902439025,0.14380487804878048,17891,13161.122854232788,0.0,20.461546842365998,0.005805854,-0.06656611,35.951219512195124
0.975609756097561,0.005190913,0.005190913,4189764,0.024390243902439025,0.14790243902439024,17932,13191.644542217255,0.0,20.8465817026165,0.00808197,-0.052963246,36.97560975609756
0.9523809523809523,0.004226608,0.004226608,4199996,0.047619047619047616,0.1501298503174933,17974,13223.059641838074,0.0,20.738421785897142,0.0076810103,-0.027545044,36.45238095238095
0.8837209302325582,0.0039114687,0.0039114687,4209757,0.11627906976744186,0.14395896629033028,18017,13254.536974191666,0.0,19.273212666654523,0.007369751,-0.03706295,32.72093023255814
0.9302325581395349,0.0026226563,0.0026226563,4219920,0.06976744186046512,0.14350788838652537,18060,13285.052039146423,0.0,19.797106084983774,0.004498431,-0.034553483,34.325581395348834
0.9523809523809523,0.001723761,0.001723761,4229932,0.047619047619047616,0.148926406926407,18102,13316.603242635727,0.0,20.679356653677917,0.0036185721,-0.014709473,36.714285714285715
0.9523809523809523,0.0024014984,0.0024014984,4239942,0.047619047619047616,0.14795767195767195,18144,13347.30206155777,0.0,20.281493010742345,0.0074567185,-0.032447625,35.714285714285715
0.9523809523809523,0.004211728,0.004211728,4249944,0.047619047619047616,0.14219047619047617,18186,13378.558128595352,0.0,20.349740958925118,0.007922538,-0.034018267,35.54761904761905
0.8444444444444444,0.0036248162,0.0036248162,4259753,0.15555555555555556,0.1392020338327868,18231,13409.211763381958,0.0,18.28919626559578,0.0060590142,-0.039592598,31.933333333333334
0.8333333333333334,0.0034611062,0.0034611062,4269879,0.16666666666666666,0.13892456854176455,18279,13440.024590969086,0.0,17.465717018096107,0.0059192865,-0.028687594,30.291666666666668
0.9285714285714286,0.0024495977,0.0024495977,4279838,0.07142857142857142,0.13654945054945056,18321,13470.734500646591,0.0,19.522841577083717,0.007849198,-0.05690013,33.976190476190474
0.975609756097561,0.0038215653,0.0038215653,4289849,0.024390243902439025,0.14016851441241687,18362,13502.126942873001,0.0,19.79492643896524,0.006895499,-0.02494455,34.51219512195122
0.975609756097561,0.004291867,0.004291867,4299860,0.024390243902439025,0.15448337028824832,18403,13533.352380514145,0.0,21.346940554259337,0.0071499357,0.0011842251,37.5609756097561
0.9302325581395349,0.0032818955,0.0032818955,4309933,0.06976744186046512,0.14259154929577467,18446,13564.490128993988,0.0,19.808562104548955,0.006796709,0.03608961,34.651162790697676
0.8863636363636364,0.0059052887,0.0059052887,4319848,0.11363636363636363,0.1409134199134199,18490,13595.30723810196,0.0,19.253492362856647,0.008365019,0.044170342,33.68181818181818
1.0,0.0048892875,0.0048892875,4329848,0.0,0.1456,18530,13626.623283863068,0.0,20.910788409789017,0.0075263395,0.064299025,36.4
0.78,0.0048505883,0.0048505883,4339757,0.22,0.1312182818804116,18580,13657.230289936066,0.0,17.590302692922222,0.0071095657,0.031088648,30.66
0.9069767441860465,0.0033494704,0.0033494704,4349805,0.09302325581395349,0.149211314663755,18623,13688.490785121918,0.0,20.784259521852608,0.006404686,0.010392153,35.883720930232556
0.8163265306122449,0.0039039901,0.0039039901,4359948,0.1836734693877551,0.13178946664660948,18672,13719.680986404419,0.0,17.74052659587906,0.0064830254,0.021067692,31.510204081632654
0.9285714285714286,0.0032579529,0.0032579529,4369935,0.07142857142857142,0.1502496637072908,18714,13751.206297159195,0.0,21.113201696067808,0.006177308,0.016705856,36.73809523809524
