entloss,meankl,TimestepsSoFar,entropy,TimeElapsed,Fce,EpisodesSoFar,TtR,AttC,AttNC,optimgain,MtR,surrgain
0.0,0.01017476,4329962,0.566864,115762.12715101242,0.9925999999999998,17788,2481.5,0.0,10.0,1.2996998e-05,141.8447059325334,1.2996998e-05
0.0,0.008933204,4339962,0.6644573,115960.9387960434,0.9972000000000001,17828,2493.0,0.0,10.0,0.00033507744,142.3956019902905,0.00033507744
0.0,0.010174863,4349967,0.5668641,116168.4845674038,0.9731707317073168,17869,2420.9756097560976,0.24390243902439024,9.75609756097561,9.164368e-05,138.4044836985885,9.164368e-05
0.0,0.01017476,4359776,0.46927094,116369.9144191742,0.9857355932203389,17909,2439.25,0.25,9.75,0.0003156685,139.64444185407962,0.0003156685
0.0,0.010174871,4369776,0.37168434,116574.80922555923,0.9990000000000002,17949,2497.5,0.0,10.0,5.7893103e-05,142.71326686989613,5.7893103e-05
0.0,0.010174781,4379776,0.27409366,116781.14272618294,0.9997000000000001,17989,2499.25,0.0,10.0,0.0003756845,142.8316850014619,0.0003756845
0.0,0.008933204,4389776,0.37168446,116987.2001092434,0.9997999999999999,18029,2499.5,0.0,10.0,9.97517e-05,142.84421937011416,9.97517e-05
0.0,0.010174781,4399776,0.27409366,117191.56299376488,0.9994999999999999,18069,2498.75,0.0,10.0,0.00017691277,142.7982784655976,0.00017691277
0.0,0.010174871,4409783,0.17650414,117401.16132736206,0.9860627177700348,18110,2439.756097560976,0.24390243902439024,9.75609756097561,0.000121075514,139.46638976799383,0.000121075514
0.0,0.01017476,4419783,0.0789144,117602.30406808853,1.0,18150,2500.0,0.0,10.0,2.7771224e-05,142.8784238871937,2.7771224e-05
0.0,0.010174871,4429783,-0.01867605,117813.39305138588,1.0,18190,2500.0,0.0,10.0,0.0001146043,142.8784238871937,0.0001146043
0.0,0.008933102,4439783,0.0789144,118018.73111915588,1.0,18230,2500.0,0.0,10.0,0.00061180315,142.8784238871937,0.00061180315
0.0,3.7372112e-05,4449783,0.07281473,118277.40971803665,1.0,18270,2500.0,0.0,10.0,2.8438569e-08,142.8784238871937,2.8438569e-08
0.0,0.010174871,4459783,-0.024775855,118478.13181042671,1.0,18310,2500.0,0.0,10.0,5.7291603e-05,142.8784238871937,5.7291603e-05
0.0,0.010174781,4469783,-0.12236594,118684.51756644249,1.0,18350,2500.0,0.0,10.0,0.0005470578,142.8784238871937,0.0005470578
0.0,0.008933204,4479783,-0.024775669,118887.53111243248,1.0,18390,2500.0,0.0,10.0,5.727377e-05,142.8784238871937,5.727377e-05
0.0,0.010174781,4489783,-0.12236578,119079.93312501907,1.0,18430,2500.0,0.0,10.0,0.00016888118,142.8784238871937,0.00016888118
0.0,0.01017476,4499783,-0.21995543,119282.80677652359,1.0,18470,2500.0,0.0,10.0,0.00029960123,142.8784238871937,0.00029960123
0.0,0.010174871,4509783,-0.31754747,119490.53356266022,1.0,18510,2500.0,0.0,10.0,8.0498794e-05,142.8784238871937,8.0498794e-05
0.0,0.010174781,4519783,-0.41513294,119686.70889282227,1.0,18550,2500.0,0.0,10.0,0.00023090224,142.8784238871937,0.00023090224
0.0,0.010174781,4529783,-0.5127258,119879.92566490173,1.0,18590,2500.0,0.0,10.0,5.2951946e-05,142.8784238871937,5.2951946e-05
0.0,0.008933204,4539783,-0.41513294,120079.57767748833,1.0,18630,2500.0,0.0,10.0,0.0003755823,142.8784238871937,0.0003755823
0.0,0.008933204,4549783,-0.31754747,120274.7402522564,1.0,18670,2500.0,0.0,10.0,0.00044020507,142.8784238871937,0.00044020507
0.0,0.01017476,4559783,-0.41513288,120463.15670251846,1.0,18710,2500.0,0.0,10.0,7.312124e-05,142.8784238871937,7.312124e-05
0.0,0.010174871,4569783,-0.5127258,120662.52524805069,1.0,18750,2500.0,0.0,10.0,9.3912466e-05,142.8784238871937,9.3912466e-05
0.0,0.008933102,4579783,-0.41513294,120859.14017677307,1.0,18790,2500.0,0.0,10.0,0.0005925777,142.8784238871937,0.0005925777
0.0,0.00893351,4589783,-0.31754696,121054.19520831108,1.0,18830,2500.0,0.0,10.0,0.00047732532,142.8784238871937,0.00047732532
0.0,0.008933204,4599783,-0.21995535,121243.88502025604,1.0,18870,2500.0,0.0,10.0,0.00029129855,142.8784238871937,0.00029129855
0.0,0.010174781,4609783,-0.31754696,121443.15013813972,1.0,18910,2500.0,0.0,10.0,0.00041643265,142.8784238871937,0.00041643265
0.0,0.008933196,4619783,-0.21995535,121634.1673488617,1.0,18950,2500.0,0.0,10.0,0.00022709681,142.8784238871937,0.00022709681
0.0,0.01017476,4629783,-0.31754693,121826.26972913742,1.0,18990,2500.0,0.0,10.0,0.0005789107,142.8784238871937,0.0005789107
0.0,0.008933196,4639783,-0.21995535,122019.47138595581,1.0,19030,2500.0,0.0,10.0,0.00030104665,142.8784238871937,0.00030104665
0.0,0.008933204,4649783,-0.12236533,122214.70813322067,1.0,19070,2500.0,0.0,10.0,0.00070673483,142.8784238871937,0.00070673483
0.0,0.010175116,4659783,-0.21995535,122406.008279562,1.0,19110,2500.0,0.0,10.0,0.00035940795,142.8784238871937,0.00035940795
0.0,0.008933204,4669783,-0.12236543,122600.4088318348,1.0,19150,2500.0,0.0,10.0,7.4265045e-05,142.8784238871937,7.4265045e-05
0.0,0.010174863,4679783,-0.21995535,122800.52122282982,1.0,19190,2500.0,0.0,10.0,0.00042470696,142.8784238871937,0.00042470696
0.0,0.008933204,4689783,-0.12236545,123007.74112176895,1.0,19230,2500.0,0.0,10.0,0.000211199,142.8784238871937,0.000211199
0.0,0.01017476,4699783,-0.21995535,123217.23235964775,1.0,19270,2500.0,0.0,10.0,7.546574e-05,142.8784238871937,7.546574e-05
0.0,0.00058567524,4709783,-0.19555669,123445.51605629921,1.0,19310,2500.0,0.0,10.0,5.588665e-06,142.8784238871937,5.588665e-06
0.0,0.010174863,4719783,-0.2931486,123637.47109127045,1.0,19350,2500.0,0.0,10.0,0.00042317022,142.8784238871937,0.00042317022
0.0,0.010174781,4729783,-0.39073727,123853.06627440453,1.0,19390,2500.0,0.0,10.0,0.00037357968,142.8784238871937,0.00037357968
0.0,0.010174871,4739783,-0.48833212,124060.8307402134,1.0,19430,2500.0,0.0,10.0,0.00013340957,142.8784238871937,0.00013340957
0.0,0.0023053885,4749783,-0.43953404,124271.76670360565,1.0,19470,2500.0,0.0,10.0,2.0520972e-06,142.8784238871937,2.0520972e-06
0.0,0.008933204,4759783,-0.34194598,124468.58872056007,1.0,19510,2500.0,0.0,10.0,0.000105043815,142.8784238871937,0.000105043815
0.0,0.008933196,4769783,-0.24435398,124671.16736793518,1.0,19550,2500.0,0.0,10.0,7.4455165e-05,142.8784238871937,7.4455165e-05
0.0,0.010174781,4779783,-0.34194598,124866.33967900276,1.0,19590,2500.0,0.0,10.0,0.00027704507,142.8784238871937,0.00027704507
0.0,0.008933204,4789783,-0.24435395,125066.4909901619,1.0,19630,2500.0,0.0,10.0,0.00033216286,142.8784238871937,0.00033216286
0.0,0.008933204,4799783,-0.14676113,125261.47106051445,1.0,19670,2500.0,0.0,10.0,0.00019847965,142.8784238871937,0.00019847965
0.0,0.008933204,4809783,-0.049171835,125461.0831925869,1.0,19710,2500.0,0.0,10.0,0.00023412833,142.8784238871937,0.00023412833
0.0,0.010174863,4819783,-0.14676113,125656.7958419323,1.0,19750,2500.0,0.0,10.0,0.00050113845,142.8784238871937,0.00050113845
0.0,0.008933204,4829783,-0.049171757,125853.18950247765,1.0,19790,2500.0,0.0,10.0,0.00060411927,142.8784238871937,0.00060411927
0.0,0.008933204,4839783,0.048417658,126046.04242634773,1.0,19830,2500.0,0.0,10.0,9.575662e-05,142.8784238871937,9.575662e-05
0.0,0.008933204,4849783,0.14600922,126247.38415837288,1.0,19870,2500.0,0.0,10.0,0.00030314273,142.8784238871937,0.00030314273
0.0,3.695488e-05,4859783,0.15210722,126489.48265695572,1.0,19910,2500.0,0.0,10.0,1.235199e-07,142.8784238871937,1.235199e-07
0.0,0.008933196,4869783,0.24969576,126684.48419761658,1.0,19950,2500.0,0.0,10.0,0.0006178061,142.8784238871937,0.0006178061
0.0,0.010174781,4879783,0.15210721,126877.14700508118,0.9995,19990,2498.75,0.075,9.925,0.00047366996,142.80447829924861,0.00047366996
0.0,0.008933204,4889783,0.24969578,127070.28101682663,1.0,20030,2500.0,0.0,10.0,5.5728837e-05,142.8784238871937,5.5728837e-05
0.0,0.010174871,4899783,0.15210724,127260.80287718773,1.0,20070,2500.0,0.0,10.0,8.840447e-06,142.8784238871937,8.840447e-06
0.0,0.010174863,4909783,0.054516938,127450.43695878983,0.9998000000000001,20110,2499.5,0.0,10.0,0.00022949943,142.86157132977524,0.00022949943
0.0,0.008933196,4919783,0.15210722,127634.38854455948,1.0,20150,2500.0,0.0,10.0,0.00022561206,142.8784238871937,0.00022561206
0.0,0.010174871,4929786,0.05451692,127815.67151522636,0.983739837398374,20191,2439.268292682927,0.24390243902439024,9.75609756097561,0.000430001,139.4179745240914,0.000430001
0.0,0.008933102,4939786,0.15210721,127987.26786828041,1.0,20231,2500.0,0.0,10.0,0.000110786015,142.8784238871937,0.000110786015
0.0,0.008933204,4949786,0.24969576,128153.4392991066,1.0,20271,2500.0,0.0,10.0,0.00069044466,142.8784238871937,0.00069044466
0.0,0.008933204,4959786,0.34728917,128318.0992462635,0.9999,20311,2499.75,0.0,10.0,0.00035930777,142.8579658841681,0.00035930777
0.0,0.008933204,4969786,0.4448768,128483.42298817635,0.9998000000000001,20351,2499.5,0.0,10.0,0.00035245117,142.84308137438467,0.00035245117
0.0,0.010174863,4979786,0.34728917,128646.71858358383,0.9984999999999999,20391,2496.25,0.0,10.0,0.0002995712,142.64635316871085,0.0002995712
0.0,0.010174781,4989786,0.24969576,128808.92962241173,0.9997,20431,2499.25,0.0,10.0,0.00025518888,142.84589685157434,0.00025518888
0.0,0.010174781,4999786,0.15210713,128966.62127518654,1.0,20471,2500.0,0.0,10.0,0.00025605486,142.8784238871937,0.00025605486
