surrgain,Fce,TimestepsSoFar,entropy,AttNC,TtR,TimeElapsed,MtR,EpisodesSoFar,meankl,entloss,optimgain,AttC
0.0011036377,0.1139,2089930,-0.28416088,2.95,85.425,8674.908808469772,14.391632723737445,8838,0.006643641,0.0,0.0011036377,0.05
0.00038985393,0.055500000000000015,2099930,-0.3089776,2.975,41.625,8714.77426314354,6.797630677687072,8878,0.0027097398,0.0,0.00038985393,0.025
0.0019379654,0.04750000000000001,2109930,-0.27703953,2.975,35.625,8755.879604578018,6.030753666299459,8918,0.0040510776,0.0,0.0019379654,0.025
0.0020751047,0.10190000000000003,2119930,-0.23955202,3.0,76.425,8796.25164437294,12.66220511986796,8958,0.0069232313,0.0,0.0020751047,0.0
0.0028721737,0.12250000000000001,2129930,-0.21052435,2.975,91.875,8838.022782802582,15.760804024376014,8998,0.009928667,0.0,0.0028721737,0.025
0.0031930201,0.14429999999999998,2139930,-0.19891873,2.975,108.225,8878.442559242249,18.98492989338174,9038,0.012167353,0.0,0.0031930201,0.025
0.0023471355,0.17060000000000003,2149930,-0.22548352,2.925,127.95,8919.025317668915,23.297849223922903,9078,0.0071832086,0.0,0.0023471355,0.075
0.0009684815,0.17040000000000002,2159930,-0.23770472,2.95,127.8,8961.745525836945,23.298260814645644,9118,0.006961416,0.0,0.0009684815,0.05
0.0016923483,0.17899999999999994,2169930,-0.1719517,2.975,134.25,9001.899044036865,24.37208825826752,9158,0.006268701,0.0,0.0016923483,0.025
0.0010221126,0.18250000000000002,2179930,-0.25186566,2.975,136.875,9043.909767627716,25.310494129225376,9198,0.007476216,0.0,0.0010221126,0.025
0.00137497,0.17440000000000003,2189930,-0.31324968,2.975,130.8,9083.764362335205,23.799108369999736,9238,0.009498794,0.0,0.00137497,0.025
0.00066163635,0.21470000000000003,2199930,-0.25125512,3.0,161.025,9124.523078918457,29.951280683631374,9278,0.0071490575,0.0,0.00066163635,0.0
0.0012943252,0.19789999999999996,2209930,-0.27218652,2.875,148.425,9164.899070978165,27.517004187063968,9318,0.0034466186,0.0,0.0012943252,0.125
0.0012530164,0.19829999999999998,2219930,-0.32885718,2.925,148.725,9207.783477544785,27.468365281592146,9358,0.0068088393,0.0,0.0012530164,0.075
0.0013779327,0.1889,2229930,-0.34810442,2.975,141.675,9250.00470495224,26.10312995274213,9398,0.0074703204,0.0,0.0013779327,0.025
0.0012047007,0.1983,2239930,-0.27499485,2.975,148.725,9291.598932504654,27.57168037443761,9438,0.0065509374,0.0,0.0012047007,0.025
0.0009258474,0.1926,2249930,-0.2218792,2.975,144.45,9334.308409929276,26.807950739504133,9478,0.0049039763,0.0,0.0009258474,0.025
0.0013792074,0.19169999999999995,2259930,-0.14553162,2.9,143.775,9375.875351667404,26.446413614892133,9518,0.0062448764,0.0,0.0013792074,0.1
0.002031488,0.2071,2269930,-0.09402966,2.925,155.325,9417.816438913345,28.960358108152633,9558,0.005926004,0.0,0.002031488,0.075
