TimestepsSoFar,MpbtN,Tmc,entropy,Tbt,AttC,TtR,MtR,EpisodesSoFar,AttNC,Tmt,entloss,meankl,MpbtA,Ptt,TimeElapsed,optimgain,surrgain
1069892,23.863893081888417,44.967213114754095,0.3731202,246028.59016393442,6.377049180327869,-142.95081967213116,-9.591916484996728,8442,3.622950819672131,60.0655737704918,0.0,0.0047338693,76.13610691811158,58.541380255199904,38612.74145936966,0.0020088297,0.0020088297
1079983,26.03643707002023,45.306451612903224,0.3432632,244702.96774193548,6.129032258064516,-156.7741935483871,-10.505600480387352,8504,3.870967741935484,59.74193548387097,0.0,0.004080586,73.96356292997976,58.226911536962156,38972.09341573715,0.0010918282,0.0010918282
1089945,26.121477190022258,45.333333333333336,0.34921634,244531.2,4.95,-156.83333333333334,-10.628359002007963,8564,5.05,59.7,0.0,0.004355543,73.87852280997777,58.19539275349735,39344.70254659653,0.0020770074,0.0020770074
1099858,23.590756279517308,46.70967741935484,0.3263637,239153.5483870968,4.741935483870968,-137.90322580645162,-9.855341068799342,8626,5.258064516129032,58.38709677419355,0.0,0.005980129,76.40924372048269,56.92639410243365,39719.446845293045,0.001813552,0.001813552
1109877,24.109755776897316,46.9375,0.34536082,238336.0,6.796875,-139.84375,-9.726391745028065,8690,3.203125,58.1875,0.0,0.005893967,75.89024422310268,56.72465081991058,40093.152906656265,0.0023640434,0.0023640434
1119874,23.683975594136065,45.83870967741935,0.3200627,242588.90322580645,5.919354838709677,-141.61290322580646,-9.671106369945257,8752,4.080645161290323,59.225806451612904,0.0,0.004913395,76.31602440586394,57.73368030108236,40463.731699705124,0.0016427911,0.0016427911
1129877,25.753176147674008,47.0,0.33147115,237763.04761904763,5.365079365079365,-149.04761904761904,-10.895168702211516,8815,4.634920634920635,58.04761904761905,0.0,0.0066833626,74.24682385232599,56.63112273959079,40844.042170763016,0.003046366,0.003046366
1139871,22.502524661931577,45.66129032258065,0.3227123,243447.74193548388,4.967741935483871,-133.5483870967742,-9.621085288802112,8877,5.032258064516129,59.435483870967744,0.0,0.004545334,77.49747533806841,57.91492709956766,41222.14711332321,0.001653916,0.001653916
1149849,24.307900556523517,48.666666666666664,0.34479257,231261.46031746033,4.857142857142857,-136.984126984127,-9.992458233692982,8940,5.142857142857143,56.46031746031746,0.0,0.006330697,75.69209944347651,55.09124479743013,41580.99004149437,0.0022296913,0.0022296913
1159911,26.354108303348642,45.91935483870968,0.3689929,242390.70967741936,5.612903225806452,-158.06451612903226,-10.630838082217869,9002,4.387096774193548,59.17741935483871,0.0,0.0054333,73.64589169665136,57.66890116473526,41941.6790702343,0.0026339523,0.0026339523
1169976,22.273917575510115,47.6875,0.33748743,235328.0,5.453125,-128.90625,-9.235769598433672,9066,4.546875,57.453125,0.0,0.0044619627,77.72608242448989,56.0232565622965,42275.09653568268,0.00199318,0.00199318
1179877,22.266923943911042,48.857142857142854,0.3192608,230611.3015873016,5.936507936507937,-126.19047619047619,-9.268509739028076,9129,4.063492063492063,56.301587301587304,0.0,0.004699212,77.733076056089,54.92656640456028,42621.48839902878,0.0018905237,0.0018905237
1189889,23.610281472134503,48.75,0.317023,231296.0,4.5,-133.4375,-9.714101878101687,9193,5.5,56.46875,0.0,0.0044758534,76.3897185278655,55.05489346671104,42944.7781419754,0.0024745439,0.0024745439
1199944,23.275891444262466,48.77777777777778,0.34265983,231066.4126984127,5.222222222222222,-130.95238095238096,-9.394952867574503,9256,4.777777777777778,56.41269841269841,0.0,0.004546472,76.7241085557375,55.01512652874462,43261.25862312317,0.0017782681,0.0017782681
1209883,22.927400200759074,47.721311475409834,0.35426188,235352.131147541,5.672131147540983,-133.11475409836066,-9.115738031974367,9317,4.327868852459017,57.459016393442624,0.0,0.0050506783,77.0725997992409,56.005862696457164,43579.37147259712,0.0020219623,0.0020219623
1219921,26.445023344109597,46.76190476190476,0.3602247,238933.33333333334,5.2063492063492065,-156.03174603174602,-10.92197144763022,9380,4.7936507936507935,58.333333333333336,0.0,0.004821098,73.5549766558904,56.873215822980946,43903.84039950371,0.0018467613,0.0018467613
1229967,25.264478572522098,46.84126984126984,0.3389156,238738.2857142857,5.888888888888889,-147.77777777777777,-10.236636675179803,9443,4.111111111111111,58.285714285714285,0.0,0.0058386372,74.73552142747789,56.81378013880038,44244.41189742088,0.0021859608,0.0021859608
1239946,22.772204892422145,48.453125,0.33002016,232064.0,5.046875,-128.59375,-9.523072953447347,9507,4.953125,56.65625,0.0,0.0039408337,77.22779510757785,55.28540614186435,44585.60872268677,0.0014292314,0.0014292314
1249930,23.635636110858623,47.19047619047619,0.34866294,237307.9365079365,5.396825396825397,-137.14285714285714,-9.739380751558478,9570,4.603174603174603,57.93650793650794,0.0,0.0057030236,76.36436388914139,56.48333779489156,44918.72278094292,0.0024434312,0.0024434312
1259916,22.13333786909771,48.87692307692308,0.3268877,230636.3076923077,5.892307692307693,-124.3076923076923,-9.11715680849399,9635,4.107692307692307,56.30769230769231,0.0,0.004448293,77.8666621309023,54.91875219641634,45263.2672226429,0.0019472638,0.0019472638
1269944,21.24471172944157,50.01538461538462,0.33834547,226036.1846153846,5.753846153846154,-117.6923076923077,-8.596247006065846,9700,4.246153846153846,55.184615384615384,0.0,0.0057464414,78.75528827055841,53.8502521772226,45595.038355350494,0.0024826378,0.0024826378
1279858,22.593312267927665,45.87096774193548,0.33795118,242522.83870967742,5.016129032258065,-134.3548387096774,-9.457810099747986,9762,4.983870967741935,59.20967741935484,0.0,0.0068932497,77.40668773207238,57.70786891611335,45935.138511657715,0.0026380685,0.0026380685
1289913,22.15427407471169,48.359375,0.32415864,232640.0,5.078125,-126.09375,-9.139443689155332,9826,4.921875,56.796875,0.0,0.0044064876,77.84572592528829,55.39501648545994,46265.616040706635,0.002098611,0.002098611
1299866,20.834711629475436,48.703125,0.3226601,231104.0,5.0625,-118.125,-8.372072040631009,9890,4.9375,56.421875,0.0,0.0036197372,79.16528837052459,55.055169397687976,46604.33099985123,0.0012464969,0.0012464969
1309940,22.481485365119035,48.15625,0.31376517,233536.0,4.0625,-128.59375,-9.317878522784582,9954,5.9375,57.015625,0.0,0.0049731215,77.51851463488093,55.59358533053971,46935.789414167404,0.0019942878,0.0019942878
1319932,21.82345284936737,49.5625,0.32073897,228096.0,4.34375,-121.40625,-8.947981906703232,10018,5.65625,55.6875,0.0,0.0066229277,78.17654715063262,54.3017869211217,47253.96171545982,0.0022544398,0.0022544398
1329974,20.27570042816737,49.86153846153846,0.32036644,226981.4153846154,4.984615384615385,-112.46153846153847,-8.054930246118504,10083,5.015384615384615,55.41538461538462,0.0,0.005635935,79.72429957183263,54.031611708693646,47550.199059963226,0.002622141,0.002622141
1339998,28.349492780808504,45.8125,0.32058552,242752.0,5.46875,-175.3125,-11.458315303864156,10147,4.53125,59.265625,0.0,0.006640044,71.6505072191915,57.76196926683297,47854.6141307354,0.0025562271,0.0025562271
1349952,21.989989428364115,47.89393939393939,0.29237622,234464.9696969697,3.0606060606060606,-126.36363636363636,-9.298192643617874,10213,6.9393939393939394,57.24242424242424,0.0,0.0056979875,78.01001057163586,55.826549799099695,48175.751732349396,0.002356139,0.002356139
1359871,22.28866880842454,50.63076923076923,0.30156556,223893.66153846154,5.184615384615385,-122.0,-9.085919940359803,10278,4.815384615384615,54.66153846153846,0.0,0.0052761342,77.71133119157548,53.31125339725355,48499.507801771164,0.0022525878,0.0022525878
1369908,22.293907816716164,49.208955223880594,0.30474755,229314.8656716418,6.373134328358209,-125.22388059701493,-9.114082405649167,10345,3.626865671641791,55.985074626865675,0.0,0.00557163,77.70609218328386,54.6092018265494,48830.16104340553,0.0027008764,0.0027008764
1379991,22.823066189886394,48.91044776119403,0.29674578,230598.68656716417,6.268656716417911,-128.0597014925373,-9.470752476886467,10412,3.7313432835820897,56.298507462686565,0.0,0.0048222416,77.17693381011358,54.898936038412835,49164.97296619415,0.0017884619,0.0017884619
1389958,22.750500042131726,48.378787878787875,0.3043867,232603.15151515152,5.893939393939394,-129.54545454545453,-9.306871680778457,10478,4.106060606060606,56.78787878787879,0.0,0.0037274968,77.24949995786824,55.38276975959438,49495.29715681076,0.0016998287,0.0016998287
1399864,24.55914994290876,47.784615384615385,0.2710643,235110.4,5.4,-142.15384615384616,-10.062770658253443,10543,4.6,57.4,0.0,0.005376293,75.44085005709125,55.95077137614294,49832.75703763962,0.0019823592,0.0019823592
1409928,22.56540685549786,49.62686567164179,0.28610286,227603.10447761195,4.701492537313433,-124.92537313432835,-9.338193910190586,10610,5.298507462686567,55.56716417910448,0.0,0.00523437,77.43459314450216,54.215539751146295,50165.28678393364,0.0014047484,0.0014047484
1419835,20.79015702925865,47.859375,0.29360276,234368.0,3.734375,-119.53125,-8.551280182717603,10674,6.265625,57.21875,0.0,0.0060891905,79.20984297074135,55.832265798666995,50503.032688856125,0.002136372,0.002136372
1429917,20.597840770670743,49.292307692307695,0.2835277,229186.95384615383,4.092307692307692,-115.07692307692308,-8.472595519721152,10739,5.907692307692308,55.95384615384615,0.0,0.0059400555,79.40215922932927,54.556885745192304,50827.03045248985,0.0019433569,0.0019433569
1439887,21.6269866238801,49.815384615384616,0.2957713,227170.46153846153,4.661538461538462,-120.46153846153847,-8.866163378131855,10804,5.338461538461538,55.46153846153846,0.0,0.0052220398,78.3730133761199,54.0747274334166,51164.92956137657,0.0023406586,0.0023406586
1449931,20.795620090402018,48.30769230769231,0.2877891,232967.87692307692,5.107692307692307,-118.92307692307692,-8.493976275238762,10869,4.892307692307693,56.87692307692308,0.0,0.004903213,79.20437990959796,55.45757891884435,51479.06061220169,0.0016912958,0.0016912958
1459974,26.08422412169418,45.557377049180324,0.28656033,243745.5737704918,4.442622950819672,-157.37704918032787,-10.450381804139084,10930,5.557377049180328,59.50819672131148,0.0,0.0053583765,73.91577587830582,57.99785227496676,51793.5518143177,0.0017479587,0.0017479587
1469959,26.96123637379272,47.89393939393939,0.25227597,234402.9090909091,4.045454545454546,-157.87878787878788,-11.119225593706876,10996,5.954545454545454,57.22727272727273,0.0,0.005109825,73.03876362620728,55.81909609602432,52106.632121801376,0.0027634925,0.0027634925
1479888,22.330954984984345,47.52307692307692,0.25440946,235929.6,3.0615384615384613,-129.07692307692307,-9.491605083619397,11061,6.938461538461539,57.6,0.0,0.0048696473,77.66904501501563,56.170121294033756,52415.078028678894,0.0016530383,0.0016530383
1489963,23.523184510414833,48.2,0.27753827,233219.93846153846,5.584615384615384,-134.46153846153845,-9.508951484092908,11126,4.415384615384616,56.93846153846154,0.0,0.0049572974,76.47681548958515,55.53906778746102,52721.462870121,0.0021309396,0.0021309396
1499972,22.429180110513286,48.803030303030305,0.28891343,230741.33333333334,4.363636363636363,-126.06060606060606,-9.335775706404418,11192,5.636363636363637,56.333333333333336,0.0,0.0055601397,77.57081988948674,54.96851140555569,53039.35930919647,0.0025983595,0.0025983595
1509986,20.11155950433068,49.04615384615385,0.31486282,230447.26153846155,5.076923076923077,-113.23076923076923,-8.162562073123462,11257,4.923076923076923,56.261538461538464,0.0,0.005649397,79.88844049566931,54.81706882315065,53364.29646849632,0.002156221,0.002156221
1519942,24.380365222374692,47.317460317460316,0.31564766,236657.77777777778,6.126984126984127,-141.5873015873016,-9.747464249048095,11320,3.873015873015873,57.77777777777778,0.0,0.0050414097,75.61963477762531,56.35244973371657,53697.42767071724,0.0022094941,0.0022094941
1529957,21.975748796815566,49.13636363636363,0.29668108,229624.24242424243,5.075757575757576,-122.72727272727273,-9.264614585966921,11386,4.924242424242424,56.06060606060606,0.0,0.004566024,78.02425120318442,54.68002900168051,54035.421159267426,0.0017880936,0.0017880936
1539993,20.222813059501664,48.196969696969695,0.29315,233161.69696969696,6.378787878787879,-115.15151515151516,-8.595105682618575,11452,3.621212121212121,56.92424242424242,0.0,0.0048390925,79.77718694049831,55.53299389476015,54372.57272696495,0.00200656,0.00200656
1549989,23.709928640217527,47.8955223880597,0.27695075,234572.41791044775,6.791044776119403,-137.16417910447763,-9.754165120877769,11519,3.208955223880597,57.26865671641791,0.0,0.0040676226,76.29007135978242,55.83709798315015,54713.50853443146,0.002168617,0.002168617
1559984,21.150579203168533,49.696969696969695,0.30329862,227514.18181818182,7.0606060606060606,-116.96969696969697,-8.561577479494252,11585,2.9393939393939394,55.54545454545455,0.0,0.005193639,78.84942079683145,54.17205091603471,55070.79314541817,0.002199001,0.002199001
1569961,21.197665426478103,48.453125,0.30915982,232192.0,6.90625,-120.9375,-8.500472835155694,11649,3.09375,56.6875,0.0,0.004442167,78.80233457352188,55.29823213819832,55416.94573378563,0.0014251898,0.0014251898
1579901,21.078689825458216,48.75,0.29095694,230848.0,5.53125,-118.90625,-8.620963143158061,11713,4.46875,56.359375,0.0,0.006072948,78.92131017454177,55.00459467001683,55762.341601610184,0.002234987,0.002234987
1589842,21.64974512851296,50.12307692307692,0.291311,225595.07692307694,7.0,-119.07692307692308,-8.80044699400199,11778,3.0,55.07692307692308,0.0,0.0058753015,78.35025487148704,53.74824298604714,56112.93590068817,0.00303422,0.00303422
1599971,25.14641467769612,48.588235294117645,0.27340898,231785.41176470587,6.823529411764706,-144.11764705882354,-10.000123245443065,11846,3.176470588235294,56.588235294117645,0.0,0.0052322173,74.85358532230387,55.186858983526356,56452.39389038086,0.0020164694,0.0020164694
1609850,20.02056245000263,48.96875,0.24950252,230336.0,5.09375,-112.03125,-8.185396378692555,11910,4.90625,56.234375,0.0,0.0046122246,79.97943754999733,54.84146356172423,56807.779970645905,0.0015335095,0.0015335095
1619943,25.311172540471503,48.83076923076923,0.23829061,230888.36923076923,6.461538461538462,-142.15384615384616,-10.050378223655185,11975,3.5384615384615383,56.36923076923077,0.0,0.0047940034,74.68882745952848,54.970278960344274,57153.67040634155,0.002107946,0.002107946
1629968,23.49684906511416,48.546875,0.2647166,231872.0,4.4375,-132.96875,-9.76956540040644,12039,5.5625,56.609375,0.0,0.004682617,76.50315093488582,55.21866222646612,57509.42126631737,0.0018181817,0.0018181817
1639860,21.929921647329504,47.46774193548387,0.2761267,236180.64516129033,3.6774193548387095,-126.61290322580645,-9.203890606809916,12101,6.32258064516129,57.66129032258065,0.0,0.006194359,78.07007835267052,56.22550496487254,57853.592992544174,0.0020833656,0.0020833656
1649913,20.9028712121644,48.53968253968254,0.25694665,231976.6349206349,5.428571428571429,-118.57142857142857,-8.62573061990324,12164,4.571428571428571,56.63492063492063,0.0,0.006267007,79.09712878783557,55.233109983981976,58177.241067647934,0.0024021768,0.0024021768
1659979,21.53686883911485,49.01587301587302,0.26970693,230026.15873015873,5.936507936507937,-120.95238095238095,-8.718302208888284,12227,4.063492063492063,56.15873015873016,0.0,0.0043977126,78.46313116088517,54.78327094616122,58467.813344717026,0.0018314756,0.0018314756
1669998,21.92442824111484,48.435483870967744,0.3020311,232150.70967741936,5.806451612903226,-124.03225806451613,-8.949265160287652,12289,4.193548387096774,56.67741935483871,0.0,0.0046300837,78.07557175888512,55.303335564677035,58769.33222079277,0.0023283053,0.0023283053
1679896,22.45947103426225,47.90163934426229,0.2989222,234412.0655737705,6.131147540983607,-128.52459016393442,-8.966770690145154,12350,3.8688524590163933,57.22950819672131,0.0,0.0048708394,77.54052896573775,55.81423679520828,59096.545642614365,0.0013823548,0.0013823548
1689864,21.579179157677892,49.30769230769231,0.316478,228871.87692307692,7.0,-120.61538461538461,-8.942554553882456,12415,3.0,55.87692307692308,0.0,0.0060950695,78.42082084232207,54.51261412643397,59431.38821673393,0.002297969,0.002297969
1699898,22.770981301381603,47.25396825396825,0.30789602,236982.85714285713,6.984126984126984,-132.22222222222223,-9.185181722993635,12478,3.015873015873016,57.857142857142854,0.0,0.005451945,77.2290186986184,56.419324841446794,59775.62712812424,0.0020433844,0.0020433844
1709948,19.191513585974167,48.59375,0.28439116,231680.0,6.015625,-108.28125,-8.149702379984497,12542,3.984375,56.5625,0.0,0.0068291686,80.80848641402582,55.17429043181863,60118.901364803314,0.002452983,0.002452983
1719990,21.255957510352857,48.484375,0.301313,232128.0,6.140625,-120.625,-8.610041636808004,12606,3.859375,56.671875,0.0,0.0051403246,78.74404248964716,55.2781351299193,60473.230144023895,0.0015950714,0.0015950714
1729888,21.01702008020219,49.06153846153846,0.26309976,229754.0923076923,6.661538461538462,-118.0,-8.398347630801828,12671,3.3384615384615386,56.09230769230769,0.0,0.0056282463,78.9829799197978,54.73059603823368,60835.37873005867,0.0021019557,0.0021019557
1739898,23.688644140503534,49.36507936507937,0.27319628,228660.82539682538,5.761904761904762,-131.74603174603175,-9.651609905565556,12734,4.238095238095238,55.82539682539682,0.0,0.0054490836,76.31135585949649,54.46083678890878,61200.07198095322,0.002660123,0.002660123
1749842,22.248566604529497,47.734375,0.29199818,235072.0,6.109375,-130.0,-9.132177287034846,12798,3.890625,57.390625,0.0,0.0057123387,77.7514333954705,55.97103691143848,61569.18956398964,0.002373645,0.002373645
1759873,27.318033803623308,46.91044776119403,0.25962478,238423.8805970149,6.626865671641791,-163.88059701492537,-11.13317951807604,12865,3.373134328358209,58.208955223880594,0.0,0.0052137794,72.68196619637668,56.745296111439146,61932.48989653587,0.002785777,0.002785777
1769974,22.890166283767737,49.109375,0.2751697,229888.0,5.6875,-128.75,-9.368848959082806,12929,4.3125,56.125,0.0,0.006691107,77.10983371623225,54.72116335341422,62288.62683582306,0.0023181213,0.0023181213
1779957,20.71680523626135,47.96825396825397,0.27529532,234057.14285714287,5.714285714285714,-118.57142857142857,-8.60011566435437,12992,4.285714285714286,57.142857142857146,0.0,0.0060763145,79.28319476373868,55.74501753774844,62641.10366630554,0.0029844318,0.0029844318
1789854,24.297799843639666,48.69230769230769,0.28803858,231455.5076923077,6.676923076923077,-138.30769230769232,-9.818235855245808,13057,3.3230769230769233,56.50769230769231,0.0,0.0046039545,75.70220015636029,55.101343138413206,62992.5098593235,0.0020472363,0.0020472363
1799921,23.818562052091004,46.784615384615385,0.27049413,238702.27692307692,7.2615384615384615,-140.76923076923077,-9.387077274227831,13122,2.7384615384615385,58.276923076923076,0.0,0.005349944,76.18143794790896,56.83631267377055,63353.51670217514,0.0017626184,0.0017626184
1809854,22.413666964659527,48.888888888888886,0.26663342,230481.26984126985,7.2063492063492065,-126.34920634920636,-9.13934169126685,13185,2.7936507936507935,56.26984126984127,0.0,0.004613303,77.58633303534049,54.89522242571489,63709.745966911316,0.0020133625,0.0020133625
1819943,19.47323904295401,49.17460317460318,0.28297353,229310.9841269841,6.126984126984127,-109.36507936507937,-7.911754592236146,13248,3.873015873015873,55.98412698412698,0.0,0.0047050165,80.52676095704595,54.623374491141014,64070.87247943878,0.001957986,0.001957986
1829951,21.220781228899902,48.935483870967744,0.25694075,230763.35483870967,6.419354838709677,-119.83870967741936,-8.12276879943635,13310,3.5806451612903225,56.33870967741935,0.0,0.0063957903,78.77921877110009,54.905419459451885,64411.12777066231,0.0024283524,0.0024283524
1839892,24.660256916283313,47.41269841269841,0.2552595,236072.6349206349,5.968253968253968,-141.9047619047619,-10.472026279636484,13373,4.031746031746032,57.63492063492063,0.0,0.005349879,75.33974308371668,56.24050841314868,64753.36284685135,0.0021662218,0.0021662218
1849866,20.14408197921508,49.22222222222222,0.2618972,229245.96825396825,6.0476190476190474,-112.53968253968254,-8.02693319699381,13436,3.9523809523809526,55.96825396825397,0.0,0.005302865,79.85591802078493,54.59484157090398,65054.53769683838,0.002254557,0.002254557
1859921,20.603486309292098,48.63492063492063,0.26041445,231911.61904761905,2.7301587301587302,-116.98412698412699,-8.567471314358349,13499,7.26984126984127,56.61904761904762,0.0,0.0062013683,79.3965136907079,55.179668204901525,65370.283244371414,0.0019016765,0.0019016765
1870000,21.894812511761543,48.671875,0.28781715,231360.0,3.40625,-123.59375,-9.38951508610852,13563,6.59375,56.484375,0.0,0.0058531873,78.10518748823843,55.099889439975996,65683.84478116035,0.0023532968,0.0023532968
1879952,21.85502669221737,47.13636363636363,0.29721498,237505.9393939394,6.2272727272727275,-127.87878787878788,-9.053104061428524,13629,3.772727272727273,57.984848484848484,0.0,0.0055931364,78.1449733077826,56.53415492039302,66003.01769280434,0.002188341,0.002188341
1889857,20.5137408010169,47.507936507936506,0.30429527,235812.57142857142,5.238095238095238,-118.88888888888889,-8.23154008267009,13692,4.761904761904762,57.57142857142857,0.0,0.005484425,79.48625919898308,56.16386413373641,66344.49611878395,0.0024316204,0.0024316204
1899881,22.690334779331778,46.67741935483871,0.2919946,239285.67741935485,5.741935483870968,-133.8709677419355,-9.324106996797303,13754,4.258064516129032,58.41935483870968,0.0,0.005186038,77.30966522066824,56.95486929503541,66680.19017457962,0.0020402214,0.0020402214
1909864,23.449027045097935,47.225806451612904,0.2820713,237105.5483870968,6.17741935483871,-136.4516129032258,-9.67835264774443,13816,3.8225806451612905,57.88709677419355,0.0,0.005781425,76.55097295490206,56.445060350479025,67033.18363165855,0.0024527775,0.0024527775
1919913,24.476124335813633,45.049180327868854,0.28155738,245692.8524590164,5.377049180327869,-148.85245901639345,-9.742124380610726,13877,4.622950819672131,59.98360655737705,0.0,0.0062398943,75.52387566418635,58.465735581738144,67387.42182922363,0.002382357,0.002382357
1929941,20.952189367900193,47.84126984126984,0.26586407,234772.31746031746,4.396825396825397,-120.15873015873017,-8.69570472939849,13940,5.603174603174603,57.317460317460316,0.0,0.005888828,79.0478106320998,55.88479569436371,67746.13502812386,0.0021920917,0.0021920917
1939902,19.172996200015493,49.354838709677416,0.2993213,228781.4193548387,3.629032258064516,-107.25806451612904,-7.80265937266026,14002,6.370967741935484,55.854838709677416,0.0,0.0058949646,80.82700379998451,54.47950945460883,68096.74765229225,0.0025074629,0.0025074629
1949990,23.289309321216916,46.733333333333334,0.30227035,239138.13333333333,5.783333333333333,-136.66666666666666,-9.09097795187665,14062,4.216666666666667,58.38333333333333,0.0,0.0064849914,76.71069067878308,56.911096049099925,68433.64278745651,0.0024089885,0.0024089885
1959854,22.421581397064205,47.85245901639344,0.29008922,234747.80327868852,5.590163934426229,-128.85245901639345,-9.291198354866353,14123,4.409836065573771,57.31147540983606,0.0,0.006024641,77.5784186029358,55.87781068440932,68783.68818736076,0.0025685825,0.0025685825
1969990,24.615238682763337,44.77049180327869,0.30742562,246834.3606557377,4.868852459016393,-149.50819672131146,-10.085981773599359,14184,5.131147540983607,60.26229508196721,0.0,0.0056098085,75.38476131723667,58.72680770229148,69128.59164381027,0.002367113,0.002367113
1979962,22.261627135105932,47.016666666666666,0.28787872,238045.86666666667,4.766666666666667,-130.0,-8.9231553483849,14244,5.233333333333333,58.11666666666667,0.0,0.0055576074,77.73837286489406,56.65178216129223,69486.82588124275,0.002259216,0.002259216
1989894,19.819865057076914,46.81666666666667,0.27843925,238796.8,3.6166666666666667,-116.16666666666667,-8.187974222125133,14304,6.383333333333334,58.3,0.0,0.0064067068,80.18013494292309,56.834021245930934,69838.86251592636,0.0025832264,0.0025832264
1999922,19.530549654273425,47.5,0.27506298,236066.13333333333,4.533333333333333,-112.66666666666667,-7.929889084342977,14364,5.466666666666667,57.63333333333333,0.0,0.0048102974,80.46945034572657,56.19475614829119,70192.32751393318,0.002136593,0.002136593
2009961,21.538081185782904,47.81967213114754,0.27354503,234680.65573770492,5.049180327868853,-123.93442622950819,-8.74038364353705,14425,4.950819672131147,57.295081967213115,0.0,0.008148506,78.46191881421714,55.88557632197918,70535.92945170403,0.003524958,0.003524958
2019872,20.61028721080986,48.403225806451616,0.25816786,232414.96774193548,4.096774193548387,-116.29032258064517,-8.321626153356833,14487,5.903225806451613,56.74193548387097,0.0,0.003671721,79.38971278919013,55.34834854941632,70876.9363257885,0.0016494056,0.0016494056
2029860,20.802192276279925,48.903225806451616,0.27188936,230366.96774193548,4.145161290322581,-117.41935483870968,-8.598749302408242,14549,5.854838709677419,56.24193548387097,0.0,0.005451109,79.19780772372008,54.874986624564144,71212.31036543846,0.002347202,0.002347202
2039834,22.259850776332815,48.90163934426229,0.2818541,230718.95081967214,5.163934426229508,-125.90163934426229,-8.963196408963752,14610,4.836065573770492,56.32786885245902,0.0,0.0042551295,77.74014922366717,54.91687605690752,71543.42744588852,0.0019130517,0.0019130517
2049959,18.29479470924369,49.19047619047619,0.25629142,229441.0158730159,4.825396825396825,-102.85714285714286,-7.574515747742293,14673,5.174603174603175,56.01587301587302,0.0,0.0044609737,81.70520529075628,54.6330355508098,71866.04321241379,0.0018445197,0.0018445197
2059829,24.631481609849576,48.75409836065574,0.27890193,230920.39344262294,6.0,-138.52459016393442,-10.223462964088473,14734,4.0,56.377049180327866,0.0,0.006867009,75.36851839015044,55.00955926255878,72182.38757014275,0.0029265636,0.0029265636
2069876,20.785831415887774,47.725806451612904,0.28146467,235189.67741935485,5.629032258064516,-120.16129032258064,-8.466145988172551,14796,4.370967741935484,57.41935483870968,0.0,0.0047391253,79.2141685841122,55.988588585046365,72480.16048169136,0.0017719828,0.0017719828
2079975,20.125296435716745,49.2,0.28993237,229502.03076923077,5.2153846153846155,-112.0,-8.473438506431865,14861,4.7846153846153845,56.03076923076923,0.0,0.003691014,79.87470356428325,54.63638477758652,72774.32507061958,0.0017358364,0.0017358364
2089932,21.99498161697742,48.806451612903224,0.28784096,230829.4193548387,5.903225806451613,-123.54838709677419,-8.762815726174898,14923,4.096774193548387,56.354838709677416,0.0,0.0054228674,78.00501838302257,54.97490191279577,73047.5730843544,0.0026011558,0.0026011558
2099879,20.777340111539868,49.096774193548384,0.27134418,230036.64516129033,5.564516129032258,-116.61290322580645,-8.325526962856083,14985,4.435483870967742,56.16129032258065,0.0,0.0058274646,79.22265988846011,54.7446634986034,73327.98197698593,0.0021604286,0.0021604286
2109865,19.282475218554907,51.78125,0.29005426,219648.0,5.21875,-103.125,-7.6481105149321,15049,4.78125,53.625,0.0,0.006927246,80.71752478144508,52.27482334181669,73635.14115476608,0.002175487,0.002175487
2119935,19.794099790256087,50.16923076923077,0.296437,225910.15384615384,6.3076923076923075,-109.84615384615384,-7.897034487121715,15114,3.6923076923076925,55.15384615384615,0.0,0.004183037,80.20590020974387,53.76095439128727,73944.11832642555,0.0021770452,0.0021770452
2129944,20.632332219909006,48.87096774193548,0.27771035,230631.2258064516,6.129032258064516,-116.29032258064517,-8.103131304525057,15176,3.870967741935484,56.306451612903224,0.0,0.0063108685,79.36766778009098,54.92077433628088,74257.67885112762,0.0021891117,0.0021891117
2139970,20.789534157809637,49.953125,0.24751347,226560.0,6.140625,-116.25,-8.401779459324427,15240,3.859375,55.3125,0.0,0.0053461804,79.21046584219033,53.93835015969544,74580.27255249023,0.0017106195,0.0017106195
2149912,19.754561267562863,50.36507936507937,0.2836892,225084.95238095237,5.26984126984127,-108.57142857142857,-8.067053744453672,15303,4.73015873015873,54.95238095238095,0.0,0.00538915,80.24543873243715,53.57419674789186,74902.41219234467,0.0022449358,0.0022449358
2159867,19.60680251139176,50.34375,0.29389298,225024.0,5.828125,-107.8125,-7.831783783865883,15367,4.171875,54.9375,0.0,0.0050104572,80.39319748860821,53.577379829264125,75224.93691515923,0.0025094068,0.0025094068
2169857,21.46308910197983,48.507936507936506,0.26448277,231911.61904761905,7.285714285714286,-121.58730158730158,-8.326053080308847,15430,2.7142857142857144,56.61904761904762,0.0,0.0053431555,78.53691089802017,55.24015207930341,75547.53951454163,0.002060529,0.002060529
2179872,17.598584591258692,48.74603174603175,0.27575052,231131.42857142858,4.349206349206349,-99.2063492063492,-7.379861495369607,15493,5.650793650793651,56.42857142857143,0.0,0.006235419,82.4014154087413,55.03687851434584,75866.73161029816,0.0024646737,0.0024646737
2189953,17.74439726398562,47.88709677419355,0.28052247,234396.90322580645,5.5,-101.93548387096774,-7.261476424239944,15555,4.5,57.225806451612904,0.0,0.004447165,82.25560273601438,55.81999197074496,76176.53330779076,0.0015914786,0.0015914786
