entloss,AttNC,meankl,optimgain,EpisodesSoFar,TimestepsSoFar,AttC,entropy,TimeElapsed,MtR,TtR,Fce,surrgain
0.0,3.880952380952381,0.0023052692,-5.493164e-09,15571,3759820,6.119047619047619,7.818714,34193.95454740524,24.240724097078694,420.4761904761905,0.17546778711484592,-5.493164e-09
0.0,3.5365853658536586,0.0023052692,-5.493164e-09,15612,3769857,6.463414634146342,7.818714,34268.609825372696,23.372359508973087,404.6341463414634,0.1624152933421226,-5.493164e-09
0.0,2.8095238095238093,0.010174863,1.1367798e-08,15654,3779877,7.190476190476191,7.72115,34346.67678117752,22.027990757413335,385.23809523809524,0.1582337662337662,1.1367798e-08
0.0,3.7,0.010174863,1.1367798e-08,15694,3789877,6.3,7.72115,34419.260033130646,23.541834399281157,407.75,0.16309999999999997,1.1367798e-08
0.0,3.682926829268293,0.010174863,1.1367798e-08,15735,3799898,6.317073170731708,7.72115,34493.44623184204,24.6689004220318,431.219512195122,0.17355168408826946,1.1367798e-08
0.0,3.3902439024390243,0.010174863,1.1367798e-08,15776,3809913,6.609756097560975,7.72115,34569.76663136482,23.49062544953152,402.4390243902439,0.16250406504065038,1.1367798e-08
0.0,3.024390243902439,0.010174863,1.1367798e-08,15817,3819956,6.975609756097561,7.72115,34644.1236243248,22.66675647076302,396.8292682926829,0.16107997731140103,1.1367798e-08
0.0,3.4634146341463414,0.010174863,1.1367798e-08,15858,3829969,6.536585365853658,7.72115,34717.479558467865,23.385096185444866,403.6585365853659,0.16146341463414635,1.1367798e-08
0.0,2.8666666666666667,0.008933196,-5.340576e-09,15903,3839933,7.133333333333334,7.818714,34790.21551990509,21.730993317758305,375.77777777777777,0.16182909452907038,-5.340576e-09
0.0,3.5813953488372094,0.008933196,-5.340576e-09,15946,3849984,6.4186046511627906,7.818714,34863.32699298859,23.2791540279824,405.8139534883721,0.16847277952211162,-5.340576e-09
0.0,3.048780487804878,0.010174863,7.476807e-09,15987,3859764,6.951219512195122,7.72115,34936.55238246918,21.92085646039183,387.0731707317073,0.1558931475029036,7.476807e-09
0.0,3.625,0.010174863,7.476807e-09,16027,3869764,6.375,7.72115,35007.37764000893,23.545514216373295,408.75,0.16350000000000003,7.476807e-09
0.0,3.2195121951219514,0.00060510635,1.0986328e-08,16068,3879797,6.780487804878049,7.6967382,35082.55416703224,24.383326529947922,426.5853658536585,0.17127568366592755,1.0986328e-08
0.0,2.7804878048780486,0.00060510635,1.0986328e-08,16109,3889806,7.219512195121951,7.6967382,35154.41572833061,23.471275923040626,402.6829268292683,0.16368563685636855,1.0986328e-08
0.0,3.317073170731707,0.00060510635,1.0986328e-08,16150,3899817,6.682926829268292,7.6967382,35224.5736246109,23.51856086992873,403.6585365853659,0.1635831485587583,1.0986328e-08
0.0,3.2142857142857144,0.01017476,9.765625e-09,16192,3909845,6.785714285714286,7.599118,35297.47073531151,23.839160762658807,413.8095238095238,0.1681344537815126,9.765625e-09
0.0,3.2790697674418605,0.01017476,9.765625e-09,16235,3919890,6.72093023255814,7.599118,35368.61256861687,21.741732558319406,375.5813953488372,0.15124695459579182,9.765625e-09
0.0,3.85,0.0023053025,-7.476807e-09,16275,3929890,6.15,7.6479173,35445.055820941925,25.9366545801037,445.75,0.17830000000000004,-7.476807e-09
0.0,3.425,0.010174863,9.765625e-09,16315,3939890,6.575,7.550294,35519.80502343178,24.689616443583887,427.75,0.17109999999999997,9.765625e-09
0.0,2.9047619047619047,0.010174863,9.765625e-09,16357,3949763,7.095238095238095,7.550294,35596.37838435173,21.284098443474456,371.1904761904762,0.15674398047507293,9.765625e-09
0.0,3.2954545454545454,0.010174863,9.765625e-09,16401,3959929,6.704545454545454,7.550294,35673.42848062515,22.803130012386347,390.6818181818182,0.16892835184139532,9.765625e-09
0.0,3.1707317073170733,0.010174863,9.765625e-09,16442,3969769,6.829268292682927,7.550294,35746.3967192173,23.71693855813103,407.5609756097561,0.16771408600963836,9.765625e-09
0.0,3.4,0.008933102,-3.967285e-09,16482,3979769,6.6,7.6479173,35821.75770807266,25.36835820905518,445.5,0.17820000000000003,-3.967285e-09
0.0,3.1463414634146343,0.008933102,-3.967285e-09,16523,3989786,6.853658536585366,7.6479173,35897.48896288872,22.4961832525382,389.2682926829268,0.15838163558106175,-3.967285e-09
0.0,3.186046511627907,0.010174863,7.629395e-09,16566,3999809,6.813953488372093,7.550294,35972.9810192585,23.22655114010797,405.3488372093023,0.16712144702842377,7.629395e-09
0.0,3.292682926829268,0.010174863,7.629395e-09,16607,4009836,6.7073170731707314,7.550294,36045.27135634422,23.857800532926063,409.5121951219512,0.16541644083107496,7.629395e-09
0.0,3.325,0.010174863,7.629395e-09,16647,4019836,6.675,7.550294,36114.99969434738,23.845030849129234,413.0,0.16519999999999996,7.629395e-09
0.0,3.1333333333333333,0.010174863,7.629395e-09,16692,4029995,6.866666666666666,7.550294,36190.55431866646,22.052881843278946,378.8888888888889,0.16107524916385876,7.629395e-09
0.0,4.05,0.010174863,9.155274e-09,16732,4039898,5.95,7.45267,36262.65541815758,25.994577500922937,449.25,0.18077777777777776,9.155274e-09
0.0,2.926829268292683,0.010174863,9.155274e-09,16773,4049913,7.073170731707317,7.45267,36333.501101732254,23.379343243783527,404.8780487804878,0.1650081300813008,9.155274e-09
0.0,3.0952380952380953,0.010174863,9.155274e-09,16815,4059971,6.904761904761905,7.45267,36403.88865828514,22.60560907860528,394.2857142857143,0.1616082659478886,9.155274e-09
0.0,3.1904761904761907,0.010174863,9.155274e-09,16857,4069768,6.809523809523809,7.45267,36475.02056598663,23.30924088143929,400.4761904761905,0.1647229571254339,9.155274e-09
0.0,3.3863636363636362,0.010174863,9.155274e-09,16901,4079912,6.613636363636363,7.45267,36544.91978907585,22.666933943307303,393.1818181818182,0.16677424390491544,9.155274e-09
0.0,3.707317073170732,0.010174863,9.155274e-09,16942,4089919,6.2926829268292686,7.45267,36614.076679229736,23.564467673895404,399.0243902439024,0.16299651567944254,9.155274e-09
0.0,3.6,0.010174863,9.155274e-09,16982,4099800,6.4,7.45267,36686.863807201385,25.28582006647947,437.5,0.1763625954198474,9.155274e-09
0.0,3.25,0.010174863,9.155274e-09,17022,4109800,6.75,7.45267,36756.27953028679,24.985399309125913,435.5,0.1742,9.155274e-09
0.0,3.119047619047619,0.010174863,2.4414062e-09,17064,4119882,6.880952380952381,7.355111,36827.77307319641,22.73187968752795,398.8095238095238,0.1707755102040817,2.4414062e-09
0.0,3.1666666666666665,-2.9802322e-08,-1.4648437e-08,17106,4129918,6.833333333333333,7.3553295,36908.628111839294,23.12591936278738,398.8095238095238,0.16097536945812804,-1.4648437e-08
0.0,3.4285714285714284,-2.9802322e-08,-1.4648437e-08,17148,4139944,6.571428571428571,7.3553295,36977.18235754967,23.52690216782391,405.7142857142857,0.1643628117913832,-1.4648437e-08
0.0,2.590909090909091,-2.9802322e-08,-1.4648437e-08,17192,4149819,7.409090909090909,7.3553295,37049.60514044762,20.901554818251306,362.72727272727275,0.15525696134770545,-1.4648437e-08
0.0,3.0238095238095237,-2.9802322e-08,-1.4648437e-08,17234,4159949,6.976190476190476,7.3553295,37120.55703186989,23.268180547729962,404.5238095238095,0.16462840862840858,-1.4648437e-08
0.0,3.225,0.008933196,-2.9754639e-09,17274,4169949,6.775,7.45267,37194.30012989044,22.815647440134903,398.75,0.15950000000000003,-2.9754639e-09
0.0,2.951219512195122,0.008933196,-2.9754639e-09,17315,4179781,7.048780487804878,7.45267,37266.65461444855,22.276894452864205,383.1707317073171,0.156593362654938,-2.9754639e-09
0.0,3.4523809523809526,0.008933196,1.34277345e-08,17357,4189851,6.5476190476190474,7.550294,37340.350318193436,22.931409464186796,395.23809523809524,0.16287773266067843,1.34277345e-08
0.0,3.046511627906977,0.008933196,1.34277345e-08,17400,4199994,6.953488372093023,7.550294,37415.39300966263,22.741114524803585,395.5813953488372,0.16411541234315888,1.34277345e-08
0.0,3.1666666666666665,0.008933196,1.34277345e-08,17442,4209817,6.833333333333333,7.550294,37488.49019289017,22.928134787956612,398.0952380952381,0.16439956212370008,1.34277345e-08
0.0,2.6818181818181817,0.0023053025,-8.697509e-09,17486,4219955,7.318181818181818,7.599118,37567.52795147896,21.233176170916376,365.0,0.15455526974367553,-8.697509e-09
0.0,2.8333333333333335,0.008933204,4.4250488e-09,17528,4229832,7.166666666666667,7.6967382,37643.54441833496,21.936243780092934,379.76190476190476,0.15673832964972206,4.4250488e-09
0.0,3.375,0.008933204,4.4250488e-09,17568,4239832,6.625,7.6967382,37717.949108839035,24.724127240103577,429.5,0.1718,4.4250488e-09
0.0,3.302325581395349,0.008933204,4.4250488e-09,17611,4249863,6.6976744186046515,7.6967382,37791.93735456467,22.455027995197202,389.5348837209302,0.17214617940199337,4.4250488e-09
0.0,3.0,0.008933204,4.4250488e-09,17653,4259891,7.0,7.6967382,37871.44056224823,22.43485169708893,390.0,0.16119274376417234,4.4250488e-09
0.0,3.4634146341463414,0.008933204,4.4250488e-09,17694,4269910,6.536585365853658,7.6967382,37944.50036025047,24.539015517437033,422.6829268292683,0.17025930680359438,4.4250488e-09
0.0,3.261904761904762,0.008933204,4.4250488e-09,17736,4279757,6.738095238095238,7.6967382,38020.36557030678,23.17926737545208,401.42857142857144,0.16443974068577677,4.4250488e-09
0.0,3.5609756097560976,0.008933204,4.4250488e-09,17777,4289776,6.439024390243903,7.6967382,38090.09449720383,24.03586686858352,420.2439024390244,0.1692836970474968,4.4250488e-09
0.0,3.86046511627907,0.01017476,1.2207031e-08,17820,4299929,6.1395348837209305,7.599118,38167.08385205269,24.212900793052896,420.0,0.17493494893739692,1.2207031e-08
0.0,3.35,0.01017476,1.2207031e-08,17860,4309929,6.65,7.599118,38237.95219492912,25.482461701935467,443.5,0.17739999999999997,1.2207031e-08
0.0,3.5853658536585367,0.01017476,1.2207031e-08,17901,4319948,6.414634146341464,7.599118,38309.26520776749,24.398291581509138,422.1951219512195,0.17006418485237487,1.2207031e-08
0.0,3.261904761904762,0.008933204,-2.1362305e-09,17943,4329966,6.738095238095238,7.6967382,38385.28453874588,24.859260924699004,429.2857142857143,0.17936507936507934,-2.1362305e-09
0.0,3.3333333333333335,0.008933204,-2.1362305e-09,17985,4339873,6.666666666666667,7.6967382,38455.1763958931,23.93991789916066,414.5238095238095,0.17161069424241115,-2.1362305e-09
0.0,2.85,0.01017476,1.5792846e-08,18025,4349873,7.15,7.599118,38529.82569384575,21.95305078963867,390.75,0.1563,1.5792846e-08
0.0,3.3555555555555556,0.010174863,5.0354005e-09,18070,4359875,6.644444444444445,7.501473,38602.16483831406,22.312253100868688,387.1111111111111,0.16067252892779513,5.0354005e-09
0.0,3.2857142857142856,0.010174863,5.0354005e-09,18112,4369969,6.714285714285714,7.501473,38675.70605635643,22.635252237443392,390.23809523809524,0.16049424214130098,5.0354005e-09
0.0,2.6904761904761907,0.010174863,5.0354005e-09,18154,4379828,7.309523809523809,7.501473,38746.64634990692,23.415441041170904,402.6190476190476,0.16803174603174603,5.0354005e-09
0.0,3.4651162790697674,0.010174863,5.0354005e-09,18197,4389863,6.534883720930233,7.501473,38817.152983903885,22.79334622986496,399.7674418604651,0.16484284707540525,5.0354005e-09
0.0,3.3255813953488373,0.010174863,1.3275146e-08,18240,4399908,6.674418604651163,7.40385,38890.97562456131,22.30318759407593,389.5348837209302,0.16234694808155825,1.3275146e-08
0.0,2.5476190476190474,0.008933416,-8.697509e-09,18282,4409924,7.4523809523809526,7.501473,38962.99235868454,22.50951470226242,392.6190476190476,0.16052014652014648,-8.697509e-09
0.0,3.292682926829268,0.008933416,-8.697509e-09,18323,4419774,6.7073170731707314,7.501473,39034.55358815193,24.272888494936623,423.1707317073171,0.1724439347829283,-8.697509e-09
0.0,3.5476190476190474,0.008933416,-8.697509e-09,18365,4429806,6.4523809523809526,7.501473,39104.00350809097,23.751874741142785,408.3333333333333,0.1662274918064392,-8.697509e-09
0.0,3.682926829268293,0.0024602725,9.460449e-09,18406,4439869,6.317073170731708,7.4526687,39177.4516992569,25.522928167275833,445.609756097561,0.17998141695702666,9.460449e-09
0.0,3.4,0.008933204,3.0517577e-09,18446,4449869,6.6,7.550294,39250.997960329056,24.267299977238466,423.25,0.16929999999999998,3.0517577e-09
0.0,4.146341463414634,0.008933204,3.0517577e-09,18487,4459876,5.853658536585366,7.550294,39322.77432179451,25.755278416705785,441.9512195121951,0.17678048780487807,3.0517577e-09
0.0,2.8636363636363638,0.008933204,3.0517577e-09,18531,4469972,7.136363636363637,7.550294,39394.63837122917,22.50783304222082,392.5,0.1663579216482442,3.0517577e-09
0.0,2.883720930232558,0.008933196,-1.0528565e-08,18574,4479824,7.116279069767442,7.6479173,39469.49940991402,21.983362034938114,382.3255813953488,0.16444775787248248,-1.0528565e-08
0.0,3.097560975609756,0.008933196,-1.0528565e-08,18615,4489833,6.902439024390244,7.6479173,39541.58271026611,23.58955701143803,409.5121951219512,0.16641734417344173,-1.0528565e-08
0.0,2.8095238095238093,0.008933196,-1.0528565e-08,18657,4499863,7.190476190476191,7.6479173,39615.0769867897,21.489884368660448,375.0,0.15566591080876796,-1.0528565e-08
0.0,3.658536585365854,0.008933196,-1.0528565e-08,18698,4509880,6.341463414634147,7.6479173,39689.126658439636,25.676536839482424,449.0243902439024,0.17960975609756097,-1.0528565e-08
0.0,3.642857142857143,0.008933196,-1.0528565e-08,18740,4519908,6.357142857142857,7.6479173,39763.297087430954,24.359333048910056,422.3809523809524,0.17455900621118012,-1.0528565e-08
0.0,3.0,0.0001475811,-4.7302247e-09,18781,4529919,7.0,7.6601243,39844.50283527374,22.747130613670386,396.3414634146341,0.15853658536585363,-4.7302247e-09
0.0,3.4634146341463414,0.0001475811,-4.7302247e-09,18822,4539924,6.536585365853658,7.6601243,39915.925770521164,24.08325505769496,421.219512195122,0.16848780487804882,-4.7302247e-09
0.0,2.9302325581395348,0.0024603605,5.1879883e-09,18865,4549961,7.069767441860465,7.6113195,39994.556668281555,22.653151092436254,394.8837209302326,0.16046511627906979,5.1879883e-09
0.0,2.7142857142857144,0.0024603605,5.1879883e-09,18907,4559979,7.285714285714286,7.6113195,40065.02264022827,22.124045002002223,385.7142857142857,0.15775824175824182,5.1879883e-09
0.0,3.380952380952381,0.0024603605,5.1879883e-09,18949,4569997,6.619047619047619,7.6113195,40141.970358371735,23.404510793591676,405.95238095238096,0.1710624613481756,5.1879883e-09
0.0,3.238095238095238,0.0024603605,5.1879883e-09,18991,4579838,6.761904761904762,7.6113195,40214.378361701965,22.096237085877956,382.6190476190476,0.1574090606028705,5.1879883e-09
0.0,3.697674418604651,0.010174781,1.6479492e-08,19034,4589963,6.3023255813953485,7.513675,40292.86145067215,24.304028469774558,420.4651162790698,0.17502066557801685,1.6479492e-08
0.0,3.1904761904761907,0.00893351,-8.544922e-09,19076,4599754,6.809523809523809,7.61132,40368.82832336426,23.110450121675918,399.76190476190476,0.16524423963133636,-8.544922e-09
0.0,3.6341463414634148,0.00893351,-8.544922e-09,19117,4609769,6.365853658536586,7.61132,40442.57244539261,23.650719463181133,416.0975609756098,0.16643902439024388,-8.544922e-09
0.0,3.575,0.00893351,-8.544922e-09,19157,4619769,6.425,7.61132,40516.17641401291,24.15735018203489,421.25,0.1685,-8.544922e-09
0.0,3.6097560975609757,0.00893351,-8.544922e-09,19198,4629786,6.390243902439025,7.61132,40590.24023222923,23.474509457955914,410.9756097560976,0.16439024390243903,-8.544922e-09
0.0,3.5952380952380953,0.00893351,-8.544922e-09,19240,4639828,6.404761904761905,7.61132,40665.60318303108,23.984994557509044,420.23809523809524,0.17554669281900406,-8.544922e-09
0.0,3.9069767441860463,0.01017476,1.525879e-08,19283,4649863,6.093023255813954,7.513675,40741.62259840965,23.768179777615646,418.3720930232558,0.1741999961143168,1.525879e-08
0.0,3.4634146341463414,0.01017476,1.525879e-08,19324,4659886,6.536585365853658,7.513675,40814.58960342407,23.44309649400789,409.2682926829268,0.16659597030752915,1.525879e-08
0.0,2.707317073170732,0.01017476,1.525879e-08,19365,4669901,7.2926829268292686,7.513675,40889.20372772217,22.84735490376802,400.7317073170732,0.16334959349593497,1.525879e-08
0.0,3.65,0.01017476,1.525879e-08,19405,4679901,6.35,7.513675,40960.99978351593,23.90595816959769,413.5,0.16540000000000002,1.525879e-08
0.0,2.7777777777777777,0.010174781,2.4414062e-09,19450,4689821,7.222222222222222,7.416056,41033.9689245224,19.900494712643887,349.77777777777777,0.14731991464585162,2.4414062e-09
0.0,3.761904761904762,0.010174781,2.4414062e-09,19492,4699889,6.238095238095238,7.416056,41107.558737039566,23.31842847403704,402.3809523809524,0.17070737449684817,2.4414062e-09
0.0,3.35,0.008933102,0.0,19532,4709889,6.65,7.513675,41179.575328826904,23.4986466746847,403.0,0.16119999999999998,0.0
0.0,2.857142857142857,0.010174863,1.0986328e-08,19574,4719943,7.142857142857143,7.416056,41252.739929914474,23.026329562457722,392.6190476190476,0.15992705167173255,1.0986328e-08
0.0,3.275,0.01017476,-1.2207031e-09,19614,4729943,6.725,7.3184986,41324.741122961044,23.26887333528353,407.75,0.16310000000000002,-1.2207031e-09
0.0,2.9047619047619047,0.010174744,7.3242186e-09,19656,4739790,7.095238095238095,7.220878,41396.375549316406,21.863787426891935,380.0,0.155463514219247,7.3242186e-09
0.0,3.2954545454545454,0.010174744,7.3242186e-09,19700,4749916,6.704545454545454,7.220878,41466.59419465065,23.150837694814886,400.6818181818182,0.16459399378766407,7.3242186e-09
0.0,3.1219512195121952,0.010174744,7.3242186e-09,19741,4759806,6.878048780487805,7.220878,41535.93918824196,23.12996404971905,397.3170731707317,0.16291932457786115,7.3242186e-09
0.0,3.261904761904762,0.0,1.0299683e-08,19783,4769832,6.738095238095238,7.2207117,41615.84887909889,23.47312292274952,402.6190476190476,0.17006411453470277,1.0299683e-08
0.0,3.225,0.008933196,-3.2806395e-09,19823,4779832,6.775,7.3184986,41688.130863666534,22.924517516747425,398.5,0.15940000000000001,-3.2806395e-09
0.0,2.8536585365853657,0.008933204,-4.119873e-09,19864,4789871,7.146341463414634,7.416056,41759.75585389137,23.21660908886287,396.3414634146341,0.16117573483427144,-4.119873e-09
0.0,4.121951219512195,0.008933204,-4.119873e-09,19905,4799890,5.878048780487805,7.416056,41829.91018867493,25.996794959442845,458.0487804878049,0.18559178433889598,-4.119873e-09
0.0,2.6666666666666665,0.008933204,-4.119873e-09,19947,4809940,7.333333333333333,7.416056,41899.603078365326,22.77250780525147,393.8095238095238,0.16165412365412365,-4.119873e-09
0.0,2.6511627906976742,0.008933204,-4.119873e-09,19990,4819764,7.348837209302325,7.416056,41969.68805003166,21.40126791636645,374.8837209302326,0.16000935321549684,-4.119873e-09
0.0,3.325,0.008933204,-4.119873e-09,20030,4829764,6.675,7.416056,42041.326410770416,23.142852331635787,399.0,0.15959999999999996,-4.119873e-09
0.0,3.1627906976744184,0.008933204,-4.119873e-09,20073,4839863,6.837209302325581,7.416056,42112.074563503265,22.282377202972327,384.8837209302326,0.16007641918151191,-4.119873e-09
0.0,3.2325581395348837,0.00058561563,7.7056885e-09,20116,4849910,6.767441860465116,7.4404635,42189.237287044525,22.93389825795513,395.5813953488372,0.16298348500168522,7.7056885e-09
0.0,3.340909090909091,0.008933204,3.5095216e-09,20160,4859799,6.659090909090909,7.5380864,42262.498806238174,21.59437060972018,378.40909090909093,0.1587068677273281,3.5095216e-09
0.0,3.738095238095238,0.008933204,-8.239746e-09,20202,4869819,6.261904761904762,7.635731,42339.59230184555,23.509534895357923,407.14285714285717,0.16285714285714287,-8.239746e-09
0.0,3.5365853658536586,0.008933204,-8.239746e-09,20243,4879834,6.463414634146342,7.635731,42412.79299759865,24.002365163243095,418.0487804878049,0.1702764227642277,-8.239746e-09
0.0,3.4634146341463414,0.008933204,-8.392334e-09,20284,4889861,6.536585365853658,7.7333574,42492.85001897812,24.363355961977955,421.4634146341463,0.17261427280939473,-8.392334e-09
0.0,3.275,0.008933204,-8.392334e-09,20324,4899861,6.725,7.7333574,42566.70181846619,24.654919469656896,429.5,0.1718,-8.392334e-09
0.0,3.2093023255813953,0.0023052692,-7.93457e-09,20367,4909773,6.790697674418604,7.782095,42644.51304912567,22.768614992398877,394.1860465116279,0.16365539352317754,-7.93457e-09
0.0,3.575,0.0,1.2207031e-09,20407,4919773,6.425,7.782235,42727.29894781113,25.836627832112164,439.75,0.17589999999999997,1.2207031e-09
0.0,3.3902439024390243,0.0,1.2207031e-09,20448,4929850,6.609756097560975,7.782235,42798.23941349983,25.372030412346675,442.6829268292683,0.17882673424136836,1.2207031e-09
0.0,3.292682926829268,1.1920929e-07,7.781982e-09,20489,4939881,6.7073170731707314,7.7818637,42882.94225692749,23.11989720380034,405.609756097561,0.1650007867820614,7.781982e-09
0.0,3.8095238095238093,0.008933204,-3.6621093e-09,20531,4949922,6.190476190476191,7.8797226,42956.35512256622,24.019244431107115,418.57142857142856,0.1701112190908109,-3.6621093e-09
0.0,3.1666666666666665,0.008933204,-3.6621093e-09,20573,4959753,6.833333333333333,7.8797226,43029.46159744263,21.978363152247873,387.14285714285717,0.1638816347051641,-3.6621093e-09
0.0,2.880952380952381,0.0,1.4648437e-08,20615,4969767,7.119047619047619,7.8794274,43111.6871278286,22.86065640555611,396.6666666666667,0.16857720057720055,1.4648437e-08
0.0,2.5365853658536586,0.0,1.4648437e-08,20656,4979954,7.463414634146342,7.8794274,43182.702916145325,21.8959478817963,383.1707317073171,0.1539913916786227,1.4648437e-08
0.0,3.5853658536585367,0.0,1.4648437e-08,20697,4989800,6.414634146341464,7.8794274,43254.17860126495,24.64480313824106,426.0975609756098,0.17389505537735275,1.4648437e-08
0.0,3.0454545454545454,0.0,1.4648437e-08,20741,4999882,6.954545454545454,7.8794274,43325.10847592354,22.823486272699352,390.22727272727275,0.16522276822276824,1.4648437e-08
