TimestepsSoFar,TimeElapsed,meankl,Fce,TtR,entropy,MtR,EpisodesSoFar,surrgain,AttNC,entloss,AttC,optimgain
3969776,12001.626852750778,0.0064460402,0.14840803844473574,36.54761904761905,-0.053753246,20.956433562958996,17358,0.0034734786,0.9285714285714286,0.0,0.07142857142857142,0.0034734786
3979814,12028.749652862549,0.0067922617,0.14969369369369367,36.73809523809524,-0.031021167,20.82612817169875,17400,0.0033355346,0.9523809523809523,0.0,0.047619047619047616,0.0033355346
3989855,12056.65013885498,0.0071240095,0.14255456171735245,34.883720930232556,-0.058536634,19.9647950576863,17443,0.004796617,0.9302325581395349,0.0,0.06976744186046512,0.004796617
3999864,12084.202007055283,0.006790816,0.1528346883468835,36.90243902439025,-0.04489759,21.33850095275758,17484,0.0041088006,0.975609756097561,0.0,0.024390243902439025,0.0041088006
4009864,12111.884113788605,0.0059647895,0.14840000000000003,37.1,-0.06594206,20.88146207644857,17524,0.0033681816,1.0,0.0,0.0,0.0033681816
4019905,12138.979816675186,0.005734147,0.14678881618084474,35.951219512195124,-0.065176785,20.53617415558848,17565,0.0043519414,0.975609756097561,0.0,0.024390243902439025,0.0043519414
4029826,12166.72690820694,0.007383584,0.15073976608187134,37.35,-0.06541704,21.265744103852615,17605,0.004331356,0.975,0.0,0.025,0.004331356
4039826,12194.321385622025,0.0071200593,0.15729999999999997,39.325,-0.056747764,22.29653757373297,17645,0.0049276305,1.0,0.0,0.0,0.0049276305
4049884,12221.426632404327,0.005286249,0.14967584940312215,34.38636363636363,-0.064202584,19.49625971969762,17689,0.0044269157,0.9090909090909091,0.0,0.09090909090909091,0.0044269157
4059924,12248.519173145294,0.0066554337,0.15116965046888323,36.904761904761905,-0.054796785,21.008606652717898,17731,0.0033847764,0.9523809523809523,0.0,0.047619047619047616,0.0033847764
4069924,12275.6007437706,0.006824713,0.14799999999999996,37.0,-0.07034441,21.142606774585552,17771,0.0031896743,1.0,0.0,0.0,0.0031896743
4079925,12302.711549043655,0.0060018334,0.14429268292682929,36.073170731707314,-0.062279932,20.323369262308137,17812,0.003512695,0.975609756097561,0.0,0.024390243902439025,0.003512695
4089960,12329.790947198868,0.007984028,0.14815340677274585,35.74418604651163,-0.03720077,20.28593018916181,17855,0.0048901583,0.9302325581395349,0.0,0.06976744186046512,0.0048901583
4099960,12357.486874341965,0.007470408,0.1527,38.175,-0.0013459921,21.66077794669101,17895,0.005218373,1.0,0.0,0.0,0.005218373
4109766,12384.439900159836,0.0066271727,0.14664231792213783,33.72093023255814,-0.0036799908,19.024962104498126,17938,0.0033455032,0.9069767441860465,0.0,0.09302325581395349,0.0033455032
4119767,12411.770263195038,0.007968313,0.1496585365853659,37.41463414634146,-0.044484552,21.292190517360638,17979,0.00422266,0.975609756097561,0.0,0.024390243902439025,0.00422266
4129767,12439.413492441177,0.0062072477,0.1537,38.425,-0.05854572,21.777483958522133,18019,0.0045783464,1.0,0.0,0.0,0.0045783464
4139767,12466.77390885353,0.0069911364,0.1516,37.9,-0.051452637,21.698951855226973,18059,0.0055477433,1.0,0.0,0.0,0.0055477433
4149768,12493.956484794617,0.008181333,0.15004878048780487,37.51219512195122,-0.047912598,21.457742532818266,18100,0.0048633376,0.975609756097561,0.0,0.024390243902439025,0.0048633376
4159830,12520.50494647026,0.007297388,0.145208430913349,35.785714285714285,-0.06729154,20.40183732287206,18142,0.0038538133,0.9523809523809523,0.0,0.047619047619047616,0.0038538133
4169862,12548.2533056736,0.0073082047,0.14629318394024274,35.54761904761905,-0.07002639,20.104913720736945,18184,0.0038961319,0.9523809523809523,0.0,0.047619047619047616,0.0038961319
4179777,12575.824981927872,0.0071746367,0.1490353296997072,32.17391304347826,-0.08792031,18.47515709248267,18230,0.0035626602,0.8478260869565217,0.0,0.15217391304347827,0.0035626602
4189819,12603.087454080582,0.007952355,0.15717816279830008,37.666666666666664,-0.07645678,21.17941946647728,18272,0.005366556,0.9523809523809523,0.0,0.047619047619047616,0.005366556
4199855,12630.08425617218,0.0077545694,0.1432380952380952,34.785714285714285,-0.09593105,20.10336375304776,18314,0.0046285246,0.9523809523809523,0.0,0.047619047619047616,0.0046285246
4209856,12657.166029453278,0.009143773,0.14946341463414634,37.36585365853659,-0.10575953,21.30941915770745,18355,0.0047358978,0.975609756097561,0.0,0.024390243902439025,0.0047358978
4219856,12683.891024589539,0.007428725,0.16140000000000004,40.35,-0.089233465,23.417089715586883,18395,0.004889057,1.0,0.0,0.0,0.004889057
4229872,12711.243731737137,0.0074201827,0.15326984126984122,37.57142857142857,-0.0902415,21.29152568044182,18437,0.0035434437,0.9523809523809523,0.0,0.047619047619047616,0.0035434437
4239891,12738.386489629745,0.007925644,0.14355677154582766,33.97674418604651,-0.11470471,19.478572390939636,18480,0.0037301932,0.9302325581395349,0.0,0.06976744186046512,0.0037301932
4249762,12764.842920064926,0.0075496645,0.14544937975190078,35.785714285714285,-0.13784309,20.65818991083002,18522,0.0051476057,0.9285714285714286,0.0,0.07142857142857142,0.0051476057
4259763,12792.712416887283,0.008123114,0.15073170731707317,37.68292682926829,-0.1399257,21.276441333081575,18563,0.005380513,0.975609756097561,0.0,0.024390243902439025,0.005380513
4269794,12820.541839838028,0.0070976065,0.15486073957513768,37.853658536585364,-0.12153706,21.351233288560355,18604,0.0040262435,0.975609756097561,0.0,0.024390243902439025,0.0040262435
4279794,12847.180864810944,0.008585959,0.15560000000000002,38.9,-0.119537145,22.040813261943438,18644,0.004217418,1.0,0.0,0.0,0.004217418
4289795,12875.04061794281,0.0063246163,0.1429268292682927,35.73170731707317,-0.09767552,20.195124274752498,18685,0.0050454102,0.975609756097561,0.0,0.024390243902439025,0.0050454102
4299795,12902.071215391159,0.008412588,0.15089999999999998,37.725,-0.07610711,21.35897281846406,18725,0.004802456,1.0,0.0,0.0,0.004802456
4309796,12929.043560028076,0.0070158173,0.15697560975609753,39.24390243902439,-0.091166444,22.548313971521488,18766,0.0035712814,0.975609756097561,0.0,0.024390243902439025,0.0035712814
4319857,12955.814897298813,0.0076197647,0.14635306843126647,35.27906976744186,-0.08239739,20.319412542525193,18809,0.005468111,0.9302325581395349,0.0,0.06976744186046512,0.005468111
4329868,12983.185423135757,0.0077762986,0.1526829268292683,38.170731707317074,-0.095858574,21.688464176009933,18850,0.0052956985,0.975609756097561,0.0,0.024390243902439025,0.0052956985
4339906,13010.225950241089,0.0072736647,0.14452813852813853,34.56818181818182,-0.09505819,19.93489314721448,18894,0.0054775085,0.9090909090909091,0.0,0.09090909090909091,0.0054775085
4349758,13037.013577222824,0.007601313,0.1502296050203027,35.48837209302326,-0.07577125,20.506240687707358,18937,0.005403096,0.9069767441860465,0.0,0.09302325581395349,0.005403096
4359785,13063.98279428482,0.0060963347,0.15378500451671182,37.4390243902439,-0.07434074,21.279770514362244,18978,0.0041769445,0.975609756097561,0.0,0.024390243902439025,0.0041769445
4369804,13090.422092199326,0.0075219544,0.1507625160462131,37.09756097560975,-0.09221349,21.33850166252995,19019,0.0055535706,0.975609756097561,0.0,0.024390243902439025,0.0055535706
4379829,13117.064368486404,0.0057886993,0.1455571284125379,35.93023255813954,-0.07401382,20.50759922647939,19062,0.0030377633,0.9302325581395349,0.0,0.06976744186046512,0.0030377633
4389988,13143.4022128582,0.008064113,0.15456838956005015,35.348837209302324,-0.06579625,20.106559084951886,19105,0.0049861846,0.9302325581395349,0.0,0.06976744186046512,0.0049861846
4399817,13171.608053445816,0.008105345,0.15377974683544307,37.525,-0.09068406,21.608697367638083,19145,0.0046973997,0.975,0.0,0.025,0.0046973997
4409817,13198.688341379166,0.006940892,0.15170000000000003,37.925,-0.05258168,21.60656510308819,19185,0.004358281,1.0,0.0,0.0,0.004358281
4419817,13225.298915624619,0.0034915889,0.1531,38.275,-0.05674142,21.846513687974884,19225,0.0025853424,1.0,0.0,0.0,0.0025853424
4429970,13253.018582344055,0.0067552077,0.14955852227230673,34.28888888888889,-0.093757614,19.781965841810887,19270,0.003793003,0.8888888888888888,0.0,0.1111111111111111,0.003793003
4439970,13279.765545368195,0.0066773207,0.1487,37.175,-0.09084708,21.427211424261348,19310,0.004400546,1.0,0.0,0.0,0.004400546
4450000,13307.310604333878,0.005683001,0.1524039408866995,37.73809523809524,-0.09033966,21.778268456582307,19352,0.0033506637,0.9523809523809523,0.0,0.047619047619047616,0.0033506637
4459787,13334.406296253204,0.005875938,0.15475405405405407,37.825,-0.1026041,21.70816241149387,19392,0.0044373535,0.975,0.0,0.025,0.0044373535
4469787,13360.298521518707,0.007147808,0.1494,37.35,-0.10092254,20.955442510154633,19432,0.00431982,1.0,0.0,0.0,0.00431982
4479809,13385.914409399033,0.007221502,0.1473444976076555,35.45454545454545,-0.082168564,20.190798264206986,19476,0.005181436,0.9090909090909091,0.0,0.09090909090909091,0.005181436
4489812,13412.163719654083,0.008893871,0.13786046511627909,34.46511627906977,-0.13749158,19.578801476227543,19519,0.005337676,0.9302325581395349,0.0,0.06976744186046512,0.005337676
4499812,13438.050097227097,0.007293817,0.14579999999999999,36.45,-0.101306975,20.98854028517342,19559,0.0048683947,1.0,0.0,0.0,0.0048683947
4509812,13464.742667675018,0.0066238586,0.14940000000000003,37.35,-0.057333592,21.19934597643316,19599,0.0052869935,1.0,0.0,0.0,0.0052869935
4519812,13490.581636190414,0.008652971,0.15100000000000002,37.75,-0.050132867,21.282971977382708,19639,0.0052822935,1.0,0.0,0.0,0.0052822935
4529848,13516.458144426346,0.0073849023,0.15459779614325067,34.13636363636363,-0.05863317,19.8147427206218,19683,0.0051253783,0.9090909090909091,0.0,0.09090909090909091,0.0051253783
4539848,13542.56403541565,0.008789923,0.1516,37.9,-0.06478641,21.73811850866692,19723,0.003938125,1.0,0.0,0.0,0.003938125
4549849,13569.028382062912,0.0073819594,0.1453658536585366,36.34146341463415,-0.04818485,20.827756049643288,19764,0.005460306,0.975609756097561,0.0,0.024390243902439025,0.005460306
4559883,13594.31016778946,0.0083041005,0.15194278185582538,35.023809523809526,-0.09138188,20.044276739522143,19806,0.006446884,0.9523809523809523,0.0,0.047619047619047616,0.006446884
4569908,13620.944078683853,0.009331708,0.15329198966408267,35.25581395348837,-0.13284375,20.146434143618176,19849,0.0050246613,0.9302325581395349,0.0,0.06976744186046512,0.0050246613
4579950,13646.497454166412,0.008391834,0.15021356421356424,33.76190476190476,-0.13748223,19.473468942848957,19891,0.005771051,0.9523809523809523,0.0,0.047619047619047616,0.005771051
4589959,13672.77715587616,0.007029114,0.14871544715447158,35.21951219512195,-0.092330135,20.1748325941964,19932,0.0059526544,0.975609756097561,0.0,0.024390243902439025,0.0059526544
4599977,13699.158710718155,0.0053309184,0.13534453781512606,32.857142857142854,-0.089316495,18.48500749952047,19974,0.002119565,0.9523809523809523,0.0,0.047619047619047616,0.002119565
4609985,13725.156369447708,0.0073808846,0.14435374149659866,35.26190476190476,-0.06272089,20.349735867223437,20016,0.0042400407,0.9523809523809523,0.0,0.047619047619047616,0.0042400407
4619985,13750.846302747726,0.008265455,0.14479999999999998,36.2,-0.08096582,20.929558696070426,20056,0.0040878183,1.0,0.0,0.0,0.0040878183
4629994,13775.918491601944,0.0054352162,0.1465691056910569,34.68292682926829,-0.056341376,19.520748534368277,20097,0.00372416,0.975609756097561,0.0,0.024390243902439025,0.00372416
4639994,13801.747612714767,0.0055367034,0.1487,37.175,-0.059090998,21.338679396145903,20137,0.0025221466,1.0,0.0,0.0,0.0025221466
4649995,13825.815042495728,0.0064915535,0.14760975609756102,36.90243902439025,-0.01900967,21.144641923819094,20178,0.0033783296,0.975609756097561,0.0,0.024390243902439025,0.0033783296
4659997,13851.687695980072,0.0077582886,0.13914285714285718,34.785714285714285,-0.041134473,19.587120446062134,20220,0.0038939232,0.9523809523809523,0.0,0.047619047619047616,0.0038939232
4669796,13876.983904123306,0.007986125,0.14703742113905452,34.404761904761905,-0.015278443,19.74910093502227,20262,0.0034961875,0.9285714285714286,0.0,0.07142857142857142,0.0034961875
4679806,13902.539385318756,0.008564061,0.1462857142857143,36.57142857142857,-0.014351818,20.913407123319327,20304,0.0033267213,0.9523809523809523,0.0,0.047619047619047616,0.0033267213
4689829,13927.780677556992,0.0068328218,0.14415821904193998,33.72093023255814,0.005514145,19.227759925852766,20347,0.00487934,0.9302325581395349,0.0,0.06976744186046512,0.00487934
4699829,13951.698999166489,0.006895143,0.1413,35.325,0.027717575,19.834654669737297,20387,0.0024964965,1.0,0.0,0.0,0.0024964965
4709863,13975.272228717804,0.007947808,0.13865604092876824,31.386363636363637,0.039390564,17.911137811656538,20431,0.00597364,0.9090909090909091,0.0,0.09090909090909091,0.00597364
4719864,13999.691671133041,0.008647237,0.14370731707317075,35.926829268292686,-0.016086197,20.387603132675707,20472,0.004377479,0.975609756097561,0.0,0.024390243902439025,0.004377479
4729873,14024.932740449905,0.0074012885,0.14512737127371275,34.97560975609756,0.013177034,19.681219647723104,20513,0.0034146972,0.975609756097561,0.0,0.024390243902439025,0.0034146972
4739873,14049.418023109436,0.008796526,0.1512,37.8,0.0021810532,21.326059607984494,20553,0.006008044,1.0,0.0,0.0,0.006008044
4749873,14075.891881942749,0.0064825257,0.14819999999999997,37.05,-0.0053486824,21.080973857750767,20593,0.0058991998,1.0,0.0,0.0,0.0058991998
4759874,14100.167306184769,0.0077610305,0.14078048780487804,35.19512195121951,-0.020190315,19.895342721155828,20634,0.004347562,0.975609756097561,0.0,0.024390243902439025,0.004347562
4769889,14123.974935531616,0.0074267266,0.14975609756097558,36.292682926829265,-0.03817049,20.837016954573677,20675,0.0039313445,0.975609756097561,0.0,0.024390243902439025,0.0039313445
4779918,14148.245275735855,0.008577803,0.14652491694352163,34.25581395348837,-0.08127564,19.39449969303015,20718,0.0046933256,0.9302325581395349,0.0,0.06976744186046512,0.0046933256
4789931,14172.640969514847,0.0062009874,0.1452157598499062,35.41463414634146,-0.10105593,20.10366986099781,20759,0.003040526,0.975609756097561,0.0,0.024390243902439025,0.003040526
4799940,14196.57064962387,0.007947228,0.13988075880758807,34.31707317073171,-0.09832463,19.5371786367966,20800,0.0056705517,0.975609756097561,0.0,0.024390243902439025,0.0056705517
4809940,14220.039427518845,0.0064291013,0.1477,36.925,-0.075096436,21.16466301241703,20840,0.0035230927,1.0,0.0,0.0,0.0035230927
4819967,14243.125353336334,0.0076046507,0.14888527551942185,35.609756097560975,-0.068220705,20.511068023752244,20881,0.005210755,0.975609756097561,0.0,0.024390243902439025,0.005210755
4829783,14267.028534889221,0.007166571,0.15199657680787332,35.048780487804876,-0.08375277,20.072201282391855,20922,0.004858632,0.9512195121951219,0.0,0.04878048780487805,0.004858632
4839867,14291.858074903488,0.008298453,0.15309657704724117,34.65909090909091,-0.07691955,19.942246437487096,20966,0.00566167,0.9090909090909091,0.0,0.09090909090909091,0.00566167
4849936,14315.949242830276,0.006541896,0.15497880768469005,35.15555555555556,-0.08768186,19.93391253745527,21011,0.0033360198,0.8888888888888888,0.0,0.1111111111111111,0.0033360198
4859956,14340.090592384338,0.0049915854,0.14690225563909773,35.857142857142854,-0.06612283,20.5617464554629,21053,0.0034068108,0.9523809523809523,0.0,0.047619047619047616,0.0034068108
4869979,14362.792370557785,0.0082948,0.15399787910922585,37.53658536585366,-0.035338666,21.676184831525223,21094,0.004573184,0.975609756097561,0.0,0.024390243902439025,0.004573184
4879825,14386.572240114212,0.0075195953,0.15423135579471092,36.4390243902439,-0.000120162964,20.78881700163468,21135,0.005019149,0.9512195121951219,0.0,0.04878048780487805,0.005019149
4889899,14410.160614013672,0.0056452034,0.1460091324200913,35.80952380952381,0.009549141,20.487972789565646,21177,0.0027704681,0.9523809523809523,0.0,0.047619047619047616,0.0027704681
4899847,14435.336216211319,0.008261326,0.15609851186231158,37.09756097560975,-0.045258075,21.020337129832626,21218,0.0048031583,0.9512195121951219,0.0,0.04878048780487805,0.0048031583
4909854,14459.227897167206,0.006007508,0.14552817370202703,30.083333333333332,-0.07628981,17.304567549391326,21266,0.003259163,0.8125,0.0,0.1875,0.003259163
4919813,14485.56129026413,0.008888723,0.14716482657853894,31.73913043478261,-0.12746678,18.527835289882734,21312,0.0056544873,0.8478260869565217,0.0,0.15217391304347827,0.0056544873
4929954,14510.4199051857,0.0077979453,0.16490456244511154,35.21739130434783,-0.1604233,20.491913840757476,21358,0.0038531418,0.8478260869565217,0.0,0.15217391304347827,0.0038531418
4939752,14535.01853442192,0.008805433,0.1510694183864916,35.829268292682926,-0.15099137,20.40667113209784,21399,0.00794588,0.9512195121951219,0.0,0.04878048780487805,0.00794588
4949865,14558.703474521637,0.007131409,0.15041383059732852,34.627906976744185,-0.14649913,19.974039522155948,21442,0.004614191,0.9302325581395349,0.0,0.06976744186046512,0.004614191
4959927,14582.796036720276,0.0077060037,0.1541431566337227,35.73809523809524,-0.17286696,20.245115770667997,21484,0.0045865416,0.9523809523809523,0.0,0.047619047619047616,0.0045865416
4969978,14608.029475212097,0.005661508,0.15855959000145045,37.72093023255814,-0.18130288,21.276334316180932,21527,0.0030645295,0.9302325581395349,0.0,0.06976744186046512,0.0030645295
4979764,14632.233112812042,0.0072056404,0.15626821717133585,36.8780487804878,-0.18995096,21.131602292293525,21568,0.005576842,0.9512195121951219,0.0,0.04878048780487805,0.005576842
4989785,14655.971858978271,0.008205734,0.15809988385598142,38.19512195121951,-0.20192005,21.59752968892784,21609,0.0046132966,0.975609756097561,0.0,0.024390243902439025,0.0046132966
4999812,14680.113052845001,0.006931213,0.1527371273712737,36.97560975609756,-0.19391634,20.768547345594225,21650,0.0029748168,0.975609756097561,0.0,0.024390243902439025,0.0029748168
