surrgain,entloss,EpisodesSoFar,TtR,TimeElapsed,meankl,entropy,AttC,MtR,TimestepsSoFar,Fce,optimgain,AttNC
0.0033764283,0.0,10998,34.78048780487805,7465.154082298279,0.009770467,0.045118865,0.024390243902439025,19.4100581235371,2149856,0.13912195121951218,0.0033764283,0.975609756097561
0.0036143921,0.0,11039,34.26829268292683,7497.84738111496,0.007042499,0.08446797,0.024390243902439025,19.43552476904753,2159857,0.1370731707317073,0.0036143921,0.975609756097561
0.0033497422,0.0,11080,34.31707317073171,7528.876694440842,0.006952411,0.13193738,0.024390243902439025,19.3874559583426,2169858,0.13726829268292684,0.0033497422,0.975609756097561
0.0035192992,0.0,11124,33.06818181818182,7559.958920240402,0.005884114,0.15620658,0.11363636363636363,18.516738291830176,2179761,0.1350885275519422,0.0035192992,0.8863636363636364
0.0021566178,0.0,11167,32.23255813953488,7591.739397764206,0.0067861862,0.19344288,0.06976744186046512,18.146875336076373,2189892,0.13345918832649342,0.0021566178,0.9302325581395349
0.0020322448,0.0,11213,30.0,7622.95910692215,0.007047255,0.17996977,0.13043478260869565,16.90983277635961,2199952,0.12215810276679843,0.0020322448,0.8695652173913043
0.0018296081,0.0,11260,29.106382978723403,7655.809606790543,0.008882669,0.13707678,0.19148936170212766,16.808010848749937,2209931,0.12608509617056607,0.0018296081,0.8085106382978723
0.0055252607,0.0,11310,29.32,7687.2784469127655,0.008721954,0.1593475,0.46,17.301088691589474,2219764,0.14496406109237733,0.0055252607,0.54
0.002724826,0.0,11355,34.46666666666667,7718.078502893448,0.008237788,0.12871091,0.2222222222222222,19.847084529882206,2230000,0.14633367661240235,0.002724826,0.7777777777777778
0.00418092,0.0,11397,31.738095238095237,7749.848922967911,0.00910279,0.079196855,0.07142857142857142,18.261141100162565,2239847,0.12897243107769427,0.00418092,0.9285714285714286
0.0036164292,0.0,11438,31.048780487804876,7781.096020698547,0.0062723323,0.12534255,0.024390243902439025,17.697044682019442,2249848,0.14848780487804883,0.0036164292,0.975609756097561
0.0031871255,0.0,11479,32.51219512195122,7813.120784044266,0.007913668,0.16030824,0.024390243902439025,18.373897205709405,2259849,0.13004878048780488,0.0031871255,0.975609756097561
0.0033439856,0.0,11523,34.86363636363637,7844.75444316864,0.0045331316,0.17057034,0.13636363636363635,20.076277437653047,2269967,0.15126867533123314,0.0033439856,0.8636363636363636
0.002038752,0.0,11569,32.54347826086956,7877.2080845832825,0.0072771944,0.14400414,0.17391304347826086,18.336340960086332,2279963,0.13437427419908354,0.002038752,0.8260869565217391
0.0035051636,0.0,11614,33.53333333333333,7909.03503370285,0.008388994,0.08809302,0.2,19.3120095744874,2289830,0.16274800331119485,0.0035051636,0.8
0.002257496,0.0,11656,36.04761904761905,7940.486515045166,0.0062509608,0.094469965,0.047619047619047616,20.60568882416255,2299930,0.14564309764309769,0.002257496,0.9523809523809523
0.0026270777,0.0,11699,35.348837209302324,7972.846785545349,0.007802863,0.05381776,0.06976744186046512,20.09233263864221,2309933,0.1413953488372093,0.0026270777,0.9302325581395349
0.003936873,0.0,11741,34.404761904761905,8003.625493764877,0.008799588,0.05319966,0.047619047619047616,19.478517577785478,2319935,0.13761904761904764,0.003936873,0.9523809523809523
0.0034752425,0.0,11783,33.04761904761905,8037.933028936386,0.0067422655,0.03911448,0.047619047619047616,18.72674248705825,2329937,0.1321904761904762,0.0034752425,0.9523809523809523
0.0032236695,0.0,11826,32.7906976744186,8069.306014537811,0.009861876,-0.029741095,0.06976744186046512,18.694466335240485,2339940,0.13116279069767445,0.0032236695,0.9302325581395349
0.002680485,0.0,11867,34.170731707317074,8101.775160074234,0.0072451415,-0.045264665,0.024390243902439025,19.275043439662717,2349941,0.13668292682926828,0.002680485,0.975609756097561
0.0025869568,0.0,11908,32.80487804878049,8133.792984724045,0.0076604784,-0.04097692,0.024390243902439025,18.568813770710644,2359942,0.13121951219512196,0.0025869568,0.975609756097561
0.003296132,0.0,11950,31.19047619047619,8165.235054254532,0.0062748436,-0.08775982,0.047619047619047616,17.639461840376857,2369944,0.12476190476190477,0.003296132,0.9523809523809523
0.0020677643,0.0,11992,32.976190476190474,8199.364228963852,0.009316055,-0.06825885,0.047619047619047616,18.535163525346636,2379946,0.1319047619047619,0.0020677643,0.9523809523809523
0.0031109904,0.0,12032,34.275,8230.93418931961,0.0075350115,-0.09393335,0.0,19.234942268201667,2389946,0.13710000000000006,0.0031109904,1.0
0.002158606,0.0,12073,34.26829268292683,8263.060118675232,0.0073137716,-0.05207015,0.024390243902439025,19.65109692809995,2399947,0.13707317073170733,0.002158606,0.975609756097561
0.0031790477,0.0,12116,34.116279069767444,8294.482434749603,0.006985373,-0.008964496,0.06976744186046512,19.388720140291515,2409950,0.1364651162790698,0.0031790477,0.9302325581395349
