MpbtN,MpbtA,Tmc,EpisodesSoFar,surrgain,MtR,TtR,Ptt,Tbt,entropy,TimestepsSoFar,AttC,AttNC,optimgain,TimeElapsed,meankl,Tmt,entloss
97.54383683078186,2.4561631692179993,29.41578947368421,570,0.0027728078,-67.04247786930783,-727.9298245614035,72.81947453180544,305705.3192982456,0.6846219,9985,10.0,0.0,0.0027728078,1324.962899684906,0.008462775,74.63508771929824,0.0
96.65339866382776,3.3466013361721374,30.477178423236513,1052,0.0040245466,-64.47128549402585,-711.2863070539419,71.83608497475332,301497.8921161826,0.6561031,19997,10.0,0.0,0.0040245466,2423.4429898262024,0.010563654,73.60788381742739,0.0
94.72958831815352,5.270411681846406,31.63968668407311,1435,0.0048452867,-60.67416424111377,-686.8668407310705,70.76855962023639,297029.5143603133,0.6131013,29985,10.0,0.0,0.0048452867,3296.198798894882,0.00968934,72.51697127937337,0.0
90.97087974913325,9.029120250866695,32.5,1701,0.0043283585,-54.85515259581318,-652.5563909774436,69.99176891303803,293895.6992481203,0.5687539,39976,10.0,0.0,0.0043283585,3880.0432620048523,0.007874818,71.75187969924812,0.0
80.99599344133782,19.004006558662166,33.53333333333333,1836,0.004020083,-42.199695364062464,-573.7777777777778,69.06378243590733,290178.84444444446,0.5336425,49991,10.0,0.0,0.004020083,4186.176331520081,0.008276707,70.84444444444445,0.0
50.32024254003164,49.67975745996838,37.72727272727273,1891,0.0017276455,-19.951663990540656,-338.90909090909093,65.26792296791366,274729.89090909093,0.47104403,59940,8.763636363636364,1.2363636363636363,0.0017276455,4324.438309669495,0.007829952,67.07272727272728,0.0
37.01057548763956,62.98942451236043,36.63636363636363,1946,0.00631916,-16.574304652825322,-252.0,66.24776280773219,278602.4727272727,0.37602222,69995,2.4545454545454546,7.545454545454546,0.00631916,4477.9040603637695,0.010593606,68.01818181818182,0.0
44.048854574233914,55.95114542576609,37.41509433962264,1999,0.0011072174,-17.812112072919486,-299.0566037735849,65.52303445011516,275513.96226415096,0.46278524,79855,8.132075471698114,1.8679245283018868,0.0011072174,4612.198681592941,0.0048998347,67.26415094339623,0.0
33.217617754957445,66.78238224504254,39.80357142857143,2055,0.0040493784,-14.198121968478898,-216.78571428571428,63.37284378189654,266898.28571428574,0.41090223,89896,3.1964285714285716,6.803571428571429,0.0040493784,4759.528904914856,0.0105121415,65.16071428571429,0.0
47.398186185488534,52.60181381451146,37.285714285714285,2111,0.0022310314,-19.047526372217057,-321.42857142857144,65.65539449743747,276187.4285714286,0.46575725,99968,8.339285714285714,1.6607142857142858,0.0022310314,4897.278183460236,0.008387597,67.42857142857143,0.0
31.76827022837481,68.2317297716252,39.732142857142854,2167,0.0026849825,-13.715044185418963,-207.5,63.418590331389126,266898.28571428574,0.39238977,109858,2.9464285714285716,7.053571428571429,0.0026849825,5051.203766107559,0.008497343,65.16071428571429,0.0
40.766744096869324,59.23325590313068,39.36842105263158,2224,0.0014678591,-16.197717719517133,-267.89473684210526,63.76457382211738,268467.649122807,0.4285841,119999,7.9298245614035086,2.0701754385964914,0.0014678591,5189.6346554756165,0.0066681006,65.54385964912281,0.0
29.560312745548963,70.43968725445104,40.91379310344828,2282,0.002196047,-13.156866429158708,-189.48275862068965,62.32806076983359,262285.2413793103,0.3803329,129922,2.7241379310344827,7.275862068965517,0.002196047,5340.067752838135,0.009459792,64.03448275862068,0.0
39.325167621492916,60.67483237850708,39.58181818181818,2337,0.000868797,-15.931298301340952,-258.72727272727275,63.53528632763927,267208.14545454545,0.4557875,139968,7.345454545454546,2.6545454545454548,0.000868797,5478.722091913223,0.003412611,65.23636363636363,0.0
27.570458595352637,72.42954140464738,43.08474576271186,2396,0.00081885257,-11.734840078806734,-171.6949152542373,60.29353397882349,253535.45762711865,0.41074055,149888,4.898305084745763,5.101694915254237,0.00081885257,5621.685486316681,0.00443591,61.898305084745765,0.0
31.505385911112008,68.49461408888799,43.18333333333333,2456,0.0011614347,-12.756995743340626,-195.83333333333334,60.22223005515544,253337.6,0.38852978,159844,7.483333333333333,2.5166666666666666,0.0011614347,5760.621032476425,0.004731988,61.85,0.0
27.94450067607783,72.05549932392219,44.333333333333336,2519,0.002217456,-12.267780089249863,-170.15873015873015,59.14037890245194,248620.6984126984,0.37733036,169968,4.190476190476191,5.809523809523809,0.002217456,5907.240573644638,0.0060999487,60.698412698412696,0.0
29.20611076185389,70.7938892381461,43.71666666666667,2579,0.0006719983,-11.894776834118183,-179.0,59.705088204983866,251016.53333333333,0.41304234,179987,6.4,3.6,0.0006719983,6049.346253156662,0.0028707574,61.28333333333333,0.0
26.453874134797097,73.54612586520291,43.20967741935484,2641,0.00028702943,-11.206463732856966,-163.5483870967742,60.18495162886902,253093.16129032258,0.3815283,189994,6.129032258064516,3.870967741935484,0.00028702943,6190.918743848801,0.0014048531,61.79032258064516,0.0
27.272312270321176,72.7276877296788,43.166666666666664,2701,0.0011443064,-11.326807503084746,-169.5,60.231185922203316,253337.6,0.39417294,199947,6.0,4.0,0.0011443064,6332.056562900543,0.0034693864,61.85,0.0
26.43344234553387,73.56655765446614,45.274193548387096,2763,0.0007361688,-10.967640865729518,-157.90322580645162,58.25304681169362,244769.03225806452,0.37713388,209853,6.193548387096774,3.806451612903226,0.0007361688,6475.719379663467,0.0025104713,59.75806451612903,0.0
25.463573799369296,74.53642620063069,46.234375,2827,0.001768782,-10.684967670809119,-150.0,57.38036035301605,241152.0,0.38594437,219987,5.34375,4.65625,0.001768782,6621.86146402359,0.006273446,58.875,0.0
28.113886653462526,71.88611334653748,44.693548387096776,2889,0.00058311765,-11.416887358655208,-170.48387096774192,58.799296578365706,247147.35483870967,0.36987257,229994,7.145161290322581,2.8548387096774195,0.00058311765,6764.283805131912,0.0037092273,60.33870967741935,0.0
25.164469924143727,74.8355300758563,46.92063492063492,2952,0.0014248105,-10.657115834049979,-146.82539682539684,56.71287962487887,238153.14285714287,0.38870636,239893,5.492063492063492,4.507936507936508,0.0014248105,6911.696814775467,0.006360376,58.142857142857146,0.0
29.630389210743115,70.36961078925688,43.416666666666664,3012,0.0011441199,-11.961827900562646,-182.33333333333334,59.98261046141002,252177.06666666668,0.4171305,249935,7.183333333333334,2.816666666666667,0.0011441199,7052.964704990387,0.004978056,61.56666666666667,0.0
28.177603451565087,71.8223965484349,45.22222222222222,3075,0.0017618726,-11.563139949219797,-169.20634920634922,58.29529240490496,244914.79365079364,0.3620876,259968,6.7936507936507935,3.2063492063492065,0.0017618726,7194.680484056473,0.0069640614,59.79365079365079,0.0
25.91827265350777,74.08172734649223,46.08064516129032,3137,0.00089335203,-10.733208637681926,-152.41935483870967,57.49724024351057,241531.87096774194,0.32605582,269875,5.354838709677419,4.645161290322581,0.00089335203,7341.281258583069,0.005154195,58.96774193548387,0.0
24.758397558372874,75.24160244162712,44.90769230769231,3202,0.0019440618,-10.792483778397004,-148.15384615384616,58.58392568262479,246138.0923076923,0.3656914,279997,3.0615384615384613,6.938461538461539,0.0019440618,7493.222816228867,0.008551535,60.09230769230769,0.0
32.418907580536406,67.58109241946359,41.80701754385965,3259,0.0014728616,-12.998160009986126,-206.140350877193,61.48396061260605,258622.87719298244,0.41095757,289877,7.105263157894737,2.8947368421052633,0.0014728616,7633.512801170349,0.0072015575,63.14035087719298,0.0
24.70729441641033,75.29270558358964,46.5625,3323,0.0014261511,-10.37637844507663,-144.84375,57.04876828426926,239616.0,0.40132353,299934,5.21875,4.78125,0.0014261511,7780.621524572372,0.0077944123,58.5,0.0
27.590430600250492,72.40956939974947,44.25806451612903,3385,0.0012910309,-11.242904812622111,-168.2258064516129,59.202175608248986,248865.03225806452,0.38266575,309891,8.161290322580646,1.8387096774193548,0.0012910309,7922.999772787094,0.006052499,60.75806451612903,0.0
24.67310557846647,75.32689442153355,47.109375,3449,0.0009863672,-10.236846506955358,-142.65625,56.56147145487372,237632.0,0.32752967,319996,5.640625,4.359375,0.0009863672,8068.996645689011,0.00775448,58.015625,0.0
25.97708060454406,74.02291939545596,46.66153846153846,3514,0.0019793287,-11.120703023693194,-152.0,56.95679503071904,239206.4,0.36153668,329971,3.353846153846154,6.6461538461538465,0.0019793287,8223.129472970963,0.006659214,58.4,0.0
29.749681733649087,70.2503182663509,44.78333333333333,3574,0.0008994873,-11.949808248388994,-180.33333333333334,58.71501885178701,246784.0,0.3437447,339892,6.0,4.0,0.0008994873,8368.729691267014,0.008981859,60.25,0.0
27.229231593890482,72.77076840610953,44.46031746031746,3637,0.0022472828,-11.886525227866963,-165.3968253968254,59.02506816622729,248165.5873015873,0.35351637,349843,1.5873015873015872,8.412698412698413,0.0022472828,8525.313571691513,0.010723628,60.58730158730159,0.0
29.15392254856076,70.84607745143923,44.774193548387096,3699,0.0013644367,-12.044046735807289,-176.29032258064515,58.71487292631396,246750.96774193548,0.39806086,359972,5.435483870967742,4.564516129032258,0.0013644367,8672.327753305435,0.0049292278,60.24193548387097,0.0
26.21640604580311,73.78359395419687,44.91935483870968,3761,0.0011296814,-10.766166519368356,-157.74193548387098,58.58003966259727,246156.38709677418,0.34288487,369976,5.419354838709677,4.580645161290323,0.0011296814,8816.731581926346,0.0080392705,60.096774193548384,0.0
25.476505034026225,74.52349496597375,46.57142857142857,3824,0.0015197421,-10.793351238750342,-149.04761904761904,57.035912608151136,239518.47619047618,0.35954702,379900,2.2857142857142856,7.714285714285714,0.0015197421,8974.481912612915,0.009430381,58.476190476190474,0.0
26.402389365808318,73.5976106341917,45.61904761904762,3887,0.0016270026,-10.959946060013381,-157.3015873015873,57.927427503659636,243354.4126984127,0.39890602,389933,5.222222222222222,4.777777777777778,0.0016270026,9122.16412806511,0.0064124255,59.41269841269841,0.0
27.283055203942368,72.71694479605763,45.75806451612903,3949,0.0007449124,-10.946388718669574,-162.41935483870967,57.7870626679368,242721.03225806452,0.37280843,399996,5.193548387096774,4.806451612903226,0.0007449124,9271.471278190613,0.0052839783,59.25806451612903,0.0
24.54381235257765,75.45618764742235,46.61904761904762,4012,0.0011524884,-10.277509266015826,-143.33333333333334,56.988762460026685,239323.42857142858,0.37010968,409871,3.5238095238095237,6.476190476190476,0.0011524884,9429.520925283432,0.0060419324,58.42857142857143,0.0
26.948407061171046,73.05159293882899,46.20634920634921,4075,0.0012322299,-11.02927258584944,-159.04761904761904,57.38104407578056,241013.84126984127,0.3918257,419859,5.714285714285714,4.285714285714286,0.0012322299,9574.68428015709,0.005460311,58.84126984126984,0.0
25.158927603391643,74.84107239660837,45.15625,4139,0.0010813184,-10.388257964090744,-150.625,58.3497852911564,245120.0,0.3741982,429981,5.0,5.0,0.0010813184,9721.704234361649,0.0059550977,59.84375,0.0
24.637443176256394,75.3625568237436,47.15873015873016,4202,0.0022093877,-10.163216618374424,-142.6984126984127,56.479352050059035,237112.88888888888,0.4113004,439988,4.968253968253968,5.031746031746032,0.0022093877,9870.289254188538,0.0073659862,57.888888888888886,0.0
27.136563030898277,72.86343696910171,44.11666666666667,4262,0.0011876056,-10.901244555824826,-165.16666666666666,59.330498293167224,249378.13333333333,0.40747836,449865,7.15,2.85,0.0011876056,10014.101473331451,0.007007465,60.88333333333333,0.0
25.070150073683752,74.92984992631624,48.09090909090909,4328,0.0016059587,-10.437083955809214,-142.87878787878788,55.61265806045877,233409.9393939394,0.40604267,459974,4.318181818181818,5.681818181818182,0.0016059587,10167.311766147614,0.010041502,56.984848484848484,0.0
31.56458040031088,68.43541959968914,42.22950819672131,4389,0.0010999033,-12.534285703959831,-200.0,61.09845307554285,257040.7868852459,0.44139695,469963,8.19672131147541,1.8032786885245902,0.0010999033,10308.045109987259,0.006869657,62.75409836065574,0.0
25.83065131161107,74.16934868838895,45.08064516129032,4451,0.00073531066,-10.646606427948262,-155.0,58.443795133354925,245627.87096774194,0.33336195,479945,5.5,4.5,0.00073531066,10451.828947782516,0.007573871,59.96774193548387,0.0
26.394211166337566,73.60578883366242,46.375,4515,0.0020418218,-11.227558664915202,-154.53125,57.24911835465164,240576.0,0.3350166,489979,2.046875,7.953125,0.0020418218,10613.365007162094,0.006436802,58.734375,0.0
27.687962211118368,72.31203778888163,43.88709677419355,4577,0.0011680628,-11.675890712238077,-170.0,59.53237280464933,250186.32258064515,0.41613945,499995,4.338709677419355,5.661290322580645,0.0011680628,10763.291678190231,0.0068786168,61.08064516129032,0.0
32.04564448159445,67.95435551840556,42.62068965517241,4635,0.0011520804,-12.930484335627593,-201.0344827586207,60.74322369736565,255576.27586206896,0.42187554,509914,6.672413793103448,3.3275862068965516,0.0011520804,10903.234669923782,0.0059856935,62.39655172413793,0.0
25.280440140885883,74.71955985911409,46.390625,4699,0.0015158551,-10.491282551686087,-148.28125,57.212068412152384,240320.0,0.3400288,519887,3.484375,6.515625,0.0015158551,11055.500225305557,0.005712413,58.671875,0.0
26.213855631401078,73.78614436859893,46.285714285714285,4762,0.0016952069,-10.704439442074296,-154.12698412698413,57.31910414797591,240818.79365079364,0.37938368,529844,3.238095238095238,6.761904761904762,0.0016952069,11213.991518735886,0.0077124587,58.79365079365079,0.0
24.117420218974935,75.88257978102506,46.890625,4826,0.0009055084,-9.91175221409314,-140.15625,56.72714739908199,238144.0,0.4020539,539961,5.46875,4.53125,0.0009055084,11361.433140993118,0.005081377,58.140625,0.0
25.990290057770153,74.00970994222982,45.096774193548384,4888,0.0010190912,-10.558017795594164,-155.80645161290323,58.40486545764687,245363.61290322582,0.41388398,549871,6.451612903225806,3.5483870967741935,0.0010190912,11506.252928972244,0.006835896,59.903225806451616,0.0
30.589947085367875,69.41005291463213,43.333333333333336,4948,0.0009239783,-12.348011497818131,-189.83333333333334,60.07275590322451,252654.93333333332,0.4416796,559969,6.6,3.4,0.0009239783,11648.953935146332,0.004845828,61.68333333333333,0.0
31.614810253175488,68.38518974682452,42.583333333333336,5008,0.0013980963,-12.634866412785836,-197.66666666666666,60.742828885642524,255317.33333333334,0.408926,569926,7.283333333333333,2.716666666666667,0.0013980963,11791.451719045639,0.0063696755,62.333333333333336,0.0
26.980929596941056,73.01907040305895,45.14754098360656,5069,0.0008457623,-10.988686045131395,-162.13114754098362,58.37677557670674,245357.11475409835,0.34446508,579844,5.147540983606557,4.852459016393443,0.0008457623,11938.091191768646,0.004795462,59.90163934426229,0.0
24.915405610128005,75.08459438987197,46.52307692307692,5134,0.001529607,-10.673531889266712,-146.0,57.09587269093549,239836.55384615384,0.3559411,589890,3.5384615384615383,6.461538461538462,0.001529607,12091.471357822418,0.0060113836,58.55384615384615,0.0
25.474000063380213,74.52599993661975,46.28125,5198,0.0010332289,-10.400574105972797,-150.15625,57.3080607035604,240704.0,0.37335137,599865,6.609375,3.390625,0.0010332289,12234.72231221199,0.0058437353,58.765625,0.0
24.9162600703032,75.08373992969679,47.69230769230769,5263,0.0010755615,-10.18444728824885,-142.46153846153845,55.99119147018582,235047.38461538462,0.35093665,609930,5.430769230769231,4.569230769230769,0.0010755615,12385.346072435379,0.006840773,57.38461538461539,0.0
24.762685432227368,75.23731456777264,47.86153846153846,5328,0.00093793334,-10.246794215193452,-141.53846153846155,55.85859773146205,234606.27692307692,0.32822415,619904,4.138461538461539,5.861538461538461,0.00093793334,12536.23896741867,0.0057862196,57.276923076923076,0.0
25.901278494132637,74.09872150586737,47.261538461538464,5393,0.0025116862,-10.917582227805505,-149.23076923076923,56.390012993320916,236748.8,0.37726668,629841,2.9846153846153847,7.015384615384615,0.0025116862,12690.174695014954,0.008578499,57.8,0.0
33.36507738246827,66.63492261753173,43.220338983050844,5452,0.0011509833,-13.237139240368675,-207.79661016949152,60.17854171228167,253118.91525423728,0.39140671,639839,7.338983050847458,2.6610169491525424,0.0011509833,12835.93363237381,0.0070809145,61.79661016949152,0.0
24.71488809993198,75.28511190006802,45.77777777777778,5515,0.002403178,-10.428809007786308,-146.5079365079365,57.778293826880905,242704.25396825396,0.34744978,649848,3.1746031746031744,6.825396825396825,0.002403178,12988.695511579514,0.008408751,59.25396825396825,0.0
25.24874486217451,74.75125513782548,45.25806451612903,5577,0.001635719,-10.418202819556031,-150.6451612903226,58.26747008618533,244835.09677419355,0.3881235,659913,4.241935483870968,5.758064516129032,0.001635719,13139.537640333176,0.007901716,59.774193548387096,0.0
25.321088617102568,74.67891138289743,45.29032258064516,5639,0.0012640584,-10.6044618569498,-151.7741935483871,58.22200677478991,244570.83870967742,0.3879443,669832,4.483870967741935,5.516129032258065,0.0012640584,13286.252977371216,0.0055268114,59.70967741935484,0.0
26.519021675100287,73.4809783248997,45.265625,5703,0.0017461112,-10.965277548638056,-158.75,58.2523021128274,244736.0,0.40176076,679941,5.484375,4.515625,0.0017461112,13432.460156202316,0.008120181,59.75,0.0
30.080862855363012,69.91913714463698,44.70967741935484,5765,0.0014097177,-11.876385267523972,-182.41935483870967,58.77553534861211,247015.2258064516,0.36826602,689966,7.483870967741935,2.5161290322580645,0.0014097177,13577.847135543823,0.008174486,60.306451612903224,0.0
24.659470831274767,75.34052916872524,46.859375,5829,0.0016790589,-10.420709193007047,-143.4375,56.77046476415891,238400.0,0.33052006,699908,3.015625,6.984375,0.0016790589,13734.185180187225,0.008369463,58.203125,0.0
27.462726773144816,72.53727322685518,44.26229508196721,5890,0.0017891931,-11.382389478843367,-167.70491803278688,59.193563360435405,248781.6393442623,0.35499382,709857,5.065573770491803,4.934426229508197,0.0017891931,13883.973098278046,0.008297486,60.73770491803279,0.0
28.05901940716341,71.94098059283661,46.703125,5954,0.0013561147,-11.414279051476122,-164.53125,56.918016429011224,239040.0,0.34066632,719908,5.25,4.75,0.0013561147,14032.196222782135,0.006260905,58.359375,0.0
26.979215702852528,73.02078429714746,46.17460317460318,6017,0.0016814502,-10.992624083317146,-159.52380952380952,57.43083003708405,241338.92063492062,0.38620234,729948,5.9523809523809526,4.0476190476190474,0.0016814502,14178.464179992676,0.008264513,58.92063492063492,0.0
29.425974059092255,70.5740259409077,43.62903225806452,6079,0.001625415,-11.828273801933088,-181.1290322580645,59.7854726050582,251375.48387096773,0.3526536,739973,7.709677419354839,2.2903225806451615,0.001625415,14318.797895908356,0.0075850994,61.37096774193548,0.0
25.962432326752744,74.03756767324721,46.921875,6143,0.0017987054,-10.869033219046663,-151.40625,56.71859875165989,238208.0,0.3268763,749995,3.9375,6.0625,0.0017987054,14472.4049847126,0.00807508,58.15625,0.0
23.02960655104617,76.97039344895381,46.17460317460318,6206,0.00093706907,-9.735131526789322,-136.03174603174602,57.42432809015609,241273.90476190476,0.36645862,759898,4.444444444444445,5.555555555555555,0.00093706907,14623.832740306854,0.007887167,58.904761904761905,0.0
34.468942817688195,65.5310571823118,41.089285714285715,6262,0.0013212786,-13.773564048190439,-221.42857142857142,62.15314945238948,261485.7142857143,0.40929008,769810,7.285714285714286,2.7142857142857144,0.0013212786,14766.193543434143,0.009491207,63.839285714285715,0.0
29.15066307253407,70.84933692746591,44.16129032258065,6324,0.002351585,-11.812836180143785,-179.3548387096774,59.28732422612831,249195.35483870967,0.34273812,779929,4.903225806451613,5.096774193548387,0.002351585,14918.056952953339,0.010288082,60.83870967741935,0.0
25.88415143557576,74.11584856442423,45.666666666666664,6387,0.0017395532,-10.925233789298929,-153.96825396825398,57.8938623948761,243289.39682539683,0.3217762,789951,2.365079365079365,7.634920634920635,0.0017395532,15075.344238519669,0.0096915085,59.3968253968254,0.0
24.331988544476886,75.66801145552313,48.23076923076923,6452,0.0012781433,-10.162474474385434,-138.46153846153845,55.52269447811143,233219.93846153846,0.3067203,799942,3.169230769230769,6.8307692307692305,0.0012781433,15232.973777294159,0.006910255,56.93846153846154,0.0
25.478114781349554,74.52188521865044,47.328125,6516,0.0017310604,-10.423414064206275,-146.71875,56.342138534330786,236608.0,0.35567513,809911,3.328125,6.671875,0.0017310604,15387.4242978096,0.007403352,57.765625,0.0
25.95145844343578,74.0485415565642,45.682539682539684,6579,0.0014455032,-10.506733576285985,-154.12698412698413,57.879683109430125,243224.38095238095,0.38997218,819988,5.412698412698413,4.587301587301587,0.0014455032,15531.018495559692,0.007939434,59.38095238095238,0.0
25.007028889591698,74.99297111040825,47.109375,6643,0.0009699466,-10.12510091256893,-145.15625,56.54533044027645,237504.0,0.37914288,829974,6.4375,3.5625,0.0009699466,15676.429427146912,0.0072346465,57.984375,0.0
30.017215678842792,69.98278432115723,44.45161290322581,6705,0.0014296002,-12.255818386261705,-182.58064516129033,59.015785308191425,248006.1935483871,0.34451446,839910,6.935483870967742,3.064516129032258,0.0014296002,15820.805911064148,0.00846879,60.54838709677419,0.0
23.954045759469587,76.0459542405304,49.515151515151516,6771,0.0013604338,-9.822976788861041,-133.1818181818182,54.32304869787454,228072.72727272726,0.3486557,849914,3.6666666666666665,6.333333333333333,0.0013604338,15975.707897901535,0.008542289,55.68181818181818,0.0
24.72806283914248,75.2719371608575,46.890625,6835,0.0009362543,-10.059178107904595,-144.0625,56.732968615774205,238208.0,0.35756055,859900,6.828125,3.171875,0.0009362543,16119.302577257156,0.007542314,58.15625,0.0
22.559490701370375,77.44050929862962,48.4,6900,0.0023363766,-9.374354077266835,-127.84615384615384,55.33581252823674,232274.70769230768,0.3735857,869932,4.538461538461538,5.461538461538462,0.0023363766,16272.843743085861,0.008835058,56.707692307692305,0.0
30.18653055651652,69.81346944348348,44.645161290322584,6962,0.0018089295,-11.92685434666171,-183.2258064516129,58.822403945226675,247147.35483870967,0.42830524,879991,7.193548387096774,2.806451612903226,0.0018089295,16415.004442214966,0.008453189,60.33870967741935,0.0
26.93106682319843,73.06893317680156,46.20967741935484,7024,0.0012874283,-10.622038712219625,-159.3548387096774,57.383551680293294,241069.4193548387,0.37461522,889934,6.193548387096774,3.806451612903226,0.0012874283,16556.603061676025,0.007281964,58.854838709677416,0.0
23.45280722738985,76.54719277261013,48.36923076923077,7089,0.0016910144,-9.640900303561468,-133.23076923076923,55.406103564239274,232778.83076923076,0.37203702,899881,3.0923076923076924,6.907692307692308,0.0016910144,16710.5665640831,0.0102830995,56.83076923076923,0.0
27.28813498480397,72.71186501519601,45.74603174603175,7152,0.001987763,-11.076917077880847,-162.6984126984127,57.791951603338525,242704.25396825396,0.36873743,909851,6.666666666666667,3.3333333333333335,0.001987763,16853.939812898636,0.0070269457,59.25396825396825,0.0
22.781670767329423,77.21832923267057,48.43939393939394,7218,0.00121314,-9.40331492455005,-129.0909090909091,55.32533254957062,232354.9090909091,0.34083992,919876,3.287878787878788,6.712121212121212,0.00121314,17007.481045246124,0.008149177,56.72727272727273,0.0
24.545181636564795,75.45481836343518,47.046875,7282,0.0008947383,-9.992791677172459,-142.34375,56.61392374649735,237824.0,0.36119622,929858,5.0625,4.9375,0.0008947383,17155.59357190132,0.0089924475,58.0625,0.0
25.473291177974325,74.52670882202568,47.33846153846154,7347,0.0014345996,-10.445091207965994,-146.92307692307693,56.31779784006205,236433.72307692308,0.3650893,939939,5.015384615384615,4.984615384615385,0.0014345996,17304.88915705681,0.00826292,57.723076923076924,0.0
25.31224876088117,74.68775123911881,47.25396825396825,7410,0.0016196381,-10.168143991742324,-147.14285714285714,56.40997568429834,236917.84126984127,0.37873542,949935,5.9523809523809526,4.0476190476190474,0.0016196381,17451.355125188828,0.007374663,57.84126984126984,0.0
25.19848997926159,74.80151002073843,47.738461538461536,7475,0.0012981709,-10.406808413453604,-144.30769230769232,55.961488259178516,234984.36923076923,0.4038339,959971,5.184615384615385,4.815384615384615,0.0012981709,17603.502245664597,0.0090449015,57.36923076923077,0.0
28.278647373985397,71.72135262601459,44.22950819672131,7536,0.0017050225,-11.254430065433517,-173.9344262295082,59.242631599620985,249117.37704918033,0.40070492,969861,7.885245901639344,2.1147540983606556,0.0017050225,17744.971615076065,0.008874814,60.81967213114754,0.0
22.319031676137254,77.68096832386273,49.484848484848484,7602,0.0012768811,-9.172421382946137,-124.0909090909091,54.365645470476444,228320.9696969697,0.30922914,979903,4.196969696969697,5.803030303030303,0.0012768811,17900.494246721268,0.00811366,55.74242424242424,0.0
23.350849398508508,76.64915060149148,49.74626865671642,7669,0.0010552244,-9.508005078716739,-129.70149253731344,54.13821568487568,227419.7014925373,0.30917633,989956,2.5522388059701493,7.447761194029851,0.0010552244,18057.775661230087,0.009421689,55.52238805970149,0.0
25.393908793014827,74.60609120698517,47.98412698412698,7732,0.0017863348,-10.13265609458186,-145.3968253968254,55.74389734271419,234122.15873015873,0.32389838,999907,4.666666666666667,5.333333333333333,0.0017863348,18210.200998544693,0.008527996,57.15873015873016,0.0
24.390481164799603,75.6095188352004,49.166666666666664,7798,0.0012638043,-9.914830764425801,-136.8181818181818,54.68062465125308,229748.36363636365,0.31316972,1009879,2.4393939393939394,7.5606060606060606,0.0012638043,18367.130593776703,0.009202065,56.09090909090909,0.0
24.105848868615617,75.8941511313844,47.3125,7862,0.001705723,-9.671448771894138,-139.375,56.35509314231491,236672.0,0.3100414,1019898,4.5,5.5,0.001705723,18518.35799908638,0.009612489,57.78125,0.0
24.32447850543917,75.67552149456083,49.60606060606061,7928,0.0025612214,-9.774771839200875,-134.84848484848484,54.257555191489075,227886.54545454544,0.29798725,1029937,2.4242424242424243,7.575757575757576,0.0025612214,18678.464099407196,0.009786068,55.63636363636363,0.0
24.93779236047806,75.0622076395219,48.8,7993,0.0015127044,-10.034015644146594,-140.92307692307693,54.985901326916924,230888.36923076923,0.30403167,1039935,3.6,6.4,0.0015127044,18833.091395378113,0.010010658,56.36923076923077,0.0
23.336176216251577,76.66382378374841,49.46268656716418,8060,0.0014314401,-9.509206264009581,-129.8507462686567,54.3701801011802,228275.58208955225,0.29755136,1049995,2.4029850746268657,7.597014925373134,0.0014314401,18992.438625574112,0.00944254,55.73134328358209,0.0
28.947580405404263,71.05241959459575,44.61666666666667,8120,0.0012233905,-11.496674260108117,-177.16666666666666,58.85076645002601,247261.86666666667,0.3253085,1059964,4.9,5.1,0.0012233905,19138.51811647415,0.007847627,60.36666666666667,0.0
23.008736041921516,76.99126395807843,49.76923076923077,8185,0.0013385852,-9.135571478264605,-127.84615384615384,54.11135860396366,227296.4923076923,0.2510064,1069970,2.123076923076923,7.876923076923077,0.0013385852,19296.380034923553,0.008689111,55.49230769230769,0.0
24.866071143207517,75.13392885679251,49.57575757575758,8251,0.0014983386,-10.280207085642378,-138.33333333333334,54.286545972788915,228010.66666666666,0.2351273,1079887,0.9545454545454546,9.045454545454545,0.0014983386,19459.463655233383,0.008974227,55.666666666666664,0.0
22.36629203127859,77.63370796872141,49.82089552238806,8318,0.0012229446,-9.080095672050744,-124.02985074626865,54.046803388945406,226930.62686567163,0.2422841,1089973,1.5223880597014925,8.477611940298507,0.0012229446,19617.9219520092,0.008469346,55.40298507462686,0.0
22.94864662610928,77.05135337389069,48.833333333333336,8384,0.002342146,-9.289679130550558,-128.93939393939394,54.91863803743874,230431.0303030303,0.24108043,1099977,2.772727272727273,7.2272727272727275,0.002342146,19775.517686128616,0.00979611,56.25757575757576,0.0
22.19036081977733,77.80963918022265,50.96969696969697,8450,0.0012774689,-8.845952977978923,-120.60606060606061,53.03232440846587,222859.63636363635,0.26797646,1109984,1.9242424242424243,8.075757575757576,0.0012774689,19936.198105573654,0.009563914,54.40909090909091,0.0
26.47423894681361,73.5257610531864,47.82539682539682,8513,0.0016582343,-10.527756326770213,-153.8095238095238,55.88457055176553,234707.3015873016,0.27097878,1119887,4.190476190476191,5.809523809523809,0.0016582343,20087.264073610306,0.0076346137,57.301587301587304,0.0
22.50256267873541,77.49743732126457,49.52238805970149,8580,0.00166447,-9.173442981619822,-124.77611940298507,54.334747080284615,228214.44776119402,0.2864037,1129906,3.208955223880597,6.791044776119403,0.00166447,20245.5171687603,0.008083424,55.71641791044776,0.0
