Tmt,MtR,surrgain,EpisodesSoFar,Ptt,meankl,optimgain,AttNC,entloss,TtR,Tmc,TimeElapsed,TimestepsSoFar,Tbt,AttC,entropy,MpbtA,MpbtN
62.25423728813559,-12.84080820555185,0.003154854,2904,60.62976173072475,0.003050892,0.003154854,3.0508474576271185,0.0,-192.88135593220338,42.728813559322035,7038.6073117256165,209993,254993.35593220338,6.9491525423728815,0.3884437,69.02564894726346,30.974351052736576
62.46551724137931,-12.712805653814232,0.003243307,2962,60.81700684587197,0.0034413477,0.003243307,3.4827586206896552,0.0,-184.82758620689654,42.53448275862069,7193.067223787308,219876,255858.75862068965,6.517241379310345,0.4151307,70.44820203182543,29.551797968174544
64.49122807017544,-14.408914230563902,0.003011392,3019,62.755056822917,0.003467771,0.003011392,1.894736842105263,0.0,-227.71929824561403,40.45614035087719,7355.360965967178,229932,264156.0701754386,8.105263157894736,0.43151927,64.82787352498134,35.172126475018636
63.389830508474574,-13.12464715283056,0.0026876049,3078,61.72738318232713,0.0027835972,0.0026876049,2.0338983050847457,0.0,-198.98305084745763,41.54237288135593,7509.020159244537,239881,259644.74576271186,7.966101694915254,0.42003745,68.73142636423604,31.26857363576397
63.76271186440678,-14.13744248462413,0.002818422,3137,62.06902571130435,0.0022961956,0.002818422,1.7457627118644068,0.0,-220.67796610169492,41.186440677966104,7666.487680435181,249859,261172.06779661018,8.254237288135593,0.42394078,65.5741894469343,34.425810553065695
63.06896551724138,-13.007717899204804,0.0025898083,3195,61.39574191003182,0.002979331,0.0025898083,2.3793103448275863,0.0,-201.72413793103448,41.91379310344828,7816.666308164597,259850,258330.4827586207,7.620689655172414,0.39636725,67.99990769490306,32.00009230509691
63.310344827586206,-13.302112436224174,0.00298645,3253,61.64378335389306,0.0028240485,0.00298645,2.5344827586206895,0.0,-204.6551724137931,41.63793103448276,7976.8841898441315,269853,259319.1724137931,7.4655172413793105,0.41241726,67.7628559902067,32.23714400979329
62.31578947368421,-13.290273377185628,0.002354541,3310,60.68045837928023,0.0028268707,0.002354541,2.56140350877193,0.0,-204.56140350877192,42.68421052631579,8124.384250164032,279848,255245.47368421053,7.43859649122807,0.41980845,67.30708141211102,32.692918587889
63.0,-13.06333285932408,0.002874994,3369,61.33129083184209,0.002586619,0.002874994,1.9322033898305084,0.0,-200.33898305084745,41.983050847457626,8275.098293304443,289837,258048.0,8.067796610169491,0.4224925,68.12873505816495,31.871264941835047
63.672413793103445,-13.381847145431744,0.0038810426,3427,61.985933498318744,0.0031845232,0.0038810426,2.9655172413793105,0.0,-202.93103448275863,41.275862068965516,8428.772510766983,299929,260802.2068965517,7.0344827586206895,0.41644353,68.28217794450194,31.717822055498043
63.40677966101695,-14.024049549265682,0.0028246331,3486,61.70433403567729,0.0032986023,0.0028246331,2.0508474576271185,0.0,-215.76271186440678,41.59322033898305,8582.707676172256,309959,259714.16949152542,7.9491525423728815,0.42937267,66.04667755002423,33.953322449975765
64.12280701754386,-14.414064204155423,0.0029524758,3543,62.40863934879871,0.0035002322,0.0029524758,2.0701754385964914,0.0,-223.859649122807,40.824561403508774,8742.444275140762,319936,262647.01754385966,7.9298245614035086,0.43242347,65.26767240607178,34.732327593928204
63.52542372881356,-13.45605966793086,0.002592991,3602,61.844937789467295,0.0027924664,0.002592991,1.88135593220339,0.0,-207.6271186440678,41.42372881355932,8900.7065076828,329955,260200.13559322033,8.11864406779661,0.41757047,67.4825140136808,32.51748598631922
62.59649122807018,-12.762686490938446,0.0032096894,3659,60.96289080736332,0.0033560407,0.0032096894,1.9298245614035088,0.0,-195.96491228070175,42.36842105263158,9055.614005804062,339981,256395.22807017545,8.070175438596491,0.43678167,68.77095771615129,31.229042283848706
63.30508474576271,-14.646761829664706,0.0028555512,3718,61.6274611379408,0.0027211837,0.0028555512,2.1864406779661016,0.0,-228.8135593220339,41.66101694915254,9205.65329504013,349991,259297.62711864407,7.813559322033898,0.42673847,63.868791822381475,36.13120817761853
63.10526315789474,-14.031595679653798,0.003267191,3775,61.43846868485213,0.0031667678,0.003267191,2.3333333333333335,0.0,-216.49122807017545,41.85964912280702,9371.574726343155,359982,258479.15789473685,7.666666666666667,0.4411401,65.81120955965739,34.188790440342615
63.8448275862069,-14.836906761321574,0.0030655093,3833,62.12491017136505,0.0027670641,0.0030655093,1.8793103448275863,0.0,-235.51724137931035,41.13793103448276,9526.447008371353,369967,261508.41379310345,8.120689655172415,0.44162986,63.34117149018173,36.658828509818264
63.644067796610166,-14.670181341204524,0.0035441364,3892,61.94556592400897,0.003462598,0.0035441364,1.9661016949152543,0.0,-231.52542372881356,41.32203389830509,9687.220849752426,379888,260686.10169491524,8.033898305084746,0.43354574,63.857124275307,36.142875724693
62.85,-14.876800935166354,0.002891634,3952,61.18956352515113,0.0034835916,0.002891634,2.0833333333333335,0.0,-229.83333333333334,42.13333333333333,9844.491436958313,389946,257433.6,7.916666666666667,0.42969626,63.78211297523061,36.21788702476939
63.101694915254235,-13.932891439062963,0.0033220362,4011,61.435572942427555,0.004496188,0.0033220362,2.4745762711864407,0.0,-208.47457627118644,41.86440677966102,10007.09891796112,399889,258464.54237288135,7.52542372881356,0.40035966,67.14786166195549,32.85213833804454
61.98412698412698,-13.176181937952794,0.003145035,4074,60.3700736566794,0.0028475588,0.003145035,2.4285714285714284,0.0,-197.77777777777777,43.0,10160.191232442856,409918,253886.9841269841,7.571428571428571,0.38445523,68.2786654901429,31.72133450985708
62.25396825396825,-14.252507957941381,0.0027945414,4137,60.619170047516285,0.0024900932,0.0027945414,2.2857142857142856,0.0,-212.53968253968253,42.74603174603175,10334.59302020073,419974,254992.25396825396,7.714285714285714,0.38081634,66.1294615046378,33.870538495362176
61.80327868852459,-13.928493940313917,0.0027471273,4198,60.20286592797498,0.0029664887,0.0027471273,2.8688524590163933,0.0,-203.7704918032787,43.18032786885246,10493.628378629684,429933,253146.22950819673,7.131147540983607,0.37954617,67.20921861645137,32.790781383548634
62.540983606557376,-13.612660879095655,0.003101045,4259,60.89027777304166,0.0027411475,0.003101045,2.639344262295082,0.0,-201.9672131147541,42.459016393442624,10662.29643702507,439875,256167.868852459,7.360655737704918,0.37994102,67.79393782646771,32.206062173532274
60.666666666666664,-12.26844040848535,0.0027536463,4319,59.115312243962144,0.0041950773,0.0027536463,3.1166666666666667,0.0,-181.16666666666666,44.35,10815.765717029572,449899,248490.66666666666,6.883333333333334,0.40310234,70.1621662920097,29.83783370799029
61.516129032258064,-13.307731289011565,0.0034447068,4381,59.92301756243836,0.003915614,0.0034447068,2.0483870967741935,0.0,-205.6451612903226,43.483870967741936,10989.649523496628,459990,251970.06451612903,7.951612903225806,0.41480634,66.77727842568353,33.22272157431646
62.76271186440678,-13.29019885374112,0.0031449534,4440,61.11692373476206,0.0035681133,0.0031449534,2.440677966101695,0.0,-204.0677966101695,42.20338983050848,11136.810391187668,469878,257076.06779661018,7.559322033898305,0.41255495,67.64791681550622,32.352083184493786
61.44827586206897,-12.64214615439489,0.002185067,4498,59.85071413181578,0.0021695897,0.002185067,2.3275862068965516,0.0,-195.3448275862069,43.56896551724138,11306.849955558777,479838,251692.1379310345,7.672413793103448,0.41338354,68.35922790681877,31.64077209318123
62.483333333333334,-13.686508307593751,0.0024009903,4558,60.83404198884974,0.0023541625,0.0024009903,1.9666666666666666,0.0,-214.0,42.516666666666666,11454.176300764084,489957,255931.73333333334,8.033333333333333,0.40850133,65.92198744434428,34.078012555655754
62.733333333333334,-13.265732788171507,0.0028030255,4618,61.08334949382756,0.0031680462,0.0028030255,2.4166666666666665,0.0,-202.83333333333334,42.25,11631.250072479248,499988,256955.73333333334,7.583333333333333,0.40381914,67.79776807289286,32.202231927107135
61.91379310344828,-12.946053065697377,0.004080651,4676,60.289396296978474,0.0038295223,0.004080651,2.689655172413793,0.0,-192.41379310344828,43.10344827586207,11780.87702035904,509841,253598.89655172414,7.310344827586207,0.39962953,69.09745703386523,30.902542966134774
62.7,-13.30388131636173,0.003187432,4736,61.04845575659896,0.0033223422,0.003187432,2.4,0.0,-204.5,42.28333333333333,11968.47591805458,519920,256819.2,7.6,0.40005952,67.48942960758002,32.51057039242
62.54237288135593,-13.071500085884818,0.002909738,4795,60.911441519688324,0.003865444,0.002909738,2.7457627118644066,0.0,-197.96610169491527,42.42372881355932,12117.667777061462,529864,256173.5593220339,7.254237288135593,0.40801716,68.32858121590148,31.671418784098538
62.50819672131148,-14.390141173576202,0.0034096942,4856,60.85867570390764,0.004566315,0.0034096942,2.9672131147540983,0.0,-218.85245901639345,42.49180327868852,12296.1168820858,539978,256033.5737704918,7.032786885245901,0.37804398,65.05913948822966,34.94086051177034
61.55172413793103,-12.35506417829119,0.003304252,4914,59.93989220478597,0.004858712,0.003304252,3.4310344827586206,0.0,-180.51724137931035,43.48275862068966,12446.980911970139,549881,252115.8620689655,6.568965517241379,0.38965532,70.60009036534213,29.399909634657888
61.56666666666667,-13.379138451989178,0.003190194,4974,59.96396764694016,0.0032752377,0.003190194,3.1333333333333333,0.0,-196.5,43.45,12628.96375465393,559828,252177.06666666668,6.866666666666666,0.39471716,68.22810150969771,31.771898490302295
61.61666666666667,-13.74312329486921,0.003069494,5034,60.02055418026387,0.0037147296,0.003069494,2.6166666666666667,0.0,-204.66666666666666,43.38333333333333,12781.471593856812,569890,252381.86666666667,7.383333333333334,0.3895536,66.9070832986887,33.092916701311275
61.20338983050848,-13.17189341802996,0.002718667,5093,59.6480343803628,0.0034819953,0.002718667,2.542372881355932,0.0,-196.4406779661017,43.76271186440678,12953.690164804459,579952,250689.08474576272,7.4576271186440675,0.40418336,67.9092158809987,32.09078411900129
61.60344827586207,-13.042660889880677,0.0028503668,5151,60.004510662029205,0.0031821853,0.0028503668,1.5344827586206897,0.0,-200.68965517241378,43.39655172413793,13105.131505012512,589944,252327.72413793104,8.46551724137931,0.41433734,67.51491500237137,32.48508499762865
61.94915254237288,-12.146716488761385,0.0030582151,5210,60.314052959024124,0.0028888653,0.0030582151,2.1864406779661016,0.0,-183.38983050847457,43.08474576271186,13269.83272075653,599957,253743.7288135593,7.813559322033898,0.39822078,70.35657670417744,29.643423295822558
62.58620689655172,-13.050936416520578,0.0033858838,5268,60.94430181750642,0.004197554,0.0033858838,2.3620689655172415,0.0,-195.86206896551724,42.39655172413793,13432.38279557228,609853,256353.10344827586,7.637931034482759,0.40902492,68.77896761138057,31.221032388619417
61.79365079365079,-13.866728528281662,0.003057605,5331,60.18235108363681,0.0028319538,0.003057605,1.4761904761904763,0.0,-212.6984126984127,43.20634920634921,13606.768593788147,619875,253106.79365079364,8.523809523809524,0.38683882,65.82308215855697,34.176917841443014
61.5,-12.815014216123238,0.0033583532,5393,59.90229816165802,0.0030536426,0.0033583532,1.7580645161290323,0.0,-193.2258064516129,43.516129032258064,13768.586042881012,629943,251904.0,8.241935483870968,0.40324044,68.79622244862891,31.2037775513711
62.377049180327866,-12.817802199095112,0.0034912366,5454,60.742014485368,0.0039740875,0.0034912366,1.540983606557377,0.0,-197.54098360655738,42.60655737704918,13932.49655842781,639979,255496.39344262294,8.459016393442623,0.4064193,68.53943546245281,31.460564537547178
61.644067796610166,-12.095176731204353,0.0029638694,5513,60.041363245312695,0.0038032273,0.0029638694,2.5254237288135593,0.0,-178.3050847457627,43.355932203389834,14099.33210015297,649901,252494.10169491524,7.47457627118644,0.40142,71.05238353544642,28.947616464553587
62.47540983606557,-13.339595050603807,0.0023395899,5574,60.81918973844976,0.0026770565,0.0023395899,1.5245901639344261,0.0,-202.78688524590163,42.540983606557376,14261.940544128418,659860,255899.2786885246,8.475409836065573,0.4043533,67.71249921984916,32.28750078015083
60.61666666666667,-12.50714505702871,0.0028842688,5634,59.07609163602497,0.0026329095,0.0028842688,2.216666666666667,0.0,-187.33333333333334,44.38333333333333,14431.136476278305,669910,248285.86666666667,7.783333333333333,0.3970188,69.11613538197486,30.883864618025164
61.53333333333333,-13.167803931743869,0.0028380207,5694,59.92977724364254,0.003192056,0.0028380207,2.2333333333333334,0.0,-200.83333333333334,43.483333333333334,14592.454825162888,679895,252040.53333333333,7.766666666666667,0.39743954,67.5837474044152,32.416252595584766
62.61666666666667,-13.209395434139738,0.0030283905,5754,60.96418763675057,0.0027997983,0.0030283905,1.8,0.0,-201.0,42.38333333333333,14762.336219072342,689827,256477.86666666667,8.2,0.4003136,68.08468146787655,31.915318532123464
61.98412698412698,-13.773646465720043,0.0027199467,5817,60.374527617513195,0.002810616,0.0027199467,1.1587301587301588,0.0,-214.12698412698413,43.0,14920.580071210861,699996,253886.9841269841,8.841269841269842,0.39002436,65.80883726320742,34.19116273679257
62.0,-12.725276134011109,0.0028984924,5877,60.37059563492211,0.004207914,0.0028984924,1.8333333333333333,0.0,-193.0,43.016666666666666,15094.68591094017,709855,253952.0,8.166666666666666,0.38139567,68.98094636511551,31.01905363488446
62.16129032258065,-13.365792519907382,0.0031522391,5939,60.5231942619488,0.0035265759,0.0031522391,2.0,0.0,-201.93548387096774,42.854838709677416,15249.496002674103,719994,254612.64516129033,8.0,0.37786907,67.56548286072852,32.43451713927149
61.66101694915254,-12.815080838049672,0.0033254586,5998,60.04200741554108,0.0034860044,0.0033254586,2.610169491525424,0.0,-191.864406779661,43.3728813559322,15418.217356443405,729846,252563.5254237288,7.389830508474576,0.36431488,69.00453524580524,30.99546475419475
61.440677966101696,-12.418576529555335,0.0027538945,6057,59.881678626266634,0.0033138003,0.0027538945,2.9661016949152543,0.0,-185.08474576271186,43.50847457627118,15569.91572189331,739842,251661.01694915254,7.033898305084746,0.3720037,69.84045396557337,30.159546034426622
60.71666666666667,-13.319607024586418,0.003922239,6117,59.14623514774027,0.003955054,0.003922239,2.8,0.0,-200.66666666666666,44.333333333333336,15747.762969493866,749963,248695.46666666667,7.2,0.3843304,66.94739017590854,33.052609824091455
61.793103448275865,-13.960475281739592,0.0030759736,6175,60.21286123058278,0.0034669305,0.0030759736,2.189655172413793,0.0,-210.68965517241378,43.1551724137931,15897.941897630692,759890,253104.55172413794,7.810344827586207,0.38761726,66.01220275474381,33.98779724525617
62.06896551724138,-12.719358041048103,0.003105249,6233,60.46510753321808,0.0037754192,0.003105249,2.706896551724138,0.0,-188.10344827586206,42.89655172413793,16068.726441860199,769882,254234.4827586207,7.293103448275862,0.39630544,69.75819395355985,30.241806046440136
62.87931034482759,-13.32074221099359,0.0032898963,6291,61.227807639408944,0.0034658362,0.0032898963,1.9137931034482758,0.0,-203.44827586206895,42.08620689655172,16220.086763858795,779881,257553.6551724138,8.086206896551724,0.39293304,67.82954453806677,32.17045546193324
62.69491525423729,-13.26398698042827,0.0028195295,6350,61.057461452273486,0.0029368089,0.0028195295,2.542372881355932,0.0,-203.22033898305085,42.271186440677965,16399.981367588043,789873,256798.37288135593,7.4576271186440675,0.37318414,67.65027631681905,32.34972368318093
61.152542372881356,-12.756039671351257,0.0035973457,6409,59.59139858651927,0.004077096,0.0035973457,2.5762711864406778,0.0,-194.23728813559322,43.83050847457627,16554.497054338455,799941,250480.81355932204,7.423728813559322,0.40462914,68.27423926595434,31.725760734045657
61.2,-12.226891770492468,0.0032281692,6469,59.61589750934452,0.003169098,0.0032281692,1.5333333333333334,0.0,-189.33333333333334,43.81666666666667,16719.227881908417,809871,250675.2,8.466666666666667,0.4003847,69.26519377003582,30.734806229964203
61.766666666666666,-13.6798834089391,0.0042692535,6529,60.159467267861494,0.0035612695,0.0042692535,1.5333333333333334,0.0,-214.33333333333334,43.233333333333334,16873.838662147522,819958,252996.26666666666,8.466666666666667,0.39599082,65.55363853841064,34.446361461589376
62.42372881355932,-13.562822964327506,0.0029121619,6588,60.79769952101394,0.0029197962,0.0029121619,1.5254237288135593,0.0,-209.15254237288136,42.54237288135593,17049.057110786438,829844,255687.59322033898,8.474576271186441,0.38685426,66.60109733427873,33.39890266572125
61.32258064516129,-13.151238512871414,0.0030225874,6650,59.750842941403384,0.0044134837,0.0030225874,2.2096774193548385,0.0,-197.74193548387098,43.66129032258065,17216.025185585022,839998,251177.29032258064,7.790322580645161,0.38608214,67.93564159940335,32.064358400596674
61.80327868852459,-13.706202706323841,0.0032405925,6711,60.1929421279274,0.0030857227,0.0032405925,1.6065573770491803,0.0,-208.19672131147541,43.19672131147541,17396.102155447006,849924,253146.22950819673,8.39344262295082,0.37753007,66.47168118655254,33.52831881344745
60.9,-13.871074614654813,0.00333287,6771,59.3339906102532,0.004339123,0.00333287,1.35,0.0,-215.5,44.11666666666667,17554.702788114548,859856,249446.4,8.65,0.38485342,65.00388715966959,34.99611284033041
62.083333333333336,-13.00349251978149,0.002800053,6831,60.459146751041764,0.0030514668,0.002800053,1.4666666666666666,0.0,-206.5,42.916666666666664,17718.47705388069,869981,254293.33333333334,8.533333333333333,0.3606758,66.93771763685325,33.06228236314674
61.983050847457626,-12.780046842915189,0.003369549,6890,60.36659318094363,0.0035207963,0.003369549,2.152542372881356,0.0,-193.72881355932202,43.016949152542374,17883.924118757248,879961,253882.57627118644,7.8474576271186445,0.3602619,68.9043159950736,31.095684004926397
61.31578947368421,-12.315116355234773,0.0028657168,6947,59.74400348117167,0.0031181006,0.0028657168,2.3684210526315788,0.0,-186.66666666666666,43.666666666666664,18052.282337903976,889811,251149.47368421053,7.631578947368421,0.35451034,69.65707511049902,30.34292488950099
61.20338983050848,-11.459822077004997,0.0030383484,7006,59.62282377938695,0.004172376,0.0030383484,1.9830508474576272,0.0,-173.22033898305085,43.813559322033896,18222.144457817078,899941,250689.08474576272,8.016949152542374,0.36260828,71.72488634484677,28.275113655153245
61.693548387096776,-13.166738060154996,0.0033096424,7068,60.09160030549935,0.0036559089,0.0033096424,1.435483870967742,0.0,-201.1290322580645,43.306451612903224,18385.256296157837,909821,252696.7741935484,8.564516129032258,0.35546085,67.61986714983767,32.38013285016232
60.65625,-13.698137179020202,0.003240479,7132,59.081992570683425,0.0029591906,0.003240479,1.4375,0.0,-208.4375,44.40625,18562.117614746094,919963,248448.0,8.5625,0.33661208,65.94800447808966,34.05199552191033
60.36666666666667,-13.375472835721105,0.0034087582,7192,58.84060490494848,0.0033125095,0.0034087582,1.75,0.0,-198.5,44.63333333333333,18723.074095010757,929855,247261.86666666667,8.25,0.33625844,67.25263734850236,32.74736265149761
60.85245901639344,-12.26593145113021,0.0023105773,7253,59.28310727954729,0.0034534165,0.0023105773,2.262295081967213,0.0,-181.14754098360655,44.18032786885246,18900.58920931816,939932,249251.67213114753,7.737704918032787,0.31882492,70.28577045414399,29.714229545856018
61.21666666666667,-12.157110418515435,0.0029405283,7313,59.61816949435003,0.0030800665,0.0029405283,2.95,0.0,-179.16666666666666,43.833333333333336,19056.314695835114,949987,250743.46666666667,7.05,0.3105493,70.82552040658906,29.174479593410904
61.45762711864407,-12.499830619466458,0.0044188076,7372,59.86969770203125,0.004127506,0.0044188076,2.3220338983050848,0.0,-185.25423728813558,43.54237288135593,19235.167877197266,959827,251730.4406779661,7.677966101694915,0.31675786,70.03688776638862,29.963112233611398
60.11290322580645,-12.781209996323199,0.003729414,7434,58.576208384786966,0.00383722,0.003729414,1.8709677419354838,0.0,-189.67741935483872,44.935483870967744,19389.151613473892,969961,246222.4516129032,8.129032258064516,0.3261444,68.64809034240278,31.351909657597208
60.898305084745765,-13.017934528640176,0.002988283,7493,59.34126044418052,0.0031053748,0.002988283,1.9491525423728813,0.0,-197.6271186440678,44.101694915254235,19568.240370988846,979963,249439.45762711865,8.05084745762712,0.31246778,67.73159156261268,32.268408437387286
61.1,-13.28795017234911,0.002799029,7553,59.533629497570566,0.0040578325,0.002799029,2.6333333333333333,0.0,-195.66666666666666,43.9,19721.81488585472,989947,250265.6,7.366666666666666,0.3088042,68.04320190888566,31.956798091114322
60.91525423728814,-13.835172948001558,0.003858331,7612,59.34837079591307,0.0047554635,0.003858331,1.3220338983050848,0.0,-210.67796610169492,44.101694915254235,19902.66575574875,999957,249508.88135593222,8.677966101694915,0.33570513,65.43660162460996,34.56339837539003
61.54385964912281,-13.459914030972655,0.00285496,7669,59.98093430432958,0.002905283,0.00285496,1.8421052631578947,0.0,-210.0,43.40350877192982,20056.178473472595,1009871,252083.64912280702,8.157894736842104,0.32209927,66.10655462032399,33.89344537967601
61.87719298245614,-12.711330722463153,0.0029874963,7726,60.26298785128258,0.0037929248,0.0029874963,2.0350877192982457,0.0,-199.64912280701753,43.12280701754386,20236.78498029709,1019986,253448.98245614034,7.964912280701754,0.3294147,67.92037769603834,32.07962230396165
62.08771929824562,-14.364870115494021,0.0030418236,7783,60.502368838902456,0.0036064254,0.0030418236,1.5614035087719298,0.0,-224.73684210526315,42.8421052631579,20391.304322481155,1029950,254311.29824561405,8.43859649122807,0.3222074,64.02736593114096,35.97263406885903
61.526315789473685,-12.947261995408162,0.003332619,7840,59.931662864837925,0.0033468183,0.003332619,1.9473684210526316,0.0,-202.80701754385964,43.473684210526315,20572.95945596695,1039978,252011.7894736842,8.052631578947368,0.34115523,67.23053150066414,32.76946849933583
63.12280701754386,-14.659350126377584,0.004297697,7897,61.45495170974134,0.004151245,0.004297697,2.1578947368421053,0.0,-230.17543859649123,41.8421052631579,20725.830930948257,1049946,258551.01754385966,7.842105263157895,0.34545085,63.72600302406906,36.27399697593092
62.08771929824562,-13.257324526224362,0.0034365042,7954,60.473979189936394,0.004442781,0.0034365042,2.4035087719298245,0.0,-206.8421052631579,42.89473684210526,20903.465324163437,1059940,254311.29824561405,7.5964912280701755,0.33434528,66.78043501605242,33.21956498394756
62.40350877192982,-13.962138122075345,0.0032490906,8011,60.75717956520828,0.0044579795,0.0032490906,1.912280701754386,0.0,-221.9298245614035,42.59649122807018,21059.786393404007,1069989,255604.77192982455,8.087719298245615,0.3041643,64.62463269273876,35.375367307261264
62.67272727272727,-14.702279093251398,0.0038360476,8066,61.003613827631945,0.0042540873,0.0038360476,1.5818181818181818,0.0,-233.27272727272728,42.345454545454544,21246.222974061966,1079905,256707.4909090909,8.418181818181818,0.31077114,62.92252634763947,37.07747365236052
61.56140350877193,-13.332312748863936,0.0033645437,8123,59.97726942213558,0.0038229246,0.0033645437,1.5964912280701755,0.0,-208.94736842105263,43.421052631578945,21400.95258784294,1089978,252155.50877192983,8.403508771929825,0.31308886,66.17425590156716,33.82574409843285
61.375,-13.82087345854708,0.0030945844,8179,59.79133059562579,0.0035084046,0.0030945844,1.5535714285714286,0.0,-220.53571428571428,43.625,21574.791665554047,1099904,251392.0,8.446428571428571,0.31428632,64.2280821034672,35.771917896532784
61.80357142857143,-13.158009054000193,0.003038772,8235,60.2046094548046,0.003626233,0.003038772,1.9285714285714286,0.0,-203.03571428571428,43.17857142857143,21736.356820344925,1109848,253147.42857142858,8.071428571428571,0.3194951,67.33559903674026,32.66440096325973
61.69491525423729,-14.390040038945743,0.0022960228,8294,60.091396257240795,0.0034054138,0.0022960228,1.4406779661016949,0.0,-228.64406779661016,43.30508474576271,21913.792467594147,1119961,252702.37288135593,8.559322033898304,0.31411722,63.167892773501926,36.83210722649803
62.839285714285715,-14.499585752199803,0.0033276277,8350,61.157936981803736,0.0039524757,0.0033276277,1.3214285714285714,0.0,-230.0,42.17857142857143,22083.12173461914,1129850,257389.7142857143,8.678571428571429,0.30826926,63.597198147349154,36.40280185265084
62.21818181818182,-13.324180685596449,0.0032053571,8405,60.58594699322612,0.0041085267,0.0032053571,1.9272727272727272,0.0,-211.45454545454547,42.78181818181818,22242.274115800858,1139854,254845.67272727273,8.072727272727272,0.2957525,66.38279107278062,33.61720892721939
62.224137931034484,-13.822235430976038,0.0028406812,8463,60.59790144192765,0.0033426345,0.0028406812,1.9827586206896552,0.0,-218.10344827586206,42.758620689655174,22416.84342956543,1149979,254870.06896551725,8.017241379310345,0.28285763,65.33943008066927,34.660569919330726
62.24561403508772,-13.876049986305919,0.0028253382,8520,60.62266360561745,0.0033551531,0.0028253382,1.8245614035087718,0.0,-215.78947368421052,42.73684210526316,22569.359523296356,1159883,254958.0350877193,8.175438596491228,0.28571692,65.54461818255457,34.45538181744541
60.42372881355932,-13.499458242344778,0.0034078567,8579,58.89320338117304,0.0037267334,0.0034078567,1.9322033898305084,0.0,-204.91525423728814,44.57627118644068,22753.195255041122,1169911,247495.59322033898,8.067796610169491,0.2900271,66.3560617736138,33.64393822638622
61.16949152542373,-13.144442218312037,0.0035960204,8638,59.59622041010469,0.0041875616,0.0035960204,2.1186440677966103,0.0,-199.15254237288136,43.83050847457627,22906.0729701519,1179896,250550.2372881356,7.88135593220339,0.27771622,67.5344522593721,32.46554774062789
61.16949152542373,-12.662739284811263,0.003011894,8697,59.5982399952313,0.003822912,0.003011894,1.7966101694915255,0.0,-193.05084745762713,43.83050847457627,23081.165508031845,1189962,250550.2372881356,8.203389830508474,0.27692324,68.50793730697819,31.4920626930218
61.08771929824562,-13.204393293227199,0.006976097,8754,59.530472667885846,0.0049723457,0.006976097,1.7543859649122806,0.0,-205.08771929824562,43.89473684210526,23229.64676475525,1199950,250215.29824561405,8.24561403508772,0.29298204,66.64583802536102,33.354161974638984
60.73684210526316,-12.749702028835122,0.0037241452,8811,59.199257202909145,0.0040509743,0.0037241452,2.508771929824561,0.0,-194.21052631578948,44.24561403508772,23399.240587949753,1209978,248778.1052631579,7.491228070175438,0.29250816,68.03897640070969,31.961023599290318
62.189655172413794,-14.505190866575642,0.0032365632,8869,60.59923995793056,0.003915693,0.0032365632,2.310344827586207,0.0,-223.10344827586206,42.741379310344826,23553.06556868553,1219972,254728.8275862069,7.689655172413793,0.3141977,64.42432556935503,35.57567443064495
61.43859649122807,-12.920396944589546,0.0031546168,8926,59.85283137181927,0.0033966138,0.0031546168,1.719298245614035,0.0,-199.2982456140351,43.56140350877193,23721.963219881058,1229869,251652.49122807017,8.280701754385966,0.30736122,67.80535974486854,32.19464025513146
61.152542372881356,-13.034502559143933,0.0030803375,8985,59.57388442514009,0.0036664356,0.0030803375,1.9491525423728813,0.0,-199.4915254237288,43.86440677966102,23876.394262313843,1239992,250480.81355932204,8.05084745762712,0.2975536,67.48200296109034,32.517997038909634
61.224137931034484,-12.874606004329708,0.0032529584,9043,59.6493121934784,0.004328379,0.0032529584,2.4827586206896552,0.0,-192.93103448275863,43.775862068965516,24046.874836683273,1249882,250774.06896551725,7.517241379310345,0.28383473,68.66295781468685,31.337042185313166
62.642857142857146,-13.618874606618762,0.0030976266,9099,60.99757315346876,0.0032162708,0.0030976266,2.142857142857143,0.0,-212.32142857142858,42.339285714285715,24197.417243480682,1259886,256585.14285714287,7.857142857142857,0.27357364,66.28652641362727,33.71347358637271
60.03389830508475,-12.472737686928681,0.0029257354,9158,58.51663829307456,0.0035078046,0.0029257354,2.6779661016949152,0.0,-188.47457627118644,44.983050847457626,24370.384690523148,1269965,245898.84745762713,7.322033898305085,0.2776596,68.64798422685656,31.35201577314341
61.8448275862069,-13.636083205032776,0.0029791296,9216,60.224648717619786,0.003351615,0.0029791296,2.1551724137931036,0.0,-209.13793103448276,43.172413793103445,24524.239438056946,1279976,253316.41379310345,7.844827586206897,0.26494762,66.4607236266115,33.5392763733885
60.421052631578945,-12.079839187099843,0.0023186428,9273,58.87385623269453,0.0038762896,0.0023186428,2.508771929824561,0.0,-181.75438596491227,44.6140350877193,24699.046333551407,1289884,247484.63157894736,7.491228070175438,0.2784859,70.07219345406102,29.927806545938996
60.833333333333336,-13.056332367353134,0.0025208192,9333,59.26373754601666,0.0028362912,0.0025208192,1.55,0.0,-197.16666666666666,44.2,24855.08748435974,1299981,249173.33333333334,8.45,0.2656904,67.69504608372688,32.3049539162731
60.916666666666664,-13.486175494788675,0.0031502612,9393,59.359554815419564,0.0034916818,0.0031502612,1.9166666666666667,0.0,-200.33333333333334,44.083333333333336,25017.16445684433,1309894,249514.66666666666,8.083333333333334,0.268155,67.24521395999415,32.754786040005854
