Tmt,meankl,TimestepsSoFar,Tbt,EpisodesSoFar,MtR,entloss,AttNC,MpbtN,TimeElapsed,surrgain,AttC,MpbtA,optimgain,Tmc,TtR,entropy,Ptt
84.43787696019301,0.008625734,9994,345857.54402895056,829,-76.04591074959959,0.0,0.0,95.1188009687201,2089.190960407257,0.021028878,1.0,4.881199031279456,0.021028878,19.39806996381182,-80.3124246079614,0.6845185,82.11676730305061
84.45417236662107,0.008984407,19990,345924.2900136799,1560,-75.63088908069965,0.0,0.0,95.30878177598662,3907.510903120041,0.012902301,1.0,4.691218224013047,0.012902301,19.403556771545826,-80.48700410396717,0.65844977,82.11513405774498
84.38810641627543,0.009632779,29994,345653.6838810642,2199,-74.96923141466671,0.0,0.0,95.4424424920504,5538.433885335922,0.01893151,1.0,4.557557507949411,0.01893151,19.475743348982785,-80.53677621283255,0.613859,82.04843292880176
84.28290766208251,0.009823937,39993,345222.78978388995,2708,-73.60299687729633,0.0,0.0,95.51930484321406,6840.553354024887,0.022235228,1.0,4.480695156785713,0.022235228,19.557956777996072,-80.50294695481335,0.5520127,81.9688079016716
84.2401055408971,0.009808035,49992,345047.47229551454,3087,-71.37965267335542,0.0,0.0,95.27184432004324,7814.284995317459,0.02288131,1.0,4.728155679956785,0.02288131,19.62005277044855,-80.25065963060686,0.47179648,81.91431590934566
84.09132420091325,0.009020029,59967,344438.06392694067,3306,-66.25538238141678,0.0,0.0091324200913242,93.95355060962174,8385.287001371384,0.020958994,0.9908675799086758,6.046449390378329,0.020958994,19.77625570776256,-79.00913242009132,0.37401295,81.76997321078179
84.16379310344827,0.008963377,69744,344734.8965517241,3422,-58.50539261548779,0.0,0.0603448275862069,91.96922883145838,8698.243090391159,0.020762466,0.9396551724137931,8.030771168541673,0.020762466,19.70689655172414,-77.41379310344827,0.28992632,81.83607253152337
82.8,0.0066505233,79847,339148.8,3472,-43.01477974042813,0.0,0.44,86.26062812951278,8856.894328594208,0.008058524,0.56,13.739371870487217,0.008058524,21.14,-71.44,0.23644292,80.51594941393967
82.8048780487805,0.0061257384,89759,339168.7804878049,3513,-40.311770218989544,0.0,0.5609756097560976,86.94621342158581,8994.407922029495,0.002153917,0.43902439024390244,13.053786578414178,0.002153917,21.146341463414632,-72.0,0.18233106,80.5122754013854
83.44444444444444,0.006573175,99840,341788.44444444444,3549,-40.14720542733241,0.0,0.8888888888888888,88.50965247801257,9112.956488132477,0.005331802,0.1111111111111111,11.490347521987424,0.005331802,20.52777777777778,-73.88888888888889,0.2666167,81.08954455830856
83.53488372093024,0.0039451346,109928,342158.88372093026,3592,-42.71492063988891,0.0,0.4883720930232558,87.00239352299785,9263.704637765884,0.0062822998,0.5116279069767442,12.997606477002131,0.0062822998,20.372093023255815,-72.74418604651163,0.23111784,81.22468869017284
83.0,0.0064306366,119953,339968.0,3632,-40.48413328089485,0.0,0.475,87.19045076266528,9392.85563993454,0.0031578362,0.525,12.809549237334735,0.0031578362,20.925,-72.375,0.19967546,80.71318213825656
82.94594594594595,0.0039568343,129989,339746.5945945946,3669,-40.71979010477244,0.0,0.8648648648648649,89.37028948886893,9525.756298303604,0.006225986,0.13513513513513514,10.629710511131071,0.006225986,20.945945945945947,-74.16216216216216,0.20464276,80.68875122504697
83.27777777777777,0.003705078,139943,341105.77777777775,3705,-40.81192932575391,0.0,0.9166666666666666,88.64547807046503,9653.062842607498,0.004541612,0.08333333333333333,11.354521929534977,0.004541612,20.61111111111111,-73.86111111111111,0.24643059,80.9988717888935
