AttC,entropy,TimestepsSoFar,TimeElapsed,optimgain,entloss,meankl,TtR,Fce,AttNC,MtR,surrgain,EpisodesSoFar
0.1111111111111111,0.47099507,3009930,13528.837988376617,0.005254413,0.0,0.0044269073,29.377777777777776,0.12277487922705317,0.8888888888888888,16.59853903733677,0.005254413,14329
0.14893617021276595,0.46606362,3019957,13568.013157844543,0.0039393953,0.0,0.005693346,27.46808510638298,0.11265653495440732,0.851063829787234,15.666647561708741,0.0039393953,14376
0.14893617021276595,0.48469287,3029998,13617.271792650223,0.004642711,0.0,0.0030622995,28.127659574468087,0.12731914893617022,0.851063829787234,16.08455980173048,0.004642711,14423
0.15217391304347827,0.49792495,3039767,13666.22401380539,0.0056351703,0.0,0.0044792867,27.847826086956523,0.11297658862876256,0.8478260869565217,16.023341870739294,0.0056351703,14469
0.16666666666666666,0.4884236,3049839,13712.527755498886,0.005025015,0.0,0.0037709877,27.645833333333332,0.12188818860877683,0.8333333333333334,15.901462329821996,0.005025015,14517
0.024390243902439025,0.5256355,3059848,13752.254666566849,0.0053386567,0.0,0.00476697,31.70731707317073,0.1294417344173442,0.975609756097561,18.311526281164202,0.0053386567,14558
0.1111111111111111,0.5109369,3069871,13792.094817638397,0.005198964,0.0,0.004288726,29.4,0.12177777777777779,0.8888888888888888,16.570775049087782,0.005198964,14603
0.20833333333333334,0.5014037,3079815,13838.361313581467,0.005637984,0.0,0.0041497042,28.375,0.12224650065167303,0.7916666666666666,16.245521040473523,0.005637984,14651
0.1111111111111111,0.5161958,3089886,13882.576669931412,0.0053147217,0.0,0.0046255644,28.466666666666665,0.11614358974358975,0.8888888888888888,16.539410253236948,0.0053147217,14696
0.1111111111111111,0.5423285,3099909,13931.5402739048,0.0045050657,0.0,0.0036141467,28.866666666666667,0.1388183006535948,0.8888888888888888,16.506621205986676,0.0045050657,14741
0.23076923076923078,0.5529672,3109951,13977.826456785202,0.0044401474,0.0,0.0038879062,26.673076923076923,0.11004129204129204,0.7692307692307693,15.029079735950633,0.0044401474,14793
0.1875,0.56525505,3119756,14024.474022388458,0.004019239,0.0,0.0027891656,27.916666666666668,0.11798599439775913,0.8125,15.824083862611959,0.004019239,14841
0.25925925925925924,0.5405055,3129848,14068.654959917068,0.005058343,0.0,0.004623444,25.22222222222222,0.10936617756907613,0.7407407407407407,14.27272070445089,0.005058343,14895
0.024390243902439025,0.5644831,3139849,14116.32095694542,0.0038892983,0.0,0.00412249,33.292682926829265,0.13317073170731708,0.975609756097561,18.55849758419905,0.0038892983,14936
0.1836734693877551,0.56629515,3149876,14155.192472219467,0.004394388,0.0,0.00311866,26.612244897959183,0.11572789115646263,0.8163265306122449,15.47842206960955,0.004394388,14985
0.24528301886792453,0.57362807,3159991,14202.380906105042,0.0044247652,0.0,0.003363837,25.58490566037736,0.1083023354141428,0.7547169811320755,14.661314579270686,0.0044247652,15038
0.1111111111111111,0.57955056,3169998,14250.514001846313,0.0042259735,0.0,0.0033822453,31.977777777777778,0.12791111111111114,0.8888888888888888,18.27226131077901,0.0042259735,15083
0.1875,0.5568458,3179803,14293.97929239273,0.003958032,0.0,0.0037091998,27.395833333333332,0.11617827657378742,0.8125,15.710994249162658,0.003958032,15131
0.14893617021276595,0.5853982,3189848,14336.788032054901,0.004588635,0.0,0.0036998717,26.70212765957447,0.11052077001013169,0.851063829787234,15.426411242294542,0.004588635,15178
0.047619047619047616,0.6202394,3199850,14383.051038265228,0.0035211826,0.0,0.0033339795,33.07142857142857,0.13228571428571426,0.9523809523809523,18.708779405006688,0.0035211826,15220
0.14893617021276595,0.5989068,3209897,14427.450357198715,0.003926287,0.0,0.00259317,27.48936170212766,0.12105222437137332,0.851063829787234,15.592067236921961,0.003926287,15267
0.2,0.56993794,3219981,14467.898908615112,0.0045860605,0.0,0.0035730377,27.16,0.11571482669835609,0.8,15.602986520592163,0.0045860605,15317
0.1702127659574468,0.57672936,3229805,14515.856031417847,0.0046481155,0.0,0.0034042527,27.76595744680851,0.12560596849958552,0.8297872340425532,15.96931954176637,0.0046481155,15364
0.13043478260869565,0.5638454,3239855,14563.920169353485,0.004591237,0.0,0.004525658,30.369565217391305,0.1249823736780259,0.8695652173913043,17.499610864345463,0.004591237,15410
0.1111111111111111,0.54461956,3249860,14608.495294094086,0.004745681,0.0,0.0065404177,28.755555555555556,0.11502222222222222,0.8888888888888888,16.516398635950296,0.004745681,15455
0.07142857142857142,0.54171747,3259803,14655.429392337799,0.0037990357,0.0,0.0024867847,31.547619047619047,0.1271024682124159,0.9285714285714286,18.220560148812364,0.0037990357,15497
0.14893617021276595,0.50579774,3269814,14697.37629532814,0.0049001374,0.0,0.0040943646,27.72340425531915,0.11089361702127663,0.851063829787234,15.954825425795896,0.0049001374,15544
0.14893617021276595,0.5181879,3279821,14738.400240659714,0.003368711,0.0,0.002973485,26.638297872340427,0.12774468085106383,0.851063829787234,15.08982029585074,0.003368711,15591
0.024390243902439025,0.5326844,3289822,14786.31221318245,0.0041346466,0.0,0.0033702636,28.878048780487806,0.11551219512195128,0.975609756097561,16.218566084389803,0.0041346466,15632
0.13043478260869565,0.5363965,3299828,14830.333745479584,0.004632782,0.0,0.0029605262,26.847826086956523,0.1073913043478261,0.8695652173913043,15.217957468762785,0.004632782,15678
