Tmc,entropy,TimestepsSoFar,MtR,surrgain,meankl,Tmt,Ptt,optimgain,TimeElapsed,entloss,Tbt,AttNC,MpbtA,AttC,MpbtN,EpisodesSoFar,TtR
29.578761061946903,0.68481594,9980,-66.74569876463184,0.0031154172,0.008469069,74.46725663716815,72.66554527505464,0.0031154172,1319.6265375614166,0.0,305017.88318584074,0.0,2.5991844440831904,10.0,97.40081555591686,565,-725.2566371681415
30.55857740585774,0.6572132,19983,-64.28091346536023,0.0031244464,0.010122227,73.52301255230125,71.75876533303342,0.0031244464,2406.105414390564,0.0,301150.25941422593,0.0,3.4465949994715377,10.0,96.55340500052844,1043,-709.8117154811715
31.71761658031088,0.6139761,29989,-60.72674641509686,0.0051361937,0.00966253,72.44041450777202,70.69559723063531,0.0051361937,3284.225358247757,0.0,296715.9378238342,0.0,5.1604384522896165,10.0,94.83956154771046,1429,-686.8652849740932
32.57651245551602,0.57335466,39985,-55.52257108327146,0.0039002933,0.00632333,71.67259786476869,69.91951703421518,0.0039002933,3907.6464965343475,0.0,293570.96085409255,0.0,8.450838501449093,10.0,91.54916149855092,1710,-655.8362989323844
33.176829268292686,0.5404868,49989,-45.94845441313531,0.004477268,0.0074542877,71.1280487804878,69.37524061812533,0.004477268,4276.046144962311,0.0,291340.48780487804,0.0,15.874254525823392,10.0,84.1257454741766,1874,-598.2317073170732
36.721311475409834,0.50375146,59851,-24.830615075165518,0.0013274457,0.0068898476,67.95081967213115,66.16939726970074,0.0013274457,4438.47212767601,0.0,278326.5573770492,0.5081967213114754,40.47745012622585,9.491803278688524,59.522549873774125,1935,-406.39344262295083
38.892857142857146,0.43455473,69881,-14.97097660284261,0.002629506,0.008067862,65.94642857142857,64.18992197625752,0.002629506,4589.629568099976,0.0,270116.5714285714,5.446428571428571,64.64574085249512,4.553571428571429,35.354259147504884,1991,-233.57142857142858
37.206896551724135,0.4804254,79969,-21.686876685644634,0.0016649849,0.0075958483,67.53448275862068,65.7374909785099,0.0016649849,4738.049675941467,0.0,276621.2413793103,0.9827586206896551,46.56322830201972,9.017241379310345,53.4367716979803,2049,-362.41379310344826
38.36363636363637,0.36785895,89833,-15.79942716518724,0.0017573822,0.006457915,66.50909090909092,64.69634063245822,0.0017573822,4897.820527553558,0.0,272421.2363636364,7.036363636363636,63.728930765714075,2.963636363636364,36.27106923428591,2104,-241.8181818181818
38.654545454545456,0.40262645,99959,-16.27634845893728,0.0016278418,0.005257747,66.25454545454545,64.43542924520037,0.0016278418,5044.71280503273,0.0,271378.61818181816,3.4,60.50132923599518,6.6,39.498670764004814,2159,-262.0
40.08771929824562,0.37204066,109819,-15.020246698090737,0.00175948,0.006609829,64.84210526315789,63.094717644952624,0.00175948,5203.931969165802,0.0,265593.2631578947,6.87719298245614,66.15292981450142,3.1228070175438596,33.8470701854986,2216,-220.35087719298247
41.91379310344828,0.3734459,119830,-13.808182108732659,0.0016310669,0.007321526,63.05172413793103,61.38924545113146,0.0016310669,5350.003811836243,0.0,258259.8620689655,3.0517241379310347,66.1671582087061,6.948275862068965,33.83284179129392,2274,-213.79310344827587
41.20338983050848,0.3485143,129987,-14.883419026858256,0.00484481,0.008855314,63.74576271186441,62.05311184007803,0.00484481,5514.6511261463165,0.0,261102.64406779662,7.8474576271186445,67.06780751459014,2.152542372881356,32.93219248540983,2333,-210.33898305084745
42.07017543859649,0.37142062,139843,-12.330969617335997,0.00094996765,0.0052533434,62.91228070175438,61.24942131696792,0.00094996765,5656.627444267273,0.0,257688.70175438595,3.3157894736842106,69.56443939875152,6.684210526315789,30.435560601248486,2390,-192.28070175438597
42.31147540983606,0.37855375,149922,-12.653683598192405,0.00317941,0.008859644,62.63934426229508,61.01064342901084,0.00317941,5810.875766277313,0.0,256570.75409836066,6.934426229508197,71.65915103468976,3.0655737704918034,28.340848965310226,2451,-178.0327868852459
40.241379310344826,0.4108904,159850,-14.827223014954427,0.0012196192,0.0089649875,64.72413793103448,62.96557581404523,0.0012196192,5954.380450725555,0.0,265110.0689655172,2.1724137931034484,63.84655765597207,7.827586206896552,36.15344234402793,2509,-235.0
43.50819672131148,0.36571345,169984,-12.182972935021542,0.0012127252,0.003779342,61.49180327868852,59.90306308637251,0.0012127252,6108.466984510422,0.0,251870.4262295082,5.540983606557377,71.79822648807263,4.459016393442623,28.201773511927335,2570,-174.4262295081967
44.16393442622951,0.34256485,179883,-11.76249742892482,0.0008002521,0.0029344866,60.83606557377049,59.28465173344123,0.0008002521,6259.813061475754,0.0,249184.52459016393,4.0,72.12819039546274,6.0,27.871809604537262,2631,-169.50819672131146
44.75806451612903,0.3995496,189898,-11.705939655235305,0.0025143994,0.0094109075,60.25806451612903,58.7315338125687,0.0025143994,6420.507199525833,0.0,246817.03225806452,6.354838709677419,72.9044347830814,3.6451612903225805,27.09556521691857,2693,-163.8709677419355
