TimestepsSoFar,entloss,optimgain,AttC,MtR,entropy,Fce,TtR,EpisodesSoFar,meankl,TimeElapsed,surrgain,AttNC
3409914,0.0,0.006304483,0.0,22.7038338663564,-0.43126264,0.1584,39.6,14896,0.0073806914,26800.33480668068,0.006304483,1.0
3419914,0.0,0.005135518,0.0,22.245383764005215,-0.39043885,0.1558,38.95,14936,0.00684668,26884.16356921196,0.005135518,1.0
3429914,0.0,0.004433865,0.0,21.879914615010442,-0.3929434,0.15799999999999997,39.5,14976,0.007583426,26957.544255256653,0.004433865,1.0
3439914,0.0,0.004874043,0.0,21.74119866903252,-0.44828388,0.1516,37.9,15016,0.008232066,27039.956867218018,0.004874043,1.0
3449915,0.0,0.0052303732,0.024390243902439025,22.051414248677183,-0.44011104,0.15678048780487802,39.19512195121951,15057,0.0068212477,27122.33681821823,0.0052303732,0.975609756097561
3459961,0.0,0.00475299,0.047619047619047616,20.904164478188566,-0.44532904,0.14748768472906404,36.69047619047619,15099,0.007914928,27195.451430797577,0.00475299,0.9523809523809523
3469831,0.0,0.0035923054,0.04878048780487805,20.738297636076933,-0.47547373,0.1462004346776141,35.90243902439025,15140,0.0072426386,27279.119426965714,0.0035923054,0.9512195121951219
3479860,0.0,0.0034892457,0.024390243902439025,21.169371761699594,-0.43684003,0.15279058031959628,37.26829268292683,15181,0.005266899,27354.08759689331,0.0034892457,0.975609756097561
3489860,0.0,0.0047607934,0.0,21.61856560197619,-0.42807284,0.15209999999999999,38.025,15221,0.0073190522,27441.936355113983,0.0047607934,1.0
3499860,0.0,0.0047942204,0.0,21.12431152285122,-0.44216567,0.1486,37.15,15261,0.0069636926,27518.97890996933,0.0047942204,1.0
3509860,0.0,0.0032648286,0.0,21.45373982172048,-0.4090881,0.1487,37.175,15301,0.0041405233,27593.8022005558,0.0032648286,1.0
3519860,0.0,0.0035697739,0.0,20.46155749009399,-0.41844302,0.14380000000000004,35.95,15341,0.004696799,27666.706307172775,0.0035697739,1.0
3529860,0.0,0.0043228753,0.0,21.44143636938756,-0.3865059,0.14980000000000002,37.45,15381,0.006525256,27744.720091104507,0.0043228753,1.0
3539860,0.0,0.0033825783,0.0,21.48582331073994,-0.38035274,0.152,38.0,15421,0.0052730534,27839.583220005035,0.0033825783,1.0
3549860,0.0,0.0023739608,0.0,21.42722164016083,-0.35855538,0.1503,37.575,15461,0.005655031,27914.97745704651,0.0023739608,1.0
3559860,0.0,0.005925764,0.0,21.57446785230516,-0.36500123,0.1519,37.975,15501,0.008479706,27988.861008882523,0.005925764,1.0
3569860,0.0,0.0049669044,0.0,21.612054343973234,-0.34629735,0.15410000000000001,38.525,15541,0.0066958596,28066.497903823853,0.0049669044,1.0
3579860,0.0,0.003998404,0.0,23.23526868534134,-0.33634862,0.16240000000000002,40.6,15581,0.0072840173,28149.101459264755,0.003998404,1.0
3589907,0.0,0.0047502653,0.024390243902439025,20.351893193725818,-0.33245856,0.147051375194603,36.34146341463415,15622,0.0061686616,28228.53059887886,0.0047502653,0.975609756097561
3599908,0.0,0.004232303,0.024390243902439025,21.189885424963062,-0.34579018,0.1486829268292683,37.170731707317074,15663,0.009239331,28297.856083393097,0.004232303,0.975609756097561
3609795,0.0,0.0032985215,0.07142857142857142,20.769173487607276,-0.32383344,0.15104835237836417,36.11904761904762,15705,0.0063638156,28380.702996969223,0.0032985215,0.9285714285714286
3619795,0.0,0.0047950265,0.0,22.23286604622422,-0.355714,0.15790000000000007,39.475,15745,0.0078527555,28456.815511226654,0.0047950265,1.0
3629833,0.0,0.0033739135,0.047619047619047616,22.012850675410235,-0.3693093,0.16402400960384156,38.142857142857146,15787,0.0049234247,28533.37583208084,0.0033739135,0.9523809523809523
3639833,0.0,0.0064006844,0.0,22.055422285137542,-0.33619577,0.15409999999999996,38.525,15827,0.007441663,28608.469245672226,0.0064006844,1.0
3649893,0.0,0.004598009,0.047619047619047616,20.63047787597324,-0.34029055,0.1518720538720538,36.595238095238095,15869,0.0072949706,28694.594707012177,0.004598009,0.9523809523809523
3659994,0.0,0.005889784,0.024390243902439025,21.931786050967105,-0.3515322,0.15465636319729537,38.26829268292683,15910,0.0059527513,28769.53733944893,0.005889784,0.975609756097561
3669767,0.0,0.005073668,0.025,22.732064357686617,-0.36933577,0.16286086956521742,39.975,15950,0.0078396825,28844.568943977356,0.005073668,0.975
3679767,0.0,0.005279553,0.0,22.551605172054614,-0.38258675,0.1569,39.225,15990,0.007442183,28921.527508974075,0.005279553,1.0
3689767,0.0,0.0058626165,0.0,22.935412220074475,-0.39447325,0.15890000000000004,39.725,16030,0.0070745675,29000.86953663826,0.0058626165,1.0
3699767,0.0,0.0027978371,0.0,21.33763720467345,-0.42365626,0.15060000000000004,37.65,16070,0.0048905527,29074.92991876602,0.0027978371,1.0
3709767,0.0,0.0053785997,0.0,21.409677103779934,-0.42999342,0.14950000000000002,37.375,16110,0.009309633,29150.341782331467,0.0053785997,1.0
3719767,0.0,0.0041675917,0.0,20.626159628015873,-0.40283108,0.1462,36.55,16150,0.0038771168,29228.816987514496,0.0041675917,1.0
3729767,0.0,0.0045447936,0.0,21.023187908001702,-0.37405482,0.1471,36.775,16190,0.006772528,29298.940651655197,0.0045447936,1.0
3739767,0.0,0.005686507,0.0,20.931373788017513,-0.39224643,0.148,37.0,16230,0.008461176,29390.592045783997,0.005686507,1.0
3749767,0.0,0.0047337906,0.0,20.935909285964573,-0.40197748,0.1484,37.1,16270,0.0066827545,29470.66993331909,0.0047337906,1.0
3759767,0.0,0.0030678126,0.0,20.99191118419808,-0.38017267,0.1502,37.55,16310,0.004710802,29545.267205238342,0.0030678126,1.0
3769767,0.0,0.0036839272,0.0,21.530718529767906,-0.41634005,0.1494,37.35,16350,0.0062442506,29620.878392457962,0.0036839272,1.0
3779767,0.0,0.0044337874,0.0,20.851034369274444,-0.4221959,0.14700000000000005,36.75,16390,0.007435806,29691.741060495377,0.0044337874,1.0
3789767,0.0,0.0042369505,0.0,22.15871586421461,-0.39633548,0.15490000000000007,38.725,16430,0.0061053247,29771.630102157593,0.0042369505,1.0
3799768,0.0,0.004238571,0.024390243902439025,22.158764021334154,-0.37675473,0.15736585365853661,39.34146341463415,16471,0.0064374483,29849.08885860443,0.004238571,0.975609756097561
3809768,0.0,0.004084097,0.0,20.380077713482414,-0.39068502,0.14579999999999999,36.45,16511,0.008028719,29923.294342279434,0.004084097,1.0
3819768,0.0,0.004975908,0.0,20.819160542751366,-0.36439863,0.14439999999999997,36.1,16551,0.011384975,30003.983060121536,0.004975908,1.0
3829768,0.0,0.0075912355,0.0,20.01925348720636,-0.3247226,0.1416,35.4,16591,0.008751009,30076.43513417244,0.0075912355,1.0
3839768,0.0,0.005250529,0.0,20.716237580872814,-0.30430123,0.14680000000000004,36.7,16631,0.00697769,30159.551955461502,0.005250529,1.0
3849768,0.0,0.0018111237,0.0,21.08559286987814,-0.27206388,0.1487,37.175,16671,0.006818205,30235.678565740585,0.0018111237,1.0
3859768,0.0,0.004098218,0.0,21.36121529714494,-0.287068,0.14989999999999998,37.475,16711,0.007830156,30310.531507492065,0.004098218,1.0
3869769,0.0,0.0038630692,0.024390243902439025,20.20303175690502,-0.3022471,0.1427317073170732,35.68292682926829,16752,0.0067169494,30382.711265325546,0.0038630692,0.975609756097561
3879769,0.0,0.005275314,0.0,20.967673049450333,-0.27984592,0.14900000000000005,37.25,16792,0.008109183,30465.244450569153,0.005275314,1.0
3889769,0.0,0.004062859,0.0,22.093281907360485,-0.29166648,0.15429999999999996,38.575,16832,0.008126101,30541.747212409973,0.004062859,1.0
3899769,0.0,0.0045566238,0.0,20.1928925605914,-0.30624488,0.14399999999999996,36.0,16872,0.007675109,30617.18929219246,0.0045566238,1.0
3909769,0.0,0.0030791138,0.0,20.46318267685934,-0.28381452,0.143,35.75,16912,0.0058210273,30691.92813014984,0.0030791138,1.0
3919769,0.0,0.0044601792,0.0,21.648038386080806,-0.27366102,0.152,38.0,16952,0.0076764603,30771.186091184616,0.0044601792,1.0
3929770,0.0,0.00532855,0.024390243902439025,20.266674208799795,-0.2919017,0.14117073170731706,35.292682926829265,16993,0.008683686,30844.607082366943,0.00532855,0.975609756097561
3939770,0.0,0.0045020753,0.0,21.097024532681402,-0.2597824,0.14700000000000002,36.75,17033,0.007488395,30929.89492726326,0.0045020753,1.0
3949770,0.0,0.004214308,0.0,20.86924266313306,-0.2985383,0.14600000000000002,36.5,17073,0.0074232207,30994.96608376503,0.004214308,1.0
3959770,0.0,0.0060321447,0.0,21.51665835569482,-0.2470491,0.1514,37.85,17113,0.0081160925,31086.694202423096,0.0060321447,1.0
3969770,0.0,0.0041020997,0.0,21.276259218008853,-0.24534099,0.148,37.0,17153,0.007898122,31157.45498085022,0.0041020997,1.0
3979770,0.0,0.0037419845,0.0,20.98719188394681,-0.24654141,0.1482,37.05,17193,0.006665419,31240.483132600784,0.0037419845,1.0
3989770,0.0,0.0043800743,0.0,21.683806277973346,-0.22093211,0.15499999999999997,38.75,17233,0.007836605,31315.960433721542,0.0043800743,1.0
3999770,0.0,0.005127598,0.0,21.148496519009015,-0.2742923,0.1481,37.025,17273,0.008737564,31389.351593732834,0.005127598,1.0
4009771,0.0,0.005306989,0.024390243902439025,20.221873020195623,-0.31687436,0.1417560975609756,35.4390243902439,17314,0.008220725,31472.75228524208,0.005306989,0.975609756097561
4019771,0.0,0.0045190193,0.0,20.26475697538897,-0.26440877,0.14100000000000004,35.25,17354,0.006981118,31546.702367544174,0.0045190193,1.0
4029772,0.0,0.004707718,0.024390243902439025,20.087622159271362,-0.2592117,0.14234146341463416,35.58536585365854,17395,0.005991588,31621.208433151245,0.004707718,0.975609756097561
4039772,0.0,0.004037181,0.0,20.478686445536944,-0.27974385,0.1454,36.35,17435,0.008243972,31698.679136514664,0.004037181,1.0
4049772,0.0,0.0052709472,0.0,20.99125776928398,-0.25464898,0.1493,37.325,17475,0.0071208267,31778.400893211365,0.0052709472,1.0
4059803,0.0,0.0030467652,0.024390243902439025,20.026455622157208,-0.251657,0.14462942564909523,34.951219512195124,17516,0.0061511514,31866.179678678513,0.0030467652,0.975609756097561
4069803,0.0,0.004688617,0.0,21.237076045821322,-0.2589554,0.15150000000000002,37.875,17556,0.006413344,31936.581718444824,0.004688617,1.0
4079833,0.0,0.0042777513,0.047619047619047616,20.25844998792864,-0.3023642,0.15126984126984125,35.95238095238095,17598,0.0069543975,32022.23481154442,0.0042777513,0.9523809523809523
4089834,0.0,0.004087728,0.024390243902439025,20.87121470206766,-0.28404203,0.14497560975609758,36.24390243902439,17639,0.0062717637,32104.897649526596,0.004087728,0.975609756097561
4099835,0.0,0.0044337963,0.024390243902439025,20.7202717256003,-0.24446228,0.14741463414634148,36.853658536585364,17680,0.0065591545,32180.59994649887,0.0044337963,0.975609756097561
4109854,0.0,0.0051870896,0.024390243902439025,21.871436169151966,-0.26256385,0.15908600770218226,38.58536585365854,17721,0.007814283,32258.390916109085,0.0051870896,0.975609756097561
4119938,0.0,0.003194022,0.047619047619047616,22.02481292363185,-0.32020172,0.16126077097505664,38.42857142857143,17763,0.0071071875,32341.738859653473,0.003194022,0.9523809523809523
4129938,0.0,0.0055945967,0.0,22.02063260110759,-0.30693555,0.15469999999999995,38.675,17803,0.0068794205,32420.6978931427,0.0055945967,1.0
4139938,0.0,0.005722806,0.0,22.20813600014173,-0.31349656,0.15649999999999997,39.125,17843,0.00824107,32494.421289920807,0.005722806,1.0
4149977,0.0,0.0046156473,0.024390243902439025,20.970931671101155,-0.31941688,0.15130456535334583,36.90243902439025,17884,0.0076079834,32567.748183250427,0.0046156473,0.975609756097561
4159793,0.0,0.0052715456,0.04878048780487805,22.872855835846376,-0.31367025,0.16997499487599915,40.1219512195122,17925,0.0074587287,32645.53941321373,0.0052715456,0.9512195121951219
4169855,0.0,0.00496994,0.047619047619047616,21.50004587778246,-0.3201104,0.1575032175032175,38.26190476190476,17967,0.008262879,32736.276557683945,0.00496994,0.9523809523809523
4179830,0.0,0.004876535,0.11363636363636363,20.62977577625603,-0.30526343,0.1536741990952517,35.88636363636363,18011,0.008139171,32810.776906728745,0.004876535,0.8863636363636364
4189822,0.0,0.0040419465,0.13636363636363635,20.346860496472505,-0.3424844,0.15268635518838786,35.25,18055,0.007842022,32893.008298397064,0.0040419465,0.8636363636363636
4199821,0.0,0.0053411317,0.07142857142857142,20.98962019204436,-0.34428298,0.1578173366147115,37.0,18097,0.007548379,32980.57402253151,0.0053411317,0.9285714285714286
4209821,0.0,0.0049038175,0.0,20.955916560449246,-0.38244632,0.1496,37.4,18137,0.007986221,33063.2911670208,0.0049038175,1.0
4219918,0.0,0.0050735427,0.06976744186046512,21.444292270661244,-0.38221338,0.15891522086870927,37.2093023255814,18180,0.0072522834,33139.668447732925,0.0050735427,0.9302325581395349
4229767,0.0,0.004599661,0.07317073170731707,22.228908062450568,-0.37544224,0.15988954517505446,38.36585365853659,18221,0.0075589935,33218.71460580826,0.004599661,0.926829268292683
4239931,0.0,0.0050642113,0.047619047619047616,21.496052137524288,-0.40246657,0.15840869768529342,37.88095238095238,18263,0.0077620773,33288.856390714645,0.0050642113,0.9523809523809523
4249790,0.0,0.0039743776,0.11627906976744186,21.4015363511745,-0.39876935,0.16403520958817505,37.41860465116279,18306,0.0075124917,33367.20462322235,0.0039743776,0.8837209302325582
4259894,0.0,0.0045893905,0.047619047619047616,21.214850517738455,-0.4257815,0.1560962000962001,37.095238095238095,18348,0.0062586195,33444.66103935242,0.0045893905,0.9523809523809523
4269894,0.0,0.0040634703,0.0,22.698781441536855,-0.40900022,0.16060000000000002,40.15,18388,0.006070246,33520.15208721161,0.0040634703,1.0
4279894,0.0,0.004461734,0.0,22.511536996347374,-0.39907843,0.156,39.0,18428,0.0065535866,33594.16344356537,0.004461734,1.0
4289894,0.0,0.0036988633,0.0,21.4025378463428,-0.38843152,0.1517,37.925,18468,0.0060261837,33669.91615629196,0.0036988633,1.0
4299909,0.0,0.006201897,0.024390243902439025,22.021444178854818,-0.39189053,0.16016260162601625,38.51219512195122,18509,0.008235639,33749.62165760994,0.006201897,0.975609756097561
4309909,0.0,0.0038792877,0.0,22.179332404680217,-0.39141873,0.157,39.25,18549,0.0062940177,33818.516082286835,0.0038792877,1.0
4319936,0.0,0.0061037187,0.024390243902439025,21.38822729571567,-0.41270128,0.15458717253839208,38.24390243902439,18590,0.008175974,33900.03093290329,0.0061037187,0.975609756097561
4329936,0.0,0.005717588,0.0,21.221812639646302,-0.38547155,0.15179999999999996,37.95,18630,0.006710425,33970.357194423676,0.005717588,1.0
4339936,0.0,0.0054364135,0.0,20.726495975798354,-0.42851344,0.1477,36.925,18670,0.008086895,34049.87538766861,0.0054364135,1.0
4349936,0.0,0.0038774177,0.0,21.9098713982505,-0.42103705,0.15560000000000004,38.9,18710,0.008713649,34124.34656262398,0.0038774177,1.0
4359937,0.0,0.004835309,0.024390243902439025,20.43451061416558,-0.41667056,0.14429268292682929,36.073170731707314,18751,0.0061595254,34199.63578414917,0.004835309,0.975609756097561
4369937,0.0,0.003625212,0.0,21.74403882535441,-0.4044989,0.1541,38.525,18791,0.005400968,34280.03681015968,0.003625212,1.0
4379937,0.0,0.00604692,0.0,21.38285960574762,-0.3954734,0.1494,37.35,18831,0.0075576142,34355.24254131317,0.00604692,1.0
4389937,0.0,0.0047096945,0.0,21.325055821619323,-0.40477064,0.1507,37.675,18871,0.0069400375,34434.09385681152,0.0047096945,1.0
4399937,0.0,0.0050160675,0.0,21.883756174133755,-0.4025154,0.15320000000000006,38.3,18911,0.007202462,34507.507836818695,0.0050160675,1.0
4409937,0.0,0.0042329193,0.0,22.93843737328392,-0.42477426,0.1608,40.2,18951,0.008228215,34583.09342908859,0.0042329193,1.0
4419888,0.0,0.0054358398,0.07317073170731707,22.145405654100102,-0.4195899,0.1577935723895915,38.170731707317074,18992,0.008536078,34659.292998075485,0.0054358398,0.926829268292683
4429979,0.0,0.004815011,0.024390243902439025,21.814665594002165,-0.4060333,0.15502117394800324,38.24390243902439,19033,0.0077203596,34727.74147939682,0.004815011,0.975609756097561
4439979,0.0,0.0052109496,0.0,21.672803629171963,-0.40071028,0.15030000000000002,37.575,19073,0.0073547396,34808.1980843544,0.0052109496,1.0
4449860,0.0,0.0060786833,0.07142857142857142,19.344395315134207,-0.4061892,0.14446665799371275,33.80952380952381,19115,0.00818405,34882.77897763252,0.0060786833,0.9285714285714286
4459954,0.0,0.0049404036,0.047619047619047616,20.932505745176766,-0.41796592,0.15465445665445665,36.833333333333336,19157,0.0063707037,34963.55753493309,0.0049404036,0.9523809523809523
4469954,0.0,0.0036680377,0.0,22.1702890166603,-0.42524862,0.1574,39.35,19197,0.00753982,35030.77672672272,0.0036680377,1.0
4479761,0.0,0.005629416,0.025,20.87544306351767,-0.4338065,0.14816315789473686,36.025,19237,0.007880214,35108.33626174927,0.005629416,0.975
4489761,0.0,0.004764088,0.0,21.547706123442968,-0.42595312,0.15250000000000002,38.125,19277,0.0065916125,35188.93687415123,0.004764088,1.0
4499761,0.0,0.0035679077,0.0,21.243310033279293,-0.41341022,0.1505,37.625,19317,0.0050047417,35266.701543331146,0.0035679077,1.0
4509761,0.0,0.0051498176,0.0,20.290868527874025,-0.43561152,0.14520000000000005,36.3,19357,0.007318559,35339.51598787308,0.0051498176,1.0
4519761,0.0,0.004889236,0.0,20.508152197831542,-0.46613887,0.14370000000000002,35.925,19397,0.0065255617,35419.638281822205,0.004889236,1.0
4529761,0.0,0.0039466782,0.0,20.659714231783678,-0.44924936,0.14720000000000003,36.8,19437,0.005711593,35500.40003967285,0.0039466782,1.0
4539761,0.0,0.0067378287,0.0,20.591132909538658,-0.4673768,0.1455,36.375,19477,0.008010051,35583.72645187378,0.0067378287,1.0
4549761,0.0,0.004349556,0.0,21.60726418323063,-0.4579877,0.15289999999999998,38.225,19517,0.0067532365,35661.651992082596,0.004349556,1.0
4559761,0.0,0.0048274193,0.0,22.632454338664182,-0.43721372,0.1579,39.475,19557,0.0066266237,35742.277255535126,0.0048274193,1.0
4569761,0.0,0.0050263796,0.0,20.96039585237359,-0.43965253,0.15000000000000005,37.5,19597,0.008157326,35824.64761686325,0.0050263796,1.0
4579761,0.0,0.0051501496,0.0,22.144673056456803,-0.4645379,0.15470000000000003,38.675,19637,0.008602943,35902.78479361534,0.0051501496,1.0
4589816,0.0,0.004988412,0.024390243902439025,21.71074546292616,-0.4317903,0.15590243902439024,38.02439024390244,19678,0.0069017885,35974.905621767044,0.004988412,0.975609756097561
4599816,0.0,0.004625288,0.0,21.466305517715902,-0.41540223,0.15080000000000002,37.7,19718,0.00685606,36051.75380373001,0.004625288,1.0
4609816,0.0,0.004868235,0.0,21.325219947012087,-0.43081373,0.14920000000000003,37.3,19758,0.0076611466,36130.136171102524,0.004868235,1.0
4619816,0.0,0.0060649407,0.0,21.677269021498805,-0.3924868,0.15380000000000005,38.45,19798,0.0069430466,36214.05654668808,0.0060649407,1.0
4629816,0.0,0.0053891633,0.0,21.17314928157287,-0.36464036,0.1501,37.525,19838,0.006898409,36284.857681035995,0.0053891633,1.0
4639816,0.0,0.0038719368,0.0,20.816505756763288,-0.38326645,0.14720000000000003,36.8,19878,0.0054474114,36364.871064424515,0.0038719368,1.0
4649816,0.0,0.0031207504,0.0,21.283997271195766,-0.36858007,0.15009999999999998,37.525,19918,0.008291852,36445.23132300377,0.0031207504,1.0
4659816,0.0,0.005572012,0.0,21.413094147167776,-0.33047935,0.15109999999999998,37.775,19958,0.005385351,36524.30561494827,0.005572012,1.0
4669816,0.0,0.005853853,0.0,22.030159781179563,-0.3016092,0.1557,38.925,19998,0.006525598,36603.174067258835,0.005853853,1.0
4679835,0.0,0.004459418,0.024390243902439025,21.22140199071067,-0.26144406,0.1520462130937099,37.1219512195122,20039,0.005484987,36678.8039124012,0.004459418,0.975609756097561
4689880,0.0,0.005414984,0.024390243902439025,20.97107117613097,-0.26261342,0.1522276422764228,37.390243902439025,20080,0.008032817,36755.95194840431,0.005414984,0.975609756097561
4699880,0.0,0.0037117316,0.0,21.533688460273364,-0.22282544,0.1528,38.2,20120,0.006046473,36829.54809975624,0.0037117316,1.0
4709880,0.0,0.005875403,0.0,21.330227255066028,-0.20015667,0.1499,37.475,20160,0.0070401924,36897.83407044411,0.005875403,1.0
4719946,0.0,0.0048347595,0.047619047619047616,20.46759233844866,-0.21882673,0.14749450549450552,35.857142857142854,20202,0.007811195,36973.89724302292,0.0048347595,0.9523809523809523
4729993,0.0,0.004141239,0.024390243902439025,21.500219000899733,-0.21752791,0.1565687597301505,37.8780487804878,20243,0.0055210222,37054.337344408035,0.004141239,0.975609756097561
4739969,0.0,0.0068982537,0.04878048780487805,21.023038307068518,-0.24147165,0.1457886178861789,36.34146341463415,20284,0.008567766,37139.79716992378,0.0068982537,0.9512195121951219
4749969,0.0,0.0045907134,0.0,22.388045227299262,-0.23125327,0.15820000000000004,39.55,20324,0.006935231,37211.879038095474,0.0045907134,1.0
4759773,0.0,0.007284867,0.04878048780487805,20.732034238792195,-0.21364519,0.14736125172572484,36.02439024390244,20365,0.008551854,37295.37275004387,0.007284867,0.9512195121951219
4769773,0.0,0.0034853027,0.0,21.660993763425058,-0.22747941,0.1525,38.125,20405,0.006849122,37374.80653500557,0.0034853027,1.0
4779773,0.0,0.0045304094,0.0,21.065686028305684,-0.19792213,0.1496,37.4,20445,0.0060628005,37450.85335063934,0.0045304094,1.0
4789773,0.0,0.004807126,0.0,21.362275072683087,-0.1982951,0.14940000000000003,37.35,20485,0.006965055,37519.95219016075,0.004807126,1.0
4799911,0.0,0.0050782296,0.047619047619047616,20.658417468833154,-0.18329662,0.15234408602150537,36.26190476190476,20527,0.008234031,37604.1395740509,0.0050782296,0.9523809523809523
4809840,0.0,0.0041306852,0.07142857142857142,21.33724400053099,-0.20150754,0.15988991375271683,37.285714285714285,20569,0.0067175645,37682.011516571045,0.0041306852,0.9285714285714286
4819840,0.0,0.005174467,0.0,22.15180880792771,-0.21421255,0.1561,39.025,20609,0.008358585,37763.60567212105,0.005174467,1.0
4829861,0.0,0.0051491396,0.024390243902439025,21.12783669247949,-0.21468276,0.15787688734030197,37.34146341463415,20650,0.0073103523,37840.01626253128,0.0051491396,0.975609756097561
4839867,0.0,0.004526007,0.13333333333333333,19.033492639158425,-0.23660113,0.15025804847270027,33.31111111111111,20695,0.0077166953,37913.68003153801,0.004526007,0.8666666666666667
4849964,0.0,0.004121231,0.024390243902439025,21.245040594767115,-0.23190476,0.1518994216746291,37.24390243902439,20736,0.0062091597,37995.3647377491,0.004121231,0.975609756097561
4859848,0.0,0.0040859785,0.09302325581395349,19.85051935770199,-0.25245664,0.15281291318500617,34.906976744186046,20779,0.00728201,38071.92576646805,0.0040859785,0.9069767441860465
4869962,0.0,0.004327608,0.047619047619047616,19.846770868348692,-0.20661937,0.14073662031184156,34.404761904761905,20821,0.006035665,38148.938215494156,0.004327608,0.9523809523809523
4879989,0.0,0.005575743,0.024390243902439025,19.490537672366493,-0.24767554,0.13922312556458902,34.0,20862,0.009120813,38226.936997652054,0.005575743,0.975609756097561
4889777,0.0,0.0048679016,0.05,19.536705087997923,-0.27183643,0.14292569249297477,34.45,20902,0.0077934717,38298.892570495605,0.0048679016,0.95
4899778,0.0,0.005344957,0.024390243902439025,19.677337825637835,-0.27017757,0.13697560975609757,34.24390243902439,20943,0.007746817,38379.1930873394,0.005344957,0.975609756097561
4909778,0.0,0.006384587,0.0,20.493046537940923,-0.24502574,0.14429999999999998,36.075,20983,0.0081154965,38456.81538796425,0.006384587,1.0
4919779,0.0,0.0051935026,0.024390243902439025,19.468980135798247,-0.26876387,0.13990243902439023,34.97560975609756,21024,0.00834713,38534.06268000603,0.0051935026,0.975609756097561
4929779,0.0,0.004553627,0.0,20.399002094321606,-0.25067022,0.14530000000000004,36.325,21064,0.006056991,38607.62791442871,0.004553627,1.0
4939779,0.0,0.0038764947,0.0,20.23460806980219,-0.2720738,0.1419,35.475,21104,0.008189476,38686.96499633789,0.0038764947,1.0
4949779,0.0,0.0069169314,0.0,20.750610574957165,-0.25481254,0.1465,36.625,21144,0.008592709,38758.75335049629,0.0069169314,1.0
4959920,0.0,0.004766666,0.024390243902439025,20.316927471866986,-0.21831296,0.14337104307213286,35.390243902439025,21185,0.006333067,38841.523121118546,0.004766666,0.975609756097561
4969770,0.0,0.004941243,0.04878048780487805,20.192504563654087,-0.22299719,0.14507612712490758,35.48780487804878,21226,0.00656632,38918.65160560608,0.004941243,0.9512195121951219
4979770,0.0,0.0037074,0.0,20.417995836620253,-0.21127331,0.14460000000000003,36.15,21266,0.0065444824,38992.30868434906,0.0037074,1.0
4989770,0.0,0.0049572554,0.0,20.56782156879705,-0.23342884,0.14420000000000002,36.05,21306,0.0073063555,39077.57744002342,0.0049572554,1.0
4999787,0.0,0.004619036,0.024390243902439025,19.607446195539417,-0.23350357,0.14408034433285508,34.68292682926829,21347,0.007064665,39143.7942199707,0.004619036,0.975609756097561
