Tmt,TimestepsSoFar,optimgain,MtR,Ptt,MpbtN,TimeElapsed,MpbtA,AttNC,Tbt,entropy,entloss,meankl,EpisodesSoFar,AttC,Tmc,TtR,surrgain
82.5,339861,0.0023109254,-38.75387495545342,80.23102577578966,84.46014326618338,12512.794273614883,15.539856733816604,0.7368421052631579,337920.0,0.2267773,0.0,0.0027799695,4525,0.2631578947368421,21.44736842105263,-69.71052631578948,0.0023109254
81.88888888888889,349814,0.0036583627,-38.45682676971134,79.62217808670933,84.87115520248794,12649.545488834381,15.128844797512086,0.8611111111111112,335416.8888888889,0.23375195,0.0,0.0022115044,4561,0.1388888888888889,22.11111111111111,-69.5,0.0036583627
83.45945945945945,359748,0.003098462,-39.29843448272156,81.12464231993314,84.45997478224977,12775.904478549957,15.540025217750225,0.6486486486486487,341849.9459459459,0.26289102,0.0,0.0025900814,4598,0.35135135135135137,20.486486486486488,-70.51351351351352,0.003098462
82.94736842105263,369815,0.0033853508,-38.92586043016468,80.62750934068542,85.4548676202439,12908.522205114365,14.545132379756083,0.7368421052631579,339752.4210526316,0.22117637,0.0,0.0036790054,4636,0.2631578947368421,21.026315789473685,-70.89473684210526,0.0033853508
83.1891891891892,379862,0.006251242,-39.80853859429553,80.87271550468726,85.92820415752779,13042.130315303802,14.071795842472207,0.8108108108108109,340742.91891891893,0.2932288,0.0,0.0066969027,4673,0.1891891891891892,20.756756756756758,-71.51351351351352,0.006251242
82.13157894736842,389784,0.00445854,-38.76318343874497,79.86802087701285,84.5218578400099,13175.340387582779,15.47814215999008,0.6842105263157895,336410.94736842107,0.27971402,0.0,0.004027793,4711,0.3157894736842105,21.842105263157894,-69.42105263157895,0.00445854
82.1951219512195,399903,0.005345237,-40.04669565407333,79.92755307751213,84.88853495232563,13317.978021144867,15.111465047674361,0.6341463414634146,336671.2195121951,0.23792027,0.0,0.0050966935,4752,0.36585365853658536,21.78048780487805,-69.78048780487805,0.005345237
82.875,409986,0.0036002656,-40.07413708264575,80.57989085955278,85.96208964811343,13449.129565477371,14.037910351886543,0.675,339456.0,0.20393494,0.0,0.0042600855,4792,0.325,21.075,-71.25,0.0036002656
82.69444444444444,419843,0.00479287,-39.7855606837181,80.41449430608397,86.21703239942053,13579.03163266182,13.782967600579461,0.7222222222222222,338716.44444444444,0.26009881,0.0,0.004077887,4828,0.2777777777777778,21.25,-71.33333333333333,0.00479287
82.46341463414635,429895,0.003861992,-39.642351018800895,80.15695537130406,85.9115376969155,13722.846715688705,14.088462303084507,0.4146341463414634,337770.14634146343,0.21788096,0.0,0.0031859216,4869,0.5853658536585366,21.536585365853657,-70.85365853658537,0.003861992
82.35897435897436,439900,0.0020817406,-40.012434117185535,80.09965326615267,86.1905134160912,13854.642483472824,13.80948658390881,0.6153846153846154,337342.358974359,0.20588508,0.0,0.0034837327,4908,0.38461538461538464,21.58974358974359,-71.0,0.0020817406
81.75,449837,0.005072833,-38.81808082848928,79.51286882084042,86.02138582064309,13987.41577744484,13.978614179356915,0.6111111111111112,334848.0,0.27441248,0.0,0.0050024735,4944,0.3888888888888889,22.22222222222222,-70.33333333333333,0.005072833
82.325,459897,0.0053389547,-39.370850220695225,80.06586428442546,85.05967527314662,14129.851341247559,14.940324726853373,0.5,337203.2,0.24626614,0.0,0.0050749253,4984,0.5,21.625,-70.0,0.0053389547
82.86842105263158,469882,0.0029229997,-39.0161547256609,80.59375701979471,84.46277984789063,14256.97485280037,15.53722015210938,0.5263157894736842,339429.05263157893,0.23309311,0.0,0.0029050654,5022,0.47368421052631576,21.05263157894737,-70.0,0.0029229997
82.84615384615384,479968,0.003936067,-39.095998420265325,80.57188003708218,84.95434504986245,14398.694452047348,15.045654950137532,0.5128205128205128,339337.8461538461,0.2098462,0.0,0.008609534,5061,0.48717948717948717,21.076923076923077,-70.38461538461539,0.003936067
82.76315789473684,489935,0.006262838,-40.0211388690333,80.53864758788544,86.2905140796925,14526.0966527462,13.709485920307525,0.7894736842105263,338997.8947368421,0.23237862,0.0,0.005593459,5099,0.21052631578947367,21.105263157894736,-71.42105263157895,0.006262838
82.16666666666667,499799,0.004782294,-38.65209931720782,79.92434806150973,85.05428803264955,14654.036720275879,14.94571196735045,0.75,336554.6666666667,0.24670823,0.0,0.004629081,5135,0.25,21.77777777777778,-69.88888888888889,0.004782294
81.74358974358974,509947,0.0057364744,-38.2209362971232,79.48638962874661,85.41024077492177,14799.96064567566,14.589759225078247,0.41025641025641024,334821.74358974356,0.22578862,0.0,0.0048550377,5174,0.5897435897435898,22.256410256410255,-69.82051282051282,0.0057364744
82.64864864864865,519958,0.005788287,-38.83924391679568,80.37204245984145,85.7370340327876,14925.433634519577,14.262965967212393,0.8918918918918919,338528.86486486485,0.2589034,0.0,0.0045178197,5211,0.10810810810810811,21.2972972972973,-70.86486486486487,0.005788287
82.78571428571429,529961,0.0050764494,-40.48583025556114,80.53044116384883,85.84410582152174,15068.749969959259,14.155894178478269,0.4523809523809524,339090.28571428574,0.2011875,0.0,0.005582543,5253,0.5476190476190477,21.11904761904762,-71.0952380952381,0.0050764494
82.54054054054055,539849,0.0049152467,-39.818675141238884,80.24935136891959,86.44566335375328,15197.569572210312,13.554336646246725,0.7837837837837838,338086.0540540541,0.2321834,0.0,0.0034356841,5290,0.21621621621621623,21.43243243243243,-71.37837837837837,0.0049152467
81.82051282051282,549973,0.004019307,-38.823195927188976,79.5599131994543,85.37836035376283,15329.699548721313,14.621639646237176,0.6410256410256411,335136.8205128205,0.24716535,0.0,0.0048993374,5329,0.358974358974359,22.17948717948718,-69.84615384615384,0.004019307
82.2,559991,0.0057685883,-40.2178969237745,79.93116743647059,86.4115356724577,15475.787222623825,13.588464327542289,0.55,336691.2,0.19374304,0.0,0.005461515,5369,0.45,21.775,-71.05,0.0057685883
82.56756756756756,569855,0.0037934892,-39.261878586997234,80.31693605846048,85.41678952730217,15605.298288106918,14.583210472697798,0.5675675675675675,338196.75675675675,0.20413107,0.0,0.004669783,5406,0.43243243243243246,21.35135135135135,-70.54054054054055,0.0037934892
81.97435897435898,579760,0.0062270444,-39.99731380443513,79.72214919145,87.05198652285068,15743.803446054459,12.948013477149305,0.4358974358974359,335766.9743589744,0.19968127,0.0,0.010128848,5445,0.5641025641025641,22.0,-71.35897435897436,0.0062270444
82.02777777777777,589699,0.0031505432,-39.09225220425139,79.77250216724033,86.83698126573067,15878.605758666992,13.163018734269345,0.8611111111111112,335985.77777777775,0.2173479,0.0,0.0030598606,5481,0.1388888888888889,21.944444444444443,-71.22222222222223,0.0031505432
82.32432432432432,599916,0.005041102,-39.35807017545744,80.0269413027871,86.99250342964093,16000.220418453217,13.007496570359052,0.918918918918919,337200.4324324324,0.2676075,0.0,0.005962898,5518,0.08108108108108109,21.675675675675677,-71.62162162162163,0.005041102
82.16666666666667,609866,0.008569201,-41.52460346450328,79.9189089165692,85.71258618022937,16153.905236244202,14.287413819770626,0.7380952380952381,336554.6666666667,0.21443062,0.0,0.007106366,5560,0.2619047619047619,21.785714285714285,-70.45238095238095,0.008569201
82.33333333333333,619760,0.003575058,-39.26020477543741,80.03578730544717,86.4690027907951,16280.887511253357,13.530997209204877,0.8611111111111112,337237.3333333333,0.21305595,0.0,0.0046208235,5596,0.1388888888888889,21.666666666666668,-71.19444444444444,0.003575058
83.08108108108108,629798,0.004439319,-39.882732637934055,80.7508775633739,86.82579463944928,16410.050131559372,13.174205360550683,0.8648648648648649,340300.1081081081,0.24921328,0.0,0.006738396,5633,0.13513513513513514,20.89189189189189,-72.13513513513513,0.004439319
82.60526315789474,639918,0.0066036163,-39.481540140075,80.32974338810835,85.62568648940577,16543.617958068848,14.374313510594229,0.7894736842105263,338351.15789473685,0.2536947,0.0,0.0041689114,5671,0.21052631578947367,21.342105263157894,-70.71052631578948,0.0066036163
82.07692307692308,649897,0.0044977847,-38.730056185510705,79.83721042824067,84.57317217736757,16673.321795225143,15.426827822632449,0.6153846153846154,336187.07692307694,0.24125527,0.0,0.0027536054,5710,0.38461538461538464,21.871794871794872,-69.38461538461539,0.0044977847
82.71794871794872,659770,0.0059546875,-39.98959953018478,80.41346535970925,85.05535767349068,16815.691561937332,14.944642326509321,0.5128205128205128,338812.71794871794,0.24688163,0.0,0.0058086463,5749,0.48717948717948717,21.256410256410255,-70.38461538461539,0.0059546875
82.39473684210526,669785,0.0041709496,-38.82410998778116,80.1349295700489,84.92660168309237,16945.983489513397,15.073398316907632,0.6842105263157895,337488.84210526315,0.21217526,0.0,0.0044215894,5787,0.3157894736842105,21.55263157894737,-69.97368421052632,0.0041709496
81.94871794871794,679860,0.0044685793,-39.16193181287709,79.69803401459579,85.44353265311622,17079.95721268654,14.556467346883805,0.6410256410256411,335661.9487179487,0.21603833,0.0,0.002910385,5826,0.358974358974359,22.025641025641026,-70.02564102564102,0.0044685793
82.27777777777777,689818,0.005502652,-38.15252109811272,80.00560209187708,84.20252235846279,17220.121727228165,15.797477641537212,0.75,337009.77777777775,0.27180165,0.0,0.0062964098,5862,0.25,21.694444444444443,-69.27777777777777,0.005502652
82.28947368421052,699827,0.0042831847,-38.25291169483178,80.03454151043714,84.36275333931756,17346.369117736816,15.637246660682449,0.7368421052631579,337057.6842105263,0.22531055,0.0,0.004303299,5900,0.2631578947368421,21.657894736842106,-69.44736842105263,0.0042831847
81.87179487179488,709774,0.0059908754,-39.81641662510299,79.62657057535337,84.82376867504425,17487.377027988434,15.176231324955735,0.7948717948717948,335346.8717948718,0.2205041,0.0,0.0063002417,5939,0.20512820512820512,22.102564102564102,-69.46153846153847,0.0059908754
83.05263157894737,719849,0.0049764053,-39.629977196525886,80.78689879819372,86.2142907400586,17620.48585677147,13.78570925994138,0.8421052631578947,340183.5789473684,0.25582075,0.0,0.0058037452,5977,0.15789473684210525,20.842105263157894,-71.60526315789474,0.0049764053
81.97368421052632,729824,0.005648647,-38.7735438133435,79.7022465063594,85.07196838910285,17750.53823518753,14.928031610897179,0.6052631578947368,335764.2105263158,0.2658003,0.0,0.005594989,6015,0.39473684210526316,22.026315789473685,-69.73684210526316,0.005648647
82.41025641025641,739864,0.0060871886,-38.6944863381397,80.14863865725275,84.80168730138193,17895.424316883087,15.198312698618079,0.6153846153846154,337552.41025641025,0.24645127,0.0,0.0054274704,6054,0.38461538461538464,21.53846153846154,-69.8974358974359,0.0060871886
82.5909090909091,749868,0.0060103545,-41.67326526058276,80.32776444960449,85.3480056670548,18039.34645986557,14.651994332945181,0.5909090909090909,338292.36363636365,0.21598735,0.0,0.0062225037,6098,0.4090909090909091,21.34090909090909,-70.52272727272727,0.0060103545
82.57142857142857,759977,0.0041646697,-40.89469469718637,80.36912563012376,84.44025226759949,18179.495586633682,15.559747732400504,0.5952380952380952,338212.5714285714,0.23339678,0.0,0.0043108985,6140,0.40476190476190477,21.285714285714285,-69.76190476190476,0.0041646697
82.1,769835,0.004987491,-39.87730098764658,79.85814176900213,85.84758788814716,18329.447370529175,14.152412111852831,0.425,336281.6,0.24238853,0.0,0.0050357715,6180,0.575,21.85,-70.5,0.004987491
82.23809523809524,779985,0.0049475404,-40.18561573316059,80.02185921828081,85.31230191866669,18466.03655076027,14.687698081333295,0.5952380952380952,336847.2380952381,0.2100481,0.0,0.005081241,6222,0.40476190476190477,21.666666666666668,-70.19047619047619,0.0049475404
82.24324324324324,789881,0.0047275512,-38.606508284232625,79.97279687481975,84.74232422065175,18608.193419218063,15.257675779348242,0.6216216216216216,336868.3243243243,0.23442782,0.0,0.005189793,6259,0.3783783783783784,21.72972972972973,-69.70270270270271,0.0047275512
81.33333333333333,799801,0.0064288788,-38.782096155620536,79.12413893020326,83.5579242687212,18742.807239294052,16.442075731278816,0.6666666666666666,333141.3333333333,0.20941411,0.0,0.005848468,6298,0.3333333333333333,22.641025641025642,-67.97435897435898,0.0064288788
81.52777777777777,809915,0.0053144745,-37.11278533279648,79.30620888459504,83.62045045154021,18873.842853307724,16.379549548459774,0.8055555555555556,333937.77777777775,0.23166074,0.0,0.005983761,6334,0.19444444444444445,22.444444444444443,-68.16666666666667,0.0053144745
82.02702702702703,819908,0.0041735824,-38.74384205108342,79.77257678445592,84.20087985078895,19012.352859973907,15.799120149211038,0.8648648648648649,335982.7027027027,0.2541139,0.0,0.0047178036,6371,0.13513513513513514,21.945945945945947,-69.08108108108108,0.0041735824
82.4047619047619,829925,0.007683502,-40.77572274191463,80.12147951405929,84.05057322118235,19150.165169239044,15.949426778817664,0.6428571428571429,337529.90476190473,0.2124207,0.0,0.0063648606,6413,0.35714285714285715,21.571428571428573,-69.30952380952381,0.007683502
82.45945945945945,839893,0.008032154,-38.11962232237789,80.1741934253565,83.52639185810253,19289.143478393555,16.473608141897472,0.7837837837837838,337753.9459459459,0.24678847,0.0,0.0073130713,6450,0.21621621621621623,21.513513513513512,-68.91891891891892,0.008032154
82.42105263157895,849885,0.0049925325,-38.768253927033186,80.13733961917788,83.04479160061878,19423.563079357147,16.95520839938121,0.868421052631579,337596.63157894736,0.23126951,0.0,0.005452005,6488,0.13157894736842105,21.55263157894737,-68.47368421052632,0.0049925325
81.82051282051282,859749,0.004400577,-38.414919405479914,79.55992080068229,84.08884532810202,19557.314876317978,15.911154671898002,0.6153846153846154,335136.8205128205,0.22183886,0.0,0.0042769094,6527,0.38461538461538464,22.17948717948718,-68.82051282051282,0.004400577
81.86486486486487,869849,0.0041243345,-37.87435026977598,79.59994204916174,83.45093542235854,19691.934999465942,16.549064577641456,0.8378378378378378,335318.4864864865,0.21601547,0.0,0.004343908,6564,0.16216216216216217,22.135135135135137,-68.32432432432432,0.0041243345
82.13513513513513,879885,0.003677333,-37.61616310067291,79.8713076694893,83.45094732148269,19818.86979317665,16.54905267851735,0.5405405405405406,336425.5135135135,0.22523242,0.0,0.003654461,6601,0.4594594594594595,21.83783783783784,-68.56756756756756,0.003677333
82.85,889759,0.006106355,-39.73894179918632,80.57561440165455,84.20708188292613,19953.258125066757,15.792918117073878,0.5,339353.6,0.21686077,0.0,0.0049403417,6641,0.5,21.075,-69.775,0.006106355
81.36842105263158,899900,0.004928383,-38.33975460610423,79.13848745651445,85.09267657773228,20092.890379667282,14.90732342226775,0.7894736842105263,333285.05263157893,0.22867563,0.0,0.005256717,6679,0.21052631578947367,22.63157894736842,-69.26315789473684,0.004928383
83.36842105263158,909769,0.0054385797,-40.146051579275266,81.01954387400478,84.86103647894195,20217.648721694946,15.138963521058043,0.7894736842105263,341477.05263157893,0.2254498,0.0,0.0060873507,6717,0.21052631578947367,20.605263157894736,-70.73684210526316,0.0054385797
81.51351351351352,919827,0.0046430985,-37.59888456661633,79.29330377992875,83.36423839623168,20356.876898765564,16.635761603768323,0.7837837837837838,333879.35135135136,0.23631337,0.0,0.0045061447,6754,0.21621621621621623,22.45945945945946,-67.94594594594595,0.0046430985
82.21621621621621,929820,0.005505359,-38.328426857904596,79.94679179554768,83.87907006825964,20490.249702692032,16.120929931740356,0.6756756756756757,336757.6216216216,0.22647476,0.0,0.0055171554,6791,0.32432432432432434,21.756756756756758,-68.94594594594595,0.005505359
82.71794871794872,939845,0.004243453,-39.26517202711609,80.41403836943597,84.32146616570687,20620.253952264786,15.678533834293129,0.7948717948717948,338812.71794871794,0.21855943,0.0,0.004504857,6830,0.20512820512820512,21.256410256410255,-69.74358974358974,0.004243453
82.0,949758,0.0056139436,-38.96187219070353,79.72820214871562,83.57575273093617,20758.21017551422,16.424247269063837,0.7631578947368421,335872.0,0.19609651,0.0,0.0065771635,6868,0.23684210526315788,22.0,-68.55263157894737,0.0056139436
81.86842105263158,959946,0.005375182,-38.28856236758265,79.62505256354291,83.7135657182596,20889.47460412979,16.28643428174039,0.7894736842105263,335333.05263157893,0.20941521,0.0,0.0058162957,6906,0.21052631578947367,22.105263157894736,-68.55263157894737,0.005375182
82.0,969823,0.0039852723,-38.91646106143135,79.76828983996889,83.70511208754338,21026.73166823387,16.29488791245659,0.8918918918918919,335872.0,0.20521113,0.0,0.0046952353,6943,0.10810810810810811,21.945945945945947,-68.62162162162163,0.0039852723
82.35135135135135,979732,0.004611911,-38.383129341159595,80.07348878741583,83.53168353941858,21161.56791329384,16.4683164605814,0.8378378378378378,337311.13513513515,0.183414,0.0,0.005473878,6980,0.16216216216216217,21.62162162162162,-68.78378378378379,0.004611911
81.94444444444444,989840,0.005819476,-37.602980785214726,79.7175749097794,84.65411839529679,21283.917598247528,15.345881604703196,1.0,335644.44444444444,0.20710434,0.0,0.005916131,7016,0.0,22.0,-69.36111111111111,0.005819476
82.21621621621621,999823,0.0066059027,-38.6741584072543,79.94962419256335,84.30240495093523,21416.554894447327,15.697595049064779,0.8918918918918919,336757.6216216216,0.25687623,0.0,0.005339437,7053,0.10810810810810811,21.756756756756758,-69.32432432432432,0.0066059027
82.39473684210526,1009991,0.0065427767,-38.06998351036415,80.1132485958654,83.26849269449026,21551.27057671547,16.73150730550975,0.8157894736842105,337488.84210526315,0.2645595,0.0,0.0065398803,7091,0.18421052631578946,21.57894736842105,-68.60526315789474,0.0065427767
82.325,1019885,0.0052627684,-40.69325738351284,80.0465686906315,84.40111008338019,21689.440309762955,15.598889916619806,0.725,337203.2,0.1963747,0.0,0.004754962,7131,0.275,21.65,-69.55,0.0052627684
81.8108108108108,1029910,0.004762738,-37.078806185081895,79.569686196631,82.59635814861925,21825.45625448227,17.403641851380723,0.7837837837837838,335097.08108108107,0.23465712,0.0,0.0044456595,7168,0.21621621621621623,22.16216216216216,-67.56756756756756,0.004762738
82.08333333333333,1039818,0.0061263903,-37.33571415478791,79.80175564018472,82.5193039989719,21955.008330106735,17.48069600102808,0.9166666666666666,336213.3333333333,0.23421079,0.0,0.006637401,7204,0.08333333333333333,21.916666666666668,-67.75,0.0061263903
82.07692307692308,1049937,0.0048244735,-39.2407139518853,79.81949484899289,83.5555596295349,22089.08571457863,16.44444037046508,0.8205128205128205,336187.07692307694,0.20127253,0.0,0.005444101,7243,0.1794871794871795,21.897435897435898,-68.61538461538461,0.0048244735
82.30555555555556,1059744,0.007196185,-38.22263486640643,80.01105440431911,83.20534243430008,22233.450020313263,16.794657565699936,0.9166666666666666,337123.55555555556,0.24215885,0.0,0.006413098,7279,0.08333333333333333,21.694444444444443,-68.5,0.007196185
82.24444444444444,1069984,0.00913559,-43.88839285608445,80.00480927727727,85.8187678684127,22384.859235048294,14.181232131587315,0.7333333333333333,336873.2444444444,0.19300136,0.0,0.006756883,7324,0.26666666666666666,21.68888888888889,-70.62222222222222,0.00913559
82.69444444444444,1079977,0.0027126884,-37.928862398645464,80.45845567432224,83.57851126418768,22515.859454631805,16.421488735812314,0.9722222222222222,338716.44444444444,0.21957144,0.0,0.0036525123,7360,0.027777777777777776,21.194444444444443,-69.13888888888889,0.0027126884
81.97222222222223,1089816,0.004225432,-37.72357953640167,79.74264050591677,82.73789848581632,22653.46929860115,17.262101514183694,0.8888888888888888,335758.22222222225,0.22214633,0.0,0.004039064,7396,0.1111111111111111,21.97222222222222,-67.86111111111111,0.004225432
82.1891891891892,1099927,0.0036410217,-37.466523406595236,79.92383712068306,83.45091147812177,22781.215640306473,16.549088521878215,0.8918918918918919,336646.91891891893,0.2249073,0.0,0.0049382066,7433,0.10810810810810811,21.783783783783782,-68.62162162162163,0.0036410217
81.62162162162163,1109957,0.008290297,-37.25209115686539,79.41669472004735,82.09651933231281,22925.446977853775,17.903480667687194,0.8378378378378378,334322.1621621622,0.2444502,0.0,0.0055613494,7470,0.16216216216216217,22.324324324324323,-67.0,0.008290297
82.71052631578948,1119750,0.004908757,-38.96286811925571,80.42821510990282,82.39179303876249,23055.275665044785,17.608206961237528,0.7894736842105263,338782.3157894737,0.20083292,0.0,0.0064025545,7508,0.21052631578947367,21.236842105263158,-68.15789473684211,0.004908757
81.94594594594595,1129818,0.005557167,-37.8905250116387,79.69676953461162,83.27984908177648,23182.72789001465,16.720150918223514,0.7837837837837838,335650.5945945946,0.21666119,0.0,0.006127736,7545,0.21621621621621623,22.027027027027028,-68.27027027027027,0.005557167
82.33333333333333,1139866,0.005299406,-38.9065604193848,80.07701334096457,83.7024053276989,23325.85059928894,16.297594672301102,0.6153846153846154,337237.3333333333,0.2184825,0.0,0.003648516,7584,0.38461538461538464,21.615384615384617,-68.94871794871794,0.005299406
82.23684210526316,1149874,0.004975093,-37.633820074587526,79.96667681260763,82.11640497411601,23457.552008867264,17.883595025884016,0.5263157894736842,336842.1052631579,0.21434267,0.0,0.0058509703,7622,0.47368421052631576,21.736842105263158,-67.55263157894737,0.004975093
82.44736842105263,1159992,0.0075696683,-37.98381957372261,80.16332201887221,82.30226325297009,23595.05169415474,17.69773674702991,0.8157894736842105,337704.4210526316,0.21158047,0.0,0.007919162,7660,0.18421052631578946,21.526315789473685,-67.86842105263158,0.0075696683
82.3157894736842,1169923,0.0052436036,-38.160753419033945,80.0399469045109,83.00652992181993,23726.050853013992,16.993470078180064,0.47368421052631576,337165.4736842105,0.18821774,0.0,0.006061488,7698,0.5263157894736842,21.657894736842106,-68.36842105263158,0.0052436036
81.94594594594595,1179792,0.007888333,-38.12391366273267,79.67549368669202,83.69270768222282,23855.58550429344,16.307292317777172,0.6486486486486487,335650.5945945946,0.21423042,0.0,0.0070642717,7735,0.35135135135135137,22.054054054054053,-68.5945945945946,0.007888333
82.43589743589743,1189914,0.007588147,-38.570971664256945,80.1702216007377,83.7274496644951,23994.410606384277,16.27255033550491,0.5384615384615384,337657.4358974359,0.22378995,0.0,0.0071036825,7774,0.46153846153846156,21.512820512820515,-69.0,0.007588147
81.51351351351352,1199765,0.0067495233,-37.911269836238226,79.27395376760637,83.33660371611671,24129.21079826355,16.663396283883305,0.5945945945945946,333879.35135135136,0.21770222,0.0,0.006771373,7811,0.40540540540540543,22.486486486486488,-67.94594594594595,0.0067495233
81.92307692307692,1209919,0.0034062332,-37.86926702648337,79.7131902501127,82.09148207173374,24270.675904273987,17.908517928266242,0.46153846153846156,335556.92307692306,0.19601361,0.0,0.0053331507,7850,0.5384615384615384,22.0,-67.25641025641026,0.0034062332
81.97368421052632,1219789,0.00675912,-38.37267251523067,79.72135728438164,82.83421636123781,24404.3771340847,17.16578363876221,0.6842105263157895,335764.2105263158,0.21227515,0.0,0.0052834773,7888,0.3157894736842105,22.0,-67.89473684210526,0.00675912
81.97435897435898,1229992,0.0045002443,-36.9316873404019,79.7227712204808,82.18792394684053,24533.40248823166,17.812076053159466,0.5641025641025641,335766.9743589744,0.19035307,0.0,0.0050657075,7927,0.4358974358974359,22.0,-67.35897435897436,0.0045002443
81.8108108108108,1239964,0.0053308504,-36.607508665907666,79.54952758837204,81.72301212115876,24676.05303287506,18.276987878841215,0.5135135135135135,335097.08108108107,0.2070021,0.0,0.0065501137,7964,0.4864864864864865,22.18918918918919,-66.89189189189189,0.0053308504
81.97435897435898,1249957,0.006890036,-38.23702849589189,79.72176134897376,82.3011051492543,24816.95340681076,17.6988948507457,0.5128205128205128,335766.9743589744,0.18256465,0.0,0.0060212286,8003,0.48717948717948717,22.0,-67.51282051282051,0.006890036
82.3157894736842,1259824,0.0068384125,-37.90515062183838,80.04176554577623,82.82040312316057,24949.91441965103,17.17959687683941,0.6578947368421053,337165.4736842105,0.21062303,0.0,0.0061162757,8041,0.34210526315789475,21.657894736842106,-68.1842105263158,0.0068384125
81.94736842105263,1269778,0.007990117,-37.77775311002935,79.69754577850344,82.18415778082652,25088.428939819336,17.81584221917347,0.5526315789473685,335656.4210526316,0.21191494,0.0,0.0071665007,8079,0.4473684210526316,22.026315789473685,-67.3157894736842,0.007990117
81.76923076923077,1279966,0.0049399124,-38.02356381956038,79.51302732201454,83.49526195841179,25222.237510204315,16.504738041588208,0.48717948717948717,334926.76923076925,0.1876703,0.0,0.005582716,8118,0.5128205128205128,22.23076923076923,-68.28205128205128,0.0049399124
82.34210526315789,1289770,0.004736661,-38.23998358514475,80.08597385252169,82.72783587624777,25356.772168397903,17.272164123752248,0.6842105263157895,337273.2631578947,0.18922435,0.0,0.0041286144,8156,0.3157894736842105,21.605263157894736,-68.13157894736842,0.004736661
82.02631578947368,1299939,0.005799358,-38.220020009391554,79.8119111305067,82.95842452117198,25491.070729732513,17.04157547882802,0.7105263157894737,335979.7894736842,0.22036497,0.0,0.0056416853,8194,0.2894736842105263,21.894736842105264,-68.05263157894737,0.005799358
81.8157894736842,1309963,0.005029935,-38.116226242903245,79.61554583194057,82.41139895125032,25623.1620388031,17.588601048749684,0.5526315789473685,335117.4736842105,0.19371353,0.0,0.0057672905,8232,0.4473684210526316,22.105263157894736,-67.44736842105263,0.005029935
83.0,1319897,0.004248552,-38.79007008587558,80.67840397434172,82.83152693972555,25754.187922477722,17.16847306027443,0.7894736842105263,339968.0,0.19016504,0.0,0.0042258594,8270,0.21052631578947367,20.973684210526315,-68.76315789473684,0.004248552
82.75675675675676,1329732,0.007387134,-38.21746303475241,80.43064440618559,82.26163181594276,25889.646270275116,17.738368184057226,0.8108108108108109,338971.6756756757,0.20278026,0.0,0.006494466,8307,0.1891891891891892,21.243243243243242,-68.10810810810811,0.007387134
81.76315789473684,1339771,0.0065628663,-37.66075770115865,79.54747404568839,81.82430071024385,26016.699271202087,18.175699289756167,0.6578947368421053,334901.8947368421,0.19288072,0.0,0.006063482,8345,0.34210526315789475,22.18421052631579,-66.92105263157895,0.0065628663
82.21621621621621,1349900,0.0054200348,-36.97284186848347,79.92785383079398,82.04570127945074,26147.14816880226,17.95429872054925,0.9459459459459459,336757.6216216216,0.1835571,0.0,0.0050456747,8382,0.05405405405405406,21.783783783783782,-67.45945945945945,0.0054200348
81.27777777777777,1359930,0.004902051,-36.78315531534825,79.05480446863528,81.53603275176927,26281.180277347565,18.46396724823072,0.9166666666666666,332913.77777777775,0.1917541,0.0,0.0046597337,8418,0.08333333333333333,22.72222222222222,-66.30555555555556,0.004902051
81.27777777777777,1369801,0.0057711913,-37.916788713826065,79.09663481690995,82.33224258798153,26410.472601652145,17.66775741201847,0.8055555555555556,332913.77777777775,0.22594856,0.0,0.006774823,8454,0.19444444444444445,22.666666666666668,-66.94444444444444,0.0057711913
82.07142857142857,1379945,0.008797532,-40.33338445405449,79.82787716987488,82.75652293818754,26561.481774568558,17.243477061812456,0.7380952380952381,336164.5714285714,0.19075866,0.0,0.0070392718,8496,0.2619047619047619,21.88095238095238,-67.95238095238095,0.008797532
80.72972972972973,1389846,0.005619378,-36.641656916341354,78.54311039646882,81.02531216353428,26690.57444381714,18.974687836465716,0.7297297297297297,330668.97297297296,0.22384019,0.0,0.00659391,8533,0.2702702702702703,23.27027027027027,-65.45945945945945,0.005619378
81.4047619047619,1400000,0.0062895147,-39.865137023494654,79.18884618529299,82.43005492104734,26830.681715488434,17.56994507895263,0.6428571428571429,333433.90476190473,0.1835784,0.0,0.0067271073,8575,0.35714285714285715,22.571428571428573,-67.19047619047619,0.0062895147
81.10810810810811,1409844,0.0041941404,-36.646032469472985,78.89767019887782,81.27171981096352,26968.36062026024,18.72828018903648,0.7297297297297297,332218.8108108108,0.19638124,0.0,0.0045714877,8612,0.2702702702702703,22.89189189189189,-65.91891891891892,0.0041941404
81.89473684210526,1419985,0.0050122375,-37.76240998136472,79.64988887650813,82.02282889025821,27089.85005378723,17.97717110974178,0.7368421052631579,335440.84210526315,0.19510354,0.0,0.005009437,8650,0.2631578947368421,22.07894736842105,-67.15789473684211,0.0050122375
81.24324324324324,1429968,0.0064983484,-37.35691204535813,79.02226006236894,81.93034825173936,27237.89364027977,18.069651748260625,0.7567567567567568,332772.3243243243,0.19438715,0.0,0.0040103607,8687,0.24324324324324326,22.756756756756758,-66.56756756756756,0.0064983484
