MtR,meankl,Tbt,optimgain,TtR,surrgain,Ptt,entropy,AttNC,Tmc,AttC,EpisodesSoFar,TimeElapsed,MpbtN,MpbtA,Tmt,TimestepsSoFar,entloss
-5.537902602690477,0.007044196,222764.91228070174,0.0031874175,-77.71929824561404,0.0031874175,53.01189698757221,0.22519307,5.350877192982456,50.98245614035088,4.649122807017544,21883,113193.21430444717,14.317466945427444,85.68253305457253,54.3859649122807,3349877,0.0
-5.680634421097017,0.004398272,226974.89655172414,0.0020583211,-78.79310344827586,0.0020583211,54.05356673492619,0.21544652,5.551724137931035,49.810344827586206,4.448275862068965,21941,113459.63832306862,14.270351480030103,85.72964851996989,55.41379310344828,3359994,0.0
-5.572923628643608,0.0053757457,224058.38596491228,0.0022684957,-76.14035087719299,0.0022684957,53.33566183438638,0.2312924,5.43859649122807,50.6140350877193,4.56140350877193,21998,113720.29050660133,14.012390605700624,85.98760939429937,54.70175438596491,3369936,0.0
-5.807580412316238,0.005251645,227141.81818181818,0.002238982,-87.0909090909091,0.002238982,54.09202355782643,0.20070532,4.0181818181818185,49.763636363636365,5.9818181818181815,22053,113973.4266269207,15.733332032825755,84.26666796717423,55.45454545454545,3379922,0.0
-5.6818155152093,0.0059159803,228294.03773584907,0.0019057321,-82.0754716981132,0.0019057321,54.35500508322921,0.20997044,4.471698113207547,49.490566037735846,5.528301886792453,22106,114225.19178271294,14.795978040872303,85.20402195912769,55.735849056603776,3389871,0.0
-5.677797296162787,0.006579693,232334.22222222222,0.0024858539,-82.4074074074074,0.0024858539,55.33435767455957,0.19779679,5.166666666666667,48.407407407407405,4.833333333333333,22160,114476.88548827171,14.677283221349366,85.32271677865064,56.72222222222222,3399880,0.0
-6.42915121558269,0.006708444,232667.42857142858,0.0027695082,-91.07142857142857,0.0027695082,55.43178427766642,0.20519264,5.25,48.285714285714285,4.75,22216,114744.65325164795,15.72872000849985,84.27127999150014,56.80357142857143,3409862,0.0
-6.738361745509633,0.006569895,236684.54901960783,0.003608281,-105.88235294117646,0.003608281,56.35019960242856,0.20823704,4.392156862745098,47.31372549019608,5.607843137254902,22267,115018.76121020317,17.985484932825297,82.0145150671747,57.78431372549019,3419932,0.0
-10.235151918806906,0.006280949,241887.41818181818,0.002552008,-162.1818181818182,0.002552008,57.554202602199496,0.17300601,3.2545454545454544,46.03636363636364,6.745454545454545,22322,115297.1006052494,25.592302988609724,74.40769701139027,59.054545454545455,3429881,0.0
-6.265627613440833,0.005028646,229599.41818181818,0.0020742659,-87.27272727272727,0.0020742659,54.660807750155776,0.20982257,4.2727272727272725,49.163636363636364,5.7272727272727275,22377,115573.64946842194,15.453106978395045,84.54689302160496,56.054545454545455,3439941,0.0
-5.936766384713259,0.0056994013,230210.37037037036,0.0024240674,-84.81481481481481,0.0024240674,54.82526900374363,0.20584926,3.5185185185185186,48.96296296296296,6.481481481481482,22431,115854.11490607262,14.835073487318361,85.16492651268166,56.2037037037037,3449814,0.0
-5.305097067064973,0.0054514403,229961.14285714287,0.0019823357,-72.67857142857143,0.0019823357,54.76459332999904,0.21449898,5.125,49.035714285714285,4.875,22487,116132.7107000351,12.95371478306799,87.046285216932,56.142857142857146,3459887,0.0
-6.324945152447025,0.0067367787,230817.1851851852,0.002527356,-92.22222222222223,0.002527356,54.94920973010049,0.19001903,5.685185185185185,48.851851851851855,4.314814814814815,22541,116415.52339100838,16.217668189015278,83.78233181098473,56.351851851851855,3469988,0.0
-6.678042078008655,0.0067197145,233144.32,0.002896156,-94.6,0.002896156,55.50604729915225,0.20045361,4.32,48.24,5.68,22591,116694.8928744793,16.55540004619508,83.44459995380493,56.92,3479958,0.0
-6.044233014605772,0.005925302,234180.92307692306,0.002214901,-93.46153846153847,0.002214901,55.77664331278393,0.20746621,3.730769230769231,47.92307692307692,6.269230769230769,22643,116972.92131185532,16.181089620576156,83.81891037942381,57.17307692307692,3489821,0.0
-5.779502553670909,0.006168675,238238.25454545455,0.0026373693,-84.18181818181819,0.0026373693,56.7159349380802,0.19497952,4.6,46.92727272727273,5.4,22698,117249.60444307327,14.389490665286889,85.6105093347131,58.163636363636364,3499848,0.0
-6.68929452234387,0.0064881663,231803.25925925927,0.0034036164,-97.96296296296296,0.0034036164,55.176608077939186,0.20344792,4.703703703703703,48.611111111111114,5.296296296296297,22752,117521.17241334915,17.089779612240697,82.91022038775934,56.592592592592595,3509872,0.0
-5.23676580236301,0.005889519,232410.07407407407,0.0029374347,-75.0,0.0029374347,55.33489911022382,0.20369372,4.055555555555555,48.425925925925924,5.944444444444445,22806,117793.87293553352,13.094159428945959,86.90584057105401,56.74074074074074,3519862,0.0
-5.244349521177305,0.0054583675,226382.76923076922,0.0023297127,-76.73076923076923,0.0023297127,53.86466925347257,0.2092125,4.846153846153846,50.05769230769231,5.153846153846154,22858,118064.96619820595,13.773797290761403,86.22620270923859,55.26923076923077,3529826,0.0
-6.7724276605151585,0.0047316193,233858.4150943396,0.0017254251,-109.05660377358491,0.0017254251,55.64682676423409,0.18600945,2.9245283018867925,48.113207547169814,7.0754716981132075,22911,118324.3402094841,18.65935230142935,81.34064769857063,57.094339622641506,3539805,0.0
-6.864717697081964,0.0045790416,237076.48,0.0017317228,-108.6,0.0017317228,56.430752092868914,0.18464185,4.18,47.24,5.82,22961,118576.59039473534,18.69668276568307,81.30331723431692,57.88,3549956,0.0
-7.1297571553674635,0.005264331,237246.74509803922,0.0021238117,-116.66666666666667,0.0021238117,56.49292376699987,0.17758092,3.843137254901961,47.15686274509804,6.1568627450980395,23012,118828.01581120491,19.575444409207126,80.42455559079286,57.92156862745098,3559976,0.0
-6.798592592497968,0.005975376,236063.3469387755,0.0025394037,-108.57142857142857,0.0025394037,56.21638221720311,0.17412794,4.285714285714286,47.44897959183673,5.714285714285714,23061,119090.67482113838,18.464453057074007,81.53554694292596,57.63265306122449,3569825,0.0
-6.987409856456527,0.005525221,230277.12,0.0024107627,-105.6,0.0024107627,54.80393262872887,0.18926895,3.36,49.02,6.64,23111,119367.1974389553,18.627289831540608,81.37271016845938,56.22,3579964,0.0
-6.603222525025095,0.005471909,230044.73469387754,0.002403253,-104.6938775510204,0.002403253,54.72664889460501,0.18027523,3.5510204081632653,49.12244897959184,6.448979591836735,23160,119650.0017004013,18.19277112313064,81.80722887686936,56.16326530612245,3589952,0.0
-6.378977403025118,0.007188901,235861.33333333334,0.0038190545,-99.16666666666667,0.0038190545,56.15796868147393,0.17485207,3.7708333333333335,47.520833333333336,6.229166666666667,23208,119935.46214604378,16.984851325915226,83.01514867408476,57.583333333333336,3599919,0.0
-7.545290129186852,0.006530715,238636.52173913043,0.0047486755,-126.30434782608695,0.0047486755,56.78337867169123,0.17319012,4.239130434782608,46.869565217391305,5.760869565217392,23254,120227.22184705734,20.949713129051375,79.05028687094863,58.26086956521739,3609806,0.0
-6.029666002727764,0.007177475,227369.79591836734,0.0036311657,-91.83673469387755,0.0036311657,54.1509841587229,0.18060726,3.9183673469387754,49.69387755102041,6.081632653061225,23303,120506.10843682289,16.484025256975336,83.51597474302466,55.51020408163265,3619851,0.0
-6.486618975501611,0.011208532,230741.33333333334,0.0117193675,-106.66666666666667,0.0117193675,54.950804079183165,0.19719334,3.9215686274509802,48.8235294117647,6.078431372549019,23354,120795.7284271717,18.551520057452297,81.4484799425477,56.333333333333336,3629884,0.0
-6.005115812052892,0.005900592,228509.53846153847,0.0024234962,-91.15384615384616,0.0024234962,54.41219663592403,0.18202876,3.9423076923076925,49.42307692307692,6.0576923076923075,23406,121080.8487432003,16.348069346293112,83.65193065370687,55.78846153846154,3639857,0.0
-5.690385269734709,0.0057694134,223783.38461538462,0.0025205358,-81.15384615384616,0.0025205358,53.28389747216129,0.19551055,4.076923076923077,50.65384615384615,5.923076923076923,23458,121359.05477714539,14.839766601750123,85.16023339824984,54.63461538461539,3649910,0.0
-6.115345631265233,0.00439422,228707.26530612246,0.0022800148,-93.06122448979592,0.0022800148,54.44861266497046,0.17760246,3.693877551020408,49.38775510204081,6.3061224489795915,23507,121639.79861950874,16.64324663849512,83.3567533615049,55.83673469387755,3659839,0.0
-6.603910525483487,0.0074622435,230880.6530612245,0.0037325202,-103.46938775510205,0.0037325202,54.951738883054965,0.18935005,4.836734693877551,48.857142857142854,5.163265306122449,23556,121927.20098590851,18.24282365417015,81.75717634582986,56.36734693877551,3670000,0.0
-5.715110075116002,0.0046053515,226533.8775510204,0.0018500583,-88.16326530612245,0.0018500583,53.947515630795046,0.180359,4.204081632653061,49.91836734693877,5.795918367346939,23605,122210.85520124435,16.089256251122286,83.9107437488777,55.30612244897959,3679889,0.0
-5.35944011111343,0.0059580235,223395.84,0.002485744,-76.8,0.002485744,53.17808162634097,0.18946543,5.52,50.78,4.48,23655,122501.26784801483,14.218716019275947,85.78128398072404,54.54,3689948,0.0
-5.516482157273552,0.009110258,228430.76923076922,0.0036997553,-75.96153846153847,0.0036997553,54.422805536209275,0.21361652,6.423076923076923,49.38461538461539,3.576923076923077,23707,122788.49700379372,13.582882122748469,86.41711787725154,55.76923076923077,3699942,0.0
-8.544264122197609,0.0052183364,238369.39130434784,0.0023514575,-145.43478260869566,0.0023514575,56.71210632130303,0.19033799,4.913043478260869,46.95652173913044,5.086956521739131,23753,123066.11165094376,24.132568474276567,75.86743152572345,58.19565217391305,3709873,0.0
-7.631406027343025,0.00720515,239348.86956521738,0.002659812,-130.8695652173913,0.002659812,56.966766883240425,0.16450118,4.021739130434782,46.65217391304348,5.978260869565218,23799,123339.85086655617,21.697272272771617,78.30272772722839,58.43478260869565,3719828,0.0
-7.448359069460416,0.007017629,228068.7659574468,0.0031619521,-123.61702127659575,0.0031619521,54.27674059669243,0.16302423,2.978723404255319,49.59574468085106,7.0212765957446805,23846,123607.73717403412,22.131987981955227,77.8680120180448,55.680851063829785,3729999,0.0
-6.945764364991684,0.0062838495,231554.72340425532,0.0026280335,-112.34042553191489,0.0026280335,55.1517035356286,0.17177002,3.1702127659574466,48.59574468085106,6.829787234042553,23893,123867.64051580429,19.670612750363404,80.32938724963658,56.53191489361702,3739847,0.0
-5.8398315194619785,0.007267541,231765.33333333334,0.0027925752,-92.91666666666667,0.0027925752,55.1324691215141,0.18620844,3.1458333333333335,48.6875,6.854166666666667,23941,124122.54647994041,16.046402522176482,83.9535974778235,56.583333333333336,3749784,0.0
-6.305183121384205,0.009949112,234809.4693877551,0.006117438,-103.26530612244898,0.006117438,55.89554627695725,0.19715223,4.448979591836735,47.816326530612244,5.551020408163265,23990,124386.86545562744,17.568150559071064,82.43184944092896,57.326530612244895,3759897,0.0
-9.409619609781837,0.0059113186,239300.92307692306,0.0021917918,-142.8846153846154,0.0021917918,56.9502491119544,0.1838412,3.423076923076923,46.69230769230769,6.576923076923077,24042,124663.89851498604,22.864640844848477,77.13535915515152,58.42307692307692,3769904,0.0
-5.868010426967651,0.00568991,229148.44444444444,0.0021198404,-85.92592592592592,0.0021198404,54.53705787444709,0.1984254,4.481481481481482,49.31481481481482,5.518518518518518,24096,124936.3747677803,15.357993026696152,84.64200697330385,55.94444444444444,3779915,0.0
-7.693076789537754,0.0065658246,232243.2,0.0034182612,-119.2,0.0034182612,55.23813611027509,0.20409746,4.18,48.58,5.82,24146,125220.18962168694,20.40471289922077,79.5952871007792,56.7,3789951,0.0
-5.489563556613699,0.006923291,232211.6923076923,0.0034233008,-81.15384615384616,0.0034233008,55.2932928220277,0.20323068,4.3076923076923075,48.46153846153846,5.6923076923076925,24198,125498.66895318031,14.064598268878372,85.9354017311216,56.69230769230769,3799874,0.0
-5.590669200541939,0.005829806,232749.17647058822,0.0023275022,-84.70588235294117,0.0023275022,55.426971899111535,0.18617515,3.1176470588235294,48.31372549019608,6.882352941176471,24249,125777.2382338047,14.95406907572501,85.04593092427501,56.8235294117647,3809830,0.0
-5.4687659825031005,0.0069859424,227643.07692307694,0.0027347803,-80.96153846153847,0.0027347803,54.201135118998245,0.19633609,4.230769230769231,49.65384615384615,5.769230769230769,24301,126048.90046310425,14.448069821081525,85.55193017891847,55.57692307692308,3819934,0.0
-6.941583840773202,0.0060876766,234837.33333333334,0.0029097635,-115.41666666666667,0.0029097635,55.94214795763252,0.19932291,3.5,47.729166666666664,6.5,24349,126324.89570879936,19.718668002295477,80.28133199770453,57.333333333333336,3829943,0.0
-7.952890123059522,0.0060359584,243456.0,0.0017528803,-138.95833333333334,0.0017528803,57.908896671931615,0.14411731,3.2291666666666665,45.666666666666664,6.770833333333333,24397,126582.93857073784,22.975317873288173,77.02468212671184,59.4375,3839889,0.0
-7.310005698918092,0.0059842695,237317.22448979592,0.0022414722,-115.51020408163265,0.0022414722,56.5228538480409,0.1618929,3.4081632653061225,47.10204081632653,6.591836734693878,24446,126833.83329725266,19.621588656794316,80.37841134320568,57.93877551020408,3849834,0.0
-6.346052911716875,0.0046978667,234618.88,0.002257426,-101.8,0.002257426,55.82436211602147,0.15874006,2.94,47.92,7.06,24496,127086.23285889626,17.43735848637741,82.56264151362258,57.28,3859906,0.0
-6.748708533902886,0.0060934993,232468.89795918367,0.0024807379,-114.89795918367346,0.0024807379,55.326106391955584,0.16242105,2.4285714285714284,48.44897959183673,7.571428571428571,24545,127343.30025434494,19.403304348970106,80.59669565102988,56.755102040816325,3869860,0.0
-7.243925580600586,0.0053692316,232668.86274509804,0.002155761,-118.03921568627452,0.002155761,55.39245352371207,0.171365,2.215686274509804,48.35294117647059,7.784313725490196,24596,127609.54871535301,20.25882046531869,79.74117953468132,56.80392156862745,3879990,0.0
-5.479875692382525,0.0059282733,228171.29411764705,0.0025364521,-80.19607843137256,0.0025364521,54.31190710644945,0.18532771,3.764705882352941,49.549019607843135,6.235294117647059,24647,127879.80606031418,14.385346570684934,85.61465342931507,55.705882352941174,3889866,0.0
-5.855071842648087,0.005941532,229456.3137254902,0.0029857857,-84.90196078431373,0.0029857857,54.635964921006035,0.19334576,4.137254901960785,49.1764705882353,5.862745098039215,24698,128149.82369685173,15.044519949351297,84.95548005064869,56.01960784313726,3900000,0.0
-6.092150739116328,0.0070661744,228352.0,0.0029011962,-92.70833333333333,0.0029011962,54.36628794810024,0.19042145,4.145833333333333,49.479166666666664,5.854166666666667,24746,128423.12624764442,16.213912073887844,83.78608792611213,55.75,3909809,0.0
-4.7715041404750815,0.0053013475,227082.24,0.0023294156,-70.8,0.0023294156,54.049719123779624,0.17716864,3.74,49.84,6.26,24796,128700.98611474037,12.659949299540799,87.34005070045922,55.44,3919812,0.0
-6.688115871249037,0.0071592494,225865.14285714287,0.0028287666,-106.12244897959184,0.0028287666,53.75155804054997,0.19288605,4.040816326530612,50.16326530612245,5.959183673469388,24845,128990.91020989418,18.637263833249257,81.36273616675072,55.142857142857146,3929961,0.0
-5.241440058506033,0.005789653,223232.0,0.0027874347,-77.0,0.0027874347,53.111366252952855,0.21223375,5.02,50.88,4.98,24895,129272.52303814888,14.047970980237716,85.95202901976228,54.5,3939966,0.0
-4.719801550941534,0.006148623,229376.0,0.002649495,-69.2156862745098,0.002649495,54.6000628477807,0.19993277,5.117647058823529,49.23529411764706,4.882352941176471,24946,129550.76356220245,12.29309975882266,87.70690024117735,56.0,3949919,0.0
-5.857958427457918,0.0057275733,225614.3673469388,0.0026269238,-90.20408163265306,0.0026269238,53.70523573468652,0.19852619,4.020408163265306,50.204081632653065,5.979591836734694,24995,129828.7008137703,16.12402560653325,83.87597439346675,55.08163265306123,3959819,0.0
-5.097811704013557,0.005493623,229376.0,0.0024568113,-76.73469387755102,0.0024568113,54.59135980033849,0.20352313,4.918367346938775,49.244897959183675,5.081632653061225,25044,130105.2030339241,13.63350643714654,86.36649356285344,56.0,3969842,0.0
-5.600502896356444,0.006936705,230964.24489795917,0.0032348838,-82.04081632653062,0.0032348838,54.98955973087164,0.1971954,4.36734693877551,48.795918367346935,5.63265306122449,25093,130377.56083273888,14.40927659258848,85.5907234074115,56.38775510204081,3979828,0.0
-5.0248858668868825,0.006847002,236523.92156862744,0.00403612,-74.70588235294117,0.00403612,56.31526971737464,0.20515035,4.254901960784314,47.35294117647059,5.745098039215686,25144,130644.69833016396,12.653375680572458,87.3466243194275,57.745098039215684,3989936,0.0
-5.683974796800096,0.005741471,232218.1224489796,0.0037518705,-85.71428571428571,0.0037518705,55.23767000205948,0.22109957,4.142857142857143,48.57142857142857,5.857142857142857,25193,130917.31197214127,14.72980460000635,85.27019539999365,56.69387755102041,3999864,0.0
-5.372427176134676,0.007336553,231464.1568627451,0.0032323133,-78.82352941176471,0.0032323133,55.119575115752035,0.21592993,4.392156862745098,48.64705882352941,5.607843137254902,25244,131183.30041527748,13.992685888789966,86.00731411121004,56.509803921568626,4009979,0.0
-5.676839628824584,0.0068999426,230797.0612244898,0.0030876622,-93.06122448979592,0.0030876622,54.92177990236879,0.20643637,3.4693877551020407,48.89795918367347,6.530612244897959,25293,131451.07375526428,16.418173103090897,83.5818268969091,56.3469387755102,4019975,0.0
-4.662934165686485,0.0052563273,225530.77551020408,0.0026305232,-68.16326530612245,0.0026305232,53.678254400924054,0.2008298,4.510204081632653,50.244897959183675,5.489795918367347,25342,131708.86852431297,12.329150100208057,87.67084989979193,55.06122448979592,4029814,0.0
-6.114740602658545,0.0054588723,233722.77551020408,0.0025606959,-104.08163265306122,0.0025606959,55.67524431980901,0.20399484,3.5306122448979593,48.02040816326531,6.469387755102041,25391,131969.83316588402,17.66575848428624,82.33424151571379,57.06122448979592,4039908,0.0
-6.933358673316788,0.0063089295,231118.97872340426,0.003241257,-110.63829787234043,0.003241257,55.06219345102363,0.20994781,3.0425531914893615,48.680851063829785,6.957446808510638,25438,132229.27137422562,19.30646717993799,80.69353282006202,56.42553191489362,4049801,0.0
-7.604289850697157,0.006241084,232277.33333333334,0.0025733972,-130.0,0.0025733972,55.29005696844353,0.20117809,2.9375,48.479166666666664,7.0625,25486,132491.74509382248,22.768697038457802,77.2313029615422,56.708333333333336,4059803,0.0
-6.3509048943613156,0.006027208,232636.08163265305,0.0026188106,-102.44897959183673,0.0026188106,55.36760272561239,0.19737898,3.6122448979591835,48.40816326530612,6.387755102040816,25535,132748.92535328865,17.930956895840072,82.06904310415992,56.795918367346935,4069827,0.0
-6.871082573101332,0.006127688,233472.0,0.0022830237,-115.41666666666667,0.0022830237,55.59467529314342,0.18797037,3.125,48.125,6.875,25583,133016.55445504189,19.64464971685601,80.35535028314398,57.0,4079811,0.0
-6.968665802955108,0.006039777,230277.12,0.0025426685,-111.0,0.0025426685,54.811195636602314,0.18139437,3.8,49.0,6.2,25633,133293.4463531971,19.27877494369155,80.72122505630846,56.22,4089857,0.0
-6.79492286292144,0.005526245,231245.91304347827,0.0029490027,-115.0,0.0029490027,55.066740580499555,0.1844913,3.1956521739130435,48.69565217391305,6.804347826086956,25679,133566.00761556625,20.081127498119397,79.9188725018806,56.45652173913044,4099915,0.0
-5.280908370731149,0.0061409245,227202.61224489796,0.0036571496,-79.38775510204081,0.0036571496,54.11259310476329,0.19122058,4.73469387755102,49.734693877551024,5.26530612244898,25728,133839.08217954636,14.231491338085865,85.76850866191415,55.46938775510204,4109959,0.0
-5.382726769389207,0.0062262835,229108.86956521738,0.0024158552,-86.30434782608695,0.0024158552,54.53395484647154,0.18775709,3.8043478260869565,49.30434782608695,6.195652173913044,25774,134113.75371909142,15.259324599502525,84.74067540049747,55.93478260869565,4119845,0.0
-4.972076864469673,0.0076380605,231669.76,0.0028031473,-74.4,0.0028031473,55.20488221799666,0.19134936,4.54,48.52,5.46,25824,134389.7828629017,13.200691724283834,86.79930827571617,56.56,4129862,0.0
-6.431575622859665,0.007288219,235214.97872340426,0.0032717083,-112.12765957446808,0.0032717083,56.016725573823294,0.18276508,3.276595744680851,47.659574468085104,6.723404255319149,25871,134662.0258846283,19.142402211699256,80.85759778830075,57.42553191489362,4139888,0.0
-7.07474459950528,0.006935868,232803.26530612246,0.002744558,-118.9795918367347,0.002744558,55.4029398711042,0.16924961,3.7346938775510203,48.36734693877551,6.26530612244898,25920,134938.31994628906,20.35997396579001,79.64002603420997,56.83673469387755,4149885,0.0
-5.2613022233678866,0.0062969835,226263.04,0.0025358896,-73.6,0.0025358896,53.82953191599689,0.1952311,4.94,50.1,5.06,25970,135216.54808354378,13.410119935003575,86.58988006499641,55.24,4159958,0.0
-5.576038476319106,0.0039050835,231096.32,0.0018781113,-88.8,0.0018781113,55.031620457759246,0.17978668,3.44,48.74,6.56,26020,135485.54128932953,15.537237562017978,84.46276243798202,56.42,4169848,0.0
-7.487683244582205,0.0069218776,235143.83673469388,0.0045061433,-133.6734693877551,0.0045061433,55.958912759514135,0.16785698,3.36734693877551,47.755102040816325,6.63265306122449,26069,135757.7896361351,22.48212765318096,77.51787234681908,57.40816326530612,4179961,0.0
-5.065504607366709,0.0054195714,224582.8085106383,0.0033386643,-77.87234042553192,0.0033386643,53.460222322391445,0.18823598,3.595744680851064,50.46808510638298,6.404255319148936,26116,136032.01950883865,14.13629311276235,85.86370688723763,54.829787234042556,4189895,0.0
-4.357754866191902,0.005572078,226002.82352941178,0.0027055934,-60.98039215686274,0.0027055934,53.75526699946986,0.19662115,4.568627450980392,50.19607843137255,5.431372549019608,26167,136310.01854491234,11.040494096313378,88.95950590368662,55.1764705882353,4199828,0.0
-4.398366699743149,0.00538262,225363.5918367347,0.0028639606,-69.59183673469387,0.0028639606,53.647273697494235,0.18744972,4.183673469387755,50.265306122448976,5.816326530612245,26216,136596.0920841694,12.53321300230897,87.46678699769103,55.02040816326531,4209855,0.0
-4.84864376337232,0.0061935787,224109.7142857143,0.0021032505,-70.40816326530613,0.0021032505,53.36822104174706,0.18095882,5.204081632653061,50.55102040816327,4.795918367346939,26265,136872.57195353508,12.829654288932423,87.1703457110676,54.714285714285715,4219844,0.0
-5.323381916313398,0.006635526,222939.42857142858,0.0021724817,-77.95918367346938,0.0021724817,53.09718351209855,0.1843881,5.224489795918367,50.83673469387755,4.775510204081633,26314,137155.31953406334,14.017285580549327,85.98271441945066,54.42857142857143,4229919,0.0
-5.058364467958664,0.0062248525,225280.0,0.0029377649,-72.76595744680851,0.0029377649,53.64356111113802,0.19945925,4.319148936170213,50.255319148936174,5.680851063829787,26361,137440.7624144554,13.155519374796295,86.84448062520372,55.0,4239879,0.0
-4.9934701605914285,0.011047976,231549.38775510204,0.003455231,-71.22448979591837,0.003455231,55.12687450262431,0.21001348,6.142857142857143,48.6530612244898,3.857142857142857,26410,137728.10721087456,12.255395976766179,87.74460402323383,56.53061224489796,4249997,0.0
-8.19532912191889,0.0062701283,244326.4,0.0025216613,-153.5,0.0025216613,58.1466138684216,0.18905127,4.025,45.375,5.975,26450,137989.9922170639,24.49890539283235,75.50109460716764,59.65,4259819,0.0
-10.700674408934294,0.0067649786,245213.86666666667,0.0026785473,-190.0,0.0026785473,58.38816858405682,0.16121888,3.2222222222222223,45.08888888888889,6.777777777777778,26495,138253.98977398872,29.61783288123921,70.38216711876082,59.86666666666667,4269866,0.0
-6.891277385290871,0.0060065906,234123.63636363635,0.0024918918,-117.95454545454545,0.0024918918,55.728269823204684,0.16695066,3.9545454545454546,48.0,6.045454545454546,26539,138511.53425264359,19.855797800917255,80.14420219908274,57.15909090909091,4279944,0.0
-6.49039977273009,0.007693449,231424.0,0.0030045866,-103.18181818181819,0.0030045866,55.082478089956474,0.18875608,5.25,48.70454545454545,4.75,26583,138775.81294989586,18.023614512589983,81.97638548741,56.5,4289973,0.0
-9.047406682211358,0.006688083,232043.16279069768,0.0025947015,-149.30232558139534,0.0025947015,55.21286794315002,0.18050078,3.488372093023256,48.58139534883721,6.511627906976744,26626,139045.16358923912,25.39589690433218,74.60410309566782,56.651162790697676,4299896,0.0
-7.07320352440668,0.005106698,232594.2857142857,0.002509827,-119.52380952380952,0.002509827,55.394381918062564,0.18472184,4.642857142857143,48.333333333333336,5.357142857142857,26668,139312.8794951439,20.092645538521943,79.90735446147802,56.785714285714285,4309916,0.0
-7.806328956442551,0.0047941282,226918.4,0.0020869279,-136.0,0.0020869279,53.994651250861,0.18585657,4.4,49.9,5.6,26708,139589.7070465088,24.004555742550668,75.99544425744935,55.4,4319780,0.0
-5.7006049361681965,0.0076904125,223946.41860465117,0.0028464578,-88.13953488372093,0.0028464578,53.31981863549888,0.19802453,4.209302325581396,50.604651162790695,5.790697674418604,26751,139860.07099580765,16.270867414251654,83.72913258574833,54.674418604651166,4329900,0.0
-7.529859462757431,0.0056722243,224480.78048780488,0.0024091254,-123.90243902439025,0.0024091254,53.45926187112725,0.19210316,4.317073170731708,50.4390243902439,5.682926829268292,26792,140138.00260829926,22.31687217778779,77.68312782221223,54.80487804878049,4339806,0.0
-6.395825027138563,0.0065366747,222993.86046511628,0.0035384558,-107.44186046511628,0.0035384558,53.05562856762608,0.19072413,4.465116279069767,50.93023255813954,5.534883720930233,26835,140421.16430687904,19.460994322463268,80.53900567753672,54.44186046511628,4349891,0.0
-10.650845201700108,0.006474968,235724.8,0.0027994683,-185.75,0.0027994683,56.08780335818066,0.17570521,4.6,47.625,5.4,26875,140694.29411172867,29.925934657007843,70.07406534299216,57.55,4359734,0.0
-6.40597708557642,0.0073967385,226060.19047619047,0.002731386,-100.0,0.002731386,53.82837105205063,0.1909919,4.571428571428571,50.04761904761905,5.428571428571429,26917,140967.80573010445,18.28601148896766,81.71398851103235,55.19047619047619,4369807,0.0
-5.772405083916349,0.006202311,227684.1739130435,0.0028781907,-87.17391304347827,0.0028781907,54.204077283564125,0.1896605,4.195652173913044,49.65217391304348,5.804347826086956,26963,141241.89535975456,15.77000206979635,84.22999793020365,55.58695652173913,4379908,0.0
-5.938648738621669,0.004933067,236823.27272727274,0.0018163852,-96.81818181818181,0.0018163852,56.39397430058114,0.18289919,4.431818181818182,47.25,5.568181818181818,27007,141512.13934898376,16.668486946427848,83.33151305357214,57.81818181818182,4389921,0.0
-5.436453964588301,0.0059784167,233927.11111111112,0.0026889953,-86.44444444444444,0.0026889953,55.674425026395745,0.1857959,4.733333333333333,48.06666666666667,5.266666666666667,27052,141779.76316976547,15.114860952983587,84.8851390470164,57.111111111111114,4399847,0.0
-6.477599111893174,0.0072277538,238933.33333333334,0.003059514,-106.88888888888889,0.003059514,56.85232645549869,0.18592605,5.311111111111111,46.8,4.688888888888889,27097,142042.61624407768,18.305317787282544,81.69468221271745,58.333333333333336,4409845,0.0
-7.920083598470474,0.007950402,238711.06976744186,0.004762911,-139.7674418604651,0.004762911,56.825962689041255,0.17662418,5.162790697674419,46.7906976744186,4.837209302325581,27140,142317.6250591278,23.515847672827242,76.48415232717275,58.27906976744186,4419822,0.0
-5.398379018433721,0.006232367,229655.27272727274,0.002474273,-85.9090909090909,0.002474273,54.663491674660456,0.17160541,4.7272727272727275,49.15909090909091,5.2727272727272725,27184,142587.30059337616,15.3880373787039,84.61196262129607,56.06818181818182,4429876,0.0
-6.0351474698387,0.005662715,233472.0,0.002580737,-89.55555555555556,0.002580737,55.57886692929078,0.17814445,5.377777777777778,48.15555555555556,4.622222222222222,27229,142856.16828083992,15.567403863436995,84.43259613656299,57.0,4439859,0.0
-5.376949745317389,0.0046537714,233555.5918367347,0.0028119276,-75.10204081632654,0.0028119276,55.62619949509565,0.19307609,5.836734693877551,48.08163265306123,4.163265306122449,27278,143127.68760037422,13.17068415969694,86.82931584030307,57.02040816326531,4449970,0.0
-5.786300021117625,0.0073570106,232050.9387755102,0.003228387,-83.87755102040816,0.003228387,55.26183361508964,0.2085239,5.183673469387755,48.48979591836735,4.816326530612245,27327,143392.30285286903,14.944372717646054,85.05562728235394,56.6530612244898,4459953,0.0
