EpisodesSoFar,TtR,AttNC,entropy,Fce,TimestepsSoFar,optimgain,AttC,surrgain,MtR,meankl,TimeElapsed,entloss
16138,2498.75,10.0,-0.13066295,0.9994999999999999,3949872,0.0011903706,0.0,0.0011903706,142.82852174911756,0.0077492897,22018.86101770401,0.0
16178,2499.75,10.0,-0.06360741,0.9999,3959872,0.0010847099,0.0,0.0010847099,142.86657768776095,0.0074462453,22062.113535642624,0.0
16218,2500.0,10.0,-0.09399409,1.0,3969872,0.00044966186,0.0,0.00044966186,142.8784238871937,0.004039477,22105.40610384941,0.0
16258,2499.5,10.0,-0.032776464,0.9998000000000001,3979872,0.000653111,0.0,0.000653111,142.85206200466305,0.0050596674,22149.56930756569,0.0
16298,2500.0,10.0,-0.04870756,1.0,3989872,0.00043540116,0.0,0.00043540116,142.8784238871937,0.0017382315,22192.726994991302,0.0
16338,2500.0,10.0,-0.094657265,1.0,3999872,0.0008023265,0.0,0.0008023265,142.8784238871937,0.005232751,22236.12022948265,0.0
16378,2500.0,10.0,-0.08113007,1.0,4009872,0.00026750247,0.0,0.00026750247,142.8784238871937,0.0066600963,22279.261103630066,0.0
16418,2499.5,10.0,-0.03891945,0.9998000000000001,4019872,0.00056799495,0.0,0.00056799495,142.84966781628117,0.0034722637,22322.42182278633,0.0
16458,2499.25,10.0,0.034933083,0.9997,4029872,0.0010521887,0.0,0.0010521887,142.82957203065644,0.006357496,22365.784375429153,0.0
16498,2498.75,10.0,0.052295394,0.9994999999999999,4039872,0.0004906709,0.0,0.0004906709,142.80440426046107,0.00570496,22408.959156274796,0.0
16538,2499.5,10.0,0.051070873,0.9998000000000001,4049872,0.00046541917,0.0,0.00046541917,142.84544842925393,0.002114999,22452.125446558,0.0
16578,2499.75,10.0,0.004889551,0.9999,4059872,0.00048367874,0.0,0.00048367874,142.86327962628138,0.0040081735,22495.24151825905,0.0
16618,2498.25,10.0,-0.06496452,0.9993000000000002,4069872,0.0007012059,0.0,0.0007012059,142.75723151286033,0.0061092274,22538.4055621624,0.0
16658,2499.25,10.0,-0.10050439,0.9997000000000001,4079872,0.00058192766,0.0,0.00058192766,142.84907575403264,0.00321897,22581.418506383896,0.0
16698,2500.0,10.0,-0.1764469,1.0,4089872,0.0010114782,0.0,0.0010114782,142.8784238871937,0.0069341785,22624.76296067238,0.0
16738,2500.0,10.0,-0.16805851,1.0,4099872,0.00043024018,0.0,0.00043024018,142.8784238871937,0.0041235695,22667.87854909897,0.0
16778,2500.0,10.0,-0.21950203,1.0,4109872,0.0006109733,0.0,0.0006109733,142.8784238871937,0.009853786,22712.9402487278,0.0
16818,2500.0,10.0,-0.14341736,1.0,4119872,0.00091771263,0.0,0.00091771263,142.8784238871937,0.007628479,22756.388647556305,0.0
16858,2500.0,10.0,-0.17299871,1.0,4129872,0.00036500653,0.0,0.00036500653,142.8784238871937,0.0064186407,22800.330379486084,0.0
16898,2500.0,10.0,-0.12420139,1.0,4139872,0.0006409446,0.0,0.0006409446,142.8784238871937,0.0037983984,22843.458346128464,0.0
16938,2500.0,10.0,-0.13009587,1.0,4149872,0.00050251273,0.0,0.00050251273,142.8784238871937,0.0038697491,22886.554965496063,0.0
16978,2500.0,10.0,-0.12507102,1.0,4159872,0.00041771913,0.0,0.00041771913,142.8784238871937,0.004835229,22929.72629570961,0.0
17018,2500.0,10.0,-0.11902117,1.0,4169872,0.00020956877,0.0,0.00020956877,142.8784238871937,0.008121699,22972.495006799698,0.0
17058,2499.5,10.0,-0.09662875,0.9998000000000001,4179872,0.00093200913,0.0,0.00093200913,142.85003691735764,0.005334625,23015.34397172928,0.0
17098,2499.25,10.0,-0.045494188,0.9997,4189872,0.0008185082,0.0,0.0008185082,142.84276675459424,0.0068061766,23058.04408144951,0.0
17138,2499.75,10.0,0.035005532,0.9998999999999999,4199872,0.000928693,0.0,0.000928693,142.859542559467,0.007472263,23101.406848430634,0.0
17178,2499.5,10.0,0.021317579,0.9998000000000001,4209872,0.00083458726,0.0,0.00083458726,142.84848643718178,0.004200996,23144.610187530518,0.0
17218,2499.5,10.0,-0.021860806,0.9997999999999999,4219872,0.00058008253,0.0,0.00058008253,142.84374571054104,0.003635832,23187.452306985855,0.0
17258,2500.0,10.0,0.018616922,1.0,4229872,0.000504337,0.0,0.000504337,142.8784238871937,0.002379864,23230.376105070114,0.0
17298,2499.75,10.0,0.003967685,0.9998999999999999,4239872,0.0010751002,0.0,0.0010751002,142.85877002600154,0.0093804505,23273.317071199417,0.0
17338,2499.75,10.0,0.001831174,0.9999,4249872,0.0011917563,0.0,0.0011917563,142.87049110556268,0.0072022066,23316.14687538147,0.0
17378,2498.5,10.0,0.048761766,0.9994,4259872,0.00042484657,0.0,0.00042484657,142.78519844670032,0.0033759896,23358.97614955902,0.0
17418,2499.5,10.0,0.10824097,0.9998000000000001,4269872,0.0006076375,0.0,0.0006076375,142.83979964010376,0.0050798487,23401.922247171402,0.0
17458,2498.5,10.0,0.15263328,0.9994,4279872,0.0005590205,0.0,0.0005590205,142.7915447442395,0.003916136,23444.696712493896,0.0
17498,2498.0,10.0,0.11952922,0.9991999999999999,4289872,0.00063817285,0.0,0.00063817285,142.77764089124884,0.0047360323,23487.969393253326,0.0
17538,2499.5,10.0,0.06396477,0.9998000000000001,4299872,0.00048703773,0.0,0.00048703773,142.85941110802924,0.0057279808,23530.771587133408,0.0
17578,2499.5,10.0,0.07185447,0.9998000000000001,4309872,0.000740544,0.0,0.000740544,142.8365522594841,0.008091307,23573.58412384987,0.0
17618,2497.75,10.0,0.12192024,0.9991000000000001,4319872,0.001029443,0.0,0.001029443,142.74526836768854,0.006847319,23616.42311668396,0.0
17658,2496.5,10.0,0.18549477,0.9985999999999999,4329872,0.00061227684,0.0,0.00061227684,142.6571115359383,0.00569019,23660.24849009514,0.0
17698,2492.25,10.0,0.24387003,0.9969000000000001,4339872,0.0009882739,0.0,0.0009882739,142.43970088993697,0.0061418703,23703.631898403168,0.0
17738,2481.0,10.0,0.19314542,0.9924,4349872,0.0007624465,0.0,0.0007624465,141.8825034422336,0.0054135313,23746.9366209507,0.0
17778,2486.5,10.0,0.20930627,0.9946000000000002,4359872,0.00055154023,0.0,0.00055154023,142.11180101397292,0.0022236826,23790.108219861984,0.0
17818,2483.0,10.0,0.18564516,0.9931999999999999,4369872,0.0011954034,0.0,0.0011954034,141.9655683917129,0.0067615747,23833.689839363098,0.0
17858,2483.5,10.0,0.18346484,0.9934,4379872,0.0007871077,0.0,0.0007871077,141.93517818012424,0.0035682307,23877.32678079605,0.0
17898,2483.25,10.0,0.13555318,0.9932999999999998,4389872,0.0006777024,0.0,0.0006777024,141.9864474028395,0.0054220716,23920.65414428711,0.0
17938,2490.25,10.0,0.09580744,0.9960999999999999,4399872,0.0004778056,0.0,0.0004778056,142.33934943907707,0.00591375,23964.19942331314,0.0
17978,2495.0,10.0,0.12002819,0.9979999999999999,4409872,0.0005183304,0.0,0.0005183304,142.60197493107418,0.003254817,24007.642152309418,0.0
18018,2489.5,10.0,0.10259318,0.9957999999999997,4419872,0.00035995292,0.0,0.00035995292,142.27944998632123,0.0050114677,24050.049717903137,0.0
18058,2493.5,10.0,0.09315484,0.9974000000000001,4429872,0.0009139186,0.0,0.0009139186,142.51148956561366,0.003546665,24092.989767074585,0.0
18098,2492.0,10.0,0.033047274,0.9968,4439872,0.00075663603,0.0,0.00075663603,142.4396761939076,0.0053314343,24136.640040397644,0.0
18138,2495.5,10.0,0.033857346,0.9981999999999998,4449872,0.00052826374,0.0,0.00052826374,142.61809766138634,0.0019991302,24179.83979153633,0.0
18178,2492.5,10.0,0.040378578,0.9970000000000001,4459872,0.0008212772,0.0,0.0008212772,142.48918126534903,0.0026949763,24223.126103639603,0.0
18218,2491.0,10.0,0.07580105,0.9964000000000001,4469872,0.00071104063,0.0,0.00071104063,142.410842373716,0.0056288233,24266.41898417473,0.0
18258,2493.5,10.0,0.09675674,0.9974000000000001,4479872,0.0004644347,0.0,0.0004644347,142.60432573876687,0.0039163805,24309.866415023804,0.0
18298,2492.0,10.0,0.01994993,0.9967999999999998,4489872,0.0011983647,0.0,0.0011983647,142.4851947772422,0.008578484,24353.395317316055,0.0
18338,2491.75,10.0,0.026390642,0.9967,4499872,0.0010604378,0.0,0.0010604378,142.43202785735767,0.007518572,24397.237393140793,0.0
18378,2493.5,10.0,0.042917367,0.9974000000000001,4509872,0.0007752439,0.0,0.0007752439,142.51643482516596,0.0050051613,24440.350523233414,0.0
18418,2492.25,10.0,0.024515351,0.9968999999999999,4519872,0.0005816911,0.0,0.0005816911,142.4132874589128,0.0040902803,24483.879458665848,0.0
18458,2493.75,10.0,0.057716034,0.9974999999999999,4529872,0.0006673009,0.0,0.0006673009,142.5310027043246,0.0036200809,24527.103456258774,0.0
18498,2494.75,10.0,0.05045202,0.9978999999999999,4539872,0.0008958958,0.0,0.0008958958,142.61485275862486,0.004391266,24570.25648665428,0.0
18538,2489.5,10.0,0.04008521,0.9958,4549872,0.00071146776,0.0,0.00071146776,142.23249247163568,0.0048241336,24613.69465970993,0.0
18578,2494.25,10.0,0.06729889,0.9976999999999998,4559872,0.00056998094,0.0,0.00056998094,142.53408899821858,0.004826624,24656.706122398376,0.0
18618,2494.75,10.0,0.12782528,0.9978999999999999,4569872,0.00053440896,0.0,0.00053440896,142.56420421938665,0.0059587867,24699.438524723053,0.0
18658,2496.5,10.0,0.070589885,0.9985999999999999,4579872,0.00093417574,0.0,0.00093417574,142.68255151889056,0.0075641396,24742.10745382309,0.0
18698,2495.5,10.0,0.11297068,0.9982000000000001,4589872,0.0005011607,0.0,0.0005011607,142.62533207435857,0.005654456,24784.77508997917,0.0
18738,2490.75,10.0,0.1235027,0.9963,4599872,0.000988024,0.0,0.000988024,142.34214341456564,0.005801349,24827.63319826126,0.0
18778,2480.75,10.0,0.09640423,0.9922999999999998,4609872,0.0005710145,0.0,0.0005710145,141.82890494665628,0.0027309293,24870.260397672653,0.0
18818,2483.25,10.0,0.14235903,0.9932999999999998,4619872,0.00084047345,0.0,0.00084047345,141.92533049383712,0.0047967555,24914.0930454731,0.0
18858,2488.0,10.0,0.10010822,0.9951999999999999,4629872,0.00074793474,0.0,0.00074793474,142.17670568668387,0.00639271,24959.20098543167,0.0
18898,2483.5,10.0,0.11732981,0.9933999999999997,4639872,0.00079661777,0.0,0.00079661777,141.96307912001015,0.0030605327,25002.284824848175,0.0
18938,2484.5,10.0,0.11838596,0.9938,4649872,0.0008065604,0.0,0.0008065604,142.00187169779744,0.0033701507,25045.257632493973,0.0
18978,2480.75,10.0,0.08749392,0.9923,4659872,0.000680106,0.0,0.000680106,141.7212626767901,0.0033322235,25088.608293533325,0.0
19018,2482.75,10.0,0.10919262,0.9930999999999999,4669872,0.00080214156,0.0,0.00080214156,141.997149648812,0.0062744566,25131.49909043312,0.0
19058,2487.0,10.0,0.102730565,0.9947999999999999,4679872,0.0005950821,0.0,0.0005950821,142.2268456356382,0.0024532245,25173.926788330078,0.0
19098,2485.75,10.0,0.17427051,0.9943000000000002,4689872,0.0006396755,0.0,0.0006396755,142.0850700738544,0.0064151613,25216.71912264824,0.0
19138,2478.5,10.0,0.19107054,0.9914,4699872,0.0008865219,0.0,0.0008865219,141.70627511221045,0.0065850704,25259.662579536438,0.0
19178,2487.0,10.0,0.12924731,0.9948,4709872,0.0006025333,0.0,0.0006025333,142.10134260650284,0.005336707,25302.623372077942,0.0
19218,2491.25,10.0,0.14338899,0.9965000000000002,4719872,0.0008479814,0.0,0.0008479814,142.38331026000316,0.0057568927,25345.1596326828,0.0
19258,2482.0,10.0,0.16523165,0.9928000000000001,4729872,0.0006219661,0.0,0.0006219661,141.8320048529702,0.0037349376,25388.356206417084,0.0
19298,2484.0,10.0,0.19165039,0.9935999999999998,4739872,0.0009057155,0.0,0.0009057155,141.98920978062432,0.0034131038,25431.556356668472,0.0
19338,2486.75,10.0,0.18347125,0.9946999999999999,4749872,0.00090077653,0.0,0.00090077653,142.1512834503481,0.005634016,25474.135984182358,0.0
19378,2490.25,10.0,0.16222562,0.9960999999999997,4759872,0.00047292543,0.0,0.00047292543,142.3356969351311,0.007033,25517.366889715195,0.0
19418,2495.0,10.0,0.116073065,0.998,4769872,0.00065420737,0.0,0.00065420737,142.6244451672049,0.006995671,25560.10206913948,0.0
19458,2497.5,10.0,0.16613065,0.9989999999999999,4779872,0.0011887971,0.0,0.0011887971,142.7245644503521,0.0051043755,25602.52792906761,0.0
19498,2496.75,10.0,0.1506517,0.9986999999999998,4789872,0.00055669073,0.0,0.00055669073,142.68946167156795,0.0023790468,25645.07223534584,0.0
19538,2497.75,10.0,0.111923166,0.9991000000000001,4799872,0.00063565536,0.0,0.00063565536,142.76198546503346,0.00684017,25687.600915193558,0.0
19578,2499.75,10.0,0.14407133,0.9999,4809872,0.000817528,0.0,0.000817528,142.8709541990877,0.0059558,25730.41256570816,0.0
19618,2497.5,10.0,0.09705357,0.999,4819872,0.001033264,0.0,0.001033264,142.73436885469988,0.008116455,25772.885563611984,0.0
19658,2500.0,10.0,0.17211744,1.0,4829872,0.000653116,0.0,0.000653116,142.8784238871937,0.0061256825,25815.813749074936,0.0
19698,2499.0,10.0,0.11819462,0.9996,4839872,0.0005273383,0.0,0.0005273383,142.8272793420681,0.0061782673,25858.54946756363,0.0
19738,2499.5,10.0,0.09727017,0.9997999999999999,4849872,0.00030410936,0.0,0.00030410936,142.84222204435954,0.007032404,25901.44227051735,0.0
19778,2499.5,10.0,0.07225311,0.9998000000000001,4859872,0.0008302402,0.0,0.0008302402,142.83329963772226,0.0069866516,25943.583920955658,0.0
19818,2500.0,10.0,0.11761462,1.0,4869872,0.00075587496,0.0,0.00075587496,142.8784238871937,0.0070683374,25985.4490878582,0.0
19858,2500.0,10.0,0.15736403,1.0,4879872,0.0003522699,0.0,0.0003522699,142.8784238871937,0.006334515,26027.72119808197,0.0
19898,2499.25,10.0,0.21196571,0.9997,4889872,0.0005630036,0.0,0.0005630036,142.8362711257314,0.005171673,26070.276576519012,0.0
19938,2496.75,10.0,0.27885073,0.9987000000000001,4899872,0.00094043853,0.0,0.00094043853,142.7061677929508,0.008329387,26112.833735466003,0.0
19978,2489.25,10.0,0.2414398,0.9957,4909872,0.00035964302,0.0,0.00035964302,142.25568841249932,0.0038041875,26155.500032901764,0.0
20018,2491.0,10.0,0.26386666,0.9964000000000001,4919872,0.00053803925,0.0,0.00053803925,142.35396447391105,0.0033685404,26198.203194379807,0.0
20058,2487.75,10.0,0.30911636,0.9951000000000001,4929872,0.0005433374,0.0,0.0005433374,142.24084751916547,0.005049815,26240.770617961884,0.0
20098,2473.25,10.0,0.3383907,0.9892999999999998,4939872,0.0008572834,0.0,0.0008572834,141.33755136697965,0.0067901635,26283.53700852394,0.0
20138,2457.5,10.0,0.29248053,0.9829999999999999,4949872,0.0005962657,0.0,0.0005962657,140.42989464902598,0.0061256737,26326.758267641068,0.0
20178,2477.0,10.0,0.3268891,0.9908000000000001,4959872,0.0005934934,0.0,0.0005934934,141.5431003481261,0.004764005,26369.343237161636,0.0
20218,2476.75,10.0,0.25509518,0.9907000000000001,4969872,0.00050668407,0.0,0.00050668407,141.4750139347635,0.0066638365,26411.94622015953,0.0
20258,2491.5,10.0,0.21505156,0.9965999999999997,4979872,0.00057162315,0.0,0.00057162315,142.402588763275,0.0048249653,26454.691043376923,0.0
20298,2496.25,10.0,0.21798168,0.9985000000000002,4989872,0.00088032335,0.0,0.00088032335,142.68435525623718,0.0052892542,26497.24716114998,0.0
20338,2496.0,10.0,0.22786953,0.9984,4999872,0.0005373018,0.0,0.0005373018,142.65479729578388,0.0019973756,26539.786952018738,0.0
