EpisodesSoFar,surrgain,AttC,TtR,TimeElapsed,entloss,meankl,optimgain,TimestepsSoFar,Fce,AttNC,entropy,MtR
10111,0.00012091561,0.0,2500.0,25835.758652687073,0.0,0.008933204,0.00012091561,2369879,1.0,10.0,0.060463026,142.8784238871937
10151,8.5058535e-05,0.0,2500.0,25931.73415374756,0.0,0.01017476,8.5058535e-05,2379879,1.0,10.0,-0.03712654,142.8784238871937
10191,5.1908874e-06,0.0,2500.0,26029.58606505394,0.0,0.008933067,5.1908874e-06,2389879,1.0,10.0,0.060462646,142.8784238871937
10231,0.00040882194,0.0,2500.0,26125.182349205017,0.0,0.01017476,0.00040882194,2399879,1.0,10.0,-0.03712706,142.8784238871937
10271,0.00010028935,0.0,2500.0,26221.505702733994,0.0,0.008933204,0.00010028935,2409879,1.0,10.0,0.06046293,142.8784238871937
10311,0.00029079377,0.0,2500.0,26319.126957178116,0.0,0.008933204,0.00029079377,2419879,1.0,10.0,0.15805212,142.8784238871937
10351,0.00038365895,0.0,2500.0,26411.065707445145,0.0,0.008933204,0.00038365895,2429879,1.0,10.0,0.2556448,142.8784238871937
10391,0.00014520933,0.0,2499.25,26503.752284526825,0.0,0.008933416,0.00014520933,2439879,0.9997000000000001,10.0,0.35323742,142.83895380838527
10431,0.0002712192,0.0,2498.5,26603.307639360428,0.0,0.010174781,0.0002712192,2449879,0.9994,10.0,0.2556448,142.78858698489984
10471,0.00071562594,0.0,2500.0,26702.40241241455,0.0,0.008933416,0.00071562594,2459879,1.0,10.0,0.35323742,142.8784238871937
10511,9.774247e-05,0.0,2499.75,26792.981554985046,0.0,0.008933102,9.774247e-05,2469879,0.9998999999999999,10.0,0.45082563,142.86807717854762
10551,0.0003457887,0.0,2498.5,26888.518941640854,0.0,0.010174871,0.0003457887,2479879,0.9994,10.0,0.35323033,142.80978184667305
10591,5.981529e-05,0.0,2499.0,26987.10034441948,0.0,0.008933196,5.981529e-05,2489879,0.9996,10.0,0.45082563,142.82155656231467
10631,0.000112659014,0.0,2494.5,27077.776847839355,0.0,0.008933196,0.000112659014,2499879,0.9978,10.0,0.54840946,142.55145100306316
10672,5.4472523e-05,0.24390243902439024,2431.7073170731705,27177.45827460289,0.0,0.01017476,5.4472523e-05,2509892,0.9815759849906192,9.75609756097561,0.45082566,138.99778168576253
10712,2.442277e-05,0.0,2498.25,27269.330638170242,0.0,0.008933204,2.442277e-05,2519892,0.9993000000000001,10.0,0.5484095,142.78131181100997
10754,0.00018794014,0.47619047619047616,2371.904761904762,27363.57550930977,0.0,0.008933204,0.00018794014,2529898,0.9487619047619047,9.523809523809524,0.64600194,135.56217118358268
10795,1.6255302e-05,0.24390243902439024,2423.6585365853657,27458.435616016388,0.0,0.01017476,1.6255302e-05,2539901,0.993560975609756,9.75609756097561,0.5484098,138.6125755368811
10835,0.00028936498,0.0,2490.75,27551.782284259796,0.0,0.008933102,0.00028936498,2549901,0.9963,10.0,0.64600194,142.30113794147786
10875,0.00017900148,0.0,2485.25,27640.897746562958,0.0,0.010174871,0.00017900148,2559901,0.9940999999999999,10.0,0.5484095,142.08297353668442
10915,0.00037384682,0.0,2495.25,27739.452029943466,0.0,0.010174781,0.00037384682,2569901,0.9981,10.0,0.45082566,142.62003407313827
10955,0.0003129764,0.0,2498.5,27832.39743089676,0.0,0.008933204,0.0003129764,2579901,0.9994000000000002,10.0,0.5484095,142.79050386312207
10996,7.207635e-05,0.24390243902439024,2434.1463414634145,27926.29165148735,0.0,0.010174751,7.207635e-05,2589904,0.9816910569105692,9.75609756097561,0.45082575,139.0938840893368
11036,0.00026169818,0.0,2497.5,28019.565568208694,0.0,0.010174863,0.00026169818,2599904,0.999,10.0,0.35323742,142.71277255906472
11076,0.00046398345,0.0,2499.75,28115.741728067398,0.0,0.008933196,0.00046398345,2609904,0.9998999999999999,10.0,0.45082566,142.86749066103638
11116,9.424973e-05,0.0,2497.5,28213.8398065567,0.0,0.008933102,9.424973e-05,2619904,0.9989999999999999,10.0,0.54840946,142.75909987753272
11156,0.0002731761,0.0,2492.75,28309.488798379898,0.0,0.008933204,0.0002731761,2629904,0.9970999999999997,10.0,0.645998,142.46391312811448
11196,0.00027090046,0.0,2485.0,28402.173441886902,0.0,0.008933102,0.00027090046,2639904,0.9940000000000001,10.0,0.7435914,142.0516528856562
11239,0.00029568892,0.7209302325581395,2290.0,28497.216010808945,0.0,0.010175116,0.00029568892,2649941,0.9374827229074474,9.279069767441861,0.64599794,131.02360691852425
11280,0.00015298558,0.4878048780487805,2379.756097560976,28594.490510463715,0.0,0.010174751,0.00015298558,2659811,0.9591111111111115,9.512195121951219,0.54840946,136.3906396191629
11320,6.2303254e-05,0.0,2492.75,28689.53340792656,0.0,0.010174863,6.2303254e-05,2669811,0.9971,10.0,0.45082527,142.43174792130063
11360,0.00028700786,0.0,2496.75,28781.988674879074,0.0,0.010174863,0.00028700786,2679811,0.9987,10.0,0.35323033,142.68115141112867
11400,0.00027168452,0.0,2500.0,28874.670234441757,0.0,0.010174781,0.00027168452,2689811,1.0,10.0,0.25564462,142.8784238871937
11440,0.00032162014,0.0,2499.5,28966.32219696045,0.0,0.008933204,0.00032162014,2699811,0.9998000000000001,10.0,0.35323033,142.84357880655165
11480,0.0007332646,0.0,2499.5,29061.882437944412,0.0,0.008933196,0.0007332646,2709811,0.9998000000000001,10.0,0.45082524,142.84522247525751
11520,1.7930603e-06,0.0,2499.0,29166.73291325569,0.0,0.0023053025,1.7930603e-06,2719811,0.9996,10.0,0.49961317,142.83039667721727
11561,0.0003223861,0.24390243902439024,2436.829268292683,29255.72528886795,0.0,0.010174863,0.0003223861,2729816,0.9890731707317075,9.75609756097561,0.40202695,139.30558670464598
11601,2.57514e-05,0.0,2498.75,29358.253742456436,0.0,0.008933204,2.57514e-05,2739816,0.9994999999999999,10.0,0.49961314,142.80291580347392
11641,0.00018906662,0.0,2497.25,29449.397162914276,0.0,0.01017476,0.00018906662,2749816,0.9989000000000001,10.0,0.4020285,142.74131567034974
11682,8.754358e-05,0.24390243902439024,2437.8048780487807,29547.305720567703,0.0,0.010174781,8.754358e-05,2759829,0.9822363977485928,9.75609756097561,0.3044395,139.37347654410658
11722,0.00026990988,0.0,2499.75,29637.25163292885,0.0,0.008933204,0.00026990988,2769829,0.9998999999999999,10.0,0.4020285,142.86458619911787
11762,0.00063107157,0.0,2499.25,29741.989226579666,0.0,0.010174781,0.00063107157,2779829,0.9997,10.0,0.30444002,142.84709003772164
11802,1.9883175e-05,0.0,2499.0,29832.89792060852,0.0,0.00891637,1.9883175e-05,2789829,0.9996000000000003,10.0,0.40193462,142.82845709000978
11842,0.00012801164,0.0,2498.5,29929.465291023254,0.0,0.008933196,0.00012801164,2799829,0.9994,10.0,0.49951974,142.79130981428588
11882,3.8900052e-05,0.05,2492.25,30024.450603961945,0.0,0.008933204,3.8900052e-05,2809829,0.9968999999999999,9.95,0.5971086,142.39202051056827
11925,0.00012250115,0.6976744186046512,2319.5348837209303,30115.587384939194,0.0,0.008933196,0.00012250115,2819868,0.9517416020671833,9.30232558139535,0.694702,132.67687140021692
11967,0.00029865897,0.47619047619047616,2353.5714285714284,30212.44844532013,0.0,0.010174781,0.00029865897,2829876,0.957111111111111,9.523809523809524,0.5971086,134.6365626032417
12008,0.00022833154,0.24390243902439024,2429.0243902439024,30302.92234158516,0.0,0.01017476,0.00022833154,2839881,0.9763902439024388,9.75609756097561,0.49951974,138.80069171502788
12049,0.00024352247,0.24390243902439024,2437.0731707317073,30396.370745420456,0.0,0.010174863,0.00024352247,2849884,0.9828617886178862,9.75609756097561,0.40193462,139.2603881429133
12090,0.00013406588,0.24390243902439024,2438.2926829268295,30491.27566099167,0.0,0.008933204,0.00013406588,2859887,0.9833495934959349,9.75609756097561,0.49951974,139.372260817518
12131,0.0007569338,0.24390243902439024,2438.7804878048782,30595.237528800964,0.0,0.010174781,0.0007569338,2869934,0.9839398028022834,9.75609756097561,0.4019289,139.57899662688192
12172,0.00010617867,0.24390243902439024,2438.5365853658536,30683.478668689728,0.0,0.010174781,0.00010617867,2879945,0.9923725055432373,9.75609756097561,0.3043399,139.471947823471
12212,0.00018618832,0.0,2499.5,30781.46390748024,0.0,0.008933204,0.00018618832,2889945,0.9998000000000001,10.0,0.40193465,142.84600250615057
12252,0.0006534889,0.0,2499.0,30871.729266166687,0.0,0.008933204,0.0006534889,2899945,0.9995999999999998,10.0,0.4995198,142.83070860972003
12294,0.0003023792,0.47619047619047616,2377.3809523809523,30975.094876766205,0.0,0.01017476,0.0003023792,2909955,0.9602857142857145,9.523809523809524,0.40193465,135.90082737349488
12334,0.00017263973,0.0,2499.0,31062.874882936478,0.0,0.008933204,0.00017263973,2919955,0.9996,10.0,0.4995198,142.83457934769476
12374,0.00013527928,0.05,2491.75,31159.857227563858,0.0,0.008933204,0.00013527928,2929955,0.9967,9.95,0.5971089,142.39768453568576
12416,0.00037852462,0.5,2367.1428571428573,31246.49285006523,0.0,0.010174751,0.00037852462,2939973,0.965142857142857,9.5,0.49951985,135.43707420494263
12456,0.00023286526,0.3,2434.5,31348.055571317673,0.0,0.010174781,0.00023286526,2949752,0.9814206896551724,9.7,0.40193477,139.21214419439434
12496,0.00020614982,0.0,2498.75,31444.10300040245,0.0,0.010174781,0.00020614982,2959752,0.9995,10.0,0.30434048,142.82383654657525
12536,0.00013387528,0.0,2499.5,31533.48714351654,0.0,0.008933204,0.00013387528,2969752,0.9998000000000001,10.0,0.40193477,142.8431796784786
12576,0.00016506226,0.0,2499.25,31631.69803929329,0.0,0.008933204,0.00016506226,2979752,0.9997000000000001,10.0,0.49951985,142.84706464713128
12616,0.0006591587,0.0,2495.75,31722.55836224556,0.0,0.008933204,0.0006591587,2989752,0.9982999999999999,10.0,0.5971089,142.62360170101215
12657,0.00030791605,0.24390243902439024,2431.2195121951218,31816.922707796097,0.0,0.008933204,0.00030791605,2999773,0.9831265969802555,9.75609756097561,0.6947022,139.00080833758352
12700,0.00020297173,0.6976744186046512,2299.0697674418607,31913.053579568863,0.0,0.008933102,0.00020297173,3009788,0.9475865633074934,9.30232558139535,0.7922961,131.42325879211342
12741,0.00014861015,0.24390243902439024,2400.243902439024,32011.766094207764,0.0,0.00893351,0.00014861015,3019797,0.9705474254742549,9.75609756097561,0.8898883,137.17146733589504
12788,2.3005714e-05,1.553191489361702,2041.7021276595744,32100.81472182274,0.0,0.008933102,2.3005714e-05,3029908,0.8494477930612081,8.446808510638299,0.9874827,117.00602248277328
12833,0.00014406681,1.1333333333333333,2093.1111111111113,32201.216962337494,0.0,0.008933204,0.00014406681,3039949,0.864813024013024,8.866666666666667,1.0850682,119.76922310259269
12883,0.00073824014,2.4,1770.8,32290.326514720917,0.0,0.010175116,0.00073824014,3049765,0.7656473927084931,7.6,0.9874827,101.82715678735006
12929,7.005691e-08,1.3043478260869565,2071.521739130435,32383.493638038635,0.0,0.0024603605,7.005691e-08,3059821,0.8505761967501099,8.695652173913043,0.938676,118.52619842105152
12980,0.00064106064,2.196078431372549,1865.4901960784314,32471.157202482224,0.0,0.010174781,0.00064106064,3069980,0.7929431572899063,7.803921568627451,0.84108675,106.88318216852603
13021,3.1126634e-05,0.2682926829268293,2370.487804878049,32565.370935201645,0.0,0.008933196,3.1126634e-05,3079989,0.9612574525745258,9.731707317073171,0.93867594,135.50565102987352
13070,2.3027267e-05,2.061224489795918,1904.6938775510205,32655.194798231125,0.0,0.008933204,2.3027267e-05,3089863,0.8154687170776707,7.938775510204081,1.0362595,109.08089930549754
13120,0.00044947953,2.24,1822.0,32747.075647830963,0.0,0.010174781,0.00044947953,3099828,0.7945839306402135,7.76,0.93867594,104.90418090185746
13163,6.778864e-05,0.6976744186046512,2225.813953488372,32841.85004281998,0.0,0.008933196,6.778864e-05,3109879,0.9061705426356589,9.30232558139535,1.0362595,127.15357465892333
13207,0.00024746166,0.9545454545454546,2120.681818181818,32932.34649348259,0.0,0.010174781,0.00024746166,3119979,0.864549620921714,9.045454545454545,0.93867594,121.49905388315506
13251,8.33786e-06,1.1590909090909092,2112.9545454545455,33034.71111512184,0.0,0.008932148,8.33786e-06,3129776,0.875959040959041,8.840909090909092,1.0362561,120.96730583133177
13298,0.00015285131,1.5106382978723405,1995.9574468085107,33125.0031208992,0.0,0.008933204,0.00015285131,3139983,0.8209750766546762,8.48936170212766,1.1338501,114.46815263826828
13347,0.000320763,2.1020408163265305,1793.469387755102,33220.28159070015,0.0,0.010174781,0.000320763,3149971,0.7618037505531368,7.8979591836734695,1.0362561,102.79148033040842
13396,0.00039148322,2.0408163265306123,1873.6734693877552,33308.610724925995,0.0,0.010174781,0.00039148322,3159883,0.7875748761720834,7.959183673469388,0.9386647,107.33250477826631
13441,6.5427324e-05,1.2444444444444445,2095.5555555555557,33409.924909591675,0.0,0.010015851,6.5427324e-05,3169944,0.8645056277056278,8.755555555555556,0.8418195,119.9560986444452
13486,0.00013150272,1.3777777777777778,2106.8888888888887,33500.189289331436,0.0,0.010175116,0.00013150272,3179768,0.8726469332372324,8.622222222222222,0.74423593,120.59315555322088
13528,0.00017068916,0.47619047619047616,2344.5238095238096,33601.9011259079,0.0,0.01017476,0.00017068916,3189784,0.9466147186147185,9.523809523809524,0.6466385,134.0422164689678
13571,7.991179e-05,0.6976744186046512,2308.6046511627906,33690.69357800484,0.0,0.008933204,7.991179e-05,3199801,0.9406408268733851,9.30232558139535,0.74423593,131.95257750101553
13611,0.00012771862,0.0,2461.25,33787.46896290779,0.0,0.008933204,0.00012771862,3209801,0.9844999999999997,10.0,0.8418195,140.72274938492535
13653,8.192858e-05,0.5,2310.4761904761904,33878.959637880325,0.0,0.008933102,8.192858e-05,3219833,0.9340746965452844,9.5,0.9394091,132.21848040104356
13702,0.00014941547,1.8775510204081634,1955.1020408163265,33970.39797902107,0.0,0.010174781,0.00014941547,3229934,0.8124118661580952,8.122448979591837,0.8418195,111.94331911856759
13745,0.0001412748,0.7209302325581395,2258.139534883721,34062.77069878578,0.0,0.00893351,0.0001412748,3239955,0.918864639236732,9.279069767441861,0.9394094,129.0268874008205
13788,0.00017643208,0.9302325581395349,2160.6976744186045,34157.01683139801,0.0,0.010174781,0.00017643208,3249755,0.8944101479915431,9.069767441860465,0.8418195,123.60352006253257
13830,1.5575963e-05,0.5238095238095238,2307.3809523809523,34250.21895098686,0.0,0.008932718,1.5575963e-05,3259779,0.9334085213032581,9.476190476190476,0.9394084,131.88444630319677
13876,0.00025242934,1.434782608695652,2057.391304347826,34340.05155491829,0.0,0.010129421,0.00025242934,3269833,0.8553080639167597,8.565217391304348,0.8420365,117.8305554523538
13919,0.00021954262,0.7674418604651163,2261.860465116279,34436.668182849884,0.0,0.010174863,0.00021954262,3279888,0.9222865955215594,9.232558139534884,0.7444453,129.30816557410634
13960,0.00020712381,0.24390243902439024,2402.439024390244,34527.75039577484,0.0,0.01017476,0.00020712381,3289897,0.9635880758807587,9.75609756097561,0.6468507,137.26737051677713
14000,1.3217049e-05,0.0,2486.25,34624.879966259,0.0,0.010171048,1.3217049e-05,3299897,0.9945,10.0,0.54928374,142.074724927049
14040,7.285572e-05,0.0,2492.0,34721.69723582268,0.0,0.010174781,7.285572e-05,3309897,0.9968000000000001,10.0,0.4516906,142.41163897038726
14080,0.00032429694,0.0,2498.0,34817.50403261185,0.0,0.010174863,0.00032429694,3319897,0.9991999999999999,10.0,0.3540981,142.7743809366515
14120,0.00014918442,0.0,2499.5,34910.36991596222,0.0,0.010174781,0.00014918442,3329897,0.9998000000000001,10.0,0.25651094,142.84683536185244
14160,0.00049972144,0.0,2499.75,35012.90582513809,0.0,0.01017476,0.00049972144,3339897,0.9998999999999999,10.0,0.1589202,142.86765384080346
14200,0.0001035166,0.0,2500.0,35105.447705984116,0.0,0.01017476,0.0001035166,3349897,1.0,10.0,0.06132985,142.8784238871937
14240,0.00023747812,0.0,2500.0,35209.56023812294,0.0,0.008933416,0.00023747812,3359897,1.0,10.0,0.15892027,142.8784238871937
14280,0.00055978197,0.0,2499.75,35310.42615199089,0.0,0.008931645,0.00055978197,3369897,0.9998999999999999,10.0,0.25650048,142.86698613705516
14320,0.0002079202,0.0,2499.0,35405.154589891434,0.0,0.008918625,0.0002079202,3379897,0.9995999999999998,10.0,0.3540066,142.82113027814913
14360,0.00028715545,0.0,2499.0,35508.11398077011,0.0,0.010174871,0.00028715545,3389897,0.9995999999999998,10.0,0.25641936,142.8186940962583
14400,0.00016533317,0.0,2499.5,35600.00737595558,0.0,0.008933102,0.00016533317,3399897,0.9998000000000001,10.0,0.35400656,142.86160372059436
14440,0.0005164721,0.0,2499.25,35694.820893764496,0.0,0.008933204,0.0005164721,3409897,0.9997000000000001,10.0,0.45159897,142.82762351294522
14480,3.6207657e-05,0.0,2498.5,35787.660101890564,0.0,0.008933102,3.6207657e-05,3419897,0.9994,10.0,0.54919213,142.8244980905804
14520,7.290034e-05,0.0,2493.25,35881.99019527435,0.0,0.008902904,7.290034e-05,3429897,0.9973000000000001,10.0,0.6466064,142.46994812428494
14560,0.00038012635,0.0,2484.25,35969.263600587845,0.0,0.01088561,0.00038012635,3439897,0.9936999999999998,10.0,0.6675967,142.02299678422645
14601,0.0004156909,0.24390243902439024,2394.1463414634145,36066.854808568954,0.0,0.0018445919,0.0004156909,3449930,0.9653569844789355,9.75609756097561,0.63308084,136.8995549654835
14641,0.00042402322,0.0,2467.25,36154.56812477112,0.0,0.004903314,0.00042402322,3459930,0.9868999999999998,10.0,0.57601714,141.0732358945326
14683,0.00041134647,0.47619047619047616,2373.809523809524,36251.66917395592,0.0,0.0044014025,0.00041134647,3469988,0.9625429385429385,9.523809523809524,0.6208736,135.81429516334273
14723,0.00071222475,0.25,2405.75,36348.87548995018,0.0,0.0052729994,0.00071222475,3479765,0.9680814814814814,9.75,0.5557629,137.6181862943846
14764,0.00023978014,0.24390243902439024,2422.9268292682927,36442.41485738754,0.0,0.00095397886,0.00023978014,3489786,0.9819372822299653,9.75609756097561,0.5441283,138.53039944413453
14804,0.00019082996,0.0,2491.75,36533.95760464668,0.0,0.0015533911,0.00019082996,3499786,0.9967,10.0,0.5614014,142.4592435603085
14844,0.00025066655,0.0,2491.25,36628.6907646656,0.0,0.0073408545,0.00025066655,3509786,0.9964999999999998,10.0,0.47878048,142.3629118290566
14884,0.00027551345,0.0,2497.5,36721.57339882851,0.0,0.008905947,0.00027551345,3519786,0.999,10.0,0.57621056,142.74571450223283
14924,0.00014161623,0.0,2491.0,36814.384189367294,0.0,0.0099725155,0.00014161623,3529786,0.9963999999999998,10.0,0.47957352,142.3283520407951
14964,0.0004855382,0.05,2490.25,36912.902951955795,0.0,0.008928785,0.0004855382,3539786,0.9961,9.95,0.5771399,142.33727806861776
15005,0.0003344081,0.24390243902439024,2431.951219512195,37007.296026706696,0.0,0.01017043,0.0003344081,3549793,0.9829407665505229,9.75609756097561,0.47956312,139.03059398954673
15045,9.026642e-06,0.0,2497.25,37104.59166431427,0.0,0.007965187,9.026642e-06,3559793,0.9989000000000001,10.0,0.57146347,142.72513998267877
15085,0.00011975534,0.0,2492.75,37204.059799194336,0.0,0.0075790687,0.00011975534,3569793,0.9970999999999999,10.0,0.6610352,142.49951934561022
15126,0.00026938497,0.24390243902439024,2417.8048780487807,37297.79425191879,0.0,0.010170907,0.00026938497,3579804,0.9713614190687362,9.75609756097561,0.5634549,138.24933706649836
15167,5.8931884e-05,0.24390243902439024,2430.487804878049,37398.23427248001,0.0,0.008933196,5.8931884e-05,3589819,0.9813658536585366,9.75609756097561,0.6610475,138.9947365773668
15208,0.00020647468,0.24390243902439024,2418.048780487805,37494.53202867508,0.0,0.0101623535,0.00020647468,3599822,0.9832845528455283,9.75609756097561,0.5635155,138.26696302948187
15248,3.202671e-05,0.0,2488.75,37592.30012559891,0.0,0.008932242,3.202671e-05,3609822,0.9955000000000002,10.0,0.66110265,142.22474081304986
15289,0.00032195947,0.2682926829268293,2426.829268292683,37688.3390314579,0.0,0.010127545,0.00032195947,3619837,0.9799024390243901,9.731707317073171,0.56372917,138.7492361889667
15329,0.00036427582,0.0,2484.25,37790.51887655258,0.0,0.008933204,0.00036427582,3629837,0.9936999999999999,10.0,0.66132164,141.93524227428284
15371,7.511116e-05,0.5714285714285714,2354.7619047619046,37881.081322431564,0.0,0.01017476,7.511116e-05,3639869,0.9595287569573281,9.428571428571429,0.56372947,134.68719480623017
15414,0.00058316905,0.7209302325581395,2319.0697674418607,37975.04823565483,0.0,0.010174781,0.00058316905,3649898,0.9430111393394567,9.279069767441861,0.46614596,132.60154959387995
15454,3.8101713e-05,0.0,2495.5,38068.47593212128,0.0,0.010170929,3.8101713e-05,3659898,0.9981999999999998,10.0,0.36857355,142.61549312393814
15494,0.00016708503,0.0,2499.75,38167.069737911224,0.0,0.01005643,0.00016708503,3669898,0.9998999999999999,10.0,0.27153364,142.8622599172748
15534,0.00023115281,0.0,2499.75,38268.48858046532,0.0,0.008933204,0.00023115281,3679898,0.9998999999999999,10.0,0.3691236,142.86726923563256
15574,0.00050985377,0.0,2499.25,38372.24187898636,0.0,0.008933416,0.00050985377,3689898,0.9997,10.0,0.46671352,142.82127317914404
15614,0.00016840221,0.0,2497.0,38467.00518488884,0.0,0.01017476,0.00016840221,3699898,0.9987999999999999,10.0,0.3691236,142.7031404134014
15654,0.00023976578,0.0,2499.5,38561.86115312576,0.0,0.008933204,0.00023976578,3709898,0.9998000000000001,10.0,0.46671388,142.84599192257923
15695,0.00018777385,0.24390243902439024,2436.5853658536585,38663.92870378494,0.0,0.010174781,0.00018777385,3719903,0.9889756097560976,9.75609756097561,0.3691236,139.3117918047944
15735,0.00017169242,0.0,2498.5,38755.34651231766,0.0,0.010174863,0.00017169242,3729903,0.9994,10.0,0.2715337,142.79887089359067
15775,0.00011414766,0.0,2499.75,38860.651446819305,0.0,0.010174863,0.00011414766,3739903,0.9998999999999999,10.0,0.17394346,142.8564786586503
15815,0.00022513935,0.0,2500.0,38961.833795547485,0.0,0.01017476,0.00022513935,3749903,1.0,10.0,0.07635479,142.8784238871937
15855,0.0006729773,0.0,2500.0,39054.47493505478,0.0,0.008932556,0.0006729773,3759903,1.0,10.0,0.17394044,142.8784238871937
15895,0.00071389665,0.0,2499.75,39151.553839206696,0.0,0.008931628,0.00071389665,3769903,0.9998999999999999,10.0,0.27151865,142.85500101987168
15935,0.0003665057,0.0,2499.75,39249.97155356407,0.0,0.010170937,0.0003665057,3779903,0.9998999999999999,10.0,0.17394976,142.8615985650713
15975,9.901243e-05,0.0,2500.0,39348.189775943756,0.0,0.010174863,9.901243e-05,3789903,1.0,10.0,0.076358795,142.8784238871937
16015,3.39733e-05,0.0,2500.0,39444.737458229065,0.0,0.008933204,3.39733e-05,3799903,1.0,10.0,0.17394984,142.8784238871937
16055,0.000112783935,0.0,2499.5,39539.700296640396,0.0,0.010174871,0.000112783935,3809903,0.9998000000000001,10.0,0.076358795,142.85400800809967
16095,7.9666024e-05,0.0,2500.0,39628.24162554741,0.0,0.010174781,7.9666024e-05,3819903,1.0,10.0,-0.021231404,142.8784238871937
16135,2.1361151e-05,0.0,2500.0,39729.608679533005,0.0,0.0023053885,2.1361151e-05,3829903,1.0,10.0,0.027563274,142.8784238871937
16175,0.00056786754,0.0,2500.0,39823.59276533127,0.0,0.010173798,0.00056786754,3839903,1.0,10.0,-0.070021726,142.8784238871937
16215,0.00031550715,0.0,2500.0,39922.52044725418,0.0,0.010174863,0.00031550715,3849903,1.0,10.0,-0.16761075,142.8784238871937
16255,0.0003932946,0.0,2500.0,40015.41409659386,0.0,0.01017476,0.0003932946,3859903,1.0,10.0,-0.26519892,142.8784238871937
16295,0.0005435221,0.0,2500.0,40117.496316194534,0.0,0.010173677,0.0005435221,3869903,1.0,10.0,-0.36278263,142.8784238871937
16335,0.00013383027,0.0,2500.0,40207.79032063484,0.0,0.0089221,0.00013383027,3879903,1.0,10.0,-0.26525876,142.8784238871937
16375,4.5137406e-07,0.0,2500.0,40308.261729478836,0.0,0.00050247094,4.5137406e-07,3889903,1.0,10.0,-0.24267478,142.8784238871937
16415,8.239077e-05,0.0,2500.0,40403.03767180443,0.0,0.008669326,8.239077e-05,3899903,1.0,10.0,-0.3329775,142.8784238871937
16455,7.689497e-05,0.0,2500.0,40495.02699351311,0.0,0.008933196,7.689497e-05,3909903,1.0,10.0,-0.23538731,142.8784238871937
16495,1.9027595e-05,0.0,2500.0,40592.991460323334,0.0,0.0023053885,1.9027595e-05,3919903,1.0,10.0,-0.18659346,142.8784238871937
16535,0.00067195017,0.0,2500.0,40686.89127492905,0.0,0.010174863,0.00067195017,3929903,1.0,10.0,-0.28418306,142.8784238871937
16575,8.131483e-05,0.0,2500.0,40783.42329120636,0.0,0.008933204,8.131483e-05,3939903,1.0,10.0,-0.18659346,142.8784238871937
16615,0.00048545143,0.0,2500.0,40877.619246959686,0.0,0.008933196,0.00048545143,3949903,1.0,10.0,-0.08900445,142.8784238871937
16655,6.677969e-05,0.0,2500.0,40970.962279081345,0.0,0.010174781,6.677969e-05,3959903,1.0,10.0,-0.18659432,142.8784238871937
16695,0.0002688731,0.0,2500.0,41060.54375767708,0.0,0.010174871,0.0002688731,3969903,1.0,10.0,-0.2841832,142.8784238871937
16735,0.00026605927,0.0,2500.0,41157.86799120903,0.0,0.008933196,0.00026605927,3979903,1.0,10.0,-0.1865944,142.8784238871937
16775,0.0001513428,0.0,2500.0,41257.45445775986,0.0,0.008933204,0.0001513428,3989903,1.0,10.0,-0.08900453,142.8784238871937
16815,0.0001987511,0.0,2500.0,41351.35452103615,0.0,0.008933204,0.0001987511,3999903,1.0,10.0,0.008585787,142.8784238871937
16855,7.173536e-05,0.0,2500.0,41453.440995931625,0.0,0.00893351,7.173536e-05,4009903,1.0,10.0,0.10617603,142.8784238871937
16895,0.00040922427,0.0,2499.75,41549.3960814476,0.0,0.01017476,0.00040922427,4019903,0.9999,10.0,0.0085858945,142.8683332724877
16935,0.00021021787,0.0,2500.0,41651.339029073715,0.0,0.00893351,0.00021021787,4029903,1.0,10.0,0.10617603,142.8784238871937
16975,0.00038779297,0.0,2500.0,41755.80523920059,0.0,0.008933102,0.00038779297,4039903,1.0,10.0,0.20376585,142.8784238871937
17015,0.0004934206,0.0,2500.0,41855.165455818176,0.0,0.008933196,0.0004934206,4049903,1.0,10.0,0.30135775,142.8784238871937
17055,0.00054406206,0.0,2500.0,41951.82225179672,0.0,0.008933416,0.00054406206,4059903,1.0,10.0,0.39894617,142.8784238871937
17095,0.00013556657,0.0,2499.0,42055.3482670784,0.0,0.008933102,0.00013556657,4069903,0.9996,10.0,0.496531,142.82945873771536
17135,3.897913e-05,0.0,2495.25,42148.11272120476,0.0,0.010174751,3.897913e-05,4079903,0.9981,10.0,0.39894632,142.6368034535063
17175,0.0003540737,0.0,2497.75,42249.36988019943,0.0,0.010174751,0.0003540737,4089903,0.9991,10.0,0.30135795,142.7490213058703
17215,0.00055067777,0.0,2499.75,42341.65700173378,0.0,0.01017476,0.00055067777,4099903,0.9999,10.0,0.20376617,142.87106568511635
17255,0.0001366098,0.0,2500.0,42439.895755290985,0.0,0.010174781,0.0001366098,4109903,1.0,10.0,0.1061781,142.8784238871937
17295,0.00018135575,0.0,2500.0,42528.429453372955,0.0,0.008933102,0.00018135575,4119903,1.0,10.0,0.20376626,142.8784238871937
17335,8.4138715e-05,0.0,2500.0,42631.22793483734,0.0,0.008933204,8.4138715e-05,4129903,1.0,10.0,0.30136004,142.8784238871937
17375,7.0665614e-05,0.0,2499.5,42726.6726808548,0.0,0.010174863,7.0665614e-05,4139903,0.9997999999999999,10.0,0.20376617,142.84315010328783
