TimestepsSoFar,TimeElapsed,Fce,TtR,AttC,entropy,optimgain,entloss,EpisodesSoFar,MtR,surrgain,AttNC,meankl
4809994,28653.769679307938,0.13944927536231883,87.32608695652173,1.7173913043478262,2.0338202,0.00020565338,0.0,21880,16.584596456000064,0.00020565338,1.2826086956521738,0.0070909066
4819799,28704.538382053375,0.1306232656232656,72.28846153846153,1.8653846153846154,1.9362531,6.507314e-05,0.0,21932,13.709827833423125,6.507314e-05,1.1346153846153846,0.010174852
4829821,28760.449937820435,0.12061038961038967,84.75,1.5454545454545454,2.032624,8.359578e-05,0.0,21976,16.312242068254154,8.359578e-05,1.4545454545454546,0.008723261
4839848,28815.222492456436,0.11914893617021277,89.36170212765957,1.6170212765957446,2.1302433,0.00017812627,0.0,22023,17.003130321809365,0.00017812627,1.3829787234042554,0.008933417
4849863,28868.97321820259,0.12429629629629631,87.73333333333333,1.6,2.032624,0.00010222982,0.0,22068,16.461134332828063,0.00010222982,1.4,0.010174845
4859895,28918.87065911293,0.1350462962962963,82.375,1.6666666666666667,2.1302433,5.730699e-05,0.0,22116,15.78172811996294,5.730699e-05,1.3333333333333333,0.008933095
4869935,28978.118599176407,0.14223653198653194,82.9375,1.3958333333333333,2.032624,1.1604055e-05,0.0,22164,15.54624099573906,1.1604055e-05,1.6041666666666667,0.010174758
4879813,29032.426176548004,0.12583588694132536,73.0754716981132,1.7924528301886793,1.9350581,9.4341565e-05,0.0,22217,14.077658099764756,9.4341565e-05,1.2075471698113207,0.010174752
4889826,29086.48649764061,0.12018604651162793,90.13953488372093,1.5348837209302326,2.032624,5.4382326e-06,0.0,22260,17.249728056445452,5.4382326e-06,1.4651162790697674,0.008933494
4899842,29139.666378974915,0.1292727272727273,90.27272727272727,1.5227272727272727,2.1302433,9.920298e-05,0.0,22304,17.260041214800903,9.920298e-05,1.4772727272727273,0.008933095
4909899,29193.652244091034,0.11046623093681919,77.58823529411765,1.8431372549019607,2.1734319,3.3828735e-06,0.0,22355,14.764149250327865,3.3828735e-06,1.1568627450980393,0.0018114118
4919980,29246.300252199173,0.1309072421595366,78.6734693877551,1.6938775510204083,2.2709963,5.468038e-05,0.0,22404,15.117794322193392,5.468038e-05,1.3061224489795917,0.008933174
4929780,29303.94588136673,0.16266126308679496,84.57446808510639,1.7659574468085106,2.1734314,2.5894165e-05,0.0,22451,16.007591196587608,2.5894165e-05,1.2340425531914894,0.010174845
4939832,29359.297490358353,0.13659195402298852,84.5,1.75,2.0758073,8.656413e-05,0.0,22499,16.09711377340258,8.656413e-05,1.25,0.010174758
4949892,29414.635335683823,0.10960647773279353,77.1,1.66,1.9782442,4.4924418e-05,0.0,22549,14.621320948281916,4.4924418e-05,1.34,0.010174845
4959946,29466.471297502518,0.13615788359788356,81.66,1.64,2.0758073,0.00015493877,0.0,22599,15.652595447254555,0.00015493877,1.36,0.008933095
4969960,29520.286778450012,0.11209090909090912,84.06818181818181,1.4545454545454546,2.1734314,5.307719e-05,0.0,22643,15.964681979947084,5.307719e-05,1.5454545454545454,0.008933174
4979966,29571.466327905655,0.12027272727272727,90.20454545454545,1.4090909090909092,2.2709959,0.0001471344,0.0,22687,17.351332014251614,0.0001471344,1.5909090909090908,0.008933181
4989758,29626.12379550934,0.1264042328042328,87.0,1.6222222222222222,2.1734314,3.6356607e-06,0.0,22732,16.45170734397451,3.6356607e-06,1.3777777777777778,0.010174752
4999804,29676.4704914093,0.1091481481481481,80.1875,1.6666666666666667,2.270996,6.4560445e-05,0.0,22780,15.152543315962697,6.4560445e-05,1.3333333333333333,0.008933494
