optimgain,Fce,AttNC,MtR,AttC,entloss,surrgain,TimeElapsed,EpisodesSoFar,TtR,entropy,TimestepsSoFar,meankl
0.0063682557,0.12878048780487808,0.975609756097561,18.257946742299566,0.024390243902439025,0.0,0.0063682557,13605.573384523392,14955,32.19512195121951,0.12699147,3239849,0.004803226
0.0061122496,0.12213333333333334,0.8888888888888888,17.352826319463134,0.1111111111111111,0.0,0.0061122496,13644.205392599106,15000,30.533333333333335,0.12712628,3249854,0.0045989645
0.0072892355,0.132629711751663,0.975609756097561,18.39120671588198,0.024390243902439025,0.0,0.0072892355,13686.951634407043,15041,32.09756097560975,0.12175007,3259865,0.004944427
0.008053993,0.12813397129186604,0.9090909090909091,17.743881888564253,0.09090909090909091,0.0,0.008053993,13729.426137924194,15085,31.204545454545453,0.09796523,3269887,0.0061525605
0.007366466,0.13600000000000004,1.0,19.285512276782832,0.0,0.0,0.007366466,13772.935142040253,15125,34.0,0.08076095,3279887,0.004915786
0.0076552117,0.12995121951219518,0.975609756097561,18.4705657146476,0.024390243902439025,0.0,0.0076552117,13815.13518190384,15166,32.48780487804878,0.088923566,3289888,0.005907585
0.006812042,0.12238095238095244,0.9523809523809523,17.763539339696546,0.047619047619047616,0.0,0.006812042,13862.621076107025,15208,30.595238095238095,0.085372634,3299890,0.005065115
0.007324231,0.11909090909090914,0.9090909090909091,16.87771379621411,0.09090909090909091,0.0,0.007324231,13900.908699512482,15252,29.772727272727273,0.08839327,3309904,0.004839939
0.007201729,0.1297226399331662,0.9523809523809523,18.623878057475956,0.047619047619047616,0.0,0.007201729,13939.842144012451,15294,31.785714285714285,0.10736086,3319962,0.0053567477
0.0065515395,0.1283720930232558,0.9302325581395349,18.255134711097263,0.06976744186046512,0.0,0.0065515395,13984.426412820816,15337,32.093023255813954,0.12041471,3329965,0.0051944414
0.007170583,0.1271219512195122,0.975609756097561,18.13098798494558,0.024390243902439025,0.0,0.007170583,14025.708276987076,15378,31.78048780487805,0.11764075,3339966,0.005218515
0.0059916475,0.12558139534883725,0.9302325581395349,18.171543974900228,0.06976744186046512,0.0,0.0059916475,14065.784161567688,15421,31.3953488372093,0.13302672,3349969,0.004934099
0.0071212165,0.12323809523809529,0.9523809523809523,17.72867331065458,0.047619047619047616,0.0,0.0071212165,14112.716858625412,15463,30.80952380952381,0.15334304,3359971,0.005434803
0.005926335,0.11709090909090909,0.9090909090909091,16.77024413068373,0.09090909090909091,0.0,0.005926335,14151.885964632034,15507,29.272727272727273,0.1362179,3369975,0.0059959306
0.0067385864,0.12476190476190477,0.9523809523809523,17.8350868698928,0.047619047619047616,0.0,0.0067385864,14193.285601615906,15549,31.19047619047619,0.13149787,3379977,0.004574801
0.0076215467,0.1312,1.0,18.703849191304982,0.0,0.0,0.0076215467,14232.992621421814,15589,32.8,0.15840101,3389977,0.004990531
0.0063562565,0.12510000000000004,1.0,17.806295912800927,0.0,0.0,0.0063562565,14273.138005018234,15629,31.275,0.15692326,3399977,0.0041213357
0.0076708556,0.12920000000000004,1.0,18.420403765949146,0.0,0.0,0.0076708556,14316.744128704071,15669,32.3,0.17474197,3409977,0.006464729
0.0063459426,0.12487804878048785,0.975609756097561,17.710969059963094,0.024390243902439025,0.0,0.0063459426,14364.830798625946,15710,31.21951219512195,0.14990945,3419978,0.0048081833
0.0060140677,0.12409756097560976,0.975609756097561,17.99142867524071,0.024390243902439025,0.0,0.0060140677,14403.486322164536,15751,31.024390243902438,0.1621803,3429979,0.0042274804
0.0061190035,0.12234146341463417,0.975609756097561,17.521029063348845,0.024390243902439025,0.0,0.0061190035,14442.119395017624,15792,30.585365853658537,0.15904799,3439980,0.0038859986
0.006653726,0.12360975609756102,0.975609756097561,17.319553654716756,0.024390243902439025,0.0,0.006653726,14483.688389062881,15833,30.902439024390244,0.15782177,3449981,0.0060377847
0.006215999,0.12810000000000005,1.0,18.18477588993645,0.0,0.0,0.006215999,14527.33049917221,15873,32.025,0.14811644,3459981,0.0047019175
0.0066489517,0.12910000000000002,1.0,18.436036508258617,0.0,0.0,0.0066489517,14570.153346776962,15913,32.275,0.1572977,3469981,0.004369518
0.006253814,0.1203555555555556,0.8888888888888888,16.595830970787357,0.1111111111111111,0.0,0.006253814,14612.201521635056,15958,29.0,0.1563029,3479996,0.004168761
0.00693226,0.12772093023255818,0.9302325581395349,18.542734019651306,0.06976744186046512,0.0,0.00693226,14654.156845331192,16001,31.930232558139537,0.14192143,3489999,0.004923249
0.0068545104,0.11618604651162792,0.9069767441860465,16.612049860852093,0.09302325581395349,0.0,0.0068545104,14697.059067487717,16044,29.046511627906977,0.18253274,3499755,0.0048139
0.0061814818,0.12190909090909093,0.9090909090909091,16.857677289226164,0.09090909090909091,0.0,0.0061814818,14732.261059999466,16088,30.477272727272727,0.18141735,3509769,0.0037849206
0.006128308,0.12458536585365855,0.975609756097561,17.839357032527733,0.024390243902439025,0.0,0.006128308,14772.957584381104,16129,31.146341463414632,0.18808733,3519770,0.0044928747
0.005503669,0.11676190476190476,0.9523809523809523,16.58503101909677,0.047619047619047616,0.0,0.005503669,14823.563534021378,16171,29.19047619047619,0.18082222,3529772,0.0033287727
0.00528818,0.11863414634146348,0.975609756097561,16.833730494700472,0.024390243902439025,0.0,0.00528818,14861.874182462692,16212,29.658536585365855,0.20656596,3539773,0.0046885456
0.005319226,0.1254634146341464,0.975609756097561,17.989880994498833,0.024390243902439025,0.0,0.005319226,14901.981541872025,16253,31.365853658536587,0.19931637,3549774,0.0036373176
0.006733414,0.12380952380952384,0.9523809523809523,17.55557180267843,0.047619047619047616,0.0,0.006733414,14947.386300325394,16295,30.952380952380953,0.2130447,3559778,0.0040334826
0.0066204406,0.11217777777777778,0.8888888888888888,16.07453504287297,0.1111111111111111,0.0,0.0066204406,14988.30476641655,16340,28.044444444444444,0.2325033,3569783,0.004271825
0.006531778,0.12580952380952382,0.9523809523809523,18.0397211598068,0.047619047619047616,0.0,0.006531778,15027.388697624207,16382,31.452380952380953,0.23408511,3579785,0.004165868
0.0053876056,0.12314285714285715,0.9523809523809523,17.336849776654713,0.047619047619047616,0.0,0.0053876056,15068.160964250565,16424,30.785714285714285,0.2370823,3589787,0.0034951393
0.0047038337,0.1171162790697675,0.9302325581395349,16.658117501999424,0.06976744186046512,0.0,0.0047038337,15110.916311979294,16467,29.27906976744186,0.24994798,3599790,0.0037998066
0.0064069335,0.11784523809523807,0.8333333333333334,15.636835838162611,0.16666666666666666,0.0,0.0064069335,15155.655934333801,16515,27.291666666666668,0.23660144,3609808,0.0046090838
0.0064692567,0.1250476190476191,0.9523809523809523,17.84807007291038,0.047619047619047616,0.0,0.0064692567,15195.163016319275,16557,31.261904761904763,0.21803115,3619810,0.0039536795
0.004703798,0.1362926829268293,0.975609756097561,19.19217042674975,0.024390243902439025,0.0,0.004703798,15236.825761556625,16598,34.073170731707314,0.21579117,3629811,0.0028191598
0.00569776,0.13151219512195125,0.975609756097561,18.607922522552517,0.024390243902439025,0.0,0.00569776,15277.204972743988,16639,32.8780487804878,0.22803251,3639812,0.0039635543
0.006817862,0.12232558139534885,0.9302325581395349,17.278054275546054,0.06976744186046512,0.0,0.006817862,15317.15500664711,16682,30.58139534883721,0.21867952,3649815,0.004718161
0.0059239776,0.12400000000000005,0.975609756097561,17.752472460589473,0.024390243902439025,0.0,0.0059239776,15363.335671901703,16723,31.0,0.2191261,3659816,0.0039318968
0.005517617,0.12526829268292689,0.975609756097561,17.45528513356714,0.024390243902439025,0.0,0.005517617,15403.384043693542,16764,30.121951219512194,0.22683758,3669821,0.0043288805
0.004256926,0.12055813953488373,0.9302325581395349,17.0242456677332,0.06976744186046512,0.0,0.004256926,15443.42609167099,16807,30.13953488372093,0.23204556,3679824,0.0034516987
0.004918451,0.12143267973856212,0.8888888888888888,16.859695243314448,0.1111111111111111,0.0,0.004918451,15489.615951776505,16852,29.444444444444443,0.22555369,3689845,0.004626366
0.005543141,0.1228837209302326,0.9302325581395349,17.638596585269752,0.06976744186046512,0.0,0.005543141,15526.921234846115,16895,30.72093023255814,0.20795383,3699848,0.0042176293
0.004572693,0.12829268292682927,0.975609756097561,18.573153858073567,0.024390243902439025,0.0,0.004572693,15566.64804649353,16936,32.073170731707314,0.2309366,3709849,0.0037453498
0.0052750916,0.1295238095238095,0.9523809523809523,18.256250627956803,0.047619047619047616,0.0,0.0052750916,15617.133464813232,16978,32.38095238095238,0.21637648,3719853,0.0038668367
0.0049440423,0.11945454545454548,0.9090909090909091,17.183077810423995,0.09090909090909091,0.0,0.0049440423,15656.290882110596,17022,29.863636363636363,0.20290948,3729857,0.0038244205
0.0063568237,0.1266,1.0,17.877545129756918,0.0,0.0,0.0063568237,15692.735186100006,17062,31.65,0.17326368,3739857,0.006635894
0.0041271043,0.12292682926829271,0.975609756097561,17.556645539350043,0.024390243902439025,0.0,0.0041271043,15732.63781285286,17103,30.73170731707317,0.1679077,3749858,0.0031823528
0.004796542,0.12507317073170734,0.975609756097561,17.90865464211275,0.024390243902439025,0.0,0.004796542,15774.219853162766,17144,31.26829268292683,0.18504281,3759859,0.0031440586
0.005123387,0.12000000000000004,0.975609756097561,16.90265400713117,0.024390243902439025,0.0,0.005123387,15818.541697263718,17185,30.0,0.16812669,3769860,0.0042001954
0.005450499,0.12018604651162791,0.9302325581395349,17.22698938556333,0.06976744186046512,0.0,0.005450499,15864.891122817993,17228,30.046511627906977,0.18679969,3779863,0.0041834665
0.0065853354,0.1185714285714286,0.9523809523809523,16.795563121044296,0.047619047619047616,0.0,0.0065853354,15903.633250236511,17270,29.642857142857142,0.19184113,3789865,0.004525218
0.004198563,0.11885714285714288,0.9523809523809523,16.993575300013198,0.047619047619047616,0.0,0.004198563,15944.400428771973,17312,29.714285714285715,0.19267312,3799867,0.0026229343
0.0053377016,0.11257142857142863,0.9523809523809523,16.105752858055773,0.047619047619047616,0.0,0.0053377016,15986.088300943375,17354,28.142857142857142,0.20898476,3809869,0.00391167
0.0051052934,0.12029268292682928,0.975609756097561,17.592572186110267,0.024390243902439025,0.0,0.0051052934,16025.300208568573,17395,30.073170731707318,0.18607333,3819870,0.003748294
0.0069276397,0.12585365853658537,0.975609756097561,17.739889691034882,0.024390243902439025,0.0,0.0069276397,16067.769792795181,17436,31.463414634146343,0.18821703,3829871,0.004602907
0.0056976806,0.12654263565891477,0.9302325581395349,16.841630376727064,0.06976744186046512,0.0,0.0056976806,16112.24767780304,17479,29.72093023255814,0.19863904,3839878,0.0036125737
0.00606039,0.1138604651162791,0.9302325581395349,15.752291635713174,0.06976744186046512,0.0,0.00606039,16152.913013458252,17522,28.46511627906977,0.18710122,3849889,0.0038785408
0.006110498,0.12840310077519382,0.9302325581395349,17.281041137136707,0.06976744186046512,0.0,0.006110498,16195.177064418793,17565,30.186046511627907,0.19966128,3859894,0.00546232
0.006531261,0.11697560975609757,0.975609756097561,16.634891740526943,0.024390243902439025,0.0,0.006531261,16233.813008069992,17606,29.24390243902439,0.19511567,3869895,0.004988476
0.005475326,0.12047619047619049,0.9523809523809523,16.84973578452723,0.047619047619047616,0.0,0.005475326,16275.855573415756,17648,30.11904761904762,0.16598701,3879897,0.004368014
0.005052121,0.11990476190476193,0.9523809523809523,17.088326282540176,0.047619047619047616,0.0,0.005052121,16316.556117534637,17690,29.976190476190474,0.16863428,3889899,0.003866381
0.005748877,0.12770000000000004,1.0,18.551019164487276,0.0,0.0,0.005748877,16358.211757421494,17730,31.925,0.17960344,3899899,0.0031811122
0.006235302,0.12653658536585366,0.975609756097561,17.93176211574051,0.024390243902439025,0.0,0.006235302,16399.6349067688,17771,31.634146341463413,0.19125926,3909900,0.006011375
0.006164965,0.12019047619047624,0.9523809523809523,16.692695167586358,0.047619047619047616,0.0,0.006164965,16439.199572324753,17813,30.047619047619047,0.19711253,3919908,0.0039657326
0.005794681,0.11629268292682926,0.975609756097561,16.461821308349872,0.024390243902439025,0.0,0.005794681,16477.340876579285,17854,29.073170731707318,0.19347583,3929909,0.0039968677
0.0048909606,0.11219047619047624,0.9523809523809523,15.879372438292789,0.047619047619047616,0.0,0.0048909606,16519.551647663116,17896,28.047619047619047,0.1809137,3939911,0.0028630225
0.0061645918,0.10885714285714287,0.9523809523809523,15.62613196098912,0.047619047619047616,0.0,0.0061645918,16563.730093717575,17938,27.214285714285715,0.1743752,3949913,0.004510176
0.007320307,0.12610000000000002,1.0,17.898421370505826,0.0,0.0,0.007320307,16604.303328990936,17978,31.525,0.18964398,3959913,0.0054492014
0.0064668655,0.12010000000000001,1.0,17.35262680025651,0.0,0.0,0.0064668655,16648.749284029007,18018,30.025,0.20481922,3969913,0.0044638403
0.007021685,0.11921951219512197,0.975609756097561,16.739323200932613,0.024390243902439025,0.0,0.007021685,16689.70283317566,18059,29.804878048780488,0.23129262,3979914,0.004474379
0.0064198305,0.1182565641410353,0.9302325581395349,16.406461409810795,0.06976744186046512,0.0,0.0064198305,16726.339316368103,18102,28.906976744186046,0.23306262,3989951,0.003316056
0.0055470704,0.11771428571428572,0.9523809523809523,16.154594634062903,0.047619047619047616,0.0,0.0055470704,16768.283059358597,18144,29.0,0.23996013,3999979,0.0041572466
0.005850284,0.12179844961240313,0.9302325581395349,16.161642556100333,0.06976744186046512,0.0,0.005850284,16812.01395058632,18187,28.53488372093023,0.25306123,4009984,0.0038839332
0.004599121,0.11824390243902443,0.975609756097561,16.58882657238558,0.024390243902439025,0.0,0.004599121,16856.149213314056,18228,29.5609756097561,0.26737863,4019991,0.0029299147
0.0055866027,0.11781029810298105,0.9512195121951219,16.21026268215811,0.04878048780487805,0.0,0.0055866027,16899.905415058136,18269,28.24390243902439,0.28955612,4029769,0.0031332907
0.005426817,0.1295813953488372,0.9302325581395349,16.502994606461147,0.06976744186046512,0.0,0.005426817,16937.666035175323,18312,29.069767441860463,0.3067319,4039794,0.0034207467
0.005795984,0.12398810232004763,0.975609756097561,17.071270095984655,0.024390243902439025,0.0,0.005795984,16978.139826774597,18353,29.878048780487806,0.30937228,4049835,0.0043186476
0.0068949754,0.1130999237223494,0.8695652173913043,15.241539461114312,0.13043478260869565,0.0,0.0068949754,17016.492704629898,18399,27.152173913043477,0.32456994,4059903,0.0054302
0.005152987,0.11552525252525253,0.9090909090909091,16.248021733645913,0.09090909090909091,0.0,0.005152987,17054.77649641037,18443,28.318181818181817,0.319851,4069933,0.0037622743
0.0065904083,0.11409523809523814,0.9523809523809523,16.26338352326978,0.047619047619047616,0.0,0.0065904083,17100.743025302887,18485,28.523809523809526,0.30990103,4079935,0.0042060693
0.005604605,0.11239024390243904,0.975609756097561,15.96911316910203,0.024390243902439025,0.0,0.005604605,17141.94482278824,18526,28.097560975609756,0.3094127,4089936,0.004770263
0.0066069276,0.11379220779220782,0.9090909090909091,15.642345062404972,0.09090909090909091,0.0,0.0066069276,17179.22632932663,18570,27.65909090909091,0.32958895,4099950,0.0046996675
0.005159284,0.1074666666666667,0.8888888888888888,15.282789413066522,0.1111111111111111,0.0,0.005159284,17225.097366809845,18615,26.866666666666667,0.33048627,4109963,0.0038522442
0.004078804,0.10675555555555558,0.8888888888888888,15.433674087588733,0.1111111111111111,0.0,0.004078804,17266.343994140625,18660,26.68888888888889,0.33676147,4119970,0.002738382
0.0034088974,0.10999658119658123,0.8888888888888888,15.11474807947291,0.1111111111111111,0.0,0.0034088974,17306.016168117523,18705,26.68888888888889,0.36054584,4129987,0.0033746825
0.0053377245,0.10815384615384617,0.75,12.541820787324694,0.25,0.0,0.0053377245,17349.823927879333,18757,22.25,0.34367803,4139768,0.0034664292
0.006100369,0.10373333333333336,0.8888888888888888,14.768225695784148,0.1111111111111111,0.0,0.006100369,17392.056604385376,18802,25.933333333333334,0.35560605,4149775,0.004035948
0.00620959,0.11946938775510205,0.9523809523809523,16.22361577337405,0.047619047619047616,0.0,0.00620959,17429.565601825714,18844,28.214285714285715,0.3746938,4159783,0.0032973976
0.006479929,0.11867532467532471,0.9090909090909091,16.17307637460931,0.09090909090909091,0.0,0.006479929,17468.493887901306,18888,28.09090909090909,0.35340542,4169811,0.004632567
0.005134803,0.11885714285714293,0.9523809523809523,16.852201689528762,0.047619047619047616,0.0,0.005134803,17508.82506418228,18930,29.714285714285715,0.36794958,4179815,0.005174923
0.0052267336,0.10551111111111114,0.8888888888888888,15.098419491246316,0.1111111111111111,0.0,0.0052267336,17552.86805510521,18975,26.377777777777776,0.3680268,4189822,0.003539631
0.0044884156,0.1169125138427464,0.9302325581395349,16.278706390609116,0.06976744186046512,0.0,0.0044884156,17593.44844865799,19018,28.72093023255814,0.38259867,4199845,0.0034277672
0.00493431,0.11404878048780491,0.975609756097561,16.185738667014245,0.024390243902439025,0.0,0.00493431,17632.90230321884,19059,28.51219512195122,0.40926743,4209846,0.0040275017
0.0058478117,0.1066666666666667,0.8888888888888888,15.423110727882628,0.1111111111111111,0.0,0.0058478117,17676.392076015472,19104,26.666666666666668,0.43722442,4219861,0.0058519067
0.0055869324,0.10112000000000004,0.8,14.30444840175789,0.2,0.0,0.0055869324,17717.561420440674,19154,25.28,0.45921764,4229883,0.0034918163
0.004808159,0.10746567717996292,0.8163265306122449,14.334075361739481,0.1836734693877551,0.0,0.004808159,17753.830337524414,19203,24.979591836734695,0.43904218,4239912,0.0050658006
0.0047543203,0.11742971609874892,0.8163265306122449,14.31821041515706,0.1836734693877551,0.0,0.0047543203,17794.48239660263,19252,25.122448979591837,0.47521967,4249965,0.0033254228
0.005777047,0.11050241545893717,0.8695652173913043,15.6689789427089,0.13043478260869565,0.0,0.005777047,17836.797644615173,19298,27.043478260869566,0.47598016,4259979,0.0039107
0.005259269,0.1241777777777778,0.8888888888888888,14.790687292443222,0.1111111111111111,0.0,0.005259269,17877.8557407856,19343,25.511111111111113,0.4977746,4270000,0.004549919
0.0045903795,0.10617391304347829,0.8478260869565217,15.200521626070389,0.15217391304347827,0.0,0.0045903795,17923.104046821594,19389,26.543478260869566,0.4956461,4279779,0.0054764375
0.0055384124,0.11550920974450389,0.9090909090909091,15.399693634693994,0.09090909090909091,0.0,0.0055384124,17966.8443274498,19433,27.022727272727273,0.53746456,4289807,0.0042319195
0.004467375,0.11017057553421189,0.9090909090909091,14.84494046052298,0.09090909090909091,0.0,0.004467375,18006.838551044464,19477,25.954545454545453,0.5718275,4299879,0.0030337807
0.00453826,0.09485714285714289,0.8163265306122449,13.549067062968303,0.1836734693877551,0.0,0.00453826,18048.22970724106,19526,23.714285714285715,0.58066,4309894,0.0038375251
0.003231707,0.11964912280701757,0.9523809523809523,16.703638027068607,0.047619047619047616,0.0,0.003231707,18089.985299110413,19568,29.333333333333332,0.599973,4319914,0.0034863465
0.00479362,0.1159953249181861,0.8478260869565217,15.487152004494439,0.15217391304347827,0.0,0.00479362,18130.517113924026,19614,27.08695652173913,0.61267155,4329915,0.0037992767
0.0037320235,0.11018181818181821,0.9090909090909091,15.539056750388163,0.09090909090909091,0.0,0.0037320235,18172.82768702507,19658,27.545454545454547,0.6014098,4339919,0.0030798535
0.0056306487,0.12666929651545034,0.7692307692307693,14.174994213251468,0.23076923076923078,0.0,0.0056306487,18212.459717988968,19710,24.96153846153846,0.6203099,4349959,0.0045826086
0.004880037,0.102530612244898,0.8163265306122449,14.557147189018828,0.1836734693877551,0.0,0.004880037,18252.104146957397,19759,25.632653061224488,0.6395495,4359970,0.004346756
0.0045929155,0.10441666666666667,0.8333333333333334,15.131226762524463,0.16666666666666666,0.0,0.0045929155,18291.798682451248,19807,26.104166666666668,0.64202696,4369978,0.00359661
0.004534363,0.11079069767441863,0.9302325581395349,16.206067032955264,0.06976744186046512,0.0,0.004534363,18334.17688703537,19850,27.697674418604652,0.63025886,4379981,0.0029610083
0.0034675598,0.11648371917937134,0.8478260869565217,15.195408625407492,0.15217391304347827,0.0,0.0034675598,18376.804559230804,19896,26.608695652173914,0.6490875,4389768,0.0038802414
0.004812058,0.1045886167428415,0.7547169811320755,13.891155908196001,0.24528301886792453,0.0,0.004812058,18416.202018022537,19949,23.67924528301887,0.6531982,4399929,0.0037239352
0.0048583345,0.10978723404255324,0.851063829787234,15.393989227834075,0.14893617021276595,0.0,0.0048583345,18457.471987962723,19996,27.4468085106383,0.665687,4409940,0.0039129383
0.0054148575,0.10005982905982906,0.7692307692307693,14.018508704068843,0.23076923076923078,0.0,0.0054148575,18500.55274271965,20048,24.5,0.66501075,4419972,0.0037517394
0.0045032194,0.11978949439307499,0.8478260869565217,16.03398530220584,0.15217391304347827,0.0,0.0045032194,18539.170742988586,20094,28.26086956521739,0.6491417,4429757,0.0055213957
0.004248732,0.11391383219954654,0.8163265306122449,14.555984464432525,0.1836734693877551,0.0,0.004248732,18578.157200098038,20143,25.612244897959183,0.6514983,4439790,0.003453291
0.004491016,0.10498825117091373,0.7692307692307693,13.57497629759258,0.23076923076923078,0.0,0.004491016,18621.400102615356,20195,23.76923076923077,0.6662527,4449882,0.0046103043
0.00428714,0.11701642884836161,0.7647058823529411,14.433393147877407,0.23529411764705882,0.0,0.00428714,18661.763308286667,20246,24.745098039215687,0.6543883,4459908,0.0034761268
0.0032266914,0.09954898150476671,0.7647058823529411,13.400751585942494,0.23529411764705882,0.0,0.0032266914,18702.88076376915,20297,23.41176470588235,0.64321655,4469826,0.0041525634
0.004162933,0.12263033508575996,0.8478260869565217,15.61657128751318,0.15217391304347827,0.0,0.004162933,18748.9376642704,20343,27.17391304347826,0.6543489,4479825,0.0033874328
0.0035840492,0.11832186732186732,0.9090909090909091,16.77504876743738,0.09090909090909091,0.0,0.0035840492,18789.11914587021,20387,28.795454545454547,0.68511736,4489865,0.0031838308
0.0021936973,0.09405594405594407,0.7692307692307693,13.211173151582662,0.23076923076923078,0.0,0.0021936973,18827.946734428406,20439,23.134615384615383,0.66131544,4499915,0.0031867626
0.0033672417,0.1116005236806512,0.7916666666666666,15.482801772236215,0.20833333333333334,0.0,0.0033672417,18867.370460510254,20487,26.895833333333332,0.6823804,4509811,0.0051103286
0.004261087,0.10840261209378856,0.8333333333333334,14.06552369035589,0.16666666666666666,0.0,0.004261087,18906.077054023743,20535,24.9375,0.6996693,4519857,0.0034326317
0.0031895644,0.11004444444444446,0.8888888888888888,15.856057181506733,0.1111111111111111,0.0,0.0031895644,18948.498197078705,20580,27.511111111111113,0.7004462,4529880,0.0031659915
0.0027647628,0.10247112360146624,0.6842105263157895,12.13404847985299,0.3157894736842105,0.0,0.0027647628,18995.08962750435,20637,20.964912280701753,0.70727366,4539836,0.009350789
0.0029559922,0.10826666666666668,0.8888888888888888,15.585792284657296,0.1111111111111111,0.0,0.0029559922,19034.554506778717,20682,27.066666666666666,0.7457271,4549843,0.004919964
0.0021802308,0.10231111111111116,0.8888888888888888,14.839567944232007,0.1111111111111111,0.0,0.0021802308,19074.41091299057,20727,25.57777777777778,0.74924505,4559848,0.0016309181
0.0049833115,0.09777777777777781,0.7692307692307693,12.773329234673714,0.23076923076923078,0.0,0.0049833115,19114.266832351685,20779,22.346153846153847,0.77301675,4569870,0.008705452
0.003949276,0.1318222222222222,0.8888888888888888,15.644692491747975,0.1111111111111111,0.0,0.003949276,19155.649923563004,20824,27.42222222222222,0.799438,4579875,0.0056570945
0.003275398,0.10018111534614657,0.6779661016949152,12.662880569099933,0.3220338983050847,0.0,0.003275398,19197.964607715607,20883,22.305084745762713,0.7940446,4590000,0.0035961415
0.002871518,0.10791489361702132,0.8297872340425532,14.345269498207852,0.1702127659574468,0.0,0.002871518,19236.637012720108,20930,24.893617021276597,0.7899109,4599766,0.0031234422
0.003731343,0.10142222222222225,0.8,14.302279348519571,0.2,0.0,0.003731343,19276.547800302505,20980,24.82,0.78845847,4609794,0.0030455429
0.0037232696,0.10211111111111115,0.8333333333333334,14.43083172060278,0.16666666666666666,0.0,0.0037232696,19319.89986681938,21028,24.958333333333332,0.8299802,4619856,0.004458169
0.004209442,0.11357842413086033,0.7017543859649122,12.943406356084013,0.2982456140350877,0.0,0.004209442,19360.262603521347,21085,22.54385964912281,0.803835,4629979,0.0041810554
0.0028175206,0.1339591836734694,0.7959183673469388,15.037494768628433,0.20408163265306123,0.0,0.0028175206,19399.804886341095,21134,26.489795918367346,0.807098,4639759,0.005320181
0.00327743,0.10848000000000001,0.8,15.35889643082495,0.2,0.0,0.00327743,19442.455816030502,21184,27.12,0.81466824,4649773,0.0029675965
0.0033615509,0.12278911157845783,0.6964285714285714,14.18876958368621,0.30357142857142855,0.0,0.0033615509,19479.28601050377,21240,24.017857142857142,0.8336166,4659894,0.0041201226
0.0038366544,0.10367802363814095,0.7272727272727273,13.113977045397718,0.2727272727272727,0.0,0.0038366544,19521.686316490173,21295,23.12727272727273,0.8381973,4669993,0.0038911938
0.00478775,0.10612345679012346,0.7222222222222222,13.297436267569294,0.2777777777777778,0.0,0.00478775,19560.55538034439,21349,23.314814814814813,0.8541593,4679792,0.0064735687
0.0033212767,0.12775977805990502,0.8888888888888888,17.55626785994646,0.1111111111111111,0.0,0.0033212767,19602.880694627762,21394,30.77777777777778,0.844969,4689951,0.0035962597
0.0033069116,0.11181871278492053,0.7647058823529411,15.377248146097205,0.23529411764705882,0.0,0.0033069116,19648.185270547867,21445,26.50980392156863,0.86193264,4699769,0.0026710301
0.0037944596,0.11324373710580608,0.7547169811320755,15.325641708583632,0.24528301886792453,0.0,0.0037944596,19688.51262974739,21498,26.49056603773585,0.8590463,4709928,0.003083395
0.0034066231,0.12154415241273812,0.6842105263157895,13.652971289273298,0.3157894736842105,0.0,0.0034066231,19728.91622877121,21555,24.140350877192983,0.8330618,4719776,0.0035172
0.004039946,0.09647927551375829,0.6724137931034483,13.107996991245416,0.3275862068965517,0.0,0.004039946,19774.03139233589,21613,22.82758620689655,0.84264964,4729767,0.004491278
0.0029334167,0.10107506698628087,0.6779661016949152,13.407844837327987,0.3220338983050847,0.0,0.0029334167,19813.563108444214,21672,23.423728813559322,0.83696795,4739902,0.0024962062
0.0030692413,0.13235374149659865,0.8163265306122449,15.465646039769345,0.1836734693877551,0.0,0.0030692413,19849.762058496475,21721,26.367346938775512,0.82266045,4749929,0.0028139828
0.002211832,0.10959396433470506,0.7407407407407407,13.857646410222056,0.25925925925925924,0.0,0.002211832,19892.78109574318,21775,24.37037037037037,0.8231273,4759987,0.0024421623
0.00436904,0.10950009803280832,0.75,15.12045000138708,0.25,0.0,0.00436904,19932.320280075073,21827,26.153846153846153,0.83859366,4769870,0.0062864935
0.002620057,0.11236289054683701,0.75,15.115186643278232,0.25,0.0,0.002620057,19978.860707998276,21879,26.423076923076923,0.84832615,4779793,0.0025010447
0.0027817031,0.1102198815009875,0.8163265306122449,15.07625801830076,0.1836734693877551,0.0,0.0027817031,20016.5953874588,21928,26.163265306122447,0.81687117,4789852,0.004414877
0.0030758004,0.10872458310919851,0.7692307692307693,15.022666246250347,0.23076923076923078,0.0,0.0030758004,20052.32038116455,21980,25.78846153846154,0.8098828,4799924,0.0020662628
0.0026159715,0.13515151515151513,0.7272727272727273,13.65861132499833,0.2727272727272727,0.0,0.0026159715,20093.66864156723,22035,24.163636363636364,0.8033678,4809955,0.0035177292
0.00251371,0.12381395348837211,0.9302325581395349,17.626931426739354,0.06976744186046512,0.0,0.00251371,20134.533898591995,22078,30.953488372093023,0.7916931,4819966,0.0024828014
0.0022085968,0.13208695652173916,0.8695652173913043,15.803468597904226,0.13043478260869565,0.0,0.0022085968,20174.43627357483,22124,27.608695652173914,0.7851868,4829974,0.0029051632
0.0028908586,0.11594326241134754,0.851063829787234,14.936426975965754,0.14893617021276595,0.0,0.0028908586,20217.09966635704,22171,26.19148936170213,0.75984895,4839987,0.0034649437
0.00209133,0.10288435374149663,0.7959183673469388,13.829747070888924,0.20408163265306123,0.0,0.00209133,20256.858934879303,22220,24.040816326530614,0.73255247,4849753,0.0020897067
