entloss,meankl,optimgain,TimestepsSoFar,Fce,AttC,AttNC,surrgain,TimeElapsed,EpisodesSoFar,TtR,entropy,MtR
0.0,0.007539002,0.003629204,3559923,0.14730000000000004,0.0,1.0,0.003629204,28833.628764629364,15772,36.825,0.053138625,20.94993717319307
0.0,0.0045666313,0.003916784,3569923,0.1335,0.0,1.0,0.003916784,28918.44652414322,15812,33.375,0.08957289,19.001985594249522
0.0,0.0059829485,0.0032799172,3579927,0.13542857142857145,0.047619047619047616,0.9523809523809523,0.0032799172,29003.059977293015,15854,33.857142857142854,0.07726795,19.449048626731823
0.0,0.0060644452,0.0051731695,3589927,0.14049999999999999,0.0,1.0,0.0051731695,29086.949101924896,15894,35.125,0.11684099,20.133097900725755
0.0,0.0067149703,0.0035199586,3599927,0.13920000000000005,0.0,1.0,0.0035199586,29165.760214328766,15934,34.8,0.09730129,19.84665105508923
0.0,0.0077163773,0.0038175154,3609929,0.14247619047619048,0.047619047619047616,0.9523809523809523,0.0038175154,29245.21500468254,15976,35.61904761904762,0.08625412,20.226817356517294
0.0,0.009035278,0.004638977,3619930,0.13717073170731708,0.024390243902439025,0.975609756097561,0.004638977,29324.364449977875,16017,34.292682926829265,0.09791589,19.468060604758985
0.0,0.006555751,0.0042365356,3629931,0.14107317073170733,0.024390243902439025,0.975609756097561,0.0042365356,29403.601479291916,16058,35.26829268292683,0.13209239,20.13432077449862
0.0,0.0055874772,0.0027464752,3639934,0.1341395348837209,0.06976744186046512,0.9302325581395349,0.0027464752,29481.807743549347,16101,33.53488372093023,0.16599216,19.050943435352632
0.0,0.009338552,0.002123819,3649948,0.13333333333333336,0.047619047619047616,0.9523809523809523,0.002123819,29565.791863918304,16143,33.333333333333336,0.1475442,19.198922590489616
0.0,0.0070327027,0.0031574804,3659950,0.12895238095238098,0.047619047619047616,0.9523809523809523,0.0031574804,29648.490844488144,16185,32.23809523809524,0.13497652,18.460657156640263
0.0,0.0056168474,0.0030444928,3669952,0.12990476190476188,0.047619047619047616,0.9523809523809523,0.0030444928,29725.49275946617,16227,32.476190476190474,0.12118853,18.25444131216107
0.0,0.004782492,0.0035459457,3679952,0.13460000000000005,0.0,1.0,0.0035459457,29801.986088752747,16267,33.65,0.1468126,19.19209855462758
0.0,0.005532175,0.0031164626,3689952,0.14240000000000003,0.0,1.0,0.0031164626,29888.00671172142,16307,35.6,0.1414185,20.270692683364025
0.0,0.0049315244,0.003471953,3699952,0.14,0.0,1.0,0.003471953,29959.709296941757,16347,35.0,0.13070604,19.864135516136454
0.0,0.0055955206,0.0034756775,3709952,0.1366,0.0,1.0,0.0034756775,30041.426702022552,16387,34.15,0.11268622,19.707787561174037
0.0,0.0044897837,0.0027459797,3719954,0.1564761904761905,0.047619047619047616,0.9523809523809523,0.0027459797,30112.999807357788,16429,33.19047619047619,0.120216385,18.79487049920482
0.0,0.0055009215,0.0051810304,3729956,0.1336190476190476,0.047619047619047616,0.9523809523809523,0.0051810304,30201.357540607452,16471,33.404761904761905,0.15595058,18.769588744294158
0.0,0.0048704636,0.0023407845,3739958,0.13457142857142856,0.047619047619047616,0.9523809523809523,0.0023407845,30284.214520692825,16513,33.642857142857146,0.14659818,19.02680899709908
0.0,0.0055592624,0.0033454087,3749959,0.13463414634146345,0.024390243902439025,0.975609756097561,0.0033454087,30361.74169421196,16554,33.65853658536585,0.17479482,19.262040544173207
0.0,0.005213353,0.00294286,3759959,0.13520000000000004,0.0,1.0,0.00294286,30453.125898838043,16594,33.8,0.19200334,19.33998988230174
0.0,0.006476363,0.0038877793,3769960,0.14126829268292682,0.024390243902439025,0.975609756097561,0.0038877793,30539.96906232834,16635,35.31707317073171,0.21747647,20.07811420205397
0.0,0.0054988354,0.0032283652,3779965,0.1275555555555556,0.1111111111111111,0.8888888888888888,0.0032283652,30619.328788995743,16680,31.88888888888889,0.2409969,18.513884057174074
0.0,0.007909221,0.0044848174,3789991,0.14261749144102084,0.047619047619047616,0.9523809523809523,0.0044848174,30699.02475142479,16722,34.69047619047619,0.23285776,19.72144495000967
0.0,0.0077068885,0.003843602,3799770,0.15095691609977327,0.07142857142857142,0.9285714285714286,0.003843602,30786.372334718704,16764,33.833333333333336,0.24360786,19.362250390617145
0.0,0.0069409134,0.0031055121,3809775,0.1457560975609756,0.024390243902439025,0.975609756097561,0.0031055121,30860.818811893463,16805,36.4390243902439,0.23972556,20.917930696318038
0.0,0.00987825,0.004014865,3819792,0.12830769230769234,0.1111111111111111,0.8888888888888888,0.004014865,30946.519250631332,16850,31.266666666666666,0.22258654,17.80119932929533
0.0,0.013451913,0.0024901442,3829793,0.13843902439024391,0.024390243902439025,0.975609756097561,0.0024901442,31017.733725309372,16891,34.609756097560975,0.24320862,19.763261922174223
0.0,0.007815026,0.0041415635,3839793,0.13930000000000003,0.0,1.0,0.0041415635,31108.844655036926,16931,34.825,0.22403792,20.005843506926418
0.0,0.005853978,0.0033244248,3849794,0.13268292682926827,0.024390243902439025,0.975609756097561,0.0033244248,31193.58092570305,16972,33.170731707317074,0.2189721,18.79490036631986
0.0,0.005801985,0.0037233036,3859796,0.12990476190476194,0.047619047619047616,0.9523809523809523,0.0037233036,31268.232719182968,17014,32.476190476190474,0.22972961,18.497611643989202
0.0,0.0047285017,0.003363158,3869796,0.13670000000000007,0.0,1.0,0.003363158,31351.518080234528,17054,34.175,0.20264447,19.252636093574925
0.0,0.0060121017,0.0031400807,3879800,0.12790476190476188,0.047619047619047616,0.9523809523809523,0.0031400807,31441.839283704758,17096,31.976190476190474,0.18862759,18.045082317519512
0.0,0.0070034903,0.005173596,3889800,0.13670000000000002,0.0,1.0,0.005173596,31525.061616897583,17136,34.175,0.1742558,19.363678108990904
0.0,0.0063549806,0.0028111406,3899801,0.13609756097560977,0.024390243902439025,0.975609756097561,0.0028111406,31599.65567302704,17177,34.02439024390244,0.2098144,19.42799492334056
0.0,0.0036535268,0.0026455391,3909801,0.13590000000000005,0.0,1.0,0.0026455391,31683.480377197266,17217,33.975,0.24461375,19.60253432443945
0.0,0.008826082,0.0016510681,3919804,0.15665116279069766,0.06976744186046512,0.9302325581395349,0.0016510681,31777.382699251175,17260,33.372093023255815,0.26238567,18.736704825418958
0.0,0.0055554486,0.0047741057,3929806,0.13152380952380954,0.047619047619047616,0.9523809523809523,0.0047741057,31863.125962495804,17302,32.88095238095238,0.25090533,18.671206185741127
0.0,0.0046862285,0.0034985733,3939807,0.13317073170731705,0.024390243902439025,0.975609756097561,0.0034985733,31938.0885784626,17343,33.292682926829265,0.2702945,19.10475651193893
0.0,0.006140498,0.0039038658,3949809,0.12552380952380954,0.047619047619047616,0.9523809523809523,0.0039038658,32021.50959801674,17385,31.38095238095238,0.23627332,17.742909818902877
0.0,0.005902946,0.00411257,3959810,0.1257560975609756,0.024390243902439025,0.975609756097561,0.00411257,32111.039159297943,17426,31.4390243902439,0.23155339,17.88168879553441
0.0,0.0064837793,0.0027730286,3969811,0.13082926829268293,0.024390243902439025,0.975609756097561,0.0027730286,32191.543944835663,17467,32.707317073170735,0.2325033,18.352983211801273
0.0,0.006319834,0.004293977,3979814,0.1152558139534884,0.06976744186046512,0.9302325581395349,0.004293977,32266.59975171089,17510,28.813953488372093,0.25083798,16.347078217682
0.0,0.007623986,0.0053473525,3989815,0.12975609756097564,0.024390243902439025,0.975609756097561,0.0053473525,32345.887107610703,17551,32.4390243902439,0.29162195,18.56853423954956
0.0,0.004361221,0.002742891,3999816,0.12341463414634148,0.024390243902439025,0.975609756097561,0.002742891,32441.934717416763,17592,30.853658536585368,0.32670563,17.571114522024274
0.0,0.006527771,0.004291687,4009819,0.12800000000000003,0.06976744186046512,0.9302325581395349,0.004291687,32515.61510658264,17635,32.0,0.2994534,18.16773981041115
0.0,0.0060397596,0.00463754,4019824,0.12311111111111112,0.1111111111111111,0.8888888888888888,0.00463754,32599.475121974945,17680,30.77777777777778,0.3305467,17.59658550969183
0.0,0.0050969687,0.0037739335,4029826,0.12780952380952385,0.047619047619047616,0.9523809523809523,0.0037739335,32678.56816124916,17722,31.952380952380953,0.32559207,18.14606516176188
0.0,0.004529483,0.0035862164,4039831,0.11955555555555555,0.1111111111111111,0.8888888888888888,0.0035862164,32763.811031341553,17767,29.88888888888889,0.3289689,17.111490494724816
0.0,0.0038014248,0.002013797,4049842,0.11395744680851068,0.14893617021276595,0.851063829787234,0.002013797,32842.78596544266,17814,28.48936170212766,0.29713443,16.127729803916743
0.0,0.006697235,0.0028470298,4059846,0.12561904761904766,0.047619047619047616,0.9523809523809523,0.0028470298,32923.15076947212,17856,31.404761904761905,0.25435787,17.960933166995467
0.0,0.007140743,0.0029575485,4069846,0.1337,0.0,1.0,0.0029575485,33003.399806022644,17896,33.425,0.25348958,19.16063832501281
0.0,0.0061238687,0.0031356048,4079848,0.1304761904761905,0.047619047619047616,0.9523809523809523,0.0031356048,33091.792028427124,17938,32.61904761904762,0.25788423,18.54919712526293
0.0,0.0043758554,0.0028820473,4089848,0.13010000000000005,0.0,1.0,0.0028820473,33164.57448196411,17978,32.525,0.2733097,18.387246580550332
0.0,0.004590723,0.0027435578,4099849,0.12848780487804876,0.024390243902439025,0.975609756097561,0.0027435578,33246.347883462906,18019,32.1219512195122,0.28622982,18.334660112129267
0.0,0.006452768,0.005219532,4109851,0.12304761904761907,0.047619047619047616,0.9523809523809523,0.005219532,33321.72170519829,18061,30.761904761904763,0.30575177,17.64956050078967
0.0,0.0075157946,0.003100615,4119855,0.11990909090909092,0.09090909090909091,0.9090909090909091,0.003100615,33405.090169906616,18105,29.977272727272727,0.3276473,17.210332332671676
0.0,0.006358895,0.0039948164,4129858,0.12493023255813955,0.06976744186046512,0.9302325581395349,0.0039948164,33484.53242611885,18148,31.232558139534884,0.35039857,18.038968693999113
0.0,0.004425558,0.0027993622,4139867,0.11724444444444446,0.1111111111111111,0.8888888888888888,0.0027993622,33563.795669555664,18193,28.22222222222222,0.3222541,16.118016309584274
0.0,0.0060287835,0.0026684082,4149870,0.12390697674418609,0.06976744186046512,0.9302325581395349,0.0026684082,33642.00601649284,18236,30.976744186046513,0.32223544,17.65369045400993
0.0,0.006207446,0.0042837746,4159875,0.1268837209302326,0.06976744186046512,0.9302325581395349,0.0042837746,33734.05375576019,18279,31.72093023255814,0.3260501,18.27175543209766
0.0,0.0064340853,0.0041493843,4169878,0.12483720930232561,0.06976744186046512,0.9302325581395349,0.0041493843,33811.071504592896,18322,31.209302325581394,0.32583162,18.013531482079884
0.0,0.0062377932,0.004342998,4179879,0.12975609756097561,0.024390243902439025,0.975609756097561,0.004342998,33894.769005298615,18363,32.4390243902439,0.3387183,18.57176076107787
0.0,0.006301058,0.0038822906,4189887,0.12572727272727274,0.09090909090909091,0.9090909090909091,0.0038822906,33968.408915519714,18407,31.431818181818183,0.29893392,17.836764193046562
0.0,0.00524345,0.0028161018,4199899,0.12073291925465841,0.13043478260869565,0.8695652173913043,0.0028161018,34050.30345439911,18453,28.67391304347826,0.25372282,16.4227982438224
0.0,0.0074548232,0.0047365488,4209914,0.13381037567084084,0.06976744186046512,0.9302325581395349,0.0047365488,34127.3980152607,18496,32.604651162790695,0.23132864,18.37853286615372
0.0,0.0063476297,0.0034021996,4219914,0.1338,0.0,1.0,0.0034021996,34209.15086841583,18536,33.45,0.21771228,19.269727130131898
0.0,0.009553669,0.002593644,4229914,0.1365,0.0,1.0,0.002593644,34299.547912836075,18576,34.125,0.18504162,18.991829025106462
0.0,0.005600591,0.0030643013,4239915,0.1307317073170732,0.024390243902439025,0.975609756097561,0.0030643013,34371.27761173248,18617,32.68292682926829,0.17695788,18.83256666226015
0.0,0.008578171,0.0040645506,4249915,0.12880000000000005,0.0,1.0,0.0040645506,34457.8785712719,18657,32.2,0.13049242,18.570261006046216
0.0,0.007429103,0.004645168,4259918,0.12381395348837215,0.06976744186046512,0.9302325581395349,0.004645168,34540.44430851936,18700,30.953488372093023,0.12956312,17.733622129304603
0.0,0.0037249627,0.003137378,4269924,0.1307619047619048,0.047619047619047616,0.9523809523809523,0.003137378,34624.189957380295,18742,31.523809523809526,0.13815095,17.936495503287123
0.0,0.009479466,0.0037654366,4279926,0.12085714285714287,0.047619047619047616,0.9523809523809523,0.0037654366,34702.89722299576,18784,30.214285714285715,0.1181979,17.683247425313443
0.0,0.005209312,0.0031364944,4289927,0.12214634146341466,0.024390243902439025,0.975609756097561,0.0031364944,34776.64068889618,18825,30.536585365853657,0.12732692,17.51877218774027
0.0,0.009100092,0.0029403274,4299929,0.12342857142857143,0.047619047619047616,0.9523809523809523,0.0029403274,34858.83184456825,18867,30.857142857142858,0.11738508,17.684242511244612
0.0,0.005944239,0.0028258895,4309929,0.12730000000000002,0.0,1.0,0.0028258895,34945.081991910934,18907,31.825,0.15196942,18.121055992434503
0.0,0.006191042,0.0038307246,4319932,0.11776744186046512,0.06976744186046512,0.9302325581395349,0.0038307246,35018.23470497131,18950,29.441860465116278,0.16671045,16.66196922708997
0.0,0.0055625574,0.003080098,4329939,0.1331162790697675,0.06976744186046512,0.9302325581395349,0.003080098,35101.26392674446,18993,27.488372093023255,0.13326557,15.940440010148196
0.0,0.0058608237,0.0035188354,4339941,0.12000000000000002,0.047619047619047616,0.9523809523809523,0.0035188354,35182.30913519859,19035,30.0,0.14471705,17.16623032175293
0.0,0.0054619927,0.0030742947,4349941,0.12570000000000003,0.0,1.0,0.0030742947,35261.965289115906,19075,31.425,0.16467991,17.95525150484559
0.0,0.007060898,0.005034956,4359944,0.11618604651162792,0.06976744186046512,0.9302325581395349,0.005034956,35338.097407102585,19118,29.046511627906977,0.17123424,16.469682091757633
0.0,0.0057654823,0.0030155769,4369945,0.12312195121951222,0.024390243902439025,0.975609756097561,0.0030155769,35412.375126838684,19159,30.78048780487805,0.16342346,17.59532943145494
0.0,0.0059281485,0.002769876,4379963,0.1257012987012987,0.09090909090909091,0.9090909090909091,0.002769876,35499.06356072426,19203,30.636363636363637,0.12291192,17.675890582760598
0.0,0.0063595325,0.0037331863,4389965,0.122952380952381,0.047619047619047616,0.9523809523809523,0.0037331863,35576.53466415405,19245,30.738095238095237,0.1347938,17.427145783555254
0.0,0.0063185384,0.0037068909,4399966,0.12985365853658537,0.024390243902439025,0.975609756097561,0.0037068909,35651.97075510025,19286,32.46341463414634,0.15779102,18.723180028953195
0.0,0.0075122644,0.0034162232,4409973,0.1318139534883721,0.06976744186046512,0.9302325581395349,0.0034162232,35724.175233602524,19329,31.813953488372093,0.13749428,18.078225739803848
0.0,0.0068134894,0.0042853607,4419973,0.13250000000000003,0.0,1.0,0.0042853607,35812.7145152092,19369,33.125,0.13159181,18.635918958215854
0.0,0.007032814,0.004232267,4429975,0.12857142857142864,0.047619047619047616,0.9523809523809523,0.004232267,35903.46304011345,19411,32.142857142857146,0.10459139,18.60144774147252
0.0,0.0064281723,0.0038127427,4439975,0.1406,0.0,1.0,0.0038127427,35975.60666036606,19451,35.15,0.10365272,19.768105681785705
0.0,0.007992038,0.0047648833,4449986,0.13643458980044346,0.024390243902439025,0.975609756097561,0.0047648833,36055.353684425354,19492,33.048780487804876,0.10607124,18.68762174642231
0.0,0.005487921,0.0026606095,4459986,0.12830000000000005,0.0,1.0,0.0026606095,36129.95564007759,19532,32.075,0.11632222,18.14512219971683
0.0,0.0075303786,0.0049082427,4469986,0.132,0.0,1.0,0.0049082427,36212.19975090027,19572,33.0,0.1319802,18.89038403455517
0.0,0.008553149,0.0041443193,4479957,0.12622744074798872,0.07142857142857142,0.9285714285714286,0.0041443193,36285.58586859703,19614,31.452380952380953,0.08125282,17.735103012493642
0.0,0.0049845576,0.0040172655,4489766,0.1330153051816338,0.11363636363636363,0.8863636363636364,0.0040172655,36365.13951730728,19658,30.795454545454547,0.055343285,17.531557256742527
0.0,0.0073911003,0.0042484724,4499845,0.13696101893748955,0.1111111111111111,0.8888888888888888,0.0042484724,36442.504177331924,19703,30.666666666666668,0.04216007,17.483487469594404
0.0,0.0061537176,0.0039823274,4509926,0.14001261111923677,0.06976744186046512,0.9302325581395349,0.0039823274,36519.89493513107,19746,32.53488372093023,0.079773255,18.67546685884565
0.0,0.006459492,0.003215265,4519762,0.12717468212217134,0.13333333333333333,0.8666666666666667,0.003215265,36598.271782159805,19791,28.977777777777778,0.06085356,16.734403783608613
0.0,0.007049253,0.004543335,4529908,0.13437204541390335,0.13043478260869565,0.8695652173913043,0.004543335,36678.5136783123,19837,29.82608695652174,0.083316796,17.259002196529345
0.0,0.007158473,0.0040829433,4539908,0.14530000000000004,0.0,1.0,0.0040829433,36757.332624197006,19877,36.325,0.092479974,20.887283168193434
0.0,0.0058405823,0.0038332397,4549856,0.13294456981627095,0.09302325581395349,0.9069767441860465,0.0038332397,36837.30490231514,19920,32.18604651162791,0.09670645,18.758610787323747
0.0,0.0075465925,0.0046815225,4559857,0.1286829268292683,0.024390243902439025,0.975609756097561,0.0046815225,36907.981516599655,19961,32.170731707317074,0.11323205,18.167200115639787
0.0,0.006749875,0.004734478,4569857,0.14820000000000003,0.0,1.0,0.004734478,36986.52402019501,20001,37.05,0.14568263,21.321281756007323
0.0,0.007745131,0.0048009134,4579859,0.1316190476190476,0.047619047619047616,0.9523809523809523,0.0048009134,37065.39701414108,20043,32.904761904761905,0.17287993,18.813380704172538
0.0,0.009064756,0.0047232145,4589930,0.13246274691596488,0.06976744186046512,0.9302325581395349,0.0047232145,37144.357610702515,20086,32.30232558139535,0.15239714,18.6619423658308
0.0,0.0070493845,0.0049808403,4599876,0.13293281695484443,0.09302325581395349,0.9069767441860465,0.0049808403,37224.76704263687,20129,32.51162790697674,0.11900309,18.793084161551196
0.0,0.007894984,0.0037372834,4609972,0.13927470786294316,0.09090909090909091,0.9090909090909091,0.0037372834,37306.768953084946,20173,32.68181818181818,0.09364214,19.013610677786687
0.0,0.0074483063,0.0051591126,4619973,0.1359024390243902,0.024390243902439025,0.975609756097561,0.0051591126,37394.092965364456,20214,33.97560975609756,0.10715415,19.319168876335368
0.0,0.007338556,0.0026384965,4629975,0.1307619047619048,0.047619047619047616,0.9523809523809523,0.0026384965,37471.20505428314,20256,32.69047619047619,0.07361605,18.615295392336453
0.0,0.006540876,0.00490527,4639791,0.1367482200220385,0.09302325581395349,0.9069767441860465,0.00490527,37554.67723274231,20299,32.25581395348837,0.107766055,18.37216355716378
0.0,0.0065893736,0.005140435,4649813,0.13360997732426305,0.047619047619047616,0.9523809523809523,0.005140435,37633.42031478882,20341,33.142857142857146,0.14393835,19.24183794984031
0.0,0.006032761,0.003129486,4659815,0.1338095238095238,0.047619047619047616,0.9523809523809523,0.003129486,37707.849331617355,20383,33.45238095238095,0.16409874,19.16562946916657
0.0,0.0046704025,0.0030454895,4669816,0.140390243902439,0.024390243902439025,0.975609756097561,0.0030454895,37792.18820500374,20424,35.09756097560975,0.18143517,20.14252546704823
0.0,0.006898014,0.0040614805,4679818,0.13114285714285714,0.047619047619047616,0.9523809523809523,0.0040614805,37872.8006131649,20466,32.785714285714285,0.18318981,18.466411486175666
0.0,0.004377178,0.0025046004,4689820,0.132952380952381,0.047619047619047616,0.9523809523809523,0.0025046004,37960.20057296753,20508,33.23809523809524,0.17679417,18.84262773713022
0.0,0.0055853045,0.0038810074,4699830,0.1355767195767196,0.047619047619047616,0.9523809523809523,0.0038810074,38034.180015325546,20550,32.61904761904762,0.1569466,18.423790267439557
0.0,0.0054457514,0.0032736794,4709836,0.14190476190476192,0.047619047619047616,0.9523809523809523,0.0032736794,38120.91635155678,20592,35.476190476190474,0.13984892,20.251540951698814
0.0,0.006034073,0.0035712523,4719845,0.13773441734417347,0.024390243902439025,0.975609756097561,0.0035712523,38195.11509633064,20633,33.78048780487805,0.12282057,19.405708225444304
0.0,0.0072473115,0.0035495942,4729846,0.14185365853658535,0.024390243902439025,0.975609756097561,0.0035495942,38273.12362527847,20674,35.46341463414634,0.11223118,20.021781778240555
0.0,0.006503847,0.0033349548,4739874,0.13036363636363635,0.09090909090909091,0.9090909090909091,0.0033349548,38360.35642528534,20718,31.363636363636363,0.08086388,17.605045845701127
0.0,0.0068931496,0.004909662,4749877,0.14087804878048782,0.024390243902439025,0.975609756097561,0.004909662,38432.84966754913,20759,35.21951219512195,0.062310535,19.85807414023314
0.0,0.006646767,0.004912345,4759879,0.13857142857142857,0.047619047619047616,0.9523809523809523,0.004912345,38511.055142879486,20801,34.642857142857146,0.09278869,19.98475198989669
0.0,0.00770547,0.0054612546,4769888,0.14037209302325582,0.06976744186046512,0.9302325581395349,0.0054612546,38597.257301568985,20844,33.95348837209303,0.08006408,19.308182106114586
0.0,0.008062205,0.004674896,4779895,0.1374355400696864,0.024390243902439025,0.975609756097561,0.004674896,38678.875034332275,20885,33.51219512195122,0.10705913,18.794420976449718
0.0,0.0040785554,0.0018146576,4789895,0.1411,0.0,1.0,0.0018146576,38754.01621246338,20925,35.275,0.121281885,19.868700635002007
0.0,0.007850198,0.0031517968,4799896,0.13678048780487803,0.024390243902439025,0.975609756097561,0.0031517968,38832.117505311966,20966,34.19512195121951,0.09797593,19.513131174661535
0.0,0.006747039,0.003239303,4809897,0.13814634146341462,0.024390243902439025,0.975609756097561,0.003239303,38914.312083244324,21007,34.53658536585366,0.09364299,19.67396422120652
0.0,0.0074012154,0.0036795456,4819898,0.12995121951219513,0.024390243902439025,0.975609756097561,0.0036795456,38990.83878803253,21048,32.48780487804878,0.12399587,18.373815547674877
0.0,0.005653876,0.0033825233,4829898,0.1394,0.0,1.0,0.0033825233,39072.18155026436,21088,34.85,0.123657174,19.457310839809246
0.0,0.007167049,0.0044246386,4839917,0.13685867620751344,0.06976744186046512,0.9302325581395349,0.0044246386,39155.60546541214,21131,31.511627906976745,0.14169037,18.0657827466835
0.0,0.007229616,0.004164212,4849922,0.1406829268292683,0.024390243902439025,0.975609756097561,0.004164212,39229.93213891983,21172,33.97560975609756,0.1322732,19.174095677607095
0.0,0.00606671,0.00431874,4859922,0.13780000000000003,0.0,1.0,0.00431874,39312.0148267746,21212,34.45,0.11580675,19.503131340813102
0.0,0.004304323,0.0035768433,4869923,0.132,0.024390243902439025,0.975609756097561,0.0035768433,39387.418088912964,21253,33.0,0.13185656,18.758283219064452
0.0,0.0057871193,0.00331512,4879923,0.14410000000000003,0.0,1.0,0.00331512,39471.77955079079,21293,36.025,0.10913933,20.324399850619915
0.0,0.0075661927,0.0039172545,4889925,0.12952380952380954,0.047619047619047616,0.9523809523809523,0.0039172545,39550.94832897186,21335,32.38095238095238,0.09297283,18.590465482635278
0.0,0.0069996384,0.005138095,4899928,0.12632558139534883,0.06976744186046512,0.9302325581395349,0.005138095,39629.50756788254,21378,31.58139534883721,0.1087918,18.14978430806371
0.0,0.0078022806,0.004183167,4909930,0.1308571428571429,0.047619047619047616,0.9523809523809523,0.004183167,39706.11178469658,21420,32.714285714285715,0.100276954,18.64333493123069
0.0,0.006162618,0.003191812,4919930,0.14050000000000004,0.0,1.0,0.003191812,39786.55566692352,21460,35.125,0.068324685,19.70311841163167
0.0,0.0077148667,0.004989023,4929947,0.1397474892395983,0.024390243902439025,0.975609756097561,0.004989023,39860.20650720596,21501,34.26829268292683,0.07429507,19.293507897836758
0.0,0.0040777614,0.0024778405,4939947,0.1429,0.0,1.0,0.0024778405,39938.79292535782,21541,35.725,0.10697662,20.605283963500817
0.0,0.0057343957,0.0028639282,4949947,0.14490000000000003,0.0,1.0,0.0028639282,40008.30140542984,21581,36.225,0.11129828,20.658780378745146
0.0,0.0067206407,0.004385486,4959949,0.1379047619047619,0.047619047619047616,0.9523809523809523,0.004385486,40082.078608989716,21623,34.476190476190474,0.14363319,19.542755096435464
0.0,0.008085777,0.0038588853,4969810,0.12755055225148684,0.11363636363636363,0.8863636363636364,0.0038588853,40162.36150622368,21667,31.34090909090909,0.10300056,18.00609752922428
0.0,0.007290545,0.003264395,4979829,0.14148148148148146,0.1111111111111111,0.8888888888888888,0.003264395,40240.55661082268,21712,33.977777777777774,0.078944854,19.2025759463248
0.0,0.0082356185,0.0037390427,4989829,0.136,0.0,1.0,0.0037390427,40315.18811368942,21752,34.0,0.05533589,19.39143949484629
0.0,0.006726301,0.0039525116,4999838,0.13736585365853657,0.024390243902439025,0.975609756097561,0.0039525116,40381.153735399246,21793,34.34146341463415,0.07308929,19.398500024933032
