EpisodesSoFar,Fce,entropy,AttC,MtR,meankl,TimestepsSoFar,entloss,surrgain,TtR,TimeElapsed,AttNC,optimgain
16243,0.17131732693077234,8.372674,6.190476190476191,23.661847235179966,0.010174781,3929795,0.0,1.34277345e-08,410.23809523809524,29361.048829078674,3.8095238095238093,1.34277345e-08
16283,0.1691,8.372674,6.625,24.625760447240115,0.010174781,3939795,0.0,1.34277345e-08,422.75,29425.013511896133,3.375,1.34277345e-08
16324,0.1808455284552845,8.372674,7.0,23.477593873193307,0.010174781,3949798,0.0,1.34277345e-08,411.9512195121951,29490.4045586586,3.0,1.34277345e-08
16365,0.15888982338099242,8.372674,6.7073170731707314,22.637285245239298,0.010174781,3959827,0.0,1.34277345e-08,395.3658536585366,29554.378061771393,3.292682926829268,1.34277345e-08
16405,0.186,8.372674,5.775,27.003399377997447,0.010174781,3969827,0.0,1.34277345e-08,465.0,29619.124762296677,4.225,1.34277345e-08
16447,0.16781245163853864,8.372674,6.809523809523809,23.358926419296726,0.010174781,3979995,0.0,1.34277345e-08,405.23809523809524,29683.84477210045,3.1904761904761907,1.34277345e-08
16488,0.1616739409499358,8.372674,6.951219512195122,22.85931706608237,0.010174781,3989795,0.0,1.34277345e-08,401.219512195122,29747.79872751236,3.048780487804878,1.34277345e-08
16529,0.1735609756097561,8.372674,5.780487804878049,24.869582666616274,0.010174781,3999800,0.0,1.34277345e-08,433.9024390243902,29812.90380525589,4.219512195121951,1.34277345e-08
16573,0.17757942057942058,8.372674,6.5227272727272725,24.379665449665183,0.010174781,4009844,0.0,1.34277345e-08,416.1363636363636,29877.210309505463,3.477272727272727,1.34277345e-08
16615,0.15475279698656325,8.366661,7.166666666666667,21.5476936339128,3.7431717e-05,4020000,0.0,1.8005371e-08,375.0,29947.483363628387,2.8333333333333335,1.8005371e-08
16657,0.16487527331607746,8.366661,6.761904761904762,22.470673906416145,3.7431717e-05,4029885,0.0,1.8005371e-08,386.9047619047619,30011.58956503868,3.238095238095238,1.8005371e-08
16697,0.17410000000000003,8.366661,6.3,25.16781468037808,3.7431717e-05,4039885,0.0,1.8005371e-08,435.25,30075.87863588333,3.7,1.8005371e-08
16739,0.1696507936507936,8.366661,6.357142857142857,23.832998830130258,3.7431717e-05,4049925,0.0,1.8005371e-08,412.3809523809524,30138.434462547302,3.642857142857143,1.8005371e-08
16783,0.16025663620655003,8.366661,6.9772727272727275,22.11117032466464,3.7431717e-05,4059860,0.0,1.8005371e-08,380.90909090909093,30200.569418907166,3.022727272727273,1.8005371e-08
16824,0.1689325907432302,8.366661,6.7317073170731705,24.387933847874926,3.7431717e-05,4069987,0.0,1.8005371e-08,419.0243902439024,30262.800293684006,3.268292682926829,1.8005371e-08
16866,0.17515948116166044,8.366661,6.619047619047619,23.693290935425505,3.7431717e-05,4079858,0.0,1.8005371e-08,411.6666666666667,30325.471507787704,3.380952380952381,1.8005371e-08
16907,0.16214634146341464,8.366661,6.7560975609756095,23.697690157099355,3.7431717e-05,4089871,0.0,1.8005371e-08,405.3658536585366,30387.489347696304,3.2439024390243905,1.8005371e-08
16948,0.165005062126093,8.366661,6.7073170731707314,23.77766385576107,3.7431717e-05,4099924,0.0,1.8005371e-08,407.0731707317073,30450.860790252686,3.292682926829268,1.8005371e-08
16990,0.16546778711484592,8.464232,6.523809523809524,23.21894610030176,0.008933204,4109960,0.0,-1.11389165e-08,407.14285714285717,30515.43139886856,3.4761904761904763,-1.11389165e-08
17030,0.1786,8.464232,5.95,25.41201467966774,0.008933204,4119960,0.0,-1.11389165e-08,446.5,30577.341633796692,4.05,-1.11389165e-08
17070,0.1669,8.464232,6.175,24.199169122514707,0.008933204,4129960,0.0,-1.11389165e-08,417.25,30639.384706258774,3.825,-1.11389165e-08
17110,0.16129999999999997,8.464232,6.675,22.907252274806886,0.008933204,4139960,0.0,-1.11389165e-08,403.25,30702.75568294525,3.325,-1.11389165e-08
17151,0.16954018392642944,8.464232,6.439024390243903,24.158715296971643,0.008933204,4149786,0.0,-1.11389165e-08,417.8048780487805,30764.813255548477,3.5609756097560976,-1.11389165e-08
17195,0.1570287751464222,8.464232,7.295454545454546,21.833701040080673,0.008933204,4159862,0.0,-1.11389165e-08,379.77272727272725,30827.492114782333,2.7045454545454546,-1.11389165e-08
17236,0.1691112433075551,8.464232,6.853658536585366,24.151876231149547,0.008933204,4169903,0.0,-1.11389165e-08,417.8048780487805,30890.75158548355,3.1463414634146343,-1.11389165e-08
17276,0.184,8.464232,6.075,26.74067544281649,0.008933204,4179903,0.0,-1.11389165e-08,460.0,30951.99190378189,3.925,-1.11389165e-08
17321,0.16309817509566799,8.464232,6.666666666666667,21.937754589099256,0.008933204,4189911,0.0,-1.11389165e-08,378.8888888888889,31016.015717744827,3.3333333333333335,-1.11389165e-08
17364,0.17657064686339652,8.464232,6.72093023255814,24.08953070090038,0.008933204,4199940,0.0,-1.11389165e-08,422.09302325581393,31078.859817266464,3.2790697674418605,-1.11389165e-08
17406,0.1800861678004535,8.464232,5.928571428571429,25.497806125965607,0.008933204,4209972,0.0,-1.11389165e-08,447.6190476190476,31142.573803424835,4.071428571428571,-1.11389165e-08
17447,0.16790243902439028,8.464232,6.536585365853658,23.957669623880566,0.008933204,4219977,0.0,-1.11389165e-08,419.7560975609756,31204.392946243286,3.4634146341463414,-1.11389165e-08
17487,0.16410000000000002,8.464232,7.275,23.77743096443068,0.008933204,4229977,0.0,-1.11389165e-08,410.25,31265.892185926437,2.725,-1.11389165e-08
17527,0.16310000000000008,8.464232,6.75,23.284008870959802,0.008933204,4239977,0.0,-1.11389165e-08,407.75,31328.755405902863,3.25,-1.11389165e-08
17567,0.16920000000000004,8.464232,7.05,24.014815925519287,0.008933204,4249977,0.0,-1.11389165e-08,423.0,31390.120203971863,2.95,-1.11389165e-08
17608,0.16807211028632024,8.464232,6.463414634146342,23.842075915503496,0.008933204,4259775,0.0,-1.11389165e-08,410.9756097560976,31449.845031261444,3.5365853658536586,-1.11389165e-08
17650,0.15752977682300992,8.464232,7.333333333333333,22.07631716163296,0.008933204,4269815,0.0,-1.11389165e-08,388.3333333333333,31509.639495372772,2.6666666666666665,-1.11389165e-08
17692,0.16252264808362368,8.464232,6.904761904761905,23.207111142314165,0.008933204,4279859,0.0,-1.11389165e-08,400.23809523809524,31569.27192234993,3.0952380952380953,-1.11389165e-08
17733,0.16814258911819888,8.464232,6.7317073170731705,23.6202216019902,0.008933204,4289872,0.0,-1.11389165e-08,411.4634146341463,31630.197123527527,3.268292682926829,-1.11389165e-08
17777,0.1646677804953667,8.464232,6.5,22.532621461473017,0.008933204,4299984,0.0,-1.11389165e-08,393.40909090909093,31690.566059827805,3.5,-1.11389165e-08
17818,0.17576670201484623,8.464232,6.2439024390243905,25.353291294620643,0.008933204,4309762,0.0,-1.11389165e-08,432.1951219512195,31749.79958844185,3.7560975609756095,-1.11389165e-08
17860,0.16872815619754394,8.464232,6.738095238095238,23.452974432951116,0.008933204,4319822,0.0,-1.11389165e-08,407.85714285714283,31810.783170938492,3.261904761904762,-1.11389165e-08
17903,0.16526948507313166,8.464232,6.930232558139535,22.939226395936714,0.008933204,4329883,0.0,-1.11389165e-08,395.5813953488372,31870.3077480793,3.0697674418604652,-1.11389165e-08
17944,0.16624390243902443,8.464232,6.634146341463414,23.972800385047105,0.008933204,4339888,0.0,-1.11389165e-08,415.609756097561,31930.90996980667,3.3658536585365852,-1.11389165e-08
17985,0.17241553748870822,8.464232,6.512195121951219,24.64136752366259,0.008933204,4349915,0.0,-1.11389165e-08,429.0243902439024,31988.33913040161,3.4878048780487805,-1.11389165e-08
18026,0.1740602582496413,8.464232,6.658536585365853,24.434203373554997,0.008933204,4359932,0.0,-1.11389165e-08,425.1219512195122,32046.508463859558,3.341463414634146,-1.11389165e-08
18067,0.15724970963995355,8.464232,6.780487804878049,22.227823330499973,0.008933204,4369953,0.0,-1.11389165e-08,387.8048780487805,32102.57230949402,3.2195121951219514,-1.11389165e-08
18109,0.15604988662131522,8.464232,7.0476190476190474,21.60349775006696,0.008933204,4379995,0.0,-1.11389165e-08,377.14285714285717,32160.42752146721,2.9523809523809526,-1.11389165e-08
18149,0.16570000000000001,8.464232,6.6,24.015399360037918,0.008933204,4389995,0.0,-1.11389165e-08,414.25,32220.38759946823,3.4,-1.11389165e-08
18189,0.1832,8.464232,5.825,26.53232033873913,0.008933204,4399995,0.0,-1.11389165e-08,458.0,32278.35865855217,4.175,-1.11389165e-08
18229,0.16870000000000002,8.464232,6.525,24.279977697485908,0.008933204,4409995,0.0,-1.11389165e-08,421.75,32333.497679948807,3.475,-1.11389165e-08
18274,0.15066080099586623,8.464232,7.377777777777778,19.88724620734761,0.008933204,4419855,0.0,-1.11389165e-08,346.22222222222223,32391.397815704346,2.6222222222222222,-1.11389165e-08
18315,0.1648489516474112,8.464232,6.902439024390244,23.80096901945997,0.008933204,4429912,0.0,-1.11389165e-08,406.3414634146341,32448.93413376808,3.097560975609756,-1.11389165e-08
18357,0.17181708238851096,8.561863,6.5476190476190474,23.47327099976306,0.008933204,4439978,0.0,-1.11389165e-08,404.2857142857143,32507.29411315918,3.4523809523809526,-1.11389165e-08
18397,0.16370898876404497,8.561863,6.575,23.400165200744844,0.008933204,4449817,0.0,-1.11389165e-08,404.75,32565.401775598526,3.425,-1.11389165e-08
18439,0.16031372549019607,8.561863,6.976190476190476,22.86920692916486,0.008933204,4459915,0.0,-1.11389165e-08,395.23809523809524,32625.25882458687,3.0238095238095237,-1.11389165e-08
18480,0.17419136960600376,8.561863,6.414634146341464,24.95794692905125,0.008933204,4469928,0.0,-1.11389165e-08,426.5853658536585,32682.440228939056,3.5853658536585367,-1.11389165e-08
18521,0.16484935437589668,8.561863,6.853658536585366,23.380001920080684,0.008933204,4479945,0.0,-1.11389165e-08,408.780487804878,32739.718374729156,3.1463414634146343,-1.11389165e-08
18563,0.16481645209171342,8.561863,7.023809523809524,22.951529044148124,0.008933204,4489808,0.0,-1.11389165e-08,397.3809523809524,32795.22574090958,2.9761904761904763,-1.11389165e-08
18604,0.16536585365853662,8.561863,6.853658536585366,23.45198937071395,0.008933204,4499829,0.0,-1.11389165e-08,413.4146341463415,32850.776730298996,3.1463414634146343,-1.11389165e-08
18646,0.15421140763997906,8.561863,7.190476190476191,21.777518232245832,0.008933204,4509931,0.0,-1.11389165e-08,380.95238095238096,32906.925297021866,2.8095238095238093,-1.11389165e-08
18689,0.16534464475079533,8.561863,6.790697674418604,22.86900206625351,0.008933204,4519761,0.0,-1.11389165e-08,392.5581395348837,32963.268708229065,3.2093023255813953,-1.11389165e-08
18729,0.1689,8.659319,6.7,24.435164483515656,0.008933196,4529761,0.0,-8.8500975e-09,422.25,33021.07718896866,3.3,-8.8500975e-09
18773,0.15765498764226227,8.659319,6.431818181818182,21.91772407567855,0.008933196,4539885,0.0,-8.8500975e-09,376.1363636363636,33076.051271915436,3.5681818181818183,-8.8500975e-09
18814,0.16439024390243898,8.659319,6.926829268292683,23.403247702104004,0.008933196,4549910,0.0,-8.8500975e-09,402.1951219512195,33132.341450214386,3.073170731707317,-8.8500975e-09
18856,0.16118840579710142,8.756872,6.642857142857143,22.650166865476724,0.008933196,4559944,0.0,-9.155274e-09,393.57142857142856,33191.39920067787,3.357142857142857,-9.155274e-09
18897,0.158599124452783,8.854502,7.0,22.317666296401228,0.008933204,4569983,0.0,-2.4414062e-09,391.219512195122,33250.14434695244,3.0,-2.4414062e-09
18939,0.16395848595848597,8.854502,6.928571428571429,22.18539110966202,0.008933204,4579999,0.0,-2.4414062e-09,385.95238095238096,33306.516662836075,3.0714285714285716,-2.4414062e-09
18980,0.16748321148993986,8.854502,6.804878048780488,23.148210088803197,0.008933204,4589791,0.0,-2.4414062e-09,406.0975609756098,33366.05846643448,3.1951219512195124,-2.4414062e-09
19020,0.1701,8.854502,6.6,24.19878666013845,0.008933204,4599791,0.0,-2.4414062e-09,425.25,33422.33898448944,3.4,-2.4414062e-09
19062,0.17264852607709746,8.854502,6.0476190476190474,24.57769803692154,0.008933204,4609817,0.0,-2.4414062e-09,426.42857142857144,33477.97840595245,3.9523809523809526,-2.4414062e-09
19103,0.16564305071622146,8.854502,6.317073170731708,23.544747122825502,0.008933204,4619880,0.0,-2.4414062e-09,410.4878048780488,33533.316313028336,3.682926829268293,-2.4414062e-09
19145,0.1663087027914614,8.854502,6.833333333333333,23.001878566278062,0.008933204,4629914,0.0,-2.4414062e-09,400.4761904761905,33588.70151305199,3.1666666666666665,-2.4414062e-09
19186,0.1644878048780488,8.854502,7.097560975609756,22.54305696214798,0.008933204,4639919,0.0,-2.4414062e-09,387.3170731707317,33642.06092047691,2.902439024390244,-2.4414062e-09
19226,0.17040000000000002,8.854502,6.4,24.734200333197915,0.008933204,4649919,0.0,-2.4414062e-09,426.0,33694.25141334534,3.6,-2.4414062e-09
19268,0.1614754098360656,8.854502,6.714285714285714,23.138219764614057,0.008933204,4659991,0.0,-2.4414062e-09,400.0,33746.47510409355,3.2857142857142856,-2.4414062e-09
19308,0.16485714285714284,8.854502,6.525,23.644097643044653,0.008933204,4669776,0.0,-2.4414062e-09,406.0,33798.728336811066,3.475,-2.4414062e-09
19349,0.16321951219512193,8.854502,6.585365853658536,23.347131323853684,0.008933204,4679783,0.0,-2.4414062e-09,408.0487804878049,33854.067511081696,3.4146341463414633,-2.4414062e-09
19389,0.1712,8.854502,6.425,24.73373334631033,0.008933204,4689783,0.0,-2.4414062e-09,428.0,33908.389863967896,3.575,-2.4414062e-09
19431,0.15345165945165948,8.854502,7.309523809523809,21.606281506036822,0.008933204,4699973,0.0,-2.4414062e-09,373.0952380952381,33961.27514767647,2.6904761904761907,-2.4414062e-09
19471,0.17260000000000003,8.854502,6.3,24.61400674995908,0.008933204,4709973,0.0,-2.4414062e-09,431.5,34011.53846359253,3.7,-2.4414062e-09
19512,0.16203263696912437,8.854502,6.829268292682927,23.11493039099258,0.008933204,4719897,0.0,-2.4414062e-09,396.0975609756098,34064.6070189476,3.1707317073170733,-2.4414062e-09
19553,0.1652157598499062,8.854502,6.878048780487805,23.15460822803881,0.008933204,4729936,0.0,-2.4414062e-09,405.1219512195122,34114.54303383827,3.1219512195121952,-2.4414062e-09
19594,0.17321979525404538,8.854502,6.219512195121951,25.17621132341843,0.008933204,4739788,0.0,-2.4414062e-09,429.0243902439024,34169.39269757271,3.7804878048780486,-2.4414062e-09
19636,0.17902448210922783,8.854502,6.5476190476190474,24.497107621586483,0.008933204,4749856,0.0,-2.4414062e-09,423.8095238095238,34224.212550640106,3.4523809523809526,-2.4414062e-09
19679,0.16285418973791058,8.854502,6.441860465116279,22.873948110917116,0.008933204,4759899,0.0,-2.4414062e-09,398.3720930232558,34276.91484117508,3.558139534883721,-2.4414062e-09
19720,0.17730060252058827,8.854502,6.414634146341464,24.778526010061245,0.008933204,4769761,0.0,-2.4414062e-09,432.1951219512195,34331.01060438156,3.5853658536585367,-2.4414062e-09
19761,0.17070383275261328,8.854502,6.365853658536586,23.896786776231703,0.008933204,4779782,0.0,-2.4414062e-09,418.780487804878,34383.41672229767,3.6341463414634148,-2.4414062e-09
19803,0.17811252851229195,8.854502,6.261904761904762,24.904622492557955,0.008933204,4789890,0.0,-2.4414062e-09,431.42857142857144,34436.52516055107,3.738095238095238,-2.4414062e-09
19843,0.16999999999999998,8.854502,6.3,24.27124349069707,0.008933204,4799890,0.0,-2.4414062e-09,425.0,34488.81687164307,3.7,-2.4414062e-09
19885,0.16752380952380955,8.854502,6.928571428571429,22.786759426257692,0.008933204,4809908,0.0,-2.4414062e-09,395.4761904761905,34541.41343188286,3.0714285714285716,-2.4414062e-09
19929,0.15696333927777525,8.854502,7.363636363636363,21.352034093304322,0.008933204,4819809,0.0,-2.4414062e-09,368.8636363636364,34596.1307823658,2.6363636363636362,-2.4414062e-09
19970,0.16772209903917223,8.952147,6.7560975609756095,24.16364522411859,0.008933102,4829842,0.0,-8.8500975e-09,416.0975609756098,34650.90866494179,3.2439024390243905,-8.8500975e-09
20012,0.16936293623811835,8.952147,6.619047619047619,23.967507628933483,0.008933102,4839942,0.0,-8.8500975e-09,416.1904761904762,34704.998252391815,3.380952380952381,-8.8500975e-09
20054,0.1682554799697657,8.952147,6.666666666666667,23.67225776018857,0.008933102,4849972,0.0,-8.8500975e-09,411.6666666666667,34758.50658416748,3.3333333333333335,-8.8500975e-09
20094,0.1704301886792453,8.952147,6.225,24.044728097913666,0.008933102,4859775,0.0,-8.8500975e-09,420.5,34810.80019760132,3.775,-8.8500975e-09
20134,0.18,8.952147,6.125,25.799714600830423,0.008933102,4869775,0.0,-8.8500975e-09,450.0,34863.763879299164,3.875,-8.8500975e-09
20175,0.17242276422764227,8.952147,6.926829268292683,23.862121900121956,0.008933102,4879790,0.0,-8.8500975e-09,423.4146341463415,34916.64620232582,3.073170731707317,-8.8500975e-09
20218,0.16352261978538113,8.952147,6.744186046511628,23.315237462158045,0.008933102,4889849,0.0,-8.8500975e-09,400.93023255813955,34968.10380983353,3.255813953488372,-8.8500975e-09
20258,0.1678,8.952147,6.575,23.95042194586235,0.008933102,4899849,0.0,-8.8500975e-09,419.5,35019.75580191612,3.425,-8.8500975e-09
20299,0.177997432605905,8.952147,6.439024390243903,25.291944158446736,0.008933102,4909868,0.0,-8.8500975e-09,436.0975609756098,35070.10645318031,3.5609756097560976,-8.8500975e-09
20341,0.16059356040374156,8.952147,6.9523809523809526,22.610815895494586,0.008933102,4919986,0.0,-8.8500975e-09,393.0952380952381,35120.71947956085,3.0476190476190474,-8.8500975e-09
20382,0.16514203730272595,8.952147,6.926829268292683,23.454754105833363,0.008933102,4929768,0.0,-8.8500975e-09,409.5121951219512,35173.39993596077,3.073170731707317,-8.8500975e-09
20422,0.17139999999999994,8.952147,7.0,24.465683436415475,0.008933102,4939768,0.0,-8.8500975e-09,428.5,35227.851224184036,3.0,-8.8500975e-09
20462,0.16620000000000004,8.952147,6.7,23.918440420669448,0.008933102,4949768,0.0,-8.8500975e-09,415.5,35278.887716293335,3.3,-8.8500975e-09
20503,0.16526829268292684,8.854502,6.097560975609756,23.548542656627895,0.01017476,4959783,0.0,1.4038086e-08,413.1707317073171,35334.80582404137,3.902439024390244,1.4038086e-08
20547,0.15617355371900826,8.854502,7.4772727272727275,21.959879626526963,0.01017476,4969859,0.0,1.4038086e-08,381.8181818181818,35385.3212826252,2.522727272727273,1.4038086e-08
20588,0.18062717770034842,8.854502,6.048780487804878,25.136213684213445,0.01017476,4979880,0.0,1.4038086e-08,435.609756097561,35436.68605041504,3.951219512195122,1.4038086e-08
20630,0.16424338624338627,8.854502,6.857142857142857,22.232426358476733,0.01017476,4989914,0.0,1.4038086e-08,389.2857142857143,35487.286664009094,3.142857142857143,1.4038086e-08
20670,0.17125905511811024,8.854502,6.575,24.68746243537418,0.01017476,4999791,0.0,1.4038086e-08,425.0,35538.88410305977,3.425,1.4038086e-08
