entropy,surrgain,entloss,EpisodesSoFar,TimeElapsed,AttC,Fce,TimestepsSoFar,AttNC,TtR,optimgain,meankl,MtR
-0.36022517,0.0021318954,0.0,13836,11064.383850812912,0.0,0.14229999999999998,3019894,1.0,35.575,0.0021318954,0.00955354,19.650822057721058
-0.3597217,0.0028572087,0.0,13876,11103.169681310654,0.0,0.13190000000000002,3029894,1.0,32.975,0.0028572087,0.010442854,18.330943156522277
-0.31784084,0.0025079949,0.0,13916,11139.994180679321,0.0,0.13080000000000006,3039894,1.0,32.7,0.0025079949,0.0072854897,18.18961234448409
-0.3650633,0.003838977,0.0,13956,11176.04543375969,0.0,0.12030000000000005,3049894,1.0,30.075,0.003838977,0.009871009,16.599568291745435
-0.40609667,0.0013922699,0.0,13996,11213.831363677979,0.0,0.11420000000000004,3059894,1.0,28.55,0.0013922699,0.007713704,16.09361987739495
-0.39677042,0.0021330155,0.0,14036,11249.80481505394,0.0,0.11340000000000003,3069894,1.0,28.35,0.0021330155,0.008788334,16.02232726311481
-0.3629456,0.002845758,0.0,14076,11285.395777225494,0.0,0.11740000000000006,3079894,1.0,29.35,0.002845758,0.007497189,16.62845050734042
-0.31121325,0.0041708252,0.0,14116,11321.302237510681,0.0,0.12390000000000001,3089894,1.0,30.975,0.0041708252,0.008006249,17.352900395330572
-0.3348553,0.0024828415,0.0,14156,11354.923881053925,0.0,0.13360000000000002,3099894,1.0,33.4,0.0024828415,0.008598836,18.455145496032955
-0.30538937,0.0051535363,0.0,14197,11391.789486646652,0.024390243902439025,0.1307317073170732,3109895,0.975609756097561,32.68292682926829,0.0051535363,0.007823567,18.74025829821488
-0.33903387,0.0024719452,0.0,14238,11427.800878286362,0.024390243902439025,0.1252682926829268,3119896,0.975609756097561,31.317073170731707,0.0024719452,0.008292495,17.709487366487636
-0.39089885,0.0029588165,0.0,14278,11465.025685787201,0.0,0.13100000000000003,3129896,1.0,32.75,0.0029588165,0.008616783,18.43626022166438
-0.43960288,0.0022734746,0.0,14318,11499.465475082397,0.0,0.1335,3139896,1.0,33.375,0.0022734746,0.009423497,18.94523745037401
-0.4358689,0.0035287887,0.0,14358,11534.879137039185,0.0,0.13190000000000004,3149896,1.0,32.975,0.0035287887,0.008960585,18.285620372125923
-0.42363375,0.004143335,0.0,14398,11570.406934022903,0.0,0.12500000000000003,3159896,1.0,31.25,0.004143335,0.007780626,17.422367055415116
-0.42724615,0.003678216,0.0,14439,11605.842039346695,0.024390243902439025,0.1225365853658537,3169897,0.975609756097561,30.634146341463413,0.003678216,0.008237808,16.850937577990223
-0.36895853,0.003291065,0.0,14479,11643.572457790375,0.0,0.12040000000000003,3179897,1.0,30.1,0.003291065,0.007309575,16.859913434767115
-0.31854618,0.0020215285,0.0,14519,11678.679639816284,0.0,0.11150000000000004,3189897,1.0,27.875,0.0020215285,0.0049522463,16.0781979689363
-0.3249805,0.003276316,0.0,14559,11715.783971309662,0.0,0.11390000000000003,3199897,1.0,28.475,0.003276316,0.0076279864,16.143904161722254
-0.30226532,0.0027787155,0.0,14599,11753.483748912811,0.025,0.1227610878661088,3209886,0.975,30.65,0.0027787155,0.008489762,17.20670649981448
-0.23476541,0.005086711,0.0,14642,11789.558069467545,0.18604651162790697,0.13374892196018004,3219994,0.813953488372093,31.11627906976744,0.005086711,0.0077337767,17.76056218837762
-0.17022647,0.0026542542,0.0,14686,11825.997174739838,0.20454545454545456,0.13576630964597178,3229753,0.7954545454545454,30.34090909090909,0.0026542542,0.007909992,17.384380651290886
-0.15592429,0.0028854888,0.0,14728,11862.274861097336,0.11904761904761904,0.13578233055269107,3239948,0.8809523809523809,32.76190476190476,0.0028854888,0.008417867,18.83401752147582
-0.16320561,0.0037282384,0.0,14769,11900.539936065674,0.12195121951219512,0.14231299543238088,3249977,0.8780487804878049,34.90243902439025,0.0037282384,0.008258349,19.78668015916242
-0.24031973,0.002766853,0.0,14810,11936.347959041595,0.04878048780487805,0.1259856527977045,3259813,0.9512195121951219,30.975609756097562,0.002766853,0.008992335,17.430432947842558
-0.22492449,0.0032233063,0.0,14850,11978.360933303833,0.0,0.12680000000000002,3269813,1.0,31.7,0.0032233063,0.008087232,17.840195863498057
-0.21181452,0.0024292038,0.0,14890,12012.190988063812,0.0,0.11800000000000004,3279813,1.0,29.5,0.0024292038,0.006317338,16.835255434494474
-0.25887603,0.0027210938,0.0,14930,12048.082711935043,0.0,0.12320000000000005,3289813,1.0,30.8,0.0027210938,0.008765404,17.343092841199933
-0.22194865,0.0036006095,0.0,14970,12085.969122886658,0.0,0.1286,3299813,1.0,32.15,0.0036006095,0.0059965877,18.45320960652813
