TimeElapsed,AttNC,entropy,TimestepsSoFar,entloss,AttC,meankl,TtR,Fce,MtR,optimgain,surrgain,EpisodesSoFar
11798.801794052124,0.9814814814814815,1.9771659,2339910,0.0,2.0185185185185186,0.0056253336,85.27777777777777,0.13800319481904072,16.404702935032248,6.687088e-05,6.687088e-05,11781
11848.899780988693,1.2352941176470589,1.9554703,2349961,0.0,1.7647058823529411,0.0059118494,84.94117647058823,0.14351175621763856,16.09231442197433,0.00018247376,0.00018247376,11832
11898.374421358109,0.7903225806451613,1.9219953,2359867,0.0,2.2096774193548385,0.006661186,71.12903225806451,0.14364704786368754,13.850422574096212,0.00018883514,0.00018883514,11894
11946.87753367424,1.2826086956521738,1.8973104,2369907,0.0,1.7173913043478262,0.006376756,94.56521739130434,0.16528900255754475,17.960662307014122,0.0003205475,0.0003205475,11940
12002.202898025513,1.4523809523809523,1.8958739,2379909,0.0,1.5476190476190477,0.012223805,104.14285714285714,0.1625714285714286,20.09122234301139,0.00040622303,0.00040622303,11982
12049.984662532806,1.3541666666666667,1.8911113,2389939,0.0,1.6458333333333333,0.0010613992,81.375,0.11732417582417583,15.586302707548903,7.3013307e-06,7.3013307e-06,12030
12101.240878343582,1.5952380952380953,1.9068953,2399947,0.0,1.4047619047619047,0.0028632476,88.5,0.12266666666666667,16.738039972516873,0.00012681783,0.00012681783,12072
12150.92346739769,1.4883720930232558,1.942132,2409950,0.0,1.5116279069767442,0.0023920715,89.09302325581395,0.11879069767441866,17.115003663865355,7.377014e-05,7.377014e-05,12115
12205.595957756042,1.3958333333333333,1.9416231,2419978,0.0,1.6041666666666667,0.008372207,79.375,0.11280952380952382,14.986287970806345,0.00018701203,0.00018701203,12163
12252.812277078629,1.627906976744186,2.0158381,2429758,0.0,1.372093023255814,0.005635089,87.4186046511628,0.11906976744186047,16.68788975137695,0.00017396749,0.00017396749,12206
12301.227183580399,1.6829268292682926,2.0460532,2439767,0.0,1.3170731707317074,0.003107844,95.1951219512195,0.12953929539295397,18.076277458470422,0.00029095917,0.00029095917,12247
12347.716509342194,1.4444444444444444,1.9621581,2449824,0.0,1.5555555555555556,0.0075704195,89.2,0.12325380560826482,17.060621599850197,4.6085486e-05,4.6085486e-05,12292
12402.158520936966,1.4081632653061225,1.8646219,2459873,0.0,1.5918367346938775,0.010165591,80.75510204081633,0.13211273080660837,15.341997624353255,0.00022650605,0.00022650605,12341
12452.517233371735,1.326086956521739,1.810798,2469897,0.0,1.673913043478261,0.009104012,87.32608695652173,0.11643478260869565,16.533309100789666,0.00022616576,0.00022616576,12387
12501.89457154274,1.434782608695652,1.80407,2479933,0.0,1.565217391304348,0.003277735,85.8913043478261,0.11452173913043481,16.53109390758257,1.5151977e-05,1.5151977e-05,12433
12546.501765727997,1.6,1.801355,2489962,0.0,1.4,0.003858314,83.46666666666667,0.11564444444444445,15.932669810343596,0.00020450083,0.00020450083,12478
12600.787797689438,1.3777777777777778,1.8389912,2499973,0.0,1.6222222222222222,0.004583831,89.2,0.16755555555555554,17.26584287804794,0.00032550152,0.00032550152,12523
12653.220893621445,1.5813953488372092,1.8623387,2509982,0.0,1.4186046511627908,0.0029948181,89.02325581395348,0.1418604651162791,17.160637386039802,0.00018291295,0.00018291295,12566
12702.734163761139,1.297872340425532,1.7947131,2519772,0.0,1.702127659574468,0.0069510895,81.31914893617021,0.13499909074377164,15.276133883085134,0.00017343344,0.00017343344,12613
12751.445693969727,1.4444444444444444,1.8576947,2529799,0.0,1.5555555555555556,0.008154052,86.06666666666666,0.13810718954248366,16.59615170144405,0.00022435456,0.00022435456,12658
12802.321525096893,1.4791666666666667,1.936496,2539855,0.0,1.5208333333333333,0.00698911,78.3125,0.10847435897435898,15.171435513615434,0.00034081776,0.00034081776,12706
12853.653273105621,1.488888888888889,2.0187972,2549938,0.0,1.511111111111111,0.007413847,87.66666666666667,0.12126361655773421,16.599222049834307,0.00019664974,0.00019664974,12751
