AttC,AttNC,TtR,TimeElapsed,optimgain,EpisodesSoFar,TimestepsSoFar,Fce,MtR,entropy,meankl,surrgain,entloss
0.0,10.0,2500.0,23660.30927991867,0.00013211335,7790,1809830,1.0,142.8784238871937,-0.5809636,0.008933204,0.00013211335,0.0
0.0,10.0,2500.0,23790.679939746857,0.00010591516,7830,1819830,1.0,142.8784238871937,-0.4833757,0.008933102,0.00010591516,0.0
0.0,10.0,2500.0,23903.881020784378,0.00020148685,7870,1829830,1.0,142.8784238871937,-0.38578546,0.008933196,0.00020148685,0.0
0.0,10.0,2500.0,24031.772025585175,0.0003108203,7910,1839830,1.0,142.8784238871937,-0.28819382,0.008933204,0.0003108203,0.0
0.0,10.0,2500.0,24155.37523841858,0.000110429515,7950,1849830,1.0,142.8784238871937,-0.38578546,0.010174781,0.000110429515,0.0
0.0,10.0,2500.0,24275.880136966705,0.00034102378,7990,1859830,1.0,142.8784238871937,-0.28819382,0.008933204,0.00034102378,0.0
0.0,10.0,2500.0,24400.622467517853,0.00014358298,8030,1869830,1.0,142.8784238871937,-0.19060634,0.008933204,0.00014358298,0.0
0.0,10.0,2500.0,24522.77694439888,0.0002654712,8070,1879830,1.0,142.8784238871937,-0.28819382,0.010174781,0.0002654712,0.0
0.0,10.0,2500.0,24652.52177143097,0.00041290233,8110,1889830,1.0,142.8784238871937,-0.19060655,0.008933204,0.00041290233,0.0
0.0,10.0,2500.0,24772.20222902298,0.0013382648,8150,1899830,1.0,142.8784238871937,-0.093016736,0.008933416,0.0013382648,0.0
0.0,10.0,2500.0,24898.684052705765,1.3017502e-05,8190,1909830,1.0,142.8784238871937,0.004574366,0.008933204,1.3017502e-05,0.0
0.0,10.0,2500.0,25017.405335187912,0.0006318032,8230,1919830,1.0,142.8784238871937,0.10216508,0.008933416,0.0006318032,0.0
0.0,10.0,2500.0,25140.417658805847,0.00038399696,8270,1929830,1.0,142.8784238871937,0.0045745373,0.01017476,0.00038399696,0.0
0.0,10.0,2500.0,25258.94074034691,0.00041752052,8310,1939830,1.0,142.8784238871937,0.10216502,0.008933204,0.00041752052,0.0
0.0,10.0,2500.0,25380.115746974945,0.00023612317,8350,1949830,1.0,142.8784238871937,0.19975398,0.00893351,0.00023612317,0.0
0.0,10.0,2500.0,25504.31096124649,8.530607e-06,8390,1959830,1.0,142.8784238871937,0.24855036,0.0023053025,8.530607e-06,0.0
0.0,10.0,2500.0,25627.19613957405,0.0006472002,8430,1969830,1.0,142.8784238871937,0.3461414,0.008933102,0.0006472002,0.0
0.0,10.0,2498.5,25747.27883052826,0.00016619281,8470,1979830,0.9994,142.77168543734578,0.44372773,0.008933204,0.00016619281,0.0
0.0,10.0,2496.75,25872.73373222351,0.00030134438,8510,1989830,0.9987000000000001,142.69515789544272,0.5413208,0.008933204,0.00030134438,0.0
0.24390243902439024,9.75609756097561,2434.6341463414633,25995.314649105072,0.0005158193,8551,1999837,0.9840139372822301,139.2089329495454,0.63891417,0.008933204,0.0005158193,0.0
0.3170731707317073,9.682926829268293,2418.048780487805,26122.560019016266,8.6900785e-05,8592,2009840,0.9913170731707315,138.20287891575146,0.5413208,0.01017476,8.6900785e-05,0.0
0.0,10.0,2494.0,26243.447009801865,0.00021750145,8632,2019840,0.9976,142.53846928700932,0.44372773,0.010174871,0.00021750145,0.0
0.0,10.0,2498.75,26372.41607260704,0.0004823868,8672,2029840,0.9994999999999999,142.81154455381005,0.3461414,0.010174863,0.0004823868,0.0
0.0,10.0,2499.25,26496.19088244438,4.6318055e-05,8712,2039840,0.9997,142.8342157119618,0.4437277,0.008933196,4.6318055e-05,0.0
0.0,10.0,2497.5,26610.07453393936,0.00046758165,8752,2049840,0.9990000000000002,142.75319016569142,0.3461414,0.01017476,0.00046758165,0.0
0.0,10.0,2499.0,26745.483894109726,0.00014729319,8792,2059840,0.9995999999999998,142.83797859390788,0.24855036,0.010174863,0.00014729319,0.0
0.0,10.0,2500.0,26855.447095155716,0.00030619864,8832,2069840,1.0,142.8784238871937,0.3461414,0.008933102,0.00030619864,0.0
0.0,10.0,2499.75,26980.642308712006,0.00014040999,8872,2079840,0.9999,142.8709541990877,0.24855016,0.010174863,0.00014040999,0.0
0.0,10.0,2499.75,27095.16007399559,0.00049831846,8912,2089840,0.9999,142.86552397758632,0.15096079,0.01017476,0.00049831846,0.0
0.0,10.0,2500.0,27222.6457195282,0.0005701339,8952,2099840,1.0,142.8784238871937,0.05336907,0.010174863,0.0005701339,0.0
0.0,10.0,2500.0,27332.454250335693,6.8038404e-05,8992,2109840,1.0,142.8784238871937,0.15095727,0.008933196,6.8038404e-05,0.0
0.0,10.0,2500.0,27449.68990445137,0.0002968905,9032,2119840,1.0,142.8784238871937,0.24855036,0.008933204,0.0002968905,0.0
0.0,10.0,2499.25,27568.140516519547,1.4699555e-06,9072,2129840,0.9997,142.82745170076925,0.22415164,0.00060504675,1.4699555e-06,0.0
0.0,10.0,2500.0,27676.740558862686,0.0009993454,9112,2139840,1.0,142.8784238871937,0.12656213,0.010174871,0.0009993454,0.0
0.0,10.0,2500.0,27790.34240627289,0.0006763382,9152,2149840,1.0,142.8784238871937,0.028971963,0.010174781,0.0006763382,0.0
0.0,10.0,2500.0,27915.695196151733,0.00037817375,9192,2159840,1.0,142.8784238871937,0.12656204,0.008933102,0.00037817375,0.0
0.0,10.0,2500.0,28029.081199884415,0.00018946915,9232,2169840,1.0,142.8784238871937,0.028971236,0.010174871,0.00018946915,0.0
0.0,10.0,2500.0,28149.858724594116,0.0006646501,9272,2179840,1.0,142.8784238871937,-0.06861877,0.010174863,0.0006646501,0.0
0.0,10.0,2500.0,28264.830575942993,0.00052169466,9312,2189840,1.0,142.8784238871937,0.02897135,0.008933204,0.00052169466,0.0
0.0,10.0,2500.0,28382.11533474922,0.00049818336,9352,2199840,1.0,142.8784238871937,-0.06861875,0.010174781,0.00049818336,0.0
0.0,10.0,2500.0,28501.706749677658,0.0003321722,9392,2209840,1.0,142.8784238871937,0.028971953,0.008933204,0.0003321722,0.0
0.0,10.0,2500.0,28617.681086063385,0.00012268614,9432,2219840,1.0,142.8784238871937,0.12656216,0.008933204,0.00012268614,0.0
0.0,10.0,2500.0,28736.24078631401,0.00027202972,9472,2229840,1.0,142.8784238871937,0.22415172,0.00893351,0.00027202972,0.0
0.0,10.0,2499.75,28846.064510822296,0.00032694507,9512,2239840,0.9999,142.86969845465123,0.12656344,0.010174781,0.00032694507,0.0
0.0,10.0,2500.0,28966.952434301376,0.00030095383,9552,2249840,1.0,142.8784238871937,0.22415172,0.008933196,0.00030095383,0.0
0.0,10.0,2499.75,29075.104474544525,0.00012579802,9592,2259840,0.9999,142.85636838111995,0.12656216,0.010174863,0.00012579802,0.0
0.0,10.0,2500.0,29195.835032224655,3.765503e-05,9632,2269840,1.0,142.8784238871937,0.028971963,0.010174863,3.765503e-05,0.0
0.0,10.0,2500.0,29309.140063762665,0.00063558505,9672,2279840,1.0,142.8784238871937,0.12656204,0.008933102,0.00063558505,0.0
0.0,10.0,2500.0,29426.29794692993,0.00016893585,9712,2289840,1.0,142.8784238871937,0.22415164,0.008933416,0.00016893585,0.0
0.0,10.0,2500.0,29547.69595503807,4.6206816e-05,9752,2299840,1.0,142.8784238871937,0.32174388,0.008933204,4.6206816e-05,0.0
0.0,10.0,2499.75,29665.980083227158,8.217865e-05,9792,2309840,0.9998999999999999,142.86444677744817,0.41933253,0.008933416,8.217865e-05,0.0
0.0,10.0,2498.75,29790.026378154755,1.8781968e-05,9832,2319840,0.9994999999999999,142.8048704667493,0.5169276,0.008933102,1.8781968e-05,0.0
0.0,10.0,2494.75,29909.313359737396,0.0001240083,9872,2329840,0.9979000000000001,142.5266285118013,0.61450845,0.008933102,0.0001240083,0.0
0.24390243902439024,9.75609756097561,2424.1463414634145,30027.20697951317,7.702058e-05,9913,2339849,0.9748834688346881,138.584079320489,0.5169164,0.010174863,7.702058e-05,0.0
0.24390243902439024,9.75609756097561,2433.170731707317,30150.10746526718,0.00013113522,9954,2349856,0.9800418118466897,139.112794008728,0.41933253,0.01017476,0.00013113522,0.0
0.0,10.0,2499.0,30274.659863948822,0.00022156638,9994,2359856,0.9996000000000003,142.78683107456808,0.5169276,0.008933204,0.00022156638,0.0
0.0,10.0,2494.25,30388.25351381302,0.00041606126,10034,2369856,0.9977,142.5909447778039,0.4193329,0.010174781,0.00041606126,0.0
0.0,10.0,2498.25,30506.83516216278,6.883225e-05,10074,2379856,0.9993000000000002,142.76700671701497,0.5169276,0.008933204,6.883225e-05,0.0
0.24390243902439024,9.75609756097561,2437.560975609756,30621.369599819183,0.00013029875,10115,2389877,0.9845993031358885,139.39938389906078,0.4193329,0.010174781,0.00013029875,0.0
0.47619047619047616,9.523809523809524,2382.3809523809523,30742.87527155876,7.711052e-05,10157,2399901,0.9711791383219954,136.2599358899196,0.5169276,0.008933196,7.711052e-05,0.0
0.0,10.0,2494.75,30850.87489438057,0.00048726314,10197,2409901,0.9978999999999999,142.57077844673304,0.6145085,0.008933204,0.00048726314,0.0
0.025,9.975,2487.25,30972.643332719803,8.614078e-05,10237,2419901,0.9948999999999998,142.04596331736872,0.71209884,0.008933204,8.614078e-05,0.0
0.6976744186046512,9.30232558139535,2301.1627906976746,31092.722913503647,0.00043117505,10280,2429942,0.9472297570190864,131.59656949172134,0.6145085,0.010174863,0.00043117505,0.0
0.0,10.0,2485.5,31213.461164951324,0.00026246745,10320,2439942,0.9941999999999999,142.0054261591584,0.5169276,0.010174781,0.00026246745,0.0
0.24390243902439024,9.75609756097561,2436.5853658536585,31327.57032060623,0.00018066562,10361,2449945,0.9826666666666666,139.27774448034947,0.41933292,0.010174751,0.00018066562,0.0
0.0,10.0,2498.75,31450.838923692703,0.00022594111,10401,2459945,0.9995,142.80994047978066,0.5169277,0.008933204,0.00022594111,0.0
0.0,10.0,2496.0,31573.501309633255,7.025822e-05,10441,2469945,0.9984000000000002,142.66420376724915,0.61450857,0.008933196,7.025822e-05,0.0
0.0,10.0,2489.5,31694.660773277283,0.0002366407,10481,2479945,0.9957999999999998,142.2905416837738,0.71209884,0.008933196,0.0002366407,0.0
0.24390243902439024,9.75609756097561,2410.9756097560976,31811.445729255676,0.00014695019,10522,2489954,0.9722276422764227,137.86858855588827,0.6145085,0.010174871,0.00014695019,0.0
0.24390243902439024,9.75609756097561,2429.0243902439024,31936.888038158417,0.00016393555,10563,2499957,0.9716097560975606,138.790140690272,0.71209866,0.008933102,0.00016393555,0.0
0.7142857142857143,9.285714285714286,2296.190476190476,32050.105853557587,0.0005408682,10605,2509752,0.9399390561129689,131.4523575627974,0.6145085,0.010174863,0.0005408682,0.0
0.1,9.9,2470.5,32164.255051374435,0.0004996311,10645,2519752,0.9882,141.12635839195602,0.71209866,0.008933204,0.0004996311,0.0
0.47619047619047616,9.523809523809524,2364.285714285714,32283.040887355804,0.00012906463,10687,2529804,0.9615512655512655,135.3554766696213,0.6145085,0.010174863,0.00012906463,0.0
0.0,10.0,2486.25,32401.36339712143,0.0005663799,10727,2539804,0.9944999999999998,142.04522963108562,0.5169276,0.010174781,0.0005663799,0.0
0.0,10.0,2495.5,32522.75860285759,0.00034679088,10767,2549804,0.9982000000000001,142.62716783870763,0.41933292,0.010174751,0.00034679088,0.0
0.0,10.0,2497.5,32627.019513845444,0.00030758447,10807,2559804,0.9990000000000002,142.72101352728845,0.5169277,0.008933416,0.00030758447,0.0
0.5714285714285714,9.428571428571429,2366.4285714285716,32754.03328227997,8.9622896e-05,10849,2569812,0.9512380952380952,135.2818923304018,0.41933304,0.010174781,8.9622896e-05,0.0
0.05,9.95,2497.5,32865.587324380875,0.00014655084,10889,2579812,0.999,142.738111117274,0.5169277,0.008933102,0.00014655084,0.0
0.3170731707317073,9.682926829268293,2423.9024390243903,32984.25127577782,0.00057297095,10930,2589817,0.9791219512195123,138.53918249266133,0.6145096,0.008933204,0.00057297095,0.0
0.5238095238095238,9.476190476190476,2358.3333333333335,33096.77898263931,0.0002467824,10972,2599827,0.9544807256235825,134.85302529145602,0.5169277,0.010174781,0.0002467824,0.0
0.0,10.0,2492.75,33215.83287167549,0.000105595,11012,2609827,0.9970999999999999,142.46374598394692,0.6145096,0.008933204,0.000105595,0.0
0.0,10.0,2487.75,33324.996527671814,0.00015375033,11052,2619827,0.9950999999999999,142.14982386176197,0.7120989,0.008933204,0.00015375033,0.0
0.6976744186046512,9.30232558139535,2299.0697674418607,33439.57106590271,0.00021700564,11095,2629876,0.9349203856803926,131.3934099740071,0.6145096,0.010174781,0.00021700564,0.0
0.47619047619047616,9.523809523809524,2365.9523809523807,33555.79013752937,0.0003906212,11137,2639882,0.9463809523809521,135.23128244406664,0.516928,0.010174781,0.0003906212,0.0
0.025,9.975,2495.25,33666.523649692535,0.000115242176,11177,2649882,0.9981000000000002,142.58112860037892,0.4193331,0.01017476,0.000115242176,0.0
0.0,10.0,2496.0,33793.05260848999,0.0006291876,11217,2659882,0.9983999999999996,142.61029323906033,0.32174608,0.010174781,0.0006291876,0.0
0.24390243902439024,9.75609756097561,2438.2926829268295,33913.49406552315,0.000257697,11258,2669889,0.9854773519163763,139.37331634490587,0.22415273,0.010174863,0.000257697,0.0
0.0,10.0,2500.0,34036.26880192757,0.0003428322,11298,2679889,1.0,142.8784238871937,0.12656406,0.010174863,0.0003428322,0.0
0.0,10.0,2500.0,34153.86232590675,0.00019615538,11338,2689889,1.0,142.8784238871937,0.028974487,0.010174781,0.00019615538,0.0
0.0,10.0,2500.0,34274.35599017143,6.9803566e-05,11378,2699889,1.0,142.8784238871937,-0.06861523,0.010174781,6.9803566e-05,0.0
0.0,10.0,2500.0,34388.6960144043,0.00034317322,11418,2709889,1.0,142.8784238871937,0.028974522,0.008933204,0.00034317322,0.0
0.0,10.0,2500.0,34505.76174926758,0.00024492558,11458,2719889,1.0,142.8784238871937,0.12656415,0.008933204,0.00024492558,0.0
0.0,10.0,2500.0,34622.982182979584,8.6875756e-05,11498,2729889,1.0,142.8784238871937,0.22415292,0.008933204,8.6875756e-05,0.0
0.0,10.0,2500.0,34742.8980679512,8.653357e-05,11538,2739889,1.0,142.8784238871937,0.32174608,0.008933102,8.653357e-05,0.0
0.0,10.0,2499.25,34865.24218225479,0.0006640431,11578,2749889,0.9997000000000001,142.84295367214563,0.41933906,0.008933204,0.0006640431,0.0
0.24390243902439024,9.75609756097561,2437.0731707317073,34976.03864145279,8.5607586e-05,11619,2759892,0.9828617886178862,139.29049637621407,0.51692814,0.008933204,8.5607586e-05,0.0
0.0,10.0,2490.5,35097.77084875107,6.0084763e-05,11659,2769892,0.9962,142.35656547974773,0.6145097,0.008933204,6.0084763e-05,0.0
0.0,10.0,2490.25,35211.004165410995,0.00043215422,11699,2779892,0.9961,142.3189504263059,0.5169281,0.010174863,0.00043215422,0.0
0.0,10.0,2493.5,35330.196028232574,2.8294658e-06,11739,2789892,0.9974000000000001,142.5087869640525,0.5657132,0.0023053885,2.8294658e-06,0.0
0.0,10.0,2494.75,35439.53298306465,0.00017423867,11779,2799892,0.9978999999999999,142.60322977952228,0.6633057,0.008933102,0.00017423867,0.0
0.6976744186046512,9.30232558139535,2307.6744186046512,35558.29913043976,0.0001530733,11822,2809933,0.9387505974237919,131.97564531319418,0.7609003,0.008933204,0.0001530733,0.0
0.5238095238095238,9.476190476190476,2345.714285714286,35674.75110697746,0.00011590952,11864,2819961,0.9551586452762922,134.25858502756907,0.85848284,0.008933204,0.00011590952,0.0
1.1363636363636365,8.863636363636363,2151.818181818182,35775.45371222496,5.2846526e-06,11908,2829806,0.8889492124037581,123.23753738180443,0.7609003,0.010174871,5.2846526e-06,0.0
0.7209302325581395,9.279069767441861,2277.906976744186,35899.136294841766,0.00075133756,11951,2839817,0.9355968992248059,130.32925621460421,0.66330594,0.01017476,0.00075133756,0.0
0.24390243902439024,9.75609756097561,2418.5365853658536,36014.850793361664,0.00024312355,11992,2849830,0.9780863039399627,138.28468131735124,0.5657132,0.010174781,0.00024312355,0.0
0.24390243902439024,9.75609756097561,2430.243902439024,36132.46417474747,0.00018724502,12033,2859837,0.9788710801393727,138.89010857746658,0.4681311,0.01017476,0.00018724502,0.0
0.24390243902439024,9.75609756097561,2436.5853658536585,36248.59537386894,0.00016705635,12074,2869844,0.9847944250871081,139.2900506264474,0.56572604,0.008933416,0.00016705635,0.0
0.24390243902439024,9.75609756097561,2430.731707317073,36368.34016561508,8.6616914e-05,12115,2879847,0.9803252032520325,138.9132772485391,0.4681311,0.010174863,8.6616914e-05,0.0
0.0,10.0,2497.25,36470.941277980804,9.184237e-05,12155,2889847,0.9989000000000001,142.72186670260103,0.5657132,0.008933102,9.184237e-05,0.0
0.24390243902439024,9.75609756097561,2433.4146341463415,36592.82819676399,0.0008564328,12196,2899854,0.9767526132404177,139.12863346042118,0.46813112,0.010174863,0.0008564328,0.0
0.0,10.0,2496.25,36711.893552303314,0.00024220924,12236,2909854,0.9985000000000002,142.69278148856355,0.5657132,0.008933196,0.00024220924,0.0
0.24390243902439024,9.75609756097561,2432.682926829268,36822.26988220215,0.00015809546,12277,2919857,0.9891382113821137,139.03659602335134,0.66330594,0.008933204,0.00015809546,0.0
0.47619047619047616,9.523809523809524,2369.285714285714,36934.98536705971,0.00031746086,12319,2929951,0.9797247514390373,135.77613326814273,0.5657132,0.010174863,0.00031746086,0.0
0.0,10.0,2493.5,37043.54017949104,0.00019593212,12359,2939951,0.9974000000000001,142.46733023629577,0.6633057,0.008933102,0.00019593212,0.0
0.0,10.0,2481.0,37163.33762598038,5.3756335e-06,12399,2949951,0.9923999999999997,141.748173691028,0.5657132,0.010174781,5.3756335e-06,0.0
0.47619047619047616,9.523809523809524,2373.3333333333335,37272.69580197334,0.00037733596,12441,2959961,0.9633333333333332,135.683373098133,0.66330594,0.008933204,0.00037733596,0.0
0.5,9.5,2357.6190476190477,37403.17030596733,9.435188e-05,12483,2969971,0.9575011337868476,134.78705641417753,0.5657132,0.010174863,9.435188e-05,0.0
0.0,10.0,2493.75,37511.71890640259,0.00033778697,12523,2979971,0.9974999999999999,142.53318720862882,0.4681311,0.010174781,0.00033778697,0.0
0.0,10.0,2496.25,37643.41581130028,2.3965836e-08,12563,2989971,0.9985000000000002,142.65871189753383,0.4650798,9.357929e-06,2.3965836e-08,0.0
0.0,10.0,2498.0,37750.13723516464,0.0004967168,12603,2999971,0.9991999999999999,142.77078187464866,0.36749187,0.01017476,0.0004967168,0.0
0.0,10.0,2500.0,37871.48341488838,0.0005101212,12643,3009971,1.0,142.8784238871937,0.4650798,0.008933204,0.0005101212,0.0
0.0,10.0,2492.75,37984.011907577515,0.0007654354,12683,3019971,0.9970999999999999,142.46938893812998,0.5626747,0.008933204,0.0007654354,0.0
0.0,10.0,2492.25,38095.09741663933,9.035531e-05,12723,3029971,0.9968999999999999,142.4593174952789,0.4650798,0.01017476,9.035531e-05,0.0
0.0,10.0,2498.25,38214.72560143471,0.00018896091,12763,3039971,0.9993000000000001,142.74833639284637,0.36749196,0.010174781,0.00018896091,0.0
0.0,10.0,2498.5,38321.529591321945,0.00023239583,12803,3049971,0.9994,142.79616117146307,0.26989836,0.010174781,0.00023239583,0.0
0.0,10.0,2500.0,38444.40438246727,0.0003461293,12843,3059971,1.0,142.8784238871937,0.36749187,0.008933204,0.0003461293,0.0
0.24390243902439024,9.75609756097561,2439.512195121951,38549.010791778564,0.00014949343,12884,3069978,0.9859651567944252,139.45233880232925,0.26989833,0.010174781,0.00014949343,0.0
0.0,10.0,2500.0,38673.90896487236,0.00044735367,12924,3079978,1.0,142.8784238871937,0.17230947,0.010174781,0.00044735367,0.0
0.0,10.0,2499.75,38793.69779396057,0.00047418277,12964,3089978,0.9998999999999999,142.8632035244678,0.074718736,0.010175116,0.00047418277,0.0
0.0,10.0,2500.0,38909.73589301109,7.820394e-05,13004,3099978,1.0,142.8784238871937,-0.022871,0.010174781,7.820394e-05,0.0
0.0,10.0,2500.0,39029.15160179138,0.00011588143,13044,3109978,1.0,142.8784238871937,-0.12046064,0.010174863,0.00011588143,0.0
0.0,10.0,2500.0,39152.83350133896,0.0005972977,13084,3119978,1.0,142.8784238871937,-0.21804945,0.01017476,0.0005972977,0.0
0.0,10.0,2500.0,39270.751850128174,0.00040273086,13124,3129978,1.0,142.8784238871937,-0.3156425,0.010174781,0.00040273086,0.0
0.0,10.0,2500.0,39379.878583192825,0.00024868443,13164,3139978,1.0,142.8784238871937,-0.4132294,0.010174781,0.00024868443,0.0
0.0,10.0,2500.0,39505.57457900047,0.0005083799,13204,3149978,1.0,142.8784238871937,-0.31564257,0.008933102,0.0005083799,0.0
0.0,10.0,2500.0,39613.27588701248,0.00027008078,13244,3159978,1.0,142.8784238871937,-0.41323552,0.010174781,0.00027008078,0.0
0.0,10.0,2500.0,39731.046377658844,0.00014316439,13284,3169978,1.0,142.8784238871937,-0.51082444,0.010174863,0.00014316439,0.0
0.0,10.0,2500.0,39848.83792042732,4.4846296e-05,13324,3179978,1.0,142.8784238871937,-0.60840625,0.010174781,4.4846296e-05,0.0
0.0,10.0,2500.0,39971.74227643013,0.0003133396,13364,3189978,1.0,142.8784238871937,-0.7059989,0.010174863,0.0003133396,0.0
0.0,10.0,2500.0,40082.03395819664,8.659457e-05,13404,3199978,1.0,142.8784238871937,-0.8035892,0.010174863,8.659457e-05,0.0
0.0,10.0,2500.0,40201.69310641289,0.00051209907,13444,3209978,1.0,142.8784238871937,-0.7059991,0.008933196,0.00051209907,0.0
0.0,10.0,2500.0,40320.77811384201,0.00027074164,13484,3219978,1.0,142.8784238871937,-0.8035892,0.010174781,0.00027074164,0.0
0.0,10.0,2500.0,40432.8607006073,6.703028e-05,13524,3229978,1.0,142.8784238871937,-0.9011837,0.010174781,6.703028e-05,0.0
0.0,10.0,2500.0,40557.09851074219,0.00015909292,13564,3239978,1.0,142.8784238871937,-0.8035892,0.008933204,0.00015909292,0.0
0.0,10.0,2500.0,40670.18280863762,0.00020578445,13604,3249978,1.0,142.8784238871937,-0.9011837,0.01017476,0.00020578445,0.0
0.0,10.0,2500.0,40795.86908221245,0.0002229326,13644,3259978,1.0,142.8784238871937,-0.99877554,0.01017476,0.0002229326,0.0
0.0,10.0,2500.0,40904.91147994995,0.000113000126,13684,3269978,1.0,142.8784238871937,-1.0963701,0.010174871,0.000113000126,0.0
0.0,10.0,2500.0,41027.76052761078,0.0001591856,13724,3279978,1.0,142.8784238871937,-0.99877805,0.008933102,0.0001591856,0.0
0.0,10.0,2500.0,41138.110428094864,0.00016167614,13764,3289978,1.0,142.8784238871937,-1.0963702,0.010174781,0.00016167614,0.0
0.0,10.0,2500.0,41259.862698078156,0.0005386454,13804,3299978,1.0,142.8784238871937,-1.1939571,0.010174863,0.0005386454,0.0
0.0,10.0,2500.0,41384.46126818657,1.5233078e-05,13844,3309978,1.0,142.8784238871937,-1.24274,0.0024602725,1.5233078e-05,0.0
0.0,10.0,2500.0,41496.392865896225,0.00060984085,13884,3319978,1.0,142.8784238871937,-1.3403329,0.010174863,0.00060984085,0.0
0.0,10.0,2500.0,41615.14264035225,0.000345366,13924,3329978,1.0,142.8784238871937,-1.4379326,0.010174871,0.000345366,0.0
0.0,10.0,2500.0,41722.360871315,3.9092256e-06,13964,3339978,1.0,142.8784238871937,-1.3403329,0.008933102,3.9092256e-06,0.0
0.0,10.0,2500.0,41835.30393028259,0.00025248548,14004,3349978,1.0,142.8784238871937,-1.4379326,0.010174871,0.00025248548,0.0
0.0,10.0,2500.0,41952.43687582016,0.00079992384,14044,3359978,1.0,142.8784238871937,-1.5355219,0.010174871,0.00079992384,0.0
0.0,10.0,2500.0,42072.84288716316,0.00062789756,14084,3369978,1.0,142.8784238871937,-1.6331035,0.010174781,0.00062789756,0.0
0.0,10.0,2500.0,42181.607256412506,1.2225943e-05,14124,3379978,1.0,142.8784238871937,-1.5355219,0.008933204,1.2225943e-05,0.0
0.0,10.0,2500.0,42302.77805542946,0.00018119988,14164,3389978,1.0,142.8784238871937,-1.6331035,0.01017476,0.00018119988,0.0
0.0,10.0,2500.0,42411.38893508911,0.00032175877,14204,3399978,1.0,142.8784238871937,-1.5355219,0.008933204,0.00032175877,0.0
0.0,10.0,2500.0,42532.04469585419,7.157882e-05,14244,3409978,1.0,142.8784238871937,-1.6331035,0.010174781,7.157882e-05,0.0
0.0,10.0,2500.0,42642.30604028702,0.00019871489,14284,3419978,1.0,142.8784238871937,-1.5355219,0.00893351,0.00019871489,0.0
0.0,10.0,2500.0,42758.79342889786,0.00018855797,14324,3429978,1.0,142.8784238871937,-1.6331031,0.01017476,0.00018855797,0.0
0.0,10.0,2500.0,42869.66934418678,0.000147281,14364,3439978,1.0,142.8784238871937,-1.73071,0.010174863,0.000147281,0.0
0.0,10.0,2500.0,42985.26782846451,4.4213877e-05,14404,3449978,1.0,142.8784238871937,-1.6331035,0.008933102,4.4213877e-05,0.0
0.0,10.0,2500.0,43100.895204782486,2.5887146e-05,14444,3459978,1.0,142.8784238871937,-1.5355219,0.008933196,2.5887146e-05,0.0
0.0,10.0,2500.0,43206.999663352966,0.00027855628,14484,3469978,1.0,142.8784238871937,-1.4379326,0.008933204,0.00027855628,0.0
0.0,10.0,2500.0,43329.7070376873,0.00014683063,14524,3479978,1.0,142.8784238871937,-1.340333,0.008933196,0.00014683063,0.0
0.0,10.0,2500.0,43439.4201798439,6.947163e-05,14564,3489978,1.0,142.8784238871937,-1.4379326,0.010174871,6.947163e-05,0.0
0.0,10.0,2500.0,43555.812408685684,0.00015967517,14604,3499978,1.0,142.8784238871937,-1.340333,0.008933196,0.00015967517,0.0
0.0,10.0,2500.0,43673.54544734955,1.5600395e-06,14644,3509978,1.0,142.8784238871937,-1.3159304,0.00058579445,1.5600395e-06,0.0
0.0,10.0,2500.0,43792.23869919777,0.0002069994,14684,3519978,1.0,142.8784238871937,-1.2183388,0.008933204,0.0002069994,0.0
0.0,10.0,2500.0,43900.01604652405,0.00013176292,14724,3529978,1.0,142.8784238871937,-1.1207708,0.00893351,0.00013176292,0.0
0.0,10.0,2500.0,44018.308826208115,3.508381e-05,14764,3539978,1.0,142.8784238871937,-1.0719614,0.0023052692,3.508381e-05,0.0
0.0,10.0,2500.0,44131.75917649269,0.00040900757,14804,3549978,1.0,142.8784238871937,-0.97436935,0.008933102,0.00040900757,0.0
0.0,10.0,2500.0,44242.65695786476,5.2461386e-05,14844,3559978,1.0,142.8784238871937,-0.8767871,0.008933102,5.2461386e-05,0.0
0.0,10.0,2500.0,44363.83529853821,0.00029715977,14884,3569978,1.0,142.8784238871937,-0.97436935,0.010174781,0.00029715977,0.0
0.0,10.0,2500.0,44474.567004442215,7.7177916e-05,14924,3579978,1.0,142.8784238871937,-1.0719614,0.010174863,7.7177916e-05,0.0
0.0,10.0,2500.0,44593.72298049927,2.8285026e-06,14964,3589978,1.0,142.8784238871937,-1.120771,0.0024602725,2.8285026e-06,0.0
0.0,10.0,2500.0,44703.05867147446,0.0008057385,15004,3599978,1.0,142.8784238871937,-1.023175,0.008933416,0.0008057385,0.0
0.0,10.0,2500.0,44822.00425314903,0.00014252301,15044,3609978,1.0,142.8784238871937,-0.9255816,0.008933102,0.00014252301,0.0
0.0,10.0,2500.0,44937.22659087181,0.0002550405,15084,3619978,1.0,142.8784238871937,-0.8279972,0.008933204,0.0002550405,0.0
0.0,10.0,2500.0,45053.30036687851,1.383688e-05,15124,3629978,1.0,142.8784238871937,-0.8767757,0.0024602725,1.383688e-05,0.0
0.0,10.0,2500.0,45168.63267183304,0.00011357103,15164,3639978,1.0,142.8784238871937,-0.7791953,0.008933204,0.00011357103,0.0
0.0,10.0,2500.0,45278.05186700821,0.00044141716,15204,3649978,1.0,142.8784238871937,-0.6816075,0.008933204,0.00044141716,0.0
