Tmt,meankl,TtR,Tbt,entloss,EpisodesSoFar,TimeElapsed,AttC,AttNC,Ptt,optimgain,entropy,MpbtN,surrgain,TimestepsSoFar,Tmc,MpbtA,MtR
53.9,0.0032796094,-121.85714285714286,220774.4,0.0,16153,35456.42927646637,6.185714285714286,3.8142857142857145,52.55344449912168,0.0021319422,0.2420919,22.684069113343096,0.0021319422,2199975,51.47142857142857,77.31593088665687,-9.076014086792311
53.11764705882353,0.005759754,-114.41176470588235,217569.88235294117,0.0,16221,35610.28664183617,6.25,3.75,51.76681003883725,0.0027764959,0.27241704,21.6011001376977,0.0027764959,2209860,52.35294117647059,78.3988998623023,-8.62263192733947
56.289855072463766,0.005189499,-149.71014492753622,230563.24637681158,0.0,16290,35757.48325538635,8.173913043478262,1.826086956521739,54.899140105870075,0.0028523821,0.2367443,26.370652132391918,0.0028523821,2219902,48.89855072463768,73.62934786760806,-10.347533941948019
54.666666666666664,0.0034624175,-114.78260869565217,223914.66666666666,0.0,16359,35905.84573698044,6.507246376811594,3.4927536231884058,53.29025966063394,0.001912027,0.24489656,20.90917356975116,0.001912027,2229990,50.68115942028985,79.0908264302488,-8.347247279162476
54.05882352941177,0.0038349412,-112.79411764705883,221424.9411764706,0.0,16427,36052.846425294876,7.0588235294117645,2.9411764705882355,52.71129839684212,0.0023177874,0.23715296,20.85877470480836,0.0023177874,2239862,51.294117647058826,79.14122529519165,-8.101157126852074
53.42857142857143,0.0046762694,-106.57142857142857,218843.42857142858,0.0,16497,36201.58369803429,5.857142857142857,4.142857142857143,52.10101990613153,0.0027507343,0.2494316,19.972761282520263,0.0027507343,2249996,51.957142857142856,80.02723871747976,-7.972371466953389
54.3235294117647,0.0047841533,-112.6470588235294,222509.17647058822,0.0,16565,36348.63963055611,6.073529411764706,3.926470588235294,52.941333292679204,0.00264288,0.2680925,20.754780156721207,0.00264288,2259935,51.0735294117647,79.2452198432788,-8.170340212399015
54.46376811594203,0.004406676,-113.18840579710145,223083.59420289856,0.0,16634,36493.93686962128,6.420289855072464,3.579710144927536,53.11282228467215,0.002391093,0.26908118,20.77855151725913,0.002391093,2269987,50.85507246376812,79.22144848274085,-8.278295792884608
55.161764705882355,0.0053585973,-98.52941176470588,225942.58823529413,0.0,16702,36639.643379449844,5.970588235294118,4.029411764705882,53.749587032281084,0.0027287109,0.2910972,17.858257779299514,0.0027287109,2279949,50.205882352941174,82.1417422207005,-7.324423880923142
57.85294117647059,0.0049856496,-156.02941176470588,236965.64705882352,0.0,16770,36784.74099612236,7.161764705882353,2.838235294117647,56.41650740474292,0.0032443285,0.28328812,26.706628887299217,0.0032443285,2289955,47.25,73.29337111270081,-10.726261352764809
55.48529411764706,0.0035379955,-118.97058823529412,227267.76470588235,0.0,16838,36930.15530538559,6.5,3.5,54.131918114782415,0.0020377028,0.26472196,21.443854157906486,0.0020377028,2299870,49.720588235294116,78.55614584209351,-8.648209393115017
54.11594202898551,0.0045418306,-113.33333333333333,221658.89855072464,0.0,16907,37076.43168973923,6.0144927536231885,3.9855072463768115,52.74095266269411,0.0023746444,0.27662298,20.883395764553377,0.0023746444,2309876,51.289855072463766,79.11660423544663,-8.382585606007476
56.37313432835821,0.004561521,-122.68656716417911,230904.35820895524,0.0,16974,37222.07946181297,5.656716417910448,4.343283582089552,54.984113533844074,0.0029382226,0.28107753,21.729655203254914,0.0029382226,2319983,48.80597014925373,78.27034479674512,-8.70903311237195
56.63235294117647,0.004134949,-118.97058823529412,231966.11764705883,0.0,17042,37366.21201586723,6.0,4.0,55.18114379719344,0.0021436503,0.266849,20.985741614156513,0.0021436503,2329939,48.64705882352941,79.01425838584345,-8.768536327986974
54.31884057971015,0.0035243488,-106.81159420289855,222489.97101449277,0.0,17111,37513.57914400101,5.608695652173913,4.391304347826087,52.95435751408122,0.0020802773,0.2702889,19.641351336596337,0.0020802773,2339982,51.04347826086956,80.35864866340366,-8.102983443102985
54.34782608695652,0.0042241234,-111.30434782608695,222608.69565217392,0.0,17180,37660.089052677155,6.202898550724638,3.7971014492753623,52.962018531633134,0.0021719944,0.25799793,20.50437054864901,0.0021719944,2349900,51.05797101449275,79.49562945135102,-8.373086716330741
54.285714285714285,0.0056086434,-115.0,222354.2857142857,0.0,17250,37809.38253259659,6.2,3.8,52.93233813535581,0.0036630544,0.25658128,21.279913858218585,0.0036630544,2359937,51.05714285714286,78.72008614178144,-8.755997211579668
52.85294117647059,0.005441563,-106.47058823529412,216485.64705882352,0.0,17318,37957.96521639824,6.088235294117647,3.911764705882353,51.50109149664802,0.0028730272,0.26918927,20.214801249759123,0.0028730272,2369971,52.64705882352941,79.78519875024088,-7.947160104069161
54.588235294117645,0.0034141785,-120.73529411764706,223593.41176470587,0.0,17386,38108.366205215454,6.9411764705882355,3.0588235294117645,53.17705193137415,0.0024564273,0.25255245,21.93369975293135,0.0024564273,2379946,50.838235294117645,78.06630024706864,-8.94255402185997
54.23529411764706,0.005633779,-112.3529411764706,222147.76470588235,0.0,17454,38256.051495075226,6.1911764705882355,3.8088235294117645,52.85130984285028,0.0027947961,0.2824679,20.766119571240154,0.0027947961,2389967,51.1764705882353,79.23388042875986,-8.380189285040531
55.28358208955224,0.006738829,-110.44776119402985,226441.55223880598,0.0,17521,38398.31930279732,7.522388059701493,2.4776119402985075,53.903908328501714,0.003190233,0.2888832,19.98221495400247,0.003190233,2399870,50.0,80.01778504599753,-7.986663859706248
57.18840579710145,0.0047259037,-136.95652173913044,234243.71014492755,0.0,17590,38540.99210882187,8.043478260869565,1.9565217391304348,55.7636984495852,0.0027779907,0.28856033,23.812162446069774,0.0027779907,2409968,47.971014492753625,76.18783755393021,-9.631077170745234
55.529411764705884,0.0040523573,-119.26470588235294,227448.4705882353,0.0,17658,38684.77049899101,7.235294117647059,2.764705882352941,54.20212874712409,0.002344223,0.27305564,21.525661326298888,0.002344223,2419938,49.61764705882353,78.4743386737011,-8.755808006742424
54.38805970149254,0.0041756188,-113.13432835820896,222773.49253731343,0.0,17725,38827.33519721031,7.462686567164179,2.537313432835821,53.07148187789606,0.002151467,0.251012,20.765169925469042,0.002151467,2429992,50.865671641791046,79.23483007453096,-8.252627127339776
55.544117647058826,0.0032047967,-115.73529411764706,227508.70588235295,0.0,17793,38970.45280098915,6.5,3.5,54.181520712981744,0.0018071128,0.27623227,20.833726444545718,0.0018071128,2439940,49.6764705882353,79.16627355545425,-8.806626075704104
55.91044776119403,0.0031429336,-120.29850746268657,229009.19402985074,0.0,17860,39112.86343860626,6.582089552238806,3.417910447761194,54.54811213725846,0.0023973696,0.2728616,21.556491669008324,0.0023973696,2449902,49.26865671641791,78.44350833099169,-8.826261494033815
56.39705882352941,0.004385191,-115.88235294117646,231002.35294117648,0.0,17928,39254.45713496208,7.264705882352941,2.735294117647059,54.994595967722695,0.0028370612,0.28134137,20.65090818867333,0.0028370612,2459975,48.80882352941177,79.34909181132666,-8.45189900655653
55.338235294117645,0.0039031545,-114.11764705882354,226665.41176470587,0.0,17996,39398.93539190292,7.014705882352941,2.985294117647059,53.994292564127406,0.0020852862,0.26994696,20.633259917016805,0.0020852862,2469956,49.86764705882353,79.36674008298317,-8.415638614301898
56.35820895522388,0.0036684484,-127.61194029850746,230843.223880597,0.0,18063,39547.61975979805,6.82089552238806,3.1791044776119404,54.97676595172832,0.0021325184,0.2576121,22.756606730767388,0.0021325184,2479896,48.80597014925373,77.24339326923261,-9.044422029310802
56.0,0.004294224,-123.13432835820896,229376.0,0.0,18130,39690.5594959259,7.358208955223881,2.6417910447761193,54.62499871572697,0.0027346155,0.25231665,21.939831891430032,0.0027346155,2489972,49.19402985074627,78.06016810856998,-8.789660215491146
55.32835820895522,0.004230322,-122.68656716417911,226624.9552238806,0.0,18197,39835.837005376816,7.164179104477612,2.8358208955223883,53.97470438904491,0.002208343,0.26693878,22.257890564065903,0.002208343,2499877,49.8955223880597,77.74210943593408,-8.889839332543442
55.343283582089555,0.004828141,-114.4776119402985,226686.08955223882,0.0,18264,39980.7818171978,6.82089552238806,3.1791044776119404,53.96047748521165,0.002262699,0.26030517,20.756386242026785,0.002262699,2509855,49.940298507462686,79.24361375797321,-8.36298988787809
56.149253731343286,0.004792203,-136.86567164179104,229987.3432835821,0.0,18331,40124.69092655182,7.746268656716418,2.253731343283582,54.75857819411668,0.0025916253,0.24919346,24.44723741106113,0.0025916253,2519943,49.059701492537314,75.55276258893886,-9.388703644428055
55.60606060606061,0.0043117036,-123.33333333333333,227762.42424242425,0.0,18397,40268.021124601364,6.5,3.5,54.235790382801,0.0023474712,0.25063974,22.238871007728935,0.0023474712,2529967,49.621212121212125,77.76112899227105,-8.728624500466875
56.878787878787875,0.004611315,-126.51515151515152,232975.51515151514,0.0,18463,40407.378415346146,6.333333333333333,3.6666666666666665,55.475222981933435,0.0023739315,0.26505566,22.268944354106594,0.0023739315,2539890,48.27272727272727,77.73105564589339,-9.126144740381928
54.78787878787879,0.0051421705,-119.24242424242425,224411.15151515152,0.0,18529,40550.12293791771,6.787878787878788,3.212121212121212,53.418726065787304,0.002718511,0.26653013,21.67261782734308,0.002718511,2549902,50.53030303030303,78.3273821726569,-8.65428727054239
56.22727272727273,0.0041734558,-128.93939393939394,230306.9090909091,0.0,18595,40692.396844148636,7.409090909090909,2.590909090909091,54.859146534744774,0.0019545371,0.2470274,22.897757340521274,0.0019545371,2559904,48.92424242424242,77.10224265947872,-9.053536385557475
56.01538461538462,0.0028721383,-139.3846153846154,229439.0153846154,0.0,18660,40838.50440335274,6.969230769230769,3.0307692307692307,54.62621228137576,0.0018906073,0.23923309,24.686550126278284,0.0018906073,2569902,49.2,75.31344987372168,-9.697952499870311
55.298507462686565,0.0041311854,-112.08955223880596,226502.68656716417,0.0,18727,40990.043511629105,5.835820895522388,4.164179104477612,53.93853285890194,0.0021022565,0.24500301,20.20259645653004,0.0021022565,2579951,49.940298507462686,79.79740354346997,-8.172956351365992
56.18181818181818,0.0039703357,-128.93939393939394,230120.72727272726,0.0,18793,41135.92746472359,5.606060606060606,4.393939393939394,54.788232384546355,0.0019589618,0.23106307,22.8800421444162,0.0019589618,2589942,49.03030303030303,77.11995785558379,-9.110678870853073
55.149253731343286,0.004814301,-113.43283582089552,225891.3432835821,0.0,18860,41284.109589099884,5.134328358208955,4.865671641791045,53.7847901662562,0.002560324,0.2388334,20.601060279634666,0.002560324,2599887,50.11940298507463,79.39893972036532,-8.145965514691062
54.161764705882355,0.005655466,-128.52941176470588,221846.58823529413,0.0,18928,41437.25654840469,5.5,4.5,52.80911994946376,0.0032318009,0.22835344,23.439089375599075,0.0032318009,2609864,51.19117647058823,76.5609106244009,-9.162509526821276
54.794117647058826,0.0047451355,-107.6470588235294,224436.70588235295,0.0,18996,41589.26133799553,5.235294117647059,4.764705882352941,53.434745773568565,0.0022465403,0.21923617,19.559964638376105,0.0022465403,2619976,50.5,80.44003536162393,-7.801753542025292
54.378787878787875,0.003576811,-112.72727272727273,222735.51515151514,0.0,19062,41738.877356529236,4.7272727272727275,5.2727272727272725,53.01734838783842,0.0018362832,0.21943244,20.81924098147408,0.0018362832,2629869,50.96969696969697,79.18075901852593,-8.279154256848587
54.38235294117647,0.0036503258,-112.6470588235294,222750.11764705883,0.0,19130,41888.736761808395,5.147058823529412,4.852941176470588,53.026432400364065,0.0019516419,0.22565925,20.763966143735406,0.0019516419,2639882,50.955882352941174,79.23603385626458,-8.275609595015016
55.55223880597015,0.0045272615,-127.01492537313433,227541.97014925373,0.0,19197,42036.890652894974,5.149253731343284,4.850746268656716,54.14242350727914,0.0020135632,0.20876049,22.58015655899957,0.0020135632,2649989,49.76119402985075,77.41984344100047,-9.174782770562762
54.71641791044776,0.0043245493,-111.04477611940298,224118.44776119402,0.0,19264,42183.34753513336,5.477611940298507,4.522388059701493,53.38958975538979,0.00279854,0.21995562,20.352230031746952,0.00279854,2659971,50.52238805970149,79.64776996825304,-8.272756497545735
54.08955223880597,0.0039171614,-114.92537313432835,221550.80597014926,0.0,19331,42331.086555719376,5.522388059701493,4.477611940298507,52.710329446111366,0.0018513128,0.22238855,21.298931329301816,0.0018513128,2669878,51.32835820895522,78.70106867069818,-8.595009566300767
54.955882352941174,0.006535215,-111.02941176470588,225099.29411764705,0.0,19399,42478.75266122818,5.426470588235294,4.573529411764706,53.56116450828252,0.0028063788,0.21619447,20.272666856846616,0.0028063788,2679935,50.39705882352941,79.72733314315337,-8.27150936917161
53.52238805970149,0.0034272284,-123.88059701492537,219227.7014925373,0.0,19466,42633.17120194435,5.91044776119403,4.08955223880597,52.12442425957637,0.001876253,0.22264594,23.2014593411387,0.001876253,2689871,52.0,76.79854065886127,-9.151677666382485
54.279411764705884,0.0050277626,-115.88235294117646,222328.4705882353,0.0,19534,42780.75689935684,5.5588235294117645,4.4411764705882355,52.91476143241154,0.002457334,0.23568055,21.39403064045415,0.002457334,2699943,51.088235294117645,78.60596935954585,-8.582410009724656
53.85294117647059,0.005264831,-121.91176470588235,220581.64705882352,0.0,19602,42930.35588026047,6.882352941176471,3.1176470588235294,52.46802556476871,0.0024037403,0.2058283,22.666141701066987,0.0024037403,2709919,51.60294117647059,77.33385829893301,-8.964729726064526
55.38235294117647,0.0036394252,-132.7941176470588,226846.11764705883,0.0,19670,43081.375248909,6.073529411764706,3.926470588235294,53.963726655864015,0.0022896053,0.22056517,23.805770973652162,0.0022896053,2719932,49.970588235294116,76.19422902634781,-9.724913456919323
54.04477611940298,0.0054455446,-114.02985074626865,221367.40298507462,0.0,19737,43229.44907426834,6.432835820895522,3.5671641791044775,52.66139664333371,0.0027850175,0.244502,21.17254186662959,0.0027850175,2729853,51.38805970149254,78.82745813337043,-8.563431236455008
54.285714285714285,0.0033953446,-128.42857142857142,222354.2857142857,0.0,19807,43375.8393471241,8.142857142857142,1.8571428571428572,52.93777333601109,0.0019421515,0.20912752,23.470914191065486,0.0019421515,2739937,51.042857142857144,76.52908580893452,-9.051050481038182
54.73913043478261,0.004977506,-129.1304347826087,224211.47826086957,0.0,19876,43523.86460208893,6.63768115942029,3.36231884057971,53.35001901342199,0.0036289,0.22988191,23.431410727554265,0.0036289,2749887,50.6231884057971,76.56858927244569,-9.321345530693199
55.044117647058826,0.003412988,-116.47058823529412,225460.70588235295,0.0,19944,43670.93087410927,6.852941176470588,3.1470588235294117,53.65747168210111,0.0017717059,0.21910074,21.129901495642144,0.0017717059,2759974,50.279411764705884,78.87009850435787,-8.364664526410946
54.56521739130435,0.0035006818,-114.20289855072464,223499.13043478262,0.0,20013,43819.19522356987,7.202898550724638,2.7971014492753623,53.22285818382101,0.0016379502,0.21712661,21.053148002200775,0.0016379502,2769975,50.72463768115942,78.94685199779921,-8.416546446727125
55.44117647058823,0.0040207035,-128.52941176470588,227087.0588235294,0.0,20081,43970.08821129799,5.779411764705882,4.220588235294118,54.03888253909247,0.0018582988,0.20642486,23.031808364594067,0.0018582988,2779974,49.86764705882353,76.96819163540594,-9.243843796435586
53.794117647058826,0.004562779,-117.3529411764706,220340.70588235295,0.0,20149,44122.64651966095,5.926470588235294,4.073529411764706,52.46274456010376,0.0022564074,0.22191727,21.75599753902287,0.0022564074,2790000,51.55882352941177,78.24400246097711,-8.594740917967428
54.088235294117645,0.00435137,-114.11764705882354,221545.41176470587,0.0,20217,44276.233847141266,4.588235294117647,5.411764705882353,52.7611578757929,0.0020835446,0.22115035,21.00878968789328,0.0020835446,2799929,51.220588235294116,78.99121031210673,-8.573638212940525
55.35820895522388,0.0042544897,-128.2089552238806,226747.223880597,0.0,20284,44424.811534166336,5.6716417910447765,4.3283582089552235,53.95229684461248,0.0024597177,0.22146289,23.150819720494763,0.0024597177,2809871,49.97014925373134,76.84918027950526,-9.359201318537469
55.588235294117645,0.003796327,-124.55882352941177,227689.41176470587,0.0,20352,44575.92197871208,4.852941176470588,5.147058823529412,54.20854981419825,0.0036186175,0.21598329,22.222059066035186,0.0036186175,2819856,49.661764705882355,77.77794093396477,-9.037102247903107
54.705882352941174,0.0044469098,-106.32352941176471,224075.29411764705,0.0,20420,44724.79724407196,4.794117647058823,5.205882352941177,53.359110597146184,0.002229264,0.2195302,19.398704726752964,0.002229264,2829926,50.5735294117647,80.60129527324703,-7.941637154337818
55.71641791044776,0.0030954923,-137.91044776119404,228214.44776119402,0.0,20487,44878.71915912628,5.3283582089552235,4.6716417910447765,54.32663059240227,0.0015834908,0.2311627,24.479285747120862,0.0015834908,2839886,49.53731343283582,75.52071425287916,-9.898933895072082
55.779411764705884,0.004436347,-141.61764705882354,228472.4705882353,0.0,20555,45030.656963825226,7.294117647058823,2.7058823529411766,54.36610305134311,0.0022094795,0.19989015,25.254763154557555,0.0022094795,2849929,49.51470588235294,74.74523684544246,-9.781124812233186
54.39705882352941,0.0042949338,-117.5,222810.35294117648,0.0,20623,45182.601168870926,5.367647058823529,4.632352941176471,53.03265697927463,0.0018755277,0.2242336,21.667187888568353,0.0018755277,2859848,50.955882352941174,78.33281211143165,-8.766548123833973
54.52173913043478,0.004080182,-116.23188405797102,223321.04347826086,0.0,20692,45336.071083307266,5.507246376811594,4.492753623188406,53.15241465219618,0.0024900394,0.24264371,21.405001138408384,0.0024900394,2869912,50.82608695652174,78.59499886159163,-8.622336318833401
54.83582089552239,0.0048753107,-117.31343283582089,224607.5223880597,0.0,20759,45484.18610882759,6.119402985074627,3.8805970149253732,53.472621232045405,0.0024514361,0.2454384,21.358553027736303,0.0024514361,2879909,50.46268656716418,78.64144697226371,-8.611940112110807
56.044117647058826,0.0049184845,-132.05882352941177,229556.70588235295,0.0,20827,45632.89330482483,7.161764705882353,2.838235294117647,54.667415186993345,0.0023889502,0.25167292,23.505083870100872,0.0023889502,2889982,49.14705882352941,76.49491612989911,-9.281479409957576
57.93939393939394,0.00597201,-163.93939393939394,237319.75757575757,0.0,20893,45776.95570850372,8.5,1.5,56.49586728893099,0.003143061,0.21862832,27.887012809289438,0.003143061,2899964,47.166666666666664,72.11298719071054,-10.774345851561492
55.89705882352941,0.004798653,-131.76470588235293,228954.35294117648,0.0,20961,45921.45626068115,8.25,1.75,54.492691504796056,0.0022680082,0.22379601,23.659576069600913,0.0022680082,2909994,49.36764705882353,76.3404239303991,-9.383186529048388
54.75,0.0055886116,-115.1470588235294,224256.0,0.0,21029,46067.418258190155,7.544117647058823,2.4558823529411766,53.37930010295695,0.0021452464,0.25427854,21.095289462734346,0.0021452464,2919872,50.5735294117647,78.90471053726566,-8.357262964131577
54.94285714285714,0.005420245,-134.0,225045.94285714286,0.0,21099,46214.49865436554,9.185714285714285,0.8142857142857143,53.56655097103796,0.0029607383,0.23697935,24.466355638898648,0.0029607383,2929893,50.371428571428574,75.5336443611014,-9.195580655814057
54.971014492753625,0.0030524682,-124.6376811594203,225161.27536231885,0.0,21168,46360.704006671906,8.144927536231885,1.855072463768116,53.59052196891328,0.0019124658,0.23445503,22.659100882173924,0.0019124658,2939986,50.34782608695652,77.34089911782608,-8.743556969381137
54.28358208955224,0.0047700168,-124.4776119402985,222345.55223880598,0.0,21235,46507.5855050087,8.26865671641791,1.7313432835820894,52.93564396042449,0.0023750812,0.23905082,22.986428922086674,0.0023750812,2949880,51.04477611940298,77.01357107791334,-8.723031866971336
54.01470588235294,0.0031383222,-112.94117647058823,221244.23529411765,0.0,21303,46657.3540084362,7.235294117647059,2.764705882352941,52.670871372237805,0.0017813115,0.2408537,20.9548227641945,0.0017813115,2959893,51.338235294117645,79.0451772358055,-8.148126312039818
55.64705882352941,0.0049345503,-135.14705882352942,227930.35294117648,0.0,21371,46806.191482543945,7.1911764705882355,2.8088235294117645,54.26985160396333,0.0029044482,0.23857993,24.017813129346425,0.0029044482,2969976,49.588235294117645,75.98218687065355,-9.396830110558815
55.279411764705884,0.0055311504,-117.3529411764706,226424.4705882353,0.0,21439,46953.614780664444,6.735294117647059,3.264705882352941,53.937944790581135,0.0027475867,0.2633464,21.2339668507465,0.0027475867,2979873,49.9264705882353,78.76603314925352,-8.621855567590714
57.14705882352941,0.0044260495,-159.85294117647058,234074.35294117648,0.0,21507,47098.8657078743,8.191176470588236,1.8088235294117647,55.732306136537154,0.0021650146,0.22297934,27.732885707469308,0.0021650146,2989957,48.0,72.26711429253068,-10.778576078577473
55.01470588235294,0.00533417,-122.94117647058823,225340.23529411765,0.0,21575,47248.42336988449,7.264705882352941,2.735294117647059,53.63797132202999,0.002809225,0.23305793,22.279835244720328,0.002809225,2999959,50.294117647058826,77.72016475527967,-8.652599289620296
53.75,0.0033506714,-122.3529411764706,220160.0,0.0,21643,47399.89792609215,7.117647058823529,2.8823529411764706,52.37673697525293,0.0022917225,0.23632047,22.651985628637163,0.0022917225,3009899,51.69117647058823,77.34801437136282,-8.919879224238302
53.13235294117647,0.0030162774,-119.26470588235294,217630.11764705883,0.0,21711,47551.92142391205,7.205882352941177,2.7941176470588234,51.77934629598313,0.0018295585,0.23482487,22.400788810250035,0.0018295585,3019901,52.338235294117645,77.59921118974995,-8.753969477587297
53.710144927536234,0.0032760114,-128.9855072463768,219996.75362318842,0.0,21780,47701.89329624176,7.231884057971015,2.7681159420289854,52.35720921928301,0.0019314534,0.22613902,23.953545141795516,0.0019314534,3029992,51.69565217391305,76.0464548582045,-9.204737074181493
53.220588235294116,0.0047484483,-116.91176470588235,217991.5294117647,0.0,21848,47848.45305752754,6.617647058823529,3.3823529411764706,51.821539689917394,0.002228193,0.23686719,21.940484699725275,0.002228193,3039977,52.338235294117645,78.05951530027474,-8.509299127572437
53.9264705882353,0.004531476,-125.44117647058823,220882.82352941178,0.0,21916,47995.82284975052,7.897058823529412,2.1029411764705883,52.572864128834965,0.0023578608,0.22363998,23.107944488032143,0.0023578608,3049954,51.455882352941174,76.89205551196784,-9.008934960451672
55.26865671641791,0.0055322703,-122.98507462686567,226380.41791044775,0.0,21983,48140.426037073135,6.985074626865671,3.014925373134328,53.89013208278464,0.0025003152,0.24082348,22.11533930966233,0.0025003152,3059974,50.014925373134325,77.88466069033765,-8.911608956259506
54.776119402985074,0.004299505,-122.98507462686567,224362.98507462686,0.0,22050,48287.42896962166,7.835820895522388,2.1641791044776117,53.40090303796454,0.0020633542,0.21895511,22.31347358223334,0.0020633542,3069874,50.55223880597015,77.68652641776667,-8.642057465998144
55.294117647058826,0.004969114,-143.08823529411765,226484.70588235295,0.0,22118,48434.47941827774,7.8088235294117645,2.1911764705882355,53.9443046002688,0.0021962342,0.19316006,25.450384256418246,0.0021962342,3079915,49.9264705882353,74.54961574358175,-9.709876289691776
55.279411764705884,0.004804075,-126.32352941176471,226424.4705882353,0.0,22186,48583.391533613205,6.426470588235294,3.573529411764706,53.93009526601437,0.0024491276,0.21459614,22.640040440614865,0.0024491276,3089978,49.94117647058823,77.35995955938513,-9.002423398683963
55.73529411764706,0.0052847154,-123.08823529411765,228291.76470588235,0.0,22254,48728.46108174324,7.132352941176471,2.8676470588235294,54.389444892866806,0.0024819185,0.21902722,22.101396944072082,0.0024819185,3099990,49.4264705882353,77.8986030559279,-8.719296457395444
56.47761194029851,0.0053072902,-132.38805970149255,231332.2985074627,0.0,22321,48873.941791296005,7.7611940298507465,2.2388059701492535,55.06169470722812,0.002360518,0.19226491,23.159843412530073,0.002360518,3109899,48.74626865671642,76.84015658746992,-9.07663116741738
54.13636363636363,0.003577291,-121.66666666666667,221742.54545454544,0.0,22387,49020.88752222061,6.863636363636363,3.1363636363636362,52.74358611569245,0.0018894676,0.2022929,22.259116838400935,0.0018894676,3119858,51.303030303030305,77.7408831615991,-8.598192402359084
54.8235294117647,0.0052366764,-120.29411764705883,224557.17647058822,0.0,22455,49167.64459300041,6.235294117647059,3.764705882352941,53.485103108350685,0.0021014828,0.2042801,21.879052798020158,0.0021014828,3129987,50.4264705882353,78.1209472019798,-8.758358485918453
54.64705882352941,0.0044775545,-121.76470588235294,223834.35294117648,0.0,22523,49314.38328576088,7.1911764705882355,2.8088235294117645,53.296779820389204,0.0025171859,0.21799274,22.158365006625143,0.0025171859,3139928,50.64705882352941,77.84163499337485,-8.821409849123597
54.529411764705884,0.0036170452,-116.91176470588235,223352.4705882353,0.0,22591,49460.83701300621,6.985294117647059,3.014705882352941,53.172646453924614,0.0018864017,0.22017346,21.468474035613532,0.0018864017,3149861,50.794117647058826,78.53152596438647,-8.590875129377075
55.34782608695652,0.004146588,-123.33333333333333,226704.69565217392,0.0,22660,49606.77683591843,7.333333333333333,2.6666666666666665,53.969303411771165,0.0021331122,0.22276002,22.166028775538166,0.0021331122,3159882,49.927536231884055,77.83397122446183,-8.867745872723566
54.5,0.00519531,-125.28571428571429,223232.0,0.0,22730,49755.73397254944,7.614285714285714,2.3857142857142857,53.13469015468331,0.0022263739,0.19713144,22.97730319618148,0.0022263739,3169953,50.84285714285714,77.0226968038185,-8.8739473799125
53.294117647058826,0.0050739306,-118.52941176470588,218292.70588235295,0.0,22798,49902.513900756836,7.147058823529412,2.8529411764705883,51.954399697406195,0.0022218958,0.23891889,22.362088727439332,0.0022218958,3179876,52.13235294117647,77.63791127256069,-8.835348354286328
53.666666666666664,0.004293116,-117.3913043478261,219818.66666666666,0.0,22867,50050.685909986496,7.594202898550725,2.4057971014492754,52.31655401971967,0.0022102057,0.21846557,21.927758037221004,0.0022102057,3189947,51.73913043478261,78.072241962779,-8.45491075810959
53.53623188405797,0.0053740405,-122.6086956521739,219284.40579710144,0.0,22936,50199.43529129028,7.231884057971015,2.7681159420289854,52.17228240276013,0.0024838783,0.23235567,22.81671281906543,0.0024838783,3199864,51.91304347826087,77.18328718093454,-8.89397008501769
53.89855072463768,0.004001815,-112.7536231884058,220768.46376811594,0.0,23005,50342.44051027298,7.927536231884058,2.072463768115942,52.527610289556975,0.0019358478,0.22243442,20.914923377055473,0.0019358478,3209910,51.52173913043478,79.08507662294453,-8.12402467598488
54.82608695652174,0.003604936,-127.2463768115942,224567.65217391305,0.0,23074,50486.78305220604,8.028985507246377,1.9710144927536233,53.454561054466076,0.0018442121,0.20776714,23.20068607415899,0.0018442121,3219856,50.492753623188406,76.799313925841,-9.052670709795995
54.22857142857143,0.004226154,-119.14285714285714,222120.22857142857,0.0,23144,50632.52639079094,7.571428571428571,2.4285714285714284,52.906227220162876,0.002379102,0.22312745,22.056547764244616,0.002379102,3229962,51.05714285714286,77.94345223575533,-8.571855020370814
54.8235294117647,0.0048657856,-119.8529411764706,224557.17647058822,0.0,23212,50777.54179644585,8.058823529411764,1.9411764705882353,53.46301183789649,0.002643776,0.20382605,21.758131684748868,0.002643776,3239937,50.470588235294116,78.24186831525111,-8.50451854165014
54.385714285714286,0.003398864,-127.42857142857143,222763.88571428572,0.0,23282,50926.68740439415,7.9714285714285715,2.0285714285714285,53.04688410669832,0.0019512933,0.20922774,23.32777055871,0.0019512933,3249960,50.91428571428571,76.67222944128997,-9.264039509594634
53.57971014492754,0.0036947043,-121.30434782608695,219462.4927536232,0.0,23351,51071.405488967896,8.043478260869565,1.9565217391304348,52.25988095294826,0.001754055,0.2114378,22.613443330365467,0.001754055,3259988,51.768115942028984,77.38655666963453,-8.659349045019615
55.19402985074627,0.0031109732,-119.25373134328358,226074.74626865672,0.0,23418,51213.21349000931,8.044776119402986,1.955223880597015,53.8271326910964,0.0017774607,0.20316477,21.701655541350306,0.0017774607,3269953,50.07462686567164,78.29834445864967,-8.527622383109884
56.0735294117647,0.005092659,-122.79411764705883,229677.17647058822,0.0,23486,51353.00988936424,6.867647058823529,3.1323529411764706,54.689544990756445,0.0025024395,0.21946816,21.917378807544676,0.0025024395,3279961,49.13235294117647,78.08262119245532,-9.044317581694026
