TtR,MpbtA,Tmt,TimestepsSoFar,MpbtN,Ptt,entropy,EpisodesSoFar,AttC,optimgain,Tmc,surrgain,entloss,AttNC,TimeElapsed,Tbt,MtR,meankl
-121.0,46.27217258359715,74.9375,4389920,53.727827416402846,73.10224404262807,0.15588503,22704,0.6458333333333334,0.0023294536,29.125,0.0023294536,0.0,2.3541666666666665,56004.04047703743,306944.0,-25.161028115239095,0.009230249
-119.25,47.31264654032581,75.39583333333333,4399904,52.68735345967419,73.5591368241705,0.1425629,22752,0.9166666666666666,0.001800474,28.625,0.001800474,0.0,2.0833333333333335,56121.16912102699,308821.3333333333,-24.986828753156974,0.008477522
-122.87234042553192,45.708026002021576,75.36170212765957,4409970,54.29197399797841,73.5400994208575,0.13016248,22799,0.723404255319149,0.0016343934,28.638297872340427,0.0016343934,0.0,2.276595744680851,56233.66343140602,308681.5319148936,-25.199516441546116,0.008315705
-123.38297872340425,45.32688203753812,75.36170212765957,4419795,54.67311796246188,73.47365893555383,0.1511457,22846,0.3829787234042553,0.0022377167,28.74468085106383,0.0022377167,0.0,2.617021276595745,56349.2854142189,308681.5319148936,-26.01454929739391,0.008294443
-115.8125,48.816688098172754,75.41666666666667,4429910,51.183311901827246,73.55251595920284,0.15716119,22894,0.5208333333333334,0.002914457,28.645833333333332,0.002914457,0.0,2.4791666666666665,56462.81073451042,308906.6666666667,-24.195497615148142,0.009592898
-119.36170212765957,47.326543096635405,75.46808510638297,4439970,52.67345690336461,73.61218000027439,0.13747191,22941,0.9148936170212766,0.0012060669,28.574468085106382,0.0012060669,0.0,2.0851063829787235,56577.47477865219,309117.27659574465,-24.75309544049576,0.008596595
-115.27659574468085,49.11388558401232,75.59574468085107,4449812,50.88611441598768,73.72051900815197,0.15557544,22988,0.6382978723404256,0.0032195973,28.46808510638298,0.0032195973,0.0,2.3617021276595747,56692.01864814758,309640.170212766,-24.15738908698645,0.009837582
-114.31914893617021,49.31125831656423,75.2127659574468,4459804,50.688741683435765,73.36135625183124,0.15130335,23035,0.574468085106383,0.003434513,28.851063829787233,0.003434513,0.0,2.425531914893617,56802.756061792374,308071.4893617021,-23.800054700033144,0.009859385
-114.875,49.30013879383403,75.4375,4469960,50.69986120616597,73.61259348212617,0.15198757,23083,0.6041666666666666,0.0031906902,28.5625,0.0031906902,0.0,2.3958333333333335,56916.15324521065,308992.0,-24.033684017689854,0.009575313
-111.95744680851064,50.00679609782894,74.70212765957447,4480000,49.99320390217106,72.91132985598301,0.16691674,23130,0.6170212765957447,0.003278359,29.319148936170212,0.003278359,0.0,2.382978723404255,57029.17461514473,305979.91489361704,-23.480543893519503,0.010234279
-124.8913043478261,44.619022629194184,75.28260869565217,4489903,55.3809773708058,73.43810987382074,0.11981686,23176,1.1521739130434783,0.00278431,28.76086956521739,0.00278431,0.0,1.8478260869565217,57140.49121117592,308357.5652173913,-25.556935261293003,0.007974894
-112.59574468085107,49.980647999518894,75.06382978723404,4499841,50.019352000481106,73.2091579100364,0.16164932,23223,0.40425531914893614,0.0029471843,29.02127659574468,0.0029471843,0.0,2.595744680851064,57255.044475317,307461.44680851063,-23.476182514087654,0.0110493
-124.27659574468085,45.48428804614821,75.7872340425532,4509938,54.51571195385179,73.84332859954726,0.11943326,23270,1.1063829787234043,0.0019776977,28.361702127659573,0.0019776977,0.0,1.8936170212765957,57368.34997558594,310424.5106382979,-25.270205049944103,0.008465093
-121.65957446808511,46.65227448399206,76.06382978723404,4519946,53.34772551600792,74.15641796840974,0.12866199,23317,0.723404255319149,0.00280531,28.0,0.00280531,0.0,2.276595744680851,57481.51761960983,311557.44680851063,-25.156374735386528,0.007878601
-114.3913043478261,48.93182728559545,74.6304347826087,4529795,51.068172714404554,72.78664245807144,0.14727268,23363,0.2391304347826087,0.0033593231,29.47826086956522,0.0033593231,0.0,2.760869565217391,57595.355406045914,305686.26086956525,-23.7208112480508,0.010303189
-116.93617021276596,47.96291866757028,74.93617021276596,4539991,52.03708133242971,73.11391137605769,0.13926993,23410,0.5319148936170213,0.0026018636,29.106382978723403,0.0026018636,0.0,2.4680851063829787,57707.77765607834,306938.55319148937,-23.93601371163219,0.00896674
-111.625,50.70235619744128,75.5,4549942,49.29764380255872,73.65870311225648,0.167127,23458,0.22916666666666666,0.0036757872,28.520833333333332,0.0036757872,0.0,2.7708333333333335,57820.756829977036,309248.0,-23.872740979059177,0.009051663
-124.1086956521739,45.17382255506158,75.28260869565217,4559962,54.826177444938416,73.39518555420426,0.1276342,23504,1.2608695652173914,0.0035834503,28.82608695652174,0.0035834503,0.0,1.7391304347826086,57938.01614165306,308357.5652173913,-25.477519023204035,0.007975566
-115.27659574468085,49.67667015745183,76.31914893617021,4569780,50.323329842548176,74.40895977750878,0.13982424,23551,0.7659574468085106,0.0033881068,27.72340425531915,0.0033881068,0.0,2.234042553191489,58053.73079061508,312603.2340425532,-24.650567114461133,0.008945745
-116.375,48.87447247272396,75.9375,4579964,51.12552752727604,74.06682027409715,0.1353624,23599,0.5833333333333334,0.0034743652,28.083333333333332,0.0034743652,0.0,2.4166666666666665,58165.916246175766,311040.0,-24.499662553457686,0.008740732
-113.34782608695652,49.68376820273875,75.1086956521739,4589841,50.31623179726125,73.27661751278978,0.14971238,23645,0.5869565217391305,0.0026840882,28.934782608695652,0.0026840882,0.0,2.4130434782608696,58279.406738996506,307645.2173913043,-24.095037966056996,0.008361838
-117.06382978723404,48.069887883640845,75.12765957446808,4599895,51.93011211635915,73.29496495935032,0.14314048,23692,0.7021276595744681,0.0020783711,28.914893617021278,0.0020783711,0.0,2.297872340425532,58394.81770658493,307722.89361702127,-24.371576613442155,0.009137597
-115.85106382978724,49.21483965681361,76.02127659574468,4609974,50.78516034318639,74.15867044105876,0.14799404,23739,0.7021276595744681,0.0023618336,27.97872340425532,0.0023618336,0.0,2.297872340425532,58509.73622369766,311383.1489361702,-24.273780703381632,0.0077865133
-118.76086956521739,47.03984020863555,74.76086956521739,4619850,52.96015979136446,72.90896936672708,0.15389282,23785,0.5652173913043478,0.0022009115,29.347826086956523,0.0022009115,0.0,2.4347826086956523,58623.062191963196,306220.52173913043,-24.68552205055508,0.010314421
-126.42857142857143,44.90453867234716,75.93877551020408,4629834,55.095461327652835,74.05300793004656,0.13379054,23834,0.8775510204081632,0.0026670755,28.102040816326532,0.0026670755,0.0,2.122448979591837,58743.636222839355,311045.2244897959,-27.102952514023293,0.0085926065
-121.0,46.82640194706877,75.75,4639940,53.17359805293123,73.90264105489028,0.13296643,23882,0.6041666666666666,0.002490941,28.25,0.002490941,0.0,2.3958333333333335,58861.022656202316,310272.0,-25.365533418097385,0.008473031
-119.42553191489361,47.59370615209918,75.85106382978724,4649863,52.40629384790082,73.98625828178,0.15337151,23929,0.2127659574468085,0.0030343358,28.170212765957448,0.0030343358,0.0,2.7872340425531914,58974.76027464867,310685.9574468085,-24.98191622440139,0.0097111035
-115.08510638297872,49.174613708501354,75.46808510638297,4659889,50.82538629149865,73.61472166880601,0.15926363,23976,0.3617021276595745,0.0027025929,28.574468085106382,0.0027025929,0.0,2.6382978723404253,59089.477110147476,309117.27659574465,-24.255184259753673,0.010751313
-123.3913043478261,46.12666135088899,76.17391304347827,4669807,53.87333864911102,74.29851518882698,0.13064791,24022,1.0869565217391304,0.002599647,27.82608695652174,0.002599647,0.0,1.9130434782608696,59206.188396692276,312008.347826087,-24.890479468217222,0.007208544
-116.75,48.643509950719796,75.9375,4679887,51.356490049280204,74.05347810140174,0.1697264,24070,0.5833333333333334,0.0032400787,28.104166666666668,0.0032400787,0.0,2.4166666666666665,59320.38752698898,311040.0,-24.71904304638504,0.008410565
-115.5,49.34163267798414,75.93478260869566,4689867,50.65836732201586,74.0774701737585,0.16642137,24116,0.9130434782608695,0.0039406833,28.065217391304348,0.0039406833,0.0,2.0869565217391304,59433.551881074905,311028.8695652174,-23.91140345673379,0.011628489
-114.375,49.82937388294432,76.02083333333333,4699999,50.17062611705567,74.1439535045743,0.17241508,24164,1.1041666666666667,0.0033321767,28.0,0.0033321767,0.0,1.8958333333333333,59546.50594162941,311381.3333333333,-24.01096180824446,0.011188301
-127.34693877551021,44.70500251237871,76.59183673469387,4709864,55.2949974876213,74.67841382872055,0.14674915,24213,1.530612244897959,0.002905007,27.428571428571427,0.002905007,0.0,1.469387755102041,59666.25737905502,313720.1632653061,-26.584667674225614,0.009806487
-114.86666666666666,49.53915162826878,75.8,4719793,50.46084837173122,73.94947671472949,0.1509681,24258,1.3555555555555556,0.0016623863,28.2,0.0016623863,0.0,1.6444444444444444,59776.737008571625,310476.8,-23.440598022890267,0.008589503
-117.38297872340425,47.819862975016186,74.93617021276596,4729945,52.18013702498381,73.11570304263188,0.15319267,24305,1.0212765957446808,0.0015365275,29.106382978723403,0.0015365275,0.0,1.9787234042553192,59890.9346613884,306938.55319148937,-24.2396073795321,0.0069546136
-118.08510638297872,47.8590455729202,75.44680851063829,4739848,52.14095442707979,73.60625145951124,0.18389006,24352,0.851063829787234,0.0040026084,28.574468085106382,0.0040026084,0.0,2.148936170212766,60007.96661400795,309030.12765957444,-24.989011626341796,0.010587162
-121.02127659574468,46.42112280820378,75.25531914893617,4749789,53.578877191796224,73.40029587785897,0.16763979,24399,1.7659574468085106,0.0022627045,28.80851063829787,0.0022627045,0.0,1.2340425531914894,60122.681185245514,308245.78723404254,-24.92837929373389,0.009171626
-118.4375,48.2663017892368,76.3125,4759864,51.73369821076321,74.40161566353564,0.15851007,24447,1.4375,0.0022251008,27.729166666666668,0.0022251008,0.0,1.5625,60235.04723739624,312576.0,-24.564415534725743,0.00638029
-126.79591836734694,44.23919272834021,75.71428571428571,4769909,55.76080727165982,73.85820707389269,0.14359543,24496,1.6734693877551021,0.0026552551,28.306122448979593,0.0026552551,0.0,1.3265306122448979,60352.14115524292,310125.71428571426,-26.11996354492343,0.0074758455
-115.27659574468085,48.2598656456036,74.12765957446808,4779835,51.7401343543964,72.32995502552289,0.16782796,24543,0.9787234042553191,0.003753829,29.95744680851064,0.003753829,0.0,2.021276595744681,60465.16159892082,303626.89361702127,-24.142651950928375,0.009333304
-113.29787234042553,49.61040339968622,74.91489361702128,4789813,50.38959660031378,73.10909867478469,0.16298819,24590,1.2340425531914894,0.0024906727,29.106382978723403,0.0024906727,0.0,1.7659574468085106,60579.5183596611,306851.40425531915,-23.75921156354429,0.008037122
-120.18367346938776,46.420828262954764,74.77551020408163,4799970,53.579171737045236,72.95008671917633,0.14660162,24639,1.6122448979591837,0.0013788864,29.285714285714285,0.0013788864,0.0,1.3877551020408163,60698.70110583305,306280.48979591834,-24.741360086809017,0.007613861
-120.93333333333334,46.682367010492314,75.6,4809851,53.31763298950768,73.7641416155655,0.13050531,24684,1.2,0.0027894957,28.4,0.0027894957,0.0,1.8,60810.901586294174,309657.6,-24.77860000916694,0.007941495
-118.5625,47.220806801037845,74.89583333333333,4819992,52.779193198962155,73.07857940607693,0.1659893,24732,0.5416666666666666,0.003998574,29.145833333333332,0.003998574,0.0,2.4583333333333335,60926.086602687836,306773.3333333333,-24.94389185730627,0.010075734
-122.55319148936171,46.12883591206248,75.85106382978724,4829864,53.87116408793752,73.9864590976338,0.141054,24779,1.4893617021276595,0.0024095555,28.170212765957448,0.0024095555,0.0,1.5106382978723405,61040.87987136841,310685.9574468085,-25.098408340666058,0.007972217
-122.5,46.51189321066196,76.35416666666667,4839818,53.488106789338055,74.4700817986819,0.14675221,24827,1.3958333333333333,0.0023706574,27.645833333333332,0.0023706574,0.0,1.6041666666666667,61157.49260878563,312746.6666666667,-25.48427342402176,0.0073305215
-119.25,47.381649463838805,75.58333333333333,4849917,52.618350536161195,73.73571599726579,0.15242936,24875,1.2708333333333333,0.0013794764,28.4375,0.0013794764,0.0,1.7291666666666667,61272.691220760345,309589.3333333333,-24.71470083936065,0.007565615
-114.6875,49.275431540500215,75.47916666666667,4859975,50.72456845949978,73.65169774604043,0.16007598,24923,1.3541666666666667,0.0015433574,28.520833333333332,0.0015433574,0.0,1.6458333333333333,61387.97612404823,309162.6666666667,-23.92021140002744,0.008882202
-127.85106382978724,44.0609820434132,76.14893617021276,4869884,55.939017956586795,74.24655817089744,0.14792812,24970,1.872340425531915,0.0025231913,27.893617021276597,0.0025231913,0.0,1.127659574468085,61506.909086465836,311906.0425531915,-25.54370198274213,0.009498556
-132.24,42.642610578284796,76.64,4879899,57.35738942171522,74.73499152317618,0.1335433,25020,2.0,0.004342106,27.36,0.004342106,0.0,1.0,61627.447536706924,313917.44,-26.977942443471957,0.008491564
-118.27659574468085,47.12771910209536,74.63829787234043,4889862,52.87228089790464,72.82231169197863,0.16036563,25067,1.3191489361702127,0.0028754303,29.425531914893618,0.0028754303,0.0,1.6808510638297873,61743.578026771545,305718.4680851064,-24.614677199429195,0.0065427236
-122.0204081632653,46.61226315676058,76.18367346938776,4899904,53.38773684323942,74.28484830855847,0.13537122,25116,1.6326530612244898,0.0022127859,27.857142857142858,0.0022127859,0.0,1.3673469387755102,61855.47558760643,312048.32653061225,-25.213283293335806,0.008545856
-115.75,48.66007961748026,75.1875,4909978,51.33992038251975,73.33768601255092,0.15263812,25164,0.7083333333333334,0.0025085022,28.875,0.0025085022,0.0,2.2916666666666665,61965.42563986778,307968.0,-24.307082320387305,0.008699739
-115.76086956521739,48.2483023481454,74.6086956521739,4919833,51.7516976518546,72.77958180984977,0.14919798,25210,0.5217391304347826,0.0031542073,29.47826086956522,0.0031542073,0.0,2.4782608695652173,62075.57599854469,305597.2173913043,-24.430127495588682,0.009655471
-115.5,48.13338828381474,74.21739130434783,4929890,51.86661171618527,72.42754352002173,0.15362719,25256,0.6304347826086957,0.0032520453,29.847826086956523,0.0032520453,0.0,2.369565217391304,62181.9954559803,303994.4347826087,-23.912095431719134,0.008645652
-116.36170212765957,47.81816310285662,74.40425531914893,4939944,52.18183689714338,72.54970684586203,0.16666885,25303,0.7021276595744681,0.0034242645,29.74468085106383,0.0034242645,0.0,2.297872340425532,62283.88048195839,304759.829787234,-24.485036537364458,0.008482577
-122.36170212765957,45.68433087779127,75.06382978723404,4949870,54.31566912220872,73.24724851978348,0.15006495,25350,1.148936170212766,0.0024262848,28.95744680851064,0.0024262848,0.0,1.851063829787234,62385.91192936897,307461.44680851063,-25.106198120955526,0.008617621
-118.43478260869566,47.46148108970527,75.02173913043478,4959885,52.53851891029473,73.18063608428061,0.16113828,25396,0.9565217391304348,0.0025533014,29.043478260869566,0.0025533014,0.0,2.0434782608695654,62482.05257487297,307289.04347826086,-24.2730493197452,0.009715891
-131.4375,42.518695616156045,76.125,4969873,57.48130438384394,74.23900387037477,0.12906003,25444,1.4583333333333333,0.0026630196,27.895833333333332,0.0026630196,0.0,1.5416666666666667,62583.560904979706,311808.0,-26.870272008555872,0.009181403
-118.34042553191489,47.7118359059837,75.46808510638297,4979902,52.28816409401629,73.61367297645779,0.16511227,25491,0.40425531914893614,0.0039358796,28.574468085106382,0.0039358796,0.0,2.595744680851064,62670.31141591072,309117.27659574465,-24.937565054598338,0.009744458
-122.0,45.93981606394619,75.14583333333333,4989964,54.0601839360538,73.3126856886209,0.1537273,25539,0.4791666666666667,0.0025503682,28.895833333333332,0.0025503682,0.0,2.5208333333333335,62755.298553705215,307797.3333333333,-25.830864784678464,0.0077731884
-118.93333333333334,47.25726393743276,75.08888888888889,4999869,52.74273606256726,73.2291261235325,0.17730999,25584,0.5555555555555556,0.0055575706,29.0,0.0055575706,0.0,2.4444444444444446,62841.955939769745,307564.0888888889,-25.177417030058752,0.011587343
