entropy,TtR,Tbt,optimgain,surrgain,Ptt,AttC,meankl,TimestepsSoFar,MtR,EpisodesSoFar,TimeElapsed,entloss,AttNC,MpbtA,Tmt,Tmc,MpbtN
0.24455598,-66.21052631578948,336734.3157894737,0.006157625,0.006157625,79.94543840042292,0.10526315789473684,0.010303207,1109907,-37.179438788806976,7649,20461.709934711456,0.0,0.8947368421052632,19.441826046493407,82.21052631578948,21.763157894736842,80.5581739535066
0.20454282,-66.78571428571429,338212.5714285714,0.00450054,0.00450054,80.29505929139499,0.30952380952380953,0.00817378,1119874,-38.604689462804146,7691,20577.119871139526,0.0,0.6904761904761905,19.13996655430098,82.57142857142857,21.38095238095238,80.86003344569905
0.21638432,-64.28947368421052,338674.5263157895,0.003013208,0.003013208,80.42562340256181,0.07894736842105263,0.008216016,1129797,-36.50483292498634,7729,20683.424822568893,0.0,0.9210526315789473,22.27964007662462,82.6842105263158,21.236842105263158,77.72035992337538
0.1941013,-64.12820512820512,334296.6153846154,0.002130896,0.002130896,79.3898649998518,0.20512820512820512,0.007799935,1139941,-36.23619247248306,7768,20790.433210134506,0.0,0.7948717948717948,21.439742670959948,81.61538461538461,22.358974358974358,78.56025732904004
0.17924571,-66.23076923076923,335977.0256410256,0.004846935,0.004846935,79.77129304478815,0.15384615384615385,0.008107221,1149854,-37.71997664034547,7807,20899.779975891113,0.0,0.8461538461538461,19.21708236992869,82.02564102564102,21.94871794871795,80.78291763007132
0.20204288,-65.28947368421052,336626.5263157895,0.0037852356,0.0037852356,79.91856897356723,0.02631578947368421,0.008905556,1159983,-36.53425372567281,7845,21002.104378700256,0.0,0.9736842105263158,20.620625363300206,82.1842105263158,21.789473684210527,79.37937463669978
0.20871767,-65.02702702702703,335207.7837837838,0.0032228073,0.0032228073,79.59761459299507,0.10810810810810811,0.007557448,1169834,-36.19207743851241,7882,21106.848525047302,0.0,0.8918918918918919,20.548371971016664,81.83783783783784,22.135135135135137,79.45162802898335
0.22036153,-65.46153846153847,337342.358974359,0.0061765336,0.0061765336,80.12179457134026,0.02564102564102564,0.0077633173,1179845,-37.355718790577306,7921,21209.68550825119,0.0,0.9743589743589743,20.494175513490458,82.35897435897436,21.564102564102566,79.50582448650955
0.19331008,-65.43589743589743,337447.3846153846,0.005682605,0.005682605,80.08454226620384,0.1282051282051282,0.008249321,1189782,-37.495359733602356,7960,21322.176994800568,0.0,0.8717948717948718,20.62434842618566,82.38461538461539,21.615384615384617,79.37565157381437
0.20624639,-65.55263157894737,336626.5263157895,0.0036595305,0.0036595305,79.89787878855823,0.05263157894736842,0.008965529,1199927,-36.5441334990218,7998,21427.32021355629,0.0,0.9473684210526315,20.245472906258403,82.1842105263158,21.81578947368421,79.7545270937416
0.2194316,-65.36842105263158,337273.2631578947,0.0040068603,0.0040068603,80.06596067008047,0.07894736842105263,0.00919697,1209819,-37.003471620454256,8036,21535.29246902466,0.0,0.9210526315789473,20.604032218973828,82.34210526315789,21.63157894736842,79.39596778102619
0.18243429,-65.8780487804878,335872.0,0.007518974,0.007518974,79.72633915046829,0.17073170731707318,0.008298819,1219847,-38.03080291301621,8077,21650.896720647812,0.0,0.8292682926829268,19.702900755383418,82.0,22.0,80.29709924461655
0.21096033,-64.27027027027027,335207.7837837838,0.0048387316,0.0048387316,79.57525190833687,0.02702702702702703,0.009795072,1229940,-36.31913167265193,8114,21756.2323410511,0.0,0.972972972972973,21.445937912327068,81.83783783783784,22.16216216216216,78.55406208767295
0.19498637,-64.60526315789474,333824.0,0.003492437,0.003492437,79.28273399113307,0.05263157894736842,0.008888758,1239749,-36.382405960490644,8152,21865.774790763855,0.0,0.9473684210526315,20.704534188821636,81.5,22.473684210526315,79.29546581117836
0.21404046,-63.39473684210526,333500.63157894736,0.0042914688,0.0042914688,79.20913638575273,0.05263157894736842,0.010407771,1249901,-35.331984253134806,8190,21972.603563785553,0.0,0.9473684210526315,22.133169074405345,81.42105263157895,22.55263157894737,77.86683092559468
0.20448044,-65.3,340275.2,0.0041788667,0.0041788667,80.72842829149646,0.05,0.008895769,1259844,-38.05258684458138,8230,22080.161109685898,0.0,0.95,21.3718108909081,83.075,20.925,78.62818910909189
0.17871748,-65.4047619047619,339187.8095238095,0.005229477,0.005229477,80.53693407094244,0.11904761904761904,0.008468243,1269862,-38.69214984562394,8272,22190.720238924026,0.0,0.8809523809523809,21.037198854542062,82.80952380952381,21.11904761904762,78.96280114545793
0.1969737,-65.12820512820512,335136.8205128205,0.004580537,0.004580537,79.5793808540047,0.05128205128205128,0.009424492,1279782,-37.70418919298815,8311,22298.792919397354,0.0,0.9487179487179487,20.43026657636637,81.82051282051282,22.153846153846153,79.56973342363364
0.19951525,-65.125,337715.2,0.0038086548,0.0038086548,80.16475670642598,0.1,0.0073591797,1289941,-37.04382850529605,8351,22406.355531215668,0.0,0.9,21.03432540392189,82.45,21.525,78.9656745960781
0.20352747,-64.43589743589743,334401.641025641,0.003717383,0.003717383,79.3947183453836,0.05128205128205128,0.009425659,1299818,-37.46918357078469,8390,22515.940731048584,0.0,0.9487179487179487,21.085286309446968,81.64102564102564,22.358974358974358,78.91471369055304
0.18784338,-65.70731707317073,335172.68292682926,0.005371439,0.005371439,79.57017467623078,0.14634146341463414,0.008803673,1309926,-37.81727099515237,8431,22625.96292090416,0.0,0.8536585365853658,19.72980680839551,81.82926829268293,22.170731707317074,80.27019319160449
0.17293559,-66.69767441860465,338634.4186046512,0.0076352996,0.0076352996,80.42734649707153,0.23255813953488372,0.008263442,1319873,-39.2272541838234,8474,22740.523062229156,0.0,0.7674418604651163,19.38498189823604,82.67441860465117,21.232558139534884,80.61501810176395
0.20284154,-66.48717948717949,338812.71794871794,0.0035737748,0.0035737748,80.43663757436055,0.0,0.009945968,1329901,-38.11254806161135,8513,22842.375652074814,0.0,1.0,19.619265280965877,82.71794871794872,21.23076923076923,80.38073471903411
0.20018063,-65.92105263157895,338782.3157894737,0.0031048935,0.0031048935,80.39047786896937,0.02631578947368421,0.010259069,1339821,-37.181505939286616,8551,22948.50242304802,0.0,0.9736842105263158,20.3285088161913,82.71052631578948,21.289473684210527,79.67149118380868
0.17373852,-63.23076923076923,332721.23076923075,0.0037799987,0.0037799987,79.03066342574472,0.05128205128205128,0.008024939,1349963,-35.50686662432617,8590,23054.386513710022,0.0,0.9487179487179487,22.20869448293845,81.23076923076923,22.743589743589745,77.79130551706155
0.20022923,-63.68421052631579,335117.4736842105,0.008194938,0.008194938,79.55847218009183,0.02631578947368421,0.010017807,1359979,-36.3056021264868,8628,23157.928015947342,0.0,0.9736842105263158,22.160003810755317,81.8157894736842,22.18421052631579,77.83999618924467
0.16770446,-65.26829268292683,339168.7804878049,0.0031630218,0.0031630218,80.5147784477652,0.3170731707317073,0.0082446,1369859,-37.19102687137439,8669,23269.47380542755,0.0,0.6829268292682927,21.17163612138766,82.8048780487805,21.146341463414632,78.82836387861231
0.1671552,-64.8974358974359,339757.9487179487,0.0032155518,0.0032155518,80.68844838027871,0.15384615384615385,0.008855043,1379769,-37.15450660649635,8708,23378.02096915245,0.0,0.8461538461538461,21.78470450146294,82.94871794871794,20.94871794871795,78.21529549853706
0.15718162,-64.34210526315789,336626.5263157895,0.0039025666,0.0039025666,79.91856594002665,0.02631578947368421,0.0091620395,1389819,-36.70740378437162,8746,23484.565407276154,0.0,0.9736842105263158,21.705210487384715,82.1842105263158,21.789473684210527,78.29478951261528
0.14209516,-65.7948717948718,339757.9487179487,0.004356326,0.004356326,80.68893459568643,0.02564102564102564,0.007843324,1399764,-37.61827275676092,8785,23590.18222141266,0.0,0.9743589743589743,20.72604490934882,82.94871794871794,20.94871794871795,79.27395509065117
0.16067521,-65.94871794871794,338077.53846153844,0.004023288,0.004023288,80.2291737871878,0.0,0.009656444,1409868,-37.2467544584966,8824,23693.8365046978,0.0,1.0,20.142605141192103,82.53846153846153,21.46153846153846,79.85739485880791
0.17997693,-64.1842105263158,334578.5263157895,0.003663903,0.003663903,79.47511502247768,0.07894736842105263,0.008091874,1419950,-36.15360468138767,8862,23800.54506587982,0.0,0.9210526315789473,21.451413004001733,81.6842105263158,22.263157894736842,78.54858699599826
0.17033884,-64.10526315789474,336303.15789473685,0.0031587707,0.0031587707,79.84608471920393,0.07894736842105263,0.00834501,1429822,-36.21658045985169,8900,23907.356008052826,0.0,0.9210526315789473,21.899514313793972,82.10526315789474,21.86842105263158,78.10048568620603
0.1844314,-65.0,339644.63157894736,0.0039885878,0.0039885878,80.60375545970895,0.05263157894736842,0.007870605,1439794,-36.76314138847362,8938,24011.227168560028,0.0,0.9473684210526315,21.60238749279625,82.92105263157895,21.05263157894737,78.39761250720375
0.1747061,-64.33333333333333,335241.8461538461,0.0049898596,0.0049898596,79.62367234908783,0.10256410256410256,0.009049414,1449836,-36.220447316187645,8977,24118.79920077324,0.0,0.8974358974358975,21.41806560337489,81.84615384615384,22.102564102564102,78.5819343966251
0.18979119,-63.58974358974359,335451.89743589744,0.003726535,0.003726535,79.7116997351681,0.10256410256410256,0.009957648,1459964,-35.9221691067096,9016,24225.843283176422,0.0,0.8974358974358975,22.407442403610602,81.8974358974359,22.0,77.5925575963894
0.15699914,-66.11904761904762,338212.5714285714,0.0056842896,0.0056842896,80.29565419521931,0.30952380952380953,0.009118759,1469882,-38.06017290446186,9058,24338.802921533585,0.0,0.6904761904761905,19.982211272964296,82.57142857142857,21.38095238095238,80.0177887270357
0.1954459,-63.421052631578945,335656.4210526316,0.0036258071,0.0036258071,79.68017095682532,0.05263157894736842,0.008534854,1479860,-35.98357700217022,9096,24442.457552433014,0.0,0.9473684210526315,22.6269443336122,81.94736842105263,22.05263157894737,77.37305566638781
0.16801396,-66.16279069767442,339301.20930232556,0.0038535187,0.0038535187,80.54283587849783,0.27906976744186046,0.007560518,1489773,-38.553278440048985,9139,24562.23928117752,0.0,0.7209302325581395,20.10647207687366,82.83720930232558,21.11627906976744,79.89352792312633
0.15464063,-64.1219512195122,335672.1951219512,0.004224536,0.004224536,79.71871743423425,0.2682926829268293,0.0072344644,1499972,-36.89549001380158,9180,24674.694884300232,0.0,0.7317073170731707,21.773087822327607,81.95121951219512,22.0,78.22691217767239
0.17365275,-64.71052631578948,335117.4736842105,0.0059638307,0.0059638307,79.57630266632196,0.07894736842105263,0.009505282,1509821,-36.13456775391687,9218,24783.771224737167,0.0,0.9210526315789473,20.89932946956762,81.8157894736842,22.157894736842106,79.1006705304324
0.17757222,-64.0,336626.5263157895,0.004685266,0.004685266,79.92023990154304,0.02631578947368421,0.010037352,1519896,-36.19181794143865,9256,24888.875375270844,0.0,0.9736842105263158,22.159351642924605,82.1842105263158,21.789473684210527,77.8406483570754
0.15993877,-63.975,335564.8,0.0024189895,0.0024189895,79.67760427753852,0.125,0.006203335,1529827,-36.79171391303466,9296,24998.458063602448,0.0,0.875,21.949933922327364,81.925,22.05,78.05006607767265
0.14539814,-64.225,336179.2,0.0035384796,0.0035384796,79.8164860412744,0.1,0.0059900605,1539875,-37.378390649408175,9336,25108.412492990494,0.0,0.9,21.766112953029598,82.075,21.9,78.2338870469704
0.15203919,-63.421052631578945,334039.5789473684,0.0033199298,0.0033199298,79.31132804729657,0.02631578947368421,0.009022243,1549861,-36.28049499412235,9374,25215.309938907623,0.0,0.9736842105263158,22.279438014608516,81.55263157894737,22.44736842105263,77.72056198539148
0.13318071,-65.125,337100.8,0.004130954,0.004130954,80.0457673849946,0.075,0.00882158,1559941,-37.35379708713229,9414,25323.347004652023,0.0,0.925,20.90942912051679,82.3,21.65,79.09057087948321
0.14336143,-64.43589743589743,339127.7948717949,0.0018759033,0.0018759033,80.52656985518729,0.10256410256410256,0.0060519865,1569855,-36.78517317571077,9453,25428.44931125641,0.0,0.8974358974358975,22.1829853631342,82.7948717948718,21.128205128205128,77.81701463686579
0.14741248,-63.13513513513514,333215.13513513515,0.003584973,0.003584973,79.14311497780061,0.02702702702702703,0.009065962,1579807,-35.71716174621164,9490,25534.531814813614,0.0,0.972972972972973,22.418134181302154,81.35135135135135,22.62162162162162,77.58186581869782
0.13755229,-63.68421052631579,335117.4736842105,0.0021068298,0.0021068298,79.57613490341852,0.07894736842105263,0.0078062653,1589869,-35.969001034194854,9528,25641.888538360596,0.0,0.9210526315789473,22.199534670209434,81.8157894736842,22.157894736842106,77.80046532979057
0.14833544,-63.567567567567565,333325.8378378378,0.0042321137,0.0042321137,79.14988508305353,0.0,0.0087360395,1599756,-35.918165989413,9565,25747.33299589157,0.0,1.0,21.90952138179898,81.37837837837837,22.62162162162162,78.09047861820102
0.14561497,-64.07692307692308,331670.9743589744,0.00519628,0.00519628,78.77320749153797,0.07692307692307693,0.008188373,1609779,-36.43177773168529,9604,25855.615700483322,0.0,0.9230769230769231,20.92286214646225,80.97435897435898,23.025641025641026,79.07713785353776
0.14716648,-64.05263157894737,335117.4736842105,0.0058914153,0.0058914153,79.5778048924059,0.0,0.008858779,1619849,-35.919692801726974,9642,25960.68754529953,0.0,1.0,21.73731056165342,81.8157894736842,22.157894736842106,78.26268943834658
0.1471054,-63.794871794871796,335451.89743589744,0.005819873,0.005819873,79.6540281422565,0.07692307692307693,0.008611248,1629893,-36.293476063025516,9681,26066.958493232727,0.0,0.9230769230769231,22.11560133751093,81.8974358974359,22.076923076923077,77.88439866248906
0.16179892,-64.89473684210526,338351.15789473685,0.0044599897,0.0044599897,80.35245269277839,0.0,0.008758332,1639832,-37.62440755515801,9719,26172.339905261993,0.0,1.0,21.48288082279932,82.60526315789474,21.31578947368421,78.51711917720068
0.16076167,-64.10526315789474,337920.0,0.00242211,0.00242211,80.19368625352656,0.0,0.007442958,1649897,-36.12617898428572,9757,26276.760491132736,0.0,1.0,22.294628940528078,82.5,21.5,77.70537105947191
0.13772719,-63.973684210526315,337057.6842105263,0.0022359903,0.0022359903,80.01666356045934,0.02631578947368421,0.005757166,1659843,-36.01249957229394,9795,26379.797383785248,0.0,0.9736842105263158,22.250205094705166,82.28947368421052,21.68421052631579,77.74979490529483
0.14948612,-64.61538461538461,335136.8205128205,0.0042406633,0.0042406633,79.56089117253086,0.07692307692307693,0.00802761,1669950,-36.5613710356091,9834,26485.078233718872,0.0,0.9230769230769231,21.04391137506267,81.82051282051282,22.17948717948718,78.95608862493734
0.15924624,-63.4054054054054,335982.7027027027,0.0017479721,0.0017479721,79.77343168977241,0.0,0.002941444,1679925,-35.30414563313318,9871,26588.742763996124,0.0,1.0,22.731050770149775,82.02702702702703,21.945945945945947,77.26894922985021
0.1565783,-65.05263157894737,338027.7894736842,0.004895874,0.004895874,80.27727818743713,0.0,0.00894921,1689837,-36.365949584349075,9909,26692.034960508347,0.0,1.0,21.167112886601185,82.52631578947368,21.394736842105264,78.83288711339883
0.15569966,-64.92307692307692,335136.8205128205,0.00471218,0.00471218,79.56128182673888,0.07692307692307693,0.008547433,1699761,-37.13643225366858,9948,26799.994366645813,0.0,0.9230769230769231,20.67167001919763,81.82051282051282,22.17948717948718,79.32832998080237
0.15682106,-62.189189189189186,335982.7027027027,0.003801067,0.003801067,79.77291974681877,0.02702702702702703,0.0079939505,1709741,-34.45274247109992,9985,26905.15869641304,0.0,0.972972972972973,24.193748141731387,82.02702702702703,21.945945945945947,75.80625185826861
0.15337493,-64.05128205128206,335241.8461538461,0.0028007568,0.0028007568,79.60516986557262,0.07692307692307693,0.0063682324,1719774,-36.37701390750051,10024,27009.81567621231,0.0,0.9230769230769231,21.76159453524266,81.84615384615384,22.128205128205128,78.23840546475734
0.14629841,-63.94871794871795,337237.3333333333,0.0028222774,0.0028222774,80.07665751852302,0.02564102564102564,0.0062009245,1729881,-36.7275754158671,10063,27117.56370472908,0.0,0.9743589743589743,22.347655604723215,82.33333333333333,21.615384615384617,77.65234439527678
0.1682366,-64.44736842105263,335764.2105263158,0.005713447,0.005713447,79.74576936595224,0.02631578947368421,0.009539822,1739732,-36.745755779969606,10101,27223.176858901978,0.0,0.9736842105263158,21.393757521891,81.97368421052632,21.973684210526315,78.60624247810901
0.1569613,-61.94736842105263,331129.2631578947,0.0047527193,0.0047527193,78.65009288494464,0.02631578947368421,0.009519644,1749993,-34.55404968404693,10139,27326.772796154022,0.0,0.9736842105263158,23.341587433943438,80.84210526315789,23.157894736842106,76.65841256605657
0.15410112,-64.15384615384616,334086.5641025641,0.004638635,0.004638635,79.36225733577328,0.1282051282051282,0.0075053587,1759899,-36.594499573281404,10178,27436.399093151093,0.0,0.8717948717948718,21.392884705173646,81.56410256410257,22.384615384615383,78.60711529482636
0.13572253,-63.28947368421053,335225.2631578947,0.0043280306,0.0043280306,79.60290498571095,0.05263157894736842,0.008078596,1769808,-35.505088602633904,10216,27542.935571432114,0.0,0.9473684210526315,22.67795637394397,81.84210526315789,22.13157894736842,77.32204362605604
0.14530233,-63.39473684210526,334686.3157894737,0.0024776459,0.0024776459,79.47865769250288,0.02631578947368421,0.008107258,1779880,-35.979718761285774,10254,27650.05831670761,0.0,0.9736842105263158,22.437434625926063,81.71052631578948,22.263157894736842,77.56256537407394
0.14916521,-63.94736842105263,336195.36842105264,0.0034050995,0.0034050995,79.80231555158166,0.02631578947368421,0.007929756,1789787,-36.11873415422965,10292,27755.471606492996,0.0,0.9736842105263158,22.102567475108824,82.07894736842105,21.92105263157895,77.89743252489119
0.13423699,-64.0,334821.74358974356,0.0031102248,0.0031102248,79.49054012446278,0.02564102564102564,0.0062991385,1799859,-36.19794706036661,10331,27860.11252427101,0.0,0.9743589743589743,21.708487437019492,81.74358974358974,22.256410256410255,78.29151256298051
0.14425322,-64.25641025641026,338287.58974358975,0.0031476363,0.0031476363,80.29814686083506,0.02564102564102564,0.006001017,1809852,-36.853584920129364,10370,27965.254807710648,0.0,0.9743589743589743,22.239617223158163,82.58974358974359,21.384615384615383,77.76038277684184
0.15043582,-63.84615384615385,336292.10256410256,0.0030745869,0.0030745869,79.84327524068262,0.0,0.00945101,1819945,-36.58238968875696,10409,28068.529922246933,0.0,1.0,22.27777381101723,82.1025641025641,21.871794871794872,77.72222618898276
0.13367897,-63.73684210526316,333716.2105263158,0.0024798866,0.0024798866,79.2384514892883,0.05263157894736842,0.010086882,1829827,-35.637475896192406,10447,28173.245197057724,0.0,0.9473684210526315,21.792126420870176,81.47368421052632,22.526315789473685,78.20787357912984
0.14590359,-63.486486486486484,336093.4054054054,0.003436486,0.003436486,79.81954197218369,0.0,0.010349568,1839776,-35.60512610620528,10484,28280.04372215271,0.0,1.0,22.647518946248162,82.05405405405405,21.89189189189189,77.35248105375183
0.14196281,-64.3,335155.2,0.004809044,0.004809044,79.5852311189881,0.075,0.006457416,1849971,-36.950192754442526,10524,28388.2713470459,0.0,0.925,21.4332523084822,81.825,22.15,78.56674769151782
0.14392154,-63.87179487179487,335346.8717948718,0.0029285522,0.0029285522,79.63041879568061,0.02564102564102564,0.007007852,1859983,-36.497514477448945,10563,28495.788846731186,0.0,0.9743589743589743,22.014284756772643,81.87179487179488,22.102564102564102,77.98571524322736
0.13770796,-63.10526315789474,335333.05263157893,0.003290747,0.003290747,79.60525044220111,0.05263157894736842,0.008238078,1869805,-36.2864285786156,10601,28604.923376083374,0.0,0.9473684210526315,22.890423457152924,81.86842105263158,22.13157894736842,77.10957654284711
0.12873235,-64.3157894736842,339321.2631578947,0.0024952316,0.0024952316,80.57194871811342,0.02631578947368421,0.007717425,1879805,-36.71452433875594,10639,28711.869460582733,0.0,0.9736842105263158,22.386029752404752,82.84210526315789,21.07894736842105,77.61397024759523
0.14551362,-63.21052631578947,336087.5789473684,0.0043869736,0.0043869736,79.81669781044464,0.02631578947368421,0.010053983,1889919,-35.341816727296376,10677,28815.88359260559,0.0,0.9736842105263158,22.95558612377483,82.05263157894737,21.894736842105264,77.04441387622518
0.1291338,-64.38461538461539,334716.71794871794,0.0029928428,0.0029928428,79.48626145751982,0.05128205128205128,0.004932816,1899876,-37.589733278437734,10716,28928.06956410408,0.0,0.9487179487179487,21.21289080999452,81.71794871794872,22.256410256410255,78.78710919000548
0.1311311,-64.86486486486487,337753.9459459459,0.003854831,0.003854831,80.176521918988,0.0,0.009514528,1909733,-36.38478869856192,10753,29033.412673473358,0.0,1.0,21.345558722688086,82.45945945945945,21.513513513513512,78.65444127731193
0.14409158,-64.675,335462.4,0.0035655487,0.0035655487,79.67297415608496,0.175,0.011872122,1919913,-36.615735069562305,10793,29142.22093272209,0.0,0.825,21.03348608175677,81.9,22.05,78.96651391824324
0.13230664,-65.97560975609755,340867.1219512195,0.0055405335,0.0055405335,80.90087579724229,0.21951219512195122,0.008455214,1929838,-38.34887212248961,10834,29253.41387295723,0.0,0.7804878048780488,20.73783862396633,83.21951219512195,20.73170731707317,79.26216137603366
0.13012724,-65.05,337817.6,0.0058362917,0.0058362917,80.20868490936658,0.05,0.009365481,1939977,-37.10916682517232,10874,29360.4158744812,0.0,0.95,21.149723550004285,82.475,21.475,78.8502764499957
0.12369961,-64.34210526315789,337381.05263157893,0.0054972917,0.0054972917,80.06946703519709,0.02631578947368421,0.010268465,1949875,-36.676530067474985,10912,29468.125750541687,0.0,0.9736842105263158,21.91911997236426,82.36842105263158,21.63157894736842,78.08088002763574
0.12993975,-65.0,335656.4210526316,0.0045907716,0.0045907716,79.68010375210292,0.0,0.009844292,1959867,-36.91688368660218,10950,29572.323515176773,0.0,1.0,20.716229268470126,81.94736842105263,22.05263157894737,79.28377073152987
0.1355968,-65.12820512820512,339968.0,0.003523514,0.003523514,80.69763542327019,0.02564102564102564,0.009152814,1969999,-36.652062110168515,10989,29677.473397493362,0.0,0.9743589743589743,21.54697539371177,83.0,20.94871794871795,78.45302460628824
0.14030899,-63.810810810810814,334322.1621621622,0.002355391,0.002355391,79.37609032023668,0.0,0.009417949,1979929,-35.60172457523068,11026,29781.63368678093,0.0,1.0,21.856291553148434,81.62162162162163,22.37837837837838,78.14370844685159
0.127814,-63.23076923076923,334821.74358974356,0.0029486602,0.0029486602,79.51044137704773,0.02564102564102564,0.008489269,1989984,-36.3212649917554,11065,29888.08377790451,0.0,0.9743589743589743,22.69013744130472,81.74358974358974,22.23076923076923,77.30986255869529
0.14515185,-62.432432432432435,332883.02702702704,0.00338484,0.00338484,79.08965745464319,0.05405405405405406,0.010622615,1999844,-34.775206834143965,11102,29994.260362148285,0.0,0.9459459459459459,23.211600757518244,81.27027027027027,22.675675675675677,76.78839924248176
0.14528601,-64.1025641025641,337867.4871794872,0.004782779,0.004782779,80.18267027841347,0.0,0.0112206945,2009981,-36.36264838277809,11141,30099.09656381607,0.0,1.0,22.31203755431908,82.48717948717949,21.512820512820515,77.68796244568092
0.12677872,-68.43137254901961,336916.07843137253,0.007572412,0.007572412,79.97833745446411,0.3137254901960784,0.009708914,2019968,-44.66524132736529,11192,30240.33726978302,0.0,0.6862745098039216,16.797193719738992,82.25490196078431,21.725490196078432,83.20280628026103
0.12899075,-62.76315789473684,334578.5263157895,0.003664261,0.003664261,79.43467061639979,0.07894736842105263,0.0092964135,2029789,-35.69617301342475,11230,30347.762004852295,0.0,0.9210526315789473,23.197822760541296,81.6842105263158,22.31578947368421,76.8021772394587
0.14348283,-63.76923076923077,337447.3846153846,0.006475419,0.006475419,80.1053282375534,0.0,0.011390859,2039969,-36.28647838291397,11269,30451.864473581314,0.0,1.0,22.659504287460837,82.38461538461539,21.58974358974359,77.34049571253914
0.124418996,-62.92307692307692,334506.6666666667,0.002788919,0.002788919,79.43754801895126,0.15384615384615385,0.009958265,2049931,-36.08003609463313,11308,30561.359570741653,0.0,0.8461538461538461,23.016124054472918,81.66666666666667,22.307692307692307,76.9838759455271
0.1291132,-63.5,334255.15789473685,0.0022695858,0.0022695858,79.36109358945257,0.07894736842105263,0.008990235,2059973,-36.09014783597608,11346,30666.355958223343,0.0,0.9210526315789473,22.17677083885448,81.60526315789474,22.394736842105264,77.82322916114553
0.13852796,-63.71052631578947,336518.7368421053,0.004374157,0.004374157,79.9160193671013,0.0,0.009235011,2069931,-36.28681369993459,11384,30771.512720108032,0.0,1.0,22.484207541930527,82.15789473684211,21.789473684210527,77.51579245806946
0.14097491,-64.28947368421052,335979.7894736842,0.0048756897,0.0048756897,79.7727183019176,0.15789473684210525,0.0105265975,2079740,-36.684810106036586,11422,30878.2634973526,0.0,0.8421052631578947,21.625967489122786,82.02631578947368,21.94736842105263,78.37403251087721
0.12717092,-63.53846153846154,337027.28205128206,0.0028238143,0.0028238143,80.04924214083293,0.1282051282051282,0.008469945,2089783,-36.22790750283121,11461,30985.73149728775,0.0,0.8717948717948718,22.835153536702926,82.28205128205128,21.641025641025642,77.16484646329708
0.12894239,-64.1025641025641,334506.6666666667,0.0039675613,0.0039675613,79.43824886150097,0.10256410256410256,0.009347915,2099796,-36.105483403522115,11500,31091.708873033524,0.0,0.8974358974358975,21.501400746664835,81.66666666666667,22.307692307692307,78.49859925333517
0.121558495,-64.725,336998.4,0.0024210648,0.0024210648,79.98460986174396,0.025,0.009295817,2109953,-37.30257759952206,11540,31201.333592653275,0.0,0.975,21.327604858379722,82.275,21.725,78.67239514162029
0.1294931,-64.57894736842105,336949.8947368421,0.00450981,0.00450981,80.01417270353718,0.02631578947368421,0.010745169,2119939,-36.186246684880764,11578,31303.945344686508,0.0,0.9736842105263158,21.493241271116993,82.26315789473684,21.68421052631579,78.50675872888301
0.13787353,-63.23684210526316,334147.36842105264,0.003990729,0.003990729,79.3375926027386,0.05263157894736842,0.011761527,2129920,-35.567893538073236,11616,31405.9996445179,0.0,0.9473684210526315,22.506914035314892,81.57894736842105,22.42105263157895,77.4930859646851
0.1372682,-62.526315789473685,335548.63157894736,0.0039834855,0.0039834855,79.6757555280723,0.07894736842105263,0.011429432,2139893,-35.194159910540094,11654,31511.577836751938,0.0,0.9210526315789473,23.71512904097214,81.92105263157895,22.05263157894737,76.28487095902786
0.13236013,-63.07692307692308,334401.641025641,0.0032494385,0.0032494385,79.39491487517594,0.15384615384615385,0.008751761,2149742,-35.78389138351731,11693,31620.5385723114,0.0,0.8461538461538461,22.78417081861695,81.64102564102564,22.358974358974358,77.21582918138304
0.12604946,-64.21951219512195,335272.5853658537,0.0028716945,0.0028716945,79.59192801607823,0.12195121951219512,0.009274729,2159939,-37.5618441222106,11734,31729.88820052147,0.0,0.8780487804878049,21.548498327435297,81.85365853658537,22.146341463414632,78.45150167256469
0.12393374,-63.53846153846154,336502.1538461539,0.0035429092,0.0035429092,79.89233608020685,0.0,0.008639188,2169965,-36.633793947722964,11773,31832.34525680542,0.0,1.0,22.703953444139113,82.15384615384616,21.82051282051282,77.2960465558609
0.12231839,-64.8780487804878,336771.1219512195,0.00443601,0.00443601,79.9710488021757,0.17073170731707318,0.008425573,2179887,-38.11645277782471,11814,31942.601353168488,0.0,0.8292682926829268,21.102057396470997,82.21951219512195,21.73170731707317,78.89794260352903
0.13296758,-63.6578947368421,336303.15789473685,0.005002189,0.005002189,79.84658017343472,0.07894736842105263,0.009721704,2189942,-36.071870253038206,11852,32045.21489405632,0.0,0.9210526315789473,22.513248533086795,82.10526315789474,21.86842105263158,77.48675146691322
0.12507626,-63.473684210526315,332961.6842105263,0.003354065,0.003354065,79.0680784335374,0.0,0.00977021,2199814,-36.13749456265659,11890,32150.282173633575,0.0,1.0,21.902403426251343,81.28947368421052,22.710526315789473,78.09759657374866
0.12383618,-63.743589743589745,337342.358974359,0.0029541198,0.0029541198,80.08251981808404,0.02564102564102564,0.008916735,2209895,-36.363637755054256,11929,32255.25794029236,0.0,0.9743589743589743,22.634416250969213,82.35897435897436,21.615384615384617,77.36558374903079
0.1262665,-63.58974358974359,333666.46153846156,0.0051512453,0.0051512453,79.24734515251899,0.10256410256410256,0.00894817,2219828,-36.667759564354405,11968,32366.279898881912,0.0,0.8974358974358975,21.9441038737183,81.46153846153847,22.512820512820515,78.0558961262817
