MtR,Fce,surrgain,EpisodesSoFar,AttC,AttNC,entropy,entloss,optimgain,TtR,meankl,TimeElapsed,TimestepsSoFar
142.8784238871937,1.0,0.000354841,15856,0.0,10.0,-0.38931534,0.0,0.000354841,2500.0,0.010174863,105475.0318350792,3879850
142.8784238871937,1.0,0.00025006686,15896,0.0,10.0,-0.29172948,0.0,0.00025006686,2500.0,0.008933204,105669.76358985901,3889850
142.8784238871937,1.0,0.0004916871,15936,0.0,10.0,-0.19413762,0.0,0.0004916871,2500.0,0.008933416,105866.2167429924,3899850
142.8784238871937,1.0,0.00021107166,15976,0.0,10.0,-0.09654918,0.0,0.00021107166,2500.0,0.008933196,106065.17430090904,3909850
142.8784238871937,1.0,0.00036082717,16016,0.0,10.0,-0.19413762,0.0,0.00036082717,2500.0,0.010174781,106262.24577689171,3919850
142.8784238871937,1.0,0.0006007633,16056,0.0,10.0,-0.0965474,0.0,0.0006007633,2500.0,0.00893351,106461.88931274414,3929850
142.8784238871937,1.0,0.00040687397,16096,0.0,10.0,-0.1941376,0.0,0.00040687397,2500.0,0.010174781,106656.15599656105,3939850
142.8784238871937,1.0,0.00017230384,16136,0.0,10.0,-0.09654754,0.0,0.00017230384,2500.0,0.008933196,106846.78721857071,3949850
142.8784238871937,1.0,5.0510826e-05,16176,0.0,10.0,0.0010422468,0.0,5.0510826e-05,2500.0,0.008933204,107040.08049273491,3959850
142.8784238871937,1.0,0.00048388046,16216,0.0,10.0,-0.09654918,0.0,0.00048388046,2500.0,0.010174863,107236.84247016907,3969850
142.8784238871937,1.0,0.00037908973,16256,0.0,10.0,0.0010421276,0.0,0.00037908973,2500.0,0.008933204,107433.00729441643,3979850
142.8784238871937,1.0,0.00036773217,16296,0.0,10.0,0.09863275,0.0,0.00036773217,2500.0,0.008933204,107627.82973575592,3989850
142.8784238871937,1.0,0.00017519733,16336,0.0,10.0,0.19622205,0.0,0.00017519733,2500.0,0.008933196,107836.09706282616,3999850
142.8784238871937,1.0,0.00033940005,16376,0.0,10.0,0.29381117,0.0,0.00033940005,2500.0,0.008933102,108034.3196504116,4009850
142.8784238871937,1.0,0.00020794985,16416,0.0,10.0,0.3914007,0.0,0.00020794985,2500.0,0.008933204,108232.98869109154,4019850
142.80654968297623,0.9994000000000002,0.00014721569,16456,0.0,10.0,0.29381126,0.0,0.00014721569,2498.5,0.01017476,108434.2649974823,4029850
142.8677612720162,0.9999,0.0004154984,16496,0.0,10.0,0.19622287,0.0,0.0004154984,2499.75,0.010174781,108647.26972436905,4039850
142.8784238871937,1.0,0.00056089874,16536,0.0,10.0,0.09863279,0.0,0.00056089874,2500.0,0.010174863,108850.21534323692,4049850
142.8784238871937,1.0,0.00011525509,16576,0.0,10.0,0.19622293,0.0,0.00011525509,2500.0,0.008933416,109049.93365979195,4059850
139.46638976799383,0.9902439024390244,0.00045662338,16617,0.24390243902439024,9.75609756097561,0.09863281,0.0,0.00045662338,2439.756097560976,0.01017476,109257.25834536552,4069855
142.8784238871937,1.0,0.00016251396,16657,0.0,10.0,0.0010424852,0.0,0.00016251396,2500.0,0.010174871,109463.81581616402,4079855
142.8784238871937,1.0,0.00025362644,16697,0.0,10.0,-0.0965475,0.0,0.00025362644,2500.0,0.010174863,109659.84949707985,4089855
142.8784238871937,1.0,0.00059063605,16737,0.0,10.0,-0.1941376,0.0,0.00059063605,2500.0,0.010174781,109857.85706353188,4099855
142.8784238871937,1.0,0.0003455241,16777,0.0,10.0,-0.09654752,0.0,0.0003455241,2500.0,0.008933204,110055.29931521416,4109855
142.8784238871937,1.0,0.0005550745,16817,0.0,10.0,0.0010420084,0.0,0.0005550745,2500.0,0.008933196,110253.90513038635,4119855
142.8784238871937,1.0,2.315485e-05,16857,0.0,10.0,-0.09654752,0.0,2.315485e-05,2500.0,0.01017476,110459.47576928139,4129855
142.8784238871937,1.0,9.5581076e-05,16897,0.0,10.0,-0.19413762,0.0,9.5581076e-05,2500.0,0.010174863,110658.67107200623,4139855
142.8784238871937,1.0,0.00037433155,16937,0.0,10.0,-0.09654752,0.0,0.00037433155,2500.0,0.008933204,110859.06702756882,4149855
142.8784238871937,1.0,2.4765577e-05,16977,0.0,10.0,0.0010416508,0.0,2.4765577e-05,2500.0,0.008933102,111059.44375872612,4159855
