AttC,surrgain,TimestepsSoFar,MtR,AttNC,entloss,meankl,optimgain,Fce,TimeElapsed,TtR,entropy,EpisodesSoFar
1.0952380952380953,0.0009853201,1839875,16.171153460466652,1.9047619047619047,0.0,0.0030302003,0.0009853201,0.12041102756892233,11912.15549826622,86.0,1.3629247,8453
1.3555555555555556,0.0009321782,1849924,15.295018540876246,1.6444444444444444,0.0,0.0012876809,0.0009321782,0.13203955669224215,11982.506042957306,80.2,1.3464751,8498
1.2391304347826086,0.0018272329,1859761,13.919957902607893,1.7608695652173914,0.0,0.0031783823,0.0018272329,0.10807790277355499,12051.39184474945,73.04347826086956,1.3402945,8544
1.1555555555555554,0.0010014476,1869806,15.719553714677257,1.8444444444444446,0.0,0.005286314,0.0010014476,0.1241450697450698,12109.440742731094,81.13333333333334,1.3505737,8589
1.56,0.0032217081,1879932,14.59420326331539,1.44,0.0,0.006467333,0.0032217081,0.14657142857142857,12175.693644285202,76.68,1.3415903,8639
1.3478260869565217,0.0008958567,1889755,15.041119333425481,1.6521739130434783,0.0,0.0046337596,0.0008958567,0.1372855042458067,12237.968024969101,78.45652173913044,1.3471284,8685
1.2619047619047619,0.0010498372,1899765,16.048889398117577,1.7380952380952381,0.0,0.00091692095,0.0010498372,0.11352380952380955,12307.125892877579,85.14285714285714,1.3451331,8727
1.1777777777777778,0.0013860617,1909794,14.640251310253982,1.8222222222222222,0.0,0.0034310566,0.0013860617,0.12598518518518526,12369.400990486145,75.8,1.3384541,8772
1.119047619047619,0.0010167776,1919832,16.251274795305562,1.880952380952381,0.0,0.0072112232,0.0010167776,0.11976535541752935,12431.340801477432,84.64285714285714,1.3079098,8814
1.2,0.0007992131,1929909,16.100029153272118,1.8,0.0,0.0012277191,0.0007992131,0.14202971626597355,12496.270471811295,84.8,1.3034667,8859
1.3877551020408163,0.0011420288,1939807,14.19628197099249,1.6122448979591837,0.0,0.0012552048,0.0011420288,0.10674287895055926,12572.49874830246,73.83673469387755,1.2805052,8908
1.1555555555555554,0.00047953898,1949886,14.417307165876615,1.8444444444444446,0.0,0.0040060007,0.00047953898,0.1276994708994709,12634.00750374794,76.4,1.2672913,8953
1.288888888888889,0.0011669047,1959780,14.761079740615683,1.711111111111111,0.0,0.0015078748,0.0011669047,0.1173800471728183,12702.937700033188,76.8,1.2822679,8998
1.1627906976744187,0.00090607454,1969783,15.300007904790402,1.8372093023255813,0.0,0.0030564254,0.00090607454,0.10744186046511632,12763.793654203415,80.5813953488372,1.2939326,9041
1.1395348837209303,0.0010766326,1979888,14.464705561609748,1.8604651162790697,0.0,0.010176986,0.0010766326,0.10779551886528636,12830.294247865677,76.18604651162791,1.3035498,9084
1.3863636363636365,0.0013732734,1989922,16.11795163140131,1.6136363636363635,0.0,0.0019949237,0.0013732734,0.14184848484848486,12897.682817935944,83.79545454545455,1.2943829,9128
1.3863636363636365,0.0014703608,1999952,16.329770897755377,1.6136363636363635,0.0,0.0014437422,0.0014703608,0.12524598930481284,12957.822262525558,86.31818181818181,1.2769766,9172
0.975609756097561,0.0009133657,2009967,16.491925273512887,2.024390243902439,0.0,0.000967992,0.0009133657,0.1149918699186992,13018.93645143509,85.09756097560975,1.281507,9213
1.1777777777777778,0.00078298745,2019777,13.840373968180895,1.8222222222222222,0.0,0.0017724123,0.00078298745,0.1055075656853435,13092.775350809097,72.06666666666666,1.2936184,9258
1.3095238095238095,0.0013436829,2029791,16.535683681415254,1.6904761904761905,0.0,0.0024044618,0.0013436829,0.12111355311355315,13150.832949876785,86.92857142857143,1.2764494,9300
1.4565217391304348,0.0014434123,2039891,15.206030422482382,1.5434782608695652,0.0,0.002370902,0.0014434123,0.13227559350420504,13221.975556135178,79.56521739130434,1.2779646,9346
1.288888888888889,0.0009080892,2049851,14.362187264876512,1.711111111111111,0.0,0.00096775213,0.0009080892,0.11814903894675452,13284.723554372787,74.6,1.2892355,9391
1.2790697674418605,0.001133551,2059769,15.938137512797686,1.7209302325581395,0.0,0.00530961,0.001133551,0.11629947313668249,13344.389810323715,82.67441860465117,1.2606302,9434
1.6428571428571428,0.0011562906,2069848,12.849193947373328,1.3571428571428572,0.0,0.0038302415,0.0011562906,0.13066712010584622,13414.95039176941,66.16071428571429,1.2258198,9490
1.0930232558139534,0.0011945799,2079875,15.320154782047396,1.9069767441860466,0.0,0.0017272409,0.0011945799,0.11177851605758585,13483.475193023682,80.79069767441861,1.2291362,9533
1.3541666666666667,0.0015057313,2089957,14.542988194578419,1.6458333333333333,0.0,0.0062875613,0.0015057313,0.11292283950617284,13542.442064523697,77.25,1.1876333,9581
1.0666666666666667,0.00096762594,2099998,13.808515266766186,1.9333333333333333,0.0,0.0031620066,0.00096762594,0.10223342670401497,13607.09803557396,72.53333333333333,1.23424,9626
1.0232558139534884,0.001249092,2109788,14.501879528018213,1.9767441860465116,0.0,0.002701524,0.001249092,0.10493023255813956,13669.950600862503,75.55813953488372,1.2161446,9669
1.4222222222222223,0.0018468476,2119849,16.43613833578287,1.5777777777777777,0.0,0.0021731553,0.0018468476,0.11776084656084657,13741.250139474869,85.06666666666666,1.2152102,9714
1.4318181818181819,0.0011141499,2129889,15.768980234239017,1.5681818181818181,0.0,0.0025171898,0.0011141499,0.11864206381853443,13808.39973115921,82.56818181818181,1.1963559,9758
1.326086956521739,0.0011033741,2139788,14.058948091324035,1.673913043478261,0.0,0.0018327885,0.0011033741,0.10389176423794967,13875.253230571747,74.15217391304348,1.1964777,9804
1.1555555555555554,0.001545991,2149817,15.385059824781125,1.8444444444444446,0.0,0.005586419,0.001545991,0.11268376068376068,13928.670031547546,80.86666666666666,1.1704556,9849
1.1395348837209303,0.0017069117,2159898,15.33830150154478,1.8604651162790697,0.0,0.0026199252,0.0017069117,0.10916725071678884,14006.8656103611,80.86046511627907,1.1530792,9892
1.2666666666666666,0.0016436633,2169919,14.841470831373881,1.7333333333333334,0.0,0.0028377487,0.0016436633,0.11007407407407409,14067.092222690582,77.06666666666666,1.1494178,9937
1.25,0.001086526,2179935,14.56742007654231,1.75,0.0,0.0036621368,0.001086526,0.11072727272727274,14127.91527223587,76.36363636363636,1.1462437,9981
1.1363636363636365,0.0016260233,2189999,14.506547933282265,1.8636363636363635,0.0,0.0009625151,0.0016260233,0.1026486902927581,14193.03082370758,75.0,1.1365391,10025
1.0975609756097562,0.0011824399,2200000,15.481681082951715,1.9024390243902438,0.0,0.0007433314,0.0011824399,0.1089756097560976,14250.604245901108,81.73170731707317,1.143599,10066
1.0975609756097562,0.00062271574,2209776,14.75522852858745,1.9024390243902438,0.0,0.0039876625,0.00062271574,0.11201833852924999,14316.944249868393,78.8048780487805,1.189275,10107
1.3333333333333333,0.0007233447,2219813,14.190547190895217,1.6666666666666667,0.0,0.002337566,0.0007233447,0.1037948717948718,14385.657981157303,74.2,1.2327093,10152
1.3125,0.0009866907,2229981,12.845303371162615,1.6875,0.0,0.006653284,0.0009866907,0.09738623707741356,14441.912943840027,67.3125,1.3117265,10200
1.024390243902439,0.0003511167,2239982,14.629686932674876,1.975609756097561,0.0,0.0014166366,0.0003511167,0.10380487804878054,14505.397108793259,77.85365853658537,1.3205537,10241
1.125,3.363851e-05,2249982,16.535535495086396,1.875,0.0,0.0014288583,3.363851e-05,0.11590000000000004,14576.254307031631,86.925,1.3233266,10281
1.1777777777777778,0.00064417545,2259832,14.180371900225131,1.8222222222222222,0.0,0.004387841,0.00064417545,0.10324040404040406,14634.085124969482,72.66666666666667,1.3387552,10326
1.2608695652173914,0.00034892018,2269868,13.740690958662727,1.7391304347826086,0.0,0.0007579019,0.00034892018,0.10622866344605476,14704.123749494553,71.6086956521739,1.3239024,10372
1.024390243902439,0.00095205155,2279883,15.902778672367068,1.975609756097561,0.0,0.0013660977,0.00095205155,0.11401626016260168,14766.04923582077,84.36585365853658,1.3405037,10413
0.9523809523809523,0.0008366455,2289889,14.500700149401506,2.0476190476190474,0.0,0.0073407623,0.0008366455,0.10171428571428578,14822.731446504593,76.28571428571429,1.3910362,10455
1.2954545454545454,0.00051727705,2299917,14.692760820070339,1.7045454545454546,0.0,0.006702406,0.00051727705,0.10577124183006537,14893.972102165222,76.56818181818181,1.3954307,10499
1.3953488372093024,0.00031125004,2309938,16.124761639097155,1.6046511627906976,0.0,0.002328593,0.00031125004,0.1174470284237726,14959.681923151016,84.34883720930233,1.4301867,10542
1.372093023255814,0.00081460905,2319943,16.413427732064577,1.627906976744186,0.0,0.0012160214,0.00081460905,0.11553488372093025,15017.30830693245,86.65116279069767,1.442176,10585
1.3333333333333333,8.1686405e-05,2329965,16.621776745169576,1.6666666666666667,0.0,0.002989806,8.1686405e-05,0.12351879699248125,15076.974619626999,87.42857142857143,1.4973946,10627
1.0930232558139534,0.0005957825,2339976,15.317522179196798,1.9069767441860466,0.0,0.0045305365,0.0005957825,0.1082790697674419,15139.800782680511,81.20930232558139,1.507211,10670
1.3863636363636365,0.00055194856,2349911,15.529335189569196,1.6136363636363635,0.0,0.005078009,0.00055194856,0.1152598459623987,15207.312353372574,80.45454545454545,1.5048745,10714
1.48,0.0004905749,2359955,14.419514328866393,1.52,0.0,0.0010761187,0.0004905749,0.14016,15272.79029750824,75.24,1.4938525,10764
1.3478260869565217,0.00020298411,2369979,15.141597145602065,1.6521739130434783,0.0,0.0023060923,0.00020298411,0.13030100334448164,15339.748099327087,79.1086956521739,1.5008552,10810
1.3555555555555556,0.00060458627,2379992,15.552306622034465,1.6444444444444444,0.0,0.004526418,0.00060458627,0.13173333333333334,15395.288769245148,82.2,1.4567986,10855
1.255813953488372,0.0006188057,2389766,15.814687533658708,1.744186046511628,0.0,0.005884377,0.0006188057,0.11413953488372094,15464.144196748734,82.18604651162791,1.492665,10898
1.1777777777777778,0.00056909304,2399863,15.674254272454363,1.8222222222222222,0.0,0.007458703,0.00056909304,0.12094545454545456,15529.990420818329,80.86666666666666,1.5041506,10943
1.653061224489796,0.00056458026,2409873,15.044202368726951,1.346938775510204,0.0,0.0010611826,0.00056458026,0.11845544728621857,15597.46821808815,78.85714285714286,1.5077341,10992
1.6274509803921569,0.00034411353,2419835,14.378422192562104,1.3725490196078431,0.0,0.0007980942,0.00034411353,0.1212613821922032,15662.950888633728,75.05882352941177,1.5167572,11043
1.510204081632653,0.00074866816,2429767,14.64126121860626,1.489795918367347,0.0,0.0013814127,0.00074866816,0.132742816345075,15722.012430429459,77.20408163265306,1.5095303,11092
1.52,0.00079083495,2439867,14.419770521307585,1.48,0.0,0.00392786,0.00079083495,0.10969800055694795,15788.718863487244,75.48,1.5151258,11142
