TimestepsSoFar,EpisodesSoFar,entropy,Tmc,optimgain,AttNC,MpbtA,Ptt,surrgain,meankl,TimeElapsed,TtR,AttC,MpbtN,Tmt,entloss,MtR,Tbt
2529970,17348,0.22873017,50.68333333333333,0.0021908097,5.75,80.72486970886375,53.287532124390125,0.0021908097,0.005954558,86750.08114147186,-105.83333333333333,4.25,19.275130291136268,54.666666666666664,0.0,-7.472151668288622,223914.66666666666
2539814,17401,0.26243007,47.283018867924525,0.002721382,5.018867924528302,72.06640669545484,56.412591416668974,0.002721382,0.006274059,87048.34390830994,-165.0943396226415,4.981132075471698,27.933593304545155,57.886792452830186,0.0,-10.55933895788559,237104.30188679244
2549851,17458,0.2076443,48.12280701754386,0.0020606685,4.140350877192983,76.44521080113186,55.60821081352439,0.0020606685,0.0058116526,87335.44809055328,-138.0701754385965,5.859649122807017,23.554789198868136,57.01754385964912,0.0,-9.2468169331429,233543.8596491228
2559892,17518,0.24914524,49.96666666666667,0.0031855342,6.416666666666667,83.34310372227618,53.94188935784137,0.0031855342,0.0064162104,87632.09908390045,-92.16666666666667,3.5833333333333335,16.656896277723813,55.333333333333336,0.0,-6.857754106030293,226645.33333333334
2569942,17574,0.23926547,47.214285714285715,0.0019569192,3.9642857142857144,80.41657670226435,56.42864184819666,0.0019569192,0.0049983785,87947.11570906639,-113.57142857142857,6.035714285714286,19.583423297735628,57.839285714285715,0.0,-7.130154218193619,236909.7142857143
2579978,17631,0.2416023,47.3859649122807,0.0028851142,4.421052631578948,79.79568630289045,56.27168557958527,0.0028851142,0.0057794494,88271.06943583488,-117.19298245614036,5.578947368421052,20.20431369710956,57.68421052631579,0.0,-7.688695865425872,236274.52631578947
2589855,17689,0.22799222,49.0,0.0034305563,4.637931034482759,79.71281724862096,54.81814634931538,0.0034305563,0.0064913747,88605.185485363,-114.13793103448276,5.362068965517241,20.287182751379046,56.224137931034484,0.0,-8.023946755818736,230294.06896551725
2599928,17750,0.22252722,47.49180327868852,0.0022697,5.409836065573771,81.17698901469626,56.18074415937891,0.0022697,0.0060998797,88940.13809895515,-109.67213114754098,4.590163934426229,18.823010985303757,57.59016393442623,0.0,-7.65689253391835,235889.31147540984
2609865,17809,0.21709086,45.94915254237288,0.0027677668,4.305084745762712,77.00961771650904,57.62315635721538,0.0027677668,0.004518399,89279.58574199677,-138.3050847457627,5.694915254237288,22.990382283490952,59.101694915254235,0.0,-9.214483848813765,242080.54237288135
2619904,17867,0.22571895,47.189655172413794,0.0025837885,4.241379310344827,79.70028678979328,56.48109500242203,0.0025837885,0.0051943846,89618.70277047157,-119.13793103448276,5.758620689655173,20.29971321020673,57.93103448275862,0.0,-7.846506338455599,237285.5172413793
2629864,17924,0.22276579,47.6140350877193,0.0034934406,4.43859649122807,80.06977396286898,56.113338140472116,0.0034934406,0.00606155,89962.04547166824,-115.78947368421052,5.56140350877193,19.930226037131,57.578947368421055,0.0,-7.973933654929282,235843.36842105264
2639987,17982,0.219968,48.758620689655174,0.0028821656,4.827586206896552,80.96582568902159,55.05378623956113,0.0028821656,0.0052134474,90305.15225672722,-108.10344827586206,5.172413793103448,19.034174310978415,56.48275862068966,0.0,-7.348949822039066,231353.37931034484
2649958,18041,0.23958516,49.79661016949152,0.0023721769,5.52542372881356,83.18448604576294,54.088257977375704,0.0023721769,0.0057725194,90643.14484190941,-93.22033898305085,4.47457627118644,16.815513954237083,55.47457627118644,0.0,-6.768607926064904,227223.86440677967
2659927,18097,0.22928147,48.785714285714285,0.0026234665,4.553571428571429,80.74182279577772,55.00881347003946,0.0026234665,0.005710063,90978.33540964127,-108.57142857142857,5.446428571428571,19.258177204222232,56.410714285714285,0.0,-7.360438872313849,231058.2857142857
2669955,18153,0.21612324,48.75,0.0014488965,6.125,78.05921959412312,55.033131399848116,0.0014488965,0.006522062,91297.54828572273,-129.82142857142858,3.875,21.94078040587686,56.42857142857143,0.0,-8.640763776951307,231131.42857142858
2679856,18212,0.24500218,49.40677966101695,0.0022297727,5.694915254237288,80.1397329743995,54.46278591509811,0.0022297727,0.0051531694,91590.4601342678,-111.86440677966101,4.305084745762712,19.860267025600525,55.88135593220339,0.0,-8.085502652278077,228890.0338983051
2689956,18272,0.23208123,47.71666666666667,0.0022485217,5.1,80.935970280954,55.98411041475351,0.0022485217,0.0059412234,91864.6538169384,-110.5,4.9,19.064029719045994,57.4,0.0,-7.597080158626058,235110.4
2699872,18327,0.2387632,48.2,0.0053678346,5.127272727272727,76.79377413498486,55.54714526632002,0.0053678346,0.007756126,92179.02448701859,-136.9090909090909,4.872727272727273,23.20622586501513,56.96363636363636,0.0,-8.789785264191135,233323.05454545454
2709928,18387,0.24685152,48.56666666666667,0.0021338733,4.583333333333333,83.14626137775494,55.19658219417948,0.0021338733,0.0065916236,92503.08786535263,-95.5,5.416666666666667,16.85373862224504,56.583333333333336,0.0,-6.920589507772889,231765.33333333334
2719921,18444,0.22568691,47.89473684210526,0.0022764811,4.631578947368421,80.68717531170124,55.83476049749722,0.0022764811,0.005478501,92822.94620370865,-111.05263157894737,5.368421052631579,19.312824688298765,57.26315789473684,0.0,-7.618859031731988,234549.8947368421
2729850,18502,0.2252334,48.10344827586207,0.007272166,6.310344827586207,82.63870310905216,55.635907372433635,0.007272166,0.0070315753,93138.44861006737,-99.3103448275862,3.689655172413793,17.36129689094785,57.05172413793103,0.0,-7.168046242999206,233683.8620689655
2739865,18562,0.25143754,48.9,0.0025167668,5.483333333333333,82.07351583520031,54.89581618825484,0.0025167668,0.005962718,93470.07338237762,-100.66666666666667,4.516666666666667,17.926484164799668,56.28333333333333,0.0,-7.260090974278689,230536.53333333333
2749973,18622,0.24791802,48.7,0.0026112837,5.933333333333334,82.68989862096464,55.091937511334656,0.0026112837,0.006208716,93804.49368691444,-98.16666666666667,4.066666666666666,17.310101379035405,56.5,0.0,-7.0993082510469145,231424.0
2759855,18681,0.25673136,48.71186440677966,0.0028098542,6.694915254237288,81.13042768601191,55.059144151556424,0.0028098542,0.006524654,94142.68264436722,-106.61016949152543,3.305084745762712,18.869572313988062,56.440677966101696,0.0,-7.578949845197986,231181.01694915254
2769851,18741,0.23646718,48.0,0.002519908,5.933333333333334,81.8959848112749,55.701275105067865,0.002519908,0.0056180456,94465.90016102791,-103.66666666666667,4.066666666666666,18.104015188725114,57.083333333333336,0.0,-7.412887328034193,233813.33333333334
2779846,18801,0.22527044,48.583333333333336,0.0022290167,5.5,79.93638663048866,55.179442338480676,0.0022290167,0.006437965,94788.26522159576,-114.0,4.5,20.063613369511362,56.56666666666667,0.0,-8.152071172107352,231697.06666666668
2789994,18861,0.25212595,47.56666666666667,0.0022331425,6.15,81.32784862588026,56.108010855301664,0.0022331425,0.0043268665,95108.73372745514,-108.0,3.85,18.67215137411973,57.516666666666666,0.0,-7.619301301146236,235588.26666666666
2799841,18919,0.2384304,47.86206896551724,0.0021582544,5.0344827586206895,81.8940733533658,55.84044035064534,0.0021582544,0.004719205,95430.39538288116,-104.13793103448276,4.9655172413793105,18.105926646634227,57.241379310344826,0.0,-7.341977914387193,234460.6896551724
2809953,18978,0.22760785,47.88135593220339,0.0036195565,5.389830508474576,80.0254046493285,55.80499341985577,0.0036195565,0.0060748677,95749.99558353424,-115.2542372881356,4.610169491525424,19.974595350671525,57.186440677966104,0.0,-7.8533906118991705,234235.66101694916
2819874,19036,0.23147014,49.46551724137931,0.0022175666,4.9655172413793105,81.62663850580849,54.35504766663285,0.0022175666,0.003910185,96059.80750250816,-102.75862068965517,5.0344827586206895,18.373361494191453,55.706896551724135,0.0,-7.36573570593123,228175.44827586206
2829872,19095,0.22489709,47.88135593220339,0.0013077079,4.745762711864407,82.26138361142344,55.84892489050868,0.0013077079,0.003958066,96362.73881840706,-103.38983050847457,5.254237288135593,17.738616388576546,57.28813559322034,0.0,-7.185349558652481,234652.2033898305
2839841,19150,0.21300888,47.54545454545455,0.0027334685,4.654545454545454,78.07974181008365,56.13045771647642,0.0027334685,0.0065740235,96642.25199007988,-127.81818181818181,5.345454545454546,21.92025818991636,57.54545454545455,0.0,-8.37398990219256,235706.18181818182
2849860,19204,0.21627045,48.629629629629626,0.0024147672,4.2592592592592595,78.99869384886176,55.148265115185225,0.0024147672,0.006198959,96912.52323698997,-119.44444444444444,5.7407407407407405,21.001306151138238,56.55555555555556,0.0,-7.799364186484867,231651.55555555556
2859914,19257,0.21841961,48.471698113207545,0.0026838537,4.377358490566038,79.14714493421558,55.274844217175044,0.0026838537,0.006020523,97206.92195940018,-120.0,5.622641509433962,20.852855065784407,56.660377358490564,0.0,-7.683924874731817,232080.90566037735
2869951,19314,0.22842808,50.08771929824562,0.0033895844,5.2105263157894735,81.7534674705059,53.85849034737378,0.0033895844,0.005706522,97512.45189189911,-100.52631578947368,4.7894736842105265,18.246532529494104,55.280701754385966,0.0,-6.913701841221428,226429.75438596492
2879975,19370,0.20874625,49.214285714285715,0.0022317795,5.25,81.6983012277888,54.60384997395029,0.0022317795,0.005607245,97833.83589434624,-103.21428571428571,4.75,18.301698772211164,55.982142857142854,0.0,-7.013758226757452,229302.85714285713
2889872,19425,0.22640637,49.72727272727273,0.0030866084,6.3090909090909095,82.10195238567061,54.15445240754445,0.0030866084,0.006592229,98162.00513648987,-99.27272727272727,3.690909090909091,17.89804761432938,55.54545454545455,0.0,-6.92511252283311,227514.18181818182
2899937,19481,0.24500668,50.392857142857146,0.0023191855,5.946428571428571,82.42261687569064,53.53056836875565,0.0023191855,0.005196391,98493.74284696579,-96.07142857142857,4.053571428571429,17.57738312430935,54.892857142857146,0.0,-6.774201957473719,224841.14285714287
2909892,19535,0.23762801,46.666666666666664,0.002726234,5.203703703703703,78.99230419568002,56.9528055688788,0.002726234,0.006404213,98832.19557523727,-123.88888888888889,4.796296296296297,21.007695804319965,58.407407407407405,0.0,-8.043373831363086,239236.74074074073
2919882,19591,0.24290597,48.67857142857143,0.0024503185,6.464285714285714,81.67880880379798,55.083791775758066,0.0024503185,0.005498648,99174.2519903183,-102.67857142857143,3.5357142857142856,18.32119119620204,56.464285714285715,0.0,-7.149144496145934,231277.7142857143
2929874,19646,0.25458246,47.14545454545455,0.0040559666,4.836363636363636,81.02483595358939,56.518576378025934,0.0040559666,0.0073390687,99510.20103669167,-112.18181818181819,5.163636363636364,18.9751640464106,57.96363636363636,0.0,-7.417991687351721,237419.05454545454
2939911,19703,0.24178274,48.719298245614034,0.0025131507,5.035087719298246,82.32663816311334,55.068661637389546,0.0025131507,0.005674523,99849.60484266281,-99.47368421052632,4.964912280701754,17.67336183688665,56.473684210526315,0.0,-6.839637253510327,231316.2105263158
2949898,19760,0.24178095,47.31578947368421,0.0025830984,6.035087719298246,83.54105521023949,56.370850767967084,0.0025830984,0.0068586613,100182.06420135498,-95.96491228070175,3.9649122807017543,16.458944789760498,57.824561403508774,0.0,-6.542753469883645,236849.40350877194
2959969,19816,0.2456823,49.625,0.0043385364,4.75,79.98466694204879,54.27016526340284,0.0043385364,0.008143683,100509.29977750778,-119.64285714285714,5.25,20.015333057951214,55.69642857142857,0.0,-7.898668103817236,228132.57142857142
2969965,19874,0.23751986,48.310344827586206,0.0017596005,4.327586206896552,82.9830604104417,55.43191088583695,0.0017596005,0.0051211175,100834.9022591114,-98.44827586206897,5.672413793103448,17.016939589558312,56.827586206896555,0.0,-6.552096972381166,232765.7931034483
2979858,19931,0.23189574,49.578947368421055,0.0027577912,4.017543859649122,80.73550142842812,54.27199997901464,0.0027577912,0.005487827,101164.24089932442,-107.71929824561404,5.982456140350878,19.26449857157189,55.64912280701754,0.0,-7.492011669782514,227938.80701754385
2989869,19990,0.24830005,48.59322033898305,0.0026985486,5.186440677966102,83.17502909644296,55.14755847410191,0.0026985486,0.005389006,101493.52988028526,-95.08474576271186,4.813559322033898,16.824970903557027,56.50847457627118,0.0,-6.540938369810173,231458.71186440677
2999856,20050,0.24938664,49.65,0.0069275475,5.2,83.28954444076398,54.21656584437064,0.0069275475,0.007627925,101818.71474480629,-94.33333333333333,4.8,16.710455559236046,55.6,0.0,-6.389349406775222,227737.6
3009824,20109,0.22940078,49.54237288135593,0.002258004,5.983050847457627,84.36893105377798,54.32860999527268,0.002258004,0.0051909117,102131.08595228195,-86.94915254237289,4.016949152542373,15.631068946222033,55.728813559322035,0.0,-6.192450062537996,228265.22033898305
3019897,20169,0.25887516,50.233333333333334,0.004975691,6.65,82.87530941448865,53.681315775142465,0.004975691,0.008351083,102437.54630994797,-97.83333333333333,3.35,17.12469058551134,55.05,0.0,-6.860738870814402,225484.8
3029998,20229,0.27585402,49.03333333333333,0.0032273792,6.383333333333334,84.043432422523,54.78586841476893,0.0032273792,0.006425603,102724.38349080086,-90.33333333333333,3.6166666666666667,15.95656757747699,56.18333333333333,0.0,-6.378870745282344,230126.93333333332
3039945,20289,0.2521363,49.13333333333333,0.0024516697,6.016666666666667,85.20948086016384,54.65266499067688,0.0024516697,0.0052857436,103008.39125609398,-83.16666666666667,3.9833333333333334,14.790519139836144,56.0,0.0,-6.074709864770896,229376.0
3049924,20346,0.2641183,50.175438596491226,0.0023362972,5.578947368421052,83.71825957419532,53.70059034340929,0.0023362972,0.0055236677,103313.40710878372,-89.82456140350877,4.421052631578948,16.28174042580469,55.03508771929825,0.0,-6.180145061525937,225423.71929824562
3059862,20406,0.27451226,50.916666666666664,0.0024124482,5.5,88.41338058220042,53.04362821976544,0.0024124482,0.006333844,103632.91472172737,-62.833333333333336,4.5,11.586619417799565,54.38333333333333,0.0,-4.662526203203011,222754.13333333333
3069862,20464,0.26389498,46.0,0.002166045,3.0,72.83995982923597,57.57781030955326,0.002166045,0.0061031664,103950.72057700157,-169.13793103448276,7.0,27.160040170764002,59.06896551724138,0.0,-10.218018700636852,241946.4827586207
3079869,20521,0.25320104,50.24561403508772,0.0029203068,5.0,83.1845382938281,53.69016333272254,0.0029203068,0.0060950452,104281.30143904686,-93.85964912280701,5.0,16.815461706171952,55.08771929824562,0.0,-6.370288906139066,225639.29824561405
3089866,20577,0.2672101,48.785714285714285,0.0025382068,4.464285714285714,81.5820016488761,55.01572724534346,0.0025382068,0.005703783,104616.85374116898,-105.71428571428571,5.535714285714286,18.417998351123934,56.42857142857143,0.0,-7.003238440680755,231131.42857142858
3099917,20633,0.25271317,51.214285714285715,0.0030719994,4.928571428571429,80.7500239753368,52.76094178039585,0.0030719994,0.007311366,104949.75001525879,-103.92857142857143,5.071428571428571,19.24997602466321,54.089285714285715,0.0,-7.227026417063783,221549.7142857143
3109907,20686,0.29644293,45.83018867924528,0.0044292402,2.9622641509433962,72.13749446872797,57.725338270615694,0.0044292402,0.0078911865,105283.58720207214,-171.69811320754718,7.037735849056604,27.862505531272035,59.20754716981132,0.0,-10.211744117053474,242514.11320754717
3119857,20741,0.25524056,46.85454545454545,0.0026643737,3.8181818181818183,79.0351121171455,56.80986147418857,0.0026643737,0.006512517,105608.2723171711,-123.27272727272727,6.181818181818182,20.964887882854487,58.29090909090909,0.0,-7.566286734172155,238759.56363636363
3129898,20798,0.22660612,49.40350877192982,0.0022515347,5.56140350877193,82.1876002824961,54.430640511469605,0.0022515347,0.005220916,105951.25988912582,-101.9298245614035,4.43859649122807,17.81239971750388,55.80701754385965,0.0,-6.615003670807336,228585.54385964913
3139924,20855,0.22567317,49.94736842105263,0.0024194226,4.56140350877193,82.07440548731223,53.94839397478428,0.0024194226,0.0056657903,106294.9747312069,-100.0,5.43859649122807,17.92559451268772,55.333333333333336,0.0,-6.584344125730315,226645.33333333334
3149941,20911,0.24496464,48.839285714285715,0.004250493,6.357142857142857,83.68015063522161,54.9163406284135,0.004250493,0.00753177,106637.79637670517,-91.78571428571429,3.642857142857143,16.31984936477836,56.267857142857146,0.0,-6.372432328383832,230473.14285714287
3159951,20969,0.22698906,49.775862068965516,0.0022557215,5.4655172413793105,80.71703601522898,54.13122175076739,0.0022557215,0.0072414586,106981.21389532089,-110.0,4.5344827586206895,19.282963984771012,55.55172413793103,0.0,-7.457061541023896,227539.8620689655
3169849,21027,0.231563,48.58620689655172,0.0027405608,6.655172413793103,84.40954179460827,55.153801117354924,0.0027405608,0.005691709,107321.29922914505,-88.44827586206897,3.3448275862068964,15.590458205391698,56.51724137931034,0.0,-6.370236488021593,231494.62068965516
3179952,21087,0.22180118,49.166666666666664,0.0023005619,7.05,83.61212845428707,54.68286237583654,0.0023005619,0.0054087853,107661.49563479424,-91.16666666666667,2.95,16.387871545712954,56.1,0.0,-6.715269067372769,229785.6
3189874,21146,0.24460961,48.20338983050848,0.0041205655,6.593220338983051,82.89180805109162,55.50832171235816,0.0041205655,0.006828695,107975.46790671349,-97.45762711864407,3.406779661016949,17.108191948908377,56.88135593220339,0.0,-6.982883374644125,232986.0338983051
3199882,21203,0.2546286,48.91228070175438,0.0024202478,6.824561403508772,82.39106779275346,54.89603788431345,0.0024202478,0.0053704637,108303.50563335419,-100.0,3.175438596491228,17.608932207246557,56.29824561403509,0.0,-6.86971030195248,230597.61403508772
3209906,21262,0.2483035,49.69491525423729,0.0031780233,6.389830508474576,84.7866254764914,54.177546184870295,0.0031780233,0.007682665,108607.74695158005,-84.23728813559322,3.610169491525424,15.213374523508623,55.559322033898304,0.0,-6.043916608240018,227570.98305084746
3219852,21317,0.24884434,47.72727272727273,0.0025602027,4.836363636363636,80.56477485582963,55.95902425956582,0.0025602027,0.005489137,108908.57668018341,-113.0909090909091,5.163636363636364,19.43522514417037,57.36363636363637,0.0,-7.341516496762734,234961.45454545456
3229935,21373,0.24213406,48.517857142857146,0.0027784302,5.428571428571429,83.38520856966068,55.23673411636765,0.0027784302,0.006266049,109167.89832019806,-95.53571428571429,4.571428571428571,16.614791430339316,56.625,0.0,-6.426816078563446,231936.0
3239845,21429,0.23797531,48.25,0.0020352877,4.410714285714286,82.78137793781282,55.48062583750341,0.0020352877,0.0049144374,109413.63881278038,-100.35714285714286,5.589285714285714,17.21862206218714,56.875,0.0,-6.602435874593811,232960.0
3249874,21484,0.23952502,50.25454545454546,0.0026483692,5.2727272727272725,82.09579847791802,53.66193607934107,0.0026483692,0.0055392236,109666.22332143784,-99.63636363636364,4.7272727272727275,17.904201522081973,55.03636363636364,0.0,-6.634302078781544,225428.94545454546
3259823,21539,0.22978145,48.29090909090909,0.002492878,4.909090909090909,82.70771558356277,55.46150314658036,0.002492878,0.0058157574,109920.76731967926,-100.18181818181819,5.090909090909091,17.292284416437234,56.872727272727275,0.0,-6.368751043359301,232950.69090909092
3269831,21594,0.22242533,50.27272727272727,0.00270263,5.945454545454545,83.68442482200517,53.65476010361888,0.00270263,0.0056259204,110185.24901843071,-90.0,4.054545454545455,16.315575177994837,55.03636363636364,0.0,-6.227179540635631,225428.94545454546
3279897,21649,0.22895601,50.70909090909091,0.0026075605,6.0181818181818185,84.77368345898435,53.25057978482559,0.0026075605,0.006163125,110455.66570568085,-83.45454545454545,3.981818181818182,15.226316541015647,54.61818181818182,0.0,-5.938172774572947,223716.07272727272
3289924,21702,0.22194785,51.943396226415096,0.0030113796,5.226415094339623,82.46068508248092,52.114075576224835,0.0030113796,0.0067292354,110756.0385081768,-93.01886792452831,4.773584905660377,17.539314917519075,53.45283018867924,0.0,-6.462227103087774,218942.79245283018
3299851,21756,0.2348417,50.31481481481482,0.0031491502,5.981481481481482,83.52661832075738,53.616825259015016,0.0031491502,0.0076106056,111056.50226068497,-92.77777777777777,4.018518518518518,16.473381679242593,55.0,0.0,-6.2576065283387035,225280.0
3309805,21809,0.24522972,50.509433962264154,0.002821894,5.6415094339622645,82.29423383738087,53.43599871937126,0.002821894,0.0056789857,111354.18163919449,-97.73584905660377,4.3584905660377355,17.70576616261916,54.81132075471698,0.0,-6.803349330534259,224507.16981132075
3319826,21865,0.21957499,50.982142857142854,0.0021120966,6.035714285714286,84.13002252660594,53.01475417893421,0.0021120966,0.005347762,111630.67853355408,-85.89285714285714,3.9642857142857144,15.869977473394059,54.392857142857146,0.0,-6.115416927141405,222793.14285714287
3329879,21921,0.23417278,49.625,0.0029528048,6.910714285714286,85.93189097104018,54.28175430527051,0.0029528048,0.0064332564,111907.1365866661,-77.32142857142857,3.0892857142857144,14.06810902895983,55.714285714285715,0.0,-5.640945036864871,228205.7142857143
3339808,21977,0.26040334,50.625,0.0032680042,6.625,84.52353321625614,53.34406654224837,0.0032680042,0.0068591265,112181.55383872986,-83.92857142857143,3.375,15.476466783743893,54.732142857142854,0.0,-6.136566271692287,224182.85714285713
3349860,22034,0.26057264,48.45614035087719,0.0028681378,5.684210526315789,83.09973575508447,55.31058072399332,0.0028681378,0.006433948,112445.67667579651,-96.49122807017544,4.315789473684211,16.900264244915537,56.719298245614034,0.0,-6.729771718276751,232322.24561403508
3359945,22093,0.23813179,49.03389830508475,0.0026431824,6.305084745762712,86.323808551922,54.74580233234255,0.0026431824,0.005041779,112719.85854411125,-77.11864406779661,3.694915254237288,13.676191448078017,56.101694915254235,0.0,-5.778704534750377,229792.54237288135
3369904,22147,0.25496578,49.370370370370374,0.0034321991,4.166666666666667,83.56867600718645,54.49150273544028,0.0034321991,0.005461969,112992.10738658905,-92.4074074074074,5.833333333333333,16.431323992813525,55.907407407407405,0.0,-6.268160086553575,228996.74074074073
3379931,22199,0.27698404,46.65384615384615,0.003515334,4.634615384615385,79.47062704305397,56.96559738648481,0.003515334,0.0064461287,113256.56747078896,-123.26923076923077,5.365384615384615,20.529372956946055,58.42307692307692,0.0,-7.531139566352029,239300.92307692306
3389867,22252,0.24937822,48.15094339622642,0.0030087768,4.150943396226415,83.44329069194508,55.5942554252265,0.0030087768,0.00621765,113533.32329821587,-95.47169811320755,5.849056603773585,16.55670930805492,57.0188679245283,0.0,-6.330855650013975,233549.28301886792
3399829,22307,0.23271441,49.70909090909091,0.0038912036,6.509090909090909,84.51712727672513,54.153940992433746,0.0038912036,0.00582068,113816.79160189629,-85.81818181818181,3.4909090909090907,15.482872723274859,55.527272727272724,0.0,-6.218160075272994,227439.70909090908
3409894,22359,0.24831747,49.46153846153846,0.003000477,5.076923076923077,82.93515725900309,54.36482329512314,0.003000477,0.0073158056,114099.34299230576,-97.6923076923077,4.923076923076923,17.06484274099693,55.73076923076923,0.0,-6.413668738419009,228273.23076923078
3419887,22416,0.2342893,49.96491228070175,0.0023375463,6.157894736842105,85.74180628502526,53.91597089705452,0.0023375463,0.0056002336,114387.22876906395,-79.29824561403508,3.8421052631578947,14.258193714974714,55.280701754385966,0.0,-5.642011710046621,226429.75438596492
3429838,22470,0.2478515,49.05555555555556,0.002573188,4.796296296296297,82.57576581449709,54.77422485903698,0.002573188,0.006187721,114670.82577228546,-98.88888888888889,5.203703703703703,17.42423418550291,56.18518518518518,0.0,-6.600087870113403,230134.5185185185
3439901,22527,0.20996438,48.43859649122807,0.0021233428,4.105263157894737,81.78642299959358,55.357758092438765,0.0021233428,0.0064067193,114948.7410531044,-105.96491228070175,5.894736842105263,18.21357700040639,56.80701754385965,0.0,-7.086798357031986,232681.54385964913
3449927,22582,0.22157195,49.945454545454545,0.0019380674,4.872727272727273,85.59481677067681,53.929518040672605,0.0019380674,0.005708817,115229.4756436348,-80.18181818181819,5.127272727272727,14.405183229323193,55.29090909090909,0.0,-5.894200695606251,226471.56363636363
3459937,22634,0.21513894,49.80769230769231,0.002188337,4.153846153846154,83.91125218685042,54.09226874793721,0.002188337,0.0058193384,115512.87848234177,-89.61538461538461,5.846153846153846,16.08874781314958,55.5,0.0,-6.169182727905236,227328.0
3469971,22690,0.21817936,49.125,0.0029868127,2.607142857142857,73.51337651377162,54.6842290991443,0.0029868127,0.0066189836,115809.39217066765,-151.60714285714286,7.392857142857143,26.48662348622837,56.07142857142857,0.0,-9.13764410989612,229668.57142857142
3479957,22740,0.23670943,47.8,0.0031365382,2.48,77.86427260661843,55.89143037676541,0.0031365382,0.0064140516,116078.75066661835,-128.0,7.52,22.135727393381572,57.3,0.0,-7.59884679709869,234700.8
3489832,22790,0.2042438,50.18,0.0031167609,3.84,83.08320984410233,53.717249601124486,0.0031167609,0.005527149,116340.78680706024,-93.6,6.16,16.916790155897676,55.08,0.0,-6.161467901812741,225607.68
3499844,22844,0.20289008,49.574074074074076,0.0021242346,4.2407407407407405,84.02324116254395,54.26560728110588,0.0021242346,0.0061858343,116601.65991854668,-89.07407407407408,5.7592592592592595,15.976758837456025,55.629629629629626,0.0,-6.04654873148679,227858.96296296295
3509945,22897,0.20014769,49.62264150943396,0.0029134848,4.90566037735849,83.15900619097286,54.23700162840272,0.0029134848,0.005860074,116859.85080957413,-92.26415094339623,5.09433962264151,16.840993809027093,55.62264150943396,0.0,-6.597300671419128,227830.3396226415
3519856,22950,0.21001743,49.64150943396226,0.003578194,5.09433962264151,83.40826742413138,54.212131921842406,0.003578194,0.0063388147,117118.8768954277,-92.45283018867924,4.90566037735849,16.591732575868654,55.58490566037736,0.0,-6.229813308056573,227675.77358490566
3529913,23005,0.20152266,50.54545454545455,0.0032204895,5.472727272727273,86.977450953707,53.38871097922993,0.0032204895,0.005585962,117377.58839321136,-72.0,4.527272727272727,13.022549046292992,54.74545454545454,0.0,-5.0011242574497485,224237.3818181818
3539879,23061,0.22083807,50.80357142857143,0.0030992737,6.125,85.52174850559092,53.160050421881145,0.0030992737,0.006210272,117637.04640960693,-78.75,3.875,14.478251494409085,54.517857142857146,0.0,-5.7657566762463475,223305.14285714287
3549998,23118,0.23465641,49.35087719298246,0.0033425195,6.456140350877193,85.97221296206641,54.48191060034931,0.0033425195,0.006989718,117903.20799946785,-78.59649122807018,3.543859649122807,14.027787037933626,55.85964912280702,0.0,-5.6897052220068085,228801.12280701756
3559915,23172,0.2296,45.870370370370374,0.002736521,3.962962962962963,79.94110384134125,57.71208325415787,0.002736521,0.0061955317,118173.07811045647,-124.07407407407408,6.037037037037037,20.058896158658772,59.22222222222222,0.0,-7.431326387645812,242574.22222222222
3569898,23226,0.20828544,48.851851851851855,0.002604576,4.685185185185185,84.26883087834477,54.93124696173495,0.002604576,0.0057778554,118451.68252205849,-89.62962962962963,5.314814814814815,15.731169121655174,56.31481481481482,0.0,-5.881290691075968,230665.4814814815
3579874,23278,0.21689224,49.19230769230769,0.0042383336,6.538461538461538,80.7747184684673,54.62329461058684,0.0042383336,0.006936679,118739.26949930191,-112.3076923076923,3.4615384615384617,19.22528153153269,56.0,0.0,-7.041314409709124,229376.0
3589921,23334,0.20117691,48.05357142857143,0.0025874018,5.571428571428571,85.1703270197547,55.683777485463224,0.0025874018,0.0070790187,119024.69558167458,-85.35714285714286,4.428571428571429,14.829672980245258,57.107142857142854,0.0,-5.8675025661070945,233910.85714285713
3599895,23391,0.19183995,47.91228070175438,0.0021738834,5.491228070175438,80.12581523144989,55.811752403304645,0.0021738834,0.0054708696,119321.99975562096,-116.84210526315789,4.508771929824562,19.874184768550137,57.24561403508772,0.0,-7.669694802495727,234478.0350877193
3609900,23447,0.20281914,48.857142857142854,0.0038380828,5.017857142857143,82.25597710162232,54.95741606810157,0.0038380828,0.0077968007,119617.96100282669,-101.42857142857143,4.982142857142857,17.744022898377658,56.375,0.0,-6.790615175930667,230912.0
3619847,23502,0.20522831,50.8,0.0022621958,5.618181818181818,84.66798782451676,53.155456800323094,0.0022621958,0.0053780116,119918.80676817894,-84.72727272727273,4.381818181818182,15.332012175483273,54.50909090909091,0.0,-5.871110320592623,223269.23636363636
3629887,23555,0.22316113,50.54716981132076,0.0032302865,6.7924528301886795,84.66223612023819,53.39053419417616,0.0032302865,0.0066010607,120216.48499417305,-83.39622641509433,3.207547169811321,15.337763879761823,54.75471698113208,0.0,-5.9688455582583,224275.320754717
