meankl,EpisodesSoFar,Fce,TtR,MtR,surrgain,AttC,TimeElapsed,optimgain,AttNC,entropy,entloss,TimestepsSoFar
0.002666429,41,0.1702713426364737,408.2926829268293,23.512191127740817,7.577209e-05,7.2682926829268295,72.4531979560852,7.577209e-05,2.731707317073171,1.3930017,0.0,9761
0.0008204124,88,0.18632883404600195,419.1489361702128,24.45930606253344,0.00013226471,7.76595744680851,148.89213275909424,0.00013226471,2.234042553191489,1.3903269,0.0,19768
0.0074760914,132,0.16131422749266142,385.0,22.02635147012921,0.00040215882,8.113636363636363,220.8482003211975,0.00040215882,1.8863636363636365,1.3813039,0.0,29964
0.0042038597,187,0.21065025381682653,408.3636363636364,24.618903823818748,0.0022153093,7.8545454545454545,294.1682982444763,0.0022153093,2.1454545454545455,1.3793828,0.0,39819
0.0028462338,247,0.1798772129985968,329.1666666666667,19.979785840456707,0.00052209076,8.233333333333333,365.0294806957245,0.00052209076,1.7666666666666666,1.3742104,0.0,49896
0.0049752486,292,0.21468669571502544,494.44444444444446,28.926390415661697,0.0005778958,6.044444444444444,438.9348452091217,0.0005778958,3.9555555555555557,1.3601853,0.0,59877
0.0034603272,339,0.24417612160195434,540.8510638297872,31.858336570670225,0.00200832,6.446808510638298,509.8267250061035,0.00200832,3.5531914893617023,1.3474566,0.0,69843
0.0026394434,398,0.24340790999678924,480.0,29.064431353513026,0.0010908466,7.033898305084746,582.3654026985168,0.0010908466,2.9661016949152543,1.3221891,0.0,79940
0.0031783234,461,0.25224501668515875,485.23809523809524,29.23650950923439,0.0005373532,6.222222222222222,653.5090570449829,0.0005373532,3.7777777777777777,1.2866697,0.0,89755
0.0017854798,512,0.2653159196066259,607.4509803921569,36.0784205613621,0.0006466147,5.03921568627451,727.2119960784912,0.0006466147,4.96078431372549,1.2947417,0.0,99853
0.004302839,562,0.2851321224189603,639.4,37.674324951565566,0.0006493738,4.34,801.6377468109131,0.0006493738,5.66,1.2835732,0.0,109909
0.0045231697,624,0.2678021477835633,530.3225806451613,32.21228800906239,0.00059807557,6.193548387096774,874.9152719974518,0.00059807557,3.806451612903226,1.2544434,0.0,119768
0.005870536,684,0.24884598926108806,498.1666666666667,30.20824740016335,0.0012162966,6.2,949.5070469379425,0.0012162966,3.8,1.2540734,0.0,129904
0.003791362,737,0.37008561870502654,795.0943396226415,46.93635209760484,0.00087236403,4.056603773584905,1026.8585455417633,0.00087236403,5.943396226415095,1.2261312,0.0,139751
0.008127277,792,0.36024386338293946,773.6363636363636,46.00991491098937,0.001096811,4.6909090909090905,1103.9199213981628,0.001096811,5.3090909090909095,1.188249,0.0,149808
0.005103595,850,0.46235130892059295,1008.2758620689655,59.15408608695825,0.0008832767,3.913793103448276,1186.361225605011,0.0008832767,6.086206896551724,1.1316384,0.0,159924
0.0037169452,905,0.5123518018342303,1129.090909090909,65.73445132134107,0.00081246503,3.4545454545454546,1262.12943983078,0.00081246503,6.545454545454546,1.098201,0.0,169808
0.003507356,957,0.5074139836583729,1170.9615384615386,67.99112997071684,0.0008894602,2.980769230769231,1342.733677148819,0.0008894602,7.019230769230769,1.0815612,0.0,179868
0.0057850946,1011,0.5110428132065992,1133.888888888889,66.14600253631842,0.00069191854,3.462962962962963,1414.663141965866,0.00069191854,6.537037037037037,1.0397947,0.0,189755
0.004641235,1058,0.6306173521982569,1510.4255319148936,86.91216691871792,0.00093420607,1.7446808510638299,1489.835113286972,0.00093420607,8.25531914893617,1.0212862,0.0,199954
0.0063264435,1110,0.6321664188965271,1465.3846153846155,84.34732255873725,0.000771521,2.7884615384615383,1560.9060535430908,0.000771521,7.211538461538462,1.003524,0.0,209957
0.006078025,1159,0.6187097256485011,1450.0,83.17571803253202,0.00083026965,2.204081632653061,1633.6823098659515,0.00083026965,7.795918367346939,0.9682006,0.0,219783
0.006213735,1204,0.7311417600113251,1752.0,100.51795759725965,0.0008149968,1.1777777777777778,1705.1863734722137,0.0008149968,8.822222222222223,0.9405519,0.0,229866
0.0029581739,1245,0.8293607188703467,2055.609756097561,117.56766835318041,0.0007700425,0.2682926829268293,1777.3118646144867,0.0007700425,9.731707317073171,0.95835435,0.0,239885
0.0036978254,1288,0.7918636563926555,1918.8372093023256,110.44094418518648,0.0007400903,1.0,1851.8857908248901,0.0007400903,9.0,0.93634564,0.0,249779
0.005388161,1337,0.7552258996564343,1787.9591836734694,102.6537978207385,0.00064749405,1.836734693877551,1923.3440029621124,0.00064749405,8.16326530612245,0.88293,0.0,259902
0.004987451,1381,0.8254655647382919,2016.8181818181818,115.27843184540517,0.0008026619,0.9545454545454546,1994.8745248317719,0.0008026619,9.045454545454545,0.8605959,0.0,269934
0.004040921,1425,0.8603169670288152,2085.909090909091,119.41471161510027,0.0005745678,1.1590909090909092,2067.6380598545074,0.0005745678,8.840909090909092,0.87609845,0.0,279783
0.0051308107,1468,0.8596043198833896,2097.2093023255816,120.14537824533016,0.00059928687,0.7441860465116279,2137.299206495285,0.00059928687,9.255813953488373,0.8127196,0.0,289828
0.0037349816,1511,0.9021478653245398,2183.953488372093,124.91310952494092,0.00038512223,0.7209302325581395,2210.338579416275,0.00038512223,9.279069767441861,0.7745297,0.0,299901
