TtR,AttNC,Fce,EpisodesSoFar,TimeElapsed,AttC,entropy,meankl,optimgain,TimestepsSoFar,surrgain,MtR,entloss
81.27272727272727,1.8636363636363635,0.11882802046438412,7365,9334.541012525558,1.1363636363636365,1.4068159,0.0029093698,0.00026055195,1589838,0.00026055195,15.493475941556103,0.0
80.09302325581395,1.813953488372093,0.1144496124031008,7408,9390.216916799545,1.186046511627907,1.4040884,0.0051520686,0.0007507459,1599845,0.0007507459,15.438552182767996,0.0
85.82926829268293,1.7317073170731707,0.11443902439024398,7449,9446.46840596199,1.2682926829268293,1.4115762,0.0029479065,0.000890184,1609846,0.000890184,16.594642306195333,0.0
84.64285714285714,1.6428571428571428,0.1128571428571429,7491,9505.709336996078,1.3571428571428572,1.4270371,0.002678712,0.0010134308,1619850,0.0010134308,16.068928571776762,0.0
84.21951219512195,1.975609756097561,0.1122926829268293,7532,9561.421722888947,1.024390243902439,1.423206,0.0037873269,0.00045095725,1629851,0.00045095725,15.804790269782199,0.0
77.86666666666666,1.7777777777777777,0.10658035223216901,7577,9616.49223947525,1.2222222222222223,1.4331404,0.002640568,0.00070030923,1639839,0.00070030923,15.235739376835843,0.0
80.37209302325581,1.8372093023255813,0.1303255813953489,7620,9672.835656642914,1.1627906976744187,1.4384007,0.003868348,0.0002439209,1649844,0.0002439209,15.372818929540376,0.0
81.91304347826087,1.5217391304347827,0.10921739130434785,7666,9734.176951408386,1.4782608695652173,1.4091026,0.001481005,0.0006409266,1659862,0.0006409266,15.434693742229918,0.0
83.92857142857143,2.0238095238095237,0.11412698412698419,7708,9794.867629766464,0.9761904761904762,1.4277343,0.010128315,0.00050404004,1669940,0.00050404004,16.061445372154147,0.0
68.26415094339623,1.4339622641509433,0.1572500257524681,7761,9854.050532102585,1.5660377358490567,1.4615476,0.0025170618,0.0010483462,1679981,0.0010483462,13.6352308456673,0.0
81.97826086956522,1.4782608695652173,0.11596672892325068,7807,9904.594479322433,1.5217391304347827,1.4561338,0.0028934916,0.0010876526,1689806,0.0010876526,15.703315743540132,0.0
77.28260869565217,1.7608695652173914,0.13316794583769606,7853,9961.426738977432,1.2391304347826086,1.4386096,0.002185416,0.0008888864,1699952,0.0008888864,14.702456007532545,0.0
77.625,1.5,0.11217107369778374,7901,10023.810671806335,1.5,1.436535,0.0072350902,0.0006000254,1709919,0.0006000254,14.975343783752491,0.0
84.57142857142857,1.7142857142857142,0.11276190476190477,7943,10082.936384439468,1.2857142857142858,1.4301401,0.00064704375,0.00024610444,1719927,0.00024610444,16.203386788855727,0.0
82.36363636363636,1.6818181818181819,0.13245454545454546,7987,10138.724813461304,1.3181818181818181,1.4393404,0.0006735251,0.0004993726,1729937,0.0004993726,15.794841117430629,0.0
79.22727272727273,1.8181818181818181,0.10662770562770564,8031,10194.96988940239,1.1818181818181819,1.4429839,0.0021552457,0.00043217774,1739963,0.00043217774,14.92334941720597,0.0
81.19148936170212,1.3617021276595744,0.12456545429261325,8078,10256.884804010391,1.6382978723404256,1.4350963,0.0061217244,0.00089755375,1749799,0.00089755375,15.584592918293826,0.0
83.44186046511628,1.6511627906976745,0.11891472868217054,8121,10314.121945142746,1.3488372093023255,1.4222406,0.0018919407,0.00043378602,1759806,0.00043378602,15.6632604854776,0.0
84.34883720930233,1.6744186046511629,0.1124651162790698,8164,10370.656804800034,1.3255813953488371,1.4229648,0.00063498114,0.00015524522,1769819,0.00015524522,15.995958986256829,0.0
83.30232558139535,1.8837209302325582,0.1110697674418605,8207,10429.56992483139,1.1162790697674418,1.4143817,0.0002624999,9.468384e-05,1779840,9.468384e-05,15.700173931604274,0.0
81.75,1.8409090909090908,0.11648484848484851,8251,10487.331485033035,1.1590909090909092,1.4215206,0.0035521071,5.762202e-05,1789852,5.762202e-05,15.467659328918575,0.0
72.27272727272727,2.0681818181818183,0.09636363636363643,8295,10548.791908502579,0.9318181818181818,1.441641,0.003187999,0.00037460684,1799862,0.00037460684,13.757793487204303,0.0
75.8,1.7777777777777777,0.14533333333333331,8340,10601.269102811813,1.2222222222222223,1.4585075,0.005032515,0.0003856471,1809885,0.0003856471,14.27856481495584,0.0
80.4,1.711111111111111,0.12115175732688167,8385,10658.214456796646,1.288888888888889,1.4773372,0.0032305627,0.00070473633,1819997,0.00070473633,15.467916252007912,0.0
78.81818181818181,1.5,0.11270129870129875,8429,10716.491854667664,1.5,1.4788929,0.00058077683,0.0001316925,1829772,0.0001316925,14.880217103662632,0.0
78.3913043478261,1.6304347826086956,0.1122643997866387,8475,10775.359178066254,1.3695652173913044,1.4593157,0.0048052687,0.000568631,1839906,0.000568631,14.755577060045143,0.0
81.81818181818181,1.75,0.11106611570247935,8519,10830.284848690033,1.25,1.4525915,0.0024240972,0.0004575465,1849930,0.0004575465,15.559125104672086,0.0
80.02173913043478,1.6521739130434783,0.11999898197852163,8565,10887.669093847275,1.3478260869565217,1.4398167,0.004659182,0.00036554565,1859863,0.00036554565,15.272885613590612,0.0
84.0,1.7045454545454546,0.14224675324675326,8609,10939.151931762695,1.2954545454545454,1.4420172,0.0017034885,0.0006233463,1869879,0.0006233463,15.978147079846762,0.0
73.38,1.44,0.1333296644713843,8659,10997.498788833618,1.56,1.4699794,0.006309604,0.0017551137,1879984,0.0017551137,14.136755396780936,0.0
77.1,1.44,0.14902275717989377,8709,11056.181554555893,1.56,1.4611907,0.0067384294,0.0010299127,1889907,0.0010299127,14.944402467997396,0.0
84.52173913043478,1.4782608695652173,0.13896179183135707,8755,11118.63740181923,1.5217391304347827,1.4415716,0.0059789866,0.0009986933,1899941,0.0009986933,16.0743532752858,0.0
81.58695652173913,1.5869565217391304,0.118410858063032,8801,11176.572289466858,1.4130434782608696,1.4159024,0.0042190785,0.0015224265,1909993,0.0015224265,15.477476927979662,0.0
86.64285714285714,1.6666666666666667,0.1251013431013431,8843,11233.850175619125,1.3333333333333333,1.4134498,0.0006777492,0.00020549825,1919762,0.00020549825,16.5719578388122,0.0
85.46341463414635,1.829268292682927,0.11395121951219515,8884,11287.49636721611,1.170731707317073,1.413687,0.0064106877,0.00048660245,1929763,0.00048660245,16.52052470909241,0.0
76.53061224489795,1.510204081632653,0.1125537671804757,8933,11348.188596963882,1.489795918367347,1.3865937,0.0035331731,0.00075748394,1939904,0.00075748394,14.595293292336224,0.0
91.39024390243902,1.7804878048780488,0.1218536585365854,8974,11403.297963619232,1.2195121951219512,1.3808564,0.0031891153,0.00046313577,1949905,0.00046313577,17.243302073716485,0.0
74.5813953488372,1.9767441860465116,0.10235658914728689,9017,11458.87702202797,1.0232558139534884,1.4110084,0.007239161,0.0008803131,1959924,0.0008803131,14.22899414869601,0.0
78.12765957446808,1.4680851063829787,0.11694394912924402,9064,11521.322614908218,1.5319148936170213,1.4168724,0.004581952,0.00036180267,1969810,0.00036180267,14.833923068877093,0.0
79.33333333333333,1.6666666666666667,0.12129958067471419,9109,11579.251900434494,1.3333333333333333,1.3838658,0.0052395402,0.00085977605,1979875,0.00085977605,15.127669361673727,0.0
86.71428571428571,1.7857142857142858,0.11561904761904764,9151,11633.439359664917,1.2142857142857142,1.3823634,0.0022265841,0.00060058746,1989879,0.00060058746,16.6870981089644,0.0
89.28571428571429,1.7380952380952381,0.12020551378446118,9193,11691.613088846207,1.2619047619047619,1.3538443,0.0047258553,0.0006965159,1999899,0.0006965159,16.861329089633152,0.0
83.26666666666667,1.6222222222222222,0.11734896214896212,9238,11744.225310087204,1.3777777777777778,1.3187281,0.003235016,0.0002861689,2009928,0.0002861689,15.807813279575855,0.0
79.57142857142857,1.9523809523809523,0.1060952380952381,9280,11806.334259986877,1.0476190476190477,1.2974982,0.0014742076,0.0005352539,2019946,0.0005352539,15.023230173312976,0.0
81.825,2.075,0.10910000000000004,9320,11861.477021694183,0.925,1.2899164,0.000749237,0.00052192126,2029946,0.00052192126,15.803225447343152,0.0
82.97560975609755,1.951219512195122,0.11063414634146344,9361,11920.34089064598,1.048780487804878,1.3749522,0.0071008597,0.00020792948,2039947,0.00020792948,15.884866588144904,0.0
85.02439024390245,1.7804878048780488,0.11336585365853662,9402,11975.242770910263,1.2195121951219512,1.3543211,0.0012080214,0.00013141353,2049948,0.00013141353,16.394967757560416,0.0
73.0909090909091,1.8409090909090908,0.10061038961038965,9446,12030.558412790298,1.1590909090909092,1.4254594,0.0049084034,0.00039253235,2059962,0.00039253235,13.880580761315095,0.0
81.13636363636364,1.7954545454545454,0.15790909090909083,9490,12085.591995716095,1.2045454545454546,1.4309859,6.6984685e-05,0.00013667501,2069970,0.00013667501,15.449649280940685,0.0
80.34146341463415,2.0,0.10712195121951222,9531,12146.67161655426,1.0,1.528565,0.008933174,0.00016275176,2079971,0.00016275176,15.206121860086336,0.0
74.46666666666667,1.7333333333333334,0.12450793650793651,9576,12200.979232549667,1.2666666666666666,1.6261796,0.008933095,0.00034463653,2089984,0.00034463653,13.930914456836161,0.0
69.55102040816327,1.4489795918367347,0.10024273836518738,9625,12261.275248765945,1.5510204081632653,1.528565,0.010174845,3.792394e-05,2099794,3.792394e-05,13.12903715483642,0.0
78.82978723404256,1.6595744680851063,0.10627284105131417,9672,12317.083008527756,1.3404255319148937,1.6261798,0.008933181,8.302587e-05,2109827,8.302587e-05,14.980518653694338,0.0
86.23255813953489,1.697674418604651,0.1164341085271318,9715,12374.9771733284,1.302325581395349,1.7237544,0.008933417,0.00017274577,2119846,0.00017274577,16.436864582192342,0.0
86.16279069767442,1.5348837209302326,0.11488372093023257,9758,12424.618002176285,1.4651162790697674,1.821324,0.008933181,0.00010669657,2129853,0.00010669657,16.645678790042496,0.0
80.54347826086956,1.5434782608695652,0.15069565217391304,9804,12483.41852092743,1.4565217391304348,1.918943,0.008933181,5.510966e-05,2139863,5.510966e-05,15.266913820935454,0.0
89.02325581395348,1.5116279069767442,0.11869767441860465,9847,12537.791167259216,1.4883720930232558,2.016506,0.008933174,4.7640482e-05,2149874,4.7640482e-05,16.869145253809727,0.0
79.70588235294117,1.3725490196078431,0.146763197586727,9898,12598.490042209625,1.6274509803921569,1.9812076,0.0012776726,2.9911296e-05,2159911,2.9911296e-05,15.18871568525294,0.0
90.27906976744185,1.5813953488372092,0.1666976744186046,9941,12648.05129647255,1.4186046511627908,2.0788271,0.008933174,7.868449e-06,2169920,7.868449e-06,17.084748615796478,0.0
88.43478260869566,1.4782608695652173,0.12706046976511745,9987,12704.118869543076,1.5217391304347827,1.9812076,0.010174852,2.4631754e-05,2179974,2.4631754e-05,16.98536869527711,0.0
80.25,1.4375,0.111462962962963,10035,12757.658967256546,1.5625,2.0788271,0.008933181,7.386996e-05,2189773,7.386996e-05,15.491790434056306,0.0
79.62,1.18,0.10896296296296298,10085,12819.145476579666,1.82,2.176392,0.008933181,7.892252e-05,2199829,7.892252e-05,15.086895493933072,0.0
85.65957446808511,1.4680851063829787,0.13835866261398178,10132,12872.252973079681,1.5319148936170213,2.2740138,0.008933181,6.87266e-05,2209860,6.87266e-05,16.503371269679523,0.0
88.43478260869566,1.3695652173913044,0.14808695652173914,10178,12931.677273988724,1.6304347826086956,2.176392,0.010174776,5.5089313e-06,2219878,5.5089313e-06,16.953069001529467,0.0
90.44680851063829,1.446808510638298,0.16483485309017215,10225,12985.994791030884,1.553191489361702,2.2740138,0.008933181,3.811544e-05,2229907,3.811544e-05,17.389263085516152,0.0
82.22448979591837,1.163265306122449,0.15346413653180568,10274,13037.725855350494,1.836734693877551,2.3715816,0.008933181,1.3677978e-05,2239960,1.3677978e-05,16.036345282791565,0.0
82.8125,1.2083333333333333,0.1184464794464794,10322,13093.068383932114,1.7916666666666667,2.469156,0.008933095,6.0355887e-05,2249797,6.0355887e-05,15.932761289129099,0.0
94.46511627906976,1.4186046511627908,0.15234551495016613,10365,13156.21654677391,1.5813953488372092,2.5667527,0.008933181,3.4659068e-05,2259810,3.4659068e-05,17.830368289421994,0.0
78.83333333333333,1.1111111111111112,0.1535355958747772,10419,13206.296544790268,1.8888888888888888,2.469156,0.010174776,1.0565185e-05,2269880,1.0565185e-05,15.083302180869238,0.0
74.45454545454545,1.2,0.14684838298955943,10474,13261.622713565826,1.8,2.3715816,0.010174776,1.4774577e-05,2279957,1.4774577e-05,14.204737535711768,0.0
89.73333333333333,1.2666666666666666,0.13148218694885366,10519,13315.406918287277,1.7333333333333334,2.2740138,0.010174776,3.385671e-05,2289771,3.385671e-05,17.328984323100727,0.0
77.36538461538461,1.1538461538461537,0.1420151879045724,10571,13371.348789691925,1.8461538461538463,2.3715816,0.008933095,9.1298425e-06,2299897,9.1298425e-06,14.979821357317814,0.0
86.74468085106383,1.3829787234042554,0.1323404255319149,10618,13420.392517328262,1.6170212765957446,2.2740138,0.010174758,4.279582e-06,2309926,4.279582e-06,17.057344358336934,0.0
93.21428571428571,1.4761904761904763,0.1263549783549784,10660,13475.98162817955,1.5238095238095237,2.3715816,0.008933181,1.2524795e-05,2319944,1.2524795e-05,17.78278256697768,0.0
89.54347826086956,1.4782608695652173,0.14376811594202898,10706,13530.819632053375,1.5217391304347827,2.469156,0.008933174,4.8202513e-05,2329996,4.8202513e-05,17.329775698880063,0.0
78.0,1.12,0.1553967507002801,10756,13586.38213300705,1.88,2.5667527,0.008933174,6.061554e-06,2339795,6.061554e-06,14.927772999511937,0.0
90.46666666666667,1.4,0.12794074074074077,10801,13647.882172346115,1.6,2.6643267,0.008933174,1.0353851e-05,2349814,1.0353851e-05,17.477412671364398,0.0
84.63461538461539,1.1538461538461537,0.12347900919407276,10853,13695.926216125488,1.8461538461538463,2.5667496,0.010174852,3.4954835e-05,2359950,3.4954835e-05,16.4649557608834,0.0
85.8125,1.3958333333333333,0.13758939216242308,10901,13751.465480804443,1.6041666666666667,2.6643267,0.008933417,1.2215678e-05,2369831,1.2215678e-05,16.437751172520066,0.0
82.2,1.14,0.1403085714285714,10951,13807.284441232681,1.86,2.5667527,0.010174845,1.2999471e-05,2379917,1.2999471e-05,15.756401320558352,0.0
77.83333333333333,1.1111111111111112,0.15030307530892326,11005,13859.431795597076,1.8888888888888888,2.6643267,0.008933174,2.2932689e-07,2389999,2.2932689e-07,14.94977395906404,0.0
80.53846153846153,1.0961538461538463,0.12678186725555146,11057,13913.645822048187,1.9038461538461537,2.7619574,0.008933181,3.6458334e-06,2399820,3.6458334e-06,15.266962873987804,0.0
71.45,1.0,0.17573707773707767,11117,13971.472147464752,2.0,2.8595319,0.008933174,3.4754435e-06,2409924,3.4754435e-06,13.705511463930712,0.0
78.92307692307692,1.0192307692307692,0.15380108780108778,11169,14020.899294376373,1.9807692307692308,2.7619574,0.010174845,3.0455525e-05,2419771,3.0455525e-05,14.953668263652805,0.0
79.4423076923077,1.0961538461538463,0.13297476436606867,11221,14080.333497047424,1.9038461538461537,2.6643267,0.010174758,9.098816e-06,2429845,9.098816e-06,15.078564684369166,0.0
68.70967741935483,1.0806451612903225,0.12206049864114381,11283,14135.558770895004,1.9193548387096775,2.5667496,0.010174852,1.3756816e-05,2439985,1.3756816e-05,12.977727236188898,0.0
80.58823529411765,1.2352941176470589,0.16807105748282214,11334,14193.256968975067,1.7647058823529411,2.6643267,0.008933181,1.9466146e-05,2449811,1.9466146e-05,15.258507952981194,0.0
84.0,1.2040816326530612,0.17269899180857315,11383,14245.490293502808,1.7959183673469388,2.7619574,0.008933181,7.463074e-06,2459940,7.463074e-06,16.1997139326439,0.0
80.53846153846153,1.0384615384615385,0.11941209943096737,11435,14299.782089233398,1.9615384615384615,2.6643267,0.010174752,1.0480753e-05,2469795,1.0480753e-05,15.575109353596165,0.0
75.36842105263158,1.0175438596491229,0.17573988174542188,11492,14351.41938829422,1.9824561403508771,2.5667527,0.010174776,3.4372965e-06,2479948,3.4372965e-06,14.680733661448667,0.0
75.16666666666667,1.0555555555555556,0.17946502057613167,11546,14406.6351852417,1.9444444444444444,2.6643267,0.008933417,2.800649e-05,2489751,2.800649e-05,14.656446399224707,0.0
79.36363636363636,1.1272727272727272,0.16747612113287164,11601,14462.648572683334,1.8727272727272728,2.7619574,0.008933417,3.4988404e-06,2499830,3.4988404e-06,15.27677267437092,0.0
91.97872340425532,1.1063829787234043,0.160771852261214,11648,14517.236680984497,1.8936170212765957,2.8595433,0.008933174,7.501221e-06,2509923,7.501221e-06,17.992536892810218,0.0
72.94736842105263,1.0175438596491229,0.1293103299813474,11705,14574.032856225967,1.9824561403508771,2.7619574,0.010174845,3.581136e-05,2519891,3.581136e-05,14.093906697863433,0.0
80.53846153846153,1.0576923076923077,0.13703318540669074,11757,14626.9790558815,1.9423076923076923,2.6643267,0.010174852,9.0967815e-06,2529824,9.0967815e-06,15.619542927919728,0.0
87.1875,1.3125,0.16591666666666666,11805,14681.149774074554,1.6875,2.7619574,0.008933095,1.5793865e-05,2539862,1.5793865e-05,16.831723825852382,0.0
77.4,1.1272727272727272,0.13768409368409365,11860,14732.983239650726,1.8727272727272728,2.8595319,0.008933181,3.088379e-06,2549756,3.088379e-06,15.176044413281758,0.0
79.28571428571429,1.0892857142857142,0.13767922553636835,11916,14788.572125911713,1.9107142857142858,2.9571042,0.008933174,5.315145e-06,2559880,5.315145e-06,15.178226922286653,0.0
73.89473684210526,0.9298245614035088,0.11646508966480126,11973,14842.828359127045,2.0701754385964914,2.8595319,0.010174845,2.1399943e-05,2569828,2.1399943e-05,14.304941117289479,0.0
69.76271186440678,1.0677966101694916,0.16540254335880156,12032,14899.073351621628,1.9322033898305084,2.7619574,0.010174845,2.326711e-06,2579957,2.326711e-06,13.344489557688345,0.0
81.58823529411765,1.0784313725490196,0.14850748380160145,12083,14950.605573892593,1.9215686274509804,2.6643267,0.010174758,1.9726816e-05,2589805,1.9726816e-05,15.643103789169265,0.0
92.73913043478261,1.3695652173913044,0.13925752508361205,12129,15003.452759981155,1.6304347826086956,2.5667496,0.010174845,2.0042928e-05,2599845,2.0042928e-05,18.090295494411777,0.0
79.3529411764706,1.1372549019607843,0.1487058823529412,12180,15056.424010515213,1.8627450980392157,2.469156,0.010174776,3.6451213e-05,2609870,3.6451213e-05,15.085740615075196,0.0
93.88636363636364,1.3181818181818181,0.13889661319073088,12224,15112.218410491943,1.6818181818181819,2.5667496,0.008933181,1.46489465e-05,2619898,1.46489465e-05,18.07336356094601,0.0
83.64,1.16,0.1741978947368421,12274,15167.094078540802,1.84,2.6643267,0.008933181,1.1058553e-05,2629954,1.1058553e-05,15.82322607931544,0.0
70.27118644067797,0.9491525423728814,0.14626987154807805,12333,15219.403493404388,2.0508474576271185,2.5667527,0.010174752,5.7585145e-05,2639886,5.7585145e-05,13.601827791402705,0.0
75.32727272727273,1.1272727272727272,0.1472229648261269,12388,15269.800171136856,1.8727272727272728,2.6643267,0.008933181,1.9663494e-05,2649999,1.9663494e-05,14.650486833584287,0.0
86.4,1.3777777777777778,0.12216296296296295,12433,15329.36458849907,1.6222222222222222,2.7619574,0.008933174,2.1107992e-06,2659803,2.1107992e-06,16.688016363709043,0.0
78.32142857142857,1.0,0.1361707423446364,12489,15384.283279657364,2.0,2.6643267,0.010174776,1.3709513e-05,2669917,1.3709513e-05,15.09592061091963,0.0
86.87234042553192,1.148936170212766,0.18774468085106383,12536,15435.597286701202,1.851063829787234,2.7619574,0.008933181,5.3722637e-05,2679936,5.3722637e-05,16.7297713910147,0.0
84.82352941176471,1.1764705882352942,0.1177250970141342,12587,15492.254785060883,1.8235294117647058,2.6643267,0.010174758,1.5400186e-05,2689870,1.5400186e-05,16.135923023858034,0.0
80.15094339622641,1.0188679245283019,0.1277939015464067,12640,15554.120572566986,1.9811320754716981,2.5667527,0.010174845,2.8936767e-05,2699788,2.8936767e-05,15.357531166692016,0.0
81.3529411764706,1.0980392156862746,0.14144106873518636,12691,15606.921047210693,1.9019607843137254,2.469156,0.010174776,2.713318e-05,2709847,2.713318e-05,15.518679598280446,0.0
82.14893617021276,1.3617021276595744,0.11524067421939764,12738,15659.566581249237,1.6382978723404256,2.5667527,0.008933095,3.3935547e-05,2719928,3.3935547e-05,15.88164844015539,0.0
80.82,1.16,0.12508977063289084,12788,15709.91978096962,1.84,2.6643267,0.008933181,1.7346192e-05,2729765,1.7346192e-05,15.474242839355714,0.0
84.42,1.0,0.1348486956521739,12838,15768.152895450592,2.0,2.5667527,0.010174752,2.509969e-05,2739811,2.509969e-05,15.889633148021176,0.0
82.3529411764706,1.2549019607843137,0.12672268907563025,12889,15822.981742620468,1.7450980392156863,2.469156,0.010174845,1.6670227e-06,2749880,1.6670227e-06,15.869392055225699,0.0
73.21052631578948,0.9824561403508771,0.14960249107617518,12946,15875.362333774567,2.017543859649123,2.3715818,0.010174752,0.00014196117,2759961,0.00014196117,13.849742038505012,0.0
84.8936170212766,1.2765957446808511,0.11836402790938068,12993,15922.358649969101,1.7234042553191489,2.469156,0.008933181,6.0540773e-05,2769779,6.0540773e-05,16.290126408055645,0.0
85.98,1.14,0.12590801090447656,13043,15982.223792791367,1.86,2.3715818,0.010174776,7.892456e-05,2779929,7.892456e-05,16.693479965068704,0.0
75.38888888888889,1.037037037037037,0.1523846452233549,13097,16032.872127771378,1.962962962962963,2.469156,0.008933181,5.8563232e-06,2789846,5.8563232e-06,14.598216438644998,0.0
87.625,1.375,0.1478148148148148,13145,16088.938639879227,1.625,2.3715816,0.010174852,5.4814147e-05,2799904,5.4814147e-05,16.84987961609828,0.0
74.56363636363636,1.0727272727272728,0.1370853146853147,13200,16138.629451990128,1.9272727272727272,2.2740138,0.010174852,0.00010110677,2809985,0.00010110677,14.367177197300299,0.0
77.71153846153847,1.1923076923076923,0.11592776733248604,13252,16194.779762268066,1.8076923076923077,2.176392,0.010174752,3.0399577e-05,2819842,3.0399577e-05,14.93391815178476,0.0
86.02173913043478,1.3043478260869565,0.1723188405797101,13298,16248.782126665115,1.6956521739130435,2.2740138,0.008933181,7.300771e-05,2829860,7.300771e-05,16.266686185214514,0.0
88.02127659574468,1.553191489361702,0.12227466150870407,13345,16304.790239572525,1.446808510638298,2.176392,0.010174845,7.4235024e-05,2839917,7.4235024e-05,17.076338843648646,0.0
70.58181818181818,1.0545454545454545,0.15505829885160022,13400,16354.45994758606,1.9454545454545455,2.0788271,0.010174758,9.012756e-05,2849751,9.012756e-05,13.520850121845928,0.0
85.7872340425532,1.3404255319148937,0.11916905580198985,13447,16410.55235528946,1.6595744680851063,2.176392,0.008933417,4.650345e-05,2859858,4.650345e-05,16.69476563871257,0.0
89.02173913043478,1.5,0.14034782608695653,13493,16465.341555833817,1.5,2.2740138,0.008933174,6.5131884e-05,2869874,6.5131884e-05,17.123876713605913,0.0
80.16,1.36,0.12837913043478263,13543,16520.397607564926,1.64,2.3715816,0.008933181,3.5781097e-05,2879918,3.5781097e-05,15.136174166863714,0.0
88.3695652173913,1.3478260869565217,0.13947826086956522,13589,16575.190185546875,1.6521739130434783,2.2740138,0.010174758,3.4085082e-05,2889952,3.4085082e-05,16.943827451327056,0.0
76.21153846153847,1.0769230769230769,0.13243807400329138,13641,16626.244823932648,1.9230769230769231,2.3715816,0.008933181,4.6983463e-05,2899791,4.6983463e-05,14.613414140686007,0.0
94.3695652173913,1.4782608695652173,0.14747826086956525,13687,16675.013939619064,1.5217391304347827,2.2740138,0.010174744,2.6860555e-06,2909833,2.6860555e-06,18.14033176553275,0.0
79.58823529411765,1.2941176470588236,0.1405166511048864,13738,16733.42867898941,1.7058823529411764,2.3715818,0.008933181,6.0721843e-05,2919950,6.0721843e-05,15.222250468333256,0.0
88.56521739130434,1.5869565217391304,0.1274017581373248,13784,16789.236758947372,1.4130434782608696,2.469156,0.008933181,6.324972e-05,2929781,6.324972e-05,16.861942430221994,0.0
87.26086956521739,1.2826086956521738,0.1480041407867495,13830,16842.354966163635,1.7173913043478262,2.5667527,0.008933181,1.1427307e-05,2939821,1.1427307e-05,16.76177563893745,0.0
82.26923076923077,1.2692307692307692,0.1911041002008744,13882,16891.544687509537,1.7307692307692308,2.6643271,0.008933181,7.049052e-06,2949881,7.049052e-06,15.84416778160851,0.0
71.79310344827586,0.9655172413793104,0.1137469337259442,13940,16947.9007666111,2.0344827586206895,2.5667527,0.010175057,4.1742325e-05,2959830,4.1742325e-05,13.880807843326918,0.0
91.1875,1.1458333333333333,0.14755882352941177,13988,17000.554616212845,1.8541666666666667,2.6643267,0.008933095,1.6944377e-05,2969876,1.6944377e-05,17.52919335219676,0.0
68.26229508196721,0.8688524590163934,0.18971704177381402,14049,17052.86323928833,2.1311475409836067,2.5667527,0.010174744,5.3157553e-05,2979828,5.3157553e-05,13.410565243146586,0.0
88.77551020408163,1.183673469387755,0.18129675476748078,14098,17103.735520601273,1.816326530612245,2.6643267,0.008933181,2.0111593e-05,2989933,2.0111593e-05,16.978318633897313,0.0
73.03636363636363,1.1272727272727272,0.14000105401844531,14153,17160.812128543854,1.8727272727272728,2.7619574,0.008933181,3.3503213e-05,2999785,3.3503213e-05,14.449834217692432,0.0
86.14285714285714,1.0612244897959184,0.14488220551378445,14202,17215.563497781754,1.9387755102040816,2.6643271,0.010174758,2.2558594e-05,3009840,2.2558594e-05,16.302372490389416,0.0
78.44444444444444,0.9814814814814815,0.16306606942889135,14256,17264.492642641068,2.0185185185185186,2.5667527,0.010174758,3.228137e-05,3019948,3.228137e-05,15.212773760553377,0.0
88.59574468085107,1.3191489361702127,0.12873550306025108,14303,17310.01846933365,1.6808510638297873,2.469156,0.010174776,5.3042604e-05,3029784,5.3042604e-05,16.711630581685515,0.0
86.08163265306122,1.2653061224489797,0.13671243042671616,14352,17364.338856697083,1.7346938775510203,2.5667527,0.008933174,3.414917e-06,3039837,3.414917e-06,16.475379081966647,0.0
83.22,1.18,0.1814302848029164,14402,17416.439474344254,1.82,2.469156,0.010174845,7.3984784e-06,3049945,7.3984784e-06,15.807456382724267,0.0
78.12,1.22,0.11339730418943533,14452,17465.12411046028,1.78,2.3715816,0.010174758,1.2202962e-05,3059814,1.2202962e-05,14.89779126103725,0.0
75.27272727272727,1.1818181818181819,0.1457986026270611,14507,17511.76421070099,1.8181818181818181,2.2740138,0.010175057,2.4583054e-05,3069957,2.4583054e-05,14.508909439047185,0.0
79.0,1.2083333333333333,0.1377563004180651,14555,17564.25923061371,1.7916666666666667,2.176392,0.010174758,7.6101176e-05,3079848,7.6101176e-05,15.334902050428083,0.0
81.44680851063829,1.446808510638298,0.11388088156790975,14602,17614.709954738617,1.553191489361702,2.2740138,0.008933095,4.6218618e-05,3089899,4.6218618e-05,15.976612663866037,0.0
82.8,1.12,0.12188320644872375,14652,17665.883271217346,1.88,2.176392,0.010174776,3.4015655e-05,3099852,3.4015655e-05,15.929717434749763,0.0
84.125,1.375,0.1257889822595705,14700,17715.586141824722,1.625,2.0788271,0.010174752,8.096314e-06,3109924,8.096314e-06,15.98851881613355,0.0
86.28260869565217,1.3695652173913044,0.11662876254180601,14746,17767.745874643326,1.6304347826086956,2.176392,0.008933181,4.483897e-05,3119960,4.483897e-05,16.593125074445947,0.0
80.4,1.18,0.11049650793650795,14796,17818.437655448914,1.82,2.0788271,0.010174758,0.0001550064,3129813,0.0001550064,15.563317380273366,0.0
93.69767441860465,1.372093023255814,0.12695902547065338,14839,17869.16440629959,1.627906976744186,2.176392,0.008933181,0.00012037617,3139838,0.00012037617,18.131791344929695,0.0
80.6875,1.3541666666666667,0.15271825396825398,14887,17918.597504854202,1.6458333333333333,2.0788271,0.010174776,5.8860525e-05,3149888,5.8860525e-05,15.136030694077483,0.0
81.73469387755102,1.183673469387755,0.15124401064773738,14936,17971.47173023224,1.816326530612245,1.9812076,0.010174776,7.640584e-06,3159937,7.640584e-06,15.86110450482883,0.0
79.8125,1.375,0.13124999999999998,14984,18018.973893404007,1.625,2.0788271,0.008933181,9.976069e-06,3169973,9.976069e-06,15.11968574572783,0.0
